Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,2098,69613,44748,28273
,,,,2099,69613,44748,28273
,,,,2100,69613,44748,28273
,,,,2101,69613,44748,28273
,,,,2102,69613,44748,28273
,,,,2103,69613,44748,28273
,,,,2104,69613,44748,28273
,,,,2105,69613,44748,28273
,,,,2106,69613,44748,28273
,,,,2107,69613,44748,28273
,,,,2108,69613,44748,28273
,,,,2109,69613,44748,28273
,,,,2110,69613,44748,28273
,,,,2111,69613,44748,28273
,,,,2112,69613,44748,28273
,,,,2113,69613,44748,28273
,,,,2114,69613,44748,28273
,,,,2115,69613,44748,28273
,,,,2116,69613,44748,28273
,,,,2117,69613,44748,28273
,,,,2118,69613,44748,28273
,,,,2119,69613,44748,28273
,,,,2120,69613,44748,28273
,,,,2121,69613,44748,28273
,,,,2122,69613,44748,28273
,,,,2123,69613,44748,28273
,,,,2124,69613,44748,28273
,,,,2125,69613,44748,28273
,,,,2126,69613,44748,28273
,,,,2127,69613,44748,28273
,,,,2128,69613,44748,28273
,,,,2129,69613,44748,28273
,,,,2130,69613,44748,28273
,,,,2131,69613,44748,28273
,,,,2132,69613,44748,28273
,,,,2133,69613,44748,28273
,,,,2134,69613,44748,28273
,,,,2135,69613,44748,28273
,,,,2136,69613,44748,28273
,,,,2137,69613,44748,28273
,,,,2138,69613,44748,28273
,,,,2139,69613,44748,28273
,,,,2140,69613,44748,28273
,,,,2141,69613,44748,28273
,,,,2142,69613,44748,28273
,,,,2143,69613,44748,28273
,,,,2144,69613,44748,28273
,,,,2145,69613,44748,28273
,,,,2146,69613,44748,28273
,,,,2147,69613,44748,28273
,,,,2148,69613,44748,28273
,,,,2149,69613,44748,28273
,,,,2150,69613,44748,28273
,,,,2151,69613,44748,28273
,,,,2152,69613,44748,28273
,,,,2153,69613,44748,28273
,,,,2154,69613,44748,28273
,,,,2155,69613,44748,28273
,,,,2156,69613,44748,28273
,,,,2157,69613,44748,28273
,,,,2158,69613,44748,28273
,,,,2159,69613,44748,28273
,,,,2160,69613,44748,28273
,,,,2161,69613,44748,28273
,,,,2162,69613,44748,28273
,,,,2163,69613,44748,28273
,,,,2164,69613,44748,28273
,,,,2165,69613,44748,28273
,,,,2166,69613,44748,28273
,,,,2167,69613,44748,28273
,,,,2168,69613,44748,28273
,,,,2169,69613,44748,28273
,,,,2170,69613,44748,28273
,,,,2171,69613,44748,28273
,,,,2172,69613,44748,28273
,,,,2173,69613,44748,28273
,,,,2174,69613,44748,28273
,,,,2175,69613,44748,28273
,,,,2176,69613,44748,28273
,,,,2177,69613,44748,28273
,,,,2178,69613,44748,28273
,,,,2179,69613,44748,28273
,,,,2180,69613,44748,28273
,,,,2181,69613,44748,28273
,,,,2182,69613,44748,28273
,,,,2183,69613,44748,28273
,,,,2184,69613,44748,28273
,,,,2185,69613,44748,28273
,,,,2186,69613,44748,28273
,,,,2187,69613,44748,28273
,,,,2188,69613,44748,28273
,,,,2189,69613,44748,28273
,,,,2190,69613,44748,28273
,,,,2191,69613,44748,28273
,,,,2192,69613,44748,28273
,,,,2193,69613,44748,28273
,,,,2194,69613,44748,28273
,,,,2195,69613,44748,28273
,,,,2196,69613,44748,28273
,,,,2197,69613,44748,28273
,,,,2198,69613,44748,28273
,,,,2199,69613,44748,28273
,,,,2200,69613,44748,28273
,,,,2201,69613,44748,28273
,,,,2202,69613,44748,28273
,,,,2203,69613,44748,28273
,,,,2204,69613,44748,28273
,,,,2205,69613,44748,28273
,,,,2206,69613,44748,28273
,,,,2207,69613,44748,28273
,,,,2208,69613,44748,28273
,,,,2209,69613,44748,28273
,,,,2210,69613,44748,28273
,,,,2211,69613,44748,28273
,,,,2212,69613,44748,28273
,,,,2213,69613,44748,28273
,,,,2214,69613,44748,28273
,,,,2215,69613,44748,28273
,,,,2216,69613,44748,28273
,,,,2217,69613,44748,28273
,,,,2218,69613,44748,28273
,,,,2219,69613,44748,28273
,,,,2220,69613,44748,28273
,,,,2221,69613,44748,28273
,,,,2222,69613,44748,28273
,,,,2223,69613,44748,28273
,,,,2224,69613,44748,28273
,,,,2225,69613,44748,28273
,,,,2226,69613,44748,28273
,,,,2227,69613,44748,28273
,,,,2228,69613,44748,28273
,,,,2229,69613,44748,28273
,,,,2230,69613,44748,28273
,,,,2231,69613,44748,28273
,,,,2232,69613,44748,28273
,,,,2233,69613,44748,28273
,,,,2234,69613,44748,28273
,,,,2235,69613,44748,28273
,,,,2236,69613,44748,28273
,,,,2237,69613,44748,28273
,,,,2238,69613,44748,28273
,,,,2239,69613,44748,28273
,,,,2240,69613,44748,28273
,,,,2241,69613,44748,28273
,,,,2242,69613,44748,28273
,,,,2243,69613,44748,28273
,,,,2244,69613,44748,28273
,,,,2245,69613,44748,28273
,,,,2246,69613,44748,28273
,,,,2247,69613,44748,28273
,,,,2248,69613,44748,28273
,,,,2249,69613,44748,28273
,,,,2250,69613,44748,28273
,,,,2251,69613,44748,28273
,,,,2252,69613,44748,28273
,,,,2253,69613,44748,28273
,,,,2254,69613,44748,28273
,,,,2255,69613,44748,28273
,,,,2256,69613,44748,28273
,,,,2257,69613,44748,28273
,,,,2258,69613,44748,28273
,,,,2259,69613,44748,28273
,,,,2260,69613,44748,28273
,,,,2261,69613,44748,28273
,,,,2262,69613,44748,28273
,,,,2263,69613,44748,28273
,,,,2264,69613,44748,28273
,,,,2265,69613,44748,28273
,,,,2266,69613,44748,28273
,,,,2267,69613,44748,28273
,,,,2268,69613,44748,28273
,,,,2269,69613,44748,28273
,,,,2270,69613,44748,28273
,,,,2271,69613,44748,28273
,,,,2272,69613,44748,28273
,,,,2273,69613,44748,28273
,,,,2274,69613,44748,28273
,,,,2275,69613,44748,28273
,,,,2276,69613,44748,28273
,,,,2277,69613,44748,28273
,,,,2278,69613,44748,28273
,,,,2279,69613,44748,28273
,,,,2280,69613,44748,28273
,,,,2281,69613,44748,28273
,,,,2282,69613,44748,28273
,,,,2283,69613,44748,28273
,,,,2284,69613,44748,28273
,,,,2285,69613,44748,28273
,,,,2286,69613,44748,28273
,,,,2287,69613,44748,28273
,,,,2288,69613,44748,28273
,,,,2289,69613,44748,28273
,,,,2290,69613,44748,28273
,,,,2291,69613,44748,28273
,,,,2292,69613,44748,28273
,,,,2293,69613,44748,28273
,,,,2294,69613,44748,28273
,,,,2295,69613,44748,28273
,,,,2296,69613,44748,28273
,,,,2297,69613,44748,28273
,,,,2298,69613,44748,28273
,,,,2299,69613,44748,28273
,,,,2300,69613,44748,28273
,,,,2301,69613,44748,28273
,,,,2302,69613,44748,28273
,,,,2303,69613,44748,28273
,,,,2304,69613,44748,28273
,,,,2305,69613,44748,28273
,,,,2306,69613,44748,28273
,,,,2307,69613,44748,28273
,,,,2308,69613,44748,28273
,,,,2309,69613,44748,28273
,,,,2310,69613,44748,28273
,,,,2311,69613,44748,28273
,,,,2312,69613,44748,28273
,,,,2313,69613,44748,28273
,,,,2314,69613,44748,28273
,,,,2315,69613,44748,28273
,,,,2316,69613,44748,28273
,,,,2317,69613,44748,28273
,,,,2318,69613,44748,28273
,,,,2319,69613,44748,28273
,,,,2320,69613,44748,28273
,,,,2321,69613,44748,28273
,,,,2322,69613,44748,28273
,,,,2323,69613,44748,28273
,,,,2324,69613,44748,28273
,,,,2325,69613,44748,28273
,,,,2326,69613,44748,28273
,,,,2327,69613,44748,28273
,,,,2328,69613,44748,28273
,,,,2329,69613,44748,28273
,,,,2330,69613,44748,28273
,,,,2331,69613,44748,28273
,,,,2332,69613,44748,28273
,,,,2333,69613,44748,28273
,,,,2334,69613,44748,28273
,,,,2335,69613,44748,28273
,,,,2336,69613,44748,28273
,,,,2337,69613,44748,28273
,,,,2338,69613,44748,28273
,,,,2339,69613,44748,28273
,,,,2340,69613,44748,28273
,,,,2341,69613,44748,28273
,,,,2342,69613,44748,28273
,,,,2343,69613,44748,28273
,,,,2344,69613,44748,28273
,,,,2345,69613,44748,28273
,,,,2346,69613,44748,28273
,,,,2347,69613,44748,28273
,,,,2348,69613,44748,28273
,,,,2349,69613,44748,28273
,,,,2350,69613,44748,28273
,,,,2351,69613,44748,28273
,,,,2352,69613,44748,28273
,,,,2353,69613,44748,28273
,,,,2354,69613,44748,28273
,,,,2355,69613,44748,28273
,,,,2356,69613,44748,28273
,,,,2357,69613,44748,28273
,,,,2358,69613,44748,28273
,,,,2359,69613,44748,28273
,,,,2360,69613,44748,28273
,,,,2361,69613,44748,28273
,,,,2362,69613,44748,28273
,,,,2363,69613,44748,28273
,,,,2364,69613,44748,28273
,,,,2365,69613,44748,28273
,,,,2366,69613,44748,28273
,,,,2367,69613,44748,28273
,,,,2368,69613,44748,28273
,,,,2369,69613,44748,28273
,,,,2370,69613,44748,28273
,,,,2371,69613,44748,28273
,,,,2372,69613,44748,28273
,,,,2373,69613,44748,28273
,,,,2374,69613,44748,28273
,,,,2375,69613,44748,28273
,,,,2376,69613,44748,28273
,,,,2377,69613,44748,28273
,,,,2378,69613,44748,28273
,,,,2379,69613,44748,28273
,,,,2380,69613,44748,28273
,,,,2381,69613,44748,28273
,,,,2382,69613,44748,28273
,,,,2383,69613,44748,28273
,,,,2384,69613,44748,28273
,,,,2385,69613,44748,28273
,,,,2386,69613,44748,28273
,,,,2387,69613,44748,28273
,,,,2388,69613,44748,28273
,,,,2389,69613,44748,28273
,,,,2390,69613,44748,28273
,,,,2391,69613,44748,28273
,,,,2392,69613,44748,28273
,,,,2393,69613,44748,28273
,,,,2394,69613,44748,28273
,,,,2395,69613,44748,28273
,,,,2396,69613,44748,28273
,,,,2397,69613,44748,28273
,,,,2398,69613,44748,28273
,,,,2399,69613,44748,28273
,,,,2400,69613,44748,28273
,,,,2401,69613,44748,28273
,,,,2402,69613,44748,28273
,,,,2403,69613,44748,28273
,,,,2404,69613,44748,28273
,,,,2405,69613,44748,28273
,,,,2406,69613,44748,28273
,,,,2407,69613,44748,28273
,,,,2408,69613,44748,28273
,,,,2409,69613,44748,28273
,,,,2410,69613,44748,28273
,,,,2411,69613,44748,28273
,,,,2412,69613,44748,28273
,,,,2413,69613,44748,28273
,,,,2414,69613,44748,28273
,,,,2415,69613,44748,28273
,,,,2416,69613,44748,28273
,,,,2417,69613,44748,28273
,,,,2418,69613,44748,28273
,,,,2419,69613,44748,28273
,,,,2420,69613,44748,28273
,,,,2421,69613,44748,28273
,,,,2422,69613,44748,28273
,,,,2423,69613,44748,28273
,,,,2424,69613,44748,28273
,,,,2425,69613,44748,28273
,,,,2426,69613,44748,28273
,,,,2427,69613,44748,28273
,,,,2428,69613,44748,28273
,,,,2429,69613,44748,28273
,,,,2430,69613,44748,28273
,,,,2431,69613,44748,28273
,,,,2432,69613,44748,28273
,,,,2433,69613,44748,28273
,,,,2434,69613,44748,28273
,,,,2435,69613,44748,28273
,,,,2436,69613,44748,28273
,,,,2437,69613,44748,28273
,,,,2438,69613,44748,28273
,,,,2439,69613,44748,28273
,,,,2440,69613,44748,28273
,,,,2441,69613,44748,28273
,,,,2442,69613,44748,28273
,,,,2443,69613,44748,28273
,,,,2444,69613,44748,28273
,,,,2445,69613,44748,28273
,,,,2446,69613,44748,28273
,,,,2447,69613,44748,28273
,,,,2448,69613,44748,28273
,,,,2449,69613,44748,28273
,,,,2450,69613,44748,28273
,,,,2451,69613,44748,28273
,,,,2452,69613,44748,28273
,,,,2453,69613,44748,28273
,,,,2454,69613,44748,28273
,,,,2455,69613,44748,28273
,,,,2456,69613,44748,28273
,,,,2457,69613,44748,28273
,,,,2458,69613,44748,28273
,,,,2459,69613,44748,28273
,,,,2460,69613,44748,28273
,,,,2461,69613,44748,28273
,,,,2462,69613,44748,28273
,,,,2463,69613,44748,28273
,,,,2464,69613,44748,28273
,,,,2465,69613,44748,28273
,,,,2466,69613,44748,28273
,,,,2467,69613,44748,28273
,,,,2468,69613,44748,28273
,,,,2469,69613,44748,28273
,,,,2470,69613,44748,28273
,,,,2471,69613,44748,28273
,,,,2472,69613,44748,28273
,,,,2473,69613,44748,28273
,,,,2474,69613,44748,28273
,,,,2475,69613,44748,28273
,,,,2476,69613,44748,28273
,,,,2477,69613,44748,28273
,,,,2478,69613,44748,28273
,,,,2479,69613,44748,28273
,,,,2480,69613,44748,28273
,,,,2481,69613,44748,28273
,,,,2482,69613,44748,28273
,,,,2483,69613,44748,28273
,,,,2484,69613,44748,28273
,,,,2485,69613,44748,28273
,,,,2486,69613,44748,28273
,,,,2487,69613,44748,28273
,,,,2488,69613,44748,28273
,,,,2489,69613,44748,28273
,,,,2490,69613,44748,28273
,,,,2491,69613,44748,28273
,,,,2492,69613,44748,28273
,,,,2493,69613,44748,28273
,,,,2494,69613,44748,28273
,,,,2495,69613,44748,28273
,,,,2496,69613,44748,28273
,,,,2497,69613,44748,28273
,,,,2498,69613,44748,28273
,,,,2499,69613,44748,28273
,,,,2500,69613,44748,28273
,,,,2501,69613,44748,28273
,,,,2502,69613,44748,28273
,,,,2503,69613,44748,28273
,,,,2504,69613,44748,28273
,,,,2505,69613,44748,28273
,,,,2506,69613,44748,28273
,,,,2507,69613,44748,28273
,,,,2508,69613,44748,28273
,,,,2509,69613,44748,28273
,,,,2510,69613,44748,28273
,,,,2511,69613,44748,28273
,,,,2512,69613,44748,28273
,,,,2513,69613,44748,28273
,,,,2514,69613,44748,28273
,,,,2515,69613,44748,28273
,,,,2516,69613,44748,28273
,,,,2517,69613,44748,28273
,,,,2518,69613,44748,28273
,,,,2519,69613,44748,28273
,,,,2520,69613,44748,28273
,,,,2521,69613,44748,28273
,,,,2522,69613,44748,28273
,,,,2523,69613,44748,28273
,,,,2524,69613,44748,28273
,,,,2525,69613,44748,28273
,,,,2526,69613,44748,28273
,,,,2527,69613,44748,28273
,,,,2528,69613,44748,28273
,,,,2529,69613,44748,28273
,,,,2530,69613,44748,28273
,,,,2531,69613,44748,28273
,,,,2532,69613,44748,28273
,,,,2533,69613,44748,28273
,,,,2534,69613,44748,28273
,,,,2535,69613,44748,28273
,,,,2536,69613,44748,28273
,,,,2537,69613,44748,28273
,,,,2538,69613,44748,28273
,,,,2539,69613,44748,28273
,,,,2540,69613,44748,28273
,,,,2541,69613,44748,28273
,,,,2542,69613,44748,28273
,,,,2543,69613,44748,28273
,,,,2544,69613,44748,28273
,,,,2545,69613,44748,28273
,,,,2546,69613,44748,28273
,,,,2547,69613,44748,28273
,,,,2548,69613,44748,28273
,,,,2549,69613,44748,28273
,,,,2550,69613,44748,28273
,,,,2551,69613,44748,28273
,,,,2552,69613,44748,28273
,,,,2553,69613,44748,28273
,,,,2554,69613,44748,28273
,,,,2555,69613,44748,28273
,,,,2556,69613,44748,28273
,,,,2557,69613,44748,28273
,,,,2558,69613,44748,28273
,,,,2559,69613,44748,28273
,,,,2560,69613,44748,28273
,,,,2561,69613,44748,28273
,,,,2562,69613,44748,28273
,,,,2563,69613,44748,28273
,,,,2564,69613,44748,28273
,,,,2565,69613,44748,28273
,,,,2566,69613,44748,28273
,,,,2567,69613,44748,28273
,,,,2568,69613,44748,28273
,,,,2569,69613,44748,28273
,,,,2570,69613,44748,28273
,,,,2571,69613,44748,28273
,,,,2572,69613,44748,28273
,,,,2573,69613,44748,28273
,,,,2574,69613,44748,28273
,,,,2575,69613,44748,28273
,,,,2576,69613,44748,28273
,,,,2577,69613,44748,28273
,,,,2578,69613,44748,28273
,,,,2579,69613,44748,28273
,,,,2580,69613,44748,28273
,,,,2581,69613,44748,28273
,,,,2582,69613,44748,28273
,,,,2583,69613,44748,28273
,,,,2584,69613,44748,28273
,,,,2585,69613,44748,28273
,,,,2586,69613,44748,28273
,,,,2587,69613,44748,28273
,,,,2588,69613,44748,28273
,,,,2589,69613,44748,28273
,,,,2590,69613,44748,28273
,,,,2591,69613,44748,28273
,,,,2592,69613,44748,28273
,,,,2593,69613,44748,28273
,,,,2594,69613,44748,28273
,,,,2595,69613,44748,28273
,,,,2596,69613,44748,28273
,,,,2597,69613,44748,28273
,,,,2598,69613,44748,28273
,,,,2599,69613,44748,28273
,,,,2600,69613,44748,28273
,,,,2601,69613,44748,28273
,,,,2602,69613,44748,28273
,,,,2603,69613,44748,28273
,,,,2604,69613,44748,28273
,,,,2605,69613,44748,28273
,,,,2606,69613,44748,28273
,,,,2607,69613,44748,28273
,,,,2608,69613,44748,28273
,,,,2609,69613,44748,28273
,,,,2610,69613,44748,28273
,,,,2611,69613,44748,28273
,,,,2612,69613,44748,28273
,,,,2613,69613,44748,28273
,,,,2614,69613,44748,28273
,,,,2615,69613,44748,28273
,,,,2616,69613,44748,28273
,,,,2617,69613,44748,28273
,,,,2618,69613,44748,28273
,,,,2619,69613,44748,28273
,,,,2620,69613,44748,28273
,,,,2621,69613,44748,28273
,,,,2622,69613,44748,28273
,,,,2623,69613,44748,28273
,,,,2624,69613,44748,28273
,,,,2625,69613,44748,28273
,,,,2626,69613,44748,28273
,,,,2627,69613,44748,28273
,,,,2628,69613,44748,28273
,,,,2629,69613,44748,28273
,,,,2630,69613,44748,28273
,,,,2631,69613,44748,28273
,,,,2632,69613,44748,28273
,,,,2633,69613,44748,28273
,,,,2634,69613,44748,28273
,,,,2635,69613,44748,28273
,,,,2636,69613,44748,28273
,,,,2637,69613,44748,28273
,,,,2638,69613,44748,28273
,,,,2639,69613,44748,28273
,,,,2640,69613,44748,28273
,,,,2641,69613,44748,28273
,,,,2642,69613,44748,28273
,,,,2643,69613,44748,28273
,,,,2644,69613,44748,28273
,,,,2645,69613,44748,28273
,,,,2646,69613,44748,28273
,,,,2647,69613,44748,28273
,,,,2648,69613,44748,28273
,,,,2649,69613,44748,28273
,,,,2650,69613,44748,28273
,,,,2651,69613,44748,28273
,,,,2652,69613,44748,28273
,,,,2653,69613,44748,28273
,,,,2654,69613,44748,28273
,,,,2655,69613,44748,28273
,,,,2656,69613,44748,28273
,,,,2657,69613,44748,28273
,,,,2658,69613,44748,28273
,,,,2659,69613,44748,28273
,,,,2660,69613,44748,28273
,,,,2661,69613,44748,28273
,,,,2662,69613,44748,28273
,,,,2663,69613,44748,28273
,,,,2664,69613,44748,28273
,,,,2665,69613,44748,28273
,,,,2666,69613,44748,28273
,,,,2667,69613,44748,28273
,,,,2668,69613,44748,28273
,,,,2669,69613,44748,28273
,,,,2670,69613,44748,28273
,,,,2671,69613,44748,28273
,,,,2672,69613,44748,28273
,,,,2673,69613,44748,28273
,,,,2674,69613,44748,28273
,,,,2675,69613,44748,28273
,,,,2676,69613,44748,28273
,,,,2677,69613,44748,28273
,,,,2678,69613,44748,28273
,,,,2679,69613,44748,28273
,,,,2680,69613,44748,28273
,,,,2681,69613,44748,28273
,,,,2682,69613,44748,28273
,,,,2683,69613,44748,28273
,,,,2684,69613,44748,28273
,,,,2685,69613,44748,28273
,,,,2686,69613,44748,28273
,,,,2687,69613,44748,28273
,,,,2688,69613,44748,28273
,,,,2689,69613,44748,28273
,,,,2690,69613,44748,28273
,,,,2691,69613,44748,28273
,,,,2692,69613,44748,28273
,,,,2693,69613,44748,28273
,,,,2694,69613,44748,28273
,,,,2695,69613,44748,28273
,,,,2696,69613,44748,28273
,,,,2697,69613,44748,28273
,,,,2698,69613,44748,28273
,,,,2699,69613,44748,28273
,,,,2700,69613,44748,28273
,,,,2701,69613,44748,28273
,,,,2702,69613,44748,28273
,,,,2703,69613,44748,28273
,,,,2704,69613,44748,28273
,,,,2705,69613,44748,28273
,,,,2706,69613,44748,28273
,,,,2707,69613,44748,28273
,,,,2708,69613,44748,28273
,,,,2709,69613,44748,28273
,,,,2710,69613,44748,28273
,,,,2711,69613,44748,28273
,,,,2712,69613,44748,28273
,,,,2713,69613,44748,28273
,,,,2714,69613,44748,28273
,,,,2715,69613,44748,28273
,,,,2716,69613,44748,28273
,,,,2717,69613,44748,28273
,,,,2718,69613,44748,28273
,,,,2719,69613,44748,28273
,,,,2720,69613,44748,28273
,,,,2721,69613,44748,28273
,,,,2722,69613,44748,28273
,,,,2723,69613,44748,28273
,,,,2724,69613,44748,28273
,,,,2725,69613,44748,28273
,,,,2726,69613,44748,28273
,,,,2727,69613,44748,28273
,,,,2728,69613,44748,28273
,,,,2729,69613,44748,28273
,,,,2730,69613,44748,28273
,,,,2731,69613,44748,28273
,,,,2732,69613,44748,28273
,,,,2733,69613,44748,28273
,,,,2734,69613,44748,28273
,,,,2735,69613,44748,28273
,,,,2736,69613,44748,28273
,,,,2737,69613,44748,28273
,,,,2738,69613,44748,28273
,,,,2739,69613,44748,28273
,,,,2740,69613,44748,28273
,,,,2741,69613,44748,28273
,,,,2742,69613,44748,28273
,,,,2743,69613,44748,28273
,,,,2744,69613,44748,28273
,,,,2745,69613,44748,28273
,,,,2746,69613,44748,28273
,,,,2747,69613,44748,28273
,,,,2748,69613,44748,28273
,,,,2749,69613,44748,28273
,,,,2750,69613,44748,28273
,,,,2751,69613,44748,28273
,,,,2752,69613,44748,28273
,,,,2753,69613,44748,28273
,,,,2754,69613,44748,28273
,,,,2755,69613,44748,28273
,,,,2756,69613,44748,28273
,,,,2757,69613,44748,28273
,,,,2758,69613,44748,28273
,,,,2759,69613,44748,28273
,,,,2760,69613,44748,28273
,,,,2761,69613,44748,28273
,,,,2762,69613,44748,28273
,,,,2763,69613,44748,28273
,,,,2764,69613,44748,28273
,,,,2765,69613,44748,28273
,,,,2766,69613,44748,28273
,,,,2767,69613,44748,28273
,,,,2768,69613,44748,28273
,,,,2769,69613,44748,28273
,,,,2770,69613,44748,28273
,,,,2771,69613,44748,28273
,,,,2772,69613,44748,28273
,,,,2773,69613,44748,28273
,,,,2774,69613,44748,28273
,,,,2775,69613,44748,28273
,,,,2776,69613,44748,28273
,,,,2777,69613,44748,28273
,,,,2778,69613,44748,28273
,,,,2779,69613,44748,28273
,,,,2780,69613,44748,28273
,,,,2781,69613,44748,28273
,,,,2782,69613,44748,28273
,,,,2783,69613,44748,28273
,,,,2784,69613,44748,28273
,,,,2785,69613,44748,28273
,,,,2786,69613,44748,28273
,,,,2787,69613,44748,28273
,,,,2788,69613,44748,28273
,,,,2789,69613,44748,28273
,,,,2790,69613,44748,28273
,,,,2791,69613,44748,28273
,,,,2792,69613,44748,28273
,,,,2793,69613,44748,28273
,,,,2794,69613,44748,28273
,,,,2795,69613,44748,28273
,,,,2796,69613,44748,28273
,,,,2797,69613,44748,28273
,,,,2798,69613,44748,28273
,,,,2799,69613,44748,28273
,,,,2800,69613,44748,28273
,,,,2801,69613,44748,28273
,,,,2802,69613,44748,28273
,,,,2803,69613,44748,28273
,,,,2804,69613,44748,28273
,,,,2805,69613,44748,28273
,,,,2806,69613,44748,28273
,,,,2807,69613,44748,28273
,,,,2808,69613,44748,28273
,,,,2809,69613,44748,28273
,,,,2810,69613,44748,28273
,,,,2811,69613,44748,28273
,,,,2812,69613,44748,28273
,,,,2813,69613,44748,28273
,,,,2814,69613,44748,28273
,,,,2815,69613,44748,28273
,,,,2816,69613,44748,28273
,,,,2817,69613,44748,28273
,,,,2818,69613,44748,28273
,,,,2819,69613,44748,28273
,,,,2820,69613,44748,28273
,,,,2821,69613,44748,28273
,,,,2822,69613,44748,28273
,,,,2823,69613,44748,28273
,,,,2824,69613,44748,28273
,,,,2825,69613,44748,28273
,,,,2826,69613,44748,28273
,,,,2827,69613,44748,28273
,,,,2828,69613,44748,28273
,,,,2829,69613,44748,28273
,,,,2830,69613,44748,28273
,,,,2831,69613,44748,28273
,,,,2832,69613,44748,28273
,,,,2833,69613,44748,28273
,,,,2834,69613,44748,28273
,,,,2835,69613,44748,28273
,,,,2836,69613,44748,28273
,,,,2837,69613,44748,28273
,,,,2838,69613,44748,28273
,,,,2839,69613,44748,28273
,,,,2840,69613,44748,28273
,,,,2841,69613,44748,28273
,,,,2842,69613,44748,28273
,,,,2843,69613,44748,28273
,,,,2844,69613,44748,28273
,,,,2845,69613,44748,28273
,,,,2846,69613,44748,28273
,,,,2847,69613,44748,28273
,,,,2848,69613,44748,28273
,,,,2849,69613,44748,28273
,,,,2850,69613,44748,28273
,,,,2851,69613,44748,28273
,,,,2852,69613,44748,28273
,,,,2853,69613,44748,28273
,,,,2854,69613,44748,28273
,,,,2855,69613,44748,28273
,,,,2856,69613,44748,28273
,,,,2857,69613,44748,28273
,,,,2858,69613,44748,28273
,,,,2859,69613,44748,28273
,,,,2860,69613,44748,28273
,,,,2861,69613,44748,28273
,,,,2862,69613,44748,28273
,,,,2863,69613,44748,28273
,,,,2864,69613,44748,28273
,,,,2865,69613,44748,28273
,,,,2866,69613,44748,28273
,,,,2867,69613,44748,28273
,,,,2868,69613,44748,28273
,,,,2869,69613,44748,28273
,,,,2870,69613,44748,28273
,,,,2871,69613,44748,28273
,,,,2872,69613,44748,28273
,,,,2873,69613,44748,28273
,,,,2874,69613,44748,28273
,,,,2875,69613,44748,28273
,,,,2876,69613,44748,28273
,,,,2877,69613,44748,28273
,,,,2878,69613,44748,28273
,,,,2879,69613,44748,28273
,,,,2880,69613,44748,28273
,,,,2881,69613,44748,28273
,,,,2882,69613,44748,28273
,,,,2883,69613,44748,28273
,,,,2884,69613,44748,28273
,,,,2885,69613,44748,28273
,,,,2886,69613,44748,28273
,,,,2887,69613,44748,28273
,,,,2888,69613,44748,28273
,,,,2889,69613,44748,28273
,,,,2890,69613,44748,28273
,,,,2891,69613,44748,28273
,,,,2892,69613,44748,28273
,,,,2893,69613,44748,28273
,,,,2894,69613,44748,28273
,,,,2895,69613,44748,28273
,,,,2896,69613,44748,28273
,,,,2897,69613,44748,28273
,,,,2898,69613,44748,28273
,,,,2899,69613,44748,28273
,,,,2900,69613,44748,28273
,,,,2901,69613,44748,28273
,,,,2902,69613,44748,28273
,,,,2903,69613,44748,28273
,,,,2904,69613,44748,28273
,,,,2905,69613,44748,28273
,,,,2906,69613,44748,28273
,,,,2907,69613,44748,28273
,,,,2908,69613,44748,28273
,,,,2909,69613,44748,28273
,,,,2910,69613,44748,28273
,,,,2911,69613,44748,28273
,,,,2912,69613,44748,28273
,,,,2913,69613,44748,28273
,,,,2914,69613,44748,28273
,,,,2915,69613,44748,28273
,,,,2916,69613,44748,28273
,,,,2917,69613,44748,28273
,,,,2918,69613,44748,28273
,,,,2919,69613,44748,28273
,,,,2920,69613,44748,28273
,,,,2921,69613,44748,28273
,,,,2922,69613,44748,28273
,,,,2923,69613,44748,28273
,,,,2924,69613,44748,28273
,,,,2925,69613,44748,28273
,,,,2926,69613,44748,28273
,,,,2927,69613,44748,28273
,,,,2928,69613,44748,28273
,,,,2929,69613,44748,28273
,,,,2930,69613,44748,28273
,,,,2931,69613,44748,28273
,,,,2932,69613,44748,28273
,,,,2933,69613,44748,28273
,,,,2934,69613,44748,28273
,,,,2935,69613,44748,28273
,,,,2936,69613,44748,28273
,,,,2937,69613,44748,28273
,,,,2938,69613,44748,28273
,,,,2939,69613,44748,28273
,,,,2940,69613,44748,28273
,,,,2941,69613,44748,28273
,,,,2942,69613,44748,28273
,,,,2943,69613,44748,28273
,,,,2944,69613,44748,28273
,,,,2945,69613,44748,28273
,,,,2946,69613,44748,28273
,,,,2947,69613,44748,28273
,,,,2948,69613,44748,28273
,,,,2949,69613,44748,28273
,,,,2950,69613,44748,28273
,,,,2951,69613,44748,28273
,,,,2952,69613,44748,28273
,,,,2953,69613,44748,28273
,,,,2954,69613,44748,28273
,,,,2955,69613,44748,28273
,,,,2956,69613,44748,28273
,,,,2957,69613,44748,28273
,,,,2958,69613,44748,28273
,,,,2959,69613,44748,28273
,,,,2960,69613,44748,28273
,,,,2961,69613,44748,28273
,,,,2962,69613,44748,28273
,,,,2963,69613,44748,28273
,,,,2964,69613,44748,28273
