Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index, Load_MW_z1 , Load_MW_z2 , Load_MW_z3 , Load_MW_z4 , Load_MW_z5 , Load_MW_z6 , Load_MW_z7 , Load_MW_z8 , Load_MW_z9 , Load_MW_z10 
,,,,,,,,22," 16,165 "," 90,380 "," 4,176 "," 3,202 "," 82,434 "," 1,675 "," 68,102 "," 25,340 "," 17,155 "," 20,478 "
,,,,,,,,23," 16,375 "," 89,841 "," 4,094 "," 3,139 "," 83,783 "," 1,588 "," 64,580 "," 24,545 "," 16,585 "," 19,830 "
,,,,,,,,24," 17,667 "," 106,999 "," 4,647 "," 3,563 "," 97,006 "," 1,813 "," 73,740 "," 26,890 "," 17,145 "," 21,714 "
,,,,,,,,25," 16,912 "," 107,695 "," 4,733 "," 3,629 "," 97,874 "," 1,713 "," 69,648 "," 25,359 "," 16,992 "," 21,489 "
,,,,,,,,26," 16,404 "," 103,778 "," 4,694 "," 3,599 "," 95,139 "," 1,666 "," 67,769 "," 25,034 "," 16,888 "," 21,371 "
,,,,,,,,27," 16,022 "," 100,924 "," 4,663 "," 3,575 "," 93,918 "," 1,600 "," 65,046 "," 24,951 "," 16,866 "," 21,346 "
,,,,,,,,28," 15,199 "," 94,275 "," 4,476 "," 3,432 "," 86,624 "," 1,432 "," 58,226 "," 24,170 "," 16,710 "," 20,787 "
,,,,,,,,29," 14,477 "," 88,959 "," 4,413 "," 3,384 "," 78,693 "," 1,263 "," 51,377 "," 23,829 "," 16,935 "," 20,660 "
,,,,,,,,30," 14,445 "," 84,293 "," 4,616 "," 3,539 "," 79,595 "," 1,184 "," 48,143 "," 24,317 "," 17,627 "," 21,065 "
,,,,,,,,31," 14,326 "," 78,278 "," 4,778 "," 3,664 "," 79,004 "," 1,128 "," 45,890 "," 24,811 "," 18,071 "," 20,997 "
,,,,,,,,32," 14,741 "," 83,741 "," 4,965 "," 3,807 "," 82,724 "," 1,239 "," 50,404 "," 26,066 "," 18,455 "," 21,433 "
,,,,,,,,33," 15,116 "," 90,098 "," 5,014 "," 3,844 "," 84,461 "," 1,337 "," 54,356 "," 26,679 "," 18,695 "," 21,706 "
,,,,,,,,34," 15,767 "," 98,635 "," 5,250 "," 4,025 "," 87,576 "," 1,508 "," 61,343 "," 27,805 "," 19,161 "," 22,618 "
,,,,,,,,35," 16,068 "," 100,301 "," 5,210 "," 3,995 "," 87,345 "," 1,556 "," 63,257 "," 27,868 "," 19,188 "," 22,647 "
,,,,,,,,36," 15,832 "," 101,935 "," 5,114 "," 3,921 "," 88,102 "," 1,617 "," 65,771 "," 27,817 "," 19,119 "," 22,569 "
,,,,,,,,37," 15,703 "," 103,292 "," 5,084 "," 3,899 "," 87,711 "," 1,642 "," 66,781 "," 27,829 "," 19,057 "," 22,499 "
,,,,,,,,38," 15,505 "," 102,543 "," 5,026 "," 3,854 "," 86,512 "," 1,610 "," 65,476 "," 27,811 "," 19,074 "," 22,519 "
,,,,,,,,39," 15,473 "," 100,960 "," 4,953 "," 3,798 "," 84,945 "," 1,556 "," 63,282 "," 27,916 "," 19,283 "," 22,755 "
,,,,,,,,40," 14,940 "," 94,524 "," 4,871 "," 3,735 "," 82,711 "," 1,473 "," 59,894 "," 27,439 "," 19,332 "," 22,429 "
,,,,,,,,41," 15,600 "," 94,108 "," 5,172 "," 3,966 "," 86,731 "," 1,531 "," 62,246 "," 28,131 "," 19,554 "," 22,682 "
,,,,,,,,42," 16,062 "," 95,234 "," 5,141 "," 3,942 "," 88,748 "," 1,577 "," 64,122 "," 27,605 "," 19,371 "," 22,473 "
,,,,,,,,43," 15,909 "," 99,296 "," 4,955 "," 3,800 "," 87,388 "," 1,577 "," 64,137 "," 26,941 "," 18,993 "," 22,044 "
,,,,,,,,44," 16,277 "," 108,117 "," 5,023 "," 3,852 "," 90,621 "," 1,679 "," 68,270 "," 27,464 "," 18,866 "," 22,473 "
,,,,,,,,45," 15,722 "," 106,603 "," 4,811 "," 3,689 "," 90,370 "," 1,620 "," 65,895 "," 26,468 "," 18,186 "," 21,700 "
,,,,,,,,46," 16,098 "," 102,437 "," 4,570 "," 3,504 "," 94,729 "," 1,659 "," 67,467 "," 25,334 "," 17,435 "," 20,847 "
,,,,,,,,47," 16,309 "," 100,234 "," 4,410 "," 3,382 "," 95,448 "," 1,556 "," 63,281 "," 24,140 "," 16,816 "," 20,143 "
,,,,,,,,48," 17,597 "," 115,700 "," 4,956 "," 3,801 "," 104,621 "," 1,788 "," 72,695 "," 26,420 "," 17,433 "," 22,181 "
,,,,,,,,49," 17,295 "," 108,302 "," 4,733 "," 3,629 "," 104,363 "," 1,704 "," 69,303 "," 25,954 "," 16,600 "," 21,088 "
,,,,,,,,50," 16,773 "," 104,489 "," 4,705 "," 3,608 "," 101,365 "," 1,657 "," 67,368 "," 25,587 "," 16,451 "," 20,918 "
,,,,,,,,51," 16,376 "," 101,695 "," 4,689 "," 3,595 "," 100,098 "," 1,590 "," 64,660 "," 25,472 "," 16,330 "," 20,781 "
,,,,,,,,52," 15,521 "," 94,973 "," 4,550 "," 3,489 "," 92,556 "," 1,420 "," 57,756 "," 24,612 "," 15,995 "," 20,009 "
,,,,,,,,53," 14,762 "," 89,585 "," 4,611 "," 3,536 "," 84,563 "," 1,251 "," 50,862 "," 24,112 "," 15,869 "," 19,476 "
,,,,,,,,54," 14,806 "," 84,943 "," 4,852 "," 3,721 "," 85,938 "," 1,175 "," 47,793 "," 24,444 "," 16,345 "," 19,626 "
,,,,,,,,55," 14,699 "," 78,938 "," 4,932 "," 3,782 "," 85,925 "," 1,128 "," 45,869 "," 24,948 "," 16,877 "," 19,644 "
,,,,,,,,56," 14,984 "," 84,169 "," 5,087 "," 3,900 "," 88,844 "," 1,250 "," 50,829 "," 26,322 "," 17,439 "," 20,282 "
,,,,,,,,57," 15,261 "," 90,166 "," 5,169 "," 3,963 "," 89,606 "," 1,349 "," 54,850 "," 27,053 "," 17,819 "," 20,714 "
,,,,,,,,58," 15,799 "," 98,613 "," 5,397 "," 4,138 "," 91,782 "," 1,518 "," 61,745 "," 28,258 "," 18,426 "," 21,795 "
,,,,,,,,59," 16,098 "," 100,262 "," 5,344 "," 4,098 "," 90,999 "," 1,561 "," 63,482 "," 28,371 "," 18,546 "," 21,932 "
,,,,,,,,60," 15,788 "," 101,876 "," 5,277 "," 4,047 "," 90,996 "," 1,620 "," 65,882 "," 28,312 "," 18,541 "," 21,926 "
,,,,,,,,61," 15,697 "," 103,316 "," 5,223 "," 4,005 "," 90,549 "," 1,643 "," 66,824 "," 28,324 "," 18,509 "," 21,890 "
,,,,,,,,62," 15,515 "," 102,704 "," 5,141 "," 3,942 "," 89,238 "," 1,611 "," 65,527 "," 28,303 "," 18,532 "," 21,915 "
,,,,,,,,63," 15,497 "," 101,170 "," 5,092 "," 3,904 "," 88,135 "," 1,559 "," 63,384 "," 28,413 "," 18,776 "," 22,193 "
,,,,,,,,64," 14,934 "," 94,651 "," 5,062 "," 3,881 "," 86,097 "," 1,476 "," 60,025 "," 27,962 "," 18,784 "," 21,811 "
,,,,,,,,65," 15,686 "," 94,250 "," 5,248 "," 4,024 "," 90,143 "," 1,537 "," 62,511 "," 28,842 "," 18,956 "," 22,007 "
,,,,,,,,66," 16,336 "," 95,459 "," 5,139 "," 3,940 "," 92,748 "," 1,583 "," 64,363 "," 28,300 "," 18,710 "," 21,728 "
,,,,,,,,67," 16,252 "," 99,675 "," 4,941 "," 3,789 "," 91,196 "," 1,581 "," 64,313 "," 27,597 "," 18,347 "," 21,314 "
,,,,,,,,68," 16,563 "," 108,701 "," 5,016 "," 3,847 "," 94,266 "," 1,687 "," 68,591 "," 28,122 "," 18,362 "," 21,918 "
,,,,,,,,69," 15,850 "," 107,035 "," 4,772 "," 3,659 "," 93,707 "," 1,630 "," 66,305 "," 27,107 "," 17,870 "," 21,358 "
,,,,,,,,70," 16,374 "," 102,722 "," 4,500 "," 3,451 "," 98,216 "," 1,668 "," 67,822 "," 25,937 "," 17,235 "," 20,637 "
,,,,,,,,71," 16,733 "," 100,410 "," 4,336 "," 3,325 "," 98,882 "," 1,559 "," 63,380 "," 24,717 "," 16,649 "," 19,971 "
,,,,,,,,72," 18,056 "," 116,378 "," 4,909 "," 3,764 "," 107,580 "," 1,792 "," 72,858 "," 27,040 "," 17,274 "," 22,049 "
,,,,,,,,73," 16,886 "," 111,640 "," 4,766 "," 3,655 "," 107,288 "," 1,723 "," 70,088 "," 25,145 "," 17,785 "," 22,452 "
,,,,,,,,74," 16,389 "," 107,554 "," 4,729 "," 3,626 "," 104,478 "," 1,674 "," 68,085 "," 24,804 "," 17,649 "," 22,298 "
,,,,,,,,75," 16,017 "," 104,556 "," 4,703 "," 3,607 "," 103,376 "," 1,606 "," 65,319 "," 24,698 "," 17,586 "," 22,226 "
,,,,,,,,76," 15,199 "," 97,615 "," 4,536 "," 3,478 "," 95,911 "," 1,435 "," 58,375 "," 23,825 "," 17,312 "," 21,521 "
,,,,,,,,77," 14,493 "," 92,018 "," 4,536 "," 3,478 "," 88,051 "," 1,266 "," 51,473 "," 23,298 "," 17,296 "," 21,109 "
,,,,,,,,78," 14,450 "," 87,014 "," 4,774 "," 3,661 "," 89,530 "," 1,193 "," 48,534 "," 23,592 "," 17,883 "," 21,381 "
,,,,,,,,79," 14,272 "," 80,307 "," 4,917 "," 3,770 "," 89,648 "," 1,147 "," 46,636 "," 24,049 "," 18,449 "," 21,432 "
,,,,,,,,80," 14,652 "," 85,283 "," 5,108 "," 3,917 "," 92,541 "," 1,266 "," 51,500 "," 25,407 "," 18,975 "," 22,030 "
,,,,,,,,81," 15,011 "," 91,540 "," 5,186 "," 3,977 "," 92,790 "," 1,366 "," 55,571 "," 26,166 "," 19,316 "," 22,417 "
,,,,,,,,82," 15,676 "," 100,436 "," 5,432 "," 4,165 "," 94,537 "," 1,544 "," 62,781 "," 27,434 "," 19,894 "," 23,469 "
,,,,,,,,83," 15,978 "," 102,340 "," 5,392 "," 4,135 "," 93,378 "," 1,593 "," 64,785 "," 27,591 "," 19,982 "," 23,569 "
,,,,,,,,84," 15,767 "," 104,115 "," 5,317 "," 4,077 "," 93,100 "," 1,657 "," 67,401 "," 27,565 "," 19,947 "," 23,529 "
,,,,,,,,85," 15,651 "," 105,692 "," 5,278 "," 4,047 "," 92,405 "," 1,684 "," 68,475 "," 27,590 "," 19,906 "," 23,482 "
,,,,,,,,86," 15,464 "," 104,994 "," 5,207 "," 3,993 "," 90,961 "," 1,652 "," 67,194 "," 27,544 "," 19,950 "," 23,533 "
,,,,,,,,87," 15,443 "," 103,332 "," 5,145 "," 3,945 "," 89,816 "," 1,599 "," 65,034 "," 27,570 "," 20,257 "," 23,882 "
,,,,,,,,88," 14,908 "," 96,683 "," 5,095 "," 3,907 "," 87,655 "," 1,515 "," 61,616 "," 26,956 "," 20,365 "," 23,610 "
,,,,,,,,89," 15,602 "," 96,344 "," 5,345 "," 4,098 "," 91,697 "," 1,574 "," 64,013 "," 27,688 "," 20,667 "," 23,953 "
,,,,,,,,90," 16,072 "," 97,714 "," 5,263 "," 4,035 "," 94,305 "," 1,610 "," 65,477 "," 27,058 "," 20,490 "," 23,751 "
,,,,,,,,91," 15,903 "," 102,234 "," 5,058 "," 3,878 "," 92,962 "," 1,596 "," 64,885 "," 26,307 "," 20,100 "," 23,309 "
,,,,,,,,92," 16,270 "," 111,409 "," 5,126 "," 3,930 "," 95,811 "," 1,692 "," 68,789 "," 26,876 "," 19,997 "," 23,783 "
,,,,,,,,93," 15,681 "," 109,713 "," 4,890 "," 3,750 "," 95,137 "," 1,633 "," 66,401 "," 25,948 "," 19,334 "," 23,029 "
,,,,,,,,94," 16,050 "," 105,306 "," 4,618 "," 3,541 "," 99,641 "," 1,672 "," 67,996 "," 24,891 "," 18,557 "," 22,147 "
,,,,,,,,95," 16,262 "," 103,081 "," 4,440 "," 3,405 "," 100,213 "," 1,565 "," 63,643 "," 23,780 "," 17,880 "," 21,378 "
,,,,,,,,96," 17,611 "," 119,389 "," 5,004 "," 3,837 "," 108,864 "," 1,806 "," 73,442 "," 26,208 "," 18,470 "," 23,429 "
,,,,,,,,97," 16,607 "," 101,866 "," 4,697 "," 3,602 "," 105,573 "," 1,660 "," 67,511 "," 24,908 "," 17,534 "," 21,871 "
,,,,,,,,98," 16,080 "," 97,517 "," 4,658 "," 3,572 "," 102,702 "," 1,613 "," 65,587 "," 24,593 "," 17,435 "," 21,758 "
,,,,,,,,99," 15,677 "," 94,390 "," 4,631 "," 3,551 "," 101,244 "," 1,546 "," 62,875 "," 24,522 "," 17,419 "," 21,740 "
,,,,,,,,100," 14,894 "," 88,242 "," 4,476 "," 3,432 "," 93,890 "," 1,390 "," 56,518 "," 23,878 "," 17,317 "," 21,289 "
,,,,,,,,101," 14,212 "," 83,557 "," 4,451 "," 3,413 "," 85,956 "," 1,234 "," 50,190 "," 23,725 "," 17,642 "," 21,323 "
,,,,,,,,102," 14,294 "," 79,626 "," 4,685 "," 3,592 "," 86,871 "," 1,171 "," 47,601 "," 24,432 "," 18,439 "," 21,894 "
,,,,,,,,103," 14,316 "," 74,784 "," 4,879 "," 3,741 "," 86,599 "," 1,134 "," 46,135 "," 25,143 "," 18,943 "," 21,965 "
,,,,,,,,104," 14,712 "," 80,601 "," 5,054 "," 3,875 "," 89,355 "," 1,244 "," 50,577 "," 26,394 "," 19,313 "," 22,384 "
,,,,,,,,105," 15,083 "," 87,458 "," 5,091 "," 3,904 "," 90,418 "," 1,341 "," 54,552 "," 26,984 "," 19,536 "," 22,637 "
,,,,,,,,106," 15,660 "," 95,807 "," 5,286 "," 4,053 "," 92,480 "," 1,501 "," 61,028 "," 27,993 "," 19,944 "," 23,437 "
,,,,,,,,107," 15,999 "," 97,829 "," 5,217 "," 4,000 "," 91,844 "," 1,548 "," 62,965 "," 28,040 "," 19,946 "," 23,439 "
,,,,,,,,108," 15,795 "," 99,734 "," 5,089 "," 3,903 "," 92,166 "," 1,610 "," 65,473 "," 27,994 "," 19,852 "," 23,333 "
,,,,,,,,109," 15,704 "," 101,218 "," 5,035 "," 3,861 "," 91,674 "," 1,635 "," 66,491 "," 28,005 "," 19,773 "," 23,242 "
,,,,,,,,110," 15,519 "," 100,349 "," 4,968 "," 3,809 "," 90,439 "," 1,604 "," 65,246 "," 27,980 "," 19,772 "," 23,241 "
,,,,,,,,111," 15,508 "," 98,531 "," 4,903 "," 3,759 "," 88,831 "," 1,552 "," 63,127 "," 28,069 "," 19,959 "," 23,453 "
,,,,,,,,112," 15,051 "," 92,528 "," 4,861 "," 3,727 "," 86,551 "," 1,484 "," 60,363 "," 27,666 "," 20,037 "," 23,207 "
,,,,,,,,113," 15,791 "," 92,031 "," 5,208 "," 3,994 "," 90,168 "," 1,543 "," 62,756 "," 28,272 "," 20,255 "," 23,455 "
,,,,,,,,114," 16,239 "," 93,302 "," 5,201 "," 3,988 "," 92,007 "," 1,591 "," 64,704 "," 27,716 "," 20,082 "," 23,259 "
,,,,,,,,115," 15,985 "," 97,762 "," 5,003 "," 3,836 "," 90,000 "," 1,596 "," 64,910 "," 27,038 "," 19,705 "," 22,830 "
,,,,,,,,116," 16,184 "," 105,791 "," 5,009 "," 3,841 "," 92,400 "," 1,685 "," 68,509 "," 27,385 "," 19,517 "," 23,118 "
,,,,,,,,117," 15,561 "," 104,054 "," 4,767 "," 3,656 "," 92,223 "," 1,627 "," 66,175 "," 26,375 "," 18,814 "," 22,320 "
,,,,,,,,118," 15,997 "," 99,450 "," 4,517 "," 3,464 "," 96,898 "," 1,663 "," 67,611 "," 25,235 "," 18,044 "," 21,445 "
,,,,,,,,119," 16,304 "," 96,917 "," 4,351 "," 3,336 "," 97,653 "," 1,554 "," 63,184 "," 24,032 "," 17,411 "," 20,726 "
,,,,,,,,120," 17,353 "," 109,930 "," 4,805 "," 3,684 "," 97,977 "," 1,740 "," 70,752 "," 25,921 "," 17,901 "," 22,456 "
,,,,,,,,121," 17,577 "," 113,143 "," 4,401 "," 3,374 "," 94,651 "," 1,417 "," 57,638 "," 26,369 "," 15,189 "," 18,951 "
,,,,,,,,122," 16,995 "," 109,458 "," 4,357 "," 3,341 "," 92,253 "," 1,382 "," 56,188 "," 26,053 "," 15,135 "," 18,889 "
,,,,,,,,123," 16,488 "," 106,688 "," 4,330 "," 3,320 "," 90,377 "," 1,336 "," 54,323 "," 25,938 "," 15,092 "," 18,841 "
,,,,,,,,124," 15,481 "," 101,158 "," 4,172 "," 3,199 "," 84,379 "," 1,220 "," 49,594 "," 25,287 "," 15,007 "," 18,460 "
,,,,,,,,125," 14,285 "," 96,289 "," 4,049 "," 3,105 "," 78,263 "," 1,111 "," 45,187 "," 24,926 "," 15,377 "," 18,596 "
,,,,,,,,126," 14,085 "," 91,114 "," 4,091 "," 3,137 "," 77,521 "," 1,068 "," 43,420 "," 25,298 "," 16,302 "," 19,364 "
,,,,,,,,127," 14,335 "," 83,036 "," 4,159 "," 3,189 "," 75,817 "," 1,060 "," 43,103 "," 25,962 "," 16,936 "," 19,658 "
,,,,,,,,128," 14,910 "," 81,502 "," 4,345 "," 3,331 "," 79,295 "," 1,185 "," 48,196 "," 27,152 "," 17,233 "," 19,996 "
,,,,,,,,129," 15,445 "," 84,392 "," 4,433 "," 3,399 "," 81,921 "," 1,289 "," 52,428 "," 27,716 "," 17,237 "," 20,000 "
,,,,,,,,130," 15,975 "," 92,693 "," 4,644 "," 3,561 "," 84,733 "," 1,436 "," 58,388 "," 28,480 "," 17,371 "," 20,436 "
,,,,,,,,131," 16,428 "," 96,644 "," 4,640 "," 3,557 "," 84,660 "," 1,478 "," 60,105 "," 28,440 "," 17,205 "," 20,248 "
,,,,,,,,132," 16,125 "," 98,995 "," 4,590 "," 3,519 "," 85,984 "," 1,512 "," 61,468 "," 28,237 "," 16,988 "," 20,001 "
,,,,,,,,133," 15,969 "," 100,176 "," 4,580 "," 3,512 "," 84,980 "," 1,523 "," 61,938 "," 28,159 "," 16,783 "," 19,768 "
,,,,,,,,134," 15,724 "," 98,948 "," 4,573 "," 3,506 "," 83,420 "," 1,505 "," 61,184 "," 28,112 "," 16,614 "," 19,576 "
,,,,,,,,135," 15,671 "," 96,438 "," 4,581 "," 3,513 "," 82,266 "," 1,478 "," 60,113 "," 28,252 "," 16,452 "," 19,392 "
,,,,,,,,136," 15,169 "," 91,124 "," 4,598 "," 3,526 "," 80,563 "," 1,425 "," 57,945 "," 28,119 "," 16,145 "," 18,759 "
,,,,,,,,137," 15,770 "," 91,125 "," 4,865 "," 3,730 "," 84,346 "," 1,486 "," 60,429 "," 28,993 "," 16,257 "," 18,887 "
,,,,,,,,138," 16,193 "," 93,391 "," 4,812 "," 3,690 "," 86,101 "," 1,531 "," 62,279 "," 28,732 "," 16,416 "," 19,066 "
,,,,,,,,139," 16,012 "," 97,595 "," 4,629 "," 3,550 "," 85,078 "," 1,531 "," 62,266 "," 28,356 "," 16,452 "," 19,108 "
,,,,,,,,140," 16,322 "," 103,789 "," 4,653 "," 3,568 "," 87,150 "," 1,599 "," 65,038 "," 28,717 "," 16,645 "," 19,753 "
,,,,,,,,141," 15,878 "," 101,275 "," 4,474 "," 3,430 "," 86,144 "," 1,534 "," 62,376 "," 27,858 "," 16,350 "," 19,418 "
,,,,,,,,142," 16,495 "," 98,365 "," 4,287 "," 3,287 "," 90,527 "," 1,485 "," 60,385 "," 26,790 "," 15,853 "," 18,854 "
,,,,,,,,143," 17,019 "," 97,621 "," 4,145 "," 3,178 "," 92,134 "," 1,365 "," 55,491 "," 25,723 "," 15,365 "," 18,299 "
,,,,,,,,144," 17,901 "," 110,664 "," 4,549 "," 3,488 "," 99,645 "," 1,501 "," 61,035 "," 27,237 "," 15,828 "," 19,819 "
,,,,,,,,145," 18,863 "," 110,147 "," 4,572 "," 3,506 "," 103,341 "," 1,613 "," 65,587 "," 26,520 "," 16,722 "," 21,164 "
,,,,,,,,146," 18,346 "," 106,980 "," 4,530 "," 3,474 "," 100,982 "," 1,579 "," 64,204 "," 26,145 "," 16,581 "," 21,003 "
,,,,,,,,147," 17,919 "," 104,564 "," 4,503 "," 3,453 "," 98,755 "," 1,531 "," 62,273 "," 25,949 "," 16,521 "," 20,935 "
,,,,,,,,148," 16,909 "," 98,001 "," 4,292 "," 3,291 "," 91,250 "," 1,392 "," 56,602 "," 24,912 "," 16,242 "," 20,240 "
,,,,,,,,149," 15,672 "," 92,188 "," 4,096 "," 3,141 "," 83,234 "," 1,260 "," 51,260 "," 23,831 "," 16,194 "," 19,807 "
,,,,,,,,150," 14,930 "," 86,258 "," 4,035 "," 3,094 "," 80,220 "," 1,192 "," 48,472 "," 23,136 "," 16,776 "," 20,091 "
,,,,,,,,151," 14,561 "," 76,051 "," 3,983 "," 3,054 "," 75,988 "," 1,143 "," 46,487 "," 22,792 "," 17,394 "," 20,226 "
,,,,,,,,152," 15,215 "," 73,469 "," 4,161 "," 3,190 "," 77,945 "," 1,257 "," 51,104 "," 23,818 "," 17,946 "," 20,853 "
,,,,,,,,153," 15,887 "," 75,047 "," 4,246 "," 3,256 "," 79,483 "," 1,356 "," 55,163 "," 24,552 "," 18,305 "," 21,261 "
,,,,,,,,154," 16,738 "," 84,121 "," 4,502 "," 3,452 "," 83,263 "," 1,534 "," 62,376 "," 25,770 "," 18,903 "," 22,318 "
,,,,,,,,155," 17,176 "," 88,114 "," 4,494 "," 3,446 "," 83,390 "," 1,583 "," 64,382 "," 26,030 "," 19,021 "," 22,453 "
,,,,,,,,156," 16,948 "," 91,057 "," 4,433 "," 3,399 "," 85,005 "," 1,623 "," 65,995 "," 26,053 "," 19,007 "," 22,437 "
,,,,,,,,157," 16,625 "," 93,373 "," 4,420 "," 3,389 "," 83,608 "," 1,638 "," 66,597 "," 26,127 "," 18,991 "," 22,419 "
,,,,,,,,158," 16,329 "," 92,756 "," 4,426 "," 3,394 "," 81,388 "," 1,618 "," 65,796 "," 26,227 "," 19,066 "," 22,503 "
,,,,,,,,159," 16,251 "," 90,657 "," 4,459 "," 3,419 "," 79,890 "," 1,588 "," 64,594 "," 26,471 "," 19,426 "," 22,912 "
,,,,,,,,160," 15,714 "," 84,216 "," 4,449 "," 3,412 "," 77,211 "," 1,507 "," 61,271 "," 26,265 "," 19,580 "," 22,709 "
,,,,,,,,161," 16,295 "," 84,123 "," 4,743 "," 3,637 "," 80,868 "," 1,562 "," 63,538 "," 27,616 "," 19,898 "," 23,071 "
,,,,,,,,162," 16,830 "," 85,990 "," 4,695 "," 3,600 "," 82,756 "," 1,600 "," 65,069 "," 27,371 "," 19,692 "," 22,837 "
,,,,,,,,163," 16,962 "," 90,789 "," 4,509 "," 3,457 "," 82,660 "," 1,588 "," 64,566 "," 26,846 "," 19,264 "," 22,350 "
,,,,,,,,164," 17,642 "," 101,387 "," 4,600 "," 3,527 "," 86,730 "," 1,679 "," 68,259 "," 27,518 "," 19,134 "," 22,770 "
,,,,,,,,165," 17,327 "," 101,337 "," 4,408 "," 3,380 "," 86,003 "," 1,607 "," 65,341 "," 26,747 "," 18,463 "," 22,007 "
,,,,,,,,166," 17,628 "," 98,685 "," 4,231 "," 3,244 "," 89,968 "," 1,561 "," 63,484 "," 25,849 "," 17,666 "," 21,102 "
,,,,,,,,167," 17,785 "," 97,727 "," 4,103 "," 3,146 "," 91,101 "," 1,452 "," 59,031 "," 24,972 "," 16,942 "," 20,279 "
,,,,,,,,168," 19,133 "," 115,434 "," 4,690 "," 3,597 "," 106,369 "," 1,682 "," 68,417 "," 27,437 "," 17,461 "," 22,193 "
,,,,,,,,169," 18,657 "," 116,510 "," 4,579 "," 3,511 "," 105,347 "," 1,694 "," 68,874 "," 26,107 "," 17,971 "," 22,474 "
