Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10
,,,,,,,,34,15506.829609054033,98432.80551472766,5204.107522959069,3990.428737,86988.03863273875,1498.2631090307443,60929.36643391693,27859.269543147908,19224.568801536563,22662.53809833458
,,,,,,,,35,15807.369697062393,100098.92918325533,5164.267765415822,3959.880230018494,86757.41084051285,1545.341201832883,62843.87554,27921.968927786776,19250.694632472067,22692.226542579465
,,,,,,,,36,15572.061689411947,101733.09845014119,5068.381764109612,3886.356335023979,87514.72488972863,1607.1647706599679,65358.03400683869,27871.318283729397,19182.150043315592,22614.334963992562
,,,,,,,,37,15442.26771024161,103089.85990181589,5038.744773058875,3863.631151073414,87123.80508847372,1632.0029869516077,66368.12146936537,27883.200956625453,19120.263112133565,22544.00890583117
,,,,,,,,38,15244.415583955262,102341.62195754483,4979.936057237122,3818.5375421217523,85924.85589744138,1599.9030004500116,65062.72201830047,27865.46704783411,19137.376524147123,22563.455964937482
,,,,,,,,39,15212.73295325412,100758.04928511824,4907.015173148427,3762.6229419548013,84357.88576358683,1545.9446620057777,62868.41625490163,27969.969555587224,19345.622673229307,22800.09931616724
,,,,,,,,40,14679.638565917976,94322.33309386086,4824.881771013381,3699.6443261834056,82123.29493844377,1462.6465899301636,59480.96132382665,27492.681317056904,19394.722224326357,22473.955680532243
,,,,,,,,41,15339.873971315072,93905.86752641306,5126.619223354031,3931.0119133138696,86142.93928,1520.4660786470804,61832.287198314596,28185.38497,19616.95993215599,22726.49853033865
,,,,,,,,42,15801.853526603234,95031.80751818331,5095.545905474396,3907.1853762824885,88160.54142511736,1566.6006629274502,63708.42695904963,27659.551074078023,19433.747313378444,22518.302372636892
,,,,,,,,43,15649.082817241964,99094.56869005955,4909.616873957113,3764.617885684431,86800.48687762531,1566.9766882059823,63723.71865370995,26995.471133512434,19056.10216009531,22089.160152996963
,,,,,,,,44,16016.914316772114,107915.21821762895,4977.3113544708085,3816.5249608486424,90033.79018820754,1668.6118436913662,67856.88164,27518.58830845399,18928.940726070006,22517.566393517944
,,,,,,,,45,15461.421019906345,106401.57927058327,4765.252304372414,3653.921378264361,89782.71609287831,1610.1979169438962,65481.38195571845,26521.662792663497,18249.255719797777,21745.197068208592
,,,,,,,,46,15837.60280331414,102234.97266895001,4524.517656545551,3469.3297931815723,94141.77031281256,1648.8694198116586,67054.02307234079,25388.478740974402,17498.114269035937,20891.62723779741
,,,,,,,,47,16049.018435144035,100032.09538513403,4364.5088152099215,3346.6375014153823,94860.64431115113,1545.9251507161748,62867.62279579111,24194.490949608884,16879.27957527878,20188.405994891546
,,,,,,,,48,17336.950436696618,115498.73686473581,4910.811261387002,3765.5337233956875,104033.61137452172,1777.4217103555611,72281.81622112615,26474.14135466951,17495.62180077381,22225.57991772162
,,,,,,,,49,17034.980339733567,108100.34960218916,4687.571304866738,3594.356795604531,103775.00353647867,1694.0203152060276,68890.15948504512,26008.08093215436,16663.44922043412,21132.99414916689
,,,,,,,,50,16512.471279172954,104287.16684345569,4659.648387510336,3572.945936712873,100777.64307193519,1646.4243392358098,66954.5898,25641.187948060477,16513.870064755763,20963.017835896033
,,,,,,,,51,16115.98864707032,101493.59217094924,4643.035629882806,3560.2075324543075,99510.82316607278,1579.839134249958,64246.79146,25526.64717872612,16392.81317085116,20825.45318373171
,,,,,,,,52,15260.513070923334,94771.16840521687,4504.138713641594,3453.7035366085724,91968.00246448362,1410.0665729947734,57342.70730178745,24666.595333700567,16057.88394797891,20054.10637784992
,,,,,,,,53,14501.705126855983,89383.36370550435,4565.826841,3501.0050333034787,83975.36935114031,1240.5328070079584,50448.33415165697,24166.02702731453,15932.169355715745,19520.503470387535
,,,,,,,,54,14545.99752983606,84741.47623932912,4806.692556664011,3685.6971194208154,85350.20875,1165.063433976482,47379.246315043594,24498.546098295785,16408.29198823288,19670.806500175502
,,,,,,,,55,14438.929361969324,78736.49289311202,4886.619426945997,3746.9838008737865,85337.62168909707,1117.7560239420752,45455.41164031106,25002.244901618033,16939.88543596269,19688.771839123474
,,,,,,,,56,14723.254286367399,83967.30475565004,5040.932908305068,3865.308979159717,88256.46910050606,1239.7321673880126,50415.77480711251,26376.131696601216,17501.614337695602,20327.10013654724
,,,,,,,,57,15000.451062953925,89963.98941380413,5123.005682,3928.2411057908657,89018.69451689934,1338.5993998240403,54436.375592844306,27107.470816445086,17882.041665948553,20759.403918652864
,,,,,,,,58,15538.28480996787,98411.38344167038,5351.170639,4103.194447450313,91194.88620143995,1508.1492295244198,61331.402000659735,28311.819840280466,18489.05338731496,21839.935381914383
,,,,,,,,59,15837.63310525196,100059.92963906347,5298.180602108035,4062.5625111570453,90411.40113451268,1550.8652839639633,63068.52154786784,28425.546171285194,18609.370846718546,21976.659767600275
,,,,,,,,60,15527.208243171444,101674.50037629108,5231.781625896658,4011.648808549735,90408.13523,1609.879770319318,65468.44399298559,28366.069206414748,18604.428889257102,21971.043906848634
,,,,,,,,61,15436.46889170264,103113.92758448777,5176.867687070168,3969.5416540432043,89961.59497927723,1633.0625868160344,66411.21186385206,28377.66921091007,18572.25158277992,21934.47878585184
,,,,,,,,62,15254.31354763838,102501.84650403619,5095.246670579356,3906.955927617387,88650.60405141072,1601.145588133136,65113.25392,28357.43545344969,18594.911028297618,21960.228155758312
,,,,,,,,63,15236.60622077982,100968.29662396431,5046.380821572814,3869.4863543508864,87547.35457037477,1548.4512737454197,62970.351798980395,28466.847557988138,18839.40448740659,22238.06163201851
,,,,,,,,64,14673.848179854798,94449.04343227834,5016.365386257904,3846.470985222493,85509.36938386114,1465.8594258487512,59611.61665118254,28016.050090262182,18847.185022483158,21856.157732896732
,,,,,,,,65,15426.101933790644,94048.35104712541,5202.677140809757,3989.3319418929946,89555.19725172555,1526.9928131911167,62097.707736438744,28896.489724785726,19019.471979068916,22051.93836538055
,,,,,,,,66,16075.73232181609,95257.25007204882,5093.073468457793,3905.289550018874,92159.99245059666,1572.5403255942704,63949.97324083366,28354.64267,18773.601765085812,21772.540394945205
,,,,,,,,67,15992.03552870845,99473.25466,4895.427014293376,3753.737321914003,90608.55725266792,1571.3109698019427,63899.97943861234,27651.474987054353,18410.029770270266,21359.39040083663
,,,,,,,,68,16302.34149865481,108499.57386003814,4970.812820028722,3811.5419856757353,93678.21073931943,1676.4909615041083,68177.29910116707,28176.284593272638,18425.14437343317,21962.684210630374
,,,,,,,,69,15590.004726505538,106832.94652077428,4726.509106390162,3624.2136964193123,93119.62875000987,1620.2841476523179,65891.55533786092,27161.047465146792,17932.952079003244,21403.374785141823
,,,,,,,,70,16113.17912392577,102519.9183732299,4454.507300390248,3415.6469405819225,97628.34515370615,1657.5918846539225,67408.73664259285,25990.978720516294,17298.419101039028,20682.314582909756
,,,,,,,,71,16472.431960004953,100208.14620113724,4290.5055225245815,3289.8929271654924,98294.88337314042,1548.3512063094247,62966.28239,24770.76283491723,16712.380900861026,20016.362082707485
,,,,,,,,72,17795.629599357893,116176.66233059295,4863.128360995108,3728.971216734765,106992.73700862253,1781.4353106838012,72445.03596780791,27094.620115480448,17336.719404863514,22093.446612327418
,,,,,,,,73,16625.47970798514,111437.90582746443,4720.421518870819,3619.5458289574844,106700.50983212348,1713.3076989192773,69674.51308938395,25199.447964540974,17847.79945348653,22497.387394496516
,,,,,,,,74,16128.573197357546,107352.14794235553,4683.528034636449,3591.2564788555114,103890.4319982699,1664.060332880322,67671.78687046643,24858.04813683872,17712.126593548386,22343.21369002135
,,,,,,,,75,15757.153740160957,104354.22321369899,4657.781359,3571.514328113482,102787.99586466463,1596.0502682317185,64906.04424142321,24752.52802284294,17648.844407892375,22271.302115412254
,,,,,,,,76,14938.416290163594,97412.89051355884,4490.203617505584,3443.0183215502184,95323.01087121852,1425.2904387536792,57961.811175982955,23879.481192817424,17375.18873755625,21565.876204949316
,,,,,,,,77,14232.779646720344,91816.2758,4490.219648583799,3443.030613931748,87463.82766072002,1255.5628589609905,51059.556264413615,23352.496452428848,17359.533249028947,21153.632319269127
,,,,,,,,78,14189.95174431934,86812.11812787438,4728.354598977023,3625.6287914417467,88942.66753219078,1183.3037725321865,48121.020082975585,23645.82954440419,17946.074170582033,21425.70253595302
,,,,,,,,79,14011.296981740323,80105.31546811975,4871.483473107098,3735.377786799436,89060.33246931701,1136.625339525018,46222.76380735073,24102.78133636276,18511.827920264273,21476.924187515917
,,,,,,,,80,14391.946372968836,85081.35282067978,5062.569102608944,3881.8992765588027,91953.00886301452,1256.2402679973657,51087.104231892874,25461.561272003964,19037.680511371393,22074.483950137645
,,,,,,,,81,14750.577474361238,91337.77856480527,5140.707810452632,3941.8148228559057,92202.45000696369,1356.327656286807,55157.32468899682,26219.99592473615,19378.763495101543,22462.078249830993
,,,,,,,,82,15415.797325925552,100234.73722193137,5386.457103358407,4130.251559818991,93949.13958041421,1533.6204895327978,62367.233241000446,27488.608914755485,19957.502111020236,23514.189325728665
,,,,,,,,83,15717.220761657729,102137.9877979341,5346.701376325991,4099.767486440778,92790.26965,1582.9050460663873,64371.47187336642,27645.516377328066,20044.95484812244,23613.56743607208
,,,,,,,,84,15506.790215954938,103913.52277663248,5271.027811344221,4041.7421733628844,92512.21118768644,1647.2440353150723,66987.92410281293,27619.337750064646,20009.839585391543,23573.663728423337
,,,,,,,,85,15390.869802223893,105490.1142,5232.165435229285,4011.9431075786406,91817.04939521126,1673.6536445886406,68061.91487993805,27643.758533210974,19968.765711446937,23526.98887
,,,,,,,,86,15203.926293623783,104792.17956367799,5161.589969115398,3957.826937448911,90373.57042740723,1642.1476660979813,66780.67175465124,27597.953885548763,20013.315586937984,23577.61373018066
,,,,,,,,87,15182.462720319902,103129.81748672426,5099.675470740764,3910.351862723484,89228.60247969662,1589.0289388878498,64620.51018143921,27624.272080335046,20320.30765459241,23926.46835251523
,,,,,,,,88,14647.225790674895,96481.64665735331,5049.135623,3871.5986934434836,87067.27464260909,1504.9974245586961,61203.228598720314,27010.085904996067,20428.39553156405,23654.841927629295
,,,,,,,,89,15341.165675676633,96142.37659969789,5298.8676087336125,4063.0892971561634,91108.99823420797,1563.938315537544,63600.15816519346,27742.17586,20730.01823,23997.59499145958
,,,,,,,,90,15812.143427522558,97511.80632672423,5216.983965911759,4000.3021929429397,93717.89145282592,1599.930378578387,65063.83539552108,27111.75112867677,20552.844995651405,23796.261773183112
,,,,,,,,91,15642.41147292687,102032.55083609845,5012.375373229221,3843.4115052676366,92374.19144520906,1585.379703507184,64472.10794262549,26360.888455729375,20163.40808752401,23353.719832129253
,,,,,,,,92,16009.234642183725,111207.32097637022,5080.085743463655,3895.330764422662,95223.63670472408,1681.3793749616832,68376.09458177512,26929.95935806234,20060.343616959253,23828.281452290772
,,,,,,,,93,15421.013877363963,109511.34684725053,4844.505586661645,3714.6915629172336,94549.73456278288,1622.6484307236535,65987.70284942858,26002.458968170795,19396.71452329716,23074.157482220213
,,,,,,,,94,15789.969004347495,105104.5339335147,4572.057229141797,3505.782398317209,99053.55211233902,1661.874927659152,67582.91372,24945.413416898184,18620.18576027906,22191.738433336006
,,,,,,,,95,16001.399170235003,102879.48238614916,4394.780613586116,3369.849445753312,99625.21022572627,1554.8234977896248,63229.48891011141,23834.613169192584,17943.561430378377,21422.847149357956
,,,,,,,,96,17351.152725092645,119186.95224133536,4958.646075,3802.2127143940334,108276.79013580552,1795.7883888412775,73028.72781287861,26262.334522073244,18533.471585419316,23473.787050596995
,,,,,,,,97,16346.254230146493,101663.84328858263,4651.559367657606,3566.743402,104985.29159685867,1649.9553081927963,67098.18253,24961.721117082234,17596.996795106268,21915.733049288727
,,,,,,,,98,15819.674018558937,97315.60282,4612.360621621743,3536.6864130456484,102114.69445764451,1602.6229290790789,65173.332449215864,24646.72251800898,17497.679495328703,21802.87248135968
,,,,,,,,99,15416.637333920466,94188.08169681074,4585.304408,3515.9401293627357,100656.49390134537,1535.954723071307,62462.15873823314,24575.99358411163,17481.721026155406,21784.73785729911
,,,,,,,,100,14633.566216879939,88039.94504805033,4430.831067136498,3397.4923730339938,93302.12538794894,1379.6154945180242,56104.36344373298,23932.510080194566,17380.202962486437,21334.25312836762
,,,,,,,,101,13951.834623993997,83354.86350303423,4404.894042493733,3377.604265799082,85368.72858213964,1224.0188302477152,49776.76576340708,23778.823781012605,17705.02438745155,21368.245091065775
,,,,,,,,102,14034.099496147592,79424.01294649174,4638.972825809992,3557.0922374585457,86283.47570080688,1160.3593790344123,47187.94808073276,24486.062396638186,18501.89964392853,21938.66186230013
,,,,,,,,103,14055.46570131532,74582.02834733276,4833.152,3705.9858089938507,86011.74927145815,1124.3096063551673,45721.92399,25196.93267302436,19006.605615049255,22009.50643552128
,,,,,,,,104,14452.124357004599,80399.72500235576,5008.182844129063,3840.196739137833,88767.85211850872,1233.5240100876078,50163.30974356271,26448.34808335496,19376.086034045245,22429.370548016723
,,,,,,,,105,14822.358481058078,87256.33499663282,5045.854416,3869.0827148883836,89830.21524985673,1331.2883683184566,54139.060311617235,27038.153368271433,19598.781011687057,22682.433022609694
,,,,,,,,106,15399.472312350052,95605.23861258045,5240.47761,4018.316753827973,91892.38854914834,1490.5244395248005,60614.66054067522,28046.76671213276,20007.552060634105,23482.06887117537
,,,,,,,,107,15738.165916487938,97627.71889031983,5171.014246628072,3965.0533269197595,91256.11311065368,1538.1480184128625,62551.352748789745,28094.009435283733,20009.105935439493,23483.83463799967
,,,,,,,,108,15534.474328831733,99532.54423432049,5043.801473,3867.50855,91578.33633661046,1599.834355162383,65059.93044327024,28047.710117920225,19915.608866205457,23377.587968415537
,,,,,,,,109,15443.60417084441,101016.49848582657,4989.633645371703,3825.9735019281266,91085.99836726964,1624.8570850153985,66077.52145729287,28059.58395742876,19836.12780816025,23287.26858427326
,,,,,,,,110,15259.049092378707,100147.53895434717,4921.992430502456,3774.1072700319196,89851.88754115756,1594.239477435085,64832.405415693465,28034.454736603086,19834.66194382743,23285.60283
,,,,,,,,111,15247.584950712597,98329.28759675802,4857.265885,3724.4759609419557,88243.21145366572,1542.1329295716578,62713.40580258075,28123.087180332226,20021.66908696471,23498.110946551053
,,,,,,,,112,14790.566037477192,92326.62890822577,4815.467419321322,3692.4255476774806,85963.499,1474.165171,59949.38361009821,27720.414187037033,20100.36716480815,23252.417287520027
,,,,,,,,113,15530.855032206926,91829.26999520103,5162.6662455918895,3958.652209517457,89580.78036242625,1533.020066065246,62342.81601998667,28326.421671348347,20318.077874022525,23499.81582071818
,,,,,,,,114,15978.394193808886,93099.97388235826,5155.228182056687,3952.9488180434673,91419.27089471332,1580.9169823743457,64290.623949890054,27770.271592894835,20145.42138335061,23303.61526313646
,,,,,,,,115,15724.653771314523,97560.09938718131,4956.9150610519355,3800.885400170566,89412.30482694095,1585.9938828667734,64497.08456991545,27092.65536928887,19768.071307843333,22874.808359150917
,,,,,,,,116,15923.317856902999,105589.07650843037,4963.725962,3806.1078934313255,91812.85553873258,1674.4847286938689,68095.71230021733,27438.671643199898,19579.656383932324,23163.38543048626
,,,,,,,,117,15300.195975068453,103852.00539747044,4721.791091171903,3620.5959957042514,91635.37687284162,1617.0794419008737,65761.23063730219,26428.957148953486,18876.898072282343,22364.79643997492
,,,,,,,,118,15737.070368173023,99248.31461,4471.4961756255925,3428.6737459743945,96310.11625669379,1652.4074719575326,67197.90385960633,25289.483725347945,18106.748099508248,21489.626016367994
,,,,,,,,119,16043.393396216086,96714.77429619704,4305.409994911673,3301.3214448616013,97064.97775058015,1543.5462776551185,62770.881957974816,24085.789807772064,17474.526930450287,20771.19286971122
,,,,,,,,120,17092.290795354118,109728.28764255648,4758.896436507426,3649.047797604635,97389.03938,1729.6343104473387,70338.46195819177,25975.03672827196,17964.132045575527,22500.493844021265
,,,,,,,,121,17316.3647,112941.52993861414,4354.883342380886,3339.2568385040718,94063.76533088277,1407.1625103451868,57224.60875,26423.183061290605,15251.866135860273,18995.87711376163
,,,,,,,,122,16735.113827836743,109255.88426097474,4311.8225391946835,3306.238484117479,91665.87946185548,1371.5195777502174,55775.12949517551,26107.331156982622,15197.731544420176,18934.36053
,,,,,,,,123,16227.89944057092,106485.81634801606,4284.652054332737,3285.404578763972,89788.94887869118,1325.658194442353,53910.09990732235,25992.34518,15154.782067480677,18885.554308784816
,,,,,,,,124,15220.514830234493,100955.9588031652,4125.873720656136,3163.6558211391584,83791.88896662927,1209.3695747320676,49181.02937243742,25341.51953356209,15070.177920334827,18505.276885906384
,,,,,,,,125,14024.951316400853,96087.65683133189,4003.5947458091355,3069.894204383684,77675.42965174495,1100.9932229350077,44773.72439935697,24979.872489550355,15439.695173274027,18641.046508579144
,,,,,,,,126,13824.217400407666,90912.44086495816,4045.186421570491,3101.786054702462,76933.77036732812,1057.5538626182395,43007.19041314173,25352.090914214095,16365.353075058187,19408.79414130299
,,,,,,,,127,14074.993669004767,82833.78986150055,4113.381149961977,3154.0767121616577,75229.57744140891,1049.7539438493527,42689.993716540346,26016.353834419064,16999.401060672233,19703.09869599991
,,,,,,,,128,14649.191490570876,81300.13797216564,4298.978521,3296.3898908394235,78707.82644607683,1174.978406895499,47782.45521375029,27206.463768661943,17296.611052785127,20040.837323400927
,,,,,,,,129,15184.582570862516,84190.69157591193,4387.3810974007965,3364.175611787891,81333.89380851932,1279.0534663254098,52014.840963899995,27770.65046308396,17300.173507907115,20044.88556785773
,,,,,,,,130,15714.547612039856,92491.12070445763,4598.101689139672,3525.7528853120457,84145.48476487982,1425.601365298623,57974.45552,28534.45514085924,17433.92184205973,20481.00865778931
,,,,,,,,131,16167.934309488131,96441.96496364014,4593.855545627892,3522.497008484992,84072.69642635353,1467.8182517267207,59691.27557021997,28493.890458675723,17268.327985751104,20292.83382107496
,,,,,,,,132,15864.632750533294,98793.22109610151,4544.148152124998,3484.3821519827734,85395.95013086709,1501.334898574724,61054.28587537211,28291.111214695757,17051.104402138775,20045.988839697315
,,,,,,,,133,15708.50144407283,99973.76154590462,4534.191528102262,3476.7475674847738,84392.4671,1512.898684264919,61524.54649344004,28213.31027074742,16845.71433484364,19812.59103595284
,,,,,,,,134,15463.329655988999,98746.55185826865,4527.041994108665,3471.2654159773156,82832.86088563326,1494.358103191681,60770.56286312836,28166.217715184343,16676.868670159056,19620.72096244763
,,,,,,,,135,15410.92953360811,96236.05289065003,4535.753281003369,3477.945095327673,81678.90232055438,1468.021653072797,59699.54722496041,28306.38237504567,16514.845053457506,19436.60321619587
,,,,,,,,136,14908.330508020843,90922.05332,4552.254908709221,3490.5982868901106,79975.46595588863,1414.711111827205,57531.58521430634,28173.588968304546,16208.461842026869,18804.30412935745
,,,,,,,,137,15509.462360686854,90923.36669,4818.917306984936,3695.070867900111,83758.76404268877,1475.7866904747596,60015.325412640224,29047.42652899334,16320.358045464178,18931.458905990756
,,,,,,,,138,15932.292009451354,93189.55347387482,4766.179733601147,3654.632516577559,85513.83641118256,1521.2807791427506,61865.41835180519,28785.845190949694,16478.67817049041,19111.36813897511
,,,,,,,,139,15751.766094735043,97393.04279966973,4583.630265460374,3514.6564226321607,84490.72667814243,1520.9641027735217,61852.54017945655,28410.54988864385,16515.08391768425,19152.738306240837
,,,,,,,,140,16062.109418195249,103587.34044309953,4607.299104409108,3532.805320341967,86562.12719945317,1589.1364922742189,64624.88401915156,28770.979354569437,16707.74037216008,19797.870615282412
,,,,,,,,141,15617.951847331256,101073.01612811755,4428.054588483314,3395.3634123705983,85556.18535371889,1523.6682756470213,61962.50987631221,27912.147952604857,16412.64959163419,19462.54018286663
,,,,,,,,142,16234.200734810122,98162.76836102895,4241.645913784752,3252.4281388384857,89938.96429,1474.707821590656,59971.451411353344,26844.085400413453,15916.343975284703,18898.556527924033
,,,,,,,,143,16758.558850478174,97419.46511485663,4099.324999223317,3143.2986743161127,91546.00743,1354.3769890178664,55077.99755339323,25777.429123515725,15428.128362165533,18343.76605847043
,,,,,,,,144,17640.24730109657,110462.01267294069,4503.228590886928,3453.0056686306134,99057.39899523571,1490.706595594766,60622.06822085382,27290.667312387326,15891.146908115736,19864.40071006737
,,,,,,,,145,18602.763178683075,109945.35315892429,4526.668325115379,3470.978892,102753.44119061675,1602.643965728923,65174.18793964287,26574.082686106754,16785.03540395662,21208.585378082105
,,,,,,,,146,18085.86910904697,106778.4755883865,4484.432086809034,3438.5928015461504,100394.80871989735,1568.6317150705272,63791.023079534774,26199.601822130542,16643.781251376004,21048.06929560414
,,,,,,,,147,17659.03129017185,104362.70497264227,4457.054872017792,3417.600378897036,98167.85094168475,1521.1383111832922,61859.624654787214,26003.150816972113,16583.959498296266,20980.090030740797
,,,,,,,,148,16648.706210683515,97799.38500046263,4246.0657848969595,3255.817227288482,90662.17603749418,1381.702352475258,56189.229,24966.210250450127,16304.704758986372,20284.52466119739
