Conventional_diesel_co2_per_mmbtu,Conventional_diesel_price_per_mmbtu,Syn_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9,Load_mmbtu_z10
,,,46,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,47,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,48,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,49,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,50,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,51,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,52,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,53,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,54,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,55,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,56,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,57,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,58,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,59,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,60,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,61,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,62,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,63,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,64,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,65,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,66,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,67,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,68,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,69,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,70,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,71,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,72,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,73,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,74,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,75,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,76,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,77,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,78,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,79,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,80,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,81,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,82,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,83,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,84,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,85,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,86,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,87,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,88,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,89,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,90,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,91,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,92,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,93,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,94,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,95,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,96,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,97,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,98,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,99,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,100,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,101,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,102,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,103,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,104,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,105,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,106,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,107,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,108,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,109,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,110,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,111,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,112,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,113,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,114,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,115,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,116,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,117,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,118,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,119,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,120,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,121,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,122,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,123,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,124,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,125,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,126,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,127,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,128,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,129,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,130,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,131,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,132,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,133,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,134,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,135,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,136,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,137,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,138,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,139,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,140,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,141,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,142,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,143,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,144,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,145,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,146,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,147,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,148,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,149,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,150,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,151,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,152,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,153,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,154,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,155,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
,,,156,4545.340120630555,43394.336318331865,1210.0237011866786,927.8273609805983,26658.250633606145,323.5791489025562,13158.88538870395,5597.698113471516,2000.2437659548084,4607.055818146127
