Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,646,59290
,,,,647,59290
,,,,648,59290
,,,,649,59290
,,,,650,59290
,,,,651,59290
,,,,652,59290
,,,,653,59290
,,,,654,59290
,,,,655,59290
,,,,656,59290
,,,,657,59290
,,,,658,59290
,,,,659,59290
,,,,660,59290
,,,,661,59290
,,,,662,59290
,,,,663,59290
,,,,664,59290
,,,,665,59290
,,,,666,59290
,,,,667,59290
,,,,668,59290
,,,,669,59290
,,,,670,59290
,,,,671,59290
,,,,672,59290
,,,,673,59290
,,,,674,59290
,,,,675,59290
,,,,676,59290
,,,,677,59290
,,,,678,59290
,,,,679,59290
,,,,680,59290
,,,,681,59290
,,,,682,59290
,,,,683,59290
,,,,684,59290
,,,,685,59290
,,,,686,59290
,,,,687,59290
,,,,688,59290
,,,,689,59290
,,,,690,59290
,,,,691,59290
,,,,692,59290
,,,,693,59290
,,,,694,59290
,,,,695,59290
,,,,696,59290
,,,,697,59290
,,,,698,59290
,,,,699,59290
,,,,700,59290
,,,,701,59290
,,,,702,59290
,,,,703,59290
,,,,704,59290
,,,,705,59290
,,,,706,59290
,,,,707,59290
,,,,708,59290
,,,,709,59290
,,,,710,59290
,,,,711,59290
,,,,712,59290
,,,,713,59290
,,,,714,59290
,,,,715,59290
,,,,716,59290
,,,,717,59290
,,,,718,59290
,,,,719,59290
,,,,720,59290
,,,,721,59290
,,,,722,59290
,,,,723,59290
,,,,724,59290
,,,,725,59290
,,,,726,59290
,,,,727,59290
,,,,728,59290
,,,,729,59290
,,,,730,59290
,,,,731,59290
,,,,732,59290
,,,,733,59290
,,,,734,59290
,,,,735,59290
,,,,736,59290
,,,,737,59290
,,,,738,59290
,,,,739,59290
,,,,740,59290
,,,,741,59290
,,,,742,59290
,,,,743,59290
,,,,744,59290
,,,,745,59290
,,,,746,59290
,,,,747,59290
,,,,748,59290
,,,,749,59290
,,,,750,59290
,,,,751,59290
,,,,752,59290
,,,,753,59290
,,,,754,59290
,,,,755,59290
,,,,756,59290
,,,,757,59290
,,,,758,59290
,,,,759,59290
,,,,760,59290
,,,,761,59290
,,,,762,59290
,,,,763,59290
,,,,764,59290
,,,,765,59290
,,,,766,59290
,,,,767,59290
,,,,768,59290
,,,,769,59290
,,,,770,59290
,,,,771,59290
,,,,772,59290
,,,,773,59290
,,,,774,59290
,,,,775,59290
,,,,776,59290
,,,,777,59290
,,,,778,59290
,,,,779,59290
,,,,780,59290
,,,,781,59290
,,,,782,59290
,,,,783,59290
,,,,784,59290
,,,,785,59290
,,,,786,59290
,,,,787,59290
,,,,788,59290
,,,,789,59290
,,,,790,59290
,,,,791,59290
,,,,792,59290
,,,,793,59290
,,,,794,59290
,,,,795,59290
,,,,796,59290
,,,,797,59290
,,,,798,59290
,,,,799,59290
,,,,800,59290
,,,,801,59290
,,,,802,59290
,,,,803,59290
,,,,804,59290
,,,,805,59290
,,,,806,59290
,,,,807,59290
,,,,808,59290
,,,,809,59290
,,,,810,59290
,,,,811,59290
,,,,812,59290
,,,,813,59290
,,,,814,59290
,,,,815,59290
,,,,816,59290
,,,,817,59290
,,,,818,59290
,,,,819,59290
,,,,820,59290
,,,,821,59290
,,,,822,59290
,,,,823,59290
,,,,824,59290
,,,,825,59290
,,,,826,59290
,,,,827,59290
,,,,828,59290
,,,,829,59290
,,,,830,59290
,,,,831,59290
,,,,832,59290
,,,,833,59290
,,,,834,59290
,,,,835,59290
,,,,836,59290
,,,,837,59290
,,,,838,59290
,,,,839,59290
,,,,840,59290
,,,,841,59290
,,,,842,59290
,,,,843,59290
,,,,844,59290
,,,,845,59290
,,,,846,59290
,,,,847,59290
,,,,848,59290
,,,,849,59290
,,,,850,59290
,,,,851,59290
,,,,852,59290
,,,,853,59290
,,,,854,59290
,,,,855,59290
,,,,856,59290
,,,,857,59290
,,,,858,59290
,,,,859,59290
,,,,860,59290
,,,,861,59290
,,,,862,59290
,,,,863,59290
,,,,864,59290
,,,,865,59290
,,,,866,59290
,,,,867,59290
,,,,868,59290
,,,,869,59290
,,,,870,59290
,,,,871,59290
,,,,872,59290
,,,,873,59290
,,,,874,59290
,,,,875,59290
,,,,876,59290
,,,,877,59290
,,,,878,59290
,,,,879,59290
,,,,880,59290
,,,,881,59290
,,,,882,59290
,,,,883,59290
,,,,884,59290
,,,,885,59290
,,,,886,59290
,,,,887,59290
,,,,888,59290
,,,,889,59290
,,,,890,59290
,,,,891,59290
,,,,892,59290
,,,,893,59290
,,,,894,59290
,,,,895,59290
,,,,896,59290
,,,,897,59290
,,,,898,59290
,,,,899,59290
,,,,900,59290
,,,,901,59290
,,,,902,59290
,,,,903,59290
,,,,904,59290
,,,,905,59290
,,,,906,59290
,,,,907,59290
,,,,908,59290
,,,,909,59290
,,,,910,59290
,,,,911,59290
,,,,912,59290
,,,,913,59290
,,,,914,59290
,,,,915,59290
,,,,916,59290
,,,,917,59290
,,,,918,59290
,,,,919,59290
,,,,920,59290
,,,,921,59290
,,,,922,59290
,,,,923,59290
,,,,924,59290
,,,,925,59290
,,,,926,59290
,,,,927,59290
,,,,928,59290
,,,,929,59290
,,,,930,59290
,,,,931,59290
,,,,932,59290
,,,,933,59290
,,,,934,59290
,,,,935,59290
,,,,936,59290
,,,,937,59290
,,,,938,59290
,,,,939,59290
,,,,940,59290
,,,,941,59290
,,,,942,59290
,,,,943,59290
,,,,944,59290
,,,,945,59290
,,,,946,59290
,,,,947,59290
,,,,948,59290
,,,,949,59290
,,,,950,59290
,,,,951,59290
,,,,952,59290
,,,,953,59290
,,,,954,59290
,,,,955,59290
,,,,956,59290
,,,,957,59290
,,,,958,59290
,,,,959,59290
,,,,960,59290
,,,,961,59290
,,,,962,59290
,,,,963,59290
,,,,964,59290
,,,,965,59290
,,,,966,59290
,,,,967,59290
,,,,968,59290
,,,,969,59290
,,,,970,59290
,,,,971,59290
,,,,972,59290
,,,,973,59290
,,,,974,59290
,,,,975,59290
,,,,976,59290
,,,,977,59290
,,,,978,59290
,,,,979,59290
,,,,980,59290
,,,,981,59290
,,,,982,59290
,,,,983,59290
,,,,984,59290
,,,,985,59290
,,,,986,59290
,,,,987,59290
,,,,988,59290
,,,,989,59290
,,,,990,59290
,,,,991,59290
,,,,992,59290
,,,,993,59290
,,,,994,59290
,,,,995,59290
,,,,996,59290
,,,,997,59290
,,,,998,59290
,,,,999,59290
,,,,1000,59290
,,,,1001,59290
,,,,1002,59290
,,,,1003,59290
,,,,1004,59290
,,,,1005,59290
,,,,1006,59290
,,,,1007,59290
,,,,1008,59290
,,,,1009,59290
,,,,1010,59290
,,,,1011,59290
,,,,1012,59290
,,,,1013,59290
,,,,1014,59290
,,,,1015,59290
,,,,1016,59290
,,,,1017,59290
,,,,1018,59290
,,,,1019,59290
,,,,1020,59290
,,,,1021,59290
,,,,1022,59290
,,,,1023,59290
,,,,1024,59290
,,,,1025,59290
,,,,1026,59290
,,,,1027,59290
,,,,1028,59290
,,,,1029,59290
,,,,1030,59290
,,,,1031,59290
,,,,1032,59290
,,,,1033,59290
,,,,1034,59290
,,,,1035,59290
,,,,1036,59290
,,,,1037,59290
,,,,1038,59290
,,,,1039,59290
,,,,1040,59290
,,,,1041,59290
,,,,1042,59290
,,,,1043,59290
,,,,1044,59290
,,,,1045,59290
,,,,1046,59290
,,,,1047,59290
,,,,1048,59290
,,,,1049,59290
,,,,1050,59290
,,,,1051,59290
,,,,1052,59290
,,,,1053,59290
,,,,1054,59290
,,,,1055,59290
,,,,1056,59290
,,,,1057,59290
,,,,1058,59290
,,,,1059,59290
,,,,1060,59290
,,,,1061,59290
,,,,1062,59290
,,,,1063,59290
,,,,1064,59290
,,,,1065,59290
,,,,1066,59290
,,,,1067,59290
,,,,1068,59290
,,,,1069,59290
,,,,1070,59290
,,,,1071,59290
,,,,1072,59290
,,,,1073,59290
,,,,1074,59290
,,,,1075,59290
,,,,1076,59290
,,,,1077,59290
,,,,1078,59290
,,,,1079,59290
,,,,1080,59290
,,,,1081,59290
,,,,1082,59290
,,,,1083,59290
,,,,1084,59290
,,,,1085,59290
,,,,1086,59290
,,,,1087,59290
,,,,1088,59290
,,,,1089,59290
,,,,1090,59290
,,,,1091,59290
,,,,1092,59290
,,,,1093,59290
,,,,1094,59290
,,,,1095,59290
,,,,1096,59290
,,,,1097,59290
,,,,1098,59290
,,,,1099,59290
,,,,1100,59290
,,,,1101,59290
,,,,1102,59290
,,,,1103,59290
,,,,1104,59290
,,,,1105,59290
,,,,1106,59290
,,,,1107,59290
,,,,1108,59290
,,,,1109,59290
,,,,1110,59290
,,,,1111,59290
,,,,1112,59290
,,,,1113,59290
,,,,1114,59290
,,,,1115,59290
,,,,1116,59290
,,,,1117,59290
,,,,1118,59290
,,,,1119,59290
,,,,1120,59290
,,,,1121,59290
,,,,1122,59290
,,,,1123,59290
,,,,1124,59290
,,,,1125,59290
,,,,1126,59290
,,,,1127,59290
,,,,1128,59290
,,,,1129,59290
,,,,1130,59290
,,,,1131,59290
,,,,1132,59290
,,,,1133,59290
,,,,1134,59290
,,,,1135,59290
,,,,1136,59290
,,,,1137,59290
,,,,1138,59290
,,,,1139,59290
,,,,1140,59290
,,,,1141,59290
,,,,1142,59290
,,,,1143,59290
,,,,1144,59290
,,,,1145,59290
,,,,1146,59290
,,,,1147,59290
,,,,1148,59290
,,,,1149,59290
,,,,1150,59290
,,,,1151,59290
,,,,1152,59290
,,,,1153,59290
,,,,1154,59290
,,,,1155,59290
,,,,1156,59290
,,,,1157,59290
,,,,1158,59290
,,,,1159,59290
,,,,1160,59290
,,,,1161,59290
,,,,1162,59290
,,,,1163,59290
,,,,1164,59290
,,,,1165,59290
,,,,1166,59290
,,,,1167,59290
,,,,1168,59290
,,,,1169,59290
,,,,1170,59290
,,,,1171,59290
,,,,1172,59290
,,,,1173,59290
,,,,1174,59290
,,,,1175,59290
,,,,1176,59290
,,,,1177,59290
,,,,1178,59290
,,,,1179,59290
,,,,1180,59290
,,,,1181,59290
,,,,1182,59290
,,,,1183,59290
,,,,1184,59290
,,,,1185,59290
,,,,1186,59290
,,,,1187,59290
,,,,1188,59290
,,,,1189,59290
,,,,1190,59290
,,,,1191,59290
,,,,1192,59290
,,,,1193,59290
,,,,1194,59290
,,,,1195,59290
,,,,1196,59290
,,,,1197,59290
,,,,1198,59290
,,,,1199,59290
,,,,1200,59290
,,,,1201,59290
,,,,1202,59290
,,,,1203,59290
,,,,1204,59290
,,,,1205,59290
,,,,1206,59290
,,,,1207,59290
,,,,1208,59290
,,,,1209,59290
,,,,1210,59290
,,,,1211,59290
,,,,1212,59290
,,,,1213,59290
,,,,1214,59290
,,,,1215,59290
,,,,1216,59290
,,,,1217,59290
,,,,1218,59290
,,,,1219,59290
,,,,1220,59290
,,,,1221,59290
,,,,1222,59290
,,,,1223,59290
,,,,1224,59290
,,,,1225,59290
,,,,1226,59290
,,,,1227,59290
,,,,1228,59290
,,,,1229,59290
,,,,1230,59290
,,,,1231,59290
,,,,1232,59290
,,,,1233,59290
,,,,1234,59290
,,,,1235,59290
,,,,1236,59290
,,,,1237,59290
,,,,1238,59290
,,,,1239,59290
,,,,1240,59290
,,,,1241,59290
,,,,1242,59290
,,,,1243,59290
,,,,1244,59290
,,,,1245,59290
,,,,1246,59290
,,,,1247,59290
,,,,1248,59290
,,,,1249,59290
,,,,1250,59290
,,,,1251,59290
,,,,1252,59290
,,,,1253,59290
,,,,1254,59290
,,,,1255,59290
,,,,1256,59290
,,,,1257,59290
,,,,1258,59290
,,,,1259,59290
,,,,1260,59290
,,,,1261,59290
,,,,1262,59290
,,,,1263,59290
,,,,1264,59290
,,,,1265,59290
,,,,1266,59290
,,,,1267,59290
,,,,1268,59290
,,,,1269,59290
,,,,1270,59290
,,,,1271,59290
,,,,1272,59290
,,,,1273,59290
,,,,1274,59290
,,,,1275,59290
,,,,1276,59290
,,,,1277,59290
,,,,1278,59290
,,,,1279,59290
,,,,1280,59290
,,,,1281,59290
,,,,1282,59290
,,,,1283,59290
,,,,1284,59290
,,,,1285,59290
,,,,1286,59290
,,,,1287,59290
,,,,1288,59290
,,,,1289,59290
,,,,1290,59290
,,,,1291,59290
,,,,1292,59290
,,,,1293,59290
,,,,1294,59290
,,,,1295,59290
,,,,1296,59290
,,,,1297,59290
,,,,1298,59290
,,,,1299,59290
,,,,1300,59290
,,,,1301,59290
,,,,1302,59290
,,,,1303,59290
,,,,1304,59290
,,,,1305,59290
,,,,1306,59290
,,,,1307,59290
,,,,1308,59290
,,,,1309,59290
,,,,1310,59290
,,,,1311,59290
,,,,1312,59290
,,,,1313,59290
,,,,1314,59290
,,,,1315,59290
,,,,1316,59290
,,,,1317,59290
,,,,1318,59290
,,,,1319,59290
,,,,1320,59290
,,,,1321,59290
,,,,1322,59290
,,,,1323,59290
,,,,1324,59290
,,,,1325,59290
,,,,1326,59290
,,,,1327,59290
,,,,1328,59290
,,,,1329,59290
,,,,1330,59290
,,,,1331,59290
,,,,1332,59290
,,,,1333,59290
,,,,1334,59290
,,,,1335,59290
,,,,1336,59290
,,,,1337,59290
,,,,1338,59290
,,,,1339,59290
,,,,1340,59290
,,,,1341,59290
,,,,1342,59290
,,,,1343,59290
,,,,1344,59290
,,,,1345,59290
,,,,1346,59290
,,,,1347,59290
,,,,1348,59290
,,,,1349,59290
,,,,1350,59290
,,,,1351,59290
,,,,1352,59290
,,,,1353,59290
,,,,1354,59290
,,,,1355,59290
,,,,1356,59290
,,,,1357,59290
,,,,1358,59290
,,,,1359,59290
,,,,1360,59290
,,,,1361,59290
,,,,1362,59290
,,,,1363,59290
,,,,1364,59290
,,,,1365,59290
,,,,1366,59290
,,,,1367,59290
,,,,1368,59290
,,,,1369,59290
,,,,1370,59290
,,,,1371,59290
,,,,1372,59290
,,,,1373,59290
,,,,1374,59290
,,,,1375,59290
,,,,1376,59290
,,,,1377,59290
,,,,1378,59290
,,,,1379,59290
,,,,1380,59290
,,,,1381,59290
,,,,1382,59290
,,,,1383,59290
,,,,1384,59290
,,,,1385,59290
,,,,1386,59290
,,,,1387,59290
,,,,1388,59290
,,,,1389,59290
,,,,1390,59290
,,,,1391,59290
,,,,1392,59290
,,,,1393,59290
,,,,1394,59290
,,,,1395,59290
,,,,1396,59290
,,,,1397,59290
,,,,1398,59290
,,,,1399,59290
,,,,1400,59290
,,,,1401,59290
,,,,1402,59290
,,,,1403,59290
,,,,1404,59290
,,,,1405,59290
,,,,1406,59290
,,,,1407,59290
,,,,1408,59290
,,,,1409,59290
,,,,1410,59290
,,,,1411,59290
,,,,1412,59290
,,,,1413,59290
,,,,1414,59290
,,,,1415,59290
,,,,1416,59290
,,,,1417,59290
,,,,1418,59290
,,,,1419,59290
,,,,1420,59290
,,,,1421,59290
,,,,1422,59290
,,,,1423,59290
,,,,1424,59290
,,,,1425,59290
,,,,1426,59290
,,,,1427,59290
,,,,1428,59290
,,,,1429,59290
,,,,1430,59290
,,,,1431,59290
,,,,1432,59290
,,,,1433,59290
,,,,1434,59290
,,,,1435,59290
,,,,1436,59290
,,,,1437,59290
,,,,1438,59290
,,,,1439,59290
,,,,1440,59290
,,,,1441,59290
,,,,1442,59290
,,,,1443,59290
,,,,1444,59290
,,,,1445,59290
,,,,1446,59290
,,,,1447,59290
,,,,1448,59290
,,,,1449,59290
,,,,1450,59290
,,,,1451,59290
,,,,1452,59290
,,,,1453,59290
,,,,1454,59290
,,,,1455,59290
,,,,1456,59290
,,,,1457,59290
,,,,1458,59290
,,,,1459,59290
,,,,1460,59290
,,,,1461,59290
,,,,1462,59290
,,,,1463,59290
,,,,1464,59290
,,,,1465,59290
,,,,1466,59290
,,,,1467,59290
,,,,1468,59290
,,,,1469,59290
,,,,1470,59290
,,,,1471,59290
,,,,1472,59290
,,,,1473,59290
,,,,1474,59290
,,,,1475,59290
,,,,1476,59290
,,,,1477,59290
