,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t105,2004.8898518755987,5.056799522667343e-6,-8.044100730639053e-6,0,0,-0.0,3.479651827784588e-8,5.715778014735384e-9,-903.6658074240986,-67.77498058035486,-1028.5923239157753,7302.60002830197,5.530985701476384e-6,-2.9285017762888167e-5,0,0,-0.0,4.04519938178396e-8,5.900705238374721e-9,3260.246209143016,-244.51853513092226,-6936.904563051201,1.735180279249145e-5,5.7969976678133175e-6,-8.615042224452917e-6,0,0,-0.0,3.414869087147798e-8,5.045722729532654e-9,429.7190370177815,-108.77116637530727,-319.81583011644807,2.974464769882883e-5,5.9867433489627824e-6,-8.269269192956336e-6,0,0,-0.0,3.421592599440322e-8,4.9906138352428795e-9,527.0664912313349,-281.2705886357958,-244.2502022974036,11973.43620681082,5.407156328100121e-6,-3.3676958641180944e-5,0,0,-0.0,3.988854463420476e-8,5.4460129621214075e-9,-2685.17644753727,-201.3882973861849,-7089.546990331813,3.4430710847767163e-6,6.089232205549997e-6,-9.154762214684319e-6,0,0,-0.0,3.454554358301602e-8,4.798729894122826e-9,127.23181449161643,-9.54241077833978,-117.67983507841956,7252.360422048268,6.357667907316135e-6,-2.2999390852984473e-5,0,0,-0.0,3.88483258033987e-8,5.957459509507522e-9,909.302049290169,-87.28249652552358,-4793.63685156157,436.4998586118897,6.885675889091868e-6,-8.268179146498333e-6,0,0,-0.0,3.585090097526208e-8,5.953445796566527e-9,1603.6656886727935,-120.27500490371065,-1894.2527959696329,1.928548332439157e-5,9.196994733913651e-6,-8.68510638184779e-6,0,0,-0.0,3.5584769492480354e-8,5.8805149958175225e-9,2680.04507779686,-477.2244090023011,-1696.0591818055298,3.5555844103484126e-5,7.0658218959496574e-6,-8.206929231666034e-6,0,0,-0.0,3.58334828111462e-8,5.914870466213002e-9,2691.655829039773,-476.3536964323167,-1852.3985383571562
t106,2141.781740467426,5.010170226580743e-6,-6.899814319275846e-6,0,0,-0.0,3.485099347782342e-8,5.753229723597293e-9,-995.1606877033391,-74.63709669953988,-1068.1892564832872,7302.600029402538,5.514136646966029e-6,-2.706015640342717e-5,0,0,-0.0,4.0688760082496434e-8,5.871092843152055e-9,4268.148081742888,-320.11117604846856,-7326.910364796686,1.8908919557722498e-5,5.8475039683833e-6,-7.2843618454923325e-6,0,0,-0.0,3.414733831346129e-8,5.055020926672637e-9,439.59170129478696,-108.03071653188121,-330.49857884314696,3.018227677272854e-5,5.972992247654225e-6,-7.0467051713247796e-6,0,0,-0.0,3.4207365309755916e-8,4.998337913767895e-9,517.8261752132618,-263.88898486556286,-252.40884666691517,13754.06075839397,5.407895773290002e-6,-3.149423621514192e-5,0,0,-0.0,3.9957948886495964e-8,5.4486906891060755e-9,-4057.565014477865,-304.31743978033256,-7188.1349915173805,3.690999869182015e-6,6.050485246642677e-6,-7.911500030057693e-6,0,0,-0.0,3.4497705505170765e-8,4.820168353502084e-9,140.46935693432079,-10.535226505566355,-129.92445579429693,7252.360425298945,6.26541709732987e-6,-1.9982663121129716e-5,0,0,-0.0,3.923206247103607e-8,5.963137691372488e-9,1149.2939936801981,-107.26752381881043,-5292.4161470896415,436.4998620793656,6.832778300820132e-6,-7.080038132528126e-6,0,0,-0.0,3.596162557983835e-8,5.974900449678909e-9,1695.1605761048263,-127.13712114756126,-1978.8855698138227,1.9073358787424485e-5,9.184952582688094e-6,-7.45957141689125e-6,0,0,-0.0,3.5626220937826735e-8,5.8875616873760406e-9,2754.097842171229,-480.00980276245684,-1725.6164989919582,3.507281334743848e-5,7.041783164418317e-6,-7.000190548261636e-6,0,0,-0.0,3.586838897613601e-8,5.921227450191498e-9,2876.3334456604334,-470.842226295353,-1877.6027661779156
t107,2194.546223373396,5.003613374273774e-6,-7.191238648390008e-6,0,0,-0.0,3.48880428454269e-8,5.780650129661032e-9,-1015.1650531537234,-76.1374235588441,-1099.4491767996515,7302.600031526238,5.51853372353615e-6,-2.7329438736036886e-5,0,0,-0.0,4.074576626621319e-8,5.858552048154758e-9,4389.903911924998,-329.24286350946454,-7451.176299319995,1.8395604701263098e-5,5.860356466495672e-6,-7.706138079593736e-6,0,0,-0.0,3.414751951505609e-8,5.053917976280515e-9,438.35273484074384,-108.12363904484346,-329.1749676383174,3.085265982926407e-5,5.9691143094447095e-6,-7.348837610632571e-6,0,0,-0.0,3.420866409169061e-8,4.997947016795659e-9,516.5426451379466,-263.6179175435322,-251.39797629833905,14059.399791967435,5.4152104909946615e-6,-3.2081603195433055e-5,0,0,-0.0,4.001607613319646e-8,5.4431568193539e-9,-4245.234791285626,-318.39267278869386,-7294.953322697794,3.7905714555619615e-6,6.044000751079199e-6,-8.239455519451303e-6,0,0,-0.0,3.4483691994569964e-8,4.826137730442119e-9,144.5244558319945,-10.839358863351926,-133.6754938418823,7252.360425154773,6.223688936318804e-6,-2.070884198090719e-5,0,0,-0.0,3.93388689985872e-8,5.95185225083678e-9,1209.9874892926223,-112.42780074201298,-5445.213052129707,436.4998667351759,6.7821017658865904e-6,-7.325219676002426e-6,0,0,-0.0,3.599153159782295e-8,5.997680883384917e-9,1715.1649437358642,-128.63744833425056,-1997.3896250955208,1.8989217205551868e-5,9.187815422940472e-6,-7.773553418570693e-6,0,0,-0.0,3.5606559532103964e-8,5.8849982959722174e-9,2736.557889651197,-479.3573391641871,-1708.0818986311353,3.4987845365846995e-5,7.0446437645238045e-6,-7.306688068700566e-6,0,0,-0.0,3.584632931675652e-8,5.919024027620401e-9,2862.4813398782026,-469.9131741357932,-1861.062540830459
t108,2182.8962294692856,5.008116963001191e-6,-7.279063893978735e-6,0,0,-0.0,3.489190747269816e-8,5.784101361809115e-9,-1000.7734149287116,-75.05805050961405,-1103.270922378065,7302.600031052754,5.518733155867995e-6,-2.7865734928218365e-5,0,0,-0.0,4.0704370190924056e-8,5.865264640931723e-9,4292.75794012701,-321.9569153958748,-7371.884379495554,1.92092461176764e-5,5.880581264590619e-6,-7.768428977491381e-6,0,0,-0.0,3.4150136231628745e-8,5.048669638306709e-9,431.394541190136,-108.64550360232003,-321.70045724898137,3.170198574807885e-5,5.961971920267783e-6,-7.439670895662062e-6,0,0,-0.0,3.42148330568939e-8,4.992790583444478e-9,512.0716938601372,-264.85639378654366,-245.68953250448794,14062.207011342603,5.414081662750241e-6,-3.241129023928125e-5,0,0,-0.0,4.0082797427552884e-8,5.4419380800938276e-9,-4153.618270179701,-311.5214338031361,-7407.219112729831,3.876593796866871e-6,6.049254960275412e-6,-8.31917465725773e-6,0,0,-0.0,3.4479482085704e-8,4.827792749917809e-9,145.73951820368904,-10.930488556440737,-134.79941677738097,7252.360427155725,6.246291345490597e-6,-2.083030188534024e-5,0,0,-0.0,3.937397802768872e-8,5.9597438125455e-9,1224.7938659338442,-113.72053832165409,-5490.995557065477,436.4998655289859,6.786800833882852e-6,-7.442290818027786e-6,0,0,-0.0,3.597387583158461e-8,5.993024794384533e-9,1700.7733014683138,-127.55807527721251,-1984.0773549773448,1.8690341442091464e-5,9.195170477664326e-6,-7.856388467943998e-6,0,0,-0.0,3.5565790057511785e-8,5.879864194760044e-9,2701.6514964033818,-478.05915644496685,-1674.3115580812937,3.478194999279775e-5,7.05490518635821e-6,-7.392689711624832e-6,0,0,-0.0,3.580706566372096e-8,5.91554675809517e-9,2828.5121072370293,-468.5447042742823,-1830.1313835432923
t109,2163.9787288569482,5.01665713494583e-6,-7.412230714091007e-6,0,0,-0.0,3.488350481188814e-8,5.778731265577824e-9,-988.8283556906008,-74.16217103343813,-1097.195325685695,7302.600031163832,5.5271075334819805e-6,-2.8159108096899724e-5,0,0,-0.0,4.0594119368109886e-8,5.8811842027920405e-9,4119.362385950795,-308.95224873044305,-7177.920563337366,1.9940770911948697e-5,5.900552760257132e-6,-7.887904677066785e-6,0,0,-0.0,3.415202229225915e-8,5.046387748397569e-9,427.9134231460839,-108.90658748073594,-317.96320195880605,3.2081791243973194e-5,5.956437851557464e-6,-7.581043781311867e-6,0,0,-0.0,3.421805604572107e-8,4.990192982303194e-9,509.39643919914715,-265.03655533800304,-242.83531070306975,13628.300101464047,5.415829534688972e-6,-3.2736838404711324e-5,0,0,-0.0,3.9959408075556317e-8,5.455845542879414e-9,-3982.7901960294644,-298.70932832982805,-7161.538937951911,3.806944072255519e-6,6.054123296908146e-6,-8.458034491434066e-6,0,0,-0.0,3.447875240049355e-8,4.827978999047456e-9,145.92560328745924,-10.944444912418833,-134.97152267995494,7252.360426868555,6.25162521311757e-6,-2.1107343960080686e-5,0,0,-0.0,3.937864676737437e-8,5.9589000310566485e-9,1229.71396739589,-114.11745866095266,-5498.006215776462,436.4998646103228,6.797158153056107e-6,-7.582847317148458e-6,0,0,-0.0,3.595965533144088e-8,5.989948426281359e-9,1688.8282400051153,-126.66219576929485,-1973.0281711924356,1.838625066447607e-5,9.20739397979307e-6,-7.986622200529058e-6,0,0,-0.0,3.552091581556516e-8,5.873910268678381e-9,2663.817847156721,-476.65259170361605,-1638.1290505543238,3.4608230433312546e-5,7.0670251522726735e-6,-7.5309823192247385e-6,0,0,-0.0,3.5766648780345685e-8,5.911902028938579e-9,2794.2961264100804,-466.8668143328691,-1798.5460930715178
t110,2124.8865353119213,5.02296126413859e-6,-8.068475253426934e-6,0,0,-0.0,3.486414027246819e-8,5.766537793957147e-9,-965.2260605907668,-72.3919988665379,-1083.4762397573834,7302.600030860717,5.527410426773505e-6,-2.9004340386319122e-5,0,0,-0.0,4.043770023784215e-8,5.8997187202503215e-9,3894.1289262887835,-292.0597392803239,-6931.238768508026,2.0655913766722124e-5,5.918074775938445e-6,-8.579811123837881e-6,0,0,-0.0,3.4154498172895044e-8,5.042777945810139e-9,422.9833001177261,-109.27634674306788,-312.6687571394877,3.2633266098770566e-5,5.9458210296982455e-6,-8.259505966422993e-6,0,0,-0.0,3.422273776090967e-8,4.986472813806365e-9,506.38292223489543,-266.06877649193575,-238.79182961079468,13139.595572349563,5.41834132599543e-6,-3.362980027727599e-5,0,0,-0.0,3.985240392989548e-8,5.463475294505549e-9,-3708.6855474191716,-278.1514798139442,-6971.520012029252,3.911940542090241e-6,6.064034950707933e-6,-9.177150975866158e-6,0,0,-0.0,3.448648246579948e-8,4.824515219081214e-9,143.57137558145416,-10.76787778796054,-132.7938818025406,7252.360425428372,6.256667529574428e-6,-2.3033952518279496e-5,0,0,-0.0,3.9313956306369875e-8,5.958039851149329e-9,1191.5852398481434,-110.90466994505029,-5409.300964896548,436.49986456583986,6.7982419933562855e-6,-8.237382103839096e-6,0,0,-0.0,3.593359272641531e-8,5.991804189938581e-9,1665.2259439094955,-124.89202361338135,-1951.1960486214116,1.8311302129628446e-5,9.221205967675517e-6,-8.678484764041567e-6,0,0,-0.0,3.550630390544839e-8,5.8714911244626295e-9,2651.5579411614963,-476.19684572344664,-1627.274298678906,3.454134044876742e-5,7.0760164431650945e-6,-8.184802386421469e-6,0,0,-0.0,3.5750726111962654e-8,5.910041599658948e-9,2781.5916277159977,-466.44441270818487,-1786.865142675548
t111,2082.9873702525542,5.021276335905259e-6,-6.874205603220194e-6,0,0,-0.0,3.48552957632093e-8,5.761084134195188e-9,-935.0036209223654,-70.12531571961766,-1074.0688662475447,7302.6000309582105,5.504682376957783e-6,-2.7046569620981478e-5,0,0,-0.0,4.0404704622776457e-8,5.9086609147292086e-9,3806.257296170287,-285.4693671103462,-6867.228940530666,2.086604733179545e-5,5.9332157382392245e-6,-7.312970057689385e-6,0,0,-0.0,3.4154366481398464e-8,5.044126130556719e-9,424.285228289501,-109.17870210123552,-314.0702277539193,3.3716171819446183e-5,5.912832385891481e-6,-7.046705181797079e-6,0,0,-0.0,3.4221783542118286e-8,4.987939499813567e-9,506.2484626271237,-264.8655876303046,-239.86216285795706,12862.251671619219,5.4026147181663945e-6,-3.153461786401996e-5,0,0,-0.0,3.978568541565212e-8,5.470197188049335e-9,-3586.3137204858394,-268.9735929273557,-6846.572140167492,3.9999137294955615e-6,6.056658244314627e-6,-7.905994855480224e-6,0,0,-0.0,3.449353048961253e-8,4.822360275511221e-9,141.79846478331956,-10.634909491136334,-131.15370029578162,7252.360423997126,6.237115269235497e-6,-1.997847194190659e-5,0,0,-0.0,3.926802884447369e-8,5.964699083844281e-9,1150.9039261355588,-107.58763483451085,-5342.488885183823,436.4998641924272,6.771673397489678e-6,-7.0403790060484145e-6,0,0,-0.0,3.590012692143454e-8,5.98786782258161e-9,1635.0035026984224,-122.62534055087477,-1923.2402824302044,1.8265833866392205e-5,9.214180816626327e-6,-7.445965231146332e-6,0,0,-0.0,3.549849585206836e-8,5.872441521104795e-9,2640.258958684843,-475.7805539104771,-1619.388367183278,3.444890872844046e-5,7.055513891195332e-6,-6.996568234531816e-6,0,0,-0.0,3.575550373382448e-8,5.913597087312739e-9,2777.079205788263,-465.5191288960359,-1788.6406474362711
t112,2029.480211599704,5.030509267826343e-6,-7.163346524375958e-6,0,0,-0.0,3.481394287314043e-8,5.733991818097249e-9,-912.8764582626591,-68.46577839523394,-1043.2913454450913,7302.600032197319,5.522877601121949e-6,-2.7447638188767894e-5,0,0,-0.0,4.03798767563833e-8,5.9099267013410395e-9,3081.1233300213134,-231.08431864434255,-6834.158065352145,2.1644556301833796e-5,5.942428195849622e-6,-7.640251464478267e-6,0,0,-0.0,3.415173987854746e-8,5.054324690189685e-9,434.61701843918274,-108.40381776957327,-325.11027493576637,3.668737670976395e-5,5.8831439493025235e-6,-7.325348473528792e-6,0,0,-0.0,3.421235922371916e-8,4.9962354131890444e-9,528.116454273865,-278.2869690054791,-248.2936833896787,11395.99793781652,5.393664286965407e-6,-3.2073884011194686e-5,0,0,-0.0,3.971664408934354e-8,5.471943936242647e-9,-2560.695870940798,-192.05225407001876,-6738.992767354645,4.2065714869123195e-6,6.07335934081442e-6,-8.17279685246698e-6,0,0,-0.0,3.4503617661193035e-8,4.817922301234955e-9,138.9291766980856,-10.41971281919558,-128.4995446114715,7252.360424883684,6.2468853586995864e-6,-2.065875408810662e-5,0,0,-0.0,3.9188110727012186e-8,5.964113556325907e-9,931.8312193728093,-90.72678842188586,-5234.373010855022,436.4998637898135,6.773781897996188e-6,-7.332891753360443e-6,0,0,-0.0,3.587489420212794e-8,5.98703753598121e-9,1612.8763335211129,-120.96580300693648,-1902.7726484224804,1.8306396891455055e-5,9.226134606144869e-6,-7.756233268482777e-6,0,0,-0.0,3.551135136617921e-8,5.8734056640085784e-9,2604.4161881080486,-474.44386835903936,-1630.7451162298591,3.464743808942079e-5,7.049284178916201e-6,-7.311879605515659e-6,0,0,-0.0,3.578117070378102e-8,5.914483161482102e-9,2630.4947715958897,-472.48806835864593,-1810.534011724763
t113,2104.4604118554767,5.0406969400666685e-6,-7.249513485343097e-6,0,0,-0.0,3.4840629797227005e-8,5.751174876737731e-9,-963.3911319099325,-72.25437890734351,-1063.9679697225004,7302.600032670035,5.52353395310912e-6,-2.784363434046246e-5,0,0,-0.0,4.050251164703793e-8,5.894996560697697e-9,3031.7413689546706,-227.38067119418608,-7025.512626079718,2.250530915270118e-5,5.9490830911536e-6,-7.770792774340415e-6,0,0,-0.0,3.414812890222743e-8,5.076324574760441e-9,459.8203091432533,-106.51357078854707,-352.2053753597546,3.6076376099207514e-5,5.870943321390634e-6,-7.4381943413496144e-6,0,0,-0.0,3.4192327241134293e-8,5.014535577087959e-9,540.0616852184418,-269.5399135068861,-268.9867921662658,11530.354734882352,5.397788638879296e-6,-3.240957836289053e-5,0,0,-0.0,3.980809599624129e-8,5.463387364874282e-9,-2560.9886743856114,-192.0742141821342,-6903.673466245535,3.930074305354996e-6,6.060240169071202e-6,-8.298259081039455e-6,0,0,-0.0,3.449224519952115e-8,4.822457853071797e-9,142.05667446393159,-10.654275204655164,-131.39244080444553,7252.360427585016,6.248280517881249e-6,-2.077866090327795e-5,0,0,-0.0,3.9275935985341426e-8,5.962919228962654e-9,914.0921703736497,-89.8654843357701,-5352.2138782028915,436.49986321907664,6.7829045704570735e-6,-7.4381709226820584e-6,0,0,-0.0,3.5932102583945804e-8,5.990733256997376e-9,1663.3910036017335,-124.75440335318596,-1949.4987158550564,1.8320916054680788e-5,9.220347450983156e-6,-7.83969644075055e-6,0,0,-0.0,3.555854124448511e-8,5.87907054312386e-9,2642.8528296960176,-475.86763517673444,-1669.1542402375248,3.489493485638891e-5,7.043315233436154e-6,-7.39767602022887e-6,0,0,-0.0,3.589155613516492e-8,5.921513204359486e-9,2696.0692108593717,-471.87650078091673,-1899.4961304664077
t114,2246.2847405602524,5.0462269339233585e-6,-7.408125334935096e-6,0,0,-0.0,3.4897225396474504e-8,5.7866853115846e-9,-1055.2098125114135,-79.14077999820755,-1107.085099669887,7302.6000341918425,5.522905661470275e-6,-2.8226536838592914e-5,0,0,-0.0,4.069065588151383e-8,5.867671043636038e-9,3091.00622470514,-231.8255350427603,-7349.5465576511215,2.433768382025802e-5,5.969488068732534e-6,-7.859740149864341e-6,0,0,-0.0,3.414971541473652e-8,5.0876130929050516e-9,471.1924140596115,-105.66066282318525,-364.4293143191655,3.5630659791296863e-5,5.869068455794736e-6,-7.591334470329514e-6,0,0,-0.0,3.418542202799735e-8,5.022189092844955e-9,548.7483138574121,-268.89173530512664,-278.3224763292443,12160.287610948868,5.405853817907123e-6,-3.277574169765588e-5,0,0,-0.0,4.010723252547695e-8,5.440842681216739e-9,-2663.1764933910476,-199.73830037262235,-7446.752448629646,3.5642466153309628e-6,6.040982230046187e-6,-8.478984776232457e-6,0,0,-0.0,3.445975526285636e-8,4.836441561585205e-9,151.75591360830913,-11.381718146677871,-140.36421488334355,7252.360430267086,6.241341021482447e-6,-2.1102281203327045e-5,0,0,-0.0,3.953838506765637e-8,5.95800429544577e-9,938.6513925725817,-93.16231188176229,-5717.675190974382,436.4998632813117,6.788746087346287e-6,-7.601231342856894e-6,0,0,-0.0,3.603608905661692e-8,5.999179134116021e-9,1755.2096844675962,-131.64080440451107,-2034.4309963456117,1.8494123939620526e-5,9.173811568748965e-6,-7.977489909912373e-6,0,0,-0.0,3.560737548874156e-8,5.884623077514484e-9,2688.9459226302374,-477.58087773381783,-1710.4394093767646,3.5332663200490585e-5,7.034085653870167e-6,-7.557039906690692e-6,0,0,-0.0,3.593811545706232e-8,5.925992519954106e-9,2730.7680719934992,-474.44431089805585,-1936.314486415041
t115,2209.978576251039,5.051873395292812e-6,-8.058217590120192e-6,0,0,-0.0,3.488669672875158e-8,5.780653893463809e-9,-1027.7217727386796,-77.07917702665027,-1100.323549209345,7302.600034525271,5.527069985760339e-6,-2.891845759795031e-5,0,0,-0.0,4.058835616681416e-8,5.8801231033418576e-9,3149.678389823698,-236.22594741707735,-7177.883693141837,2.5118167583778535e-5,5.994641540157193e-6,-8.564576383091244e-6,0,0,-0.0,3.415188573221837e-8,5.0688046095920215e-9,446.42537064078056,-107.518191164883,-337.801370830326,3.5695640432161956e-5,5.869436634368892e-6,-8.264119526743394e-6,0,0,-0.0,3.420227373025716e-8,5.004828872169807e-9,535.6724494683411,-276.1538123040152,-257.98614530171125,12239.032021905114,5.411300046069464e-6,-3.3688196758443096e-5,0,0,-0.0,4.0048771634304745e-8,5.438819552910158e-9,-2749.0875926175922,-206.18163285613224,-7361.20161254468,3.6557618456397447e-6,6.044069392731695e-6,-9.191900188522779e-6,0,0,-0.0,3.444338873898283e-8,4.843556034829678e-9,156.91957533632728,-11.76899273431803,-145.14063572223225,7252.3604307210935,6.249345774081502e-6,-2.3095504287274917e-5,0,0,-0.0,3.9671455426256454e-8,5.95064909705421e-9,1015.6784446792763,-99.71389000483657,-5912.240612531133,436.4998629732716,6.808986277657834e-6,-8.259259246412622e-6,0,0,-0.0,3.600486999890866e-8,5.997631740016773e-9,1727.7216442053227,-129.57920147188736,-2009.0045614864669,1.870658669848646e-5,8.84674929641204e-6,-8.674670594230224e-6,0,0,-0.0,3.558531304436743e-8,5.88384918784309e-9,2680.7675820731297,-477.2741665581978,-1693.8325653248335,3.5183991085190795e-5,7.037684348932351e-6,-8.209856366252801e-6,0,0,-0.0,3.5872820257661985e-8,5.920991287971503e-9,2705.480859686604,-475.4207648534371,-1884.9183046727728
t116,2115.9712311127155,5.04642461349903e-6,-6.865125550038233e-6,0,0,-0.0,3.4842572023465816e-8,5.752695103647763e-9,-975.3542092576126,-73.15160975173231,-1064.224305092196,7302.600032674063,5.497600406929134e-6,-2.684347561384806e-5,0,0,-0.0,4.0467204083047034e-8,5.901377792016821e-9,4526.397231377932,-339.4798612777391,-6964.284239252051,2.5044241628889646e-5,6.0136958322211e-6,-7.287476825157644e-6,0,0,-0.0,3.415580859871859e-8,5.0554022515195685e-9,430.5349366224739,-108.7099737819085,-320.8130729227151,3.696104233366078e-5,5.852368269590098e-6,-7.034091725788263e-6,0,0,-0.0,3.4216176273599824e-8,4.993490702273405e-9,498.4983201975498,-251.9827453702255,-245.01181814661413,14874.535903402337,5.397867447645997e-6,-3.162377647894098e-5,0,0,-0.0,3.990891246211856e-8,5.4459868206231135e-9,-5026.835697188416,-377.0127410419549,-7111.700791201502,4.061045639721391e-6,6.043169988537619e-6,-7.915075372332153e-6,0,0,-0.0,3.445587777574363e-8,4.8389103562982375e-9,153.24255804610073,-11.493216610443968,-141.73931153241463,7252.360431689069,6.281592638948809e-6,-2.00307210327388e-5,0,0,-0.0,3.958025547796903e-8,5.964148083549876e-9,1777.8313364035685,-156.323804772174,-5773.689151158282,436.4998621691494,6.817421491090931e-6,-7.063128722421198e-6,0,0,-0.0,3.5945151624387604e-8,5.987486638609407e-9,1675.354087713472,-125.65163438705162,-1960.5645679378745,1.8836891817477116e-5,6.615727638363699e-6,-7.452784521345785e-6,0,0,-0.0,3.553184523629265e-8,5.877888828992798e-9,2705.9015115048505,-478.2219722574169,-1652.1655038134202,3.511965193674193e-5,7.014381925581548e-6,-7.03008274651741e-6,0,0,-0.0,3.581734890549774e-8,5.920153148497679e-9,2926.2327332224527,-461.69722443637846,-1838.715250949479
t117,1936.405429277191,5.053838833382869e-6,-7.157988885333193e-6,0,0,-0.0,3.478578229509919e-8,5.714089130276359e-9,-848.4199190961062,-63.63153794942393,-1021.107175144809,7302.600031286573,5.503867856244718e-6,-2.7328887006389227e-5,0,0,-0.0,4.020541988053672e-8,5.93120570546913e-9,4257.030763451384,-319.2773764528125,-6567.284370683585,2.441069960011133e-5,6.018014872647162e-6,-7.632132968928746e-6,0,0,-0.0,3.416142794357911e-8,5.041060321196314e-9,414.89912088490826,-109.88266006458281,-303.995424403448,3.7354178002462916e-5,5.8468619125054514e-6,-7.345218004173873e-6,0,0,-0.0,3.423126325997454e-8,4.98168638543165e-9,490.9177811982622,-257.2462483396036,-232.16781965820277,14123.230434762247,5.398869972808891e-6,-3.2206055613421735e-5,0,0,-0.0,3.976891878729747e-8,5.4514608525175275e-9,-4527.700693781177,-339.57761610410336,-6878.105087670076,4.275614184071549e-6,6.071072242552772e-6,-8.250977313523687e-6,0,0,-0.0,3.448766354910844e-8,4.82479057463555e-9,143.53118206508282,-10.764863369256846,-132.75630369853533,7252.3604283390905,6.358109727345463e-6,-2.0719036473873227e-5,0,0,-0.0,3.932160260158147e-8,5.972402899875866e-9,1596.6544682465656,-141.2788332778291,-5407.770238367729,436.4998615460994,6.844541484088134e-6,-7.347254825997841e-6,0,0,-0.0,3.579875738517574e-8,5.972501542876481e-9,1548.4197951417896,-116.13156274554228,-1843.1503485895798,1.888313908816603e-5,6.2605129416104065e-6,-7.762502321871052e-6,0,0,-0.0,3.5483681689616714e-8,5.870907625858127e-9,2667.450916489868,-476.788865108389,-1615.1480152257748,3.499040124564847e-5,7.027551082504985e-6,-7.335906076971728e-6,0,0,-0.0,3.573570603524088e-8,5.912783027052263e-9,2872.118203854884,-461.4389120964798,-1774.9839846874595
t118,1851.5890657787827,5.059717724076536e-6,-7.254101782326301e-6,0,0,-0.0,3.481260461674189e-8,5.7302062558574804e-9,-750.5567475796361,-56.29179997115863,-1041.489818549828,7302.600031185267,5.500240968853952e-6,-2.7787364872742155e-5,0,0,-0.0,4.0238448506033176e-8,5.927515538742693e-9,4286.604031711017,-321.4953713538531,-6617.819716790362,2.4314984797221247e-5,6.021626057297188e-6,-7.669227111315628e-6,0,0,-0.0,3.4171723032865286e-8,5.025125795740588e-9,396.947515462032,-111.2290305774313,-284.68627248474047,3.819335917013544e-5,5.844026047867954e-6,-7.41894836498441e-6,0,0,-0.0,3.4257671130871486e-8,4.967750905175297e-9,480.6472786797581,-261.72087616128726,-217.4210063808264,14205.18659620014,5.399175083046404e-6,-3.253183404195389e-5,0,0,-0.0,3.9961548763293376e-8,5.4391390776687535e-9,-4282.238110503801,-321.16792243505853,-7218.865554585339,4.421004375288144e-6,6.113917664493536e-6,-8.393858071856837e-6,0,0,-0.0,3.4521644705717096e-8,4.809819479132749e-9,133.8616921487545,-10.039651609570473,-123.81201022003759,7252.360425857739,6.446666818052211e-6,-2.0841196852366285e-5,0,0,-0.0,3.905180792134937e-8,5.978653056654509e-9,1366.2542139776692,-122.5483905749527,-5043.428337251019,436.4998618378982,6.856896138587197e-6,-7.422288457612367e-6,0,0,-0.0,3.568546736603694e-8,5.962549114476673e-9,1450.5566206647104,-108.79182471755344,-1752.6269144764333,1.900018422966636e-5,6.201523316554489e-6,-7.854101990168059e-6,0,0,-0.0,3.542384306489115e-8,5.8612578175370675e-9,2620.709825069922,-475.04397034951796,-1570.1518189376027,3.497433509623545e-5,7.041068337494928e-6,-7.429462442990765e-6,0,0,-0.0,3.566596924244982e-8,5.903777391530796e-9,2818.6331160757363,-460.1998167856263,-1722.5598792352123
