Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,-45918.23504663861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-91335.7224764035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,-48112.23408138345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_4,0.0,0.0,0.0,-93567.82853835808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_5,0.0,0.0,0.0,0.0,-85780.65594596691,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_6,0.0,0.0,0.0,0.0,0.0,-1815.8349208348118,0.0,0.0,0.0,0.0,0.0
CO2_Price_7,0.0,0.0,0.0,0.0,0.0,0.0,-1834.6129320083535,0.0,0.0,0.0,0.0
CO2_Price_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1803.3213825766115,0.0,0.0,0.0
CO2_Price_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1725.2559805815138,0.0,0.0
CO2_Price_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1774.1696614652963,0.0
AnnualSum,0.0,0.0,0.0,0.0,0.0,1.3788306201759098e-6,1.979800857241947e-6,1.4963116781808479e-6,1.6116841407323733e-6,1.4539487681739192e-6,7.920576064504997e-6
t1,0.0,0.0,0.0,0.0,0.0,1.6382529763994609e-9,2.3535908345408486e-9,1.7814183610903653e-9,1.9183508037246433e-9,1.729973817264905e-9,9.421586793020222e-9
t2,0.0,0.0,0.0,0.0,0.0,1.6369057767860196e-9,2.3539952199150057e-9,1.7810026013680533e-9,1.917945283933007e-9,1.7299380998566251e-9,9.41978698185871e-9
t3,0.0,0.0,0.0,0.0,0.0,1.6362566211491705e-9,2.3542794317307083e-9,1.7812286104959904e-9,1.9179458225348e-9,1.7298403467988114e-9,9.419550832709481e-9
t4,0.0,0.0,0.0,0.0,0.0,1.6357438231750619e-9,2.354351377342101e-9,1.7812037665073912e-9,1.9181112914227464e-9,1.729797232738115e-9,9.419207491185416e-9
t5,0.0,0.0,0.0,0.0,0.0,1.635519569786586e-9,2.354443573656406e-9,1.781159120276542e-9,1.9181095798546262e-9,1.7298105476282573e-9,9.419042391202418e-9
t6,0.0,0.0,0.0,0.0,0.0,1.6355598509380977e-9,2.3544970037225067e-9,1.7817824419199585e-9,1.9181104947418753e-9,1.7297759027988722e-9,9.41972569412131e-9
t7,0.0,0.0,0.0,0.0,0.0,1.6354835532966112e-9,2.3535875207837582e-9,1.7815228943893087e-9,1.9181966451881035e-9,1.7298281452135612e-9,9.418618758871343e-9
