Zone,1,2,3,4,5,6,7,8,9,10
t1,-4.1811918618872243e-7,-7.082035763788851e-8,-1.3053140421008688e-6,-1.6871885993764004e-6,-7.088027328860434e-8,-2.92407544889398e-6,-1.0086386085730755e-7,-2.859529433305135e-7,-2.942738887012051e-7,-2.6621150684544027e-7
t2,-4.298941520118248e-7,-7.226987895852323e-8,-1.3218379385242354e-6,-1.7085741030845788e-6,-7.280838221612385e-8,-2.945643800089945e-6,-1.0163437625521817e-7,-2.9330582427539573e-7,-2.94851675904675e-7,-2.674263678160696e-7
t3,-4.3836897421134283e-7,-7.26502561592669e-8,-1.3035683179053828e-6,-1.684902014646822e-6,-7.484140744512875e-8,-2.9967360130595758e-6,-1.0345911223964908e-7,-2.944029637874886e-7,-2.9515870109476187e-7,-2.6679430532539546e-7
t4,-4.421114583354345e-7,-7.27061294622405e-8,-1.2966869914247266e-6,-1.6759828104653635e-6,-7.526501909892177e-8,-3.128048766051604e-6,-1.0813948523194981e-7,-2.9622795889425525e-7,-2.929138912885848e-7,-2.6406060569324387e-7
t5,-4.3010167380242004e-7,-7.010933013308786e-8,-1.241450847415923e-6,-1.6044396175782402e-6,-7.179261501819524e-8,-3.2394398753058058e-6,-1.1212460519392081e-7,-2.8883014412590617e-7,-2.85587612648918e-7,-2.544257103565298e-7
t6,-4.01882336163804e-7,-6.24436884110164e-8,-1.0683056371033512e-6,-1.3802191333985887e-6,-6.601020829914687e-8,-3.205050533403126e-6,-1.1087723114314968e-7,-2.6073327818324797e-7,-2.6762035990988606e-7,-2.3345966240559492e-7
t7,-3.8478890017313123e-7,-5.791075128832092e-8,-9.29784775032293e-7,-1.1992674426840612e-6,-6.404159708611442e-8,-2.8750053787247928e-6,-9.912349784277131e-8,-2.269644107813456e-7,-2.5078259151851747e-7,-2.2099218623936099e-7
t8,-3.8477109712087285e-7,-5.589487112548617e-8,-8.933224642461931e-7,-1.1498069742632846e-6,-6.348026497983264e-8,-2.5473455386553566e-6,-8.747197154213361e-8,-2.0863076692125713e-7,-2.4241401657445173e-7,-2.1662823666638875e-7
t9,-3.790260357279649e-7,-5.5228071800887885e-8,-8.862807969361143e-7,-1.139951753796283e-6,-6.413345569832068e-8,-2.3879113166741264e-6,-8.181404279346768e-8,-2.002657772148025e-7,-2.4016981996203497e-7,-2.158370047319213e-7
t10,-3.72690242915594e-7,-5.349699160104553e-8,-8.681810437951112e-7,-1.1145944311340325e-6,-6.509925889442499e-8,-2.2861607098187635e-6,-7.82117867384141e-8,-1.969671048722438e-7,-2.4071895610935584e-7,-2.1309288121913325e-7
