Zone,1,2,3,Total
t54,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t55,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t56,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t57,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t58,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t59,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t60,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t61,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t62,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t63,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t64,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t65,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t66,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t67,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t68,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t69,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t70,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t71,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t72,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t73,197.23129720933116,405.26637439957744,192.7065130898826,795.2041846987912
t74,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t75,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t76,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t77,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t78,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t79,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t80,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t81,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t82,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t83,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t84,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t85,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t86,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t87,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t88,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t89,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t90,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t91,192.13450964931127,405.26637439957744,192.70651308988263,790.1073971387713
t92,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t93,197.23129720933116,364.95856805422454,192.70651308988263,754.8963783534383
t94,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t95,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t96,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t97,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t98,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t99,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t100,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t101,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t102,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t103,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t104,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t105,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t106,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t107,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t108,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t109,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t110,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t111,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t112,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t113,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t114,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t115,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t116,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t117,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t118,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t119,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t120,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t121,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t122,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t123,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t124,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t125,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t126,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t127,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t128,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t129,197.23129720933116,405.26637439957744,192.7065130898826,795.2041846987912
t130,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t131,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t132,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t133,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t134,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t135,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t136,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t137,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t138,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t139,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t140,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t141,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t142,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t143,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t144,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t145,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t146,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t147,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t148,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t149,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t150,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t151,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t152,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t153,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t154,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t155,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t156,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t157,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t158,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t159,197.23129720933116,405.26637439957744,184.0448371854315,786.5425087943402
t160,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t161,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t162,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t163,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t164,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t165,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t166,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t167,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
t168,197.23129720933116,405.26637439957744,192.70651308988263,795.2041846987912
