Zone,1,2,3,Total
t127,0.0,0.22891335814770022,0.0,0.22891335814770022
t128,0.0,0.22891335814770022,0.0,0.22891335814770022
t129,0.0,0.22891335814770022,0.0,0.22891335814770022
t130,0.0,0.22891335814770022,0.0,0.22891335814770022
t131,0.0,0.22891335814770022,0.0,0.22891335814770022
t132,0.0,0.22891335814770022,0.0,0.22891335814770022
t133,0.0,0.22891335814770022,0.0,0.22891335814770022
t134,0.0,0.22891335814770022,0.0,0.22891335814770022
t135,0.0,0.22891335814770022,0.0,0.22891335814770022
t136,0.0,0.22891335814770022,0.0,0.22891335814770022
t137,0.0,0.22891335814770022,0.0,0.22891335814770022
t138,0.0,0.22891335814770022,0.0,0.22891335814770022
t139,0.0,0.22891335814770022,0.0,0.22891335814770022
t140,0.0,0.22891335814770022,0.0,0.22891335814770022
t141,0.0,0.22891335814770022,0.0,0.22891335814770022
t142,0.0,0.22891335814770022,0.0,0.22891335814770022
t143,0.0,0.22891335814770022,0.0,0.22891335814770022
t144,0.0,0.22891335814770022,0.0,0.22891335814770022
t145,0.0,0.22891335814770022,0.0,0.22891335814770022
t146,0.0,0.22891335814770022,0.0,0.22891335814770022
t147,0.0,0.22891335814770022,0.0,0.22891335814770022
t148,0.0,0.22891335814770022,0.0,0.22891335814770022
t149,0.0,0.22891335814770022,0.0,0.22891335814770022
t150,0.0,0.22891335814770022,0.0,0.22891335814770022
t151,0.0,0.22891335814770022,0.0,0.22891335814770022
t152,0.0,0.22891335814770022,0.0,0.22891335814770022
t153,0.0,0.22891335814770022,0.0,0.22891335814770022
t154,0.0,0.22891335814770022,0.0,0.22891335814770022
t155,0.0,0.22891335814770022,0.0,0.22891335814770022
t156,0.0,0.22891335814770022,0.0,0.22891335814770022
t157,0.0,0.22891335814770022,0.0,0.22891335814770022
t158,0.0,0.22891335814770022,0.0,0.22891335814770022
t159,0.0,0.22891335814770022,0.0,0.22891335814770022
t160,0.0,0.22891335814770014,0.0,0.22891335814770014
t161,0.0,0.22891335814770014,0.0,0.22891335814770014
t162,0.0,0.22891335814770014,0.0,0.22891335814770014
t163,0.0,0.11467797824033725,0.0,0.11467797824033725
t164,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0
