,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,620.0508735167754,0.0,0.0,7.3869721992595885,-7.38697219925958,0.0,4974.205921338594,0.0,644.5400589071144,-4949.716735156999,100699.93167435953,0.0,0.0,712.36462422094,-712.3646242209401,0.0,-10354.031905423846,0.0,4413.526650244417,-85932.3731179,33.23208542250996,0.0,0.0,5.9328811888702875,-5.932881188870285,0.0,3637.649156199798,0.0,1903.7980972970527,-1767.083143534,87.76980004224409,0.0,0.0,6.241163787692351,-6.241163787692355,0.0,2000.1816132225113,0.0,738.3921509594998,-1349.5592615139994,22700.478452040814,0.0,0.0,1591.2885290265258,-1591.2885290265253,0.0,11771.953158148863,0.0,0.8943580804197023,-34471.53725131799,2327.9711091264776,0.0,0.0,3.3148579899974386,-3.314857989997405,0.0,16405.830397521833,0.0,17047.803965964053,-1685.9975398930003,142411.4206115381,0.0,0.0,97.31539551351004,-97.31539551351001,0.0,-19278.27738566909,0.0,54454.767404037826,-68678.37582104001,141827.4652621781,0.0,0.0,4.58236670560264,-4.582366705602625,0.0,-9583.867441239358,0.0,116815.23454064765,-15428.363279546002,8294.433732450956,0.0,0.0,5.190020103932651,-5.190020103932647,0.0,-2239.66673892977,0.0,0.3173907489325686,-6054.449601981,9805.432059278184,0.0,0.0,2064.6202819714485,-2064.6202819714476,0.0,2666.0232248299317,0.0,1.5469024678629804,-12469.908380848998
t1,0.7252440787431069,0,0,0.012435261011536745,-0.009859278461449163,0.0,11.490391082839876,0,0.0004516131910994033,-12.21775953,145.18024896147813,0,0,9.15881663166873e-5,-1.9781153843261396,0.0,68.91180078614298,0,0.0006613505193084153,-212.1133646,0.04761210210054002,0,0,0.012786329244087402,-0.008976641222956891,0.0,4.310525951971272,0,0.00012300015097054865,-4.361824741,0.12001966210762,0,0,0.0072607404534236406,-0.011047663114409037,0.0,3.2150802081247214,0,9.392762938549917e-5,-3.331219019,27.6921805798351,0,0,0.01433694861762122,-0.056062762577895546,0.0,57.43863832955958,0,0.0003950344924305084,-85.08869806,4.9448090051600335,0,0,0.003450562268314702,-0.002102230071088945,0.0,18.656059473046643,0,19.44054178546193,-4.161675024,169.63967650135052,0,0,0.013888999523537362,-0.04388340992081653,0.0,-0.08490731946543058,0,0.0007543705458010334,-169.5240204,147.71167625734057,0,0,0.008205246597157795,-0.008027817774868279,0.0,-109.62754620004748,0,0.0013135352283701934,-38.08299395,11.836276642452583,0,0,0.00882816665924227,-0.005208304569802234,0.0,3.10489447939213,0,0.00013591299218097624,-14.94465507,12.152866528987033,0,0,7.064548385189741,-0.0014825762421753204,0.0,11.564612707331847,0,0.00012868432447270598,-30.78041636
t2,0.7302305010443477,0,0,0.011508649114196549,-0.010521573102125769,0.0,11.486927127275587,0,0.00038517339003595085,-12.21775953,145.17467017225104,0,0,9.513431217414899e-5,-1.9781149705875571,0.0,68.91736372691088,0,0.000649461944499511,-212.1133646,0.047735949808850354,0,0,0.010762219221037367,-0.009401320892591927,0.0,4.312851384352022,0,0.0001234905473475145,-4.361824741,0.1201283863264213,0,0,0.011447744862752882,-0.009603993880867146,0.0,3.2093420376772936,0,9.515504363120048e-5,-3.331219019,27.69341369558897,0,0,0.012895186374392917,-4.1471278829410965,0.0,61.52995235220661,0,0.00043529028689550883,-85.08869806,4.9631749171021085,0,0,0.0035071669769827702,-0.002214811521611319,0.0,20.881761127368527,0,21.68455337498403,-4.161675024,169.68472928467784,0,0,0.013481710570442852,-0.0595231886204141,0.0,-0.11392753893100177,0,0.0007398667548646312,-169.5240204,161.0625699450402,0,0,0.008155102539015822,-0.008386931866263807,0.0,-122.97855794764436,0,0.0007862171815433862,-38.08299395,11.836376403448094,0,0,0.007093659951055641,-0.0056742916087594766,0.0,3.1070145841023376,0,0.000155284950757616,-14.94465507,12.152972329416446,0,0,7.064710645472434,-0.001486009007619115,0.0,11.564346198001893,0,0.000126802941180765,-30.78041636
t3,0.7341977734772086,0,0,0.010038837327926216,-0.010960185332539197,0.0,11.484846923324671,0,0.00036381785529349873,-12.21775953,145.16994987013666,0,0,0.00010554948836283826,-1.9781131526674705,0.0,68.92207371619976,0,0.0006513822152509353,-212.1133646,0.04779093259033669,0,0,0.01045693863283609,-0.009264182160187656,0.0,4.312967904996165,0,0.00012685211717941276,-4.361824741,0.12016282742219685,0,0,0.018376638474002255,-0.00814668384247391,0.0,3.2009244546016813,0,9.821671343382925e-5,-3.331219019,27.69542068750978,0,0,0.012167584965857847,-4.16041309419664,0.0,61.541980549975705,0,0.0004576673127161236,-85.08869806,4.9749819983783,0,0,0.0028854709799229212,-0.002760464933584268,0.0,21.871155588718914,0,22.68458756820159,-4.161675024,169.60297851792603,0,0,0.018044266087678482,-0.0313527675522035,0.0,-0.06493717906226126,0,0.0007124364572593225,-169.5240204,168.01616159970112,0,0,0.006787344296320063,-0.008769353417040108,0.0,-129.93041861350213,0,0.0007670261912434819,-38.08299395,11.836423173377545,0,0,0.007180659427478927,-0.005538788395697695,0.0,3.106751203316772,0,0.0001611767841291509,-14.94465507,12.152995432908542,0,0,7.064931386423578,-0.0014720168851912996,0.0,11.564086078282095,0,0.00012451978705323516,-30.78041636
t4,0.7425452199334436,0,0,0.008415662374295854,-0.011679376190188457,0.0,9.035289694138383,0,0.0003635753139842394,-9.774207624,145.1697912010345,0,0,0.00010476548559176321,-1.9781126895537653,0.0,26.499562120497814,0,0.0006536965221644197,-169.6906917,0.04782388474424827,0,0,0.01217504742289134,-0.008344349668363804,0.0,3.4379343910105047,0,0.00012917956731041375,-3.489459793,0.12012142542521372,0,0,0.0017154332955755611,-0.015245176441802098,0.0,2.5584926536399752,0,0.00010911997699137915,-2.664975215,27.699640359729354,0,0,0.012442001700081428,-4.330558944375105,0.0,44.68989909519847,0,0.0004640613108055394,-68.07095845,4.9910915132308045,0,0,0.0027272407846490386,-0.003221028707083626,0.0,21.184727955520167,0,22.845985660886562,-3.329340019,165.4247639806352,0,0,0.011727183381908066,-0.2672084284953921,0.0,-29.54941770725831,0,0.0006487273214356664,-135.6192163,173.2331725468198,0,0,0.005455020896224084,-0.009438292958700122,0.0,-142.76204233657992,0,0.0007517772903298215,-30.46639516,11.836443937540237,0,0,0.008311630009378911,-0.005118643392455673,0.0,0.11624954566762719,0,0.00016240888281696662,-11.95572406,12.15299732337224,0,0,0.9098663287094322,-0.0018925917407614597,0.0,11.563494845209307,0,0.00013281460824904494,-24.62433309
t5,0.7515174465751379,0,0,0.006263354973861603,-0.012886588630164952,0.0,6.586205711715608,0,0.00044420569247189453,-7.330655718,145.17097040029432,0,0,9.196338989307823e-5,-1.978115911646761,0.0,-15.924260610974498,0,0.0006670401210004044,-127.2680188,0.04783162444845647,0,0,0.006292608025432468,-0.012482263039177283,0.0,2.575581224932348,0,0.00012834842508835498,-2.617094845,0.12014194270503518,0,0,0.0017551165494367905,-0.015219815366727202,0.0,1.892158568529064,0,0.00010439947483414289,-1.998731412,27.70397872657719,0,0,0.012499669875479921,-4.367551269940303,0.0,27.704720803404527,0,0.00042908897492706567,-51.05321884,5.006484229858723,0,0,0.0017237105758809378,-0.0051889722689865865,0.0,20.60033164190947,0,23.106345595133117,-2.497005014,165.27606427110499,0,0,0.010377599002211354,-0.2800640094628518,0.0,-63.29126498283983,0,0.0007006768625007603,-101.7144122,176.89463612802086,0,0,0.0041931558711552136,-0.01043695336947424,0.0,-154.03780406496006,0,0.0007918946753974247,-22.84979637,11.836453234446862,0,0,0.004167597721224156,-0.007801160892278054,0.0,-2.8658615442441495,0,0.0001650810896903826,-8.966793045,12.152829379781084,0,0,0.0007689366668650397,-5.245668629222737,0.0,11.56051826236653,0,0.0001981386497708895,-18.46824981
t6,0.768105645641315,0,0,0.00396757905792604,-0.007932174130355922,0.0,4.126444902795963,0,0.003482140422877709,-4.887103812,145.11790600089742,0,0,8.015258584618626e-5,-1.9781001859808127,0.0,-58.29382469847687,0,0.0007154180836018104,-84.84534585,0.047838434733104104,0,0,0.005917479687642467,-0.010061361718793157,0.0,1.7011613874098996,0,0.00012604316988227982,-1.744729896,0.12010642391841468,0,0,0.0014679287235753978,-0.014695629626055192,0.0,1.2257413432792088,0,0.000132457353169837,-1.332487608,27.71252168918613,0,0,0.005646417608592553,-0.007824420585584633,0.0,6.326192798230744,0,0.0010572534979096748,-34.03547923,5.022823213526788,0,0,0.001697587230042738,-0.00733158394399109,0.0,22.59080340199548,0,25.943322608866346,-1.664670009,152.7073926722575,0,0,0.0037849558327007382,-0.2964976270928214,0.0,-84.60387035551996,0,0.0012014945354846937,-67.80960815,169.8366774176964,0,0,0.0024755423572838504,-0.006699321224525428,0.0,-11.005564606946038,0,143.5936914509961,-15.23319758,11.836494976673938,0,0,0.006740887882527491,-0.005823931744230075,0.0,-5.85938998970513,0,0.00015991216513586338,-5.97786203,12.15269752232296,0,0,0.0002813199045988116,-9.796657764058493,0.0,9.956008856091623,0,0.00016339331871874103,-12.31216654
t7,0.7905476788005934,0,0,0.0011509624573961224,-0.0011953760934441567,0.0,27.826618316464913,0,27.39534562768749,-1.221775953,145.19648489051514,0,0,0.0004990145071940029,-1.9778082407455688,0.0,-122.00402378313055,0,0.003815420204251209,-21.21133646,0.047699633055437465,0,0,0.003930725748320913,-0.003776265365153754,0.0,0.3885313711958278,0,0.00020298969246120447,-0.436182474,0.1189825860155123,0,0,0.0008073952528517589,-0.00570665813656303,0.0,0.21937811552407316,0,0.00033953571390339015,-0.333121902,27.719871523066374,0,0,0.001318634380174966,-0.0014266932549232621,0.0,-19.19900709854547,0,0.011886558704185313,-8.508869806,5.078898699394446,0,0,0.0008886249683586924,-0.0010088275396147913,0.0,55.33339997211746,0,59.99601096599868,-0.416167502,294.38142817602966,0,0,0.0016477501056674857,-0.00173351061390195,0.0,-55.35192637936069,0,222.07701399521875,-16.95240204,354.46367793583437,0,0,0.00110579965875122,-0.001181363244345881,0.0,104.39714412384967,0,455.05244710021134,-3.808299395,11.836664426149081,0,0,0.005507775815978164,-0.006182640537476206,0.0,-10.341409665154147,0,0.00011438833146665527,-1.494465507,12.152894741883062,0,0,0.003926421594914407,-9.796303871177514,0.0,0.7176804650742826,0,0.000156120432773822,-3.078041636
t8,0.7927848081485158,0,0,0.0028231848757469527,-0.0003367298136097917,0.0,13.22997845469642,0,12.8034737639651,-1.221775953,145.19738527235097,0,0,0.0009451034500898943,-0.0004450903564511467,0.0,-114.01374824171141,0,9.972800582792164,-21.21133646,0.047239263871474126,0,0,0.0014009747178297582,-0.011049001445967634,0.0,0.398990763475949,0,0.00039952567731551766,-0.436182474,0.11917955203383046,0,0,0.001010950472348826,-0.0006141316689000402,0.0,0.21733603176006575,0,0.003790499655372898,-0.333121902,27.72150928819082,0,0,0.0023407742692884976,-0.00038147181132604875,0.0,-19.213273551281784,0,0.0013252324250176816,-8.508869806,5.082350321609976,0,0,0.013693870532355606,-0.00010858279731746948,0.0,59.429481118995206,0,64.10924922539824,-0.416167502,294.3853267415631,0,0,0.0005586379899515579,-0.0003228976906864468,0.0,22.676301950835413,0,300.1094623917549,-16.95240204,354.4660377571699,0,0,0.0036345242801671934,-0.000269973794451781,0.0,227.22506451690307,0,577.8861674286729,-3.808299395,11.836653609255519,0,0,0.0009075849481406555,-0.01376108613867515,0.0,-10.329189593927053,0,0.00014500619595356502,-1.494465507,12.153236247590975,0,0,0.014338103505759993,-4.544366408619728,0.0,-4.5450159306538644,0,0.0001503748811700041,-3.078041636
