region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
BE0 0,BE0 0 CCGT,1,1,1,179.66794874241265,0.0,7.282003822287978e7,0.0,5.0054076e7,3.070929353908083e8,0.0,0.0,0.0,7.864226e8,0.0,0.0,0.0,2.648035127971076e8,0.0,7.86422592e8,6.947707420787444e8,9.165184992125559e7
BE0 0,BE0 0 OCGT,1,1,2,71.03961194459609,0.0,49824.107853673195,0.0,30349.0078125,380850.7189167174,0.0,0.0,0.0,629911.75,0.0,0.0,0.0,328404.19494544016,0.0,629911.75,789499.0691402754,-159587.31914027536
BE0 0,BE0 0 biomass,1,1,3,178.87688286999,0.0,6.71999574060406e7,0.0,0.0,1.1508981701933932e8,0.0,0.0,0.0,2.080374e8,0.0,0.0,0.0,0.0,0.0,2.08037408e8,1.8228995330226278e8,2.5747454697737217e7
BE0 0,BE0 0 coal,1,1,4,42764.32471111772,0.0,16277.388519678947,0.0,21207.7001953125,65802.19349376192,0.0,0.0,0.0,171180.6,0.0,0.0,0.0,203170.75435649944,0.0,171180.59375,349222.36127637053,-178041.76752637053
BE0 0,BE0 0 nuclear,1,1,5,45288.353347654716,0.0,0.0,0.0,3.52689696e8,2.04816117942662e8,0.0,0.0,0.0,1.963213e9,0.0,0.0,0.0,0.0,0.0,1.963213056e9,5.575511022960097e8,1.4056619537039905e9
BE0 0,BE0 0 offwind-ac,1,1,6,440.11429036583667,0.0,5.0133784045863785e7,0.0,1.12538484e7,0.0,0.0,0.0,0.0,1.4144814e8,0.0,0.0,0.0,0.0,0.0,1.41448144e8,6.138807256015415e7,8.006007143984586e7
BE0 0,BE0 0 offwind-dc,1,1,7,1.2829713092347784e8,0.0,1.1030974260585669e8,0.0,2.7698719500000004e7,0.0,0.0,0.0,0.0,3.7313734e8,0.0,0.0,0.0,0.0,0.0,3.73137344e8,2.6630559302933455e8,1.0683175097066545e8
BE0 0,BE0 0 onwind,1,1,8,1515.44379117607,0.0,6.700252327748436e7,0.0,1.346653795e7,0.0,0.0,0.0,0.0,1.9744968e8,0.0,0.0,0.0,0.0,0.0,1.9744968e8,8.047057667127553e7,1.1697910332872447e8
BE0 0,BE0 0 ror,1,1,9,0.0,0.0,1.055978754740562e7,0.0,0.0,0.0,0.0,0.0,0.0,3.954664e7,0.0,0.0,0.0,0.0,0.0,3.954664e7,1.055978754740562e7,2.898685245259438e7
BE0 0,BE0 0 solar,1,1,10,2270.854118268169,0.0,2.7979933075298734e7,0.0,8292.688125000002,0.0,0.0,0.0,0.0,2.7944056e7,0.0,0.0,0.0,0.0,0.0,2.7944056e7,2.7990496617542002e7,-46440.61754200235
