Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
BE0 0 CCGT,1,3641.0,0.0019723862021220903,0.003883530190637066,3641.0019111439888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 OCGT,1,3641.0,3637.6814638580945,0.003071048338990552,3.3216071902448796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 biomass,1,672.0,0.0017868743414919393,0.001400246724750651,671.9996133723834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 coal,1,0.0,0.0,0.6510958533131674,0.6510958533131674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 nuclear,1,5943.0,0.0003512214863286192,0.1563960799086065,5943.156044858422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 offwind-ac,1,1127.0,0.0012195355190846426,0.00464053107624423,1127.0034209955572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 offwind-dc,1,1127.0,0.0009218082453177861,1352.7550367621243,2479.7541149538793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 onwind,1,2629.0,0.0019395120928283893,0.025197215867182224,2629.0232577037746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 ror,1,176.0,0.0035408765729782344,0.0,175.996459123427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE0 0 solar,1,4788.0,3668.861892298126,0.05912577429614003,1119.1972334761706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 CCGT,2,15971.0,0.01889072296791485,29685.181234349253,45656.162343626274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 OCGT,2,15971.0,15962.570848317848,0.0026998066960612086,8.431851488849063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 biomass,2,8400.0,0.0010144638491574574,0.5064126962440908,8400.505398232395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 coal,2,23499.0,23497.84254868835,0.0012773265228170647,1.1587286381704587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 lignite,2,20487.0,20485.930140328812,0.0011228053897423846,1.0709824765768872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 nuclear,2,8114.000000000001,0.0002938194626368434,925.6743283831618,9039.674034563699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 offwind-ac,2,3887.0,0.0010245155072455062,0.01466473332218092,3887.0136402178155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 offwind-dc,2,3887.0,0.0008862774055671711,24752.15326750511,28639.152381227705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 oil,2,4184.0,4183.652580245602,0.0034573254312107262,0.3508770798292815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 onwind,2,54499.0,0.003079442753926204,5.870493838941776,54504.86741439619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 ror,2,3814.0,0.00039886472871340637,0.0,3813.9996011352714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE0 0 solar,2,53302.0,4775.2364550083375,0.5144750074844134,48527.27801999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DK0 0 OCGT,3,358.1050901,0.16227003146414407,0.08244804023002338,358.02526810876583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DK0 0 biomass,3,810.6078944,0.0009019805034632883,0.2574094316722806,810.8644018511687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
