Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,-2.2468396e7,1.0989667e7,-1.273146e7,-1.7860034e7,4.76335e6,-563777.4,1.8299858e7,0.0,264842.62,0.0,-6.3014405e6,1.1859102e6,2.197183e6,0.0,-773183.5,0.0,-213630.72,-213630.72,478437.78,1.250609e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5349725e6,-2.4230664e7
t1,-1439.7813770489458,-14.949761307332388,-2741.6677512018573,6.029087726289184,12.416781979061042,2376.7514194181063,-154.97713175329596,0.0,0.5288391675377646,0.0,0.9072202349003078,322.5789179180557,354.58618871715987,0.0,699.4839953519622,0.0,0.5544993908447315,0.5544993908447315,-249.50579108709957,-599.4154428005069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.5688261858206,-486.3369797184548
t2,-1049.3952139819794,-6.518575394758308,-2020.4543094804164,16.01278878431156,14.382613739248207,2376.7592059156514,-367.7895890698215,0.0,0.7285970385517704,0.0,0.5033674231693652,412.35550093967277,259.41511468443446,0.0,699.4718902016186,0.0,0.7070592485923788,0.7070592485923788,-249.52328490324658,-599.4364341805375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.5783866954166,427.5041769085001
t3,-765.0336169359839,-6.57204793895616,-1824.2164997999755,11.701029035211974,342.4758933276042,2376.76641919117,-414.48764816799866,0.0,0.6899260790305117,0.0,-0.2342518515927594,484.35807702779545,249.6989254611931,0.0,699.4643411909085,0.0,2.2002758758546404,2.2002758758546404,-249.54249144320485,-599.4586446940333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.5871643857209,1249.5971266185984
t4,-614.4345230739879,-7.112569187199824,-2617.5081884103197,8.439361739772444,1417.4011107233814,2376.7650452851344,-550.164600393523,0.0,-0.19350699552378448,0.0,0.3281656274847222,450.34558454758,325.091692562955,0.0,699.4631060587946,0.0,0.1071297136865379,0.1071297136865379,-249.52264210538704,-599.4337056091462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.5770800133088,1579.2556702106972
t5,-1011.8565917490736,-7.464812206292137,-2521.971770101776,13.73424283324809,14.176299573035678,2376.7573058073267,-149.96605728203517,0.0,0.6191408189923919,0.0,0.5235620428902799,460.61451908290064,306.5584222790406,0.0,699.4621906792156,0.0,3.3335241098981228,3.3335241098981228,-249.50588132856086,-599.4133456641401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.5664571290083,278.5007301335761
t6,-0.4112239370881454,-1989.9973184604276,-1509.0053628334933,6.019042729967339,0.42675359087507303,2376.6210363560044,-105.64476113354627,0.0,0.8691354201402213,0.0,14.69106729387537,599.2612583490956,243.94054422357593,0.0,699.530164247486,0.0,11.906311308279127,11.906311308279127,-144.02601950355015,-436.74127554219257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0862692948605,718.4319327121403
t7,-548.3560594865909,-1050.9711187990467,-820.7947823546493,293.95023226000916,378.1560395000829,2376.6871381709293,-98.38385472277089,0.0,27.193116787693093,0.0,595.8390493628758,599.2961430411717,212.92609787041084,0.0,698.9747240645454,0.0,92.70606472933196,92.70606472933196,-35.25010879325491,-46.67314586082127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.1048369436577,3707.1104374429055
t8,-782.1916416392645,-400.20700278417996,-834.013712525413,4221.266042926631,2785.5463720883195,2376.719410078658,-95.86932387646208,0.0,-999.2525111074716,0.0,-1999.0624627443851,599.4425236066309,213.51907741079424,0.0,698.6242580337055,0.0,173.82119322635776,173.82119322635776,-0.42906881082385717,-0.4365852751806454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.8629061226721,7070.160667956945
t9,-770.5369902159375,-237.29135350365115,-740.5104560398659,3495.2001301962136,3515.268457689154,2376.7275690913293,-94.02960282340177,0.0,-999.8370327520607,0.0,-1999.780126997381,599.5725228704828,208.35840618098712,0.0,699.3088175044085,0.0,59.89437624251981,59.89437624251981,0.015234442345857246,0.07253273073204447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0767531139671,7059.403613972362
t10,-1567.5786183135347,-257.4401673504427,-1068.9885257563617,4178.570385223674,4237.539054171369,2376.710397223052,-91.96140199513624,0.0,-999.8456880579506,0.0,-1999.7761367818812,599.5669245209273,227.16390817006905,0.0,697.9584422251417,0.0,75.4035650336483,75.4035650336483,0.010904547729617686,0.06858412398769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2423440301994,7377.047536048138
t11,-1815.7508763806893,-85.48097736571592,-661.7583031178605,3713.5215998654126,4574.994850570251,2376.6981336038543,-92.3150057486497,0.0,-999.840327436917,0.0,-1999.7697222794707,599.5269742860444,203.9502909320259,0.0,695.7966008799033,0.0,73.64491712666383,73.64491712666383,0.045633153355428835,0.11681682836217622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.5662189669295,7329.591741010163
t12,-1446.9357618012539,-116.24414555145357,-1371.0925683416424,1583.6584113706015,4419.143912257494,2376.6605950656513,-92.14170564867618,0.0,-999.7549152762116,0.0,-1999.6764256612043,599.5116595712557,235.36193072670076,0.0,696.6257899979464,0.0,171.34839919687172,171.34839919687172,0.04717047545854669,0.11781209789374358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.6706325853179,4923.649190261622
t13,-1736.5718255356314,-6.51117228551179,-1296.5364532777035,10.051880723414897,4190.890602742131,2376.694809908737,-91.64190990707866,0.0,-999.7914098234367,0.0,-1999.7463549270392,599.5499601261033,234.79378124423178,0.0,697.7338082333249,0.0,159.1625463715159,159.1625463715159,0.05681734479606737,0.12175828967952995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.9172764438629,2934.3366620429115
t14,-1518.5402960345345,-8.66142548979898,-1121.2132908373596,9.661888074890435,3598.286163391976,2376.7102210827716,-91.81047049545477,0.0,-999.6186604052951,0.0,-1999.6524480520932,599.5606584676026,229.0509779534342,0.0,699.1085673348767,0.0,128.61188011907726,128.61188011907726,0.055443549938027914,0.12087148275707893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.2434300225468,2692.5253902844115
t15,-1903.9619086911453,-2.512525347841965,-1252.3365792181314,3.200108537444457,3037.726174021139,2376.709277097011,-91.6530867498926,0.0,-999.7525114321252,0.0,-1999.66332347894,599.5679197216174,234.37592483391379,0.0,698.3692522953569,0.0,123.95532877749044,123.95532877749044,0.030016572679203435,0.10324875851175364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.5624660628257,1782.6751105374044
t16,-1955.740478671748,0.32966804348344425,-758.6976209384719,0.5404513619016171,1930.040485966665,2376.718688484977,-93.4753914925439,0.0,-999.7231680166112,0.0,-1999.7403044814498,599.5654768810263,189.87110656506334,0.0,698.5512294795922,0.0,100.47479817657567,100.47479817657567,0.014311645579689891,0.07286398770112168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.6757889318113,1095.952704100128
