Zone,1,2,3,4,5,6,7,8,9,10
t1,57.54317780175527,43.04507818743851,43.04306499351199,37.032221985815475,49.5153199709038,49.87705506152003,49.7028770016618,49.70343105363478,78.00949067032752,67.13556868539119
t2,57.531547976792254,43.04108445454646,43.054827950886825,37.03378705736368,49.50677878773396,49.79322251959104,49.70287706186569,49.70244408687451,78.00944299289235,67.12858240968009
t3,57.529693285345026,42.77401531899329,42.80316181554909,36.80457019032894,49.50542759298501,49.94493386399161,49.70256228230076,49.70228959991573,78.00942073862042,67.12797062735622
t4,57.52863234785545,42.76785093701823,42.786597830610276,36.7954569580056,49.50516892755481,50.433533638805564,49.70241857004187,49.70183572407022,78.00941213256266,67.12693314461615
t5,57.5339193515952,43.04229559517454,43.063586497071576,37.03249681524741,49.509154560195235,52.8375392460465,49.702208753101324,49.70238806480226,78.0096187640047,67.1368992680806
t6,57.77021878266156,49.700941312955166,57.75951137181735,42.76538811179297,57.16482247325382,57.336074064548825,49.70209845004793,49.70869095176189,78.00978578003954,67.14478687658155
t7,67.11270618297988,49.70214030861717,57.810324341272576,42.7675824152672,57.755176692374874,57.75530012405296,49.702899221757065,57.751469132084374,78.00986813318711,67.14533484701956
t8,67.13064082178805,49.7048887418523,61.36070334904861,42.76984680516897,57.765855034646734,91.90764332802976,79.06522156324577,57.76854263348564,78.00989652906577,67.14540441069423
t9,67.13566859579167,49.70832535498021,67.05761058248322,42.773348593773385,57.76969119860034,128.0746849228963,110.22331673619377,57.77964721871175,78.00991737413054,67.14543258232824
t10,67.1308379983107,49.70426826262865,67.04851603026783,42.76880177560834,57.765023516513175,128.03239039626487,110.22487293220895,57.77070610272214,78.00991112647527,67.14546954145996
t11,67.1288905524143,49.70310036805114,67.11645105849979,42.76948608584585,57.76312331251641,128.00786111466633,110.21953592594558,57.78654842061329,78.00990857953073,67.1454875025943
t12,67.12398157063238,49.702761393821426,67.1152514707721,42.76692682091737,57.75974115683181,115.10359546569845,99.00930273481336,57.77494323182994,78.00989102271151,67.14545734107132
t13,66.43800730974749,49.702765406101484,67.11786112531063,42.7670209852657,57.16892497772855,107.57564330881596,92.56620289886123,57.76686052459958,78.00988632538373,67.1454667282743
t14,66.43084871870057,49.702719452267644,67.11679635579165,42.7673233218789,57.16364098494428,107.50904095373801,92.53593022104003,57.77092565267826,78.00988225440493,67.14544100337697
t15,64.49867291324364,49.70260431587244,67.09719896684267,42.76699890414374,55.49984279210674,107.51165090030887,92.53787481074137,57.77257616729689,78.00987096482552,67.14544227150537
t16,57.53883913589483,49.702360629130226,67.00515638542119,42.767936722402894,49.510859677469696,107.53035517369119,92.55009203887847,57.762868326857564,78.00987297640485,67.14542571355199
t17,62.85929465716131,49.70269813824107,67.11889358338439,42.76941363415558,54.08876679594763,982.4670995070314,855.3507931661014,57.76346903052314,78.00990404232277,67.145515851028
t18,67.12762452986452,49.70514623110038,67.12268889081174,42.76946193684728,57.764611064262795,2055.212309227877,1998.986855498014,57.76509806686185,78.00992757299676,67.14552519946645
t19,67.11069023674708,49.702516335315934,67.09805454137634,42.765768461894154,57.748581187358226,3305.2208246355485,3840.471875859363,57.75492046226204,78.00989846310169,67.14546753355881
t20,66.4302445481632,49.70200474446782,61.42257451240256,42.764848823151496,57.1634742937763,1726.6513342726357,1998.9854085223087,57.16161501553398,78.00988821784175,67.14542707067069
t21,57.54826890063357,49.701823788878215,57.80889495146435,42.76482425195372,49.51961127214212,298.4149541931626,346.76370375230005,49.704980474870894,78.0098651740162,67.14534268280529
t22,57.756485896939125,49.70174593832205,57.77599789985261,42.76459301186408,49.70113694442379,57.76427360441514,49.70406384422686,49.70337884351289,78.00982668400076,67.1450961046895
t23,57.53105880962785,49.70159219717052,57.78043705619873,42.76614890480221,49.50771276310171,57.18864814493605,49.70161530896802,49.70285009291889,78.00975469280772,67.1446633948957
t24,57.52611402319873,49.70147190946885,57.77539516920827,42.765596628201344,49.506747354150264,49.69898106508719,49.70137241814579,49.701964461414036,78.00973306162854,67.14463308211538
t25,49.70562169572847,49.70104987128128,57.77245944262863,42.76555242618562,49.50634582716492,49.70669378644677,49.701359274591056,49.70158955399086,78.00970728312635,67.14446672008386
t26,49.70054778936327,49.700968594471064,57.77362925246655,42.765657403829096,49.5058494564139,49.70363963495979,49.70159835645313,49.701494844502946,78.00970026083323,67.14433667221844
t27,49.69679751497752,49.70097729973968,57.77119988368549,42.76507201561873,49.50436649306625,49.695747542994496,49.70060413965094,49.70141915197941,78.00971129022419,67.14444423668462
t28,44.62661783426642,49.700957402584535,57.77062815443701,42.76490790429661,49.502835312806816,49.683882292597,48.10691297678942,49.70142415025138,78.00972337787297,67.14448255091382
t29,44.56840794726306,49.70142142066895,57.77726366787815,42.76512774099054,49.50641523323504,49.69894901953086,48.09998345792433,49.70151419328291,78.00976161180238,67.14506385870175
t30,49.70001780579079,49.70225467125162,64.87282454604154,42.7670293321102,55.90487716448885,41.818910769189564,48.101729674960026,49.702867907401576,78.00986896140815,67.14545904055576
t31,49.70499495758834,49.703300146336325,67.12141759372655,42.76886395913749,57.15751049083818,43.38812330754447,49.68588254022267,49.70496144336723,78.00994163314174,67.14556013807996
t32,49.70431004072549,49.703381077122565,67.1255735097465,42.77024954180091,57.15782955920453,49.67155174545635,49.7015975547697,49.73387118850977,78.00996244748633,67.14558659626559
t33,49.703053151039555,49.70238865474859,67.12658871246528,42.78003919621251,57.15387316327066,49.674282748575344,49.70180808126549,49.708211311358504,78.00995969808122,67.14561295471061
t34,49.704541455090165,49.70229080132442,67.12366483574884,42.7677638288798,57.14468109902769,49.67899683970896,49.701991952117204,49.7043219364534,78.00994810630786,67.14558088466113
t35,49.716769764839775,49.70312543102291,67.1303370369553,42.7684167709095,49.69670424042348,49.69063599532294,49.70204825247705,49.7087165328491,78.00994240422453,67.14559644737227
t36,49.71328823269909,49.70314122188765,67.12285448319552,42.76724858830965,49.50808619790937,49.68336391514703,49.70221407089849,49.70711295198838,78.00991771700093,67.14555833296713
t37,49.71137317759234,49.70388672366162,67.12291711576277,42.76815188938744,49.50600062130083,49.6756608464623,49.70247735300865,57.40860813195672,78.0099050985823,67.14556541387338
t38,49.71006252451983,49.7037801413356,67.12338129405681,42.77416149745137,49.50267445054841,43.294359442653416,49.702290718528566,57.7268699695474,78.00990615918914,67.14557559826363
t39,49.71133466065888,49.703726391689614,67.12529731637093,43.283256150589914,42.89500620771447,42.79223359381933,49.70241369700395,57.70090963398439,78.00990005637786,67.14560523471425
t40,49.70693059312521,49.70347763215655,67.134340945851,42.84823300558861,42.88369960421074,42.76935390762372,49.70222421627482,54.64536303963959,78.00990256148737,67.14557767002259
t41,49.71152237717821,49.750475789332384,78.03323226112715,57.76250679647081,42.88632741513479,42.779484554555665,49.702591202080626,57.74343730344292,78.00992956321699,67.14570767841211
t42,53.24084351901017,50.31732668996229,78.04347087061727,57.77357627409795,49.50908482892079,42.84327285664971,49.70299800739081,57.76711576571463,78.0099394185744,67.14573181504747
t43,49.71714911673514,50.31571384280326,78.033006915097,57.75084582688257,49.507834367356054,42.803673216925986,49.702361997252815,57.753130342625134,78.00993806398415,67.14562308136097
t44,49.704192576940095,49.71054464557148,73.16627990712595,42.78878673130332,42.88655498529604,42.774037010077556,49.70286941079853,54.056293365324464,78.00993255947752,67.14559091535065
t45,49.69854061773559,49.703120926478356,67.1370162126136,42.7691934472571,42.87902378375812,42.75798944831815,49.7018398775666,49.708838855360696,78.00991171770995,67.14553300788799
t46,49.70157402992233,49.70266809181606,67.12584103431661,42.76759458420161,42.8822519360298,42.73868947777233,49.701502718673844,49.70356803660674,78.00987774491388,67.14544908432337
t47,49.70684905411964,49.70233340939213,67.12182757706755,42.76866514341829,42.88152993690329,42.747967658093934,49.70081286224211,49.704024708562336,78.00982749934941,67.14523612820305
t48,49.70514612340216,49.7023739812534,67.12488672806082,42.77068255102435,42.88137377430788,42.734150446015036,49.699464429161885,49.70286432042723,78.00981273258004,67.14528068500749
t49,49.70078280903727,49.702230129957684,67.12397858720968,42.78423382730047,42.88070957007979,42.71041217822399,49.69713770213375,49.702558271839884,78.009794877537,67.14519593230773
t50,49.69886207652081,49.70220910764761,67.12553493756756,49.755222986114276,42.878641702404366,42.68473824745016,49.69691441696892,49.70252302390757,78.00980013401123,67.14521118193628
t51,49.68971508647186,49.7021990781373,67.12984841110658,57.681756009505044,42.77602718920451,34.225051464187594,49.67949996672474,49.70251082262651,78.00981207153573,67.14528222425103
t52,49.6763649719678,49.702271183856624,67.13413917103702,57.7457731063804,42.772025240206816,3.247927577942191,48.10334895787601,49.70247130324417,78.00983644250573,67.14535302720589
t53,49.69679184754697,49.7025106757134,67.14623352674448,57.75196670143605,42.87993160816112,2.7216664052744717,48.0997522556279,49.70235252329562,78.00987742579174,67.14544374093241
t54,49.702793990767624,49.75317744030482,78.02053389660648,57.77566432988475,49.50765870667309,2.751253500294105,48.10255028912027,49.703095501979554,78.00993718697387,67.14570641350979
t55,49.711545841281165,50.32846376511098,78.05901285844932,57.777863005847735,49.507942425540726,34.4725770953805,49.699936330300254,49.70792635543032,78.00997406645531,67.145876727268
t56,49.709444622798316,50.32843988360099,78.11791167038223,57.77942619433317,49.508471223420344,42.731607650716846,49.701800459239756,57.74081055276168,78.00998670614226,67.14593826588559
t57,49.70599045831027,49.710078296215485,78.07219594070196,57.7704755362526,49.50848044020562,42.751664582131085,49.70215744124483,54.25006601055504,78.00997973814522,67.14578591698059
t58,49.70593024027009,49.724366195950864,78.06948965633184,57.78343336055528,49.5082968553621,42.74737442236377,49.70232062335189,55.86641480873485,78.00998073728437,67.14599477225548
t59,49.72846081458131,50.32897092067237,78.0620561213605,58.481636867712304,49.50910860423665,42.76770340181151,49.702031814457605,49.70257904522937,78.00996772390425,67.14605309640115
t60,49.71311932627415,50.3290685723309,78.04582965409642,58.48503228074977,49.50838988103268,42.778130385968765,49.702289961396225,49.70854109431587,78.0099572403455,67.14600337707941
t61,49.7105649506424,50.329309150142294,78.05281087226098,58.487131508394086,49.507505804555095,42.77919371321427,49.70234290605176,49.97563549711588,78.00995058405739,67.14597034323747
t62,49.71246867313307,50.32880259968154,78.06140553366065,58.48688752968507,49.50552071962894,42.785685234171275,49.702839808153854,57.73232239083404,78.00995042053242,67.14594676472562
t63,49.706047128584814,50.32787743389771,78.06216905975242,58.48601903445603,43.31040838560474,42.78976881623937,49.70326728270267,57.66787046146762,78.00994361116781,67.14597743380499
t64,49.70520457659378,50.324179706034336,78.06182522390463,58.48053080230848,43.302073111991135,42.79824462431773,49.70318349929995,49.99661296094663,78.00993186623617,67.14593247279201
t65,49.702541669174366,50.331387232897015,90.6504695823319,58.489885557015405,43.35728036851171,49.09823349936518,49.71179255955645,57.70459030165506,78.0099537686605,67.14616121370055
t66,49.75843787446894,50.34178222858649,90.6570853089701,58.50181397539788,49.51527947235991,49.69376551158005,57.54639916980734,57.72658673088232,78.00996587505652,67.14619942704881
t67,49.751394360484696,50.3374033676236,90.64474808346023,58.491047489518415,49.51438683207949,49.69785324947512,57.58836622602211,57.695879324275104,78.00995233771208,67.14611174819866
t68,49.71856299837276,50.33072560962899,78.14069754121242,58.469928807627134,49.50891678281477,49.695463308138436,57.577270312955164,49.70268110148376,78.00994512914333,67.14603454542988
t69,49.70083180406189,50.3286360796609,78.05690117625606,57.87923092261496,43.309582616844715,49.695266330458686,49.70301823106408,49.704172990063256,78.00992643137955,67.14590271625579
t70,49.70190464406978,50.327297917864705,78.0314653257776,57.808244185922284,49.50709617544928,49.68805218358256,49.701845457409185,49.70324695681709,78.00990573863345,67.14581955190819
t71,49.70274109665359,49.727693142527905,73.11073455032819,57.778888288182664,49.50737846325954,49.68088963117481,49.70162514135426,49.703035122130494,78.00986693088804,67.14566073336007
t72,49.70224623195805,49.724750845726966,73.16202276271726,57.7800414315893,49.50546994553307,49.67538636097909,49.701404585526575,49.70337944437871,78.0098567167215,67.14571630528212
t73,49.69908834691115,49.70547730324735,73.1102791795691,57.766104508416916,49.505284381043765,49.55259569782183,49.70125195301777,49.70231337021998,78.00983407001956,67.14560426466677
t74,49.69061468050523,49.70529275318122,73.10015354433146,57.766979573904834,42.88175148203212,49.60258224667483,49.70123294063218,49.702217304947204,78.00982052367827,67.14561506878425
t75,42.800795941966555,49.704533497770306,73.10875291997313,57.766775295760276,42.878890590015665,49.664761099266755,49.70118793561546,49.70099017757251,78.00982122314149,67.14563670818657
t76,42.776087978904926,49.704536014203214,73.09711351181207,57.76698561233382,42.877780321945096,49.665873912738405,49.700866282711445,49.70128975190162,78.00982005854317,67.145625225825
t77,42.78201543750646,49.706606543362824,73.39075944807826,57.76915883365305,42.88466929901864,49.668066394074174,49.70014464142554,49.70208547432226,78.00984111409223,67.14564911900254
t78,49.69422148356926,50.320696278474436,78.05649321834639,58.476749668724,49.50801332449264,49.68264174836805,49.700431762735924,49.70375125620026,78.00990620997936,67.14624532407603
t79,49.70198067963845,50.32708482398949,90.63949722586534,58.48542993067012,49.50770151782121,49.700849280558955,49.7014148733802,49.703780033338376,78.00995129418743,67.14716464314336
t80,49.70208083292871,50.3262645838567,90.6532704343848,58.48461317815716,49.508838299998615,49.769671762629514,49.70223183479095,49.70864419701017,78.00997466360204,67.14821927829898
t81,49.69863484146594,49.72054799109817,90.64935876550311,57.784080486801244,49.508474728291105,57.66633291562836,49.71581472379083,49.704433489918586,78.00996759962827,67.1472143135657
t82,49.6894906131218,50.036139119885426,90.64966108039748,58.14837317303491,49.5111793771225,59.87841454575741,57.77473493516157,49.70656719766042,78.00997284089769,67.14873389488012
t83,49.70413778286426,50.319409891783636,90.64989406584053,58.47734294573465,49.513024921788386,59.40446246384995,57.77558017648455,49.705185068501905,78.00995520274792,67.14789972188093
t84,49.699930967544674,50.316633693891426,90.64172563432481,58.4741834054674,49.51255651304051,59.95072998269245,57.775778971715866,49.70449700048546,78.00994122261399,67.14718470098715
t85,49.69696290862421,50.26850366025642,90.61602084046895,58.41825978831968,49.509886380968354,67.00966357266078,57.77825865335396,49.70818682506038,78.00993007614957,67.14690006285254
t86,49.69870499220698,49.70757596951137,78.13326408162375,57.775748878792804,49.5078056182824,67.07829716401832,57.77800775113089,49.706338041117355,78.00992725783662,67.14608326433849
t87,49.650341052718744,49.70442501305312,78.09959925452513,57.775268783295566,49.50632363942728,67.12380441045624,57.77498367738108,49.70419709892772,78.00991224024958,67.14596534655846
t88,46.265521962019385,49.70390273328155,78.10622250054445,57.77382964718284,45.971802664489424,62.13741988793237,53.472825107448415,49.70672512502464,78.00990158737076,67.1458541522592
t89,49.69706642401797,49.717147093868135,90.65318462162737,57.77957781294862,49.50535327090926,66.89260924519283,57.55182998599033,49.71988116837575,78.00992656894498,67.14634679613553
t90,49.70367996836192,50.274034256047976,90.65567768675972,58.42320510437974,49.51302265879733,67.19424576437959,57.77864996475494,49.7052123189272,78.00994450122445,67.14669336315771
t91,49.70101511219911,49.71223192869261,78.19814947083984,57.775032726707536,49.51170084623922,67.24609423381474,57.77802433763768,49.70678764170533,78.00992477765762,67.14593445747552
t92,49.70162589650417,49.70367461069166,78.06050791342595,57.763403184910835,49.50882749011034,67.20560510889902,57.77550615370265,49.70481480205465,78.00990618556258,67.14584421325898
t93,49.672695784715486,49.702499943966586,78.03410463659647,57.761173668039106,49.503611442875915,59.66749275344917,51.252708653975944,49.703379499568385,78.00988248887587,67.14571559826928
t94,49.69986193914,49.702498366171554,77.99448616206318,57.76057933785185,49.507992182010064,57.93828356883083,49.702094861766184,49.70211181779074,78.00984671933384,67.14563239035802
t95,49.70230993856308,49.702515216071816,73.11227609680093,57.76075890925827,49.508091092789954,57.77693085081974,49.701881765348894,49.70240999732173,78.00979756421732,67.14554110948136
t96,49.700080603022954,49.70260940540744,73.10963343900967,57.75898101808708,49.50745544984325,57.769449613033935,49.70199273301268,49.7021921919082,78.00978837731566,67.14557657762249
t97,42.8151356125909,49.7022312781829,68.50844590800324,57.76096707238639,49.5077763904867,57.76929008791486,49.70187830297494,49.70168422757114,78.00974968771374,67.14548921172728
t98,42.77402813587275,49.70202380246699,67.19863492479047,57.76025465737079,49.50591547181186,57.76972613778612,49.701873688864154,49.70117810724598,78.00973545046861,67.14547718694433
t99,42.77209910971731,49.70175719371471,67.1564845877422,57.75826305093893,42.881545434860286,57.76561766831911,49.701715906389495,49.70116638233617,78.00972793541516,67.14547555648265
t100,42.768892629163496,49.701315575718546,67.14020966071546,57.75483902222986,42.87496741244363,57.758294692202625,49.701407440376514,49.70065657079361,78.00971447308967,67.14543817613318
t101,42.76796031951242,49.70075722411874,67.12838265506959,57.73963887126754,42.87515354236075,57.74241092545541,49.700787813517316,49.70049801803005,78.00969105807705,67.1454262067918
t102,42.76856688071427,42.76676042244722,67.12699745311474,49.68788555383813,42.876181138401,57.70422369725428,49.70035958317497,49.69947007796038,78.00971191538844,67.14541552529946
t103,42.769136606589534,42.76697557945841,67.12653560681957,49.39832131809502,42.88472995182141,57.727906145427674,49.7007318093851,49.69970753116776,78.00974643470276,67.14537450769441
t104,42.793734108601036,42.76762529256539,67.13007166024326,36.94368930005224,49.50583760591513,57.75321278658747,49.701430772950324,49.70128878860959,78.00979440078771,67.14541743626637
t105,42.827995021312994,42.766606424089595,67.12572878182183,49.68060705900517,49.506654660204106,57.7728588843132,49.70185622385549,49.701233385114044,78.00983998374764,67.14545715775377
t106,49.684885247579714,42.76474281343763,67.12218110912764,49.63746036420766,49.50682516996943,57.832340838359464,49.70231165555327,49.69966299933843,78.00985353374739,67.14548137145124
t107,46.01204962959211,42.599893685715585,67.12395393234874,36.761795679594066,49.50740994698725,57.951223722282954,49.70635557701477,49.50713324682889,78.00984929566302,67.14545606900202
t108,42.923057959397305,42.60426637462292,67.12006328633689,36.66712593318846,49.50796449416097,57.94910446459222,49.70453547797004,49.51299416728793,78.00982144160695,67.14542392936256
t109,42.70628331839295,42.597959218532175,67.11422063562372,36.65851842030595,49.50632347682879,57.95664024521852,49.70559492323266,49.50642078741168,78.00978648865181,67.14537824521962
t110,36.95850811419558,36.89214133382705,67.0831633820082,31.74768690363633,42.87660096587402,57.8538033085214,49.703515787319326,42.8761554044344,78.00976656315659,67.14535323104693
t111,36.91497394641814,36.888527676722795,67.07545054929227,31.74269284735712,42.87122720992595,57.81954032938966,49.70269409152823,42.871723657186685,78.00975452389848,67.14534073315282
