Conventional_ethanol_co2_per_mmbtu,Conventional_ethanol_price_per_mmbtu,Bio_ethanol_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,2248,1569.36,881.63,315.01
,,,2249,1569.36,881.63,315.01
,,,2250,1569.36,881.63,315.01
,,,2251,1569.36,881.63,315.01
,,,2252,1569.36,881.63,315.01
,,,2253,1569.36,881.63,315.01
,,,2254,1569.36,881.63,315.01
,,,2255,1569.36,881.63,315.01
,,,2256,1569.36,881.63,315.01
,,,2257,1569.36,881.63,315.01
,,,2258,1569.36,881.63,315.01
,,,2259,1569.36,881.63,315.01
,,,2260,1569.36,881.63,315.01
,,,2261,1569.36,881.63,315.01
,,,2262,1569.36,881.63,315.01
,,,2263,1569.36,881.63,315.01
,,,2264,1569.36,881.63,315.01
,,,2265,1569.36,881.63,315.01
,,,2266,1569.36,881.63,315.01
,,,2267,1569.36,881.63,315.01
,,,2268,1569.36,881.63,315.01
,,,2269,1569.36,881.63,315.01
,,,2270,1569.36,881.63,315.01
,,,2271,1569.36,881.63,315.01
,,,2272,1569.36,881.63,315.01
,,,2273,1569.36,881.63,315.01
,,,2274,1569.36,881.63,315.01
,,,2275,1569.36,881.63,315.01
,,,2276,1569.36,881.63,315.01
,,,2277,1569.36,881.63,315.01
,,,2278,1569.36,881.63,315.01
,,,2279,1569.36,881.63,315.01
,,,2280,1569.36,881.63,315.01
,,,2281,1569.36,881.63,315.01
,,,2282,1569.36,881.63,315.01
,,,2283,1569.36,881.63,315.01
,,,2284,1569.36,881.63,315.01
,,,2285,1569.36,881.63,315.01
,,,2286,1569.36,881.63,315.01
,,,2287,1569.36,881.63,315.01
,,,2288,1569.36,881.63,315.01
,,,2289,1569.36,881.63,315.01
,,,2290,1569.36,881.63,315.01
,,,2291,1569.36,881.63,315.01
,,,2292,1569.36,881.63,315.01
,,,2293,1569.36,881.63,315.01
,,,2294,1569.36,881.63,315.01
,,,2295,1569.36,881.63,315.01
,,,2296,1569.36,881.63,315.01
,,,2297,1569.36,881.63,315.01
,,,2298,1569.36,881.63,315.01
,,,2299,1569.36,881.63,315.01
,,,2300,1569.36,881.63,315.01
,,,2301,1569.36,881.63,315.01
,,,2302,1569.36,881.63,315.01
,,,2303,1569.36,881.63,315.01
,,,2304,1569.36,881.63,315.01
,,,2305,1569.36,881.63,315.01
,,,2306,1569.36,881.63,315.01
,,,2307,1569.36,881.63,315.01
,,,2308,1569.36,881.63,315.01
,,,2309,1569.36,881.63,315.01
,,,2310,1569.36,881.63,315.01
,,,2311,1569.36,881.63,315.01
,,,2312,1569.36,881.63,315.01
,,,2313,1569.36,881.63,315.01
,,,2314,1569.36,881.63,315.01
,,,2315,1569.36,881.63,315.01
,,,2316,1569.36,881.63,315.01
,,,2317,1569.36,881.63,315.01
,,,2318,1569.36,881.63,315.01
,,,2319,1569.36,881.63,315.01
,,,2320,1569.36,881.63,315.01
,,,2321,1569.36,881.63,315.01
,,,2322,1569.36,881.63,315.01
,,,2323,1569.36,881.63,315.01
,,,2324,1569.36,881.63,315.01
,,,2325,1569.36,881.63,315.01
,,,2326,1569.36,881.63,315.01
,,,2327,1569.36,881.63,315.01
,,,2328,1569.36,881.63,315.01
,,,2329,1569.36,881.63,315.01
,,,2330,1569.36,881.63,315.01
,,,2331,1569.36,881.63,315.01
,,,2332,1569.36,881.63,315.01
,,,2333,1569.36,881.63,315.01
,,,2334,1569.36,881.63,315.01
,,,2335,1569.36,881.63,315.01
,,,2336,1569.36,881.63,315.01
,,,2337,1569.36,881.63,315.01
,,,2338,1569.36,881.63,315.01
,,,2339,1569.36,881.63,315.01
,,,2340,1569.36,881.63,315.01
,,,2341,1569.36,881.63,315.01
,,,2342,1569.36,881.63,315.01
,,,2343,1569.36,881.63,315.01
,,,2344,1569.36,881.63,315.01
,,,2345,1569.36,881.63,315.01
,,,2346,1569.36,881.63,315.01
,,,2347,1569.36,881.63,315.01
,,,2348,1569.36,881.63,315.01
,,,2349,1569.36,881.63,315.01
,,,2350,1569.36,881.63,315.01
,,,2351,1569.36,881.63,315.01
,,,2352,1569.36,881.63,315.01
,,,2353,1569.36,881.63,315.01
,,,2354,1569.36,881.63,315.01
,,,2355,1569.36,881.63,315.01
,,,2356,1569.36,881.63,315.01
,,,2357,1569.36,881.63,315.01
,,,2358,1569.36,881.63,315.01
,,,2359,1569.36,881.63,315.01
,,,2360,1569.36,881.63,315.01
,,,2361,1569.36,881.63,315.01
,,,2362,1569.36,881.63,315.01
,,,2363,1569.36,881.63,315.01
,,,2364,1569.36,881.63,315.01
,,,2365,1569.36,881.63,315.01
,,,2366,1569.36,881.63,315.01
,,,2367,1569.36,881.63,315.01
,,,2368,1569.36,881.63,315.01
,,,2369,1569.36,881.63,315.01
,,,2370,1569.36,881.63,315.01
,,,2371,1569.36,881.63,315.01
,,,2372,1569.36,881.63,315.01
,,,2373,1569.36,881.63,315.01
,,,2374,1569.36,881.63,315.01
,,,2375,1569.36,881.63,315.01
,,,2376,1569.36,881.63,315.01
,,,2377,1569.36,881.63,315.01
,,,2378,1569.36,881.63,315.01
,,,2379,1569.36,881.63,315.01
,,,2380,1569.36,881.63,315.01
,,,2381,1569.36,881.63,315.01
,,,2382,1569.36,881.63,315.01
,,,2383,1569.36,881.63,315.01
,,,2384,1569.36,881.63,315.01
,,,2385,1569.36,881.63,315.01
,,,2386,1569.36,881.63,315.01
,,,2387,1569.36,881.63,315.01
,,,2388,1569.36,881.63,315.01
,,,2389,1569.36,881.63,315.01
,,,2390,1569.36,881.63,315.01
,,,2391,1569.36,881.63,315.01
,,,2392,1569.36,881.63,315.01
,,,2393,1569.36,881.63,315.01
,,,2394,1569.36,881.63,315.01
,,,2395,1569.36,881.63,315.01
,,,2396,1569.36,881.63,315.01
,,,2397,1569.36,881.63,315.01
,,,2398,1569.36,881.63,315.01
,,,2399,1569.36,881.63,315.01
,,,2400,1569.36,881.63,315.01
,,,2401,1569.36,881.63,315.01
,,,2402,1569.36,881.63,315.01
,,,2403,1569.36,881.63,315.01
,,,2404,1569.36,881.63,315.01
,,,2405,1569.36,881.63,315.01
,,,2406,1569.36,881.63,315.01
,,,2407,1569.36,881.63,315.01
,,,2408,1569.36,881.63,315.01
,,,2409,1569.36,881.63,315.01
,,,2410,1569.36,881.63,315.01
,,,2411,1569.36,881.63,315.01
,,,2412,1569.36,881.63,315.01
,,,2413,1569.36,881.63,315.01
,,,2414,1569.36,881.63,315.01
,,,2415,1569.36,881.63,315.01
,,,2416,1569.36,881.63,315.01
,,,2417,1569.36,881.63,315.01
,,,2418,1569.36,881.63,315.01
,,,2419,1569.36,881.63,315.01
,,,2420,1569.36,881.63,315.01
,,,2421,1569.36,881.63,315.01
,,,2422,1569.36,881.63,315.01
,,,2423,1569.36,881.63,315.01
,,,2424,1569.36,881.63,315.01
,,,2425,1569.36,881.63,315.01
,,,2426,1569.36,881.63,315.01
,,,2427,1569.36,881.63,315.01
,,,2428,1569.36,881.63,315.01
,,,2429,1569.36,881.63,315.01
,,,2430,1569.36,881.63,315.01
,,,2431,1569.36,881.63,315.01
,,,2432,1569.36,881.63,315.01
,,,2433,1569.36,881.63,315.01
,,,2434,1569.36,881.63,315.01
,,,2435,1569.36,881.63,315.01
,,,2436,1569.36,881.63,315.01
,,,2437,1569.36,881.63,315.01
,,,2438,1569.36,881.63,315.01
,,,2439,1569.36,881.63,315.01
,,,2440,1569.36,881.63,315.01
,,,2441,1569.36,881.63,315.01
,,,2442,1569.36,881.63,315.01
,,,2443,1569.36,881.63,315.01
,,,2444,1569.36,881.63,315.01
,,,2445,1569.36,881.63,315.01
,,,2446,1569.36,881.63,315.01
,,,2447,1569.36,881.63,315.01
,,,2448,1569.36,881.63,315.01
,,,2449,1569.36,881.63,315.01
,,,2450,1569.36,881.63,315.01
,,,2451,1569.36,881.63,315.01
,,,2452,1569.36,881.63,315.01
,,,2453,1569.36,881.63,315.01
,,,2454,1569.36,881.63,315.01
,,,2455,1569.36,881.63,315.01
,,,2456,1569.36,881.63,315.01
,,,2457,1569.36,881.63,315.01
,,,2458,1569.36,881.63,315.01
,,,2459,1569.36,881.63,315.01
,,,2460,1569.36,881.63,315.01
,,,2461,1569.36,881.63,315.01
,,,2462,1569.36,881.63,315.01
,,,2463,1569.36,881.63,315.01
,,,2464,1569.36,881.63,315.01
,,,2465,1569.36,881.63,315.01
,,,2466,1569.36,881.63,315.01
,,,2467,1569.36,881.63,315.01
,,,2468,1569.36,881.63,315.01
,,,2469,1569.36,881.63,315.01
,,,2470,1569.36,881.63,315.01
,,,2471,1569.36,881.63,315.01
,,,2472,1569.36,881.63,315.01
,,,2473,1569.36,881.63,315.01
,,,2474,1569.36,881.63,315.01
,,,2475,1569.36,881.63,315.01
,,,2476,1569.36,881.63,315.01
,,,2477,1569.36,881.63,315.01
,,,2478,1569.36,881.63,315.01
,,,2479,1569.36,881.63,315.01
,,,2480,1569.36,881.63,315.01
,,,2481,1569.36,881.63,315.01
,,,2482,1569.36,881.63,315.01
,,,2483,1569.36,881.63,315.01
,,,2484,1569.36,881.63,315.01
,,,2485,1569.36,881.63,315.01
,,,2486,1569.36,881.63,315.01
,,,2487,1569.36,881.63,315.01
,,,2488,1569.36,881.63,315.01
,,,2489,1569.36,881.63,315.01
,,,2490,1569.36,881.63,315.01
,,,2491,1569.36,881.63,315.01
,,,2492,1569.36,881.63,315.01
,,,2493,1569.36,881.63,315.01
,,,2494,1569.36,881.63,315.01
,,,2495,1569.36,881.63,315.01
,,,2496,1569.36,881.63,315.01
,,,2497,1569.36,881.63,315.01
,,,2498,1569.36,881.63,315.01
,,,2499,1569.36,881.63,315.01
,,,2500,1569.36,881.63,315.01
,,,2501,1569.36,881.63,315.01
,,,2502,1569.36,881.63,315.01
,,,2503,1569.36,881.63,315.01
,,,2504,1569.36,881.63,315.01
,,,2505,1569.36,881.63,315.01
,,,2506,1569.36,881.63,315.01
,,,2507,1569.36,881.63,315.01
,,,2508,1569.36,881.63,315.01
,,,2509,1569.36,881.63,315.01
,,,2510,1569.36,881.63,315.01
,,,2511,1569.36,881.63,315.01
,,,2512,1569.36,881.63,315.01
,,,2513,1569.36,881.63,315.01
,,,2514,1569.36,881.63,315.01
,,,2515,1569.36,881.63,315.01
,,,2516,1569.36,881.63,315.01
,,,2517,1569.36,881.63,315.01
,,,2518,1569.36,881.63,315.01
,,,2519,1569.36,881.63,315.01
,,,2520,1569.36,881.63,315.01
,,,2521,1569.36,881.63,315.01
,,,2522,1569.36,881.63,315.01
,,,2523,1569.36,881.63,315.01
,,,2524,1569.36,881.63,315.01
,,,2525,1569.36,881.63,315.01
,,,2526,1569.36,881.63,315.01
,,,2527,1569.36,881.63,315.01
,,,2528,1569.36,881.63,315.01
,,,2529,1569.36,881.63,315.01
,,,2530,1569.36,881.63,315.01
,,,2531,1569.36,881.63,315.01
,,,2532,1569.36,881.63,315.01
,,,2533,1569.36,881.63,315.01
,,,2534,1569.36,881.63,315.01
,,,2535,1569.36,881.63,315.01
,,,2536,1569.36,881.63,315.01
,,,2537,1569.36,881.63,315.01
,,,2538,1569.36,881.63,315.01
,,,2539,1569.36,881.63,315.01
,,,2540,1569.36,881.63,315.01
,,,2541,1569.36,881.63,315.01
,,,2542,1569.36,881.63,315.01
,,,2543,1569.36,881.63,315.01
,,,2544,1569.36,881.63,315.01
,,,2545,1569.36,881.63,315.01
,,,2546,1569.36,881.63,315.01
,,,2547,1569.36,881.63,315.01
,,,2548,1569.36,881.63,315.01
,,,2549,1569.36,881.63,315.01
,,,2550,1569.36,881.63,315.01
,,,2551,1569.36,881.63,315.01
,,,2552,1569.36,881.63,315.01
,,,2553,1569.36,881.63,315.01
,,,2554,1569.36,881.63,315.01
,,,2555,1569.36,881.63,315.01
,,,2556,1569.36,881.63,315.01
,,,2557,1569.36,881.63,315.01
,,,2558,1569.36,881.63,315.01
,,,2559,1569.36,881.63,315.01
,,,2560,1569.36,881.63,315.01
,,,2561,1569.36,881.63,315.01
,,,2562,1569.36,881.63,315.01
,,,2563,1569.36,881.63,315.01
,,,2564,1569.36,881.63,315.01
,,,2565,1569.36,881.63,315.01
,,,2566,1569.36,881.63,315.01
,,,2567,1569.36,881.63,315.01
,,,2568,1569.36,881.63,315.01
,,,2569,1569.36,881.63,315.01
,,,2570,1569.36,881.63,315.01
,,,2571,1569.36,881.63,315.01
,,,2572,1569.36,881.63,315.01
,,,2573,1569.36,881.63,315.01
,,,2574,1569.36,881.63,315.01
,,,2575,1569.36,881.63,315.01
,,,2576,1569.36,881.63,315.01
,,,2577,1569.36,881.63,315.01
,,,2578,1569.36,881.63,315.01
,,,2579,1569.36,881.63,315.01
,,,2580,1569.36,881.63,315.01
,,,2581,1569.36,881.63,315.01
,,,2582,1569.36,881.63,315.01
,,,2583,1569.36,881.63,315.01
,,,2584,1569.36,881.63,315.01
,,,2585,1569.36,881.63,315.01
,,,2586,1569.36,881.63,315.01
,,,2587,1569.36,881.63,315.01
,,,2588,1569.36,881.63,315.01
,,,2589,1569.36,881.63,315.01
,,,2590,1569.36,881.63,315.01
,,,2591,1569.36,881.63,315.01
,,,2592,1569.36,881.63,315.01
,,,2593,1569.36,881.63,315.01
,,,2594,1569.36,881.63,315.01
,,,2595,1569.36,881.63,315.01
,,,2596,1569.36,881.63,315.01
,,,2597,1569.36,881.63,315.01
,,,2598,1569.36,881.63,315.01
,,,2599,1569.36,881.63,315.01
,,,2600,1569.36,881.63,315.01
,,,2601,1569.36,881.63,315.01
,,,2602,1569.36,881.63,315.01
,,,2603,1569.36,881.63,315.01
,,,2604,1569.36,881.63,315.01
,,,2605,1569.36,881.63,315.01
,,,2606,1569.36,881.63,315.01
,,,2607,1569.36,881.63,315.01
,,,2608,1569.36,881.63,315.01
,,,2609,1569.36,881.63,315.01
,,,2610,1569.36,881.63,315.01
,,,2611,1569.36,881.63,315.01
,,,2612,1569.36,881.63,315.01
,,,2613,1569.36,881.63,315.01
,,,2614,1569.36,881.63,315.01
,,,2615,1569.36,881.63,315.01
,,,2616,1569.36,881.63,315.01
,,,2617,1569.36,881.63,315.01
,,,2618,1569.36,881.63,315.01
,,,2619,1569.36,881.63,315.01
,,,2620,1569.36,881.63,315.01
,,,2621,1569.36,881.63,315.01
,,,2622,1569.36,881.63,315.01
,,,2623,1569.36,881.63,315.01
,,,2624,1569.36,881.63,315.01
,,,2625,1569.36,881.63,315.01
,,,2626,1569.36,881.63,315.01
,,,2627,1569.36,881.63,315.01
,,,2628,1569.36,881.63,315.01
,,,2629,1569.36,881.63,315.01
,,,2630,1569.36,881.63,315.01
,,,2631,1569.36,881.63,315.01
,,,2632,1569.36,881.63,315.01
,,,2633,1569.36,881.63,315.01
,,,2634,1569.36,881.63,315.01
,,,2635,1569.36,881.63,315.01
,,,2636,1569.36,881.63,315.01
,,,2637,1569.36,881.63,315.01
,,,2638,1569.36,881.63,315.01
,,,2639,1569.36,881.63,315.01
,,,2640,1569.36,881.63,315.01
,,,2641,1569.36,881.63,315.01
,,,2642,1569.36,881.63,315.01
,,,2643,1569.36,881.63,315.01
,,,2644,1569.36,881.63,315.01
,,,2645,1569.36,881.63,315.01
,,,2646,1569.36,881.63,315.01
,,,2647,1569.36,881.63,315.01
,,,2648,1569.36,881.63,315.01
,,,2649,1569.36,881.63,315.01
,,,2650,1569.36,881.63,315.01
,,,2651,1569.36,881.63,315.01
,,,2652,1569.36,881.63,315.01
,,,2653,1569.36,881.63,315.01
,,,2654,1569.36,881.63,315.01
,,,2655,1569.36,881.63,315.01
,,,2656,1569.36,881.63,315.01
,,,2657,1569.36,881.63,315.01
,,,2658,1569.36,881.63,315.01
,,,2659,1569.36,881.63,315.01
,,,2660,1569.36,881.63,315.01
,,,2661,1569.36,881.63,315.01
,,,2662,1569.36,881.63,315.01
,,,2663,1569.36,881.63,315.01
,,,2664,1569.36,881.63,315.01
,,,2665,1569.36,881.63,315.01
,,,2666,1569.36,881.63,315.01
,,,2667,1569.36,881.63,315.01
,,,2668,1569.36,881.63,315.01
,,,2669,1569.36,881.63,315.01
,,,2670,1569.36,881.63,315.01
,,,2671,1569.36,881.63,315.01
,,,2672,1569.36,881.63,315.01
,,,2673,1569.36,881.63,315.01
,,,2674,1569.36,881.63,315.01
,,,2675,1569.36,881.63,315.01
,,,2676,1569.36,881.63,315.01
,,,2677,1569.36,881.63,315.01
,,,2678,1569.36,881.63,315.01
,,,2679,1569.36,881.63,315.01
,,,2680,1569.36,881.63,315.01
,,,2681,1569.36,881.63,315.01
,,,2682,1569.36,881.63,315.01
,,,2683,1569.36,881.63,315.01
,,,2684,1569.36,881.63,315.01
,,,2685,1569.36,881.63,315.01
,,,2686,1569.36,881.63,315.01
,,,2687,1569.36,881.63,315.01
,,,2688,1569.36,881.63,315.01
,,,2689,1569.36,881.63,315.01
,,,2690,1569.36,881.63,315.01
,,,2691,1569.36,881.63,315.01
,,,2692,1569.36,881.63,315.01
,,,2693,1569.36,881.63,315.01
,,,2694,1569.36,881.63,315.01
,,,2695,1569.36,881.63,315.01
,,,2696,1569.36,881.63,315.01
,,,2697,1569.36,881.63,315.01
,,,2698,1569.36,881.63,315.01
,,,2699,1569.36,881.63,315.01
,,,2700,1569.36,881.63,315.01
,,,2701,1569.36,881.63,315.01
,,,2702,1569.36,881.63,315.01
,,,2703,1569.36,881.63,315.01
,,,2704,1569.36,881.63,315.01
,,,2705,1569.36,881.63,315.01
,,,2706,1569.36,881.63,315.01
,,,2707,1569.36,881.63,315.01
,,,2708,1569.36,881.63,315.01
,,,2709,1569.36,881.63,315.01
,,,2710,1569.36,881.63,315.01
,,,2711,1569.36,881.63,315.01
,,,2712,1569.36,881.63,315.01
,,,2713,1569.36,881.63,315.01
,,,2714,1569.36,881.63,315.01
,,,2715,1569.36,881.63,315.01
,,,2716,1569.36,881.63,315.01
,,,2717,1569.36,881.63,315.01
,,,2718,1569.36,881.63,315.01
,,,2719,1569.36,881.63,315.01
,,,2720,1569.36,881.63,315.01
,,,2721,1569.36,881.63,315.01
,,,2722,1569.36,881.63,315.01
,,,2723,1569.36,881.63,315.01
,,,2724,1569.36,881.63,315.01
,,,2725,1569.36,881.63,315.01
,,,2726,1569.36,881.63,315.01
,,,2727,1569.36,881.63,315.01
,,,2728,1569.36,881.63,315.01
,,,2729,1569.36,881.63,315.01
,,,2730,1569.36,881.63,315.01
,,,2731,1569.36,881.63,315.01
,,,2732,1569.36,881.63,315.01
,,,2733,1569.36,881.63,315.01
,,,2734,1569.36,881.63,315.01
,,,2735,1569.36,881.63,315.01
,,,2736,1569.36,881.63,315.01
,,,2737,1569.36,881.63,315.01
,,,2738,1569.36,881.63,315.01
,,,2739,1569.36,881.63,315.01
,,,2740,1569.36,881.63,315.01
,,,2741,1569.36,881.63,315.01
,,,2742,1569.36,881.63,315.01
,,,2743,1569.36,881.63,315.01
,,,2744,1569.36,881.63,315.01
,,,2745,1569.36,881.63,315.01
,,,2746,1569.36,881.63,315.01
,,,2747,1569.36,881.63,315.01
,,,2748,1569.36,881.63,315.01
,,,2749,1569.36,881.63,315.01
,,,2750,1569.36,881.63,315.01
,,,2751,1569.36,881.63,315.01
,,,2752,1569.36,881.63,315.01
,,,2753,1569.36,881.63,315.01
,,,2754,1569.36,881.63,315.01
,,,2755,1569.36,881.63,315.01
,,,2756,1569.36,881.63,315.01
,,,2757,1569.36,881.63,315.01
,,,2758,1569.36,881.63,315.01
,,,2759,1569.36,881.63,315.01
,,,2760,1569.36,881.63,315.01
,,,2761,1569.36,881.63,315.01
,,,2762,1569.36,881.63,315.01
,,,2763,1569.36,881.63,315.01
,,,2764,1569.36,881.63,315.01
,,,2765,1569.36,881.63,315.01
,,,2766,1569.36,881.63,315.01
,,,2767,1569.36,881.63,315.01
,,,2768,1569.36,881.63,315.01
,,,2769,1569.36,881.63,315.01
,,,2770,1569.36,881.63,315.01
,,,2771,1569.36,881.63,315.01
,,,2772,1569.36,881.63,315.01
,,,2773,1569.36,881.63,315.01
,,,2774,1569.36,881.63,315.01
,,,2775,1569.36,881.63,315.01
,,,2776,1569.36,881.63,315.01
,,,2777,1569.36,881.63,315.01
,,,2778,1569.36,881.63,315.01
,,,2779,1569.36,881.63,315.01
,,,2780,1569.36,881.63,315.01
,,,2781,1569.36,881.63,315.01
,,,2782,1569.36,881.63,315.01
,,,2783,1569.36,881.63,315.01
,,,2784,1569.36,881.63,315.01
,,,2785,1569.36,881.63,315.01
,,,2786,1569.36,881.63,315.01
,,,2787,1569.36,881.63,315.01
,,,2788,1569.36,881.63,315.01
,,,2789,1569.36,881.63,315.01
,,,2790,1569.36,881.63,315.01
,,,2791,1569.36,881.63,315.01
,,,2792,1569.36,881.63,315.01
,,,2793,1569.36,881.63,315.01
,,,2794,1569.36,881.63,315.01
,,,2795,1569.36,881.63,315.01
,,,2796,1569.36,881.63,315.01
,,,2797,1569.36,881.63,315.01
,,,2798,1569.36,881.63,315.01
,,,2799,1569.36,881.63,315.01
,,,2800,1569.36,881.63,315.01
,,,2801,1569.36,881.63,315.01
,,,2802,1569.36,881.63,315.01
,,,2803,1569.36,881.63,315.01
,,,2804,1569.36,881.63,315.01
,,,2805,1569.36,881.63,315.01
,,,2806,1569.36,881.63,315.01
,,,2807,1569.36,881.63,315.01
,,,2808,1569.36,881.63,315.01
,,,2809,1569.36,881.63,315.01
,,,2810,1569.36,881.63,315.01
,,,2811,1569.36,881.63,315.01
,,,2812,1569.36,881.63,315.01
,,,2813,1569.36,881.63,315.01
,,,2814,1569.36,881.63,315.01
,,,2815,1569.36,881.63,315.01
,,,2816,1569.36,881.63,315.01
,,,2817,1569.36,881.63,315.01
,,,2818,1569.36,881.63,315.01
,,,2819,1569.36,881.63,315.01
,,,2820,1569.36,881.63,315.01
,,,2821,1569.36,881.63,315.01
,,,2822,1569.36,881.63,315.01
,,,2823,1569.36,881.63,315.01
,,,2824,1569.36,881.63,315.01
,,,2825,1569.36,881.63,315.01
,,,2826,1569.36,881.63,315.01
,,,2827,1569.36,881.63,315.01
,,,2828,1569.36,881.63,315.01
,,,2829,1569.36,881.63,315.01
,,,2830,1569.36,881.63,315.01
,,,2831,1569.36,881.63,315.01
,,,2832,1569.36,881.63,315.01
,,,2833,1569.36,881.63,315.01
,,,2834,1569.36,881.63,315.01
,,,2835,1569.36,881.63,315.01
,,,2836,1569.36,881.63,315.01
,,,2837,1569.36,881.63,315.01
,,,2838,1569.36,881.63,315.01
,,,2839,1569.36,881.63,315.01
,,,2840,1569.36,881.63,315.01
,,,2841,1569.36,881.63,315.01
,,,2842,1569.36,881.63,315.01
,,,2843,1569.36,881.63,315.01
,,,2844,1569.36,881.63,315.01
,,,2845,1569.36,881.63,315.01
,,,2846,1569.36,881.63,315.01
,,,2847,1569.36,881.63,315.01
,,,2848,1569.36,881.63,315.01
,,,2849,1569.36,881.63,315.01
,,,2850,1569.36,881.63,315.01
,,,2851,1569.36,881.63,315.01
,,,2852,1569.36,881.63,315.01
,,,2853,1569.36,881.63,315.01
,,,2854,1569.36,881.63,315.01
,,,2855,1569.36,881.63,315.01
,,,2856,1569.36,881.63,315.01
,,,2857,1569.36,881.63,315.01
,,,2858,1569.36,881.63,315.01
,,,2859,1569.36,881.63,315.01
,,,2860,1569.36,881.63,315.01
,,,2861,1569.36,881.63,315.01
,,,2862,1569.36,881.63,315.01
,,,2863,1569.36,881.63,315.01
,,,2864,1569.36,881.63,315.01
,,,2865,1569.36,881.63,315.01
,,,2866,1569.36,881.63,315.01
,,,2867,1569.36,881.63,315.01
,,,2868,1569.36,881.63,315.01
,,,2869,1569.36,881.63,315.01
,,,2870,1569.36,881.63,315.01
,,,2871,1569.36,881.63,315.01
,,,2872,1569.36,881.63,315.01
,,,2873,1569.36,881.63,315.01
,,,2874,1569.36,881.63,315.01
,,,2875,1569.36,881.63,315.01
,,,2876,1569.36,881.63,315.01
,,,2877,1569.36,881.63,315.01
,,,2878,1569.36,881.63,315.01
,,,2879,1569.36,881.63,315.01
,,,2880,1569.36,881.63,315.01
,,,2881,1569.36,881.63,315.01
,,,2882,1569.36,881.63,315.01
,,,2883,1569.36,881.63,315.01
,,,2884,1569.36,881.63,315.01
,,,2885,1569.36,881.63,315.01
,,,2886,1569.36,881.63,315.01
,,,2887,1569.36,881.63,315.01
,,,2888,1569.36,881.63,315.01
,,,2889,1569.36,881.63,315.01
,,,2890,1569.36,881.63,315.01
,,,2891,1569.36,881.63,315.01
,,,2892,1569.36,881.63,315.01
,,,2893,1569.36,881.63,315.01
,,,2894,1569.36,881.63,315.01
,,,2895,1569.36,881.63,315.01
,,,2896,1569.36,881.63,315.01
,,,2897,1569.36,881.63,315.01
,,,2898,1569.36,881.63,315.01
,,,2899,1569.36,881.63,315.01
,,,2900,1569.36,881.63,315.01
,,,2901,1569.36,881.63,315.01
,,,2902,1569.36,881.63,315.01
,,,2903,1569.36,881.63,315.01
,,,2904,1569.36,881.63,315.01
,,,2905,1569.36,881.63,315.01
,,,2906,1569.36,881.63,315.01
,,,2907,1569.36,881.63,315.01
,,,2908,1569.36,881.63,315.01
,,,2909,1569.36,881.63,315.01
,,,2910,1569.36,881.63,315.01
,,,2911,1569.36,881.63,315.01
,,,2912,1569.36,881.63,315.01
,,,2913,1569.36,881.63,315.01
,,,2914,1569.36,881.63,315.01
,,,2915,1569.36,881.63,315.01
,,,2916,1569.36,881.63,315.01
,,,2917,1569.36,881.63,315.01
,,,2918,1569.36,881.63,315.01
,,,2919,1569.36,881.63,315.01
,,,2920,1569.36,881.63,315.01
,,,2921,1569.36,881.63,315.01
,,,2922,1569.36,881.63,315.01
,,,2923,1569.36,881.63,315.01
,,,2924,1569.36,881.63,315.01
,,,2925,1569.36,881.63,315.01
,,,2926,1569.36,881.63,315.01
,,,2927,1569.36,881.63,315.01
,,,2928,1569.36,881.63,315.01
,,,2929,1569.36,881.63,315.01
,,,2930,1569.36,881.63,315.01
,,,2931,1569.36,881.63,315.01
,,,2932,1569.36,881.63,315.01
,,,2933,1569.36,881.63,315.01
,,,2934,1569.36,881.63,315.01
,,,2935,1569.36,881.63,315.01
,,,2936,1569.36,881.63,315.01
,,,2937,1569.36,881.63,315.01
,,,2938,1569.36,881.63,315.01
,,,2939,1569.36,881.63,315.01
,,,2940,1569.36,881.63,315.01
,,,2941,1569.36,881.63,315.01
,,,2942,1569.36,881.63,315.01
,,,2943,1569.36,881.63,315.01
,,,2944,1569.36,881.63,315.01
,,,2945,1569.36,881.63,315.01
,,,2946,1569.36,881.63,315.01
,,,2947,1569.36,881.63,315.01
,,,2948,1569.36,881.63,315.01
,,,2949,1569.36,881.63,315.01
,,,2950,1569.36,881.63,315.01
,,,2951,1569.36,881.63,315.01
,,,2952,1569.36,881.63,315.01
,,,2953,1569.36,881.63,315.01
,,,2954,1569.36,881.63,315.01
,,,2955,1569.36,881.63,315.01
,,,2956,1569.36,881.63,315.01
,,,2957,1569.36,881.63,315.01
,,,2958,1569.36,881.63,315.01
,,,2959,1569.36,881.63,315.01
,,,2960,1569.36,881.63,315.01
,,,2961,1569.36,881.63,315.01
,,,2962,1569.36,881.63,315.01
,,,2963,1569.36,881.63,315.01
,,,2964,1569.36,881.63,315.01
,,,2965,1569.36,881.63,315.01
,,,2966,1569.36,881.63,315.01
,,,2967,1569.36,881.63,315.01
,,,2968,1569.36,881.63,315.01
,,,2969,1569.36,881.63,315.01
,,,2970,1569.36,881.63,315.01
,,,2971,1569.36,881.63,315.01
,,,2972,1569.36,881.63,315.01
,,,2973,1569.36,881.63,315.01
,,,2974,1569.36,881.63,315.01
,,,2975,1569.36,881.63,315.01
,,,2976,1569.36,881.63,315.01
,,,2977,1569.36,881.63,315.01
,,,2978,1569.36,881.63,315.01
