Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,80,212921,129672,43540
,,,,,,,,81,207475,128616,43747
,,,,,,,,82,195302,126390,44020
,,,,,,,,83,182507,124381,44109
,,,,,,,,84,170689,121760,43775
,,,,,,,,85,160524,119362,43249
,,,,,,,,86,152563,117410,42979
,,,,,,,,87,146193,115648,42640
,,,,,,,,88,143142,115530,42933
,,,,,,,,89,144833,118398,45374
,,,,,,,,90,155514,125747,47902
,,,,,,,,91,170464,127703,47621
,,,,,,,,92,173922,126032,46548
,,,,,,,,93,173898,123673,44938
,,,,,,,,94,170102,118922,42284
,,,,,,,,95,162356,111203,38822
,,,,,,,,96,153714,103902,35431
,,,,,,,,97,147490,98380,33126
,,,,,,,,98,145808,95588,31845
,,,,,,,,99,145542,94065,31159
,,,,,,,,100,147425,93859,30935
,,,,,,,,101,151561,95666,31501
,,,,,,,,102,161473,101178,33685
,,,,,,,,103,178213,111037,38046
,,,,,,,,104,186758,117539,41062
,,,,,,,,105,181010,117017,41598
,,,,,,,,106,168868,114927,41880
,,,,,,,,107,156854,112679,41823
,,,,,,,,108,147370,110164,41464
,,,,,,,,109,139979,107966,41044
,,,,,,,,110,135062,106332,40906
,,,,,,,,111,130937,104784,40637
,,,,,,,,112,128294,103815,40817
,,,,,,,,113,129190,106363,42910
,,,,,,,,114,136956,114289,45750
,,,,,,,,115,150034,117866,45487
,,,,,,,,116,153024,117567,44508
,,,,,,,,117,152986,115852,42988
,,,,,,,,118,149515,111796,40485
,,,,,,,,119,142849,105578,37169
,,,,,,,,120,135408,98522,34062
,,,,,,,,121,130290,93623,31900
,,,,,,,,122,128269,91052,30637
,,,,,,,,123,128483,89726,29984
,,,,,,,,124,130113,89478,29754
,,,,,,,,125,134585,91286,30304
,,,,,,,,126,144236,96542,32492
,,,,,,,,127,160741,106120,36798
,,,,,,,,128,170214,111940,39582
,,,,,,,,129,165576,110770,39932
,,,,,,,,130,155765,108023,40043
,,,,,,,,131,146006,105517,40004
,,,,,,,,132,138251,102897,39630
,,,,,,,,133,132441,100389,39097
,,,,,,,,134,128575,98671,38723
,,,,,,,,135,125160,96850,38266
,,,,,,,,136,122669,95450,38376
,,,,,,,,137,122401,96411,40124
,,,,,,,,138,127687,102994,42558
,,,,,,,,139,137394,105458,42046
,,,,,,,,140,136813,104069,40859
,,,,,,,,141,134872,102236,39414
,,,,,,,,142,131716,99324,37533
,,,,,,,,143,126827,94682,34913
,,,,,,,,144,119805,89032,32153
,,,,,,,,145,114043,84514,29953
,,,,,,,,146,110329,81389,28600
,,,,,,,,147,108437,79730,27796
,,,,,,,,148,107764,79204,27440
,,,,,,,,149,108823,79820,27576
,,,,,,,,150,111926,82156,28454
,,,,,,,,151,117116,85935,30046
,,,,,,,,152,122695,90089,31697
,,,,,,,,153,127186,92684,33466
,,,,,,,,154,129047,93643,34778
,,,,,,,,155,127787,93265,35338
,,,,,,,,156,125318,92021,35252
,,,,,,,,157,122595,90077,34772
,,,,,,,,158,119651,88172,34185
,,,,,,,,159,117333,86561,33762
,,,,,,,,160,116218,85808,33971
,,,,,,,,161,116209,87416,35891
,,,,,,,,162,120836,94523,38663
,,,,,,,,163,129488,97775,38520
,,,,,,,,164,128355,96818,37538
,,,,,,,,165,125527,95586,36445
,,,,,,,,166,121592,93038,34955
,,,,,,,,167,116534,89639,32965
,,,,,,,,168,109997,85216,30758
,,,,,,,,169,104213,81247,28833
,,,,,,,,170,100757,78977,27588
,,,,,,,,171,99188,77814,26861
,,,,,,,,172,98935,77653,26552
,,,,,,,,173,100034,78273,26631
,,,,,,,,174,102703,80282,27274
,,,,,,,,175,107554,83424,28523
,,,,,,,,176,113667,87044,29846
,,,,,,,,177,120294,90199,31624
,,,,,,,,178,123216,91629,33264
,,,,,,,,179,122509,91158,34266
,,,,,,,,180,120305,90106,34758
,,,,,,,,181,119741,89570,34998
,,,,,,,,182,119422,88893,34958
,,,,,,,,183,118560,87883,34889
,,,,,,,,184,117736,88187,35231
,,,,,,,,185,119334,91556,37593
,,,,,,,,186,124823,99966,40852
,,,,,,,,187,133469,103922,41028
,,,,,,,,188,132541,103752,40179
,,,,,,,,189,130195,103267,39013
,,,,,,,,190,125285,100439,37065
,,,,,,,,191,117273,95455,34387
,,,,,,,,192,108983,90452,31876
,,,,,,,,193,102260,86855,30184
,,,,,,,,194,98816,85138,29243
,,,,,,,,195,97565,84610,28792
,,,,,,,,196,97695,84896,28792
,,,,,,,,197,100417,87473,29500
,,,,,,,,198,108459,93895,31979
,,,,,,,,199,123691,104787,36703
,,,,,,,,200,133820,111746,39733
,,,,,,,,201,133341,111994,40211
,,,,,,,,202,133284,111020,40443
,,,,,,,,203,134154,110351,40514
,,,,,,,,204,134503,109165,40193
,,,,,,,,205,133905,107726,39626
,,,,,,,,206,133226,106620,39237
,,,,,,,,207,132055,105654,38779
,,,,,,,,208,131405,105670,38922
,,,,,,,,209,132406,108127,41031
,,,,,,,,210,137455,114780,44439
,,,,,,,,211,145827,117121,44328
,,,,,,,,212,145282,116038,43212
,,,,,,,,213,140604,113740,41627
,,,,,,,,214,133065,109148,39051
,,,,,,,,215,124696,102372,35724
,,,,,,,,216,115356,95464,32635
,,,,,,,,217,108305,90531,30561
,,,,,,,,218,103923,88150,29440
,,,,,,,,219,101790,86910,28827
,,,,,,,,220,101436,87194,28690
,,,,,,,,221,103663,89399,29357
,,,,,,,,222,111019,95678,31711
,,,,,,,,223,125476,106480,36378
,,,,,,,,224,134645,113180,39199
,,,,,,,,225,134078,112382,39669
,,,,,,,,226,133513,109739,39978
,,,,,,,,227,133647,107174,40010
,,,,,,,,228,132816,104764,39757
,,,,,,,,229,132038,102402,39276
,,,,,,,,230,131226,101009,39044
,,,,,,,,231,130756,99448,38783
,,,,,,,,232,129989,98824,39130
,,,,,,,,233,131207,100954,41145
,,,,,,,,234,137260,108250,43801
,,,,,,,,235,145132,112143,43493
,,,,,,,,236,144800,111999,42439
,,,,,,,,237,141197,110588,40933
,,,,,,,,238,134967,107224,38531
,,,,,,,,239,124813,100974,35274
,,,,,,,,240,114954,94823,32288
,,,,,,,,241,107724,90577,30284
,,,,,,,,242,103027,88550,29243
,,,,,,,,243,100569,87693,28720
,,,,,,,,244,99639,88080,28714
,,,,,,,,245,100778,90292,29423
,,,,,,,,246,107532,96285,31906
,,,,,,,,247,121259,106709,36651
,,,,,,,,248,130962,112956,39414
,,,,,,,,249,131280,111841,39714
,,,,,,,,250,131825,110063,39707
,,,,,,,,251,133247,108708,39605
,,,,,,,,252,133945,107395,39229
,,,,,,,,253,133514,106093,38737
,,,,,,,,254,132675,105533,38536
,,,,,,,,255,131509,104854,38317
,,,,,,,,256,130968,104927,38541
,,,,,,,,257,132594,107537,40601
,,,,,,,,258,137720,112735,43551
,,,,,,,,259,145854,113877,43386
,,,,,,,,260,144971,112169,42371
,,,,,,,,261,141671,109742,40889
,,,,,,,,262,136236,104980,38340
,,,,,,,,263,127463,97933,35033
,,,,,,,,264,117905,90885,32004
,,,,,,,,265,110755,85755,29983
,,,,,,,,266,107112,82610,28854
,,,,,,,,267,105478,80953,28256
,,,,,,,,268,105549,80593,28153
,,,,,,,,269,107914,82172,28779
,,,,,,,,270,115873,87624,31072
,,,,,,,,271,131030,97988,35446
,,,,,,,,272,140655,104750,38693
,,,,,,,,273,139520,105061,39804
,,,,,,,,274,138097,104485,40439
,,,,,,,,275,137726,104752,40859
,,,,,,,,276,137068,104468,40998
,,,,,,,,277,136490,103799,40858
,,,,,,,,278,136137,103048,40732
,,,,,,,,279,135930,102226,40364
,,,,,,,,280,136195,102089,40401
,,,,,,,,281,138240,104110,42043
,,,,,,,,282,144658,109998,44086
,,,,,,,,283,155456,112514,43628
,,,,,,,,284,157419,111649,42413
,,,,,,,,285,156054,110137,40807
,,,,,,,,286,151197,106440,38283
,,,,,,,,287,143323,100679,35016
,,,,,,,,288,134916,94501,31967
,,,,,,,,289,128819,90228,29814
,,,,,,,,290,126696,88010,28661
,,,,,,,,291,126805,87441,28048
,,,,,,,,292,128177,88138,27849
,,,,,,,,293,132228,90689,28358
,,,,,,,,294,141862,97147,30630
,,,,,,,,295,157962,107590,35099
,,,,,,,,296,168977,115443,38278
,,,,,,,,297,169410,116725,39073
,,,,,,,,298,167387,117520,39703
,,,,,,,,299,165110,118361,40158
,,,,,,,,300,161057,118304,40275
,,,,,,,,301,156612,117542,40139
,,,,,,,,302,152328,116500,40161
,,,,,,,,303,148667,115408,40012
,,,,,,,,304,146192,114993,40358
,,,,,,,,305,147699,116719,42226
,,,,,,,,306,155201,122882,44667
,,,,,,,,307,166016,124498,44347
,,,,,,,,308,166912,122341,43157
,,,,,,,,309,165766,120275,41751
,,,,,,,,310,161841,116599,39758
,,,,,,,,311,156122,111388,37139
,,,,,,,,312,150016,105345,34447
,,,,,,,,313,144618,100794,32360
,,,,,,,,314,142287,98069,31071
,,,,,,,,315,141954,96713,30233
,,,,,,,,316,142956,96094,29918
,,,,,,,,317,146152,96661,30078
,,,,,,,,318,151336,98897,30912
,,,,,,,,319,159381,102642,32630
,,,,,,,,320,167509,106814,34376
,,,,,,,,321,172870,109693,36335
,,,,,,,,322,170315,111042,37955
,,,,,,,,323,163878,110896,38704
,,,,,,,,324,155511,109440,38780
,,,,,,,,325,147578,107307,38384
,,,,,,,,326,140546,105200,37954
,,,,,,,,327,135340,103588,37629
,,,,,,,,328,132624,103306,37816
,,,,,,,,329,133667,105776,39654
,,,,,,,,330,140614,112041,42668
,,,,,,,,331,153134,115134,42769
,,,,,,,,332,155346,114284,41920
,,,,,,,,333,155582,112906,40760
,,,,,,,,334,153621,110534,39344
,,,,,,,,335,149568,106350,37500
,,,,,,,,336,143726,101486,35312
,,,,,,,,337,138817,97315,33380
,,,,,,,,338,136736,95003,32181
,,,,,,,,339,136239,93625,31573
,,,,,,,,340,137403,93447,31405
,,,,,,,,341,139741,94206,31618
,,,,,,,,342,144218,96320,32342
,,,,,,,,343,151002,99713,33705
,,,,,,,,344,159318,103558,35091
,,,,,,,,345,164851,106231,37018
,,,,,,,,346,159930,107136,38578
,,,,,,,,347,150068,106239,39498
,,,,,,,,348,140906,104715,39862
,,,,,,,,349,134273,103347,39860
,,,,,,,,350,129033,101519,39535
,,,,,,,,351,124546,100024,39282
,,,,,,,,352,122306,99856,39474
,,,,,,,,353,123130,102935,41393
,,,,,,,,354,130106,111066,44613
,,,,,,,,355,143624,116120,44926
,,,,,,,,356,146671,116014,43930
,,,,,,,,357,147979,115487,42968
,,,,,,,,358,145967,112896,41217
,,,,,,,,359,142256,109074,38995
,,,,,,,,360,137374,104852,36619
,,,,,,,,361,133463,101642,34850
,,,,,,,,362,132189,99917,33809
,,,,,,,,363,132159,99585,33294
,,,,,,,,364,133373,100237,33213
,,,,,,,,365,136530,102378,33779
,,,,,,,,366,143127,107230,35494
,,,,,,,,367,152525,114449,38385
,,,,,,,,368,160454,119794,40738
,,,,,,,,369,162013,120779,42330
,,,,,,,,370,158897,119414,43510
,,,,,,,,371,154217,117798,43999
,,,,,,,,372,148976,115694,43726
,,,,,,,,373,144242,113066,43099
,,,,,,,,374,139875,111271,42555
,,,,,,,,375,136856,110169,42029
,,,,,,,,376,134699,109934,42004
,,,,,,,,377,134837,112048,43643
,,,,,,,,378,140539,118045,46568
,,,,,,,,379,149663,119156,46278
,,,,,,,,380,149568,117401,45073
,,,,,,,,381,146047,114283,43244
,,,,,,,,382,139126,109068,40549
,,,,,,,,383,130560,102265,37325
,,,,,,,,384,121187,95195,34173
,,,,,,,,385,113726,89722,32006
,,,,,,,,386,110113,86770,30817
,,,,,,,,387,108475,85173,30108
,,,,,,,,388,108855,84839,29923
,,,,,,,,389,111609,86463,30511
,,,,,,,,390,119379,92028,32676
,,,,,,,,391,134672,101805,36999
,,,,,,,,392,143877,108132,39902
,,,,,,,,393,141325,108639,40494
,,,,,,,,394,137880,108376,40787
,,,,,,,,395,136168,108311,41038
,,,,,,,,396,134550,107903,41047
,,,,,,,,397,132928,106834,40980
,,,,,,,,398,131700,105867,40934
,,,,,,,,399,130013,104448,40814
,,,,,,,,400,128827,103064,40992
,,,,,,,,401,129842,104699,42510
,,,,,,,,402,134582,110654,44646
,,,,,,,,403,143005,112786,44087
,,,,,,,,404,143726,111477,42925
,,,,,,,,405,140174,109269,41122
,,,,,,,,406,134060,104921,38575
,,,,,,,,407,125323,98533,35291
,,,,,,,,408,116105,91891,32206
,,,,,,,,409,109198,86981,30098
,,,,,,,,410,106202,84727,28943
,,,,,,,,411,105086,83984,28302
,,,,,,,,412,105960,84580,28168
,,,,,,,,413,109141,86894,28926
,,,,,,,,414,117785,93316,31461
,,,,,,,,415,134047,104287,36199
,,,,,,,,416,145206,111339,39085
,,,,,,,,417,144980,111520,39667
,,,,,,,,418,144455,111235,40124
,,,,,,,,419,143856,111087,40487
,,,,,,,,420,142055,110370,40521
,,,,,,,,421,139489,109503,40295
,,,,,,,,422,137272,108627,40244
,,,,,,,,423,135572,107705,40061
,,,,,,,,424,134386,107735,40335
,,,,,,,,425,136156,110648,42148
,,,,,,,,426,142929,118028,45679
,,,,,,,,427,155325,122366,46004
,,,,,,,,428,157781,122280,45220
,,,,,,,,429,156178,120613,43782
,,,,,,,,430,151805,116888,41458
,,,,,,,,431,144694,111073,38326
,,,,,,,,432,136226,104842,35358
,,,,,,,,433,130253,100548,33381
,,,,,,,,434,127979,98753,32382
,,,,,,,,435,127948,97992,31907
,,,,,,,,436,129553,98649,31873
,,,,,,,,437,133680,101369,32642
,,,,,,,,438,143836,107934,35151
,,,,,,,,439,161327,118871,39975
,,,,,,,,440,172117,125157,42723
,,,,,,,,441,169115,123854,43040
,,,,,,,,442,162204,120796,43046
,,,,,,,,443,155425,118741,43042
,,,,,,,,444,149016,116316,42661
,,,,,,,,445,143172,114239,42147
,,,,,,,,446,138974,112817,41818
,,,,,,,,447,135831,111711,41517
,,,,,,,,448,133862,111772,41832
,,,,,,,,449,134627,114387,43575
,,,,,,,,450,139807,120336,46268
,,,,,,,,451,151180,123556,46052
,,,,,,,,452,153733,122772,45174
,,,,,,,,453,151901,120891,43507
,,,,,,,,454,147092,116736,40996
,,,,,,,,455,139060,109716,37738
,,,,,,,,456,130038,103123,34597
,,,,,,,,457,123103,98522,32499
,,,,,,,,458,120006,96104,31277
,,,,,,,,459,118754,95193,30667
,,,,,,,,460,119155,95459,30542
,,,,,,,,461,121869,97873,31259
,,,,,,,,462,129606,103930,33556
,,,,,,,,463,144442,114049,38145
,,,,,,,,464,153342,120655,40924
,,,,,,,,465,150511,120629,41453
,,,,,,,,466,145858,119728,41812
,,,,,,,,467,142423,118823,41994
,,,,,,,,468,139258,117118,41880
,,,,,,,,469,136476,115423,41449
,,,,,,,,470,135135,114186,41153
,,,,,,,,471,133553,113076,40714
,,,,,,,,472,132670,112894,40708
,,,,,,,,473,133000,114613,42142
,,,,,,,,474,136152,120130,45104
,,,,,,,,475,141867,121798,44977
,,,,,,,,476,140579,119938,43902
,,,,,,,,477,136599,117603,42594
,,,,,,,,478,131388,113936,40724
,,,,,,,,479,124623,108610,38195
,,,,,,,,480,116718,102630,35461
,,,,,,,,481,109420,97977,33407
,,,,,,,,482,104813,95146,32109
,,,,,,,,483,102188,93576,31368
,,,,,,,,484,100912,92905,31072
,,,,,,,,485,101439,93368,31254
,,,,,,,,486,104079,95241,32099
,,,,,,,,487,108777,98435,33777
,,,,,,,,488,114660,102698,35762
,,,,,,,,489,120669,106136,37933
,,,,,,,,490,126150,109935,39946
,,,,,,,,491,130059,112262,41238
,,,,,,,,492,131082,112679,41692
,,,,,,,,493,131004,111758,41530
,,,,,,,,494,129635,110136,41106
,,,,,,,,495,128095,108484,40665
,,,,,,,,496,127069,107713,40492
,,,,,,,,497,127443,108961,41687
,,,,,,,,498,130307,113824,44238
,,,,,,,,499,136936,116519,44129
,,,,,,,,500,136049,114905,42928
,,,,,,,,501,132621,112786,41612
,,,,,,,,502,128349,109811,39913
,,,,,,,,503,122571,105687,37707
,,,,,,,,504,116089,100831,35456
,,,,,,,,505,109726,96559,33566
,,,,,,,,506,105627,94234,32409
,,,,,,,,507,103520,93016,31859
,,,,,,,,508,103004,92598,31549
,,,,,,,,509,103731,92978,31642
,,,,,,,,510,106285,94504,32347
,,,,,,,,511,110580,97148,33621
,,,,,,,,512,116625,100611,34865
,,,,,,,,513,124080,103793,36807
,,,,,,,,514,129581,106420,38285
,,,,,,,,515,130999,107131,38942
,,,,,,,,516,130569,106905,39056
,,,,,,,,517,131057,106365,38884
,,,,,,,,518,130876,105428,38576
,,,,,,,,519,130260,104571,38389
,,,,,,,,520,129881,104499,38507
,,,,,,,,521,130384,106198,40036
,,,,,,,,522,134317,111496,42772
,,,,,,,,523,142097,114323,43066
,,,,,,,,524,142375,113171,42141
,,,,,,,,525,139036,111046,40842
,,,,,,,,526,132820,107097,38735
,,,,,,,,527,125530,101651,36185
,,,,,,,,528,117321,96068,33451
,,,,,,,,529,109580,91243,31380
,,,,,,,,530,105574,88715,30270
,,,,,,,,531,103750,87551,29632
,,,,,,,,532,103577,87472,29595
,,,,,,,,533,105916,89363,30217
,,,,,,,,534,112990,94904,32530
,,,,,,,,535,126964,104573,37026
,,,,,,,,536,136511,111439,39851
,,,,,,,,537,137127,112149,40618
,,,,,,,,538,138240,112082,41134
,,,,,,,,539,139564,112205,41534
,,,,,,,,540,139562,111513,41566
,,,,,,,,541,139021,110684,41239
,,,,,,,,542,137925,109822,40955
,,,,,,,,543,136657,108850,40614
,,,,,,,,544,135854,108327,40648
,,,,,,,,545,135673,110065,42155
,,,,,,,,546,138748,114649,44529
,,,,,,,,547,147187,116266,44206
,,,,,,,,548,147856,114480,42894
,,,,,,,,549,143821,111712,41072
,,,,,,,,550,136864,106854,38434
,,,,,,,,551,127448,99559,35076
,,,,,,,,552,117404,92941,31832
,,,,,,,,553,109422,87298,29651
,,,,,,,,554,105279,84695,28388
,,,,,,,,555,103798,83282,27710
,,,,,,,,556,103664,83202,27514
,,,,,,,,557,105722,85197,28116
,,,,,,,,558,113398,91078,30360
,,,,,,,,559,128506,101591,34874
,,,,,,,,560,138280,108327,37790
,,,,,,,,561,137792,108048,38385
,,,,,,,,562,136607,106560,38527
,,,,,,,,563,135572,105440,38750
,,,,,,,,564,134123,104494,38634
,,,,,,,,565,132618,103393,38172
,,,,,,,,566,131697,102554,38070
,,,,,,,,567,130553,101405,37498
,,,,,,,,568,129632,101015,37993
,,,,,,,,569,129629,102479,39396
,,,,,,,,570,131974,107979,42398
,,,,,,,,571,142641,112304,42559
,,,,,,,,572,144932,111992,41635
,,,,,,,,573,142687,110462,40133
,,,,,,,,574,137198,106595,37710
,,,,,,,,575,129143,100537,34664
,,,,,,,,576,120263,94363,31661
,,,,,,,,577,113394,89767,29580
,,,,,,,,578,109899,87650,28496
,,,,,,,,579,108684,86669,27960
,,,,,,,,580,108915,87089,27877
,,,,,,,,581,111592,89383,28529
,,,,,,,,582,119846,95786,30911
,,,,,,,,583,135535,106367,35552
,,,,,,,,584,144500,112872,38557
,,,,,,,,585,143133,112255,39115
,,,,,,,,586,139783,110164,39470
,,,,,,,,587,137904,108553,39730
,,,,,,,,588,136119,106613,39666
,,,,,,,,589,134778,104852,39349
,,,,,,,,590,133874,103439,39189
,,,,,,,,591,132888,102346,38832
,,,,,,,,592,132178,102031,38815
,,,,,,,,593,132453,104203,40194
,,,,,,,,594,135065,110533,43362
,,,,,,,,595,144446,113994,43601
,,,,,,,,596,145755,113128,42661
,,,,,,,,597,142367,111482,41205
,,,,,,,,598,136157,107382,38716
,,,,,,,,599,127000,100930,35436
,,,,,,,,600,117090,93892,32456
,,,,,,,,601,109231,88947,30385
,,,,,,,,602,104659,86355,29218
,,,,,,,,603,102246,85097,28637
,,,,,,,,604,101400,84932,28530
,,,,,,,,605,102999,86793,29206
,,,,,,,,606,109380,92530,31478
,,,,,,,,607,123238,102587,36098
,,,,,,,,608,131551,109081,38973
,,,,,,,,609,131079,109129,39459
,,,,,,,,610,132176,108633,39676
,,,,,,,,611,133806,108426,39868
,,,,,,,,612,134515,107570,39848
,,,,,,,,613,134444,106555,39686
,,,,,,,,614,134043,105788,39780
,,,,,,,,615,133619,104816,39704
,,,,,,,,616,132873,104554,40024
,,,,,,,,617,133534,106127,41570
,,,,,,,,618,136137,110633,43996
,,,,,,,,619,143248,112090,43773
,,,,,,,,620,143658,110711,42643
,,,,,,,,621,139775,108116,41150
,,,,,,,,622,133277,103494,38613
,,,,,,,,623,123750,96873,35437
,,,,,,,,624,113600,89656,32419
,,,,,,,,625,105555,84478,30281
,,,,,,,,626,101082,81562,29023
,,,,,,,,627,98772,79853,28344
,,,,,,,,628,97903,79364,28070
,,,,,,,,629,99656,80664,28591
,,,,,,,,630,105990,85696,30682
,,,,,,,,631,119831,95424,34823
,,,,,,,,632,129811,102262,37958
,,,,,,,,633,131065,103187,39027
,,,,,,,,634,132836,103665,39731
,,,,,,,,635,133995,104166,40270
,,,,,,,,636,134010,103925,40443
,,,,,,,,637,132763,102945,40227
,,,,,,,,638,131599,101990,39984
,,,,,,,,639,129628,100413,39522
,,,,,,,,640,127814,99293,39379
,,,,,,,,641,126899,100029,40336
,,,,,,,,642,128835,104206,41942
,,,,,,,,643,136787,107578,41557
,,,,,,,,644,137785,106217,40324
,,,,,,,,645,135546,104268,38958
,,,,,,,,646,132182,101428,37113
,,,,,,,,647,127024,96748,34635
,,,,,,,,648,120789,91276,32014
,,,,,,,,649,115108,87022,29911
,,,,,,,,650,112045,84408,28640
,,,,,,,,651,110918,83157,27873
,,,,,,,,652,111429,82972,27596
,,,,,,,,653,113397,83998,27734
,,,,,,,,654,117226,86440,28640
,,,,,,,,655,124027,90641,30322
,,,,,,,,656,131504,95240,32115
,,,,,,,,657,137349,98345,34133
,,,,,,,,658,138000,99390,35622
,,,,,,,,659,135336,98917,36214
,,,,,,,,660,131873,97564,36013
,,,,,,,,661,128227,95984,35435
,,,,,,,,662,124776,93967,34804
,,,,,,,,663,121871,91919,34388
,,,,,,,,664,120142,91045,34405
,,,,,,,,665,119912,92239,35636
,,,,,,,,666,123148,97685,38679
,,,,,,,,667,133118,102946,39231
,,,,,,,,668,135340,102788,38330
,,,,,,,,669,134125,101583,37300
,,,,,,,,670,131655,99510,35750
,,,,,,,,671,127650,95723,33802
,,,,,,,,672,122611,91442,31715
,,,,,,,,673,117932,87788,29886
,,,,,,,,674,115410,85587,28671
,,,,,,,,675,115025,84530,27966
,,,,,,,,676,115825,84457,27688
,,,,,,,,677,118065,85300,27740
,,,,,,,,678,121797,87400,28328
,,,,,,,,679,128131,90518,29564
,,,,,,,,680,135474,93866,30845
,,,,,,,,681,142565,96268,32685
,,,,,,,,682,142258,96559,34096
,,,,,,,,683,136729,95936,34921
,,,,,,,,684,130494,94916,35242
,,,,,,,,685,126602,94103,35239
,,,,,,,,686,123520,92830,35032
,,,,,,,,687,120754,91492,34745
,,,,,,,,688,118889,91701,34820
,,,,,,,,689,119779,93914,36389
,,,,,,,,690,124544,100442,39908
,,,,,,,,691,137221,106798,40726
,,,,,,,,692,142473,107578,39939
,,,,,,,,693,142741,106422,38682
,,,,,,,,694,140118,103197,36640
,,,,,,,,695,134301,98424,34037
,,,,,,,,696,127349,93411,31490
,,,,,,,,697,122454,89754,29640
,,,,,,,,698,120873,88107,28666
,,,,,,,,699,121334,87970,28255
,,,,,,,,700,123255,88676,28302
,,,,,,,,701,128016,91615,29099
,,,,,,,,702,138231,98354,31599
,,,,,,,,703,156392,109378,36353
,,,,,,,,704,166853,115890,39076
,,,,,,,,705,163750,115169,39713
,,,,,,,,706,154816,113203,40115
,,,,,,,,707,146499,111613,40281
,,,,,,,,708,140036,109532,40263
,,,,,,,,709,135005,107217,39952
,,,,,,,,710,131322,105135,39673
,,,,,,,,711,128383,103102,39285
,,,,,,,,712,126390,101866,39333
,,,,,,,,713,126407,102987,40608
,,,,,,,,714,129958,108734,44004
,,,,,,,,715,142585,113878,44553
,,,,,,,,716,146911,113574,43565
,,,,,,,,717,145976,111665,42074
,,,,,,,,718,141248,107324,39464
,,,,,,,,719,134019,100597,36222
,,,,,,,,720,125196,93670,33051
,,,,,,,,721,119184,88888,30993
,,,,,,,,722,116793,86135,29784
,,,,,,,,723,116165,84973,29158
,,,,,,,,724,117150,84897,28986
