Zone,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,4.022318e-6,4.0677264e-6,3.8963462e-6,4.0821055e-6,4.0742634e-6,4.25785e-6,4.345554e-6,4.2224933e-6,3.4082245e-6,4.2055144e-6,4.0582396e-5
t1,4.02503158759346e-9,3.984543195500129e-9,3.889472171979298e-9,4.008932034340684e-9,4.043720321438638e-9,4.2388309549664485e-9,4.294467879623596e-9,4.200485138970008e-9,3.638475691620925e-9,4.176780138369143e-9,4.050073911440233e-8
t2,4.026025434251589e-9,3.9837744450184565e-9,3.889546667855457e-9,4.013283171865068e-9,4.0411183832828354e-9,4.2403432334802474e-9,4.293450527607357e-9,4.200436619430388e-9,3.6387528721493054e-9,4.18002360996673e-9,4.0506754964907436e-8
t3,4.026259853507306e-9,3.984953777160182e-9,3.889958375185655e-9,4.010056948461298e-9,4.044703907493727e-9,4.24349101629331e-9,4.2907294093892e-9,4.199206040225121e-9,3.635958910612825e-9,4.1779771138012955e-9,4.0503295352129913e-8
t4,4.025692004432867e-9,3.987194919211633e-9,3.890688344412471e-9,3.9982563217717025e-9,4.0536189499117195e-9,4.248065092516355e-9,4.287752383325943e-9,4.196691154086766e-9,3.624453615040251e-9,4.169698942368118e-9,4.048211172707783e-8
t5,4.025213592035473e-9,3.98378933365358e-9,3.891806550340731e-9,3.977151818056976e-9,4.0521463831493234e-9,4.2518382445217014e-9,4.274484177380968e-9,4.1938779921286066e-9,3.598363867920576e-9,4.154484440853489e-9,4.040315640004143e-8
t6,4.024720846784058e-9,3.985128029207109e-9,3.892796955202253e-9,3.967458512224735e-9,4.040790532012757e-9,4.254606138101897e-9,4.27059620542406e-9,4.191586306904231e-9,3.5517116764839054e-9,4.139204741441823e-9,4.031859994378683e-8
t7,4.02444804625565e-9,3.9858712524114064e-9,3.894053300329572e-9,3.963722884041206e-9,4.0318134847269895e-9,4.256275880399399e-9,4.267407675615075e-9,4.189998398250656e-9,3.4603148698343414e-9,4.129776053255855e-9,4.020368184512015e-8
t8,4.024465286684861e-9,3.98712190618179e-9,3.894793404371379e-9,3.962559365638022e-9,4.0288167907369084e-9,4.257278235361805e-9,4.266532184015821e-9,4.189500206142843e-9,3.4134922354126755e-9,4.124622262284063e-9,4.014918187683016e-8
t9,4.024644026945083e-9,3.9880104813039644e-9,3.895125698740303e-9,3.9625899171948e-9,4.0303608431420536e-9,4.257948978687021e-9,4.2677138276407335e-9,4.189659897717692e-9,3.3893619368242335e-9,4.1219393859930795e-9,4.012735499418897e-8
t10,4.024868203032116e-9,3.988410085655574e-9,3.894997654990254e-9,3.962367725884197e-9,4.035554920845661e-9,4.2583058687375184e-9,4.268842861541226e-9,4.1901799093527964e-9,3.3785812234893508e-9,4.120253798471707e-9,4.01223622520004e-8
t11,4.02506962220731e-9,3.988313414359503e-9,3.894755983329905e-9,3.962228010231839e-9,4.04053680510181e-9,4.258921716208142e-9,4.268508424486469e-9,4.190562420682345e-9,3.376136080484427e-9,4.119281554399706e-9,4.012431403149146e-8
t12,4.025255006070414e-9,3.987781286430749e-9,3.8948662779759e-9,3.962444528588347e-9,4.043179726546709e-9,4.259355714609761e-9,4.267718177829528e-9,4.190761340429722e-9,3.3763553505141145e-9,4.119125302113645e-9,4.012684271110889e-8
t13,4.025461743743201e-9,3.987771798016863e-9,3.895127135017684e-9,3.962903513821062e-9,4.045275423494329e-9,4.2598785814275246e-9,4.267192516813641e-9,4.1908276061682285e-9,3.3769419976874234e-9,4.119556000596733e-9,4.0130936316786686e-8
t14,4.02562433582938e-9,3.988292773111052e-9,3.895436041715525e-9,3.963509542221179e-9,4.046820780912351e-9,4.26038112702356e-9,4.267167183469068e-9,4.190653421082416e-9,3.3771535175871787e-9,4.120331550822299e-9,4.013537027377401e-8
t15,4.025676692561938e-9,3.989170831551297e-9,3.8957210412470694e-9,3.964139991095268e-9,4.046640674215179e-9,4.260850272984777e-9,4.26766245615098e-9,4.190159290653197e-9,3.377393738378198e-9,4.1212679265655484e-9,4.0138682915403446e-8
t16,4.0256696951564064e-9,3.990598353036111e-9,3.89591924058408e-9,3.964795228739357e-9,4.044742065086211e-9,4.261718790513583e-9,4.268279184495156e-9,4.189472046696775e-9,3.3800565728814897e-9,4.1223984652916935e-9,4.014364964248086e-8
t17,4.02575188103223e-9,3.991524345842057e-9,3.896118447362101e-9,3.964988979254398e-9,4.042791856728974e-9,4.262339982545216e-9,4.271577426964201e-9,4.18913680046665e-9,3.391025182786573e-9,4.123484035609313e-9,4.015873893859171e-8
t18,4.02598507621633e-9,3.9919163186363065e-9,3.896168075930491e-9,3.964718928578205e-9,4.041263479859923e-9,4.26320187114447e-9,4.276015382021938e-9,4.1892111475227775e-9,3.4160284137263076e-9,4.1246558324705035e-9,4.018916452610725e-8
