Resource,Small_Electrolyzer_1.0,Large_SMR_1.0,Large_SMR_wCCS_90pct_1.0,Above_ground_storage_1.0,Small_Electrolyzer_2.0,Large_SMR_2.0,Large_SMR_wCCS_90pct_2.0,Above_ground_storage_2.0,Small_Electrolyzer_3.0,Large_SMR_3.0,Large_SMR_wCCS_90pct_3.0,Above_ground_storage_3.0,Small_Electrolyzer_4.0,Large_SMR_4.0,Large_SMR_wCCS_90pct_4.0,Above_ground_storage_4.0,Small_Electrolyzer_5.0,Large_SMR_5.0,Large_SMR_wCCS_90pct_5.0,Above_ground_storage_5.0,Small_Electrolyzer_6.0,Large_SMR_6.0,Large_SMR_wCCS_90pct_6.0,Above_ground_storage_6.0,Small_Electrolyzer_7.0,Large_SMR_7.0,Large_SMR_wCCS_90pct_7.0,Above_ground_storage_7.0,Small_Electrolyzer_8.0,Large_SMR_8.0,Large_SMR_wCCS_90pct_8.0,Above_ground_storage_8.0,Small_Electrolyzer_9.0,Large_SMR_9.0,Large_SMR_wCCS_90pct_9.0,Above_ground_storage_9.0,Small_Electrolyzer_10.0,Large_SMR_10.0,Large_SMR_wCCS_90pct_10.0,Above_ground_storage_10.0
Zone,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
t1,0.0,0.0,0.0,1.4850086011105963e-5,0.0,0.0,0.0,485.6967169733501,0.0,0.0,0.0,5.1189337022780113e-5,0.0,0.0,0.0,3.2367695143504593,0.0,0.0,0.0,232.62806562519475,0.0,0.0,0.0,0.561786732455581,0.0,0.0,0.0,632.0130468668791,0.0,0.0,0.0,4.887924088848213,0.0,0.0,0.0,8.011447069422942,0.0,0.0,0.0,113.43703392610871
t2,0.0,0.0,0.0,1.4597894825315165e-5,0.0,0.0,0.0,417.31991089816773,0.0,0.0,0.0,5.085412144514205e-5,0.0,0.0,0.0,2.594586805762498,0.0,0.0,0.0,187.86446315324287,0.0,0.0,0.0,0.5617732043491246,0.0,0.0,0.0,558.8908307386539,0.0,0.0,0.0,4.888148916694497,0.0,0.0,0.0,6.658425814947012,0.0,0.0,0.0,100.19643000751114
t3,0.0,0.0,0.0,1.4325035332486558e-5,0.0,0.0,0.0,349.02256973709615,0.0,0.0,0.0,5.105430078857879e-5,0.0,0.0,0.0,1.951369449697716,0.0,0.0,0.0,143.10043085019194,0.0,0.0,0.0,0.5617614533975894,0.0,0.0,0.0,487.93175471103234,0.0,0.0,0.0,4.888370940808927,0.0,0.0,0.0,4.858086478256032,0.0,0.0,0.0,86.95582648109908
t4,0.0,0.0,0.0,1.4741358126682249e-5,0.0,0.0,0.0,322.1295190734065,0.0,0.0,0.0,5.1823367267027e-5,0.0,0.0,0.0,1.9537494946308318,0.0,0.0,0.0,115.38530866193997,0.0,0.0,0.0,0.5617524174045072,0.0,0.0,0.0,451.3700105342017,0.0,0.0,0.0,4.957265810995114,0.0,0.0,0.0,4.3837507398520685,0.0,0.0,0.0,79.87130841221963
t5,0.0,0.0,0.0,1.5651494159801616e-5,0.0,0.0,0.0,324.53327087481654,0.0,0.0,0.0,5.250671213952443e-5,0.0,0.0,0.0,2.1520849028113926,0.0,0.0,0.0,104.68246022324375,0.0,0.0,0.0,0.5617424351775261,0.0,0.0,0.0,448.4202638750988,0.0,0.0,0.0,5.025011657407116,0.0,0.0,0.0,4.599543821266223,0.0,0.0,0.0,78.9428612348487
t6,0.0,0.0,0.0,1.4790875704867643e-5,0.0,0.0,0.0,338.51971215947486,0.0,0.0,0.0,5.198238327427426e-5,0.0,0.0,0.0,2.350420787723872,0.0,0.0,0.0,108.47443043581468,0.0,0.0,0.0,0.5617356544720389,0.0,0.0,0.0,475.1044888893039,0.0,0.0,0.0,5.025102930056044,0.0,0.0,0.0,4.3837361189985256,0.0,0.0,0.0,81.18969912757467
t7,0.0,0.0,0.0,1.4633306795689077e-5,0.0,0.0,0.0,378.09292146027434,0.0,0.0,0.0,5.13534423303893e-5,0.0,0.0,0.0,2.5487567280453334,0.0,0.0,0.0,132.0008261643255,0.0,0.0,0.0,0.5617269120831885,0.0,0.0,0.0,541.1738444154008,0.0,0.0,0.0,5.02519335003139,0.0,0.0,0.0,6.401146908538513,0.0,0.0,0.0,88.48428003912073
t8,0.0,0.0,0.0,1.4643451654754492e-5,0.0,0.0,0.0,413.4496350019641,0.0,0.0,0.0,5.120289736821469e-5,0.0,0.0,0.0,2.747092791659002,0.0,0.0,0.0,155.08737570389798,0.0,0.0,0.0,0.5617180630113977,0.0,0.0,0.0,596.779614671639,0.0,0.0,0.0,5.02528275020236,0.0,0.0,0.0,8.323550600255903,0.0,0.0,0.0,95.3320148521989
t9,0.0,0.0,0.0,1.4831520589370475e-5,0.0,0.0,0.0,448.6031544306162,0.0,0.0,0.0,5.128299866753643e-5,0.0,0.0,0.0,2.9454289553356428,0.0,0.0,0.0,178.13682255320063,0.0,0.0,0.0,0.5617086664390197,0.0,0.0,0.0,645.158032319387,0.0,0.0,0.0,5.025371360035829,0.0,0.0,0.0,10.227143459424399,0.0,0.0,0.0,102.26288916084503
t10,0.0,0.0,0.0,1.567913579471968e-5,0.0,0.0,0.0,462.89867810737843,0.0,0.0,0.0,5.1997228417064685e-5,0.0,0.0,0.0,3.1437651610908532,0.0,0.0,0.0,188.35679315820246,0.0,0.0,0.0,0.5616992156273242,0.0,0.0,0.0,655.9948070980382,0.0,0.0,0.0,5.025457399812818,0.0,0.0,0.0,9.79358343992704,0.0,0.0,0.0,105.2428088392303
t11,0.0,0.0,0.0,1.4801358054425069e-5,0.0,0.0,0.0,476.52532021469216,0.0,0.0,0.0,5.143817523206415e-5,0.0,0.0,0.0,3.342101509312435,0.0,0.0,0.0,198.67385075723848,0.0,0.0,0.0,0.5616920572821485,0.0,0.0,0.0,667.5287681725215,0.0,0.0,0.0,5.025549821398995,0.0,0.0,0.0,9.354310484330878,0.0,0.0,0.0,108.25597670880222
t12,0.0,0.0,0.0,1.4641951810198451e-5,0.0,0.0,0.0,490.19990263464393,0.0,0.0,0.0,5.115505299262028e-5,0.0,0.0,0.0,3.540437998095487,0.0,0.0,0.0,209.02304891378498,0.0,0.0,0.0,0.5616841345115006,0.0,0.0,0.0,680.2088240106028,0.0,0.0,0.0,5.025640329225267,0.0,0.0,0.0,8.915847569375357,0.0,0.0,0.0,111.19857137700737
t13,0.0,0.0,0.0,1.4646237007830718e-5,0.0,0.0,0.0,504.18376638314066,0.0,0.0,0.0,5.1153583096948163e-5,0.0,0.0,0.0,3.7387745554149676,0.0,0.0,0.0,219.39593205515956,0.0,0.0,0.0,0.5616757537140273,0.0,0.0,0.0,694.2866187666413,0.0,0.0,0.0,5.0257301251282875,0.0,0.0,0.0,8.467607182931609,0.0,0.0,0.0,114.11087582883877
t14,0.0,0.0,0.0,1.4825056404501485e-5,0.0,0.0,0.0,518.873754860211,0.0,0.0,0.0,5.146331039718554e-5,0.0,0.0,0.0,3.937111104604331,0.0,0.0,0.0,229.78874721481407,0.0,0.0,0.0,0.561667106746708,0.0,0.0,0.0,710.870966586131,0.0,0.0,0.0,5.025819392493556,0.0,0.0,0.0,8.000031786332611,0.0,0.0,0.0,117.0296543487744
t15,0.0,0.0,0.0,1.567236333901689e-5,0.0,0.0,0.0,533.6641602984816,0.0,0.0,0.0,5.215137983325269e-5,0.0,0.0,0.0,4.135447575219157,0.0,0.0,0.0,240.1128106332857,0.0,0.0,0.0,0.561657985538829,0.0,0.0,0.0,728.7674961878014,0.0,0.0,0.0,5.0259073130549705,0.0,0.0,0.0,7.499328078412343,0.0,0.0,0.0,119.85306306296266
t16,0.0,0.0,0.0,1.4802833996619457e-5,0.0,0.0,0.0,569.5646748630096,0.0,0.0,0.0,5.139323998230785e-5,0.0,0.0,0.0,4.33378396197359,0.0,0.0,0.0,263.4663948134361,0.0,0.0,0.0,0.5616506581961734,0.0,0.0,0.0,780.7397817304342,0.0,0.0,0.0,5.026002500591498,0.0,0.0,0.0,9.229582178985247,0.0,0.0,0.0,126.47402703299119
t17,0.0,0.0,0.0,1.4644199315355157e-5,0.0,0.0,0.0,602.8066201283572,0.0,0.0,0.0,5.101387634960608e-5,0.0,0.0,0.0,4.532120253898903,0.0,0.0,0.0,286.7649727737691,0.0,0.0,0.0,0.5616428312100649,0.0,0.0,0.0,829.0188978209231,0.0,0.0,0.0,5.026096327940348,0.0,0.0,0.0,10.940004516778677,0.0,0.0,0.0,132.7774728678123
t18,0.0,0.0,0.0,1.4647033558360786e-5,0.0,0.0,0.0,632.9872544255803,0.0,0.0,0.0,5.089238751309469e-5,0.0,0.0,0.0,4.730456510112188,0.0,0.0,0.0,310.0832181351144,0.0,0.0,0.0,0.5616342376424864,0.0,0.0,0.0,868.7120377288121,0.0,0.0,0.0,5.026189441818366,0.0,0.0,0.0,12.703429235371493,0.0,0.0,0.0,139.12237059973708
t19,0.0,0.0,0.0,1.4830415970090724e-5,0.0,0.0,0.0,668.0679557516783,0.0,0.0,0.0,5.094092476756413e-5,0.0,0.0,0.0,4.928792745649115,0.0,0.0,0.0,333.8440633885597,0.0,0.0,0.0,0.5616246802966874,0.0,0.0,0.0,901.5815747403346,0.0,0.0,0.0,5.02628128492391,0.0,0.0,0.0,14.612451884659373,0.0,0.0,0.0,146.02276042634287
t20,0.0,0.0,0.0,1.567042693571198e-5,0.0,0.0,0.0,678.2880550971279,0.0,0.0,0.0,5.175693979674815e-5,0.0,0.0,0.0,5.127128925177566,0.0,0.0,0.0,337.3342838271851,0.0,0.0,0.0,0.5616129671935759,0.0,0.0,0.0,892.6253871832588,0.0,0.0,0.0,5.026370686448253,0.0,0.0,0.0,13.873068784389222,0.0,0.0,0.0,147.94631079644086
t21,0.0,0.0,0.0,1.4792379607494332e-5,0.0,0.0,0.0,691.5379385609398,0.0,0.0,0.0,5.127353488371338e-5,0.0,0.0,0.0,5.325465077665145,0.0,0.0,0.0,340.99816141234584,0.0,0.0,0.0,0.5616037758176173,0.0,0.0,0.0,891.5114393312247,0.0,0.0,0.0,5.026464968078795,0.0,0.0,0.0,13.511871960885584,0.0,0.0,0.0,150.16601713984497
t22,0.0,0.0,0.0,1.4679780918608925e-5,0.0,0.0,0.0,706.2579737645851,0.0,0.0,0.0,5.0873458323962074e-5,0.0,0.0,0.0,5.523801227834024,0.0,0.0,0.0,344.83835504995733,0.0,0.0,0.0,0.5615950897366536,0.0,0.0,0.0,895.0606885964409,0.0,0.0,0.0,5.026557255397023,0.0,0.0,0.0,13.636010453076807,0.0,0.0,0.0,152.50864776017363
t23,0.0,0.0,0.0,1.4974675590565327e-5,0.0,0.0,0.0,724.5108231495204,0.0,0.0,0.0,5.01605258096267e-5,0.0,0.0,0.0,5.7221373094928625,0.0,0.0,0.0,348.94146822600146,0.0,0.0,0.0,0.5615850091601031,0.0,0.0,0.0,909.4672079823374,0.0,0.0,0.0,5.026649755021567,0.0,0.0,0.0,14.612433545024437,0.0,0.0,0.0,155.08412828084673
t24,0.0,0.0,0.0,1.487631333445344e-5,0.0,0.0,0.0,635.075450185565,0.0,0.0,0.0,5.144225064859147e-5,0.0,0.0,0.0,4.754018066156879,0.0,0.0,0.0,297.0936904558517,0.0,0.0,0.0,0.5615741462443735,0.0,0.0,0.0,817.1537082458464,0.0,0.0,0.0,5.026741570570953,0.0,0.0,0.0,11.817577061753035,0.0,0.0,0.0,138.765481581777
t25,0.0,0.0,0.0,1.5637897635785593e-5,0.0,0.0,0.0,551.5217345638963,0.0,0.0,0.0,5.206862217978781e-5,0.0,0.0,0.0,3.880988784469519,0.0,0.0,0.0,247.6767894584145,0.0,0.0,0.0,0.561562107510755,0.0,0.0,0.0,731.5030065540806,0.0,0.0,0.0,5.026832488567314,0.0,0.0,0.0,9.738002512390642,0.0,0.0,0.0,123.32341661852216
t26,0.0,0.0,0.0,1.469402480999594e-5,0.0,0.0,0.0,467.7926294665338,0.0,0.0,0.0,5.1519273251552345e-5,0.0,0.0,0.0,3.0081779251997993,0.0,0.0,0.0,198.25421283180162,0.0,0.0,0.0,0.5615538523364703,0.0,0.0,0.0,647.2257586221576,0.0,0.0,0.0,5.027072735171483,0.0,0.0,0.0,7.570135676983562,0.0,0.0,0.0,107.88135122832563
t27,0.0,0.0,0.0,1.4320741029883672e-5,0.0,0.0,0.0,384.1178362500498,0.0,0.0,0.0,5.148681316687908e-5,0.0,0.0,0.0,2.135120458568752,0.0,0.0,0.0,148.83455285885438,0.0,0.0,0.0,0.5615487804820981,0.0,0.0,0.0,565.2012663670454,0.0,0.0,0.0,5.094667774058117,0.0,0.0,0.0,5.189073392131696,0.0,0.0,0.0,92.43928593683347
t28,0.0,0.0,0.0,1.453786690567846e-5,0.0,0.0,0.0,345.8422576118679,0.0,0.0,0.0,5.17925076677607e-5,0.0,0.0,0.0,1.9671289911479466,0.0,0.0,0.0,117.67962497366514,0.0,0.0,0.0,0.561544664709618,0.0,0.0,0.0,519.675831774738,0.0,0.0,0.0,5.16479894979377,0.0,0.0,0.0,4.383760868060314,0.0,0.0,0.0,83.59359868337644
t29,0.0,0.0,0.0,1.477875125299482e-5,0.0,0.0,0.0,345.1896327375323,0.0,0.0,0.0,5.2227855909907876e-5,0.0,0.0,0.0,2.1654647820745017,0.0,0.0,0.0,104.6824784157102,0.0,0.0,0.0,0.5615397274372187,0.0,0.0,0.0,510.0608440525389,0.0,0.0,0.0,5.232739525408253,0.0,0.0,0.0,4.383786809565467,0.0,0.0,0.0,81.34427694112989
t30,0.0,0.0,0.0,1.5664159098131887e-5,0.0,0.0,0.0,356.94211555511293,0.0,0.0,0.0,5.272639166264976e-5,0.0,0.0,0.0,2.363800807711029,0.0,0.0,0.0,106.70440586925335,0.0,0.0,0.0,0.5615338669259048,0.0,0.0,0.0,533.2835000813569,0.0,0.0,0.0,5.2328275559555095,0.0,0.0,0.0,4.383736114011898,0.0,0.0,0.0,83.18594658236245
t31,0.0,0.0,0.0,1.4790874891104632e-5,0.0,0.0,0.0,397.02463754343995,0.0,0.0,0.0,5.172392023117622e-5,0.0,0.0,0.0,2.56213685913567,0.0,0.0,0.0,131.7951820814453,0.0,0.0,0.0,0.5615309008464304,0.0,0.0,0.0,599.3795346624678,0.0,0.0,0.0,5.232921172354667,0.0,0.0,0.0,6.499423697880589,0.0,0.0,0.0,90.68500680692324
t32,0.0,0.0,0.0,1.4636267866706111e-5,0.0,0.0,0.0,433.4764777392662,0.0,0.0,0.0,5.123544750138242e-5,0.0,0.0,0.0,2.760472984879662,0.0,0.0,0.0,156.66990439633955,0.0,0.0,0.0,0.5615261402835866,0.0,0.0,0.0,657.2652802590577,0.0,0.0,0.0,5.2330133345663254,0.0,0.0,0.0,8.558316190618122,0.0,0.0,0.0,97.74730030060903
t33,0.0,0.0,0.0,1.4654153504732284e-5,0.0,0.0,0.0,470.22160445187376,0.0,0.0,0.0,5.0995742078315974e-5,0.0,0.0,0.0,2.958809207215966,0.0,0.0,0.0,181.55578407048154,0.0,0.0,0.0,0.5615209239503173,0.0,0.0,0.0,706.6392341063619,0.0,0.0,0.0,5.233105073673955,0.0,0.0,0.0,10.609128347919231,0.0,0.0,0.0,104.85490023348767
t34,0.0,0.0,0.0,1.4839108483166172e-5,0.0,0.0,0.0,483.9758876133401,0.0,0.0,0.0,5.14927783116046e-5,0.0,0.0,0.0,3.157145495048766,0.0,0.0,0.0,191.3670917994705,0.0,0.0,0.0,0.5615165266473016,0.0,0.0,0.0,715.087641824086,0.0,0.0,0.0,5.2331952529781605,0.0,0.0,0.0,9.990535442560118,0.0,0.0,0.0,107.67819944286406
