,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,0.028750439176424603,0.0,0.0,0.006854785187070666,-0.006854785187070682,0.0,4949.6885046241605,0.0,0.0005199060035455869,-4949.716735156999,98388.70832714933,0.0,0.0,16162.481800277385,-16162.481800244435,0.0,-12456.334658417974,0.0,0.0005504804061430441,-85932.3731179,0.006980260563185738,0.0,0.0,0.008818579057949017,-0.008818579057949163,0.0,1767.0767671101078,0.0,0.0006038363725636424,-1767.083143534,84.07759033315786,0.0,0.0,117.26641622909526,-117.2664162291366,0.0,1265.482258239207,0.0,0.0005870579982596609,-1349.5592615139994,42560.36372514329,0.0,0.0,8295.687965631936,-8295.687965160438,0.0,-8088.825926024264,0.0,0.0005464290707826106,-34471.53725131799,0.004809371660173389,0.0,0.0,4.910819764837485,-4.910819764837348,0.0,1685.9932209215372,0.0,0.0004903998962384666,-1685.9975398930003,69589.00939280487,0.0,0.0,17074.510757307053,-17074.51075765599,0.0,-910.6330836484011,0.0,0.0004915545950749192,-68678.37582104001,411.7063103268517,0.0,0.0,54.88438503290151,-54.88438503289456,0.0,15016.657537534915,0.0,0.0005682955953299643,-15428.363279546002,9384.742157782894,0.0,0.0,2148.015596793449,-2148.015596793184,0.0,-3330.2919495662672,0.0,0.0006062356027618506,-6054.449601981,12368.721629877471,0.0,0.0,3235.5051678637783,-3235.5051678695436,0.0,101.18732953627297,0.0,0.0005785579474870786,-12469.908380848998
t1,3.454887684315612e-5,0,0,9.105982765281908e-6,-7.942388021592185e-6,0.0,12.217724484201016,0,6.666722683498693e-7,-12.21775953,134.7601579446684,0,0,68.35161029931913,-1.7475517895038155e-5,0.0,9.001614552450498,0,7.209198742924896e-7,-212.1133646,6.315932250622957e-6,0,0,1.1347005876085395e-5,-1.0065545209672935e-5,0.0,4.3618179658063285,0,8.221988637438334e-7,-4.361824741,0.15077958672246963,0,0,0.6417165449896257,-1.7231275931603153e-5,0.0,2.5387408742236524,0,7.556595139568008e-7,-3.331219019,52.35800317082309,0,0,44.757606511523726,-1.6583612840732687e-5,0.0,-12.02689432702392,0,7.117210234203341e-7,-85.08869806,4.307581947596107e-6,0,0,3.5543029049957144e-5,-2.06907473714679e-5,0.0,4.161656547292267,0,6.831554592341669e-7,-4.161675024,92.4891141199572,0,0,74.92810520790614,-1.3787908039629528e-5,0.0,2.106815555349182,0,6.953594367418802e-7,-169.5240204,0.558843431296947,0,0,1.6450459774902175e-5,-0.00010855988026687564,0.0,37.52424334917224,0,7.210482998158355e-7,-38.08299395,11.407504289009529,0,0,3.7622225614016815,-2.5571613975480134,0.0,2.3320902819397515,0,6.648023673312142e-7,-14.94465507,16.92389440206423,0,0,13.240621044733734,-1.6909547473031082e-5,0.0,0.6159185508723564,0,7.281224683830556e-7,-30.78041636
t2,3.526052124880147e-5,0,0,8.422245476976304e-6,-8.17005429118544e-6,0.0,12.21772468292559,0,6.656376630563177e-7,-12.21775953,134.7601581464958,0,0,68.37682293445624,-1.685927508751331e-5,0.0,8.976401103706925,0,7.25383562621861e-7,-212.1133646,6.31017578289749e-6,0,0,1.0609884854744916e-5,-1.0274669277106844e-5,0.0,4.3618189180872955,0,8.224782599069532e-7,-4.361824741,0.15077949021656273,0,0,0.6421997024169038,-1.699382890134404e-5,0.0,2.538257575934871,0,7.55739098126363e-7,-3.331219019,52.358002988142665,0,0,44.76361899612494,-1.6524498862979903e-5,0.0,-12.032906688662251,0,7.111265491620617e-7,-85.08869806,4.1674252861776285e-6,0,0,3.440043025019276e-5,-2.087232380135371e-5,0.0,4.1616580158208105,0,6.873521382437695e-7,-4.161675024,94.31689714122096,0,0,73.1222292365202,-1.310782994868441e-5,0.0,2.0849078298892025,0,6.998460045159723e-7,-169.5240204,0.5588523977203945,0,0,1.667588408748099e-5,-0.00024150373033740013,0.0,37.52436709748379,0,7.173575474730033e-7,-38.08299395,11.407504288377085,0,0,3.9101826569451914,-2.5571614024692413,0.0,2.184130192210898,0,6.6506348065358e-7,-14.94465507,16.923894391073414,0,0,13.240620738301049,-1.681970340418836e-5,0.0,0.6159187785578929,0,7.282285795689576e-7,-30.78041636
t3,3.5176120256355285e-5,0,0,8.409840554838092e-6,-8.136981062009485e-6,0.0,12.217724747470722,0,6.664501325392923e-7,-12.21775953,134.7601582312713,0,0,68.29735791403544,-1.6752963864067314e-5,0.0,9.055865933856685,0,7.261992761244314e-7,-212.1133646,6.333982880387085e-6,0,0,1.017612777899277e-5,-1.0376307122429507e-5,0.0,4.361819428855516,0,8.216586605597016e-7,-4.361824741,0.15077934370887006,0,0,0.6432342056377823,-1.6849573000210154e-5,0.0,2.5372230767456183,0,7.57518984758785e-7,-3.331219019,52.358002969882605,0,0,44.76404881869202,-1.6515641111798768e-5,0.0,-12.033336505803707,0,7.071406464650057e-7,-85.08869806,4.107851066673619e-6,0,0,3.255362423863699e-5,-2.080267270338035e-5,0.0,4.16165985340098,0,6.88203249097753e-7,-4.161675024,96.48852541530695,0,0,70.95908877654854,-1.2748926964397767e-5,0.0,2.076419658601098,0,7.016343699989422e-7,-169.5240204,0.5588518169914612,0,0,1.6788104585707535e-5,-0.00023881221901552203,0.0,37.524364874412115,0,7.172887634818054e-7,-38.08299395,11.407504285796838,0,0,4.357500782739721,-2.557161446048741,0.0,1.7368121130510652,0,6.655385527013137e-7,-14.94465507,16.923894426986596,0,0,13.240620355020534,-1.6828608474235846e-5,0.0,0.615919135552975,0,7.289512514210691e-7,-30.78041636
t4,3.549946432712947e-5,0,0,7.93893383296855e-6,-8.35525662716424e-6,0.0,9.774173206866717,0,6.660078547627079e-7,-9.774207624,134.76015884963246,0,0,26.893067859941493,-1.7196251834032665e-5,0.0,8.037482909656477,0,7.229783144232338e-7,-169.6906917,6.337550983150156e-6,0,0,9.704127466022613e-6,-1.0473193944470828e-5,0.0,3.489455045704439,0,8.211885370380703e-7,-3.489459793,0.1507080490038967,0,0,1.6969530574560293e-5,-0.002397014463690241,0.0,2.5166479765446463,0,7.656150500051676e-7,-2.664975215,52.35800325525017,0,0,27.715139423317563,-1.7235065599733985e-5,0.0,-12.002166299311712,0,6.942008284133921e-7,-68.07095845,4.625793336346843e-6,0,0,3.1812263182209336e-5,-2.277627009999285e-5,0.0,3.329327043724241,0,6.865102974347705e-7,-3.329340019,96.90913458850247,0,0,36.56175902795595,-1.485112528609132e-5,0.0,2.1483382292752915,0,6.946118883659935e-7,-135.6192163,0.5588535804417624,0,0,1.6883422090917174e-5,-0.06891175360827757,0.0,29.97643716539313,0,7.156483444068478e-7,-30.46639516,11.407504281323611,0,0,3.0314970856503387,-2.5571613472463754,0.0,0.07388470719109297,0,6.669181970028628e-7,-11.95572406,16.923894566186068,0,0,7.084535229287725,-1.7160408281375693e-5,0.0,0.6159211875093942,0,7.325745308276835e-7,-24.62433309
t5,3.5502956778310937e-5,0,0,7.54754905523713e-6,-8.457685088356498e-6,0.0,7.330621792798135,0,6.676185013266547e-7,-7.330655718,132.3926700184855,0,0,1.7478909835821237e-5,-2.40376928031988,0.0,-2.72089868780049,0,7.292738764116072e-7,-127.2680188,6.380439583130805e-6,0,0,9.73427677550246e-6,-1.0417621647999885e-5,0.0,2.6170899678128006,0,8.199071098029454e-7,-2.617094845,1.0208546993796999e-5,0,0,2.680498245738422e-6,-0.19833808867880665,0.0,2.1970574086845343,0,7.970505883704524e-7,-1.998731412,52.35800332435094,0,0,10.702866139799882,-1.770110366370521e-5,0.0,-12.007632227142594,0,6.95919089138647e-7,-51.05321884,4.789589308129441e-6,0,0,3.2035176499500176e-5,-2.205294951839163e-5,0.0,2.4969909286398337,0,6.864557667958549e-7,-2.497005014,96.90913375268553,0,0,2.9497597687209107,-1.3109617992644234e-5,0.0,1.855532494935066,0,7.06741312197024e-7,-101.7144122,0.5588535759865261,0,0,1.6609164848079055e-5,-0.06776245557685026,0.0,22.358689358420374,0,7.179945380151704e-7,-22.84979637,11.407504255184415,0,0,2.34136823844997,-2.557161319864124,0.0,-2.2249174520325816,0,6.767373656577264e-7,-8.966793045,16.92389301037337,0,0,0.9284640430259276,-1.6865654994507927e-5,0.0,0.615910368426832,0,7.461707858096733e-7,-18.46824981
t6,3.435367186467137e-5,0,0,8.816086666735518e-6,-7.955468211801547e-6,0.0,4.8870692689698405,0,6.712597912973681e-7,-4.887103812,112.02980507948855,0,0,1.6708204906430683e-5,-13.986457992863212,0.0,-13.19801722240892,0,7.224208481082274e-7,-84.84534585,6.445684899347909e-6,0,0,1.080840735545088e-5,-1.0284078490200715e-5,0.0,1.7447237427102655,0,8.167236456331286e-7,-1.744729896,7.401121629503865e-6,0,0,2.596881573185507e-6,-0.19833848179405295,0.0,1.5308168879337551,0,7.961425222834027e-7,-1.332487608,50.94781728964959,0,0,1.53681991582692e-5,-3.7919855807700906,0.0,-13.120367135171449,0,7.119076116131431e-7,-34.03547923,4.795776954833957e-6,0,0,2.9581170540434297e-5,-2.280046505325024e-5,0.0,1.664659114566656,0,6.820487202144639e-7,-1.664670009,96.90911749690432,0,0,1.4105870433558676e-5,-26.684239120075592,0.0,-2.415283630189335,0,7.025380986989586e-7,-67.80960815,0.5588411889659505,0,0,1.6625393169649426e-5,-0.00010789804209706988,0.0,14.674448388446663,0,7.24763324743161e-7,-15.23319758,11.407504240693418,0,0,2.7729690797709474,-2.55716137750325,0.0,-5.645449210527233,0,7.024334289620216e-7,-5.97786203,14.062066605985702,0,0,1.6395879188651465e-5,-2.246854288605146,0.0,0.4969385833619564,0,7.566213070620035e-7,-12.31216654
t7,3.437412988133908e-5,0,0,8.253881580327668e-6,-8.096312671149158e-6,0.0,1.2217420940248978,0,6.727233106013736e-7,-1.221775953,82.04627661828978,0,0,1.440597171073844e-5,-39.57322370677133,0.0,-21.26173013772591,0,7.197638872477467e-7,-21.21133646,6.538455955371129e-6,0,0,1.0899520781392814e-5,-1.0270579837507681e-5,0.0,0.43617612042268944,0,8.138192109166508e-7,-0.436182474,6.898280932544596e-6,0,0,2.5764932694103907e-6,-0.19833851681479878,0.0,0.5314517377470469,0,7.937060687864916e-7,-0.333121902,45.15563762185997,0,0,1.523870103592839e-5,-23.52641096721445,0.0,-13.120371367929863,0,7.194163056480662e-7,-8.508869806,4.717547283230071e-6,0,0,3.022846381135887e-5,-2.148607495499017e-5,0.0,0.41615472352939886,0,6.814651567712054e-7,-0.416167502,87.8278141634242,0,0,1.3455758520576223e-5,-66.06936898088688,0.0,-4.806055896071971,0,7.023085210700966e-7,-16.95240204,0.5588414717204593,0,0,1.6663112171506953e-5,-0.00010708308751109347,0.0,3.249549069461874,0,7.262066334756291e-7,-3.808299395,10.388433599839477,0,0,0.5397484555135491,-2.5571592450535907,0.0,-6.876556397241824,0,9.06057495763936e-7,-1.494465507,9.881247610692306,0,0,1.8038804396148838e-5,-7.29459895035048,0.0,0.4913756961266399,0,7.592724807493655e-7,-3.078041636
t8,3.4385128270295566e-5,0,0,8.120316729892398e-6,-8.130461588957813e-6,0.0,1.2217422512638783,0,6.732468988956023e-7,-1.221775953,76.98446329595582,0,0,1.4535294374909708e-5,-35.35672807698415,0.0,-20.416412577845776,0,7.164199105941144e-7,-21.21133646,6.563487021665599e-6,0,0,1.051750460344125e-5,-1.0366959641266649e-5,0.0,0.4361765729116866,0,8.129432964819582e-7,-0.436182474,6.946885004288122e-6,0,0,2.51419416009994e-6,-0.19833857780782874,0.0,0.5314518118036236,0,7.930745779815887e-7,-0.333121902,44.71579078550551,0,0,1.4965608899372338e-5,-23.08656450518136,0.0,-13.120370719415833,0,7.205167719055996e-7,-8.508869806,4.77772599834724e-6,0,0,3.0395828202590038e-5,-2.1546756411855122e-5,0.0,0.4161545545399649,0,6.7933737357502e-7,-0.416167502,75.27395553772982,0,0,1.2358545159275054e-5,-55.605782614783415,0.0,-2.7157825417035286,0,6.998232296268725e-7,-16.95240204,0.5588416511177992,0,0,1.670326415765312e-5,-0.00010610343512675311,0.0,3.2495478701644034,0,7.261108722702794e-7,-3.808299395,10.29342656673125,0,0,0.6347559047273523,-2.5571595964447433,0.0,-6.87655643409338,0,9.339202484091228e-7,-1.494465507,9.434781714111638,0,0,1.804114071874105e-5,-6.847752854218881,0.0,0.49099549451683344,0,7.595499246012982e-7,-3.078041636
