Resource,Small_Electrolyzer_1.0,Large_SMR_1.0,Large_SMR_wCCS_90pct_1.0,Above_ground_storage_1.0,Small_Electrolyzer_2.0,Large_SMR_2.0,Large_SMR_wCCS_90pct_2.0,Above_ground_storage_2.0,Small_Electrolyzer_3.0,Large_SMR_3.0,Large_SMR_wCCS_90pct_3.0,Above_ground_storage_3.0,Small_Electrolyzer_4.0,Large_SMR_4.0,Large_SMR_wCCS_90pct_4.0,Above_ground_storage_4.0,Small_Electrolyzer_5.0,Large_SMR_5.0,Large_SMR_wCCS_90pct_5.0,Above_ground_storage_5.0,Small_Electrolyzer_6.0,Large_SMR_6.0,Large_SMR_wCCS_90pct_6.0,Above_ground_storage_6.0,Small_Electrolyzer_7.0,Large_SMR_7.0,Large_SMR_wCCS_90pct_7.0,Above_ground_storage_7.0,Small_Electrolyzer_8.0,Large_SMR_8.0,Large_SMR_wCCS_90pct_8.0,Above_ground_storage_8.0,Small_Electrolyzer_9.0,Large_SMR_9.0,Large_SMR_wCCS_90pct_9.0,Above_ground_storage_9.0,Small_Electrolyzer_10.0,Large_SMR_10.0,Large_SMR_wCCS_90pct_10.0,Above_ground_storage_10.0,Total
t9,0.0,0.0,0.0,8.174184368073312e-6,0.0,0.0,0.0,35.15353426516234,0.0,0.0,0.0,1.042336476423722e-5,0.0,0.0,0.0,0.19833864827087785,0.0,0.0,0.0,23.049461489263354,0.0,0.0,0.0,2.165937543548582e-5,0.0,0.0,0.0,48.37843084554918,0.0,0.0,0.0,0.0001051724522248058,0.0,0.0,0.0,2.5571596806163717,0.0,0.0,0.0,6.93089235820618,116.26796271644508
t10,0.0,0.0,0.0,8.325120575082468e-6,0.0,0.0,0.0,14.295539764772645,0.0,0.0,0.0,1.0507113355211815e-5,0.0,0.0,0.0,0.1983387246265953,0.0,0.0,0.0,10.219985200276708,0.0,0.0,0.0,2.1702508491011108e-5,0.0,0.0,0.0,10.836788380204933,0.0,0.0,0.0,0.00010244894112693693,0.0,0.0,0.0,2.5571615569362782,0.0,0.0,0.0,2.979937264234476,41.087893874735194
t11,0.0,0.0,0.0,7.990970910163282e-6,0.0,0.0,0.0,13.626658709594736,0.0,0.0,0.0,1.0402087187297493e-5,0.0,0.0,0.0,0.19833882713289366,0.0,0.0,0.0,10.317072026572575,0.0,0.0,0.0,2.2699331429421465e-5,0.0,0.0,0.0,11.533973678415927,0.0,0.0,0.0,0.00010870990712461471,0.0,0.0,0.0,2.5571616083916435,0.0,0.0,0.0,3.013185351208717,41.24654000361315
t12,0.0,0.0,0.0,8.130799920082106e-6,0.0,0.0,0.0,13.67459939725613,0.0,0.0,0.0,1.0431631138426542e-5,0.0,0.0,0.0,0.1983388771893639,0.0,0.0,0.0,10.349212753035173,0.0,0.0,0.0,2.259140169728119e-5,0.0,0.0,0.0,12.680068245896813,0.0,0.0,0.0,0.00010675832667899645,0.0,0.0,0.0,2.5571615998299797,0.0,0.0,0.0,2.942612217838409,42.40214100320531
t13,0.0,0.0,0.0,8.154677540326666e-6,0.0,0.0,0.0,13.983880939946504,0.0,0.0,0.0,1.0481348130858873e-5,0.0,0.0,0.0,0.19833890811296406,0.0,0.0,0.0,10.37289761560667,0.0,0.0,0.0,2.2530640997191462e-5,0.0,0.0,0.0,14.077807017681026,0.0,0.0,0.0,0.00010609861186564837,0.0,0.0,0.0,2.557161598736047,0.0,0.0,0.0,2.912322021283167,44.10255536664491
t14,0.0,0.0,0.0,8.178974502730429e-6,0.0,0.0,0.0,14.690005555420587,0.0,0.0,0.0,1.0525817643718299e-5,0.0,0.0,0.0,0.19833890689504194,0.0,0.0,0.0,10.392829211771346,0.0,0.0,0.0,2.243961187931163e-5,0.0,0.0,0.0,16.584359818865558,0.0,0.0,0.0,0.00010564199957102774,0.0,0.0,0.0,2.5571615938045076,0.0,0.0,0.0,2.9187960902353502,47.34163796339598
t15,0.0,0.0,0.0,8.315876776457417e-6,0.0,0.0,0.0,14.790422267783722,0.0,0.0,0.0,1.0539727988653458e-5,0.0,0.0,0.0,0.1983388735439617,0.0,0.0,0.0,10.32407691259686,0.0,0.0,0.0,2.2236737965201258e-5,0.0,0.0,0.0,17.896541676207153,0.0,0.0,0.0,0.0001044388083721022,0.0,0.0,0.0,2.557161577076781,0.0,0.0,0.0,2.823426325610757,48.59011316397034
t16,0.0,0.0,0.0,7.951347717410463e-6,0.0,0.0,0.0,35.900530776903324,0.0,0.0,0.0,1.0338952669481564e-5,0.0,0.0,0.0,0.1983387911019526,0.0,0.0,0.0,23.35359712416531,0.0,0.0,0.0,2.3174989030831848e-5,0.0,0.0,0.0,51.972297545078135,0.0,0.0,0.0,0.00011190973246652319,0.0,0.0,0.0,2.5571603637850893,0.0,0.0,0.0,6.620981826440535,120.60305980249625
t17,0.0,0.0,0.0,8.079870855715584e-6,0.0,0.0,0.0,33.24196130845232,0.0,0.0,0.0,1.0388236130926276e-5,0.0,0.0,0.0,0.19833873857323764,0.0,0.0,0.0,23.298590812272074,0.0,0.0,0.0,2.3295607648475563e-5,0.0,0.0,0.0,48.27912950680731,0.0,0.0,0.0,0.00011081664483464833,0.0,0.0,0.0,2.557160361231377,0.0,0.0,0.0,6.303463749794945,113.87879705749073
t18,0.0,0.0,0.0,8.123082486872731e-6,0.0,0.0,0.0,30.18065018896644,0.0,0.0,0.0,1.0431141472627916e-5,0.0,0.0,0.0,0.19833870621797106,0.0,0.0,0.0,23.3182581811029,0.0,0.0,0.0,2.4104873852197605e-5,0.0,0.0,0.0,39.69315454349189,0.0,0.0,0.0,0.00011034297163992404,0.0,0.0,0.0,2.5571602941275753,0.0,0.0,0.0,6.344915654873041,102.29263057084927
t19,0.0,0.0,0.0,8.142035480387672e-6,0.0,0.0,0.0,35.08071707379606,0.0,0.0,0.0,1.0394887890417022e-5,0.0,0.0,0.0,0.19833866810449918,0.0,0.0,0.0,23.76085832697686,0.0,0.0,0.0,2.429904992504039e-5,0.0,0.0,0.0,32.86955118573903,0.0,0.0,0.0,0.00010901491899824942,0.0,0.0,0.0,2.5571599464703554,0.0,0.0,0.0,6.900407736201558,101.36718478818065
t20,0.0,0.0,0.0,8.288757983952286e-6,0.0,0.0,0.0,10.220116320301678,0.0,0.0,0.0,1.0497507823282945e-5,0.0,0.0,0.0,0.19833868931731052,0.0,0.0,0.0,3.4902349157214574,0.0,0.0,0.0,2.257138010892606e-5,0.0,0.0,0.0,1.4324096309939213e-5,0.0,0.0,0.0,0.00010658558512860194,0.0,0.0,0.0,2.557161560749946,0.0,0.0,0.0,1.923567382976778,18.389581136394522
t21,0.0,0.0,0.0,7.929877951084405e-6,0.0,0.0,0.0,13.249900244633547,0.0,0.0,0.0,1.0304441564169262e-5,0.0,0.0,0.0,0.1983386263164413,0.0,0.0,0.0,3.663892558224924,0.0,0.0,0.0,2.2886153111429406e-5,0.0,0.0,0.0,1.4088753148902783e-5,0.0,0.0,0.0,0.00011142456807101118,0.0,0.0,0.0,2.557161568215967,0.0,0.0,0.0,2.219722870494051,21.889182501678775
t22,0.0,0.0,0.0,8.088587000033092e-6,0.0,0.0,0.0,14.72005209896291,0.0,0.0,0.0,1.0277305548293332e-5,0.0,0.0,0.0,0.19833858387098294,0.0,0.0,0.0,3.840209202733662,0.0,0.0,0.0,2.394617092633443e-5,0.0,0.0,0.0,3.549264143035145,0.0,0.0,0.0,0.00010941507495103723,0.0,0.0,0.0,2.557161486870223,0.0,0.0,0.0,2.3426468664434648,27.20782410905482
t23,0.0,0.0,0.0,8.194887966927027e-6,0.0,0.0,0.0,18.252866482838623,0.0,0.0,0.0,1.0230489327688097e-5,0.0,0.0,0.0,0.19833857889613837,0.0,0.0,0.0,4.103129235606284,0.0,0.0,0.0,2.3481334526612185e-5,0.0,0.0,0.0,14.406534845769386,0.0,0.0,0.0,0.0001092608209475946,0.0,0.0,0.0,2.5571613809870724,0.0,0.0,0.0,2.575496366452093,42.093678058082375
t24,0.0,0.0,0.0,8.096363353592204e-6,0.0,0.0,0.0,1.6199146711724124e-5,0.0,0.0,0.0,1.062391536857317e-5,0.0,0.0,0.0,1.7186556122389812e-5,0.0,0.0,0.0,1.593242086773961e-5,0.0,0.0,0.0,2.1924888038302875e-5,0.0,0.0,0.0,1.423575728019222e-5,0.0,0.0,0.0,0.00010823089728686818,0.0,0.0,0.0,2.557161764010951,0.0,0.0,0.0,1.6485535685441706e-5,2.557390679491666
t25,0.0,0.0,0.0,8.309851056345493e-6,0.0,0.0,0.0,1.5878289472084252e-5,0.0,0.0,0.0,1.0483321414549663e-5,0.0,0.0,0.0,1.69111290461916e-5,0.0,0.0,0.0,1.586630412562715e-5,0.0,0.0,0.0,2.1478946907982654e-5,0.0,0.0,0.0,1.3767336452818861e-5,0.0,0.0,0.0,0.00010696927826215183,0.0,0.0,0.0,2.5571617458239477,0.0,0.0,0.0,1.636491648656486e-5,2.5573877751971716
t26,0.0,0.0,0.0,8.076074577914247e-6,0.0,0.0,0.0,1.6459698379875018e-5,0.0,0.0,0.0,1.033813157873712e-5,0.0,0.0,0.0,1.7564927618169608e-5,0.0,0.0,0.0,1.5719291395566195e-5,0.0,0.0,0.0,2.248312570015302e-5,0.0,0.0,0.0,1.4528752276134305e-5,0.0,0.0,0.0,0.0002562061341468592,0.0,0.0,0.0,2.5571617843523815,0.0,0.0,0.0,1.6676439591102832e-5,2.557539836927646
t27,0.0,0.0,0.0,8.24346366043355e-6,0.0,0.0,0.0,1.6301653820147107e-5,0.0,0.0,0.0,1.0385495815477853e-5,0.0,0.0,0.0,1.732546540865467e-5,0.0,0.0,0.0,1.5831849468320736e-5,0.0,0.0,0.0,2.5157003929428844e-5,0.0,0.0,0.0,1.5306668624475633e-5,0.0,0.0,0.0,0.06761129766346963,0.0,0.0,0.0,2.5571617756679617,0.0,0.0,0.0,1.6582172445207312e-5,2.6248982071046036
t28,0.0,0.0,0.0,8.380821423045449e-6,0.0,0.0,0.0,1.6969815644892945e-5,0.0,0.0,0.0,1.043546086389827e-5,0.0,0.0,0.0,1.691413442043579e-5,0.0,0.0,0.0,1.6418807280889226e-5,0.0,0.0,0.0,2.5348460604017514e-5,0.0,0.0,0.0,1.589794782402364e-5,0.0,0.0,0.0,0.07014789129026011,0.0,0.0,0.0,2.557161569507222,0.0,0.0,0.0,1.6889247557802224e-5,2.627436715493101
t29,0.0,0.0,0.0,8.389419044806408e-6,0.0,0.0,0.0,1.5360902948934307e-5,0.0,0.0,0.0,1.0447091723056581e-5,0.0,0.0,0.0,0.19833830351919432,0.0,0.0,0.0,1.7099650531598896e-5,0.0,0.0,0.0,2.5182010566797407e-5,0.0,0.0,0.0,1.4621660890156858e-5,0.0,0.0,0.0,0.0679572860780805,0.0,0.0,0.0,2.5571615663875766,0.0,0.0,0.0,1.6821438148344954e-5,2.823565078158705
t30,0.0,0.0,0.0,8.402746111682823e-6,0.0,0.0,0.0,11.752499733655988,0.0,0.0,0.0,1.0466049275119388e-5,0.0,0.0,0.0,0.1983385607190509,0.0,0.0,0.0,2.0219429220449934,0.0,0.0,0.0,2.4901179230529545e-5,0.0,0.0,0.0,23.22267173028999,0.0,0.0,0.0,0.00010477877857112614,0.0,0.0,0.0,2.5571615583407885,0.0,0.0,0.0,1.8416857924745083,41.5944488462785
t31,0.0,0.0,0.0,8.040745233927419e-6,0.0,0.0,0.0,40.08253606569045,0.0,0.0,0.0,1.031410179363289e-5,0.0,0.0,0.0,0.19833857938332444,0.0,0.0,0.0,25.090791556917072,0.0,0.0,0.0,2.611226924960959e-5,0.0,0.0,0.0,66.09604343531225,0.0,0.0,0.0,0.00011058240467221786,0.0,0.0,0.0,2.557159052145229,0.0,0.0,0.0,7.4990781454977675,141.52410188446706
t32,0.0,0.0,0.0,8.187491134151053e-6,0.0,0.0,0.0,36.45185437727989,0.0,0.0,0.0,1.0404106742237352e-5,0.0,0.0,0.0,0.19833862635887745,0.0,0.0,0.0,24.874737710482812,0.0,0.0,0.0,2.478525757721171e-5,0.0,0.0,0.0,57.885758837804715,0.0,0.0,0.0,0.00010921459415426346,0.0,0.0,0.0,2.5571592576274593,0.0,0.0,0.0,7.062311444225405,129.0303128452288
t33,0.0,0.0,0.0,8.240161927670734e-6,0.0,0.0,0.0,36.745141160384506,0.0,0.0,0.0,1.0447381296420314e-5,0.0,0.0,0.0,0.19833869764024875,0.0,0.0,0.0,24.885894906219757,0.0,0.0,0.0,2.4488916472583346e-5,0.0,0.0,0.0,49.373967437239195,0.0,0.0,0.0,0.00010864083873075628,0.0,0.0,0.0,2.5571592824706957,0.0,0.0,0.0,7.107617822241541,120.86827112349437
t34,0.0,0.0,0.0,8.273343158801895e-6,0.0,0.0,0.0,13.754298904618638,0.0,0.0,0.0,1.0539017684330356e-5,0.0,0.0,0.0,0.19833879873794524,0.0,0.0,0.0,9.811322397438891,0.0,0.0,0.0,2.478563673568126e-5,0.0,0.0,0.0,8.448422788833776,0.0,0.0,0.0,0.00010689871137555749,0.0,0.0,0.0,2.5571617824724115,0.0,0.0,0.0,2.8233164560363297,37.593011624846945
t35,0.0,0.0,0.0,8.437338988365613e-6,0.0,0.0,0.0,12.737573457832312,0.0,0.0,0.0,1.0590364712652066e-5,0.0,0.0,0.0,0.19833887505283962,0.0,0.0,0.0,9.833654949270745,0.0,0.0,0.0,2.430339121803397e-5,0.0,0.0,0.0,7.223142719655382,0.0,0.0,0.0,0.00010592942734256475,0.0,0.0,0.0,2.5571617697469122,0.0,0.0,0.0,2.815000399180912,35.36502143126136
t36,0.0,0.0,0.0,8.075583971909776e-6,0.0,0.0,0.0,12.970908875669487,0.0,0.0,0.0,1.0414654371806267e-5,0.0,0.0,0.0,0.1983389435163087,0.0,0.0,0.0,9.851399538249558,0.0,0.0,0.0,2.5089796324288547e-5,0.0,0.0,0.0,6.575642561312861,0.0,0.0,0.0,0.00011097554146342416,0.0,0.0,0.0,2.5571617842254057,0.0,0.0,0.0,2.8093325110354814,34.96293876958523
t37,0.0,0.0,0.0,8.21265879900767e-6,0.0,0.0,0.0,13.263578531556552,0.0,0.0,0.0,1.0442336594558775e-5,0.0,0.0,0.0,0.19833896947522778,0.0,0.0,0.0,9.866582146341184,0.0,0.0,0.0,2.4772428631255143e-5,0.0,0.0,0.0,6.549794104212195,0.0,0.0,0.0,0.00010925037835608012,0.0,0.0,0.0,2.5571617430511764,0.0,0.0,0.0,2.773767437007552,35.20937560944627
t38,0.0,0.0,0.0,8.232701305006272e-6,0.0,0.0,0.0,14.201524267675095,0.0,0.0,0.0,1.0500887985713106e-5,0.0,0.0,0.0,0.19833896877143423,0.0,0.0,0.0,9.883067710702639,0.0,0.0,0.0,2.478952752475786e-5,0.0,0.0,0.0,7.906751332356163,0.0,0.0,0.0,0.00010809497478270784,0.0,0.0,0.0,2.5571617262028554,0.0,0.0,0.0,2.810225305314182,37.557220929113974
t39,0.0,0.0,0.0,8.250733785017675e-6,0.0,0.0,0.0,14.377348728163003,0.0,0.0,0.0,1.0585529634391668e-5,0.0,0.0,0.0,0.1983389447523781,0.0,0.0,0.0,9.86794345493609,0.0,0.0,0.0,2.4361232150190936e-5,0.0,0.0,0.0,8.952261045951087,0.0,0.0,0.0,0.00010672668215528242,0.0,0.0,0.0,2.557161703773661,0.0,0.0,0.0,2.6985551109863453,38.651758912740284
t40,0.0,0.0,0.0,8.402383195417607e-6,0.0,0.0,0.0,37.58290636919773,0.0,0.0,0.0,1.0570833009728789e-5,0.0,0.0,0.0,0.19833885656963848,0.0,0.0,0.0,24.984186610068626,0.0,0.0,0.0,2.406922585212151e-5,0.0,0.0,0.0,45.208408255520325,0.0,0.0,0.0,0.00010569622792158559,0.0,0.0,0.0,2.557159970598089,0.0,0.0,0.0,6.786857636873093,117.31800643749749
t41,0.0,0.0,0.0,8.04575062429362e-6,0.0,0.0,0.0,35.06848586854942,0.0,0.0,0.0,1.0522612103035796e-5,0.0,0.0,0.0,0.19833880225629502,0.0,0.0,0.0,25.020164056210756,0.0,0.0,0.0,2.555647054665523e-5,0.0,0.0,0.0,42.5555600755843,0.0,0.0,0.0,0.00011132386792681027,0.0,0.0,0.0,2.557160209930072,0.0,0.0,0.0,6.5762602765570435,111.97612473778909
t42,0.0,0.0,0.0,8.211847918633345e-6,0.0,0.0,0.0,31.064270797176817,0.0,0.0,0.0,1.0577765577142658e-5,0.0,0.0,0.0,0.19833875924705782,0.0,0.0,0.0,24.9750042693442,0.0,0.0,0.0,2.5290321867208098e-5,0.0,0.0,0.0,35.3834749218852,0.0,0.0,0.0,0.00010993683385509204,0.0,0.0,0.0,2.557160162859163,0.0,0.0,0.0,6.6523200370974,100.83072296437905
t43,0.0,0.0,0.0,8.242761814945984e-6,0.0,0.0,0.0,35.24044706637381,0.0,0.0,0.0,1.0575628743425889e-5,0.0,0.0,0.0,0.19833872159117508,0.0,0.0,0.0,25.153687461740436,0.0,0.0,0.0,2.5097898810844505e-5,0.0,0.0,0.0,31.321545555425555,0.0,0.0,0.0,0.00010842782511249573,0.0,0.0,0.0,2.557159875202949,0.0,0.0,0.0,7.189209554693744,101.66054057914216
t44,0.0,0.0,0.0,8.281155782045993e-6,0.0,0.0,0.0,8.094027972610414,0.0,0.0,0.0,1.070465632635764e-5,0.0,0.0,0.0,0.19833877412895387,0.0,0.0,0.0,1.8911316174149215,0.0,0.0,0.0,2.3600489124956393e-5,0.0,0.0,0.0,1.6895306824576346e-5,0.0,0.0,0.0,0.00010658977880966558,0.0,0.0,0.0,2.557161653014081,0.0,0.0,0.0,1.6316854443548046,14.372511532910043
t45,0.0,0.0,0.0,8.420780240810467e-6,0.0,0.0,0.0,10.897117651170577,0.0,0.0,0.0,1.0677136126675781e-5,0.0,0.0,0.0,0.1983386876848733,0.0,0.0,0.0,1.9780351850045756,0.0,0.0,0.0,2.2472022119048652e-5,0.0,0.0,0.0,1.5401535501930665e-5,0.0,0.0,0.0,0.00010399271651584982,0.0,0.0,0.0,2.557161572174761,0.0,0.0,0.0,1.8420560735989153,17.472870133824205
t46,0.0,0.0,0.0,8.061592252427655e-6,0.0,0.0,0.0,12.639402562192249,0.0,0.0,0.0,1.0502306361278255e-5,0.0,0.0,0.0,0.19833863995843445,0.0,0.0,0.0,2.065680318627308,0.0,0.0,0.0,2.4544982130575615e-5,0.0,0.0,0.0,0.6475323738028167,0.0,0.0,0.0,0.00010858088790087933,0.0,0.0,0.0,2.5571615505032868,0.0,0.0,0.0,1.9736483037633141,20.081915438616054
t47,0.0,0.0,0.0,8.252278732607368e-6,0.0,0.0,0.0,16.14443016686095,0.0,0.0,0.0,1.0417281521498725e-5,0.0,0.0,0.0,0.19833860446213325,0.0,0.0,0.0,2.204067732505719,0.0,0.0,0.0,2.359030843623068e-5,0.0,0.0,0.0,9.198062074234217,0.0,0.0,0.0,0.00010771945922888872,0.0,0.0,0.0,2.557161473069661,0.0,0.0,0.0,2.1550233095114737,32.45723333997208
t48,0.0,0.0,0.0,8.15464420500582e-6,0.0,0.0,0.0,1.624222374719776e-5,0.0,0.0,0.0,1.0323749932747885e-5,0.0,0.0,0.0,1.750579395583996e-5,0.0,0.0,0.0,1.7127841056709944e-5,0.0,0.0,0.0,2.2971374211331783e-5,0.0,0.0,0.0,1.4742794005650537e-5,0.0,0.0,0.0,0.00010956390179343793,0.0,0.0,0.0,2.5571618208786027,0.0,0.0,0.0,1.6395768762917696e-5,2.5573948489702736
t49,0.0,0.0,0.0,8.220575426886317e-6,0.0,0.0,0.0,1.6001937541368025e-5,0.0,0.0,0.0,1.0714326158226882e-5,0.0,0.0,0.0,1.7376954517077877e-5,0.0,0.0,0.0,1.6900529539655913e-5,0.0,0.0,0.0,2.191163206122309e-5,0.0,0.0,0.0,1.4430573664971789e-5,0.0,0.0,0.0,0.00010794609904044712,0.0,0.0,0.0,2.5571617881762796,0.0,0.0,0.0,1.6353593518784376e-5,2.5573916443977485
t50,0.0,0.0,0.0,8.401953442688343e-6,0.0,0.0,0.0,1.5718200438260446e-5,0.0,0.0,0.0,1.073464904067758e-5,0.0,0.0,0.0,1.7176137701086454e-5,0.0,0.0,0.0,1.6864881191388392e-5,0.0,0.0,0.0,2.1875791277889596e-5,0.0,0.0,0.0,1.4174669467450411e-5,0.0,0.0,0.0,0.00010875996593294422,0.0,0.0,0.0,2.5571617706451817,0.0,0.0,0.0,1.6235920204573083e-5,2.557391712813879
t51,0.0,0.0,0.0,8.093722148932197e-6,0.0,0.0,0.0,1.645789828096358e-5,0.0,0.0,0.0,1.063187878937959e-5,0.0,0.0,0.0,1.7925409909537508e-5,0.0,0.0,0.0,1.7099270523086798e-5,0.0,0.0,0.0,2.286255650723754e-5,0.0,0.0,0.0,1.4801182710225275e-5,0.0,0.0,0.0,0.00025141655743289023,0.0,0.0,0.0,2.5571617879325466,0.0,0.0,0.0,1.6529892737968884e-5,2.557537606301587
t52,0.0,0.0,0.0,8.385568859411672e-6,0.0,0.0,0.0,1.708551482174686e-5,0.0,0.0,0.0,1.0617798535900927e-5,0.0,0.0,0.0,1.7216878995524576e-5,0.0,0.0,0.0,1.785199094236591e-5,0.0,0.0,0.0,2.5795526969471684e-5,0.0,0.0,0.0,1.6184896452824356e-5,0.0,0.0,0.0,0.07273353052900287,0.0,0.0,0.0,2.5571615407340427,0.0,0.0,0.0,1.6795508308195934e-5,2.630025004946931
t53,0.0,0.0,0.0,8.386302115774135e-6,0.0,0.0,0.0,1.571669626172436e-5,0.0,0.0,0.0,1.0662394777186571e-5,0.0,0.0,0.0,0.1983375241096832,0.0,0.0,0.0,1.850284669527108e-5,0.0,0.0,0.0,2.5421947276581045e-5,0.0,0.0,0.0,1.4318661979754357e-5,0.0,0.0,0.0,0.06804870860956706,0.0,0.0,0.0,2.5571615817466298,0.0,0.0,0.0,1.669097135673232e-5,2.8236575142863427
t54,0.0,0.0,0.0,8.269166665646661e-6,0.0,0.0,0.0,10.963535660880147,0.0,0.0,0.0,1.0675065491384612e-5,0.0,0.0,0.0,0.19833902068696574,0.0,0.0,0.0,1.426933787219145,0.0,0.0,0.0,2.5234967585925996e-5,0.0,0.0,0.0,21.113054328094854,0.0,0.0,0.0,0.00010482484218627051,0.0,0.0,0.0,2.5571616363781025,0.0,0.0,0.0,1.74914199139647,38.00831542869762
