Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,2,5,7,9,10,2,5,7,9,10,1,2,3,4,5,6,7,8,9,10,0
AnnualSum,1.2788722e7,270621.8,203919.44,31686.242,4.532482e7,4.1435145e6,4.643926e6,5.7062735e6,848716.2,3.4563375e6,1.2161872e8,9.688668e6,5.5668116e7,426913.9,141407.97,5.9866452e7,1.6530106e7,1.8954568e8,505749.03,9.912396e7,2.2759434e7,2.4747692e7,612649.3,4.0629752e6,5.710648e6,1.341389e6,1.4750241e6,9.797213e6,391853.1,82783.62,1.3653801e6,234334.94,310463.6,95146.35,1.6038712e6,1.91557e6,75498.14,4.0430124e7,62158.582,1.4234883e7,95147.26,46142.695,4.561171e8,19475.652,45008.383,35286.69,2.8892378e7,3.4198664e7,34110.99,4.2918435e6,255087.08,519303.25,569947.1,13862.032,5.2739525e6,217163.89,1.2994049e8,1.0537828e7,3.151552e7,6.94584e6,6.239727e7,2.0339952e7,9.125443e7,60729.156,3.6227984e7,6.869173e6,9.621153e6,5.3212944e7,3.769119e6,230478.94,3.6854445e6,4.6694985e6,3.2289574e7,4.225205e7,5.6437465e6,2.13562e7,770342.06,10280.263,23085.527,177841.4,1432.6738,36524.79,41129.27,1.8713604e7,43004.902,42554.55,0.0,32700.398,3.5465752e6,9391.161,1.4026207e7,0.0,2576.5125,8.106093e6,2.3796076e7,0.0,8.563263e7,6.0754184e7,9.241978e6,3.0931295e6,26275.986,0.0,0.0,29672.04,31762.412,34279.64,38861.184,28501.316,73922.83,47307.01,30358.7,27292.316,22653.924,2.0937792e9
t1,3272.633357281038,13.70529025786717,30.870462483649433,4.9020106769661265,5348.580339149123,0.0,0.0,0.0,158.3969513626517,0.0,11364.886487182406,4.858942085713792,7554.503767220441,24.742909182732845,15.918955395254525,7300.934096845226,3148.9152797638526,29607.97123344771,0.8915821357558865,9809.211436527044,3295.1424735614883,0.0,17.254376420875673,726.270047497517,951.5581343530749,278.3216803055565,301.424516383979,1720.3452434907724,0.0,10.400323860141924,5.1937948952681845,2.291743197160853,28.91785130907964,8.470535697052771,356.31050421167777,369.7470018864055,0.801096403773348,8555.52971053409,6.586952014843591,5486.768046858521,6.814370724342034,8.062420201759572,55231.58030642486,1.5688249221225246,1.444119843255167,0.9012401373744571,2324.4889853896216,4384.987255782943,0.0,931.9881920509401,120.2645101894999,28.495196012025552,65.24162278987839,8.743762782305822,332.94737204185844,0.0,22894.5937888186,860.3677451380748,3976.3052065898064,3634.186393404429,7251.795534085353,800.7854470629203,2446.8928721161997,146.58179369831774,989.5390676193259,1314.8568175826442,0.0,10114.685993264879,10.901865141849616,52.906360303494154,445.72054697059053,52.56840833912771,1441.4371301835008,650.8442869264525,0.0,6032.020102716256,282.4567903526831,1.0818376846953377,2.585263647331022,19.291389071524925,0.0,8.251145489087069,6.237243049762094,5277.056139490905,6.199703641604984,8.608734617399582,0.0,7.737838000470783,729.8212817483321,1.0290828099599167,2704.4572984037013,0.0,0.0,1294.0810601331214,106.6081962542493,0.0,3364.095729504924,981.6332997016403,6.164143689082601,5.048635643725316,17.470537048641496,0.0,0.0,4.2939411119055,3.0209688240425234,2.2581317417259,0.4868150356335369,2.8697985404459865,47.453936142062446,48.19869078662042,20.21279654116477,2.137318338241831,2.0126099266978534,241310.63503010472
t2,3272.198075491116,12.869043503613213,30.819839497913208,4.836603526925092,5348.561700599873,0.0,0.0,0.0,158.3969513626517,0.0,8660.133956383354,4.626620896899638,7554.02705020381,24.573499944226445,15.766544693214854,7300.87405577748,3288.8427287464247,32496.573666463868,0.8907300083064884,11280.651364051277,3295.1424735614883,0.0,16.514447456881136,726.2208349546385,1029.719239499492,278.32120123882385,281.51118848625987,1634.298750183044,0.0,10.392666826104612,6.733672664633758,2.7716607374963305,40.1598041891789,8.73815176130439,372.24820249877973,324.6972195467714,0.811454915502744,7586.190555072016,7.276513836660657,5484.764749859139,6.456858947650547,7.698876441284197,55231.56069560782,1.4175087068542704,1.111911754413471,0.8995592714677296,2169.4465452824616,4384.987255782943,0.0,930.785186174206,102.6169654808393,23.200625833103242,59.92703568491751,8.905116413193136,253.49751775027914,0.0,22894.251736833514,832.8390894758039,3976.2060479206216,3634.476497495126,7251.774390212587,693.9118077419299,2242.9049594990324,147.3274449252323,865.7329201721602,1314.8568175826442,0.0,10107.340944458905,7.129532584371416,36.00331517486814,445.5843906953686,84.23435682325353,2096.7150090670084,1041.4958577991829,0.0,6032.021375896845,282.45387595145263,1.081857516926352,1.962226320530621,21.261370392710376,0.0,8.251535507859447,6.238566662381283,5277.067798691467,6.19262394720389,8.610792795454202,0.0,7.958367988972864,738.5151301903838,1.0289748224155737,2884.782264697374,0.0,0.0,1291.5692218743125,8.861657276380093,0.0,3053.1471943433403,703.107033415979,3.644967766819049,3.2985879567744028,1.7559206276574728,0.0,0.0,2.353008607268934,1.9138401753304546,1.9757042193813876,13.967189209019296,2.070496328129338,5.684605696109782,5.292020130056719,1.6205238201387178,1.9744669538077777,1.9368094460753569,241798.05200526075
t3,3272.2322563237094,13.445601886856965,30.844103188729363,4.814892555376112,5348.571771734588,0.0,0.0,0.0,158.3969513626517,0.0,8659.663593198167,4.581513125790193,7554.047557905339,24.567846986050192,15.760363909744886,7300.875026853841,3078.862881348728,32135.490747303164,0.8914798015165146,13242.641101689936,3295.1424735614883,0.0,16.371305675321054,726.2140604832176,1094.8926066384638,278.32346440740014,254.96273724501114,1634.300794006423,0.0,10.396274021568788,6.622851492049977,2.7478021021473817,39.654684224699,8.737784152966082,380.92642739136033,281.2843305068075,0.8102423135556361,7487.656009357146,7.282440182771406,5485.340407205775,6.401423960179303,7.6311369848795625,55231.57607727307,1.287071451402804,0.9089097573852384,0.899429729697566,2169.445424926899,4384.987255782943,0.0,927.4505978448841,70.73505264735925,19.217022827608325,53.29137994622478,9.059721692155408,205.79898943840746,0.0,22892.31702091988,292.230237551787,3976.021393962965,3631.730393027663,7251.7266571481005,640.4385024144541,2242.8442673988757,147.77834342565964,741.9146991792655,1314.8568175826442,0.0,10106.992024938305,7.283539319167272,35.195123408909154,445.60875016435966,126.64821147899814,2555.5148342647108,1302.0285388712687,0.0,6032.0216249676605,282.4453858067541,1.1334939268377802,1.8848985419268791,23.231516834162164,0.0,8.251434497350093,6.2393325663354995,5277.0788915658695,6.188868286777708,8.611413874643778,0.0,8.288809618829728,721.1274385962502,1.0289132839253172,3065.1058559303265,0.0,0.0,1291.5913624998748,8.431983938391626,0.0,3032.1276522370053,581.9885397384987,3.4716611464385707,3.026618677981058,0.9512320547140521,0.0,0.0,2.187674257996921,1.9038480305737546,1.9655059021279448,14.533237266637236,2.0229300551664657,3.115498525495739,1.866578432007432,1.7567536056591688,1.8814056622759239,1.8704901702036438,243054.50408396113
t4,3271.99825357712,14.130529472487673,30.847345349353176,4.789356508728949,5348.571235725641,0.0,0.0,23.382613630782632,158.3969513626517,0.0,8658.970599342772,4.60862491388404,7553.963672175095,24.5362061200212,15.731669022866889,7300.872667148865,2903.868429936033,31413.31274291466,0.8922740630006245,14223.62371646945,3295.1424735614883,0.0,16.574761849127402,726.2132503479446,1069.9923853193081,278.32367322130756,235.0498798022674,1691.665307914546,0.0,10.400947626485578,4.602297973215636,2.187205867103927,28.15954644959677,8.476276750129305,375.6785559616997,358.7970361584077,0.79833041336804,8560.717274228095,6.606132861922093,5484.177886648676,6.430628658061523,7.571353367193234,55231.57925810666,1.2185301557408366,0.8072759503521449,0.899490598198321,2169.4343878370023,4384.987255782943,0.0,923.9408763215736,70.05256415883643,13.975907225940196,41.439266256024155,9.232844349491058,158.13961886814968,0.0,22890.403436940713,287.8262068869922,3975.8540424173907,2883.1216051074457,7251.6892314191655,586.9927137787241,2242.804369065025,148.18105393139734,741.8756044218828,1314.8568175826442,0.0,10105.72816002901,7.554920749824664,35.063566265541084,445.61242549607846,169.05780841339117,2686.589204272893,1823.0865902341134,0.0,6032.019724380506,282.42729901379425,1.1335811919803662,2.3507470261176966,25.20195002999472,0.0,8.251884039180515,6.240363264877278,5277.070300721563,6.185812380212785,8.611286033567907,0.0,8.509212525584607,773.2904045802047,1.028745882664626,3155.266867971218,0.0,0.0,1290.1321195128442,6.901989044443445,0.0,3152.7312486866867,630.0364366676072,2.877905081995822,2.4769572397356847,0.9751937145149426,0.0,0.0,1.8421625776077932,1.755724555760048,1.9178219565596626,0.6499541526013611,1.8040808186757742,2.9787014708962127,1.0443918010538427,1.6260736264701758,1.8048868570185097,1.7853084589616746,244412.9962606014
t5,3272.1478374795333,16.05793847647267,30.90430789485305,4.863693072747203,5348.586888802428,0.0,0.0,23.386972870530684,158.3969513626517,0.0,8662.266844987222,4.823766860105289,7554.25398144941,24.580373507904056,15.772738802650103,7300.901000276022,3078.8683887687057,29969.000058794532,0.8940656797264237,14714.13713009921,3295.1424735614883,0.0,17.307300046472854,726.23312671864,1098.1712413801517,275.00551367835374,221.77732839308848,1806.395758350889,0.0,10.40693192343404,8.31748160390496,2.847717600962162,37.184306787318086,8.700284348816387,385.1966902933971,428.82407838453076,0.8105052637758127,8472.930608921342,7.2691958063524895,5484.626521692754,6.769330410139574,7.7306387056262,55231.61016862372,1.1597808274423151,0.713965259683534,0.9008895459289326,2014.4414331700632,4384.987255782943,0.0,923.6577588167423,70.09418326394669,11.371417970344464,29.622171376015935,9.430481842402212,126.38902369943985,0.0,22890.082078486408,286.8674152758332,3975.811559021464,3029.613242371062,7251.704231484414,533.5805511340343,2242.8033667338927,148.58486264699465,618.1238412404373,1314.8568175826442,0.0,10106.734184298459,8.283733322161225,35.24747187652099,445.64026911100666,190.2800564243918,2555.515055151087,1953.3658072321632,0.0,6032.020692024175,282.4165152418027,1.0819516879492819,2.506856317520629,25.202066395441967,0.0,8.251329854726343,6.2410794820639826,5277.066033051208,6.1833585752517,8.608281712379673,0.0,8.510040143485872,808.066082852847,1.0287544170581548,3155.267257301667,0.0,0.0,1291.613382343484,8.784524223440942,0.0,3590.5130186473916,1311.6359609399892,3.7570330131525917,3.2333907433909896,1.1624994816210659,0.0,0.0,1.7519556207057012,1.7823785806691352,1.8374844522621605,4.001029919100409,1.8168822276004084,3.088361026648193,1.4063455235004498,1.5838120850855615,1.7167831194422067,1.6648492407408375,244726.76303687363
t6,3272.6330465399183,23.118693482143318,31.009896583025434,5.034186462273083,5348.616245640557,0.0,0.0,23.40139912845278,158.3969513626517,0.0,21281.62614911268,5.3055363102764055,7554.829471200957,24.77724187212871,15.954168005540193,7300.959894934273,3008.938665582346,27080.398100725168,0.897325633187858,14714.192564141926,3295.1424735614883,0.0,22.537536759414692,726.4412955338889,1324.7430700447628,278.3917099921206,231.79844143766564,1835.1402684288666,0.0,10.448869711900684,13.60235012801358,3.2714236896081443,46.53320043273215,8.80206192253163,385.3300583547967,428.95303365848946,0.8145778696690542,7586.248620287022,7.419440993404443,5487.768678529114,7.504546343911297,8.327305854453869,55231.64384179485,1.1772344642428223,0.5356906496960225,0.9042272885813367,2014.4811601329056,4384.987255782943,0.0,924.6478732815485,81.22380866649192,7.473290684529703,20.442522093020045,9.644626642082063,94.64488608229003,0.0,22890.11787352681,287.30287939342355,3975.7312228511346,3249.414532352227,7251.697197469434,480.16623658084336,2650.68197879256,148.93666226344936,618.1217260219803,1314.8568175826442,0.0,10110.79946534391,10.171969188779755,41.73621695588853,445.6993082040533,190.3224160397655,2490.0171972600556,1953.4108958088134,0.0,6032.016627230459,282.39491714118617,1.030594594837631,2.5069135870337718,25.2018688551598,0.0,8.250971020209516,6.237713358575265,5277.0828324108425,6.186677168658337,8.60971682473368,0.0,8.62072002744141,808.0667927633027,1.0292418419975284,3245.430325982433,0.0,0.0,1294.0104794249519,853.9092365334791,0.0,4784.875771376101,3137.7965809623847,4.746073307375205,4.889519926817037,1.1124487463143446,0.0,0.0,2.2922414928527903,2.71835069132946,3.825436952841064,4.694196470983081,2.3857176837369645,3.1390940302147756,1.3426475771318536,1.880063709581487,2.0970976077953054,2.114853735383038,258260.79523648648
t7,3273.364924505347,88.7842324386759,31.128202212373775,5.20943391726316,5348.659273919468,20.11297287788544,30.176087227308567,23.419011941546152,158.3969513626517,0.0,25996.58816390071,5.942674076758355,7555.2931239453455,25.29575025087548,16.40713434368874,7300.994440623154,3253.9795956440284,22386.396560390465,0.9015262410715803,15204.753263133634,3295.1424735614883,0.0,24.8722812234113,726.4613276428435,1325.2257808467577,281.71527736257417,248.3949341673494,1806.4599515778377,0.0,10.445044981698953,24.309345143503627,3.6384197822899504,48.15780325003332,8.926423972589916,381.06918492683326,429.0298169947308,0.8175527360549011,7093.65253396248,7.464904415171771,5490.000202319827,8.628773913712784,9.199807530173846,55231.6943271998,1.196685313940693,0.5442093202878892,0.9084355467890262,2014.524845596947,4384.987255782943,0.0,932.3930572780883,121.19389169141076,6.277644554711249,17.975114034038306,9.900554773637351,78.93801980117748,0.0,22893.50600178566,4797.782780025562,3975.7864708503707,3634.4665498713184,7251.7344912661565,426.82986182927823,3058.639634371138,149.30862366187944,494.45310195680173,1314.8568175826442,0.0,10116.055893041248,909.948495078821,58.919594052415846,445.829356835769,222.25973819536102,2359.053285847391,2083.8000572114297,0.0,6032.010665749329,282.3779816789628,1.030658872700414,2.8204173581994554,25.20204442850967,0.0,8.250819776649783,6.23793242239834,5277.079826459789,6.194444251545082,8.610897152323947,0.0,8.73129896552138,808.0671958987705,1.0298028344449195,3245.43193548139,0.0,0.0,1295.3909827310829,6648.504686499681,0.0,6657.300667429374,4790.041756488011,10.951500572746937,3212.121409070733,3.355535900044778,0.0,0.0,3.295901212877583,3.1999365606405856,2.953782109164454,4.570380610143541,3.0725516856215673,5.012081518368346,6.083309871611874,4.81239313745892,1.9583716355753313,2.0069120147234063,277310.88803799904
t8,3273.5571053607273,102.06188019097243,31.18272644155189,5.272197034070594,5348.678547987882,40.379878686448606,60.57961208149069,23.424156709733055,158.3969513626517,41.49412411651745,26003.49659698272,6.622028254674159,7555.608403260673,26.143661129315927,17.069877750396024,7301.014660538386,3079.0394946875754,17331.295607440916,0.9065442402751174,15204.794562118315,3295.1424735614883,982.5596966946172,29.665155265971727,726.4994312527012,1325.7244010395555,281.7218231693587,274.95189522388387,1749.101185090151,4.740637607099024,10.445624280740056,46.27831434768898,3.909700035595283,48.65365718828588,9.038681707852577,381.11915390089194,429.0788657434476,0.8202654650496084,7290.7667882804,7.494253557846312,5490.498420960466,9.327033545719914,9.589340063307048,55231.7215808206,1.2023360184151333,0.6422183577682967,0.9108660232383745,1859.5331032060174,4384.987255782943,0.2211151827939974,933.2490362206083,123.54569276593094,5.009290364714475,18.018657260437905,10.115431309916442,63.11075054987889,0.0,22894.19340916345,11541.179278125628,3975.836841408351,3634.572996475804,7251.757043281139,426.8309291514013,3058.643256814812,149.63266769501428,370.7043392755343,1314.8568175826442,0.0,10116.537599603824,2869.18011273014,59.53804104503118,445.83647791219977,243.4756739645564,2162.4259814236084,2214.071148236298,0.0,6032.006097182967,282.36393515740457,0.9796411856498297,3.134782504770619,25.202188425581326,0.0,8.251090962804655,6.237760704473756,5277.074494423243,6.199876396984177,8.611394038667727,0.0,8.841255114826392,808.0672142843417,1.0300514398290765,3155.2713165612663,0.0,0.10732476768955529,1295.9509636044145,6650.207616034352,0.0,7365.4752840240335,5472.240714718243,6272.791831749443,4613.03776060817,2.3514456038245797,0.0,0.0,3.566138979977606,4.494473054148918,2.8983661395417015,5.185279059200921,3.35375694592819,8.450000410210611,4.786297303668706,2.6816491351741054,1.8282925225345599,1.9059147425358876,290714.26956989605
