Region,Resource,Zone,Cluster,AnnualSum
FR0 0,FR0 0 ror,5,1,9.3028314e8
FR0 0,FR0 0 solar,5,1,830431.25
GB4 0,GB4 0 CCGT,6,1,2.2302902e8
GB4 0,GB4 0 coal,6,1,1.5751272e7
GB4 0,GB4 0 offwind-ac,6,1,1.7283926e7
GB4 0,GB4 0 offwind-dc,6,1,1.9990284e7
GB4 0,GB4 0 oil,6,1,1.2749949e6
GB4 0,GB4 0 onwind,6,1,1.6278158e8
GB4 0,GB4 0 solar,6,1,9.152579e6
GB5 0,GB5 0 CCGT,7,1,6.381435e9
GB5 0,GB5 0 OCGT,7,1,1.122548e9
GB5 0,GB5 0 biomass,7,1,1.4155028e9
GB5 0,GB5 0 coal,7,1,4.1277107e8
GB5 0,GB5 0 nuclear,7,1,2.6807877e9
GB5 0,GB5 0 offwind-ac,7,1,7.4378323e8
GB5 0,GB5 0 offwind-dc,7,1,3.403158e9
GB5 0,GB5 0 oil,7,1,1.0189373e7
GB5 0,GB5 0 onwind,7,1,1.2597856e9
GB5 0,GB5 0 ror,7,1,3.044694e8
GB5 0,GB5 0 solar,7,1,4.131332e8
NL0 0,NL0 0 CCGT,8,1,2.6690583e9
NL0 0,NL0 0 OCGT,8,1,5.0836026e8
NL0 0,NL0 0 coal,8,1,1.1681547e7
NL0 0,NL0 0 nuclear,8,1,1.5928565e8
NL0 0,NL0 0 offwind-ac,8,1,1.5860747e8
NL0 0,NL0 0 offwind-dc,8,1,1.1014518e9
NL0 0,NL0 0 onwind,8,1,1.3361953e9
NL0 0,NL0 0 solar,8,1,2.1575464e8
NO3 0,NO3 0 CCGT,9,1,1.2128328e9
NO3 0,NO3 0 OCGT,9,1,4.434215e7
NO3 0,NO3 0 offwind-ac,9,1,345221.97
NO3 0,NO3 0 offwind-dc,9,1,788090.8
NO3 0,NO3 0 onwind,9,1,5.608047e6
NO3 0,NO3 0 solar,9,1,34492.254
SE3 2,NO3 0 coal,9,1,1.6249222e6
NL0 0,NO3 0 nuclear,9,1,1.3341721e6
SE3 0,SE3 0 CCGT,10,1,1.0621038e9
SE3 1,SE3 0 biomass,10,1,1.7199285e6
SE3 2,SE3 0 coal,10,1,1.9550022e6
SE3 3,SE3 0 nuclear,10,1,0.0
SE3 4,SE3 0 offwind-ac,10,1,1.2749964e6
SE3 5,SE3 0 offwind-dc,10,1,1.4373627e8
SE3 6,SE3 0 oil,10,1,351889.25
SE3 7,SE3 0 onwind,10,1,5.4458374e8
SE3 8,SE3 0 ror,10,1,0.0
SE3 9,SE3 0 solar,10,1,91507.73
DE0 0,DE0 0 hydro,2,1,3.7470035e8
FR0 0,FR0 0 hydro,5,1,8.011629e8
GB5 0,GB5 0 hydro,7,1,0.0
NO3 0,NO3 0 hydro,9,1,1.4601284e9
SE3 0,SE3 0 hydro,10,1,1.9710602e9
DE0 0,DE0 0 PHS,2,1,8.0663654e8
FR0 0,FR0 0 PHS,5,1,2.0497189e8
GB5 0,GB5 0 PHS,7,1,1.6544674e6
NO3 0,NO3 0 PHS,9,1,0.0
SE3 0,SE3 0 PHS,10,1,0.0
BE0 0,BE0 0 Battery,1,1,1.3079688e6
DE0 0,DE0 0 Battery,2,1,2.0674794e6
DK0 0,DK0 0 Battery,3,1,1.8871272e6
DK3 0,DK3 0 Battery,4,1,1.9434472e6
FR0 0,FR0 0 Battery,5,1,916329.8
GB4 0,GB4 0 Battery,6,1,4.818605e6
GB5 0,GB5 0 Battery,7,1,3.932636e6
NL0 0,NL0 0 Battery,8,1,1.8741709e6
NO0 0,NO0 0 Battery,9,1,510303.53
SE3 0,SE3 0 Battery,10,1,735517.1
