Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,-3.2051804e7,1.4687861e7,-1.3690129e7,-2.5071516e7,4.6709955e6,4.6864515e6,-4.5079084e7,0.0,-829476.5,0.0,-9.726843e6,1.7495109e6,2.4081518e6,0.0,-1.1172239e6,0.0,-397192.28,-397192.28,-30375.234,-62129.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7708172e6,-1.0302081e8
t1,-2051.067807761531,2.111191254671212,-3172.0525632746244,4415.815112365174,4747.133978744687,2375.879843791263,-5152.430793804645,0.0,-677.0083265596784,0.0,-1995.4080942673127,598.5011429926565,598.2679035179162,0.0,391.5068206328169,0.0,-178.1447955901029,-178.1447955901029,-245.79495560101998,-594.8381123261597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0074848485094,-180.6667666274841
t2,-1440.2876245226535,-213.79965197455203,-2609.4507897919634,2445.1528675348845,4153.415915205063,2374.566600917813,-5152.430483984447,0.0,-994.3340033900115,0.0,-1994.4378691499526,595.8058891027983,338.0058543648852,0.0,696.4871502137994,0.0,-109.50130847944666,-109.50130847944666,-246.42021035108885,-595.7134949715175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.4877605046872,-1926.95470725115
t3,-1015.6057436496594,-353.65387009400183,-2479.0471031065376,1779.1781527561734,3412.4215853322403,2374.5592259717523,-5152.430312013088,0.0,-981.4352070330278,0.0,-1981.9586331679923,595.8229999304403,317.1933603127495,0.0,696.3369937373377,0.0,-70.36142651420391,-70.36142651420391,-246.37700721046642,-595.6133684532153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.4280226589281,-2835.9037570567752
t4,-700.8749206494576,-519.4873108853453,-3171.643527354258,2919.7533216475285,2188.216020885974,2375.8189526245424,-5152.430288667048,0.0,-500.73717985347446,0.0,-1225.5095466322568,598.403730120205,598.047050037984,0.0,696.4641343885241,0.0,-54.402578344802606,-54.402578344802606,-246.36311390877677,-595.6281895985055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.4576971033127,-1909.3183274306577
t5,-1069.3745803491802,-545.2597851255396,-3155.495645435246,1533.8086104451513,2107.105761665158,2374.740934930869,-5152.4304036622325,0.0,-25.43966448672927,0.0,-35.82121898895002,596.3045047348021,585.6376022060017,0.0,696.373635347318,0.0,-51.38518023159594,-51.38518023159594,-246.0763799025378,-595.1715475046921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.2928249591453,-2098.5757116298537
t6,-1683.415770851997,-883.7932105598447,-2288.054644932092,6537.070431971099,4536.293700589231,2374.399620643744,-5152.431494149845,0.0,-1.0546863195252172,0.0,-2.3745840591800516,596.632162883895,304.1446389832337,0.0,695.9058592429235,0.0,-30.53737447405345,-30.53737447405345,-178.39150097505095,-492.9513640617245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.5960504923264,5223.500459949086
t7,-3043.6437128047446,-0.1358667210697604,-1515.9881806125948,798.0698026984437,4745.240636194634,2374.139017743507,-5152.431560400556,0.0,-0.24628264972704983,0.0,-20.24919506301694,595.7482103202806,256.2063134582104,0.0,17.98830620553906,0.0,-0.11211464588998865,-0.11211464588998865,-64.71348888335328,-115.6761528601811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.2956182390835,-205.62076442732587
t8,-2924.3536786845234,-0.6382192715291239,-1591.863510134502,7.531776449356585,4742.683086586718,2373.96981229457,-5152.431216004116,0.0,-0.2583010368758778,0.0,-9.620712471759816,595.3232640292892,264.13486327758176,0.0,15.213619269441097,0.0,88.44897669217005,88.44897669217005,-11.35185832736613,-16.58656745991027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.9703206075092,-638.3793674917783
t9,-2836.1501506895856,0.12361319869341969,-1480.4206266650142,4.373843376661171,4742.041365405617,2373.8659854601956,-5152.431198520562,0.0,-0.13147190046277046,0.0,-24.62976747231528,595.4024730583133,259.4150534727895,0.0,14.57214271471878,0.0,129.76172616087058,129.76172616087058,-8.33405873083828,-12.016836239391296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.4142466406324,-486.38193456880845
t10,-2743.2486813224978,0.20376209694768477,-1948.2628481610145,4.985377907065413,4743.564368171827,2373.9725318473984,-5152.431117191453,0.0,0.10984836213015114,0.0,-23.924608142719308,595.5946907478749,277.3124767816696,0.0,14.738596698914307,0.0,140.26150065943648,140.26150065943648,-8.241367941245556,-11.832034596210292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.8631989657924,-820.0728044566476
t11,-2617.389321472342,31.466383097282232,-1406.16796160287,3.6433311959262937,4749.84561656515,2373.8029634388467,-5152.431465904441,0.0,391.8768914193947,0.0,-27.135839716160945,595.4811578338351,253.63507790065705,0.0,-0.7420194892226846,0.0,137.68013461672848,137.68013461672848,-7.664077042980239,-10.92851109007529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.5245566308133,40.17705099727175
t12,-1869.430329422693,1.49125869018917,-2306.6274727144287,4.885256201957418,4746.288808120456,2373.977713849442,-5152.43132055813,0.0,0.5320927231496171,0.0,-30.721271960687773,595.6694040654588,300.71236913540395,0.0,3.3672389848754847,0.0,120.53278461555323,120.53278461555323,-7.695406138728401,-10.958447688120827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.9105864880769,-489.9639509926699
t13,-1895.2717523712245,3.627700466920942,-2215.0727854656575,0.14849827897887735,4743.6563507784085,2374.003738811267,-5152.431399268333,0.0,-0.13286432147049254,0.0,-1987.3653713206422,595.697617890964,294.4515056119134,0.0,14.24086503465594,0.0,90.57040605114884,90.57040605114884,-7.580053150716225,-10.759847417348169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.532216260669,-2495.1147680793165
t14,-1727.1902607439488,3.2847236004599836,-1980.1833029299044,0.1239388307030822,4743.9009635520015,2373.985097025061,-5152.431372788349,0.0,-0.24776287896270333,0.0,-1987.271945123384,595.6795975096154,278.9666688504858,0.0,15.459279731769925,0.0,61.652997149386806,61.652997149386806,-7.6380656496957045,-10.844426958314898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.5782342381699,-2134.5226394355213
