region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
BE0 0,BE0 0 CCGT,1,1,1,47785.23661242954,0.0,7.284055795085862e7,0.0,5.1154888e7,3.138466752045231e8,0.0,1.2953869233191335e6,0.0,6.0501984e8,0.0,0.0,0.0,9.630853051748048e7,0.0,6.0501984e8,5.354938238327938e8,6.952601616720623e7
BE0 0,BE0 0 OCGT,1,1,2,66097.18981651473,0.0,5.44865833242607e7,0.0,811865.4375,1.0188125741829965e7,0.0,414649.24510034896,0.0,7.734693e7,0.0,0.0,0.0,3.2402455943330033e6,0.0,7.7346928e7,6.920756653284054e7,8.139361467159465e6
BE0 0,BE0 0 biomass,1,1,3,31135.948707271822,0.0,3.7592576750463247e6,0.0,0.0,5.647827356679886e6,0.0,28938.494389543503,0.0,8.1037015e6,0.0,0.0,0.0,0.0,0.0,8.1037015e6,9.467159474823026e6,-1.363457974823026e6
BE0 0,BE0 0 coal,1,1,4,623287.2437260046,0.0,237241.87612041054,0.0,190117.453125,589886.9111778431,0.0,245950.94103821044,0.0,1.2379029e6,0.0,0.0,0.0,646055.6661118224,0.0,1.237902875e6,2.5325400912992912e6,-1.2946372162992912e6
BE0 0,BE0 0 nuclear,1,1,5,538994.6033243635,0.0,0.0,0.0,3.6259856e8,2.1057045639085132e8,0.0,0.0,0.0,1.6241407e9,0.0,0.0,0.0,0.0,0.0,1.624140672e9,5.737080109941757e8,1.0504326610058243e9
BE0 0,BE0 0 offwind-ac,1,1,6,91560.66625917109,0.0,5.0176466177640736e7,0.0,1.118748915e7,0.0,0.0,0.0,0.0,1.3464642e8,0.0,0.0,0.0,0.0,0.0,1.34646416e8,6.1455515993899904e7,7.319090000610009e7
BE0 0,BE0 0 offwind-dc,1,1,7,25626.09567416819,0.0,5.0145550470752e7,0.0,1.2538600200000001e7,0.0,0.0,0.0,0.0,1.5593682e8,0.0,0.0,0.0,0.0,0.0,1.55936816e8,6.270977676642617e7,9.322703923357382e7
BE0 0,BE0 0 onwind,1,1,8,61975.866201343546,0.0,6.702805501794629e7,0.0,1.3124429049999999e7,0.0,0.0,0.0,0.0,1.7626456e8,0.0,0.0,0.0,0.0,0.0,1.7626456e8,8.021445993414763e7,9.605010006585237e7
BE0 0,BE0 0 ror,1,1,9,0.0,0.0,1.055979675751011e7,0.0,0.0,0.0,0.0,0.0,0.0,3.2581186e7,0.0,0.0,0.0,0.0,0.0,3.2581186e7,1.055979675751011e7,2.202138924248989e7
BE0 0,BE0 0 solar,1,1,10,10755.645009736138,0.0,1.1603553243569198e8,0.0,34563.375,0.0,0.0,0.0,0.0,1.15913496e8,0.0,0.0,0.0,0.0,0.0,1.15913496e8,1.1608085145570172e8,-167355.4557017237
DE0 0,DE0 0 CCGT,2,1,11,5.986265175684327e8,0.0,5.782055929350019e8,0.0,4.8647488e8,2.9846320429263606e9,0.0,7.971953784251747e6,0.0,6.30782e9,0.0,0.0,0.0,9.145503821289989e8,0.0,6.307820032e9,5.570461369343046e9,7.373586626569538e8
DE0 0,DE0 0 OCGT,2,1,12,1.5477753595036095e8,0.0,3.398742504106522e8,0.0,2.9066004e7,3.6475022723120064e8,0.0,4.944076520540782e6,0.0,1.3743255e9,0.0,0.0,0.0,1.1297988879875332e8,0.0,1.374325504e9,1.006391982911508e9,3.6793352108849204e8
DE0 0,DE0 0 biomass,2,1,13,56637.48921325199,0.0,8.400437089011018e8,0.0,0.0,1.541804490293595e9,0.0,3.1378632290836265e6,0.0,2.5308132e9,0.0,0.0,0.0,0.0,0.0,2.530813184e9,2.385042699912994e9,1.457704840870061e8
DE0 0,DE0 0 coal,2,1,14,156450.91775740954,0.0,9.40807636210359e6,0.0,2.5614834375e6,7.947642534393406e6,0.0,441834.7233679696,0.0,2.7280062e7,0.0,0.0,0.0,8.697886836644925e6,0.0,2.7280062e7,2.92133748117673e7,-1.9333128117672987e6
DE0 0,DE0 0 lignite,2,1,15,34830.62801464528,0.0,1.9337014571373947e6,0.0,989855.78125,2.405349416686137e6,0.0,345214.04557477153,0.0,7.4331085e6,0.0,0.0,0.0,3.005413607449835e6,0.0,7.4331085e6,8.714364936112784e6,-1.2812564361127838e6
DE0 0,DE0 0 nuclear,2,1,16,98721.41184731992,0.0,0.0,0.0,4.78931616e8,2.781281078448693e8,0.0,0.0,0.0,2.5658642e9,0.0,0.0,0.0,0.0,0.0,2.565864192e9,7.571584452567166e8,1.8087057467432833e9
DE0 0,DE0 0 offwind-ac,2,1,17,140195.18911972857,0.0,1.729755257191874e8,0.0,4.46312862e7,0.0,0.0,0.0,0.0,5.447445e8,0.0,0.0,0.0,0.0,0.0,5.44744512e8,2.1774700710830712e8,3.269975048916929e8
DE0 0,DE0 0 offwind-dc,2,1,18,3.4364092039740868e9,0.0,1.7847141893765821e9,0.0,5.1177333600000006e8,0.0,0.0,0.0,0.0,6.1011564e9,0.0,0.0,0.0,0.0,0.0,6.101156352e9,5.732896729350669e9,3.682596226493311e8
DE0 0,DE0 0 oil,2,1,19,1.0591500460402796e6,0.0,2.5378673085354432e7,0.0,0.0,6.058096601961871e7,0.0,0.0,0.0,1.8543005e8,0.0,0.0,0.0,7.213618480724684e6,0.0,1.85430048e8,9.42324076317381e7,9.11976403682619e7
DE0 0,DE0 0 onwind,2,1,20,48754.24971720533,0.0,1.3889662154498258e9,0.0,2.2798510799999997e8,0.0,0.0,0.0,0.0,3.0327132e9,0.0,0.0,0.0,0.0,0.0,3.032713216e9,1.617000077699543e9,1.415713138300457e9
DE0 0,DE0 0 ror,2,1,21,0.0,0.0,2.2882933844177002e8,0.0,0.0,0.0,0.0,0.0,0.0,9.0420134e8,0.0,0.0,0.0,0.0,0.0,9.04201344e8,2.2882933844177002e8,6.753720055582299e8
DE0 0,DE0 0 solar,2,1,22,390908.38656481233,0.0,9.103425250938816e8,0.0,247476.92,0.0,0.0,0.0,0.0,9.103779e8,0.0,0.0,0.0,0.0,0.0,9.1037792e8,9.109809104004464e8,-602990.400446415
DK0 0,DK0 0 OCGT,3,1,23,3.8334868891454255e6,0.0,7.857253897492676e6,0.0,1.8379479375e6,2.3064470227528878e7,0.0,389381.32787270064,0.0,5.11262e7,0.0,0.0,0.0,7.167580116168473e6,0.0,5.11262e7,4.415012039570815e7,6.976079604291849e6
DK0 0,DK0 0 biomass,3,1,24,4300.147067894197,0.0,8.106365103812781e7,0.0,0.0,1.1252965112088232e8,0.0,248233.99999538483,0.0,2.112714e8,0.0,0.0,0.0,0.0,0.0,2.11271392e8,1.938458363060734e8,1.7425555693926603e7
DK0 0,DK0 0 coal,3,1,25,51548.961027639016,0.0,3.691287740460967e7,0.0,3.4263888e7,1.0631227848800963e8,0.0,260742.6418942034,0.0,3.0098877e8,0.0,0.0,0.0,1.1633514297486798e8,0.0,3.00988768e8,2.9413647847040915e8,6.852289529590845e6
DK0 0,DK0 0 offwind-ac,3,1,26,87139.03085655926,0.0,1.6413758200658979e7,0.0,3.6217503000000003e6,0.0,0.0,0.0,0.0,4.4276824e7,0.0,0.0,0.0,0.0,0.0,4.4276824e7,2.012264753151554e7,2.415417646848446e7
DK0 0,DK0 0 offwind-dc,3,1,27,69131.95462737809,0.0,1.6405338878391206e7,0.0,3.9825651375e6,0.0,0.0,0.0,0.0,5.0451212e7,0.0,0.0,0.0,0.0,0.0,5.0451212e7,2.0457035970518585e7,2.9994176029481415e7
DK0 0,DK0 0 onwind,3,1,28,7.497338287690258e7,0.0,8.122103911608832e7,0.0,2.25335899e7,0.0,0.0,0.0,0.0,2.9510928e8,0.0,0.0,0.0,0.0,0.0,2.9510928e8,1.7872801189299092e8,1.1638126810700908e8
DK0 0,DK0 0 solar,3,1,29,7358.450813509831,0.0,1.407476838905616e7,0.0,3918.5309375,0.0,0.0,0.0,0.0,1.4771527e7,0.0,0.0,0.0,0.0,0.0,1.4771527e7,1.4086045370807169e7,685481.629192831
BE0 0,DK0 0 nuclear,3,1,30,3.842143328204459e6,0.0,0.0,0.0,662268.9375,384596.85672576807,0.0,0.0,0.0,3.4783528e6,0.0,0.0,0.0,0.0,0.0,3.47835275e6,4.889009122430227e6,-1.4106563724302268e6
