Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,-57730.824530527054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-92782.05592769598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,-48296.73749062765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_4,0.0,0.0,0.0,-93944.19245508059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_5,0.0,0.0,0.0,0.0,-91212.81171228184,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_6,0.0,0.0,0.0,0.0,0.0,-1813.690001480153,0.0,0.0,0.0,0.0,0.0
CO2_Price_7,0.0,0.0,0.0,0.0,0.0,0.0,-1838.1764456891947,0.0,0.0,0.0,0.0
CO2_Price_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1816.6118151783926,0.0,0.0,0.0
CO2_Price_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1764.7149746201976,0.0,0.0
CO2_Price_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1784.2258151424674,0.0
AnnualSum,0.0,0.0,0.0,0.0,0.0,5.7321049184275605e-5,8.357859422648329e-5,7.123541909038236e-5,6.432172217964578e-5,5.813926416250688e-5,0.00033459604884329393
t1,0.0,0.0,0.0,0.0,0.0,6.82194552808172e-8,9.951958456220441e-8,8.485595648259929e-8,7.654450768771725e-8,6.920314222734931e-8,3.9834264624068745e-7
t2,0.0,0.0,0.0,0.0,0.0,6.816791472589564e-8,9.953249201687355e-8,8.485536463113073e-8,7.653951903485284e-8,6.920385800286411e-8,3.9829914841161687e-7
t3,0.0,0.0,0.0,0.0,0.0,6.814650806341434e-8,9.953522713096984e-8,8.485198636465888e-8,7.654114998079977e-8,6.920214624970443e-8,3.982770177895473e-7
t4,0.0,0.0,0.0,0.0,0.0,6.813273160240484e-8,9.953421904561379e-8,8.485161680342626e-8,7.654164132467349e-8,6.92009169698927e-8,3.9826112574601106e-7
t5,0.0,0.0,0.0,0.0,0.0,6.811973482591503e-8,9.953564095334109e-8,8.485515658626688e-8,7.654359289671205e-8,6.920081824684921e-8,3.9825494350908426e-7
t6,0.0,0.0,0.0,0.0,0.0,6.811508036705985e-8,9.952435001791936e-8,8.483676683959353e-8,7.65423676369844e-8,6.919750200959801e-8,3.9821606687115517e-7
t7,0.0,0.0,0.0,0.0,0.0,6.810574728025432e-8,9.952483187917688e-8,8.483919871315058e-8,7.654426803137384e-8,6.919785551932068e-8,3.9821190142327626e-7
t8,0.0,0.0,0.0,0.0,0.0,6.810359299114408e-8,9.952480702169539e-8,8.48397330948679e-8,7.654459553962694e-8,6.919829871527704e-8,3.9821102736261135e-7
t9,0.0,0.0,0.0,0.0,0.0,6.81073990236938e-8,9.9525430012097e-8,8.483772937780911e-8,7.654574456208465e-8,6.919936568217943e-8,3.9821566865786406e-7
t10,0.0,0.0,0.0,0.0,0.0,6.812993113443297e-8,9.95209231081386e-8,8.483546179396253e-8,7.654749942017903e-8,6.920216042370202e-8,3.9823597588041516e-7
t11,0.0,0.0,0.0,0.0,0.0,6.816417683848524e-8,9.951720731705821e-8,8.481287363859224e-8,7.654704243110746e-8,6.920060238531192e-8,3.982419026105551e-7
