Zone,1,2,3,4,5,6,7,8,9,10
t1,-1.0153401850071145e-5,-1.7264911557774684e-6,-4.033064973718451e-5,-5.2829001245474e-5,-1.7001406734783429e-6,-9.39643414211858e-5,-2.3977688580745216e-6,-6.797061401779748e-6,-6.960356374661634e-6,-6.270970364769351e-6
t2,-1.0510307391934016e-5,-1.7585273993440666e-6,-4.086567522574512e-5,-5.353090795318197e-5,-1.7405102798566216e-6,-9.468975833087684e-5,-2.4153333184046797e-6,-6.9824040445328186e-6,-6.972871044974898e-6,-6.302223760301027e-6
t3,-1.0780475681467118e-5,-1.7669614629164299e-6,-4.026933235689499e-5,-5.2748205422847925e-5,-1.7855039767259446e-6,-9.640845455236523e-5,-2.456866154749908e-6,-7.0093780761071106e-6,-6.9812925358173945e-6,-6.28714184099149e-6
t4,-1.0903251864524585e-5,-1.768208868524602e-6,-4.004521514235348e-5,-5.245433310942558e-5,-1.7949238215515687e-6,-0.00010081912202549608,-2.563324299990605e-6,-7.055892485167644e-6,-6.926935140984838e-6,-6.219856878592708e-6
t5,-1.052155711844475e-5,-1.7103678256673487e-6,-3.8249030677353906e-5,-5.009488617350831e-5,-1.7175674217229271e-6,-0.0001045737185866283,-2.653972334172501e-6,-6.866414045636384e-6,-6.742177810713918e-6,-5.982265221791033e-6
t6,-9.6979959871748e-6,-1.5403448239028253e-6,-3.265265432493867e-5,-4.274501416845543e-5,-1.5891697439304894e-6,-0.00010340098448442564,-2.6256145212208185e-6,-6.15299629590954e-6,-6.289601758584701e-6,-5.469659554170012e-6
t7,-9.242402439864274e-6,-1.4394181598215267e-6,-2.8167335103936275e-5,-3.6859641257620986e-5,-1.5452776922795796e-6,-9.232518581947524e-5,-2.358326101534885e-6,-5.321596052059738e-6,-5.87885628879678e-6,-5.169342267310662e-6
t8,-9.244405573512838e-6,-1.3946127213828598e-6,-2.6947078094123438e-5,-3.525845492887889e-5,-1.5328609249794762e-6,-8.137291825263421e-5,-2.0937571295442322e-6,-4.880161666167162e-6,-5.676344494129137e-6,-5.064803634579941e-6
t9,-9.094497371304019e-6,-1.379781710643478e-6,-2.670412335541633e-5,-3.49394365455348e-5,-1.5474542096040431e-6,-7.606699271928911e-5,-1.9677643189679083e-6,-4.67995235606881e-6,-5.622197153778656e-6,-5.0457707691467664e-6
t10,-8.92903073568648e-6,-1.340860561224405e-6,-2.607907852205361e-5,-3.411909296365686e-5,-1.5704929291182997e-6,-7.269193640650567e-5,-1.8876510682384073e-6,-4.601273467263095e-6,-5.6363256405864005e-6,-4.98007498645196e-6
