Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
t44,0.0,0.0,2.6272047829878e-11,5.94530169694269e-12,1.6504524568129405e-11,5.214642994948407e-12,1.4284703182844199e-11,1.8687808514331786e-10,1.9999996668982085,15.999999588896024,0.0,0.0,0.0,0.0,0.0,1.6924859036701046e-11,6.2483328953123755e-12,4.582336407377211e-11,9.372115455201329e-11,3.838702536135343e-11,2.9999996056662823,1.9999995491304585,0.0,0.0,0.0,0.0,0.0,6.146111683366484e-12,1.0866321663693301e-11,3.269593759939459e-12,3.650968907289563e-12,1.3010661450813979e-11,1.546973962542407e-10,31.999999484100908,1.9999995586481074,0.0,0.0,7.104326571001881e-12,9.336223423271254e-12,1.689061413429312e-11,0.0,6.830549473249819e-6,7.1050393394379854e-12,9.336170296048086e-12,1.6892876773637482e-11,0.0,1.2601330502084573e-5,7.104748413895414e-12,9.336313936576671e-12,1.6901530849449354e-11,0.0,1.1424988172240328e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,2.6271873577313175e-11,5.945275872106972e-12,1.650453399813666e-11,5.214621508033678e-12,1.4284693403330284e-11,1.8687808593658407e-10,1.9999996716828095,15.999999600115013,0.0,0.0,0.0,0.0,0.0,1.692488277123621e-11,6.2483543546103875e-12,4.58233645667457e-11,9.372100203841733e-11,3.838706582606781e-11,2.99999961368556,1.9999995574839915,0.0,0.0,0.0,0.0,0.0,6.146103294130645e-12,1.0866293059313538e-11,3.2695865258052006e-12,3.65096745860566e-12,1.3010630989421082e-11,1.5469741921841646e-10,31.999999465609907,1.9999995573964096,0.0,0.0,7.10351354445148e-12,9.336224662993256e-12,1.904689651326383e-11,0.0,6.82866225522929e-6,7.104155733604883e-12,9.336168401695502e-12,1.9049072141491553e-11,0.0,1.2609515688738796e-5,7.103989245215058e-12,9.33637126103152e-12,1.905198969410326e-11,0.0,1.1437591627436053e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,2.6271784987810195e-11,5.945245780693868e-12,1.65045309211684e-11,5.214631389151454e-12,1.428467089256386e-11,1.8687809531511153e-10,1.999999676361041,15.999999608766942,0.0,0.0,0.0,0.0,0.0,1.6924902888439002e-11,6.248376245355002e-12,4.582336473564233e-11,9.372092546337153e-11,3.8387098968417697e-11,2.999999621256193,1.999999565368975,0.0,0.0,0.0,0.0,0.0,6.146116104802782e-12,1.0866279191962785e-11,3.2695853846045195e-12,3.650967308780452e-12,1.3010619932980287e-11,1.5469735255582005e-10,31.99999946000696,1.9999995562429815,0.0,0.0,7.103394304939397e-12,9.336270362405219e-12,1.6725929158267076e-11,0.0,6.826924782971479e-6,7.104004487998528e-12,9.336136040851745e-12,1.6727560473007507e-11,0.0,1.261753815342279e-5,7.103854486485671e-12,9.336369087176986e-12,1.673983850050063e-11,0.0,1.14496451575363e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,2.6271635968652173e-11,5.9451574832549715e-12,1.6504503749289373e-11,5.214594780592382e-12,1.4284545253456368e-11,1.868779290163786e-10,1.9999996809378615,15.99999961973473,0.0,0.0,0.0,0.0,0.0,1.6924881064890198e-11,6.248374761442872e-12,4.582333270611341e-11,9.372068950091017e-11,3.8387051556069007e-11,2.9999996284248094,1.9999995728331927,0.0,0.0,0.0,0.0,0.0,6.146100308659418e-12,1.0866240596036246e-11,3.2695811813964327e-12,3.650966084256524e-12,1.3010577117798693e-11,1.5469706559702458e-10,31.999999439424812,1.9999995551865217,0.0,0.0,7.103443436057369e-12,9.336262284459003e-12,1.689097898083289e-11,0.0,6.8252534210870835e-6,7.10404119418536e-12,9.336139617349052e-12,1.6892564100041743e-11,0.0,1.2625408485861071e-5,7.1039216315741e-12,9.336374779954523e-12,1.6901629253143936e-11,0.0,1.146112696895883e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,2.6271620462071086e-11,5.945166591245984e-12,1.6504516426137593e-11,5.2145987954820745e-12,1.4284570019718089e-11,1.8687797979413271e-10,1.999999685418122,15.999999627654006,0.0,0.0,0.0,0.0,0.0,1.6924884531572815e-11,6.248368016661685e-12,4.582337097849146e-11,9.372067392179796e-11,3.838706601130953e-11,2.9999996352319016,1.9999995799196764,0.0,0.0,0.0,0.0,0.0,6.146117894085075e-12,1.0866245460265324e-11,3.2695821332199546e-12,3.6509661417884605e-12,1.3010579319526526e-11,1.5469703972750845e-10,31.999999430290288,1.9999995542255098,0.0,0.0,7.103426827786322e-12,9.336280562011441e-12,1.904703672994452e-11,0.0,6.823758671443687e-6,7.104016348124077e-12,9.336138076867798e-12,1.9048977038795933e-11,0.0,1.2633290067675458e-5,7.103899412190421e-12,9.336409307479194e-12,1.9052020028365113e-11,0.0,1.1472223731700593e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,2.62716670669455e-11,5.945204268095557e-12,1.6504528611195196e-11,5.214602655687726e-12,1.4284614404935841e-11,1.868781936639019e-10,1.9999996898077235,15.999999633739575,0.0,0.0,0.0,0.0,0.0,1.6924885744824573e-11,6.248373264377744e-12,4.582332781569466e-11,9.37205251792117e-11,3.8387074866269304e-11,2.999999641714139,1.999999586666215,0.0,0.0,0.0,0.0,0.0,6.146135904989949e-12,1.0866262912219185e-11,3.269584258530361e-12,3.6509666765275876e-12,1.3010600101902266e-11,1.5469717457993062e-10,31.99999942588836,1.9999995533598338,0.0,0.0,7.103439341034968e-12,9.336230796254137e-12,1.672589841880501e-11,0.0,6.8224124804017465e-6,7.1040812526168526e-12,9.336130411537883e-12,1.6727522868722974e-11,0.0,1.2641098991127337e-5,7.10391782607851e-12,9.336327643095544e-12,1.673970034381503e-11,0.0,1.1482912013697903e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,2.627174571028197e-11,5.945231394989712e-12,1.650453471272e-11,5.214610544155893e-12,1.4284634059082617e-11,1.8687826040971598e-10,1.9999996941129008,15.999999641823972,0.0,0.0,0.0,0.0,0.0,1.6924880163349564e-11,6.248350342599283e-12,4.582332364551737e-11,9.37203747295935e-11,3.838707403586455e-11,2.999999647901968,1.999999593103867,0.0,0.0,0.0,0.0,0.0,6.146156831155891e-12,1.0866288407601945e-11,3.269586902735017e-12,3.6509673347365526e-12,1.3010627512359208e-11,1.546972624775297e-10,31.999999432401943,1.999999552589193,0.0,0.0,7.103389180868125e-12,9.336201545909647e-12,1.689090380455437e-11,0.0,6.821182174852143e-6,7.104061771646593e-12,9.336121640530998e-12,1.689265052106345e-11,0.0,1.2648808357307718e-5,7.103866117061103e-12,9.33632408610569e-12,1.6901424221114175e-11,0.0,1.1493229185018843e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,2.6271851824325255e-11,5.945259654645212e-12,1.650452974579862e-11,5.2146239802266685e-12,1.4284648847475718e-11,1.8687817846413058e-10,1.9999996983395731,15.999999649566258,0.0,0.0,0.0,0.0,0.0,1.692487813054504e-11,6.248350211374627e-12,4.582330521161916e-11,9.372040100673018e-11,3.838705964997712e-11,2.9999996538241507,1.9999995992622552,0.0,0.0,0.0,0.0,0.0,6.146180542848358e-12,1.0866308103125122e-11,3.2695893866391276e-12,3.650967942304797e-12,1.3010652519939913e-11,1.5469722643304434e-10,31.999999406465218,1.9999995519138036,0.0,0.0,7.103370910572594e-12,9.336186064887458e-12,1.9046945655581156e-11,0.0,6.820081339457189e-6,7.104044185087596e-12,9.336107629862518e-12,1.9049000118228556e-11,0.0,1.2656438901907543e-5,7.103809068997437e-12,9.336276785355555e-12,1.9051809400660548e-11,0.0,1.1503190014611523e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,2.6271974657513273e-11,5.945296388718835e-12,1.6504500236241627e-11,5.214623177953188e-12,1.428466807572498e-11,1.8687817989326872e-10,1.999999702493472,15.99999965621376,0.0,0.0,0.0,0.0,0.0,1.69248648240032e-11,6.248352235169086e-12,4.5823255912421033e-11,9.372069755033954e-11,3.8387004700073104e-11,2.9999996595058587,1.9999996051679203,0.0,0.0,0.0,0.0,0.0,6.1461915959865825e-12,1.0866298701401964e-11,3.269587415740775e-12,3.650967284390928e-12,1.3010641628290247e-11,1.546970598597404e-10,31.999999429689424,1.9999995513345579,0.0,0.0,7.10347897858647e-12,9.336163208747796e-12,1.6725842550404914e-11,0.0,6.819067622892559e-6,7.104128430730379e-12,9.336061896774017e-12,1.67275456892278e-11,0.0,1.266399839749857e-5,7.1039382886354645e-12,9.336263405164862e-12,1.6739586176415852e-11,0.0,1.15128194184415e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,2.627215046866959e-11,5.9454086553702894e-12,1.6504509183023307e-11,5.214642236456614e-12,1.428482017845268e-11,1.8687808310699606e-10,1.999999706580103,15.999999658446237,0.0,0.0,0.0,0.0,0.0,1.6924876847236565e-11,6.2483502212602626e-12,4.582330789712347e-11,9.37215384376285e-11,3.8386984774287246e-11,2.9999996649702196,1.9999996108468197,0.0,0.0,0.0,0.0,0.0,6.146287404134813e-12,1.0866340082749408e-11,3.2695941176949705e-12,3.650969041497317e-12,1.3010710054589163e-11,1.5469715874539082e-10,31.99999942622872,1.9999995508527515,0.0,0.0,7.103349980035778e-12,9.336159340467388e-12,1.6891129778283128e-11,0.0,6.818226763038646e-6,7.10397409275268e-12,9.336103142829764e-12,1.6892973386578785e-11,0.0,1.2671551282208049e-5,7.1037737558007485e-12,9.33637670412795e-12,1.690175544106705e-11,0.0,1.1522237803146995e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,2.6272297539347846e-11,5.9455150806939425e-12,1.6504521038655094e-11,5.214641580950849e-12,1.4284961078754822e-11,1.868777477340332e-10,1.9999997106068195,15.999999665929343,0.0,0.0,0.0,0.0,0.0,1.6924851303724817e-11,6.248352400447424e-12,4.582327345163366e-11,9.372227945759222e-11,3.8386989654642314e-11,2.9999996702410323,1.9999996163243994,0.0,0.0,0.0,0.0,0.0,6.14637581470746e-12,1.0866350001544408e-11,3.2695922614660813e-12,3.650967346424434e-12,1.301071808909206e-11,1.5469691284379357e-10,31.999999435282497,1.9999995504713441,0.0,0.0,7.1033852665969405e-12,9.33624438289479e-12,1.9047399680640713e-11,0.0,6.8175816639964816e-6,7.103988212692235e-12,9.33617506754086e-12,1.9049375410944113e-11,0.0,1.2678992310618024e-5,7.1036676746676204e-12,9.33630841025362e-12,1.905202297905081e-11,0.0,1.153141734080705e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,2.6272488887186975e-11,5.945631155512418e-12,1.6504526322333812e-11,5.2146677131692876e-12,1.4285089682275486e-11,1.868778920444509e-10,1.999999714670681,15.999999672702247,0.0,0.0,0.0,0.0,0.0,1.6924837543718223e-11,6.2483469385878495e-12,4.582326118016112e-11,9.372281781310704e-11,3.8387019934297116e-11,2.9999996754634024,1.999999621750987,0.0,0.0,0.0,0.0,0.0,6.146494795076678e-12,1.0866434806478434e-11,3.269603393860978e-12,3.650967127107498e-12,1.3010817767483752e-11,1.5469699271760753e-10,31.99999942295294,1.9999995502228458,0.0,0.0,7.103467976893503e-12,9.336214274903333e-12,1.6727114228135306e-11,0.0,6.817165771774345e-6,7.104077894015773e-12,9.336101304842456e-12,1.6728450725921944e-11,0.0,1.2686479736769875e-5,7.103768533274356e-12,9.336251057923352e-12,1.6740013452089114e-11,0.0,1.1540490432991081e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,2.627256126000471e-11,5.9456770472194195e-12,1.6504524793246506e-11,5.214676725320828e-12,1.4285132688323526e-11,1.8687784797776862e-10,1.9999997187770358,15.999999678658535,0.0,0.0,0.0,0.0,0.0,1.6924827876876234e-11,6.2483250680045734e-12,4.582329529043764e-11,9.372298480826731e-11,3.8387026424617385e-11,2.999999680646142,1.9999996271343587,0.0,0.0,0.0,0.0,0.0,6.1465829581249876e-12,1.086650621722918e-11,3.2696111228537633e-12,3.65096653326536e-12,1.3010891756059953e-11,1.5469700296237507e-10,31.9999993931772,1.999999550247774,0.0,0.0,7.103573588671789e-12,9.336162167010646e-12,1.689223777129903e-11,0.0,6.817115689419632e-6,7.104167302131585e-12,9.336087498896732e-12,1.6893592032132747e-11,0.0,1.2693994457025769e-5,7.103872750663064e-12,9.33627415961706e-12,1.690186098869324e-11,0.0,1.1549455550165862e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,2.6272495194441627e-11,5.9456121139442745e-12,1.650447389316924e-11,5.2146401773369676e-12,1.4284984111411518e-11,1.8687750862381543e-10,1.9999997229788786,15.999999686727456,0.0,0.0,0.0,0.0,0.0,1.69247569161714e-11,6.248294030199086e-12,4.5823198822659296e-11,9.37224937775834e-11,3.8386933462813876e-11,2.999999685796222,1.999999632481723,0.0,0.0,0.0,0.0,0.0,6.146599113412027e-12,1.086650596543385e-11,3.269609776406411e-12,3.650965900932517e-12,1.3010880498470856e-11,1.5469665837727792e-10,31.99999938887841,1.9999995506071928,0.0,0.0,7.10355780031478e-12,9.336106896756433e-12,1.9047616114151876e-11,0.0,6.817547127476516e-6,7.1040477575210675e-12,9.335973675829475e-12,1.904920747866214e-11,0.0,1.2701711557513594e-5,7.103771780179582e-12,9.336151033737645e-12,1.905176994245995e-11,0.0,1.1558299491558344e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,2.62725235562697e-11,5.945617333639538e-12,1.6504456689948798e-11,5.214635848218679e-12,1.4284971273595088e-11,1.868776195563109e-10,1.999999727677112,15.99999969221619,0.0,0.0,0.0,0.0,0.0,1.69247374941831e-11,6.2482714163633725e-12,4.5823165968944986e-11,9.372221393333944e-11,3.838690216335746e-11,2.999999690986341,1.9999996378701372,0.0,0.0,0.0,0.0,0.0,6.146646354299411e-12,1.0866551912275748e-11,3.269616066908045e-12,3.650966728069625e-12,1.3010947771858256e-11,1.5469683092122364e-10,31.99999938630681,1.9999995513106248,0.0,0.0,7.1036208386200575e-12,9.33613188413899e-12,1.6727421737920723e-11,0.0,6.818613808194554e-6,7.10403133390036e-12,9.335947271168219e-12,1.6728053097783124e-11,0.0,1.2710256261882135e-5,7.103775417181325e-12,9.336121347990457e-12,1.6739582012403744e-11,0.0,1.1567410839704467e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t59,0.0,0.0,2.627264321891455e-11,5.9456638712698045e-12,1.650445760243117e-11,5.214648613579413e-12,1.4285013640721792e-11,1.8687769434387563e-10,1.999999732965028,15.999999702878684,0.0,0.0,0.0,0.0,0.0,1.6924733468732845e-11,6.2482643741231255e-12,4.5823173476769165e-11,9.37222378752129e-11,3.83868931648163e-11,2.999999696761816,1.9999996438733432,0.0,0.0,0.0,0.0,0.0,6.146657271561019e-12,1.0866562003772929e-11,3.269617883204299e-12,3.650966343588451e-12,1.3010953039168517e-11,1.5469683508208192e-10,31.999999428697944,1.9999995523626595,0.0,0.0,7.103827025800564e-12,9.33619761837762e-12,1.6892481017416763e-11,0.0,6.820219552658327e-6,7.1042068829053064e-12,9.335928590596325e-12,1.6893168498483852e-11,0.0,1.2719740705345703e-5,7.103966053823074e-12,9.336136093402116e-12,1.690144473823367e-11,0.0,1.1577298889237824e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t60,0.0,0.0,2.627280341102796e-11,5.945727735856136e-12,1.6504468565689862e-11,5.214660484750149e-12,1.4285100613541417e-11,1.8687769719748e-10,1.9999997389444721,15.999999712641788,0.0,0.0,0.0,0.0,0.0,1.6924743004054357e-11,6.248280965588085e-12,4.5823184702002575e-11,9.372245684265549e-11,3.838690592889144e-11,2.999999703216188,1.9999996505890303,0.0,0.0,0.0,0.0,0.0,6.146637294246565e-12,1.086653699825573e-11,3.2696143129127602e-12,3.650964008373571e-12,1.3010897009476992e-11,1.546967273515596e-10,31.99999939615247,1.9999995537697974,0.0,0.0,7.10459559723733e-12,9.336236866547394e-12,1.9047710511840426e-11,0.0,6.822349693490497e-6,7.105103011886804e-12,9.335992768279463e-12,1.9049368897152595e-11,0.0,1.2730306328088189e-5,7.1048624857712066e-12,9.336143158945488e-12,1.9051801863847617e-11,0.0,1.1588125519285488e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t61,0.0,0.0,2.6272994148666496e-11,5.945795819961651e-12,1.6504477257900298e-11,5.214689008190703e-12,1.4285210249092437e-11,1.8687776734461775e-10,1.9999997457542027,15.999999725034842,0.0,0.0,0.0,0.0,0.0,1.692477375480165e-11,6.248298832786872e-12,4.5823232876115126e-11,9.372258802651427e-11,3.838695432788255e-11,2.99999971047539,1.9999996581421824,0.0,0.0,0.0,0.0,0.0,6.1466164600795474e-12,1.086652378604536e-11,3.2696155491436465e-12,3.650960356781164e-12,1.3010875237229826e-11,1.5469728715608193e-10,31.999999407012808,1.999999555539545,0.0,0.0,7.108846730118885e-12,9.336150986849843e-12,1.6727059786112225e-11,0.0,6.825038201656319e-6,7.1097144454865635e-12,9.336045283544643e-12,1.672858585731822e-11,0.0,1.2742098613268099e-5,7.109406711700481e-12,9.336241654378949e-12,1.6740034014752345e-11,0.0,1.1600142685670094e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
