t59,1.0423695611897129e-7,1.0604562316094677e-7,1.0135522035452752e-7,3.116377996344456e-7
t60,1.0315071775680104e-7,1.0571795543003917e-7,1.0162900927912668e-7,3.104976824659669e-7
t61,1.0180973510571212e-7,1.052747206654319e-7,1.0207221500650686e-7,3.091566707776509e-7
t62,1.0072237555240112e-7,1.0465771738290872e-7,1.0170552638103623e-7,3.070856193163461e-7
t63,1.0002461413603225e-7,1.043990281338334e-7,1.0174279712510289e-7,3.0616643939496855e-7
t64,9.94565099568594e-8,1.0431821652615485e-7,1.0199620573193952e-7,3.057709322149538e-7
t65,9.899183866891427e-8,1.0419228895285423e-7,1.0148327438800197e-7,3.0466740200977046e-7
t66,9.891741593802904e-8,1.0401518448858152e-7,1.0154302642656475e-7,3.044756268531753e-7
t67,9.904859871221635e-8,1.0381507651237766e-7,1.0013979842963105e-7,3.0300347365422506e-7
t68,9.99204878716765e-8,1.043582553168387e-7,1.0089681831302553e-7,3.0517556150154073e-7
t69,1.0051852540282462e-7,1.0443889765870636e-7,1.0098299883966283e-7,3.059404219011938e-7
t70,1.0159775222837227e-7,1.0502778070640285e-7,1.0065660251692775e-7,3.0728213545170287e-7
t71,1.0293398114230982e-7,1.0558407205706728e-7,1.00018696692601e-7,3.085367498919781e-7
t72,1.0397227116123026e-7,1.0577517685317103e-7,9.916991711308046e-8,3.0891736512748175e-7
t73,1.0480651352430032e-7,1.0575653437696099e-7,9.860570252444715e-8,3.0916875042570846e-7
t74,1.053723264786893e-7,1.0576180371310639e-7,9.838456774486066e-8,3.0951869793665636e-7
t75,1.0563926340598724e-7,1.0578778616070699e-7,9.831671456540787e-8,3.097437641321021e-7
t76,1.0580271960114958e-7,1.0584643203651198e-7,9.832746842045073e-8,3.099766200581123e-7
t77,1.0562987261105829e-7,1.0598979492478756e-7,9.836077925222683e-8,3.099804467880727e-7
t78,1.0642882661277467e-7,1.0638110018122354e-7,9.902234632215859e-8,3.118322731161568e-7
t79,1.0644190547515946e-7,1.0664976490762e-7,9.959161054773017e-8,3.1268328093050964e-7
t80,1.06020615815178e-7,1.0668125321673947e-7,1.0044420208650405e-7,3.131460711184215e-7
t81,1.0516575323003978e-7,1.0592048481772338e-7,1.0093427698889698e-7,3.1202051503666014e-7
t82,1.0398612051158993e-7,1.0512911573423601e-7,1.011520414245566e-7,3.1026727767038254e-7
t83,1.0287635265069249e-7,1.0485434464916946e-7,1.0161226665798476e-7,3.093429639578467e-7
t84,1.013487501788868e-7,1.0460107019663667e-7,1.020648823405654e-7,3.080147027160889e-7
t85,1.0031662468803795e-7,1.045780798660569e-7,1.0241775557311117e-7,3.07312460127206e-7
t86,9.940387800610726e-8,1.0445033476607275e-7,1.0280080373962212e-7,3.0665501651180213e-7
t87,9.874593922750658e-8,1.0433857051154262e-7,1.0282598092778812e-7,3.059104906668373e-7
t88,9.857108726204239e-8,1.044250523694665e-7,1.0318818359972404e-7,3.061843232312329e-7
t89,9.829140571997338e-8,1.0450342305518572e-7,1.0313550034672652e-7,3.059303291218856e-7
t90,9.82413165934708e-8,1.0473972740436489e-7,1.0286043982781002e-7,3.058414838256457e-7
t91,9.856094530739873e-8,1.0486282411689762e-7,1.0261733485042454e-7,3.060411042747209e-7
t92,9.918317608710866e-8,1.0515056954150563e-7,1.0215519979632644e-7,3.0648894542494073e-7
t93,9.990588369473213e-8,1.057269552347528e-7,1.0220571328800086e-7,3.078385522174858e-7
t94,1.0061660029321614e-7,1.0652012795696132e-7,1.0194852227350977e-7,3.090852505236872e-7
t95,1.0211727780310173e-7,1.0686799638016547e-7,1.0157762279582847e-7,3.1056289697909567e-7
t96,1.0350662870620255e-7,1.0681130447061649e-7,1.0113322605170354e-7,3.114511592285226e-7
t97,1.041511770173625e-7,1.0615098631729326e-7,1.0023398290023438e-7,3.1053614623489015e-7
t98,1.050137667514851e-7,1.059978028581602e-7,9.992277614887718e-8,3.109343457585225e-7
t99,1.0562273276633122e-7,1.0587885054222756e-7,9.975268422244205e-8,3.1125426753100083e-7
t100,1.061166311189247e-7,1.0581987077414172e-7,9.971442244481013e-8,3.1165092433787655e-7
t101,1.06337872800975e-7,1.0600164469287968e-7,9.9858409923309e-8,3.121979274171637e-7
t102,1.0674037074080811e-7,1.0610645109562783e-7,9.968548907649413e-8,3.1253231091293007e-7
t103,1.069553701728901e-7,1.065692176650585e-7,1.003585070519395e-7,3.138830948898881e-7
t104,1.0653642493728235e-7,1.0727608146783468e-7,1.0131543652304102e-7,3.1512794292815805e-7
t105,1.0564434979864125e-7,1.0773297152132856e-7,1.0183087742339165e-7,3.1520819874336146e-7
t106,1.0460340341131029e-7,1.0797254600557242e-7,1.0241299507944988e-7,3.149889444963326e-7
t107,1.0322362774448391e-7,1.0751814435792139e-7,1.0257829482742913e-7,3.133200669298344e-7
t108,1.0173744809637511e-7,1.0743897297837339e-7,1.0291087385622183e-7,3.1208729493097033e-7
t109,1.0069755329395396e-7,1.0727860882057262e-7,1.0308934376164769e-7,3.1106550587617426e-7
t110,9.997892845304288e-8,1.0701016012865965e-7,1.0318244852164777e-7,3.101715371033503e-7
t111,9.933578380558926e-8,1.0672139810757666e-7,1.0327783735042632e-7,3.0933501926359223e-7
t112,9.885551537079599e-8,1.062584952204302e-7,1.0296390559224157e-7,3.0807791618346776e-7
t113,9.851756748251049e-8,1.0588015250169858e-7,1.0275710853493343e-7,3.071548285191425e-7
t114,9.840762243064986e-8,1.0566759332366926e-7,1.0217690261903954e-7,3.0625211837335866e-7
t115,9.866906362181505e-8,1.056923319343103e-7,1.0191575913215993e-7,3.062771546882853e-7
t116,9.930138379792927e-8,1.0584867970738684e-7,1.0173895557177199e-7,3.068890190770881e-7
t117,9.989048171465628e-8,1.0568344922471117e-7,1.0134644763005087e-7,3.069203785694183e-7
t118,1.005830983205984e-7,1.06229448968013e-7,1.0117849951293268e-7,3.079910468015441e-7
t119,1.0201162890838553e-7,1.060921413814866e-7,1.0078581399226018e-7,3.088895842821323e-7
t120,1.0330929957110634e-7,1.0619813752637195e-7,1.0032726620570124e-7,3.0983470330317954e-7
t121,1.039973599907859e-7,1.0595821344023209e-7,9.966662887437066e-8,3.0962220230538866e-7
t122,1.044640469464287e-7,1.0535925277249053e-7,9.898441452712367e-8,3.088077142460429e-7
t123,1.0490061059028703e-7,1.0526873046564656e-7,9.880832588626776e-8,3.0897766694220134e-7
t124,1.0518906037984683e-7,1.0511470670097635e-7,9.862350948638817e-8,3.0892727656721134e-7
t125,1.0539100968347827e-7,1.0529111318572121e-7,9.884384331373562e-8,3.095259661829351e-7
t126,1.0611712555224081e-7,1.0570205002958953e-7,9.883661054391907e-8,3.106557861257494e-7
t127,1.0617050392196336e-7,1.0576588527839318e-7,9.887133111859678e-8,3.1080772031895333e-7
t128,1.0598666459500616e-7,1.0650392909528265e-7,9.975531916372184e-8,3.1224591285401065e-7
t129,1.0508254512826848e-7,1.069961745327565e-7,1.0059649827723064e-7,3.126752179382556e-7
t130,1.0406651108861632e-7,1.0718978075448718e-7,1.0160358032055525e-7,3.1285987216365875e-7
t131,1.0298321277856832e-7,1.0681982404323033e-7,1.0251135514981141e-7,3.1231439197161007e-7
t132,1.0146353260329589e-7,1.0636312499788529e-7,1.0291220399815274e-7,3.107388615993339e-7
t133,1.0059874591855761e-7,1.0625722285530696e-7,1.0332656869819672e-7,3.101825374720613e-7
t134,9.992063700203785e-8,1.0626530176074778e-7,1.0363657361806189e-7,3.098225123808475e-7
t135,9.937237565928524e-8,1.0620931460840137e-7,1.0365103324930222e-7,3.0923272351698884e-7
t136,9.919525373022824e-8,1.0601358151680567e-7,1.0354464056955605e-7,3.0875347581658996e-7
t137,9.890892675027087e-8,1.0541252718712493e-7,1.0283252278469483e-7,3.0715397672209063e-7
t138,9.90392841180781e-8,1.0546702775481564e-7,1.0224965981935984e-7,3.067559716922536e-7
t139,9.952499606568412e-8,1.0544715601829701e-7,1.0179633671760363e-7,3.0676848880158477e-7
t140,1.0008730814455826e-7,1.0573578764691295e-7,1.01707205301354e-7,3.075303010928252e-7
t141,1.0071951198982903e-7,1.0597017513561955e-7,1.0154475195985014e-7,3.082344390852987e-7
t142,1.0169128824947319e-7,1.0603468456858648e-7,1.0101333214755742e-7,3.087393049656171e-7
t143,1.0274557294863838e-7,1.0615188804436663e-7,1.0052840744028641e-7,3.094258684332914e-7
t144,1.039375079061988e-7,1.0621961973969275e-7,9.994898555615571e-8,3.1010611320204727e-7
t145,1.0461043640490714e-7,1.0583579341268084e-7,9.924416758461246e-8,3.0969039740220044e-7
t146,1.049665013493801e-7,1.055670145573971e-7,9.88723127441832e-8,3.094058286509604e-7
t147,1.047515183158619e-7,1.0496958300620297e-7,9.839089924896151e-8,3.081120005710264e-7
t148,1.049090863452614e-7,1.0504293654725587e-7,9.822870382090008e-8,3.0818072671341735e-7
t149,1.049409422573533e-7,1.0539955787187289e-7,9.86572946643346e-8,3.089977947935608e-7
t150,1.0579549963086398e-7,1.0606295958257372e-7,9.935505290410545e-8,3.1121351211754316e-7
t151,1.0593832266564593e-7,1.0646480613429388e-7,1.0003297621720558e-7,3.124361050171454e-7
t152,1.0544129051387831e-7,1.0663411759268076e-7,1.0070637148798169e-7,3.1278177959454076e-7
t153,1.046268209521507e-7,1.0650423873995451e-7,1.013483238208726e-7,3.124793835129778e-7
t154,1.0388319132787341e-7,1.0621407741348767e-7,1.0193121206365025e-7,3.1202848080501134e-7
t155,1.0299231732068295e-7,1.0585024926757216e-7,1.0243322779652988e-7,3.11275794384785e-7
t156,1.0212558542459072e-7,1.0554061935749804e-7,1.0274309249820522e-7,3.10409297280294e-7
t157,1.0091998565210455e-7,1.0525841281097644e-7,1.0263153397332854e-7,3.088099324364095e-7
t158,1.0026919496501571e-7,1.0506968393775218e-7,1.0275552462045006e-7,3.0809440352321795e-7
t159,9.964555238763778e-8,1.048724212648014e-7,1.0281991962915578e-7,3.0733789328159497e-7
t160,9.91647148059124e-8,1.0504902623558572e-7,1.0279124855561265e-7,3.0700498959711077e-7
t161,9.886760920997157e-8,1.0452830991851459e-7,1.0234476878071242e-7,3.057406879091986e-7
t162,9.892021567349726e-8,1.0438366407433417e-7,1.0177518320890871e-7,3.0507906295674014e-7
t163,9.937862559181951e-8,1.0451696408252614e-7,1.0114276401271342e-7,3.0503835368705907e-7
t164,9.991407290601598e-8,1.0505579156258096e-7,1.0147905245176717e-7,3.064489169203641e-7
t165,1.0068780525981154e-7,1.0539468072295708e-7,1.0144651291592695e-7,3.0752899889869557e-7
t166,1.0192926595937873e-7,1.0610384080876155e-7,1.0133237473521708e-7,3.0936548150335736e-7
t167,1.0332013976213211e-7,1.069214795408952e-7,1.0105477885944012e-7,3.1129639816246743e-7
t168,1.0532236326331416e-7,1.0826250744173777e-7,1.015217701427477e-7,3.151066408477996e-7
