Line,1,2,Total
AnnualSum,1.2976498437861127e8,2.8524555175689336e7,1.582895395543006e8
t1,-0.11868548980121836,-11489.559811277992,-11489.678496767792
t2,-0.11893694408048282,-11489.557620629286,-11489.676557573366
t3,-0.11925217886501109,-11489.554578933268,-11489.673831112133
t4,-0.1193599722064254,-11489.552049763548,-11489.671409735754
t5,-0.11934504543869551,-11489.530670513104,-11489.650015558544
t6,-0.10977099558682751,-11489.989242275427,-11490.099013271014
t7,0.14822499710830722,-11489.988510017014,-11489.840285019905
t8,33311.874904323406,-10039.223553820708,23272.651350502696
t9,33311.89523531538,-0.03671069624945322,33311.85852461913
t10,33311.89480861648,-0.023068548199344896,33311.87174006828
t11,33311.89075844995,-0.04862443196532973,33311.842134017985
t12,33311.8922734774,-0.03148867000489464,33311.860784807395
t13,33311.89176034644,-0.04089041341779054,33311.85086993303
t14,33311.89142101136,-0.05401656024504753,33311.837404451115
t15,33311.89117378817,-0.03149250931313241,33311.85968127886
t16,33311.89334148919,0.31995306554884917,33312.213294554735
t17,33311.95538677007,0.8345394463442687,33312.789926216414
t18,0.09081489716462103,-11481.374351845745,-11481.28353694858
t19,0.0889694947092189,-11481.347293460416,-11481.258323965707
t20,0.09505196320360734,-11481.20283980899,-11481.107787845785
t21,0.09603367974704942,-11481.244751650955,-11481.148717971208
t22,0.09542404657992139,-11481.42803799801,-11481.33261395143
t23,0.0961581078838511,-11482.206134298865,-11482.10997619098
t24,0.09833266488089652,-11489.947305235815,-11489.848972570935
t25,0.10040007774273753,-11489.948606515356,-11489.848206437613
t26,0.10245629450524596,-11489.948471100286,-11489.84601480578
t27,0.10331895750456707,-11489.948426606556,-11489.845107649051
t28,0.10401576306402971,-11489.948315403115,-11489.844299640052
t29,0.10575225061214885,-11489.9483093259,-11489.842557075288
t30,0.11468752667150496,-11489.881992635334,-11489.767305108662
t31,-29793.08829455184,11489.983631283849,-18303.10466326799
t32,33311.94057616607,11489.987247950025,44801.927824116094
t33,23231.86408435198,11489.98988946398,34721.85397381596
t34,30219.70162709077,11489.989566329967,41709.69119342074
t35,33311.73675901618,11489.9886372277,44801.725396243884
t36,33311.88877079968,11045.462404343692,44357.35117514337
