region,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE
Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
zone,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3
Cluster,1,1,1,2,3,4,1,2,1,2,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,1,1,1,2,3,4,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,1,2,3,4,5,6,7
R_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
Inv_cost_MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.7072484490016,7.703258470859661e9,1.5655638602270123e10,1.3828680948238922e10,4177.29335367419,1322.0418292980864,8.425239100132306e9,1.757348722158929e10,1.1519229548279459e10,7610.429687495713,1317.5324442448307,2.773874421061362e9,6.306325762777933e9,4.657315340997931e9,7587.670535221316,7.434708440756379e9,1282.1587397247417,1830.982872415381,628.3822072744948,1.8761318587569923e10,4.7724645399560646e10,897.2568474410145,1372.782136229981,4.9426347975080376e10,1.3817358272095652e9,1.4889760333054276e10,5.96891513689719e9,5.139667280730556e10,1.7008321099909046e10,4062.911982308034,2.399738282153526e10,2776.039231632377,845.724662880796,362.21161450833665,493.5032546170014,4.191213336570845e10,1270.889595945211,1.6957655553614018e9,5.724265970510939e9,1.3743740720949187e9,7.170893086549898e9,6.50590632473366e9,5.434777110829073e9,7.979023952475766e9,4.508222079637591e9,7.003914331285738e9,1.0135134592940642e8,1.8436571502819731e9,7.600618663222665e8,6.905439240607951e9,26682.74169147949,6.316664079311526e9,3.080304684111489e9,5.919928861270354e8,9.484347371354879e8,5.6528787240011e9,1.5318605582511256e9,1662.2835807709555,9.614151329512133e7,1.1437465208251255e9
Inv_cost_MWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6318717923845894e10,0.0,0.0,0.0,0.0,6.458053089978154e10,0.0,0.0,0.0,0.0,1.9770736490066917e10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed_OM_cost_MW,1.2809659593599999e8,2.06608356e8,6.4426426229751945e7,3.8052196162165254e8,1.8792026102059964e7,1.9265958641502228e8,1.3889893768070048e8,9.547519324293843e6,6.5143119860808e8,3.332304943918253e9,1.3895879977361214e8,1.2017657663999999e7,6.807966981310059e7,2.1589130304e8,1.2634865310000001e8,9.791997547089311e7,2.1699463218139163e8,312019.3559059013,1.914604702845685e7,2.316861057371923e7,6.36768454841711e8,6.189464071909277e8,1.5714349968633816e8,3.8092982112e7,3.729665467592029e7,5.0775251832e8,2.4671590761600003e8,2.489728890493664e8,7.420463731155269e7,5.1118276322640586e8,7.144128987748736e7,2.373340905045556e8,9.25611537784979e6,6.69577903308821e9,4.1779901517167914e8,1.140720696e7,1.9458985086238548e8,507.3817659272684,2.6066507059548903e9,4.864615019703805e9,3.639329331407359e9,1810.378983395818,511.6036868885972,2.423051539846499e9,4.898099614095266e9,3.086609094120551e9,3190.6831577431594,467.717739796087,6.5609781278651e8,1.4838269551837187e9,1.22551742258064e9,2771.218869908274,1.8471564046869242e9,395.05459462772427,564.1565073195643,193.61508873651195,5.78067666635818e9,1.4704763035911549e10,276.4598712783861,422.9771817933749,1.5229086117227692e10,4.122033884439671e8,4.44195593798746e9,1.7806638550672407e9,1.5332802601422327e10,5.07397105225542e9,1212.0595363291259,7.158967957572986e9,769.8097882663463,234.52374744756818,100.44312165873573,136.8509607560821,1.1622447602469465e10,352.4241443047606,4.702444073005798e8,2.9057274503322406e9,6.976538981389519e8,3.640058130130155e9,3.302500389474628e9,2.7587783514475336e9,4.0502780697134237e9,2.2884444427426896e9,3.555297087353159e9,4.784228477687732e7,8.70287114649202e8,3.587825689257494e8,3.25967048221245e9,12595.42549657678,2.9817427578395014e9,1.4540390415679016e9,2.3648054273719737e8,3.7886664965849245e8,2.258128197156196e9,6.119249482589158e8,664.0244039680788,3.840518657639232e7,4.568869058005303e8
Fixed_OM_cost_MWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7453266607610218e10,0.0,0.0,0.0,0.0,1.7304530047310265e10,0.0,0.0,0.0,0.0,5.202435362280206e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Var_OM_cost_out,0.0,0.0,354.0058048170654,1.3005922192791563e8,30.974277973881332,7.888247160420114e7,46.96478013823104,57.97866672301911,3.853498260060236e7,2.8073139772225463e8,0.0,0.0,0.0,0.0,0.0,90.83923281827711,4.070620041327942e7,21.266635167396938,46.389193374044055,56.48588675812766,5.442475766867564e7,3.3723728989672035e7,0.0,0.0,0.0,0.0,0.0,113.90332739241288,101.06129274375796,197.6816014423373,41.841516187694175,46.987356769655804,51.28381735117348,5.414101116121382e8,3.5150943539655074e7,0.0,0.0,125.2490181451795,3.9914369745925593e8,42.5930363024204,0.0,177.46259332098538,128.4552719977653,3.919190608862305e8,47.994534846820564,0.0,312.6209501998033,108.35299243229889,1.054001750717412e8,45.672944036185505,0.0,276.88879244208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fuel_cost,0.0,0.0,2203.421933598492,9.216474203626136e8,388.47152926785,5.778546263183786e8,389.615778037386,419.588787029788,1.2504454398604903e8,9.109626433358446e8,0.0,0.0,0.0,0.0,0.0,775.9378219107572,3.934917146142847e8,421.36550046597546,456.1235048283445,494.4781878548808,1.7660625605483964e8,1.0943221012267235e8,0.0,0.0,0.0,0.0,0.0,870.2682308646336,651.5717974388498,1467.3593447357653,451.1744457218046,379.6185553013228,383.5523880035483,1.7660335097102807e9,1.0466356895489946e8,0.0,0.0,575.8639464078416,5.371428136042726e9,308.3128834417567,0.0,575.9135232217867,574.5564443613554,5.130882715069152e9,337.9714907857223,0.0,1014.5384979067643,595.6502478918745,1.6959251617922716e9,395.29100965147876,0.0,898.5781003860045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
