Zone,1,2,3,Total
t41,0.003926808562293047,0.004121174360874524,0.0034940634379908523,0.011542046361158423
t42,0.004104343485208841,0.004412522023212665,0.003914765848184191,0.012431631356605695
t43,0.0041779330423414,0.004778024997338213,0.004036817790138881,0.012992775829818495
t44,0.004377795560349846,0.004901883343573512,0.004127211118176141,0.013406890022099499
t45,0.004230582468685745,0.00499447929411269,0.004196041832379873,0.013421103595178308
t46,0.0042241777728068185,0.00505933892904464,0.0042423189236972,0.013525835625548658
t47,0.0042189661260095815,0.005106273698265732,0.004275155052010281,0.013600394876285594
t48,0.004212282970738983,0.005137761939139471,0.0042965485830222085,0.013646593492900663
t49,0.004197616319799689,0.005150395606294547,0.004302898862252082,0.013650910788346318
t50,0.004180089472224776,0.005150423618361137,0.0043004018610081,0.013630914951594013
t51,0.004158248868693764,0.0051376293805827904,0.004288752639232176,0.01358463088850873
t52,0.004124015240775721,0.0051059707455854,0.004261835472054736,0.013491821458415857
t53,0.004080978270182998,0.005057741600346181,0.004222555204018583,0.013361275074547763
t54,0.004023853269197207,0.004933281703302287,0.004123333581896516,0.01308046855439601
t55,0.003868625361269746,0.004860693744401882,0.004066332649190081,0.01279565175486171
t56,0.0038234927727347056,0.004779870105060319,0.004005389166134388,0.012608752043929413
t57,0.003800804593722639,0.004680261421627303,0.003935408833340228,0.01241647484869017
t58,0.003790422363001956,0.0043521350298069686,0.003842622051209745,0.01198517944401867
t59,0.0037985187175771816,0.004317633318988255,0.003571801697701083,0.01168795373426652
t60,0.003826141556597048,0.004352200567161366,0.0035410621118218883,0.011719404235580303
t61,0.0038704962794067115,0.0044540907171050186,0.0035684918411174357,0.011893078837629165
t62,0.003945032048564252,0.004653313354491003,0.0036653283724233706,0.012263673775478625
t63,0.004062073098729817,0.005013345586438695,0.0038578984331992974,0.01293331711836781
t64,0.00423502181973239,0.005745635723401985,0.004220195477571949,0.014200853020706325
t65,0.004546737468375553,623.5312655328742,0.0053695850422839815,623.5411818553848
t66,0.005011393842951245,32877.05561089025,3456.169799323913,36333.23042160801
t67,0.005908593758226471,49878.156951657555,8222.599510487835,58100.76237073915
t68,0.015012018307309211,49215.07271565148,8114.0139953425705,57329.101723012354
t69,0.006120820189848107,49215.0653457314,8114.0144393861365,57329.08590593772
t70,0.005619821165604273,49215.06507346175,8114.014682880333,57329.08537616325
t71,0.005185841916459336,49215.064859081795,8114.014797705539,57329.08484262925
t72,0.0048374230124114655,49215.06454478853,8114.014801226848,57329.08418343839
t73,0.0046530593242307405,49215.064098542876,8114.014693275586,57329.08344487779
t74,0.004521353614208965,49215.063475463794,8114.014451503413,57329.08244832082
t75,0.004418895238430357,49215.06256962056,8114.014010211379,57329.08099872718
t76,0.00432558570655882,49215.061044296344,8114.012915930925,57329.07828581298
t77,0.004237552930165709,49215.04882722249,8114.007715006706,57329.06077978213
t78,0.004144255767466005,36895.67744288942,8114.0040255699505,45009.68561271514
t79,0.003949619493742505,26505.605513257895,0.004435849414034121,26505.613898726802
t80,0.003886386042659619,13198.361231440236,0.004026711773916702,13198.369144538054
t81,0.003853514619896734,0.005920024666285528,0.00387770710724898,0.013651246393431241
t82,0.0038396636808235695,0.005095436946814853,0.003749155240966138,0.01268425586860456
t83,0.003849965080386293,0.004794483612053592,0.003743954907177582,0.012388403599617468
