Time_Index,HSC_elec_price_z1,HSC_elec_price_z2,HSC_elec_price_z3
463,2000,3000,4000
464,2000,3000,4000
465,2000,3000,4000
466,2000,3000,4000
467,2000,3000,4000
468,2000,3000,4000
469,2000,3000,4000
470,2000,3000,4000
471,2000,3000,4000
472,2000,3000,4000
473,2000,3000,4000
474,2000,3000,4000
475,2000,3000,4000
476,2000,3000,4000
477,2000,3000,4000
478,2000,3000,4000
479,2000,3000,4000
480,2000,3000,4000
481,2000,3000,4000
482,2000,3000,4000
483,2000,3000,4000
484,2000,3000,4000
485,2000,3000,4000
486,2000,3000,4000
487,2000,3000,4000
488,2000,3000,4000
489,2000,3000,4000
490,2000,3000,4000
491,2000,3000,4000
492,2000,3000,4000
493,2000,3000,4000
494,2000,3000,4000
495,2000,3000,4000
496,2000,3000,4000
497,2000,3000,4000
498,2000,3000,4000
499,2000,3000,4000
500,2000,3000,4000
501,2000,3000,4000
502,2000,3000,4000
503,2000,3000,4000
504,2000,3000,4000
505,2000,3000,4000
506,2000,3000,4000
507,2000,3000,4000
508,2000,3000,4000
509,2000,3000,4000
510,2000,3000,4000
511,2000,3000,4000
512,2000,3000,4000
513,2000,3000,4000
514,2000,3000,4000
515,2000,3000,4000
516,2000,3000,4000
517,2000,3000,4000
518,2000,3000,4000
519,2000,3000,4000
520,2000,3000,4000
521,2000,3000,4000
522,2000,3000,4000
523,2000,3000,4000
524,2000,3000,4000
525,2000,3000,4000
526,2000,3000,4000
527,2000,3000,4000
528,2000,3000,4000
529,2000,3000,4000
530,2000,3000,4000
531,2000,3000,4000
532,2000,3000,4000
533,2000,3000,4000
534,2000,3000,4000
535,2000,3000,4000
536,2000,3000,4000
537,2000,3000,4000
538,2000,3000,4000
539,2000,3000,4000
540,2000,3000,4000
541,2000,3000,4000
542,2000,3000,4000
543,2000,3000,4000
544,2000,3000,4000
545,2000,3000,4000
546,2000,3000,4000
547,2000,3000,4000
548,2000,3000,4000
549,2000,3000,4000
550,2000,3000,4000
551,2000,3000,4000
552,2000,3000,4000
553,2000,3000,4000
554,2000,3000,4000
555,2000,3000,4000
556,2000,3000,4000
557,2000,3000,4000
558,2000,3000,4000
559,2000,3000,4000
560,2000,3000,4000
561,2000,3000,4000
562,2000,3000,4000
563,2000,3000,4000
564,2000,3000,4000
565,2000,3000,4000
566,2000,3000,4000
567,2000,3000,4000
568,2000,3000,4000
569,2000,3000,4000
570,2000,3000,4000
571,2000,3000,4000
572,2000,3000,4000
573,2000,3000,4000
574,2000,3000,4000
575,2000,3000,4000
576,2000,3000,4000
577,2000,3000,4000
578,2000,3000,4000
579,2000,3000,4000
580,2000,3000,4000
581,2000,3000,4000
582,2000,3000,4000
583,2000,3000,4000
584,2000,3000,4000
585,2000,3000,4000
586,2000,3000,4000
587,2000,3000,4000
588,2000,3000,4000
589,2000,3000,4000
590,2000,3000,4000
591,2000,3000,4000
592,2000,3000,4000
593,2000,3000,4000
594,2000,3000,4000
595,2000,3000,4000
596,2000,3000,4000
597,2000,3000,4000
598,2000,3000,4000
599,2000,3000,4000
600,2000,3000,4000
601,2000,3000,4000
602,2000,3000,4000
603,2000,3000,4000
604,2000,3000,4000
605,2000,3000,4000
606,2000,3000,4000
607,2000,3000,4000
608,2000,3000,4000
609,2000,3000,4000
610,2000,3000,4000
611,2000,3000,4000
612,2000,3000,4000
613,2000,3000,4000
614,2000,3000,4000
615,2000,3000,4000
616,2000,3000,4000
617,2000,3000,4000
618,2000,3000,4000
619,2000,3000,4000
620,2000,3000,4000
621,2000,3000,4000
622,2000,3000,4000
623,2000,3000,4000
624,2000,3000,4000
625,2000,3000,4000
626,2000,3000,4000
627,2000,3000,4000
628,2000,3000,4000
629,2000,3000,4000
630,2000,3000,4000
631,2000,3000,4000
632,2000,3000,4000
633,2000,3000,4000
634,2000,3000,4000
635,2000,3000,4000
636,2000,3000,4000
637,2000,3000,4000
638,2000,3000,4000
639,2000,3000,4000
640,2000,3000,4000
641,2000,3000,4000
642,2000,3000,4000
643,2000,3000,4000
644,2000,3000,4000
645,2000,3000,4000
646,2000,3000,4000
647,2000,3000,4000
648,2000,3000,4000
649,2000,3000,4000
650,2000,3000,4000
651,2000,3000,4000
652,2000,3000,4000
653,2000,3000,4000
654,2000,3000,4000
655,2000,3000,4000
656,2000,3000,4000
657,2000,3000,4000
658,2000,3000,4000
659,2000,3000,4000
660,2000,3000,4000
661,2000,3000,4000
662,2000,3000,4000
663,2000,3000,4000
664,2000,3000,4000
665,2000,3000,4000
666,2000,3000,4000
667,2000,3000,4000
668,2000,3000,4000
669,2000,3000,4000
670,2000,3000,4000
671,2000,3000,4000
672,2000,3000,4000
673,2000,3000,4000
674,2000,3000,4000
675,2000,3000,4000
676,2000,3000,4000
677,2000,3000,4000
678,2000,3000,4000
679,2000,3000,4000
680,2000,3000,4000
681,2000,3000,4000
682,2000,3000,4000
683,2000,3000,4000
684,2000,3000,4000
685,2000,3000,4000
686,2000,3000,4000
687,2000,3000,4000
688,2000,3000,4000
689,2000,3000,4000
690,2000,3000,4000
691,2000,3000,4000
692,2000,3000,4000
693,2000,3000,4000
694,2000,3000,4000
695,2000,3000,4000
696,2000,3000,4000
697,2000,3000,4000
698,2000,3000,4000
699,2000,3000,4000
700,2000,3000,4000
701,2000,3000,4000
702,2000,3000,4000
703,2000,3000,4000
704,2000,3000,4000
705,2000,3000,4000
706,2000,3000,4000
707,2000,3000,4000
708,2000,3000,4000
709,2000,3000,4000
710,2000,3000,4000
711,2000,3000,4000
712,2000,3000,4000
713,2000,3000,4000
714,2000,3000,4000
715,2000,3000,4000
716,2000,3000,4000
717,2000,3000,4000
718,2000,3000,4000
719,2000,3000,4000
720,2000,3000,4000
721,2000,3000,4000
722,2000,3000,4000
723,2000,3000,4000
724,2000,3000,4000
725,2000,3000,4000
726,2000,3000,4000
727,2000,3000,4000
728,2000,3000,4000
729,2000,3000,4000
730,2000,3000,4000
731,2000,3000,4000
732,2000,3000,4000
733,2000,3000,4000
734,2000,3000,4000
735,2000,3000,4000
736,2000,3000,4000
737,2000,3000,4000
738,2000,3000,4000
739,2000,3000,4000
740,2000,3000,4000
741,2000,3000,4000
742,2000,3000,4000
743,2000,3000,4000
744,2000,3000,4000
745,2000,3000,4000
746,2000,3000,4000
747,2000,3000,4000
748,2000,3000,4000
749,2000,3000,4000
750,2000,3000,4000
751,2000,3000,4000
752,2000,3000,4000
753,2000,3000,4000
754,2000,3000,4000
755,2000,3000,4000
756,2000,3000,4000
757,2000,3000,4000
758,2000,3000,4000
759,2000,3000,4000
760,2000,3000,4000
761,2000,3000,4000
762,2000,3000,4000
763,2000,3000,4000
764,2000,3000,4000
765,2000,3000,4000
766,2000,3000,4000
767,2000,3000,4000
768,2000,3000,4000
769,2000,3000,4000
770,2000,3000,4000
771,2000,3000,4000
772,2000,3000,4000
773,2000,3000,4000
774,2000,3000,4000
775,2000,3000,4000
776,2000,3000,4000
777,2000,3000,4000
778,2000,3000,4000
779,2000,3000,4000
780,2000,3000,4000
781,2000,3000,4000
782,2000,3000,4000
783,2000,3000,4000
784,2000,3000,4000
785,2000,3000,4000
786,2000,3000,4000
787,2000,3000,4000
788,2000,3000,4000
789,2000,3000,4000
790,2000,3000,4000
791,2000,3000,4000
792,2000,3000,4000
793,2000,3000,4000
794,2000,3000,4000
795,2000,3000,4000
796,2000,3000,4000
797,2000,3000,4000
798,2000,3000,4000
799,2000,3000,4000
800,2000,3000,4000
801,2000,3000,4000
802,2000,3000,4000
803,2000,3000,4000
804,2000,3000,4000
805,2000,3000,4000
806,2000,3000,4000
807,2000,3000,4000
808,2000,3000,4000
809,2000,3000,4000
810,2000,3000,4000
811,2000,3000,4000
812,2000,3000,4000
813,2000,3000,4000
814,2000,3000,4000
815,2000,3000,4000
816,2000,3000,4000
817,2000,3000,4000
818,2000,3000,4000
819,2000,3000,4000
820,2000,3000,4000
821,2000,3000,4000
822,2000,3000,4000
823,2000,3000,4000
824,2000,3000,4000
825,2000,3000,4000
826,2000,3000,4000
827,2000,3000,4000
828,2000,3000,4000
829,2000,3000,4000
830,2000,3000,4000
831,2000,3000,4000
832,2000,3000,4000
833,2000,3000,4000
834,2000,3000,4000
835,2000,3000,4000
836,2000,3000,4000
837,2000,3000,4000
838,2000,3000,4000
839,2000,3000,4000
840,2000,3000,4000
841,2000,3000,4000
842,2000,3000,4000
843,2000,3000,4000
844,2000,3000,4000
845,2000,3000,4000
846,2000,3000,4000
847,2000,3000,4000
848,2000,3000,4000
849,2000,3000,4000
850,2000,3000,4000
851,2000,3000,4000
852,2000,3000,4000
853,2000,3000,4000
854,2000,3000,4000
855,2000,3000,4000
856,2000,3000,4000
857,2000,3000,4000
858,2000,3000,4000
859,2000,3000,4000
860,2000,3000,4000
861,2000,3000,4000
862,2000,3000,4000
863,2000,3000,4000
864,2000,3000,4000
865,2000,3000,4000
866,2000,3000,4000
867,2000,3000,4000
868,2000,3000,4000
869,2000,3000,4000
870,2000,3000,4000
871,2000,3000,4000
872,2000,3000,4000
873,2000,3000,4000
874,2000,3000,4000
875,2000,3000,4000
876,2000,3000,4000
877,2000,3000,4000
878,2000,3000,4000
879,2000,3000,4000
880,2000,3000,4000
881,2000,3000,4000
882,2000,3000,4000
883,2000,3000,4000
884,2000,3000,4000
885,2000,3000,4000
886,2000,3000,4000
887,2000,3000,4000
888,2000,3000,4000
889,2000,3000,4000
890,2000,3000,4000
891,2000,3000,4000
892,2000,3000,4000
893,2000,3000,4000
894,2000,3000,4000
895,2000,3000,4000
896,2000,3000,4000
897,2000,3000,4000
898,2000,3000,4000
899,2000,3000,4000
900,2000,3000,4000
901,2000,3000,4000
902,2000,3000,4000
903,2000,3000,4000
904,2000,3000,4000
905,2000,3000,4000
906,2000,3000,4000
907,2000,3000,4000
908,2000,3000,4000
909,2000,3000,4000
910,2000,3000,4000
911,2000,3000,4000
912,2000,3000,4000
913,2000,3000,4000
914,2000,3000,4000
915,2000,3000,4000
916,2000,3000,4000
917,2000,3000,4000
918,2000,3000,4000
919,2000,3000,4000
920,2000,3000,4000
921,2000,3000,4000
922,2000,3000,4000
923,2000,3000,4000
924,2000,3000,4000
925,2000,3000,4000
926,2000,3000,4000
927,2000,3000,4000
928,2000,3000,4000
929,2000,3000,4000
930,2000,3000,4000
931,2000,3000,4000
932,2000,3000,4000
933,2000,3000,4000
934,2000,3000,4000
935,2000,3000,4000
936,2000,3000,4000
937,2000,3000,4000
938,2000,3000,4000
939,2000,3000,4000
940,2000,3000,4000
941,2000,3000,4000
942,2000,3000,4000
943,2000,3000,4000
944,2000,3000,4000
945,2000,3000,4000
946,2000,3000,4000
947,2000,3000,4000
948,2000,3000,4000
949,2000,3000,4000
950,2000,3000,4000
951,2000,3000,4000
952,2000,3000,4000
953,2000,3000,4000
954,2000,3000,4000
955,2000,3000,4000
956,2000,3000,4000
957,2000,3000,4000
958,2000,3000,4000
959,2000,3000,4000
960,2000,3000,4000
961,2000,3000,4000
962,2000,3000,4000
963,2000,3000,4000
964,2000,3000,4000
965,2000,3000,4000
966,2000,3000,4000
967,2000,3000,4000
968,2000,3000,4000
969,2000,3000,4000
970,2000,3000,4000
971,2000,3000,4000
972,2000,3000,4000
973,2000,3000,4000
974,2000,3000,4000
975,2000,3000,4000
976,2000,3000,4000
977,2000,3000,4000
978,2000,3000,4000
979,2000,3000,4000
980,2000,3000,4000
981,2000,3000,4000
982,2000,3000,4000
983,2000,3000,4000
984,2000,3000,4000
985,2000,3000,4000
986,2000,3000,4000
987,2000,3000,4000
988,2000,3000,4000
989,2000,3000,4000
990,2000,3000,4000
991,2000,3000,4000
992,2000,3000,4000
993,2000,3000,4000
994,2000,3000,4000
995,2000,3000,4000
996,2000,3000,4000
997,2000,3000,4000
998,2000,3000,4000
999,2000,3000,4000
1000,2000,3000,4000
1001,2000,3000,4000
1002,2000,3000,4000
1003,2000,3000,4000
1004,2000,3000,4000
1005,2000,3000,4000
1006,2000,3000,4000
1007,2000,3000,4000
1008,2000,3000,4000
1009,2000,3000,4000
1010,2000,3000,4000
1011,2000,3000,4000
1012,2000,3000,4000
1013,2000,3000,4000
1014,2000,3000,4000
1015,2000,3000,4000
1016,2000,3000,4000
1017,2000,3000,4000
1018,2000,3000,4000
1019,2000,3000,4000
1020,2000,3000,4000
1021,2000,3000,4000
1022,2000,3000,4000
1023,2000,3000,4000
1024,2000,3000,4000
1025,2000,3000,4000
1026,2000,3000,4000
1027,2000,3000,4000
1028,2000,3000,4000
1029,2000,3000,4000
1030,2000,3000,4000
1031,2000,3000,4000
1032,2000,3000,4000
1033,2000,3000,4000
1034,2000,3000,4000
1035,2000,3000,4000
1036,2000,3000,4000
1037,2000,3000,4000
1038,2000,3000,4000
1039,2000,3000,4000
1040,2000,3000,4000
1041,2000,3000,4000
1042,2000,3000,4000
1043,2000,3000,4000
1044,2000,3000,4000
1045,2000,3000,4000
1046,2000,3000,4000
1047,2000,3000,4000
1048,2000,3000,4000
1049,2000,3000,4000
1050,2000,3000,4000
1051,2000,3000,4000
1052,2000,3000,4000
1053,2000,3000,4000
1054,2000,3000,4000
1055,2000,3000,4000
1056,2000,3000,4000
1057,2000,3000,4000
1058,2000,3000,4000
1059,2000,3000,4000
1060,2000,3000,4000
1061,2000,3000,4000
1062,2000,3000,4000
1063,2000,3000,4000
1064,2000,3000,4000
1065,2000,3000,4000
1066,2000,3000,4000
1067,2000,3000,4000
1068,2000,3000,4000
1069,2000,3000,4000
1070,2000,3000,4000
1071,2000,3000,4000
1072,2000,3000,4000
1073,2000,3000,4000
1074,2000,3000,4000
1075,2000,3000,4000
1076,2000,3000,4000
1077,2000,3000,4000
1078,2000,3000,4000
1079,2000,3000,4000
1080,2000,3000,4000
1081,2000,3000,4000
1082,2000,3000,4000
1083,2000,3000,4000
1084,2000,3000,4000
1085,2000,3000,4000
1086,2000,3000,4000
1087,2000,3000,4000
1088,2000,3000,4000
1089,2000,3000,4000
1090,2000,3000,4000
1091,2000,3000,4000
1092,2000,3000,4000
1093,2000,3000,4000
1094,2000,3000,4000
1095,2000,3000,4000
1096,2000,3000,4000
1097,2000,3000,4000
1098,2000,3000,4000
1099,2000,3000,4000
1100,2000,3000,4000
1101,2000,3000,4000
1102,2000,3000,4000
1103,2000,3000,4000
1104,2000,3000,4000
1105,2000,3000,4000
1106,2000,3000,4000
1107,2000,3000,4000
1108,2000,3000,4000
1109,2000,3000,4000
1110,2000,3000,4000
1111,2000,3000,4000
1112,2000,3000,4000
1113,2000,3000,4000
1114,2000,3000,4000
1115,2000,3000,4000
1116,2000,3000,4000
1117,2000,3000,4000
1118,2000,3000,4000
1119,2000,3000,4000
1120,2000,3000,4000
1121,2000,3000,4000
1122,2000,3000,4000
1123,2000,3000,4000
1124,2000,3000,4000
1125,2000,3000,4000
1126,2000,3000,4000
1127,2000,3000,4000
1128,2000,3000,4000
1129,2000,3000,4000
1130,2000,3000,4000
1131,2000,3000,4000
1132,2000,3000,4000
1133,2000,3000,4000
1134,2000,3000,4000
1135,2000,3000,4000
1136,2000,3000,4000
1137,2000,3000,4000
1138,2000,3000,4000
1139,2000,3000,4000
1140,2000,3000,4000
1141,2000,3000,4000
1142,2000,3000,4000
1143,2000,3000,4000
1144,2000,3000,4000
1145,2000,3000,4000
1146,2000,3000,4000
1147,2000,3000,4000
1148,2000,3000,4000
1149,2000,3000,4000
1150,2000,3000,4000
1151,2000,3000,4000
1152,2000,3000,4000
1153,2000,3000,4000
1154,2000,3000,4000
1155,2000,3000,4000
1156,2000,3000,4000
1157,2000,3000,4000
1158,2000,3000,4000
1159,2000,3000,4000
1160,2000,3000,4000
1161,2000,3000,4000
1162,2000,3000,4000
1163,2000,3000,4000
1164,2000,3000,4000
1165,2000,3000,4000
1166,2000,3000,4000
1167,2000,3000,4000
1168,2000,3000,4000
1169,2000,3000,4000
1170,2000,3000,4000
1171,2000,3000,4000
1172,2000,3000,4000
1173,2000,3000,4000
1174,2000,3000,4000
1175,2000,3000,4000
1176,2000,3000,4000
1177,2000,3000,4000
1178,2000,3000,4000
1179,2000,3000,4000
1180,2000,3000,4000
1181,2000,3000,4000
1182,2000,3000,4000
1183,2000,3000,4000
1184,2000,3000,4000
1185,2000,3000,4000
1186,2000,3000,4000
1187,2000,3000,4000
1188,2000,3000,4000
1189,2000,3000,4000
1190,2000,3000,4000
1191,2000,3000,4000
1192,2000,3000,4000
1193,2000,3000,4000
1194,2000,3000,4000
1195,2000,3000,4000
1196,2000,3000,4000
1197,2000,3000,4000
1198,2000,3000,4000
1199,2000,3000,4000
1200,2000,3000,4000
1201,2000,3000,4000
1202,2000,3000,4000
1203,2000,3000,4000
1204,2000,3000,4000
1205,2000,3000,4000
1206,2000,3000,4000
1207,2000,3000,4000
1208,2000,3000,4000
1209,2000,3000,4000
1210,2000,3000,4000
1211,2000,3000,4000
1212,2000,3000,4000
1213,2000,3000,4000
1214,2000,3000,4000
1215,2000,3000,4000
1216,2000,3000,4000
1217,2000,3000,4000
1218,2000,3000,4000
1219,2000,3000,4000
1220,2000,3000,4000
1221,2000,3000,4000
1222,2000,3000,4000
1223,2000,3000,4000
1224,2000,3000,4000
1225,2000,3000,4000
1226,2000,3000,4000
1227,2000,3000,4000
1228,2000,3000,4000
1229,2000,3000,4000
1230,2000,3000,4000
1231,2000,3000,4000
1232,2000,3000,4000
1233,2000,3000,4000
1234,2000,3000,4000
1235,2000,3000,4000
1236,2000,3000,4000
1237,2000,3000,4000
1238,2000,3000,4000
1239,2000,3000,4000
1240,2000,3000,4000
1241,2000,3000,4000
1242,2000,3000,4000
