Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10
,,,,,,,,16,11444.596064028401,85323.75465528658,3771.7752715357256,2880.585596231368,61661.83497915398,1380.1130332930234,56218.30363343971,23275.765478667447,18745.694683236972,21500.194671938916
,,,,,,,,17,11691.402956777985,86836.21974626959,4140.4581428747915,3162.1566053264446,63370.65582827129,1427.0628857788893,58130.785432479985,23559.242721442522,19070.793644973663,22350.206047639545
,,,,,,,,18,12375.498403501753,90029.38994316797,4222.74622311496,3225.00177581842,71715.01944820982,1535.4650607618848,62546.5008372745,23707.929314171703,19413.360602708573,22413.78572649413
,,,,,,,,19,12197.305870378626,87713.5593695588,3966.2010310794185,3029.0727146400004,70659.24754216957,1619.6565567356324,65976.0047399002,23185.44184119605,19169.778988986924,21907.104608743717
,,,,,,,,20,11775.35831830775,84040.57060039551,3755.54833784849,2868.1927392058988,68119.93412749645,1588.0693823626605,64689.31497251365,22376.879163739555,19034.704044235896,21487.947309137326
,,,,,,,,21,11149.636282761508,79816.23103378716,3486.9019571639565,2663.0217413941664,64972.39762515903,1490.5245471045912,60715.86857518859,21017.85590512196,18623.23552282461,20599.78811825941
,,,,,,,,22,11394.394985821305,76791.4040421407,3178.725028080243,2427.6604174448657,67881.79144508504,1372.8050216963109,55920.614937695915,19304.486088020498,17980.801162023337,19529.693245637227
,,,,,,,,23,11364.696230300786,70906.24243527872,2884.2627788716236,2202.773286763285,67024.4053727793,1232.972865762779,50224.612933486744,17805.113810307725,17150.100546521648,18386.237197543855
,,,,,,,,24,11164.267320383271,70311.97922509715,2845.593186174079,2173.2404920533204,66415.88988349584,1174.5648508065515,47845.387863051394,17114.908269397627,16920.32481145835,18328.967648570197
,,,,,,,,25,10717.726566655198,67632.00200140051,2746.3165758952355,2097.4208170393536,65967.82796807976,1150.4695593837305,46863.8766462351,16240.539873285146,16683.542334294598,18061.865631734265
,,,,,,,,26,10367.48607951555,66517.72582007865,2713.239994379676,2072.1595223874383,64410.817210887864,1141.1990989407602,46486.248477094996,15836.16792314746,16573.882096610698,17973.832230999506
,,,,,,,,27,10158.570701045628,66870.22263092095,2719.6939622529017,2077.0885548626966,62792.976294845415,1115.0822554708805,45422.39023012003,15752.792267047747,16648.606342298168,18011.98003634612
,,,,,,,,28,10088.203286811095,66696.99327581972,2733.700626188578,2087.7857448198956,62306.627126038584,1066.963014742,43462.27392377123,15646.834991954636,16727.47483332298,18111.68192090154
,,,,,,,,29,10389.582346440342,69539.11510713803,2907.442975936681,2220.4765009098005,65156.71810303847,1018.9088657136223,41504.809072859694,16023.066954049642,17153.762533770307,18879.459489582645
,,,,,,,,30,11389.394190659104,77943.31406067238,3374.0340826776946,2576.8221280780635,70584.48444085047,1022.3202606758261,41643.77077036461,17858.372968099928,18665.977767421064,20716.353779258137
,,,,,,,,31,11939.775900268576,83801.85550906329,3866.183678403567,2952.687318838695,72487.19859845833,1141.0710711624397,46481.03335274356,20605.77361009603,19970.163891554592,21868.509213009027
,,,,,,,,32,11905.980775405726,86054.58407811054,4043.667774630356,3088.2357257627677,73998.92586217626,1306.5490042480153,53221.70492484927,22540.088917867743,20539.81489733642,22309.654358479936
,,,,,,,,33,12064.715501457262,86918.87603912926,4071.097133390938,3109.1841172462337,73581.94850150206,1416.49425025075,57700.27662668971,23419.702133851904,20573.78045900936,22430.944816253006
,,,,,,,,34,12315.323628467466,89383.8015013407,4134.538076017123,3157.6353219401585,72865.52643431452,1501.180771482962,61149.94518855565,23678.514778461158,20321.20235826978,22534.69790009999
,,,,,,,,35,12350.142863231074,91152.07050467926,4084.519830195054,3119.435316793289,72240.19744115826,1516.4523075757238,61772.024577718206,23589.580743282117,19924.29050185818,22508.287884794896
,,,,,,,,36,12085.926353099685,90906.37171230944,3990.130561305894,3047.3482106576057,70734.33305558705,1524.1803147266844,62086.821564150945,23457.569277760867,19506.02886811231,22236.36249906028
,,,,,,,,37,11980.444569019832,89996.97171875444,4009.4924639359647,3062.13530808338,68755.14818589532,1523.6228712933307,62064.11437711037,23406.154293844724,19181.900346706123,22149.307240122645
,,,,,,,,38,11737.734055649822,88444.13437052502,3965.928184997516,3028.864335411769,66192.53502177371,1504.8203471615554,61298.20172154555,23410.323070631686,19154.727897367775,22101.3779479901
,,,,,,,,39,11704.963010576,87523.66712193837,3845.72304758427,2937.061097395843,64399.095233691834,1490.3666203157945,60709.43548942731,23411.712672924048,19012.072538341446,22171.8046685779
,,,,,,,,40,11501.463246430878,84469.43441795482,3834.72058811411,2928.6582837900023,62897.723721312155,1466.049000282003,59718.86780096049,23248.78202480543,19026.891697363455,22107.17754170533
,,,,,,,,41,11800.498991325874,85852.97448148632,4188.075288351979,3198.5228390245306,64797.55276520152,1499.9941095958998,61101.60704488675,23398.858219826972,19547.050026135148,23059.894553234953
,,,,,,,,42,12493.8112966723,90259.43759209118,4248.581229617726,3244.7325231807013,72966.35441487504,1590.4908503534812,64787.952421847316,23680.945870339732,19889.61698387005,23048.156763193427
,,,,,,,,43,12417.004168249454,89031.56237895734,4000.103496681512,3054.964753091157,71891.70880731111,1640.2084857975613,66813.17866402149,23376.624703509682,19744.050283838176,22692.110573404563
,,,,,,,,44,12056.080030038309,85908.88843087415,3790.314962504873,2894.744754399583,69587.11633916794,1609.8298418616428,65575.71780368988,22638.577471811084,19586.929743947432,22248.134932381567
,,,,,,,,45,11488.731405669596,82011.10638118614,3517.6348522706758,2686.4931110434127,66511.20664493558,1514.4975047162116,61692.39653793403,21261.489493723242,19233.687892541882,21347.259809665004
,,,,,,,,46,11786.743050701078,79647.94674834251,3230.433315063925,2467.151144123109,69330.16916780661,1395.4264770233237,56842.09010577021,19602.3138550926,18630.071315080102,20224.344896601964
,,,,,,,,47,11837.947802982975,74280.1673694394,2926.2901155298755,2234.870465718246,68731.8148595049,1262.6192799571697,51432.246696733986,18166.862911716933,17879.917607262953,19069.15106829774
,,,,,,,,48,11643.36086938185,74354.92547423218,2877.266790270598,2197.4303023524562,68611.58917802286,1203.4992532409126,49024.01817277615,17472.589305682726,17510.715156624843,19025.376934788048
,,,,,,,,49,11105.496424361138,71474.22714928024,2761.637518918647,2109.121748901812,68026.70343747664,1175.0838626798466,47866.529609421515,16338.20406801548,17245.951883428526,18704.652763684462
,,,,,,,,50,10723.509002048424,70015.38444659748,2684.9966604438496,2050.5894825678915,66553.16320857976,1165.2337482794603,47465.289464964415,15957.455226457407,17182.8729717422,18584.340447708513
,,,,,,,,51,10411.16002918844,69775.79572091547,2705.1653072025633,2065.9927102900797,64956.27296085245,1141.8094149259437,46511.10942869568,15840.7293059118,17202.281868415455,18631.291598043943
,,,,,,,,52,10200.359204880417,69686.94146559799,2718.850719498182,2076.4445523304103,64544.41636411737,1100.2503942552848,44818.22085328662,15741.919399417318,17371.491403337426,18864.188694506884
,,,,,,,,53,10447.328841481683,72079.38685392264,2876.9436445258193,2197.183507632504,67414.81958360515,1050.3031993265226,42783.643577229544,16064.156590328535,17940.524125669534,19576.37874178735
,,,,,,,,54,11386.586693603102,80029.53213898635,3401.299202568961,2597.645084109248,73408.06503038717,1061.772845602468,43250.85462171237,17917.726721106053,19344.13924483938,21536.6867664151
,,,,,,,,55,11939.330055989076,85116.06303030172,3874.008391258602,2958.6632192326,75262.98769799348,1181.056198670565,48109.810092083586,20643.19295270039,20671.750531262882,22953.19283867898
,,,,,,,,56,11964.932432130025,88270.47915749437,4032.1305848553197,3079.4245277412933,76202.93470561571,1338.2637982048243,54513.593241716815,22581.677047289104,21139.504852025904,23167.407445495115
,,,,,,,,57,12057.100988244889,89247.19436544407,4036.1643144049835,3082.5051732857314,75607.81332330455,1447.202437599113,58951.16130360356,23472.40702143191,21076.425950346595,23036.33549110544
,,,,,,,,58,12155.251349502943,92018.8390938599,4099.926507681622,3131.2017278757357,75547.22667943746,1535.503078197274,62548.04943621614,23928.342660904855,21111.980235799758,23111.55529229881
,,,,,,,,59,12369.287207215948,93825.54544773487,4037.8070742001664,3083.759785105948,75431.414558428,1547.469442799845,63035.494088237465,23801.889574462923,20636.462362371643,22815.17618468402
,,,,,,,,60,12110.191176327646,93617.47882902792,3907.9209864614904,2984.562996397924,74512.05324143464,1553.4634210051147,63279.656172147894,23453.10139505838,20206.55539462463,22437.610718067695
,,,,,,,,61,12147.058590743798,92583.97413182324,3886.9455935949227,2968.543639368927,72895.05606929022,1554.1470380452358,63307.503021920464,23585.112860579633,19973.648674573622,21918.21365864797
,,,,,,,,62,12117.359835223277,90694.6835317934,3824.019414005614,2920.485567292331,71303.59157122552,1550.0953183789281,63142.45797364901,23561.489752000023,19860.10664554665,21688.348674940476
,,,,,,,,63,11976.034726553546,89144.83453892267,3725.5964165563946,2845.3178146226046,70224.78305109797,1544.9314861846922,62932.11155099453,23494.789223108237,19747.535066857203,21819.42061949948
,,,,,,,,64,11747.824294900962,86356.25710075932,3660.2207310640497,2795.389001418983,69313.67119440215,1519.9081977133796,61912.798797101765,23180.59220502283,19628.522542720966,21708.00930638441
,,,,,,,,65,11850.233799464755,87695.72324293057,3982.1123410124615,3041.2245216048195,71398.63666292303,1557.884666387618,63459.75369345699,23222.280033072686,19922.567273783257,22747.781576851667
,,,,,,,,66,12537.401525704581,91563.32990249105,4143.46151805099,3164.4503463511414,78560.29196558,1619.8105231484092,65982.27650482947,23772.55939141491,20219.523325837064,23031.444752627805
,,,,,,,,67,12502.582300978216,90629.0437208713,3890.950054575506,2971.6019307171596,77029.21645782368,1654.6255739762257,67400.45245606142,23782.286557311236,20080.749738139773,22706.699316621667
,,,,,,,,68,12024.59786728806,87529.82423171669,3714.3166082997977,2836.7031829097946,74551.10105992018,1639.0124552046614,66764.45888321943,22975.850098543004,19859.4453419375,22334.85625330267
,,,,,,,,69,11523.81542289326,83419.14817196607,3488.427759456253,2664.1870294524697,71123.53943402796,1552.0294219234954,63221.242879326004,21252.75312557526,19444.095039190164,21430.0685339056
,,,,,,,,70,11897.610086446832,80832.01208029964,3214.940903114202,2455.3192567894907,73771.8657162865,1432.2174046156922,58340.752520890295,19722.80975791119,18828.833127727234,20507.674144192246
,,,,,,,,71,11924.236562451293,75869.8822157099,2903.536989599073,2217.4934166025614,72877.46684527225,1297.6826533788176,52860.53796424683,18345.721779823347,18056.3591922383,19410.191094806505
,,,,,,,,72,11765.444272813387,75792.26149954136,2905.252920816957,2218.803910449672,72495.91025879653,1241.8627673781211,50586.73919066045,17617.400008913744,17820.764257605282,19344.313300313435
,,,,,,,,73,11179.833387377625,72672.93975981565,2774.4999486507413,2118.94506385898,71773.04436664307,1206.6840399744349,49153.74905115615,16524.57501714802,17485.667236695084,19049.999665540432
,,,,,,,,74,10750.737582125343,70943.25685835443,2733.35590902546,2087.5224781181896,70281.65952020082,1195.9874250978291,48718.02710762682,16015.983486855652,17309.046305988802,18907.189930939905
,,,,,,,,75,10496.762030480128,70542.28203187158,2753.5245557841736,2102.9257068299835,68442.38657811274,1175.4937541851675,47883.22635507156,15849.232164626184,17349.804979996326,18965.87886148618
,,,,,,,,76,10243.648065703328,70050.1952144377,2768.348512052369,2114.2470795026734,68043.22152418456,1126.4945696949708,45887.265898090256,15845.43745829694,17363.93435544321,19060.258008617922
,,,,,,,,77,10423.726285558381,72732.17416902006,2906.604591154832,2219.8362074185243,70596.60028504752,1076.9212819016443,43867.91958379192,16198.7684949762,17807.000248299584,19783.58688290093
,,,,,,,,78,11398.502225497383,79717.76038840484,3417.577268177208,2610.0769919531,75074.98247451911,1085.4861984410043,44216.80775781529,17980.60251371953,19168.10678668379,21694.38850072936
,,,,,,,,79,11945.125198531447,84895.86617024544,3832.295079152229,2926.80586817563,75879.32698203027,1195.5032807426844,48698.30569027076,20387.24621236849,20324.72107507821,22902.13949736864
,,,,,,,,80,12019.884127227264,87622.99835542977,3984.7700499939697,3043.2542735158736,77021.03048829519,1356.6774582831931,55263.66565830866,22402.157991715274,20948.716979536737,23280.683115612763
,,,,,,,,81,12394.70290068159,88258.21531820418,3965.4081493431095,3028.4671741108887,77274.06829456506,1468.6831138780876,59826.16729537661,23447.132927636543,20950.65788021178,23076.250005413236
,,,,,,,,82,12350.829310253182,91008.4189533235,4030.4520369707325,3078.1425830201433,77505.43946270713,1556.8859449500944,63419.07118296988,23815.001348315935,20878.301824752147,22942.744901307087
,,,,,,,,83,12344.684741183823,91976.6771928369,3954.617922624578,3020.2264469826364,77650.08708259059,1576.522319482552,64218.95036372767,23908.104170311974,20253.335479963116,22508.446797569402
,,,,,,,,84,12191.070494375375,91071.11236051556,3829.5723095538146,2924.7264321362527,76954.58365320996,1584.7639618046494,64554.67012440495,23621.847743012255,19850.600951547432,22003.721973243908
,,,,,,,,85,12257.636664312045,89213.55438176196,3743.2504997639817,2858.8006160998398,75024.6428193743,1593.2058170966347,64898.54538354279,23741.352848082504,19492.50686846831,21618.331313266568
,,,,,,,,86,12235.106577724398,87170.64029496525,3593.1957642769858,2744.2005996696266,73106.11777852508,1580.1282710053692,64365.83723126098,23548.199242778825,19362.467293780646,21214.355821514484
,,,,,,,,87,12134.74526285039,85977.64593036645,3527.849347353721,2694.2941406622103,72121.50185918134,1570.1513642821214,63959.432319616964,23348.097656103466,18985.934774372803,20984.490837806992
,,,,,,,,88,11931.811970566458,83517.70703574565,3553.9677471526597,2714.24132165101,70838.56510402389,1539.155711157524,62696.837877257596,23090.007184628037,18736.10319909428,20809.87904425682
,,,,,,,,89,12073.137079236189,84062.82964458947,3906.5156993034648,2983.4897485683355,72816.25040661107,1560.4492989570444,63564.22287801992,23449.912122191225,19043.73414481873,21630.545949768977
,,,,,,,,90,12482.775067379638,87394.87347436516,4046.8894854546356,3090.6962143064507,78819.98106056338,1626.13843211555,66240.04112136703,23574.97560634079,19403.769108558863,21854.542043371042
,,,,,,,,91,12229.823605560696,85571.0546771006,3737.0990631656096,2854.1026327331383,76984.51873410911,1644.5463972384339,66989.88153919094,23127.526235890928,19153.394392509643,21233.41750958078
,,,,,,,,92,11826.573920848909,81817.47596215858,3525.6812169414625,2692.6382943253184,75156.48178309291,1610.1364315000203,65588.20657816244,22218.865222692424,18679.0026885865,20626.249921532093
,,,,,,,,93,11291.996341554017,77598.58222307604,3276.396737897394,2502.2543949289657,72219.84185986561,1503.0987123050306,61228.07172496028,20745.895228053858,18112.263013803207,19749.828520695708
,,,,,,,,94,11828.622120575938,76604.33508569613,3035.179716963048,2318.0317876110935,75365.99820877664,1396.6076396510462,56890.204197120685,19260.418893024373,17514.469108345507,19021.10760276815
,,,,,,,,95,11949.465322310563,73280.51153691736,2841.5607035272096,2170.1607985092696,74191.96178915648,1277.65014043121,52044.52228229696,17940.304277931995,16922.497884898905,18202.396990680914
,,,,,,,,96,11775.937918882271,73914.66728782412,2820.736571844844,2154.2569640553406,73561.23231119837,1251.4306622403344,50976.48323428096,17470.00692063391,16776.971062823606,18184.099479887333
,,,,,,,,97,11074.958655730834,69502.91314021384,2657.443112144175,2029.5462482932396,73143.57706164166,1202.0072905426077,48963.243697248035,16089.766349546559,16362.614406675608,17624.849387167644
,,,,,,,,98,10634.59781220335,67067.01929392455,2618.719309852849,1999.972050472875,71018.9093818799,1183.8451968699237,48223.41871160203,15511.695115867804,16231.604381650424,17514.318567808306
,,,,,,,,99,10221.8875345066,65807.77084614185,2596.130424770574,1982.720434830261,68462.44746713131,1148.3138250134357,46776.06375356865,15221.269891721042,16142.32347096327,17533.881541380175
,,,,,,,,100,9856.206531221787,64138.912261128076,2565.308299914453,1959.180918974495,66795.6996087862,1098.5600767121027,44749.36646940475,14964.54215205249,16048.589068140254,17489.16538395357
,,,,,,,,101,9648.236159143615,62499.23692685873,2610.3202903940924,1993.557540145841,67147.24606400175,1044.9816577836511,42566.87293444215,14896.79923087061,16024.726679331137,17668.445329959693
,,,,,,,,102,9787.433987662966,60914.62644746504,2773.117179963416,2117.8890114126875,68460.19036014292,1020.9264386057384,41586.994021145765,15452.98416826439,16242.50501357564,18032.595402762803
,,,,,,,,103,9669.032382331055,62721.294096148325,2888.6365437612953,2206.1136265339624,68798.52656968922,1047.3728709528236,42664.277962595275,16382.448784744574,16561.89417243554,18117.134246212234
,,,,,,,,104,10206.682256197868,67623.42471315245,3124.20634293027,2386.02332969378,72298.92330966674,1105.855656661803,45046.54875689765,17967.975913111743,17018.973599527915,18862.483692658945
,,,,,,,,105,10749.452594251907,72288.45486738281,3313.79162780605,2530.8136722615604,74414.38506954577,1231.2269922585099,50153.49553124759,19773.058949916882,17740.984417676213,19389.70594543969
,,,,,,,,106,11163.266055246695,76352.64755466052,3424.4815935891725,2615.3499736576928,75449.19949329732,1359.3365152308158,55371.981191294384,20656.49374271577,18050.157534545007,19653.52744816006
,,,,,,,,107,11489.952365972425,77647.60445044779,3410.766913714079,2604.875777421157,76570.4023627875,1398.5818055568782,56970.62104062277,20849.647358049493,17866.743491504134,19480.395101573933
,,,,,,,,108,11529.892069941878,76821.3150997037,3333.3193091314274,2545.7273817804275,77748.78368122346,1410.340865675226,57449.62116679159,20710.687921186593,17513.50164009859,19156.627817195586
,,,,,,,,109,11466.398169484019,74800.04690395253,3294.5955058504965,2516.1531849496682,75170.0379369877,1412.1415261931043,57522.97028588849,20595.35159290331,17135.028230022723,18826.01349108402
,,,,,,,,110,11323.024881161744,72229.41246173928,3239.736786350121,2474.256403961948,73175.53228755857,1389.3579267265397,56594.890303744105,20367.45812086137,17021.486211002768,18703.744881683153
,,,,,,,,111,11224.711766014765,71562.3755263522,3254.2582113434632,2485.3467285156867,71864.03536638417,1372.1975037706513,55895.86794450679,20075.643314482335,16938.998412650202,18722.329713457897
,,,,,,,,112,10903.066841060354,71217.74883500331,3368.6503473064263,2572.7104532492813,70734.84433556758,1344.4283611813426,54764.70403119532,19861.992985095916,17057.791382867414,18951.4952450215
,,,,,,,,113,11119.150888463146,73211.82636642875,3649.3979166399513,2787.123387694327,72463.39101950952,1374.695329827398,55997.615825922614,20349.740601363355,17459.555470952593,19882.69297972366
,,,,,,,,114,11569.75268043956,76588.53596723043,3776.0570209368175,2883.8556601647224,78163.73951475476,1468.562647087177,59821.26014536202,21236.301778659115,17891.40333937465,20268.083639701003
,,,,,,,,115,11499.090121086072,74799.66268510662,3500.14992726081,2673.139500570923,77265.7677729594,1518.536019834572,61856.90370843314,20970.88926538433,17717.693739666905,19730.101758337194
,,,,,,,,116,11121.829758255099,72573.77441723953,3324.124621207578,2538.7052022830835,74646.91917516908,1482.9496158501117,60407.30702141096,20465.250920804443,17281.851230788518,19246.478171443985
,,,,,,,,117,10671.227966278682,68436.69759565133,3149.8675094122045,2405.6213125862446,72195.01630226556,1388.9647652648644,56578.87505509261,19239.628719970417,16894.643817710035,18579.38062911542
,,,,,,,,118,10884.239724128174,68963.31895147989,2949.794530082351,2252.8212890299524,75771.75831922253,1295.3849641879021,52766.94259643118,18294.704577386834,16423.978155941466,18030.639109337884
,,,,,,,,119,11066.528626593628,66314.94336238319,2767.469958198045,2113.576108244238,74838.10513249625,1214.9268258341056,49489.51534402784,17084.367911498415,16023.184528200823,17390.92973394221
,,,,,,,,120,11037.61873811881,66426.1211369404,2805.563872698794,2142.66924799778,74179.52712831945,1193.7621108644396,48627.37992199879,16679.475542544023,15932.022848994478,17405.604692131936
,,,,,,,,121,10457.855058402836,62942.91770478215,2699.011146220547,2061.292644793633,72502.16625972303,1152.2082089328387,46934.699802518444,15477.461545645558,15557.902350542163,16907.036531103833
,,,,,,,,122,10075.86762605288,61952.582191301575,2620.756793550831,2001.5281208357003,70054.70652283682,1129.3771027445948,46004.68464247743,14925.79259504101,15465.710108856474,16788.680518383477
,,,,,,,,123,9714.362095619406,61438.512670022414,2597.3611623607017,1983.660376875883,67497.15806443231,1096.112831190218,44649.67900153454,14638.146565448933,15418.158322514366,16657.6085639938
,,,,,,,,124,9427.656092520658,60440.61959230944,2591.6247128251393,1979.2793255217032,65602.1953381453,1051.466274886323,42831.02097143156,14334.6271902349,15374.929736966928,16664.900246914207
,,,,,,,,125,9199.32350361061,57846.227391276734,2673.016817208053,2041.4402214899555,65140.0360363659,1000.9303201992287,40772.46083632865,14214.534264458263,15466.592947773712,16793.482387607688
,,,,,,,,126,9215.74961776036,55130.9321994071,2745.534717373391,2096.823695083314,65313.88419080092,969.9819933209772,39511.79423820231,14518.26761058192,15579.605945921778,17061.939817848983
,,,,,,,,127,8951.081953648132,54588.44244090415,2808.730425887328,2145.087611019126,64436.1939271278,966.6809880831042,39377.32922299023,14888.40758527421,15737.480104139222,17138.902390322997
,,,,,,,,128,9308.491104702034,59196.92305992011,3004.7696766571225,2294.80698705177,67484.75196429287,984.5092948997692,40103.55753700978,15937.55130801248,16080.04706187413,17722.857280225107
,,,,,,,,129,9926.020383496578,63254.9459440524,3170.959329353168,2421.729586649339,69987.93066464912,1079.0361651959092,43954.06842667497,17295.184964337714,16506.072258292104,18352.785159004176
,,,,,,,,130,10558.870490340505,66888.89946375204,3309.002105940573,2527.1558136423637,71859.21323812508,1228.9928904775304,50062.490399580296,18353.25407138634,16793.852907898712,18700.561524075507
,,,,,,,,131,10867.123083820918,69671.41672147096,3338.8517040143224,2549.9525910670445,72999.21677880693,1318.036332362492,53689.63622009749,18932.714907357455,16623.054649196514,18733.81858111382
,,,,,,,,132,10995.134954488418,68589.73165245708,3304.968376390909,2524.075168097926,73840.31650716158,1359.9340279439853,55396.32061266937,19300.957398494564,16376.561714483347,18509.82248751176
,,,,,,,,133,10769.83405850021,66131.53193060751,3276.7322705328675,2502.510648297257,70599.14144291301,1390.5128848497914,56641.93704064703,19218.97133465717,16010.704078739132,18292.673435642915
,,,,,,,,134,10439.05137843215,64573.04260610151,3257.3703698820073,2487.723548892272,68084.54426264178,1382.6750546037918,56322.666420578505,18978.57151219427,15851.55115403808,18159.64518782832
,,,,,,,,135,10376.581587875049,63801.06221467681,3258.1771159898612,2488.339678199081,66862.35521242245,1377.3902960292141,56107.39408875374,18640.900090948373,15871.930491041841,18182.14261628357
,,,,,,,,136,10122.646616801709,63311.915408919944,3308.9128771807773,2527.087666446239,66028.38412787233,1361.7748990777832,55471.30766896308,18595.845257667486,16025.702173204447,18433.971518005714
,,,,,,,,137,10438.067879214994,67104.09389707036,3667.1080510969537,2800.648996532014,67819.83302752921,1394.5292319437572,56805.541182158304,19501.860766755897,16577.88517298105,19550.03938933553
,,,,,,,,138,11250.175206643504,73522.16634754564,3808.2885813767675,2908.4715935561476,74727.0793881315,1460.024942195578,59473.48045162753,20731.65175440692,17199.940186771546,20191.705058156123
,,,,,,,,139,11400.717163898653,72753.22000356839,3583.2064786410774,2736.571568416026,75076.89402122953,1511.865610986496,61585.18746897388,20767.781203377453,17421.20156281439,20104.649799218492
,,,,,,,,140,11148.216866097793,70763.45867065324,3381.250478170888,2582.3334423868996,73507.32492716455,1487.2087022675976,60580.799046678534,20254.513015035307,17429.27343162557,19748.914799276637
,,,,,,,,141,10643.338032286181,68737.60326947537,3187.6314647350496,2434.462453285076,70861.49533313709,1401.3828202902146,57084.719117943205,19026.11162967665,17118.731154902587,19033.887964815527
,,,,,,,,142,10811.289616960375,69696.79800126336,2927.052543149843,2235.452747551824,73882.12866289276,1303.728777688107,53106.82421120457,17842.17725689248,16626.71571579975,18218.11179778101
,,,,,,,,143,10816.410076128977,65961.40943589833,2664.860128359324,2035.2107832049549,72482.9429578633,1192.779087618162,48587.33688325733,16235.806214500384,15963.902028001727,17373.969312185807
,,,,,,,,144,10630.39476704656,64479.45835253896,2652.667872263718,2025.89929413586,71357.34868056347,1130.2840130393092,46041.6272019659,15619.494077386289,15725.568563513012,17295.13931554029
,,,,,,,,145,10372.004434611694,63007.74324477425,2599.5343278851956,1985.3200688193292,71952.91135706453,1143.1670569300013,46566.41242780641,15092.569654361094,15694.643723548408,17351.669195100618
,,,,,,,,146,10044.294034059692,62115.573594716036,2571.2982210375485,1963.7555500082653,70181.37798165737,1136.6794905480572,46302.14423536087,14845.221870586596,15620.889928198456,17373.188471928075
,,,,,,,,147,9749.354679585236,62778.8209601372,2593.887106119824,1981.0071656508796,68260.24316961192,1119.3870319963387,45597.74345421135,14771.573370353166,15728.609285221342,17389.817010277904
