Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9,Load_H2_tonne_per_hr_z10
,,,,,,,31,1.309159149,22.72840214,0.46737888,0.356947266,9.117436568,0.445932408,18.16486252,4.080674515,1.601351857,3.298187656
,,,,,,,32,1.309159149,22.72840214,0.46737888,0.356947266,9.117436568,0.445932408,18.16486252,4.080674515,1.601351857,3.298187656
,,,,,,,33,1.309159149,22.72840214,0.46737888,0.356947266,9.117436568,0.445932408,18.16486252,4.080674515,1.601351857,3.298187656
,,,,,,,34,3.927477446,68.18520642,1.40213664,1.070841797,27.3523097,1.337797225,54.49458757,12.24202354,4.804055571,9.894562969
,,,,,,,35,3.927477446,68.18520642,1.40213664,1.070841797,27.3523097,1.337797225,54.49458757,12.24202354,4.804055571,9.894562969
,,,,,,,36,3.927477446,68.18520642,1.40213664,1.070841797,27.3523097,1.337797225,54.49458757,12.24202354,4.804055571,9.894562969
,,,,,,,37,3.927477446,68.18520642,1.40213664,1.070841797,27.3523097,1.337797225,54.49458757,12.24202354,4.804055571,9.894562969
,,,,,,,38,3.927477446,68.18520642,1.40213664,1.070841797,27.3523097,1.337797225,54.49458757,12.24202354,4.804055571,9.894562969
,,,,,,,39,3.927477446,68.18520642,1.40213664,1.070841797,27.3523097,1.337797225,54.49458757,12.24202354,4.804055571,9.894562969
,,,,,,,40,1.309159149,22.72840214,0.46737888,0.356947266,9.117436568,0.445932408,18.16486252,4.080674515,1.601351857,3.298187656
,,,,,,,41,1.309159149,22.72840214,0.46737888,0.356947266,9.117436568,0.445932408,18.16486252,4.080674515,1.601351857,3.298187656
,,,,,,,42,1.309159149,22.72840214,0.46737888,0.356947266,9.117436568,0.445932408,18.16486252,4.080674515,1.601351857,3.298187656
,,,,,,,43,1.309159149,22.72840214,0.46737888,0.356947266,9.117436568,0.445932408,18.16486252,4.080674515,1.601351857,3.298187656
,,,,,,,44,5.236636594,90.91360855,1.86951552,1.427789062,36.46974627,1.783729633,72.65945009,16.32269806,6.405407429,13.19275063
,,,,,,,45,5.236636594,90.91360855,1.86951552,1.427789062,36.46974627,1.783729633,72.65945009,16.32269806,6.405407429,13.19275063
,,,,,,,46,5.236636594,90.91360855,1.86951552,1.427789062,36.46974627,1.783729633,72.65945009,16.32269806,6.405407429,13.19275063
,,,,,,,47,5.236636594,90.91360855,1.86951552,1.427789062,36.46974627,1.783729633,72.65945009,16.32269806,6.405407429,13.19275063
,,,,,,,48,14.40075063,250.0124235,5.141167679,3.926419921,100.2918022,4.905256491,199.8134877,44.88741966,17.61487043,36.28006422
,,,,,,,49,13.39346071,232.5247937,4.781558201,3.651778457,93.27668721,4.562148303,185.8371251,41.74767738,16.38276233,33.742381
,,,,,,,50,13.39346071,232.5247937,4.781558201,3.651778457,93.27668721,4.562148303,185.8371251,41.74767738,16.38276233,33.742381
,,,,,,,51,13.39346071,232.5247937,4.781558201,3.651778457,93.27668721,4.562148303,185.8371251,41.74767738,16.38276233,33.742381
,,,,,,,52,10.71476857,186.019835,3.825246561,2.921422765,74.62134977,3.649718642,148.6697001,33.3981419,13.10620986,26.9939048
,,,,,,,53,8.036076424,139.5148762,2.868934921,2.191067074,55.96601233,2.737288982,111.502275,25.04860643,9.829657395,20.2454286
,,,,,,,54,5.357384283,93.00991749,1.912623281,1.460711383,37.31067489,1.824859321,74.33485003,16.69907095,6.55310493,13.4969524
,,,,,,,55,1.339346071,23.25247937,0.47815582,0.365177846,9.327668721,0.45621483,18.58371251,4.174767738,1.638276233,3.3742381
,,,,,,,56,1.339346071,23.25247937,0.47815582,0.365177846,9.327668721,0.45621483,18.58371251,4.174767738,1.638276233,3.3742381
,,,,,,,57,1.339346071,23.25247937,0.47815582,0.365177846,9.327668721,0.45621483,18.58371251,4.174767738,1.638276233,3.3742381
,,,,,,,58,4.018038212,69.75743812,1.43446746,1.095533537,27.98300616,1.368644491,55.75113752,12.52430321,4.914828698,10.1227143
,,,,,,,59,4.018038212,69.75743812,1.43446746,1.095533537,27.98300616,1.368644491,55.75113752,12.52430321,4.914828698,10.1227143
,,,,,,,60,4.018038212,69.75743812,1.43446746,1.095533537,27.98300616,1.368644491,55.75113752,12.52430321,4.914828698,10.1227143
,,,,,,,61,4.018038212,69.75743812,1.43446746,1.095533537,27.98300616,1.368644491,55.75113752,12.52430321,4.914828698,10.1227143
,,,,,,,62,4.018038212,69.75743812,1.43446746,1.095533537,27.98300616,1.368644491,55.75113752,12.52430321,4.914828698,10.1227143
,,,,,,,63,4.018038212,69.75743812,1.43446746,1.095533537,27.98300616,1.368644491,55.75113752,12.52430321,4.914828698,10.1227143
,,,,,,,64,1.339346071,23.25247937,0.47815582,0.365177846,9.327668721,0.45621483,18.58371251,4.174767738,1.638276233,3.3742381
,,,,,,,65,1.339346071,23.25247937,0.47815582,0.365177846,9.327668721,0.45621483,18.58371251,4.174767738,1.638276233,3.3742381
,,,,,,,66,1.339346071,23.25247937,0.47815582,0.365177846,9.327668721,0.45621483,18.58371251,4.174767738,1.638276233,3.3742381
,,,,,,,67,1.339346071,23.25247937,0.47815582,0.365177846,9.327668721,0.45621483,18.58371251,4.174767738,1.638276233,3.3742381
,,,,,,,68,5.357384283,93.00991749,1.912623281,1.460711383,37.31067489,1.824859321,74.33485003,16.69907095,6.55310493,13.4969524
,,,,,,,69,5.357384283,93.00991749,1.912623281,1.460711383,37.31067489,1.824859321,74.33485003,16.69907095,6.55310493,13.4969524
,,,,,,,70,5.357384283,93.00991749,1.912623281,1.460711383,37.31067489,1.824859321,74.33485003,16.69907095,6.55310493,13.4969524
,,,,,,,71,5.357384283,93.00991749,1.912623281,1.460711383,37.31067489,1.824859321,74.33485003,16.69907095,6.55310493,13.4969524
,,,,,,,72,14.73280678,255.7772731,5.259714022,4.016956303,102.6043559,5.018363133,204.4208376,45.92244511,18.02103856,37.1166191
,,,,,,,73,13.52056354,234.7314347,4.826934792,3.686433531,94.16187523,4.605442712,187.600704,42.14385937,16.53823338,34.06259339
,,,,,,,74,13.52056354,234.7314347,4.826934792,3.686433531,94.16187523,4.605442712,187.600704,42.14385937,16.53823338,34.06259339
,,,,,,,75,13.52056354,234.7314347,4.826934792,3.686433531,94.16187523,4.605442712,187.600704,42.14385937,16.53823338,34.06259339
,,,,,,,76,10.81645083,187.7851478,3.861547833,2.949146825,75.32950018,3.684354169,150.0805632,33.71508749,13.2305867,27.25007472
,,,,,,,77,8.112338122,140.8388608,2.896160875,2.211860119,56.49712514,2.763265627,112.5604224,25.28631562,9.922940028,20.43755604
,,,,,,,78,5.408225415,93.89257388,1.930773917,1.474573412,37.66475009,1.842177085,75.04028158,16.85754375,6.615293352,13.62503736
,,,,,,,79,1.352056354,23.47314347,0.482693479,0.368643353,9.416187523,0.460544271,18.7600704,4.214385937,1.653823338,3.406259339
,,,,,,,80,1.352056354,23.47314347,0.482693479,0.368643353,9.416187523,0.460544271,18.7600704,4.214385937,1.653823338,3.406259339
,,,,,,,81,1.352056354,23.47314347,0.482693479,0.368643353,9.416187523,0.460544271,18.7600704,4.214385937,1.653823338,3.406259339
,,,,,,,82,4.056169061,70.41943041,1.448080437,1.105930059,28.24856257,1.381632813,56.28021119,12.64315781,4.961470014,10.21877802
,,,,,,,83,4.056169061,70.41943041,1.448080437,1.105930059,28.24856257,1.381632813,56.28021119,12.64315781,4.961470014,10.21877802
,,,,,,,84,4.056169061,70.41943041,1.448080437,1.105930059,28.24856257,1.381632813,56.28021119,12.64315781,4.961470014,10.21877802
,,,,,,,85,4.056169061,70.41943041,1.448080437,1.105930059,28.24856257,1.381632813,56.28021119,12.64315781,4.961470014,10.21877802
,,,,,,,86,4.056169061,70.41943041,1.448080437,1.105930059,28.24856257,1.381632813,56.28021119,12.64315781,4.961470014,10.21877802
,,,,,,,87,4.056169061,70.41943041,1.448080437,1.105930059,28.24856257,1.381632813,56.28021119,12.64315781,4.961470014,10.21877802
,,,,,,,88,1.352056354,23.47314347,0.482693479,0.368643353,9.416187523,0.460544271,18.7600704,4.214385937,1.653823338,3.406259339
,,,,,,,89,1.352056354,23.47314347,0.482693479,0.368643353,9.416187523,0.460544271,18.7600704,4.214385937,1.653823338,3.406259339
,,,,,,,90,1.352056354,23.47314347,0.482693479,0.368643353,9.416187523,0.460544271,18.7600704,4.214385937,1.653823338,3.406259339
,,,,,,,91,1.352056354,23.47314347,0.482693479,0.368643353,9.416187523,0.460544271,18.7600704,4.214385937,1.653823338,3.406259339
,,,,,,,92,5.408225415,93.89257388,1.930773917,1.474573412,37.66475009,1.842177085,75.04028158,16.85754375,6.615293352,13.62503736
,,,,,,,93,5.408225415,93.89257388,1.930773917,1.474573412,37.66475009,1.842177085,75.04028158,16.85754375,6.615293352,13.62503736
,,,,,,,94,5.408225415,93.89257388,1.930773917,1.474573412,37.66475009,1.842177085,75.04028158,16.85754375,6.615293352,13.62503736
,,,,,,,95,5.408225415,93.89257388,1.930773917,1.474573412,37.66475009,1.842177085,75.04028158,16.85754375,6.615293352,13.62503736
,,,,,,,96,14.87261989,258.2045782,5.309628271,4.055076884,103.5780628,5.065986983,206.3607744,46.3582453,18.19205672,37.46885273
,,,,,,,97,11.48691826,199.425179,4.100909347,3.131952342,79.99886697,3.912732174,159.3834418,35.8049475,14.05069651,28.93919509
,,,,,,,98,11.48691826,199.425179,4.100909347,3.131952342,79.99886697,3.912732174,159.3834418,35.8049475,14.05069651,28.93919509
,,,,,,,99,11.48691826,199.425179,4.100909347,3.131952342,79.99886697,3.912732174,159.3834418,35.8049475,14.05069651,28.93919509
,,,,,,,100,9.189534606,159.5401432,3.280727478,2.505561874,63.99909358,3.13018574,127.5067534,28.643958,11.24055721,23.15135607
,,,,,,,101,6.892150954,119.6551074,2.460545608,1.879171405,47.99932018,2.347639305,95.63006507,21.4829685,8.430417908,17.36351706
,,,,,,,102,4.594767303,79.77007158,1.640363739,1.252780937,31.99954679,1.56509287,63.75337672,14.321979,5.620278605,11.57567804
,,,,,,,103,1.148691826,19.9425179,0.410090935,0.313195234,7.999886697,0.391273217,15.93834418,3.58049475,1.405069651,2.893919509
,,,,,,,104,1.148691826,19.9425179,0.410090935,0.313195234,7.999886697,0.391273217,15.93834418,3.58049475,1.405069651,2.893919509
,,,,,,,105,1.148691826,19.9425179,0.410090935,0.313195234,7.999886697,0.391273217,15.93834418,3.58049475,1.405069651,2.893919509
,,,,,,,106,3.446075477,59.82755369,1.230272804,0.939585703,23.99966009,1.173819652,47.81503254,10.74148425,4.215208954,8.681758528
,,,,,,,107,3.446075477,59.82755369,1.230272804,0.939585703,23.99966009,1.173819652,47.81503254,10.74148425,4.215208954,8.681758528
,,,,,,,108,3.446075477,59.82755369,1.230272804,0.939585703,23.99966009,1.173819652,47.81503254,10.74148425,4.215208954,8.681758528
,,,,,,,109,3.446075477,59.82755369,1.230272804,0.939585703,23.99966009,1.173819652,47.81503254,10.74148425,4.215208954,8.681758528
,,,,,,,110,3.446075477,59.82755369,1.230272804,0.939585703,23.99966009,1.173819652,47.81503254,10.74148425,4.215208954,8.681758528
,,,,,,,111,3.446075477,59.82755369,1.230272804,0.939585703,23.99966009,1.173819652,47.81503254,10.74148425,4.215208954,8.681758528
,,,,,,,112,1.148691826,19.9425179,0.410090935,0.313195234,7.999886697,0.391273217,15.93834418,3.58049475,1.405069651,2.893919509
,,,,,,,113,1.148691826,19.9425179,0.410090935,0.313195234,7.999886697,0.391273217,15.93834418,3.58049475,1.405069651,2.893919509
,,,,,,,114,1.148691826,19.9425179,0.410090935,0.313195234,7.999886697,0.391273217,15.93834418,3.58049475,1.405069651,2.893919509
,,,,,,,115,1.148691826,19.9425179,0.410090935,0.313195234,7.999886697,0.391273217,15.93834418,3.58049475,1.405069651,2.893919509
,,,,,,,116,4.594767303,79.77007158,1.640363739,1.252780937,31.99954679,1.56509287,63.75337672,14.321979,5.620278605,11.57567804
,,,,,,,117,4.594767303,79.77007158,1.640363739,1.252780937,31.99954679,1.56509287,63.75337672,14.321979,5.620278605,11.57567804
,,,,,,,118,4.594767303,79.77007158,1.640363739,1.252780937,31.99954679,1.56509287,63.75337672,14.321979,5.620278605,11.57567804
,,,,,,,119,4.594767303,79.77007158,1.640363739,1.252780937,31.99954679,1.56509287,63.75337672,14.321979,5.620278605,11.57567804
,,,,,,,120,12.63561008,219.3676969,4.511000282,3.445147576,87.99875367,4.304005392,175.321786,39.38544225,15.45576617,31.8331146
,,,,,,,121,9.739254345,169.0838654,3.476981231,2.65544507,67.82753175,3.317434057,135.1342321,30.35744511,11.91296952,24.53627468
,,,,,,,122,9.739254345,169.0838654,3.476981231,2.65544507,67.82753175,3.317434057,135.1342321,30.35744511,11.91296952,24.53627468
,,,,,,,123,9.739254345,169.0838654,3.476981231,2.65544507,67.82753175,3.317434057,135.1342321,30.35744511,11.91296952,24.53627468
,,,,,,,124,7.791403476,135.2670923,2.781584985,2.124356056,54.2620254,2.653947245,108.1073857,24.28595609,9.530375616,19.62901974
,,,,,,,125,5.843552607,101.4503193,2.086188738,1.593267042,40.69651905,1.990460434,81.08053927,18.21446707,7.147781712,14.72176481
,,,,,,,126,3.895701738,67.63354617,1.390792492,1.062178028,27.1310127,1.326973623,54.05369285,12.14297805,4.765187808,9.814509871
,,,,,,,127,0.973925435,16.90838654,0.347698123,0.265544507,6.782753175,0.331743406,13.51342321,3.035744511,1.191296952,2.453627468
,,,,,,,128,0.973925435,16.90838654,0.347698123,0.265544507,6.782753175,0.331743406,13.51342321,3.035744511,1.191296952,2.453627468
,,,,,,,129,0.973925435,16.90838654,0.347698123,0.265544507,6.782753175,0.331743406,13.51342321,3.035744511,1.191296952,2.453627468
,,,,,,,130,2.921776304,50.72515963,1.043094369,0.796633521,20.34825952,0.995230217,40.54026963,9.107233534,3.573890856,7.360882403
,,,,,,,131,2.921776304,50.72515963,1.043094369,0.796633521,20.34825952,0.995230217,40.54026963,9.107233534,3.573890856,7.360882403
,,,,,,,132,2.921776304,50.72515963,1.043094369,0.796633521,20.34825952,0.995230217,40.54026963,9.107233534,3.573890856,7.360882403
,,,,,,,133,2.921776304,50.72515963,1.043094369,0.796633521,20.34825952,0.995230217,40.54026963,9.107233534,3.573890856,7.360882403
,,,,,,,134,2.921776304,50.72515963,1.043094369,0.796633521,20.34825952,0.995230217,40.54026963,9.107233534,3.573890856,7.360882403
,,,,,,,135,2.921776304,50.72515963,1.043094369,0.796633521,20.34825952,0.995230217,40.54026963,9.107233534,3.573890856,7.360882403
,,,,,,,136,0.973925435,16.90838654,0.347698123,0.265544507,6.782753175,0.331743406,13.51342321,3.035744511,1.191296952,2.453627468
,,,,,,,137,0.973925435,16.90838654,0.347698123,0.265544507,6.782753175,0.331743406,13.51342321,3.035744511,1.191296952,2.453627468
,,,,,,,138,0.973925435,16.90838654,0.347698123,0.265544507,6.782753175,0.331743406,13.51342321,3.035744511,1.191296952,2.453627468
,,,,,,,139,0.973925435,16.90838654,0.347698123,0.265544507,6.782753175,0.331743406,13.51342321,3.035744511,1.191296952,2.453627468
,,,,,,,140,3.895701738,67.63354617,1.390792492,1.062178028,27.1310127,1.326973623,54.05369285,12.14297805,4.765187808,9.814509871
,,,,,,,141,3.895701738,67.63354617,1.390792492,1.062178028,27.1310127,1.326973623,54.05369285,12.14297805,4.765187808,9.814509871
,,,,,,,142,3.895701738,67.63354617,1.390792492,1.062178028,27.1310127,1.326973623,54.05369285,12.14297805,4.765187808,9.814509871
,,,,,,,143,3.895701738,67.63354617,1.390792492,1.062178028,27.1310127,1.326973623,54.05369285,12.14297805,4.765187808,9.814509871
,,,,,,,144,10.71317978,185.992252,3.824679354,2.920989577,74.61028492,3.649177462,148.6476553,33.39318963,13.10426647,26.98990215
,,,,,,,145,12.96448866,225.0773804,4.628412209,3.534817581,90.28917766,4.416029674,179.8850463,40.41056315,15.85804752,32.66166417
,,,,,,,146,12.96448866,225.0773804,4.628412209,3.534817581,90.28917766,4.416029674,179.8850463,40.41056315,15.85804752,32.66166417
,,,,,,,147,12.96448866,225.0773804,4.628412209,3.534817581,90.28917766,4.416029674,179.8850463,40.41056315,15.85804752,32.66166417
,,,,,,,148,10.37159092,180.0619043,3.702729767,2.827854065,72.23134213,3.532823739,143.9080371,32.32845052,12.68643801,26.12933134
,,,,,,,149,7.778693193,135.0464282,2.777047325,2.120890549,54.1735066,2.649617804,107.9310278,24.24633789,9.514828511,19.5969985
,,,,,,,150,5.185795462,90.03095216,1.851364884,1.413927032,36.11567106,1.76641187,71.95401853,16.16422526,6.343219007,13.06466567
,,,,,,,151,1.296448866,22.50773804,0.462841221,0.353481758,9.028917766,0.441602967,17.98850463,4.041056315,1.585804752,3.266166417
,,,,,,,152,1.296448866,22.50773804,0.462841221,0.353481758,9.028917766,0.441602967,17.98850463,4.041056315,1.585804752,3.266166417
,,,,,,,153,1.296448866,22.50773804,0.462841221,0.353481758,9.028917766,0.441602967,17.98850463,4.041056315,1.585804752,3.266166417
,,,,,,,154,3.889346597,67.52321412,1.388523663,1.060445274,27.0867533,1.324808902,53.9655139,12.12316895,4.757414255,9.798499251
,,,,,,,155,3.889346597,67.52321412,1.388523663,1.060445274,27.0867533,1.324808902,53.9655139,12.12316895,4.757414255,9.798499251
,,,,,,,156,3.889346597,67.52321412,1.388523663,1.060445274,27.0867533,1.324808902,53.9655139,12.12316895,4.757414255,9.798499251
,,,,,,,157,3.889346597,67.52321412,1.388523663,1.060445274,27.0867533,1.324808902,53.9655139,12.12316895,4.757414255,9.798499251
,,,,,,,158,3.889346597,67.52321412,1.388523663,1.060445274,27.0867533,1.324808902,53.9655139,12.12316895,4.757414255,9.798499251
,,,,,,,159,3.889346597,67.52321412,1.388523663,1.060445274,27.0867533,1.324808902,53.9655139,12.12316895,4.757414255,9.798499251
,,,,,,,160,1.296448866,22.50773804,0.462841221,0.353481758,9.028917766,0.441602967,17.98850463,4.041056315,1.585804752,3.266166417
,,,,,,,161,1.296448866,22.50773804,0.462841221,0.353481758,9.028917766,0.441602967,17.98850463,4.041056315,1.585804752,3.266166417
,,,,,,,162,1.296448866,22.50773804,0.462841221,0.353481758,9.028917766,0.441602967,17.98850463,4.041056315,1.585804752,3.266166417
,,,,,,,163,1.296448866,22.50773804,0.462841221,0.353481758,9.028917766,0.441602967,17.98850463,4.041056315,1.585804752,3.266166417
,,,,,,,164,5.185795462,90.03095216,1.851364884,1.413927032,36.11567106,1.76641187,71.95401853,16.16422526,6.343219007,13.06466567
,,,,,,,165,5.185795462,90.03095216,1.851364884,1.413927032,36.11567106,1.76641187,71.95401853,16.16422526,6.343219007,13.06466567
,,,,,,,166,5.185795462,90.03095216,1.851364884,1.413927032,36.11567106,1.76641187,71.95401853,16.16422526,6.343219007,13.06466567
,,,,,,,167,5.185795462,90.03095216,1.851364884,1.413927032,36.11567106,1.76641187,71.95401853,16.16422526,6.343219007,13.06466567
,,,,,,,168,14.26093752,247.5851184,5.09125343,3.888299339,99.31809542,4.857632641,197.873551,44.45161947,17.44385227,35.92783059
,,,,,,,169,14.20669713,246.6434472,5.071889234,3.873510488,98.94034659,4.839157004,197.1209539,44.28255111,17.3775059,35.79118181
,,,,,,,170,14.20669713,246.6434472,5.071889234,3.873510488,98.94034659,4.839157004,197.1209539,44.28255111,17.3775059,35.79118181
,,,,,,,171,14.20669713,246.6434472,5.071889234,3.873510488,98.94034659,4.839157004,197.1209539,44.28255111,17.3775059,35.79118181
,,,,,,,172,11.3653577,197.3147578,4.057511387,3.09880839,79.15227727,3.871325603,157.6967631,35.42604089,13.90200472,28.63294545
,,,,,,,173,8.524018276,147.9860683,3.04313354,2.324106293,59.36420795,2.903494203,118.2725724,26.56953066,10.42650354,21.47470909
,,,,,,,174,5.682678851,98.65737889,2.028755694,1.549404195,39.57613863,1.935662802,78.84838157,17.71302044,6.95100236,14.31647272
,,,,,,,175,1.420669713,24.66434472,0.507188923,0.387351049,9.894034659,0.4839157,19.71209539,4.428255111,1.73775059,3.579118181
,,,,,,,176,1.420669713,24.66434472,0.507188923,0.387351049,9.894034659,0.4839157,19.71209539,4.428255111,1.73775059,3.579118181
,,,,,,,177,1.420669713,24.66434472,0.507188923,0.387351049,9.894034659,0.4839157,19.71209539,4.428255111,1.73775059,3.579118181
,,,,,,,178,4.262009138,73.99303417,1.52156677,1.162053146,29.68210398,1.451747101,59.13628618,13.28476533,5.21325177,10.73735454
,,,,,,,179,4.262009138,73.99303417,1.52156677,1.162053146,29.68210398,1.451747101,59.13628618,13.28476533,5.21325177,10.73735454
,,,,,,,180,4.262009138,73.99303417,1.52156677,1.162053146,29.68210398,1.451747101,59.13628618,13.28476533,5.21325177,10.73735454
,,,,,,,181,4.262009138,73.99303417,1.52156677,1.162053146,29.68210398,1.451747101,59.13628618,13.28476533,5.21325177,10.73735454
,,,,,,,182,4.262009138,73.99303417,1.52156677,1.162053146,29.68210398,1.451747101,59.13628618,13.28476533,5.21325177,10.73735454
,,,,,,,183,4.262009138,73.99303417,1.52156677,1.162053146,29.68210398,1.451747101,59.13628618,13.28476533,5.21325177,10.73735454
,,,,,,,184,1.420669713,24.66434472,0.507188923,0.387351049,9.894034659,0.4839157,19.71209539,4.428255111,1.73775059,3.579118181
,,,,,,,185,1.420669713,24.66434472,0.507188923,0.387351049,9.894034659,0.4839157,19.71209539,4.428255111,1.73775059,3.579118181
,,,,,,,186,1.420669713,24.66434472,0.507188923,0.387351049,9.894034659,0.4839157,19.71209539,4.428255111,1.73775059,3.579118181
,,,,,,,187,1.420669713,24.66434472,0.507188923,0.387351049,9.894034659,0.4839157,19.71209539,4.428255111,1.73775059,3.579118181
,,,,,,,188,5.682678851,98.65737889,2.028755694,1.549404195,39.57613863,1.935662802,78.84838157,17.71302044,6.95100236,14.31647272
,,,,,,,189,5.682678851,98.65737889,2.028755694,1.549404195,39.57613863,1.935662802,78.84838157,17.71302044,6.95100236,14.31647272
,,,,,,,190,5.682678851,98.65737889,2.028755694,1.549404195,39.57613863,1.935662802,78.84838157,17.71302044,6.95100236,14.31647272
,,,,,,,191,5.682678851,98.65737889,2.028755694,1.549404195,39.57613863,1.935662802,78.84838157,17.71302044,6.95100236,14.31647272
,,,,,,,192,15.62736684,271.307792,5.579078157,4.260861536,108.8343812,5.323072705,216.8330493,48.71080622,19.11525649,39.37029999
,,,,,,,193,15.2227808,264.2837458,5.434638139,4.150549599,106.0167043,5.185260561,211.2193317,47.44970366,18.62037043,38.35101926
,,,,,,,194,15.2227808,264.2837458,5.434638139,4.150549599,106.0167043,5.185260561,211.2193317,47.44970366,18.62037043,38.35101926
