Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK0 0 CCGT,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,BE0 0 CCGT_CCS,DE0 0 CCGT_CCS,DK0 0 CCGT_CCS,DK3 0 CCGT_CCS,FR0 0 CCGT_CCS,GB4 0 CCGT_CCS,GB5 0 CCGT_CCS,NL0 0 CCGT_CCS,NO3 0 CCGT_CCS,SE3 0 CCGT_CCS,Total
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,2,5,7,9,10,2,5,7,9,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,0
AnnualSum,8.052422616449874e6,1.0063744829121335e-5,4.141020461481024e6,4.4177421541817744e-6,7823.333636671231,3.6703874527945854e6,4.194563018102984e6,1.1992344186742228e7,682336.8079117975,3.748024011333288e6,1.4401782148925263e7,1.228938532830957e-5,5.396930307163006e7,5.384089448337387e-6,5.04942819816199e-6,7845.394211618852,1.4204186765435586e7,1.6571315496336153e7,6.48579172166299e-6,7.956594405858125e7,1.945810661513739e7,3.684142777086333e7,4.998046501844287e-6,4.124608466069105e6,4.6914558654271005e-6,1.060728980833257e6,1.2503601179775933e6,1.1324215806811033e8,423036.3524142234,6676.44205104725,2.2586283035477258e-5,7.9782642411515e-5,5.063294353772664e-6,6.687808147682144e6,4.672096461617133e-6,1.576182408594856e6,1.9655380526531262e6,5.330270842597141e-6,3.553377610834958e7,0.0,1.329586137998012e7,1.238627008920135e-5,4.900097879053746e-6,4.647520025139295e8,14143.568233127315,17347.858631406863,5.801287213640327e-6,3.194385989082515e8,3.499872212793953e7,6.849205312466696e7,0.00027108659999576214,4.537903507785163e-6,440760.16128106543,545394.9435647731,5.363294872672932e-6,8.091191986371554e7,163823.93720072598,1.523010812078299e7,1.1334226446517831e-5,2.2045765167672e7,4.736343632744131e-6,9.084497714832678e7,1.5688630980779571e7,1.854279111162824e7,5.675887082116147e-6,8.03174816167124e8,6.439093830085881e6,8.799382922853945e6,2.0966512500011105e7,1.3017323772012145e-5,5.203769807793359e-6,7823.333663077564,4.571242147690888e6,5.126336340403548e6,1.2700087510196209e8,5.728431311205227e6,5.062628652928636e-5,8.615662673808632e-6,2.9490295894793357e-6,3.571939575385072e-6,2.1656611221379894e6,5.341934897948696e-6,4.0979577935666406e-6,7883.999980704664,1.8562830284049727e-5,3.627506373629311e7,4.061756037822357e-6,4.5019097326282725e7,3.645131483622569e-6,4.025960362340121e-6,5.077706886581574e-6,5.5174824162378505e7,0.0,132578.7318654015,6.908795827862032e6,2.4440710919402342e7,0.0,1.2986186260165927e8,7.26975532345189e7,1.6204516902316961e7,1.0764975933522807e7,6.732356693946508e-5,0.0,0.0,9.069988955321171e-5,0.00023797080876551788,2.5952897387852174e-5,2.8696525850162463e-5,45514.16823852615,1.602528455103998e6,4.633951357687132e6,8.927137582024711e-5,2.1846570218544e-5,2.3108368888625856e-5,559652.5325698416,5.684462126815173e7,1.4659462463885909e7,6.673450344669212e7,9.453447171758856e7,7.084605243751611e-5,2.1081532420300305e7,9.349677728703318e6,2.188496359552672e7,0.0003172106307269963,3.256201524580159e9
t1,6357.185999973032,1.7180988362838002e-9,604.7999999993854,1.0079597552466598e-9,0.8999999997399155,263.71799999988775,334.71899999989034,790.6623699220596,158.39999999993256,0.0,9774.252000004944,2.4629893988169586e-9,7559.99999999893,1.4465053903149961e-9,1.3164613776466304e-9,0.8999999997539865,1539.2519999999024,2378.8439999999296,1.6681538854465041e-9,2452.4550000014174,2780.405999999998,0.0,1.024006370906808e-9,729.5471049593494,1.092437714188999e-9,76.18934777389936,132.50321351988,8338.026875344423,0.0,0.9000000020930112,8.889060119175023e-9,3.7891861441096316e-8,1.020379023383704e-9,955.2528953994031,1.0677229651652942e-9,169.15936681790274,260.2451797199024,1.252690350383216e-9,4068.001007457318,0.0,9786.61799999393,2.180814327952619e-9,1.239010113987765e-9,55962.89999985587,1.3499999998644363,1.8899999998441024,1.3881323171522695e-9,24397.862204564255,4299.299999999998,0.0,1.6654278612720453e-9,9.079816471563213e-10,32.77858558474997,59.00145405275871,8.740654996661793e-10,5121.883508939671,0.0,2.0884088750228143e-9,1.0793049716739919e-9,3977.5543190988346,1.0086799818358326e-9,12904.199999999195,2082.9454063468293,1655.6745537628833,1.0258162065957952e-9,114684.11982719568,1668.8598657389807,0.0,15151.499999993443,2.349389795144676e-9,1.3347226366146021e-9,0.8999999997339782,190.91699999988458,307.5884999998789,5409.421388279814,0.0,2.966132745874862e-8,2.461734101771109e-9,5.853240789574902e-10,5.718940360512137e-10,414.1799999998828,0.0,9.000720475759834e-10,0.9000000019626981,7.628063250881058e-9,7109.999999999781,8.804012030277704e-10,5157.900000001417,3.014225999330221e-10,4.1924259532299244e-10,1.2072672634993428e-9,6183.989178722414,0.0,0.0,1297.9999999950182,3.561291445158611e-9,0.0,3295.66204882591,3970.8747025945786,8.218297584287416e-10,8.054582546703286e-10,1.0447945801988464e-9,0.0,0.0,8.795687890941976e-10,1.1324652458743435e-9,9.055731278497944e-10,9.368332004182605e-10,9.412847340090453e-10,1.8981829851749166e-9,1.4749611313104139e-9,8.255444742790777e-10,1.2366285018323877e-9,1.2353666033606777e-9,251.67714542354804,10901.682526665718,5654.170504090541,16843.124098991502,25471.23538459248,1.376489841075945e-8,5852.0629233110885,4259.772561716722,8420.140737314616,1.0452743437698762e-7,412508.9557868059
t2,5071.934350174574,1.6906930790384722e-9,604.7999999993779,1.0040021243864246e-9,0.8999999997386918,304.289999999891,324.57599999988895,851.4825522237638,158.39999999993256,0.0,9774.252000001656,2.3519398578838146e-9,7559.999999999709,1.4341982764848547e-9,1.305565813345441e-9,0.8999999997507862,1399.3199999998974,2203.9289999999246,1.6188406395097796e-9,1961.9640000011002,2780.405999999998,0.0,1.009197738898514e-9,729.5471049593357,1.0885935762453756e-9,66.25160675989304,109.31515115387299,7021.496316074731,0.0,0.9000000020886043,8.27685680401283e-9,4.4437778112716057e-8,1.0169864715945023e-9,955.2528953994264,1.0681180464011829e-9,160.48452749390336,247.23292073390297,1.2492155224128373e-9,3963.6932893154017,0.0,9786.617999988222,2.1392529956360306e-9,1.2350680918780006e-9,55962.899999998706,1.4399999998670443,1.6649999998417586,1.361485912373272e-9,26431.017388277956,4299.299999999998,0.0,1.6474968965391059e-9,9.070196730808201e-10,30.156298737949072,62.9348843229512,8.646050638600346e-10,4268.236257449677,0.0,1.910647554930057e-9,1.0272388349053885e-9,3977.5543190988096,1.0041499996561932e-9,12904.199999998951,1976.1276932008213,1602.2656971898648,9.887316690468557e-10,103932.48359339609,1668.8598657389807,0.0,15151.499999989786,2.283949551220171e-9,1.3291369626825067e-9,0.8999999997318522,169.70399999988334,286.3754999998735,5409.421388279817,0.0,2.9650168880660375e-8,2.45411551671678e-9,5.834500330841312e-10,5.973648131018098e-10,386.5679999998844,0.0,8.992463803214675e-10,0.9000000019625916,7.574538712353898e-9,7109.999999999734,8.795350712888093e-10,5157.899999999879,2.859914220753038e-10,3.9118987949896063e-10,1.2035738382535043e-9,6183.9891787224215,0.0,0.0,109.37767953742971,3.3711808675720085e-9,0.0,1105.3372315312436,2930.123148016929,7.097670165903372e-10,7.524949333785578e-10,9.945794181381711e-10,0.0,0.0,8.837838585177434e-10,1.1215359141360046e-9,9.253347882363427e-10,1.0591894470364139e-9,9.253506548998179e-10,1.405850279621623e-9,1.2712882332873163e-9,8.69582861865439e-10,1.2172749524608338e-9,1.240872935377504e-9,251.67714542351408,10901.682526656123,5654.170504090441,16843.12409899053,25471.23538463457,1.4122783173126808e-8,5852.062923309372,4259.772561715202,8420.140737313735,1.0454831220595549e-7,394813.0487201668
t3,3610.183871129279,1.673511325715795e-9,604.7999999993731,1.0019260880181018e-9,0.8999999997376952,324.5759999998917,344.8619999998898,851.482552223764,158.39999999993256,0.0,9774.252000000588,2.274129670535452e-9,7559.999999999481,1.4289013640657912e-9,1.3006355674965334e-9,0.8999999997489898,1329.3539999998993,1959.0479999999086,1.5776551390252286e-9,1961.9640000010982,2780.405999999998,0.0,1.005331517659156e-9,729.5471049593231,1.088757845935152e-9,59.62644608388994,92.75224946387009,6582.652796324043,0.0,0.90000000208794,8.307381985771003e-9,4.432486684162278e-8,1.0137759035936933e-9,955.2528953994085,1.0685079074369623e-9,156.14710783190327,234.22066174788264,1.2461116370864687e-9,3859.385571174487,0.0,9786.617999987648,2.112638950354738e-9,1.2329153794379699e-9,55962.8999999992,1.4849999998690684,1.6199999998414591,1.3390324744111142e-9,26431.017388277956,4299.299999999998,0.0,1.6730405265497233e-9,9.08363107895235e-10,30.156298737954774,66.8683145931545,8.619666855965429e-10,3699.138089789691,0.0,1.86972702285357e-9,1.0146263629688333e-9,3977.5543190988033,1.0033756228470777e-9,12904.199999998847,1922.7188366278253,1602.2656971898718,9.653961947786836e-10,96764.7261041963,1668.8598657389807,0.0,15151.499999988604,2.2424936172707848e-9,1.3263909680742263e-9,0.8999999997306587,159.09749999988296,286.3754999998742,5825.530725839814,0.0,2.963450256586438e-8,2.4500078219611953e-9,5.630222877558506e-10,5.833641546371561e-10,386.56799999988397,0.0,8.988993486730494e-10,0.9000000019627133,7.56201471924532e-9,7109.99999999977,8.791958372437066e-10,5157.900000000395,2.7077315380962044e-10,3.636576378097596e-10,1.20078530668207e-9,6183.989178722416,0.0,0.0,50.30356162513732,3.3334131512831872e-9,0.0,1167.2654725170235,3022.9076226823613,7.116392441173964e-10,7.509687045883886e-10,1.1143368144377423e-9,0.0,0.0,9.015314806361651e-10,1.1486801569950817e-9,9.73918514624853e-10,1.1192309223929326e-9,9.439260871326012e-10,1.7732092446306177e-9,1.4691155953485105e-9,8.920940793562862e-10,1.2003903237137924e-9,1.2259735143668297e-9,251.6771454235161,10901.682526665794,5654.170504090877,16843.124098991353,25471.235384646163,1.3025848213156317e-8,5852.062923307054,4259.77256171453,8420.140737312908,1.0455399898603475e-7,385208.1446143679
t4,2119.062000000428,1.6470192029160293e-9,604.7999999993743,9.973642884765178e-10,0.8999999997344966,284.0039999998883,324.575999999887,669.0220053186447,158.39999999993256,0.0,9774.251999990693,2.130548298342356e-9,7559.999999999522,1.409891902179109e-9,1.2841119932555986e-9,0.8999999997359058,1224.4049999998892,1749.1499999998855,1.5258868321666358e-9,1961.9640000010897,2780.405999999998,0.0,1.0032166662237849e-9,729.5471049593165,1.0881770417506052e-9,53.00128540788612,79.5019281118789,6143.809276566758,0.0,0.9000000020867116,8.225189452237804e-9,3.303637794080024e-8,9.997810870130129e-10,955.2528953994096,1.0636838040203587e-9,138.79742918389587,208.19614377588184,1.2388728619948658e-9,3650.7701348982437,0.0,4235.620205554142,2.0729682512331195e-9,1.2279391686813095e-9,55962.8999999992,1.5299999998685807,1.3949999998364573,1.3163259050634681e-9,26431.017388277953,4299.299999999998,0.0,1.711354058585839e-9,9.095724807519079e-10,32.77858558474956,70.80174486335028,8.631626924188587e-10,4268.236257449682,0.0,1.884549085639589e-9,1.0165296465721382e-9,3977.554319098804,1.0026262190919195e-9,12904.199999999195,1869.3099800548227,1548.8568406168627,9.509244711631972e-10,89596.96861499656,1668.8598657389807,0.0,15151.49999991077,2.191419717104865e-9,1.3205363014077964e-9,0.8999999997273304,180.31049999988102,296.9819999998733,6657.749400959804,0.0,2.9596967057261392e-8,2.448670464629416e-9,5.625695045680823e-10,5.564456387548605e-10,386.56799999988465,0.0,8.987214580571813e-10,0.9000000019628869,7.594248059812335e-9,7109.999999999839,8.791986383579e-10,5157.899999999912,2.563001423924004e-10,3.368676015079532e-10,1.198804298733885e-9,6183.9891787224215,0.0,0.0,1.4990571027116398e-9,2.2920444046076235e-9,0.0,1435.1860805146898,2490.7946199951916,4.790173618690214e-10,6.402653321136634e-10,1.1038637189239139e-9,0.0,0.0,8.210171132378133e-10,7.715347168268395e-10,9.914073446357157e-10,9.244263468583867e-10,8.427699104910042e-10,1.6961727592004872e-9,1.5256022611998089e-9,8.152637329580213e-10,1.198631837596101e-9,1.2582336963218542e-9,251.67714542349088,10901.682526661889,5654.170504090551,16843.124098991368,25471.235384672324,1.295173269053409e-8,5852.062923306646,4259.772561714178,8420.140737312668,1.0454480283727769e-7,370747.591668376
t5,2119.0620000005542,1.6408008801755663e-9,604.7999999993688,9.954207797444256e-10,0.8999999997334206,263.71799999988497,324.5759999998868,608.2018230169385,158.39999999993256,0.0,9774.251999988597,2.08762440329543e-9,7559.999999999422,1.4065552565589592e-9,1.281046447353953e-9,0.8999999997338836,1154.438999999891,1609.2179999998775,1.493322903514625e-9,2452.4550000014106,2780.405999999998,0.0,1.0013799316110447e-9,729.5471049593291,1.087339679025805e-9,53.001285407885646,69.56418709787609,6582.652796324297,0.0,0.900000002085975,8.149273233174095e-9,2.8822409076985114e-8,9.961164966982738e-10,955.2528953994236,1.0624864436793918e-9,130.122589859894,190.846465127883,1.2367150513341353e-9,3442.1546986184626,0.0,3262.206000021809,2.0625747626252346e-9,1.2260148723039716e-9,55962.89999999803,1.5749999998699187,1.2599999998349891,1.2994031770295328e-9,24397.862204564233,4299.299999999998,0.0,1.7843139523021192e-9,9.111968809322594e-10,36.71201585495581,74.73517513355411,8.696327279996171e-10,5406.432592769663,0.0,1.953628011908112e-9,1.0342609061259327e-9,3977.554319098813,1.002702811308458e-9,12904.19999999916,1815.9011234818215,1495.4479840438537,9.456583596986756e-10,82429.2111257968,1668.8598657389807,0.0,5050.50000003156,2.1763479419920893e-9,1.3182595117275223e-9,0.8999999997262618,201.5234999998815,307.588499999877,6657.7494009598,0.0,2.9727570641634553e-8,2.4536037120292842e-9,5.629704845843428e-10,5.434159421934848e-10,386.567999999885,0.0,8.98880311105617e-10,0.9000000019632071,7.575673838464845e-9,7109.999999999751,8.78789838460973e-10,5157.900000000281,2.5624075389675503e-10,3.233634318025604e-10,1.1968328946161996e-9,6183.989178722428,0.0,0.0,1.6967306832182642e-9,2.214487217625698e-9,0.0,1491.4286739825538,2622.8833421127883,4.794558625694946e-10,6.193548295870349e-10,1.1009590819612613e-9,0.0,0.0,8.367113263625143e-10,8.138012651504128e-10,1.0115378393202464e-9,9.572104669608434e-10,8.363408205131264e-10,1.6480671668060502e-9,1.5337360316549473e-9,8.342697512799717e-10,1.310430672736695e-9,1.3041121096759256e-9,251.6771454234823,10901.682526668996,5654.170504090196,16843.12409899139,25471.235384649106,1.3176708494544679e-8,5852.062923306415,4259.772561714195,8420.140737313111,1.0453838240940025e-7,352125.32373051834
t6,2119.062000000023,1.6440176251806841e-9,604.7999999993742,9.94731235322351e-10,0.8999999997339476,253.57499999988542,304.2899999998859,608.2018230169384,158.39999999993256,0.0,9774.251999988994,2.0678174105247574e-9,7559.9999999992215,1.4051769032792706e-9,1.2797375754316045e-9,0.8999999997332122,1119.4559999998883,1504.2689999998747,1.4672208352316004e-9,2452.4550000014115,2780.405999999998,0.0,1.00281374500337e-9,729.5471049593148,1.0871976452308445e-9,53.001285407886336,62.939026421874495,6582.652796324181,0.0,0.9000000020857724,8.21969521599757e-9,2.8565782175047818e-8,9.9696620179684e-10,955.2528953993952,1.0623542114428994e-9,125.78517019789308,169.15936681788352,1.2367424852559646e-9,3233.539262336144,0.0,3262.206000021571,2.067035988667757e-9,1.2253324326772722e-9,55962.899999967674,1.619999999871497,1.1249999998351525,1.286717290112731e-9,24397.86220456425,4299.299999999998,0.0,1.9341940882409906e-9,9.141637998105678e-10,45.8900198187588,81.29089225055517,8.828223786237855e-10,6544.628928089635,0.0,2.1195890245080995e-9,1.0797162653172811e-9,3977.5543190988355,1.0044330880213721e-9,12904.199999999379,1815.9011234818215,1442.039127470854,9.506449335423807e-10,78845.33238119696,1652.002695377981,0.0,5050.500000031409,2.1781367096852434e-9,1.3173188308277759e-9,0.8999999997265259,212.12999999988142,318.19499999988,6657.749400959801,0.0,2.9711405364692878e-8,2.452745607610556e-9,5.441749254320696e-10,5.30214542902937e-10,386.56799999988516,0.0,8.988394489579346e-10,0.9000000019634828,7.556570403792955e-9,7109.999999999622,8.786803417928303e-10,5157.900000000979,2.4173617134345793e-10,2.9095473811766763e-10,1.1951855169746911e-9,6183.989178722419,0.0,0.0,1.6412312587439392e-9,2.183163351256321e-9,0.0,2538.8169599997273,3374.744972317679,4.6779792547397e-10,6.133558349635612e-10,1.045425745982113e-9,0.0,0.0,8.304828675227936e-10,7.946993777488001e-10,1.0323451099848436e-9,9.544227968318027e-10,8.345341074811596e-10,1.5752247569309347e-9,1.5130432586165574e-9,8.246489198613682e-10,1.3056832142546202e-9,1.3059313462434993e-9,251.67714542349367,10901.682526679335,5654.170504090481,16843.12409899146,25471.235384650605,1.342143279469393e-8,5852.062923307744,4259.772561714176,8420.140737312577,1.0454108240236805e-7,351033.8558166596
t7,2119.0620000010035,1.6600666571148443e-9,604.7999999993667,9.960640502828054e-10,0.8999999997340873,243.43199999988644,284.0039999998853,608.2018230169384,158.39999999993256,0.0,9774.251999991162,2.075041904813972e-9,7559.9999999995025,1.406704894824565e-9,1.2811391370591753e-9,0.8999999997326761,1154.4389999998903,1434.3029999998698,1.449218783148733e-9,2452.4550000014033,2780.405999999998,0.0,1.0040284608808812e-9,729.5471049593057,1.0877943633471e-9,49.68870506988399,59.62644608387281,6143.809276566986,0.0,0.9000000020864493,8.182091258573924e-9,3.046176299061785e-8,1.0025551250479043e-9,955.2528953993947,1.0639522762797091e-9,130.1225898598938,156.1471078318831,1.239948548254169e-9,3442.1546986184653,0.0,3262.2060000232646,2.089118091152432e-9,1.2271054577077567e-9,55962.89999999402,1.5749999998704536,0.9449999998359989,1.2798288878509779e-9,24397.862204564255,4299.299999999998,0.0,2.325120945724501e-9,9.237953944913556e-10,59.001454052767905,93.09118306117102,9.098529217646105e-10,7682.825263409616,0.0,2.6014483730341046e-9,1.2022471743217584e-9,3977.5543190989715,1.0158872313456669e-9,12904.19999999916,1815.9011234818445,1442.0391274708822,9.746614583321457e-10,75261.45363659711,1652.002695377981,0.0,5050.500000034211,2.2010160864168336e-9,1.3190123312577805e-9,0.8999999997268265,233.34299999988104,328.8014999998831,6241.640063399805,0.0,2.9694327297963532e-8,2.45098380122839e-9,5.437756504831712e-10,5.302120161588458e-10,414.17999999988456,0.0,8.992395499697844e-10,0.9000000019633048,7.542605033108126e-9,7109.999999999608,8.789456483194387e-10,5157.900000002782,2.4161290721660863e-10,2.782070853474966e-10,1.1947643547700456e-9,6547.753248059044,0.0,0.0,1.6564142866418473e-9,2.2144112740034347e-9,0.0,1968.0492101405841,1306.930984241895,4.667242737992738e-10,6.150013464048095e-10,1.2453819404681636e-9,0.0,0.0,8.355039726661833e-10,7.823795223826843e-10,9.84315586199231e-10,9.338258910969624e-10,8.352864978707325e-10,1.7170506803864548e-9,1.915054835420009e-9,8.278097373226898e-10,1.2891180342294856e-9,1.276606824436705e-9,251.67714542350342,10901.682526677576,5654.170504090314,16843.1240989918,25471.23538465212,1.165831079648852e-8,5852.062923299922,4259.772561714104,8420.140737312731,1.0454311692182563e-7,345670.4245428211
t8,3636.907025109416,1.7016090224431136e-9,604.7999999993708,1.000893820995238e-9,0.8999999997396293,233.28899999988963,263.7179999998804,608.2018230169408,158.39999999993256,0.0,9774.251999995653,2.12723119456192e-9,7559.999999999508,1.4127875038824322e-9,1.2863848603993225e-9,0.8999999997382578,1119.4559999998912,1364.336999999873,1.4413816653310562e-9,1961.9640000010925,2780.405999999998,0.0,1.0125678980030552e-9,729.5471049593187,1.089612282550326e-9,43.063544393881806,56.31386574587304,5704.965756812295,0.0,0.9000000020888069,8.615786258261225e-9,4.420847660614202e-8,1.0215202589604384e-9,955.2528953994101,1.068917291763315e-9,134.46000952189826,156.14710783188625,1.247269761793149e-9,3546.4624167560187,0.0,9786.617999986782,2.1460690487411853e-9,1.2322575163149422e-9,55962.89999999781,1.574999999874316,0.8549999998409511,1.2798164637448108e-9,24397.862204564255,4299.299999999998,0.0,7.227921301656323e-9,9.67110285564833e-10,70.80174486345638,107.51376071867065,9.743036190462112e-10,8251.923431069741,0.0,1.1371572793659408e-8,1.5876222125689172e-9,3977.5543190993285,1.0638666531721267e-9,12904.199999999819,1709.0834103359198,1388.6302708979788,1.0395348754619408e-9,68093.69614739747,1652.002695377981,0.0,15151.499999988173,2.26388748688705e-9,1.3247087825775198e-9,0.8999999997321494,243.9494999998839,328.8014999998876,5825.530725839815,0.0,2.9651283703069348e-8,2.4475152606626612e-9,5.441084383826058e-10,5.030487994406592e-10,414.1799999998857,0.0,8.991405001103299e-10,0.9000000019635136,7.59751808666304e-9,7109.999999999648,8.794001909069341e-10,5157.89999999975,2.5660790188102046e-10,2.914855235703256e-10,1.1937619446443544e-9,6911.517317395656,0.0,0.0,2.137559132912361e-9,3.098978159227435e-9,0.0,4344.103777260688,4565.966833822045,5.231649868097655e-10,7.410869786169206e-10,2.4289994957881556e-9,0.0,0.0,9.335680011228339e-10,8.842826330551667e-10,1.022907301741534e-9,1.0773810980621305e-9,9.427973442200067e-10,4.069805228027711e-9,4.664766237706177e-9,9.301252172014372e-10,1.2576273673964527e-9,1.340037227509756e-9,251.6771454235608,10901.682526670285,5654.170504090501,16843.12409899079,25471.235384647498,2.0372034915958685e-8,5852.062923319047,4259.772561714318,8420.140737312835,1.0456568296085714e-7,361708.2750706235
