Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
AnnualSum,5.0744936129922895e6,928757.0241039058,3.106065186647087e6,7.887355999607384e6,1.715040115975371e6,1.2683613817889846e6,302864.3031843502,960576.5711457533,1.6454092088459372e6,1.2928443251364264e6,2.6202598583989455e6,381988.11694817524,1.3232500260022145e6,1.1867586723815466e6,343310.55052107194,4.440888419373127e-6,270898.32033954083,556887.4649506452,36733.90055178397,88278.45628948369,656769.2264919003,1.619848154779838e6,3.8110683830163833e-6,0.00013151389938571452,1.6197691134510224e6,1.619903908480095e6,2.0835735720806944e6,2.1232408648597216e6,1.3765998275376596e6,4.20898377636316e7
t1,429.7276498914009,96.81597524037623,389.7634629566881,929.6556271281588,328.32610771662706,1.2363531175407654e-9,26.224379503849413,128.3791499999094,239.67297599996704,210.21257999996394,500.46389599991005,1.3302339499634734,239.65184879854178,167.1369098730836,2.1851743378093232e-10,3.1516617565755397e-10,23.312232421705634,42.44050037149959,2.547472413875067e-10,2.569307326468788e-10,129.26178586641927,312.789934999885,5.854889007624993e-10,2.0647357655203137e-8,312.7899349996228,312.7899349998987,321.71141499992393,37.297467815830004,140.81412952563682,5320.568133082375
t2,539.823697988075,134.66308635983273,389.7634629566439,929.6556271281298,328.32610771659614,2.71791027876668e-10,14.819702860892424,128.3791499998847,239.67297599996928,210.212579999967,500.46389599991136,1.4265748365960302e-9,239.65184879847862,13.365913855290353,2.3082082516035864e-10,2.565932615956411e-10,27.629961111537224,57.789455758769435,2.8425430641666537e-10,2.8704541093489186e-10,129.26178586641942,312.78993499988843,5.868855349363967e-10,2.0646794662871696e-8,312.7899349996232,312.78993499990094,321.711414999923,6.008886822172725e-10,257.11743221874696,5400.677904643071
t3,564.7522399335342,133.52301410747523,389.7634629566187,929.6556271281294,328.3261077165977,2.8030955767118356e-10,17.18039355327684,128.37914999987623,239.67297599996917,210.2125799999669,500.46389599991136,1.4037639324659503,239.65184879845717,6.767889667279441e-10,2.3116297454004562e-10,2.56576363121362e-10,29.74675223866461,67.87209505908356,2.53410995295529e-10,2.558928326115684e-10,129.26178586642,312.78993499988843,5.891460719467695e-10,2.064645428848248e-8,312.78993499962377,312.7899349999014,321.71141499992376,7.076553949967853e-10,249.1114791984477,5419.058392512129
t4,543.2860577658553,112.94159674504415,389.76346295628684,929.6556271278301,320.1677695080096,1.1052562083606869e-9,14.756181639759893,128.37914999666162,239.67297599996874,210.2125799999665,500.46389599991045,9.735936942407638e-10,229.23275886891153,3.8890601493120255e-10,2.5269132178091083e-10,1.9120766268739754e-10,26.073449897957076,53.503386251610706,2.5959273763812776e-10,2.6231136992570636e-10,129.26178586641862,312.7899349998877,5.888180014140746e-10,2.0648078578988556e-8,312.78993499962246,312.7899349999001,321.7114149999214,3.083498489727699e-10,240.35193893587487,5327.803837584376
t5,672.2572825519846,165.92101718643832,389.76346295634096,929.6556271278469,238.07812333284028,15.180188415682148,19.10042979358469,128.37914999761918,239.67297599996965,210.212579999966,500.4638959999141,0.017243127659746713,200.6875893814684,2.0931839790090428e-10,2.661834323146364e-10,1.938276288593101e-10,18.577453776486713,29.116406730830782,2.868280530215691e-10,2.9035736104869627e-10,129.26178586641976,312.78993499988627,5.887427443883693e-10,2.0650212545602232e-8,312.78993499962144,312.7899349998981,321.7114149999201,2.610342267160418e-10,257.1174322122499,5403.543864479373
t6,635.6752699191622,143.80663656597997,389.7634629563426,929.6556271278351,183.70502825547308,28.43829988375102,22.13762671830247,128.37914999760056,239.6729759999686,210.21257999996647,500.46389599991255,2.9290754103420977,159.20969342000646,3.6296557086357165e-10,2.6687903477752063e-10,1.9237078109939737e-10,8.559053635620058,9.770147103735608,2.736039721165043e-10,2.817580874957624e-10,129.26178586641916,312.7899349998889,5.89062115868998e-10,2.0650549483465425e-8,312.78993499962365,312.7899349999026,321.7114149999191,2.8636114107928866e-10,257.1174322145083,5238.838961097164
t7,653.2201617945491,149.2344757921698,389.7634629562985,929.6556271278224,169.98022794057334,146.3850306246227,49.22962345918116,128.3791499975299,239.6729759999654,210.2125799999658,500.4638959999006,9.879939641770731,6.078171632639026,2.973978681130707e-10,2.6409981885498234e-10,1.9104093096863426e-10,19.74385735888149,34.7839711491727,2.8185177308102924e-10,2.9826368618642736e-10,129.26178586641345,312.7899349998804,5.858254652713713e-10,2.0646036673843303e-8,312.7899349996174,312.78993499989735,321.71141499991865,2.434213313404535e-10,257.1174322161812,5283.1435895797595
t8,554.014655769554,120.74876248453258,389.76346295629656,929.6556271278142,263.7218532061327,3.0250380303461466e-10,33.885591481951714,128.37914999751163,239.6729759998573,210.2125799998188,284.533099561625,2.5576017822440204e-10,206.46446800478932,5.659617112812254e-10,2.2679597619239087e-10,1.9179410300654154e-10,28.915030864531055,74.75726094443606,2.6186455795127484e-10,2.646541934538184e-10,56.52809836299059,157.81163320149955,2.952835272244222e-10,2.013505760888558e-8,157.33471252131775,158.12328330815185,321.71141499971117,4.0977721712939095e-10,199.20782445783198,4515.441485273264
t9,522.0609312834034,134.95912216305004,389.7634629562741,929.6556271278222,328.32610771208533,1.1629719681821534e-9,40.92782342959701,128.37914999847033,239.6729759998603,210.21257999982515,109.31678166922308,11.242881845338031,230.3096893756763,105.60682176148812,2.9784736746774396e-10,2.5387937100059566e-10,34.157783721910064,88.19931911264072,2.52409846044116e-10,2.4770542462888227e-10,43.979397749808285,86.13649372816182,2.579251634586848e-10,8.915942335561242e-10,86.06563845333017,86.1007810599139,321.71141499971714,4.310887537982636e-10,3.140238584564764e-10,4126.784784151705
t10,537.8867840547931,137.04385468807865,389.76346295628565,929.6556271278373,298.3305418080805,60.19858778063508,35.11119153133009,128.37914999789575,239.67297599980137,210.21257999970038,3.951001709775281e-10,1.2446338095987594e-9,226.8432771140952,96.00235724677194,2.7932015993949413e-10,2.4870476168073995e-10,40.24795062771078,99.5542088266787,2.637401313932219e-10,2.6309104211939405e-10,3.6832969212263564e-10,3.7022722878338243e-10,2.0588537645518813e-10,2.5191773326979173e-10,3.6860381543833147e-10,3.705268056564314e-10,321.71141499958236,8.897955908674552e-10,2.1381362923216148e-10,3750.613964765011
t11,590.5520368336364,154.42448737375557,389.76346295630697,929.6556271278538,300.2757102746494,36.99599001423153,37.26831264255054,128.37914999796476,239.6729759998121,210.2125799996626,3.9411664150912227e-10,1.2387713376395446e-9,196.77554806777763,64.45662939343319,2.828554944886989e-10,2.507353168435471e-10,40.155848931460426,99.40351450474002,2.65019828767089e-10,2.620100991422808e-10,3.735044256854627e-10,3.7478374247299555e-10,2.0686411238082255e-10,2.5221516988399337e-10,3.737315834515297e-10,3.749721092310821e-10,321.71141499960015,6.479649090348057e-10,2.1498078505467007e-10,3739.7032891229474
t12,657.7033993540955,181.02725844210445,389.7634629562948,929.6556271278275,311.40376219730194,71.61240889768872,35.631357008381165,128.37914999750234,239.67297599962268,210.21257999367862,2.521956877460437e-10,1.4304695753356041e-9,219.10027191639637,33.571196088127515,2.8142387086880095e-10,2.46984047938285e-10,39.66123038799324,98.70463820755478,2.6293043570227925e-10,2.6098056422461655e-10,2.3906473278944786e-10,2.3964642202715604e-10,1.803010912165928e-10,2.209851012525779e-10,2.3917211302155647e-10,2.3973287998728315e-10,321.7114149989808,9.606245445509874e-10,2.6608883154371576e-10,3867.8107335788704
t13,679.2620152306483,186.8927662659791,389.76346295625336,929.6556271277832,322.58307144372054,85.92543943298386,36.59212399614233,128.37914999719877,239.67297599936882,190.32706222479422,2.344109596286099e-10,1.6303842186376946e-9,227.68758230512194,34.51720182187883,2.60712311143193e-10,2.3872186989172654e-10,40.63522267700716,99.98434944314458,2.4789685880157247e-10,2.4505343432586935e-10,2.2292075062892349e-10,2.2335033842189348e-10,1.7360457883127437e-10,2.1417389947259073e-10,2.230005853907125e-10,2.2341361262122267e-10,321.71141499760336,5.405260747502167e-10,2.4261643426499577e-10,3913.5894659245496
t14,690.5897492946375,189.3673553316556,389.76346295629395,929.6556271278454,321.7933081220816,90.00512933308042,38.54441802827514,128.37914999728986,239.67297599944555,178.32147815430142,2.358983836314812e-10,1.5966370676356204e-9,230.18245481631308,20.528977246229648,3.011975869189261e-10,2.592627543704082e-10,27.77898750719585,71.4941733884947,2.9489730216418707e-10,2.902058535447847e-10,2.2365453218040629e-10,2.2410389482956e-10,1.7643261779818603e-10,2.1254265137735696e-10,2.2373849473311494e-10,2.241701703727624e-10,321.7114149978248,6.826813448666056e-10,2.504227051304536e-10,3867.78866230616
