region,BE0 0,BE0 0,BE0 0,BE0 0,BE0 0,BE0 0,BE0 0,BE0 0,BE0 0,BE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DE0 0,DK0 0,DK0 0,DK0 0,DK0 0,DK0 0,DK0 0,DK0 0,DK0 0,DK0 0,DK3 0,DK3 0,DK3 0,DK3 0,DK3 0,DK3 0,DK3 0,DK3 0,BE0 0,FR0 0,FR0 0,FR0 0,FR0 0,FR0 0,FR0 0,FR0 0,FR0 0,FR0 0,FR0 0,GB4 0,GB4 0,GB4 0,GB4 0,GB4 0,GB4 0,GB4 0,GB5 0,GB5 0,GB5 0,GB5 0,GB5 0,GB5 0,GB5 0,GB5 0,GB5 0,GB5 0,GB5 0,NL0 0,NL0 0,NL0 0,NL0 0,NL0 0,NL0 0,NL0 0,NL0 0,NO3 0,NO3 0,NO3 0,NO3 0,NO3 0,NO3 0,SE3 2,NL0 0,SE3 0,SE3 1,SE3 2,SE3 3,SE3 4,SE3 5,SE3 6,SE3 7,SE3 8,SE3 9,DE0 0,FR0 0,GB5 0,NO3 0,SE3 0,DE0 0,FR0 0,GB5 0,NO3 0,SE3 0,BE0 0,DE0 0,DK0 0,DK3 0,FR0 0,GB4 0,GB5 0,NL0 0,NO0 0,SE3 0,BE0 0,DE0 0,DK0 0,DK3 0,FR0 0,GB4 0,GB5 0,NL0 0,NO3 0,SE3 0
Var_OM_cost_in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StartCost,9.303361493319368e-5,0.00011461383239834007,451785.01308381604,0.00022580536867702086,0.0,0.0,0.0,0.0,0.0,0.0,2.670260829477547e6,0.00012401669475089067,5.480079669949522e6,0.00023471704987251756,0.00023351503670889875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.706588857496321e-5,150584.0860693295,0.0002325978055026733,0.0,0.0,0.0,0.0,0.0,6.109556057798783e-5,7.246562026798035e-5,6.750951280071596e-5,713572.9903521865,0.00023268836853198048,0.0,0.0,0.0,0.0,0.0,9.402183056122169e-5,0.0001262658310656959,0.00023310091387083814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024827546891347283,0.00023326664372176698,0.0,0.0,0.0,0.0,0.0,1.0273882182515912e7,0.00011973974934955513,820997.5448078623,0.00023376839966081717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011666606686462526,0.00012424533076013685,0.0002341922313137096,0.0,0.0,0.0,0.0,0.0,6.842358607285761e-5,7.563024474792826e-5,0.0,0.0,0.0,0.0,0.00022448363353895235,0.0,6.0104766327760254e-5,1.9398764964263052e-5,0.00022436931224954624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64538.11211127155,5.728190347914441e6,0.00011799107642007131,746704.7815479911,2.5999330343383804e7,7.530309956037177e-5,6.065155785453369e6,2.5520221449049977e6,9.672246997569581e-5,9.285679783322077e-5
Charge_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325272960198869e9,4.437991267547931e8,0.0022967407516019957,0.0,0.0,0.00507030729562064,0.01575482265756557,0.0012748587412212645,0.0015794281495472042,1.8719420482770763e6,4.15883305680093e7,1.2070837634973511e8,0.005322338856002692,0.0012495011445311302,0.001257333149938664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EnergyRevenue,1.555637558936979e9,0.002563389286131291,3.840255747039464e8,0.00047646386498076913,593540.6405284284,1.824695010054373e8,2.197467023063498e8,5.40063311785134e8,7.194668919481859e7,2.0551991403030205e8,2.8439954930895443e9,0.0032778151823211676,5.218957423198524e9,0.0006597742933925262,0.000610165177383851,648748.7027502931,7.65695373412071e8,8.639154170613867e8,0.0008708537290688645,3.8472998292145724e9,1.7695011906239436e9,2.267103102244881e9,0.0004436446425533712,3.9702954711660975e8,0.0004391312340953616,4.201750264635963e7,4.954192445904934e7,3.896786817550581e9,2.6480083614599787e7,520195.4957928183,0.0029617771057735276,0.012593334293021976,0.0004677364437505587,5.800862686824142e8,0.00044946881464829204,7.649076458794935e7,9.976044517800611e7,0.0005235109959618383,1.691683267139758e9,0.0,2.4667347395888023e9,0.003130965905979867,0.0005204154624718749,3.393390826713385e10,828039.293788769,964104.8315384734,0.000670242749917192,1.8053752559354267e10,2.529086652218379e9,3.607367825094076e9,0.05587254831557959,0.00041949714243340807,2.613442337632502e7,3.544417499784828e7,0.0005519803366454036,3.8298933988616767e9,9.26945024309861e6,3.068855570044821e9,0.0027213805738638235,2.1354081369464247e9,0.00046915575199407055,7.377076890423909e9,8.512934934217187e8,9.612574875766784e8,0.0006259752825022757,3.435702308323688e10,5.711876570035958e8,5.236489451633026e8,4.0455241460579715e9,0.0033081685202236777,0.0006062991392559787,615018.2399236374,2.1108296872932965e8,2.5530539405495545e8,5.243212056387149e9,3.498335294311977e8,0.007616172715852376,0.000867682754361805,0.00017930904795845367,0.0001927152522887277,1.2439372844464317e8,0.0003517068486582265,0.00036665114983068595,524550.4912173045,0.002231520568988044,3.659672752250439e9,0.0003571956542291023,2.9876879432633514e9,0.00018684717891926414,0.00019598499148790446,0.00046679138904332,3.230105872091495e9,0.0,8.752352905557396e6,6.674860844788857e8,2.0849825377575064e9,0.0,6.818268513288018e9,4.361925040261352e9,1.6155574076840684e9,8.95212518374103e8,0.004651147182211251,0.0,0.0,0.009116500972708547,0.029559507214450245,0.0011885766001427064,0.0017074692594550623,5.3320098171165995e6,1.3085453509648305e8,3.5873463420351213e8,0.00896341855441467,0.0010610567729757675,0.0010971788418763888,8.89703971443531e7,6.682764578024644e9,1.9472512734426856e9,7.507050021210871e9,1.1669736179022457e10,0.007806650318450409,2.5316625356173964e9,1.5140944772459564e9,2.903836808878124e9,0.03796275377864991
SubsidyRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReserveMarginRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EmissionsCost,8.035206517693722e8,0.0017066075086865822,0.0,0.001169837551135394,0.0,0.0,0.0,0.0,0.0,0.0,1.4285700616083107e9,0.0019782403462959533,0.0,0.0014245415163800165,0.0013938692504817279,0.0,0.0,0.0,0.0011956765230233986,0.0,0.0,0.0,0.0010294199142441619,0.0,0.001242106722300575,0.0,0.0,0.0,0.0,0.0,0.0022841512122853107,0.007830218635118796,0.0010421409520286428,0.0,0.0012370119919856853,0.0,0.0,0.0009826525397913044,0.0,0.0,1.27088059631e9,0.0019178869952719607,0.0012970575818938514,0.0,0.0,0.0,0.001069485919737032,0.0,0.0,0.0,0.02705649154273028,0.0012016955611995404,0.0,0.0,0.000988740625741606,0.0,0.0,1.5139736014257753e9,0.0017755715553301567,0.0,0.0012539601924984216,0.0,0.0,0.0,0.0010463680029610882,0.0,0.0,0.0,2.0732918954139314e9,0.002017178241379492,0.001377047386784011,0.0,0.0,0.0,0.0,0.0,0.005104732839838661,0.0012736999681905849,0.0,0.0,0.0,0.0,0.001085598525552917,0.0,0.0019020544980429142,0.0,0.001076063134338087,0.0,0.0,0.0,0.000936091563779528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011787003899908e6,3.05842330936699e8,7.874988177967305e7,3.5855637683153325e8,5.099945383061553e8,0.0003868380463376439,1.1375284606437242e8,5.0438028941736005e7,1.1756490390734524e8,0.0017117544243012144
RegSubsidyRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.555637558936979e9,0.002563389286131291,3.840255747039464e8,0.00047646386498076913,593540.6405284284,1.824695010054373e8,2.197467023063498e8,5.40063311785134e8,7.194668919481859e7,2.0551991403030205e8,2.8439954930895443e9,0.0032778151823211676,5.218957423198524e9,0.0006597742933925262,0.000610165177383851,648748.7027502931,7.65695373412071e8,8.639154170613867e8,0.0008708537290688645,3.8472998292145724e9,1.7695011906239436e9,2.267103102244881e9,0.0004436446425533712,3.9702954711660975e8,0.0004391312340953616,4.201750264635963e7,4.954192445904934e7,3.896786817550581e9,2.6480083614599787e7,520195.4957928183,0.0029617771057735276,0.012593334293021976,0.0004677364437505587,5.800862686824142e8,0.00044946881464829204,7.649076458794935e7,9.976044517800611e7,0.0005235109959618383,1.691683267139758e9,0.0,2.4667347395888023e9,0.003130965905979867,0.0005204154624718749,3.393390826713385e10,828039.293788769,964104.8315384734,0.000670242749917192,1.8053752559354267e10,2.529086652218379e9,3.607367825094076e9,0.05587254831557959,0.00041949714243340807,2.613442337632502e7,3.544417499784828e7,0.0005519803366454036,3.8298933988616767e9,9.26945024309861e6,3.068855570044821e9,0.0027213805738638235,2.1354081369464247e9,0.00046915575199407055,7.377076890423909e9,8.512934934217187e8,9.612574875766784e8,0.0006259752825022757,3.435702308323688e10,5.711876570035958e8,5.236489451633026e8,4.0455241460579715e9,0.0033081685202236777,0.0006062991392559787,615018.2399236374,2.1108296872932965e8,2.5530539405495545e8,5.243212056387149e9,3.498335294311977e8,0.007616172715852376,0.000867682754361805,0.00017930904795845367,0.0001927152522887277,1.2439372844464317e8,0.0003517068486582265,0.00036665114983068595,524550.4912173045,0.002231520568988044,3.659672752250439e9,0.0003571956542291023,2.9876879432633514e9,0.00018684717891926414,0.00019598499148790446,0.00046679138904332,3.230105872091495e9,0.0,8.752352905557396e6,6.674860844788857e8,2.0849825377575064e9,0.0,6.818268513288018e9,4.361925040261352e9,1.6155574076840684e9,8.95212518374103e8,0.004651147182211251,0.0,0.0,0.009116500972708547,0.029559507214450245,0.0011885766001427064,0.0017074692594550623,5.3320098171165995e6,1.3085453509648305e8,3.5873463420351213e8,0.00896341855441467,0.0010610567729757675,0.0010971788418763888,8.89703971443531e7,6.682764578024644e9,1.9472512734426856e9,7.507050021210871e9,1.1669736179022457e10,0.007806650318450409,2.5316625356173964e9,1.5140944772459564e9,2.903836808878124e9,0.03796275377864991
Cost,1.5020264314854302e9,0.004413770941043184,2.2808392914902782e8,0.0023060975736116742,187742.1545877249,7.795909800000174e7,8.328417300000243e7,4.15140976267193e8,9.79387199999583e6,6.032880000000792e7,2.6280404900849347e9,0.005056579125302598,2.923513399468956e9,0.0019740229333943867,0.0019176372063778784,187901.03063511383,2.6887933800002134e8,2.872454130000241e8,0.0025088572460026126,1.7657676000027735e9,2.1223765799999988e8,6.716052000000609e8,0.0023808219678616072,2.460793178271121e8,0.0021999282263182405,2.546049247792948e7,2.719959715532583e7,3.8045871325386467e9,7.0928190761623895e6,462765.4229836084,0.004975634503945342,0.014539945725518744,0.002424425116873756,3.6509509932758623e8,0.002099365261936337,3.3337407522171043e7,3.561455284469715e7,0.00229521646426892,8.05494161221077e8,0.0,2.3707264760681577e9,0.005028404648099357,0.002229058278106642,1.174738103616809e10,345870.0000183652,369495.00000559696,0.002429034927828873,1.723565143702089e10,5.316514379999998e8,3.219698778015558e9,0.05778092968098955,0.0021192311481117165,1.0077448352258874e7,1.0765798649546113e7,0.0024304998101675407,2.510840394765864e9,4.0667010993067417e6,3.0688555700453367e9,0.004544630022649207,1.3270981694801145e9,0.0021159783767417824,4.317227844991137e9,4.105004716201148e8,4.3854012132109404e8,0.0026119100986157226,3.1177524947496193e10,1.0422788434206179e8,1.656552988440124e8,3.8414391236859536e9,0.005106667145539203,0.0023186761502710937,187742.15477827654,8.152155900003164e7,8.708997150002758e7,3.481087976840498e9,9.954000000003809e7,0.009485729059475012,0.002679657012723336,0.0005777461431779355,0.0005579860231445096,9.940320000003003e7,0.000534447979643166,0.0021978970129593843,471462.02448806865,0.004267043116632997,2.2676532659656076e9,0.0021858076444356664,1.0772723402962985e9,0.0005222937903914041,0.0005667291783745898,0.0023264113038511127,2.75412754007009e9,0.0,8.75235290564227e6,7.222980599999687e7,3.703307849999917e8,0.0,1.8394115849998498e9,9.08938097999997e8,1.1911116654410644e9,5.2342136190412194e8,0.005422078745321135,0.0,0.0,0.010241358139359478,0.030711922142633064,0.002377104489514433,0.0028967196833519357,5.332009816311149e6,1.3085453509653288e8,3.5873463421776867e8,0.010095913387265378,0.0022607242986361405,0.0022932195162022892,7.965541901133746e7,5.856608346687757e9,1.94174412118986e9,7.485158423545078e9,1.087579314079268e10,0.00884978135188993,2.4518119739554696e9,1.3407449337599251e9,2.8956247393542376e9,0.03961046175592388
Profit,5.3611127451548815e7,-0.0018503816549118933,1.559416455549186e8,-0.001829633708630905,405798.4859407035,1.0451040300543557e8,1.3646252930634737e8,1.2492233551794094e8,6.215281719482276e7,1.4519111403029412e8,2.1595500300460958e8,-0.00177876394298143,2.2954440237295685e9,-0.0013142486400018606,-0.0013074720289940273,460847.67211517924,4.9681603541204965e8,5.766700040613626e8,-0.001638003516933748,2.081532229211799e9,1.5572635326239438e9,1.59549790224482e9,-0.001937177325308236,1.5095022928949764e8,-0.001760796992222879,1.655701016843015e7,2.2342327303723507e7,9.219968501193428e7,1.9387264538437396e7,57430.07280920993,-0.002013857398171814,-0.0019466114324967684,-0.001956688673123197,2.1499116935482794e8,-0.0016498964472880448,4.315335706577831e7,6.4145892333308965e7,-0.0017717054683070816,8.861891059186811e8,0.0,9.600826352064466e7,-0.0018974387421194904,-0.001708642815634767,2.218652723096576e10,482169.29377040383,594609.8315328765,-0.001758792177911681,8.181011223333778e8,1.9974352142183793e9,3.876690470785184e8,-0.00190838136540996,-0.0016997340056783086,1.6056975024066145e7,2.4678376348302167e7,-0.0018785194735221372,1.3190530040958128e9,5.202749143791867e6,-0.0005159378051757812,-0.0018232494487853837,8.083099674663103e8,-0.001646822624747712,3.0598490454327726e9,4.407930218016039e8,5.2271736625558436e8,-0.0019859348161134468,3.1794981357406883e9,4.669597726615341e8,3.5799364631929016e8,2.0408502237201786e8,-0.001798498625315525,-0.001712377011015115,427276.0851453608,1.2956140972929801e8,1.682154225549279e8,1.762124079546651e9,2.5029352943115962e8,-0.001869556343622636,-0.001811974258361531,-0.00039843709521948184,-0.00036527077085578193,2.4990528444613144e7,-0.00018274113098493952,-0.0018312458631286983,53088.466729235835,-0.0020355225476449534,1.3920194862848315e9,-0.001828611990206564,1.910415602967053e9,-0.00033544661147213994,-0.0003707441868866854,-0.0018596199148077927,4.759783320214052e8,0.0,-8.487328886985779e-5,5.952562784788888e8,1.7146517527575147e9,0.0,4.978856928288168e9,3.4529869422613544e9,4.244457422430041e8,3.71791156469981e8,-0.0007709315631098841,0.0,0.0,-0.0011248571666509308,-0.0011524149281828197,-0.0011885278893717266,-0.0011892504238968733,0.0008054506033658981,-4.982948303222656e-5,-0.014256536960601807,-0.001132494832850708,-0.001199667525660373,-0.0011960406743259005,9.314978133015648e6,8.261562313368874e8,5.507152252825499e6,2.1891597665792465e7,7.939430382297764e8,-0.0010431310334395203,7.985056166192675e7,1.733495434860313e8,8.212069523886681e6,-0.0016477079772739683
