Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,283.1215768520814,283.1215768520814,283.1215768520814,283.1215768520814,283.1215768520814,283.1215768520814,283.1215768520814,283.1215768520814,283.1215768520814,283.1215768520814,0.0
AnnualSum,2.848714138087491e6,6.126033952746582e6,278148.6408058969,1.2664396010691733e6,6.290142752174869e6,0.00010466798788525898,5.749213696788076e6,7.501123538417624e6,415245.2992879162,1.9871193439280202e-5,3.0475061619502164e7
t1,2245.3655278497304,3620.701520307757,107.28223114943317,319.58143666978,3787.3513231684456,2.317983510664129e-9,111.03704190986572,5372.789329586229,159.76375036227788,6.262258754252204e-9,15723.872161012097
t2,1792.3785838782512,3620.7015203063197,107.28223114921674,319.5814366720023,3787.351323167281,2.3115520369538205e-9,111.03704190972839,5372.7893295848935,159.7637503622518,6.242165709582552e-9,15270.8852170385
t3,1277.1846275387322,3620.701520306056,107.28223114923944,319.58143667197925,3787.3513231672828,2.3016934234316796e-9,111.03704190966063,5372.789329584451,159.7637503622286,6.2366777856088736e-9,14755.691260698166
t4,751.6387240593563,3620.701520302381,107.28223114920604,319.5814366681072,1913.2789577890478,2.318223472385149e-9,111.0370419096574,5372.789329557233,159.7637503622108,6.246910960382297e-9,12356.072991805764
t5,751.6387240594084,3620.7015203017518,107.2822311491731,319.5814366666755,1584.644587858832,2.359087636925564e-9,111.0370419096933,1844.8130595994262,159.76375036226796,6.238601145380896e-9,8499.462351915827
t6,751.6387240592402,3620.701520302072,107.28223114920573,319.5814366666042,1584.644587858792,2.4400853494564854e-9,111.0370419098257,1844.8130595993914,159.7637503622509,6.231016678420759e-9,8499.462351916052
t7,751.6387240596245,3620.7015203028104,107.28223114919297,319.5814366672874,1584.6445878594304,2.6093424864947234e-9,111.03704190999882,1844.813059600411,159.76375036224675,6.2262517619376214e-9,8499.462351919838
t8,1286.6032031591649,3620.701520304305,107.28223114935734,319.58143667202455,3787.3513231671195,5.281583755693089e-9,111.03704191512747,5372.7893295844315,159.76375036223143,6.245578365838599e-9,14765.109836325291
t9,2245.3655278560727,3620.701520305985,107.28223114985511,319.581436674137,3787.351323170861,6.6572387228603965e-9,111.03704192345046,5372.7893295872045,159.76375036222007,6.232079005339185e-9,15723.872161042676
t10,2245.3655278564634,3620.7015203067745,107.28223114990209,319.5814366743538,3787.351323171099,7.72328213975017e-9,2399.0370582735222,5372.789329588197,159.76375036221123,6.213043985060917e-9,18011.872177396457
t11,2245.365527856754,3620.7015203066003,107.28223114991656,319.581436674478,3787.3513231713473,8.165488478970019e-9,3148.089310967473,5372.789329588192,159.7637503622072,6.2075107322727515e-9,18760.924430091338
