Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK0 0 CCGT,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,BE0 0 CCGT_CCS,DE0 0 CCGT_CCS,DK0 0 CCGT_CCS,DK3 0 CCGT_CCS,FR0 0 CCGT_CCS,GB4 0 CCGT_CCS,GB5 0 CCGT_CCS,NL0 0 CCGT_CCS,NO3 0 CCGT_CCS,SE3 0 CCGT_CCS,Total
t57,2.563348294575876e-12,7.747386300520929e-12,1.189668798616041e-12,5.704668317399312e-14,7.513740934734327e-14,0.0,0.0,0.0,0.0,0.0,2.616955116963403e-12,7.979400464597839e-12,1.4218210435690808e-12,5.799344899442912e-14,5.788895306891942e-14,7.470722903932495e-14,0.0,0.0,1.4429408307563448e-13,0.0,0.0,0.0,6.7380845658383965e-12,1.2544854605356377e-12,5.6472784246156783e-14,0.0,0.0,0.0,0.0,9.643931675372201e-14,1.9020688136413343e-12,2.2927212309043593e-12,6.788074528439176e-12,1.2786336269619113e-12,5.653647846845357e-14,0.0,0.0,1.3356331242550236e-13,0.0,0.0,2.617101730767297e-12,8.059603922403067e-12,5.697363721765371e-14,9.209942361591007e-14,0.0,0.0,1.3668436764239756e-13,0.0,0.0,0.0,2.4783166854263903e-12,5.4450398139271224e-14,0.0,0.0,1.2788092957233044e-13,0.0,0.0,2.5532754476582323e-12,8.046346660811139e-12,1.2960167860350324e-12,5.530189330535399e-14,8.308256695923877e-14,0.0,0.0,1.3409799307144917e-13,0.0,0.0,0.0,2.592232316466015e-12,8.112122553442137e-12,5.794818606728038e-14,7.538221153789433e-14,0.0,0.0,0.0,0.0,2.2129563707573464e-12,7.739982489572484e-12,0.0,0.0,0.0,0.0,5.604050573143186e-14,8.463963505920309e-14,1.856101832785026e-12,1.503190434457625e-12,5.5886867103889975e-14,8.821109041413249e-14,0.0,0.0,1.3133780190381633e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.135433386964891e-12,6.769017328911409e-12,3.2362591229931997e-12,3.148495574954772e-12,4.44560022205555e-12,1.4380050815205327e-12,2.2988140407432285e-12,9.663861599062373e-12,2.7393137422060738e-12,2.4102515162364114e-12,1.3922504429732894e-10
t58,2.4819364211027714e-12,7.69276664142173e-12,1.1691170728046949e-12,5.6804122876303806e-14,7.441971961213498e-14,0.0,0.0,0.0,0.0,0.0,2.4792349628687628e-12,7.831952029019101e-12,1.3818632123472506e-12,5.768411296708212e-14,5.758159876358394e-14,7.389186676500988e-14,0.0,0.0,1.4288152675369473e-13,0.0,0.0,0.0,6.739356939988364e-12,1.2472759942510816e-12,5.639682195406874e-14,0.0,0.0,0.0,0.0,9.612767360366837e-14,1.9027877036897984e-12,2.289911307727371e-12,6.777268661160206e-12,1.2722003530327387e-12,5.647583451807455e-14,0.0,0.0,1.333738316067543e-13,0.0,0.0,2.5504475585170043e-12,8.019078087606294e-12,5.694747003954326e-14,9.223504193099472e-14,0.0,0.0,1.366823614007759e-13,0.0,0.0,0.0,2.4670170259626577e-12,5.467197964204004e-14,0.0,0.0,1.2868753232073332e-13,0.0,0.0,2.5226054431210567e-12,8.03593545810582e-12,1.2865948995247085e-12,5.529635489063152e-14,8.32796789364907e-14,0.0,0.0,1.3417399913021154e-13,0.0,0.0,0.0,2.4932055012772083e-12,8.014376655609632e-12,5.76941464859e-14,7.465907432215629e-14,0.0,0.0,0.0,0.0,2.210050369121444e-12,7.735766641789108e-12,0.0,0.0,0.0,0.0,5.600267843753824e-14,8.462473202535027e-14,1.85634041849859e-12,1.4984618821770242e-12,5.586957803142997e-14,8.829322231815831e-14,0.0,0.0,1.3121891272611788e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582229986098419e-12,5.8640542564671394e-12,3.2205171510362235e-12,3.1470469170056744e-12,4.782412628503138e-12,1.410044434899588e-12,2.3277029893602722e-12,7.530224678185452e-12,2.7559181515049485e-12,2.4310597339639747e-12,1.3410273603980772e-10
t59,2.3508813575285966e-12,7.507535251972805e-12,1.135067782493824e-12,5.648380403265398e-14,7.341671190721619e-14,0.0,0.0,0.0,0.0,0.0,2.34168578123289e-12,7.642672057334362e-12,1.3318081161277049e-12,5.733334240446227e-14,5.723401522472951e-14,7.290796609219848e-14,0.0,0.0,1.410980127087976e-13,0.0,0.0,0.0,6.730774247128701e-12,1.236270091926272e-12,5.631730807898391e-14,0.0,0.0,0.0,0.0,9.576604228196557e-14,1.9000724922903057e-12,2.2771955632693183e-12,6.773163356707791e-12,1.261304534382716e-12,5.639885643758596e-14,0.0,0.0,1.3293583666097388e-13,0.0,0.0,2.4611225588013263e-12,7.893500731309702e-12,5.681792352185006e-14,9.17274430378854e-14,0.0,0.0,1.360897436502818e-13,0.0,0.0,0.0,2.3855306259597676e-12,5.480989194729559e-14,0.0,0.0,1.290487057930643e-13,0.0,0.0,2.4219826283074276e-12,7.857305223269382e-12,1.2538027541071952e-12,5.5208118047352174e-14,8.270322736611652e-14,0.0,0.0,1.337513138457685e-13,0.0,0.0,0.0,2.3507521567526618e-12,7.781740516551946e-12,5.736580714343261e-14,7.367261484307175e-14,0.0,0.0,0.0,0.0,2.2033940170508927e-12,7.71405124513727e-12,0.0,0.0,0.0,0.0,5.594437435141141e-14,8.458216009046016e-14,1.848516771873967e-12,1.4872539489025533e-12,5.584009667214201e-14,8.812718167734164e-14,0.0,0.0,1.3097312576703794e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.933077723188014e-12,5.048366128750928e-12,3.1690472920426503e-12,3.100788091300833e-12,4.832083780270435e-12,1.5644235663985646e-12,2.1771455600561915e-12,5.507015378147444e-12,2.772779889086595e-12,2.437924132213207e-12,1.277765889754583e-10
t60,2.37019655934477e-12,7.586087386833309e-12,1.1148769677590324e-12,5.629611868747922e-14,7.308250626384178e-14,0.0,0.0,0.0,0.0,0.0,2.361526350839673e-12,7.735106850574131e-12,1.3066395431153854e-12,5.711461402626608e-14,5.701843806604544e-14,7.257773853030723e-14,0.0,0.0,1.4007882952644002e-13,0.0,0.0,0.0,6.72356892552453e-12,1.2274022530831553e-12,5.6235733959598565e-14,0.0,0.0,0.0,0.0,9.538476394699594e-14,1.893173892344638e-12,2.2638041323361066e-12,6.7640254087066664e-12,1.2559560984500647e-12,5.6323945839604436e-14,0.0,0.0,1.3249522286348026e-13,0.0,0.0,2.4947023460350244e-12,7.997829887768032e-12,5.67661157866391e-14,9.170918274357765e-14,0.0,0.0,1.3607773304814196e-13,0.0,0.0,0.0,2.391889058376015e-12,5.5008408698531807e-14,0.0,0.0,1.2981427472198106e-13,0.0,0.0,2.421300376429105e-12,7.89886610026013e-12,1.2338960556446195e-12,5.5180994244152755e-14,8.248197691321428e-14,0.0,0.0,1.3365911335021528e-13,0.0,0.0,0.0,2.372525809060698e-12,7.87825897150133e-12,5.715567046744943e-14,7.328573725171686e-14,0.0,0.0,0.0,0.0,2.198753625236354e-12,7.704573589108988e-12,0.0,0.0,0.0,0.0,5.588405785304733e-14,8.453372908290046e-14,1.8461677911087236e-12,1.482518817348686e-12,5.580810605781863e-14,8.796426589401122e-14,0.0,0.0,1.3069814115678855e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.286424794439372e-12,5.260100602565495e-12,3.0601547592435163e-12,2.997366473534528e-12,6.245300109766823e-12,1.537469584847454e-12,2.2209062955673745e-12,5.777354486823232e-12,2.7921454057281035e-12,2.4416823980096967e-12,1.3022518712629501e-10
t61,2.3952536494612207e-12,7.638890508339617e-12,1.0772303020048998e-12,5.6118323508338525e-14,7.27871466395035e-14,0.0,0.0,0.0,0.0,0.0,2.386777883311584e-12,7.793646231269737e-12,1.2752221654759645e-12,5.690423707210463e-14,5.681002896724763e-14,7.228629105476508e-14,0.0,0.0,1.3917025671376958e-13,0.0,0.0,0.0,6.711702762840958e-12,1.218516684863417e-12,5.615722811256294e-14,0.0,0.0,0.0,0.0,9.499136798904576e-14,1.8850389063354336e-12,2.2499306154488773e-12,6.748055288642218e-12,1.2497440750035186e-12,5.6254911174726095e-14,0.0,0.0,1.3214044124609908e-13,0.0,0.0,2.4844853657696618e-12,7.998744438625002e-12,5.6643128552301365e-14,9.145080104078825e-14,0.0,0.0,1.3563916768837098e-13,0.0,0.0,0.0,2.392190864755515e-12,5.5201039321130864e-14,0.0,0.0,1.304585047127955e-13,0.0,0.0,2.4177257980373363e-12,7.916259711024742e-12,1.2069415589846567e-12,5.5146860684035005e-14,8.230464978235225e-14,0.0,0.0,1.3342156531128016e-13,0.0,0.0,0.0,2.4065557164506135e-12,7.954560912907163e-12,5.695185984655514e-14,7.299734238243583e-14,0.0,0.0,0.0,0.0,2.192150514983247e-12,7.688097129581668e-12,0.0,0.0,0.0,0.0,5.5816156542608324e-14,8.448569136629952e-14,1.8398655069223774e-12,1.4751531645769348e-12,5.5770219156531357e-14,8.77309685446892e-14,0.0,0.0,1.3038882654454287e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90992677410656e-12,5.518161578417309e-12,2.960629233118748e-12,2.886098272950195e-12,7.109681939385675e-12,1.5209859347140874e-12,2.2325500673204668e-12,6.321000354966623e-12,2.794569389554946e-12,2.4297223999296016e-12,1.3236409271403542e-10
t62,2.4106698688604864e-12,7.666960955342123e-12,1.0573390775529357e-12,5.594253797675596e-14,7.247600877041506e-14,0.0,0.0,0.0,0.0,0.0,2.407950740438842e-12,7.833189447088983e-12,1.2492469412312037e-12,5.670084270874393e-14,5.660943700127073e-14,7.198615488755066e-14,0.0,0.0,1.3832635731335519e-13,0.0,0.0,0.0,6.6754629425500855e-12,1.2086504363378061e-12,5.6078274696402754e-14,0.0,0.0,0.0,0.0,9.456091693728588e-14,1.869625712372867e-12,2.226581526363418e-12,6.709771676409453e-12,1.2415539050845428e-12,5.618879781207088e-14,0.0,0.0,1.3176037316594666e-13,0.0,0.0,2.5322600233426305e-12,8.120011817991938e-12,5.6515683784924896e-14,9.110552299878573e-14,0.0,0.0,1.3522312670211242e-13,0.0,0.0,0.0,2.3897448287980295e-12,5.539226653512922e-14,0.0,0.0,1.3098239536530903e-13,0.0,0.0,2.412879384503317e-12,7.919768904360128e-12,1.1847886395150674e-12,5.511237724134548e-14,8.204060104220773e-14,0.0,0.0,1.331602854469129e-13,0.0,0.0,0.0,2.4307502358830352e-12,8.001117767827575e-12,5.674694068378755e-14,7.269320772169259e-14,0.0,0.0,0.0,0.0,2.1873965844712715e-12,7.675882384804048e-12,0.0,0.0,0.0,0.0,5.5754410457813675e-14,8.443905215969949e-14,1.8336756986700162e-12,1.466983356305549e-12,5.57335442109266e-14,8.739148698262903e-14,0.0,0.0,1.3008627788447182e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54640037123575e-12,5.76416170776593e-12,2.825952419609531e-12,2.755697809625263e-12,1.0196395520372413e-11,1.5142879390615718e-12,2.242558293772033e-12,6.76462749521494e-12,2.794184063548239e-12,2.4083977343072097e-12,1.3659793309110576e-10
t63,2.4345903681213977e-12,7.712909660763296e-12,1.0424154071679832e-12,5.5774415525665554e-14,7.222930707779927e-14,0.0,0.0,0.0,0.0,0.0,2.441005198184943e-12,7.901097363667804e-12,1.228553200340321e-12,5.650237112909247e-14,5.641410460478682e-14,7.17302984841338e-14,0.0,0.0,1.3749330154316106e-13,0.0,0.0,0.0,6.800957772999629e-12,1.2133138333659288e-12,5.610555010267475e-14,0.0,0.0,0.0,0.0,9.491695559028703e-14,1.9226058939306112e-12,2.310628907682199e-12,6.837946866995764e-12,1.2495190441835648e-12,5.623682201723056e-14,0.0,0.0,1.3205476949442103e-13,0.0,0.0,2.4331684046309813e-12,7.958286957886328e-12,5.620348666395086e-14,8.978087858807125e-14,0.0,0.0,1.3378641440707316e-13,0.0,0.0,0.0,2.386122549292142e-12,5.5580374167017344e-14,0.0,0.0,1.3135134597767674e-13,0.0,0.0,2.40036457166281e-12,7.898806927337806e-12,1.1631776936215816e-12,5.5074411454159896e-14,8.18145788750827e-14,0.0,0.0,1.3290498234865556e-13,0.0,0.0,0.0,2.463746859238717e-12,8.068565825939562e-12,5.6554583270748054e-14,7.2438841515702e-14,0.0,0.0,0.0,0.0,2.1862567969769822e-12,7.670122881842669e-12,0.0,0.0,0.0,0.0,5.5700728266011426e-14,8.441770850099764e-14,1.8279859843835598e-12,1.4589662269242364e-12,5.5697962440197606e-14,8.706504859497477e-14,0.0,0.0,1.2981161129657451e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.491517837857871e-12,6.138322852245215e-12,3.2204313577235253e-12,3.149459098244792e-12,7.50915065222021e-12,1.506493542584195e-12,2.2320059878442283e-12,7.372587914135327e-12,2.7905152009530867e-12,2.396562456115174e-12,1.3688580294900056e-10
t64,2.411936301411396e-12,7.695158623049293e-12,1.026247330268376e-12,5.556028985498276e-14,7.171741874775717e-14,0.0,0.0,0.0,0.0,0.0,2.427859769719332e-12,7.900609670846736e-12,1.2059898918293098e-12,5.6268540837015266e-14,5.617977037197539e-14,7.121849031445309e-14,0.0,0.0,1.3645523288497807e-13,0.0,0.0,0.0,6.735595021569832e-12,1.2012164789973792e-12,5.602235907082774e-14,0.0,0.0,0.0,0.0,9.441911972527844e-14,1.8983532666966566e-12,2.2782093306215847e-12,6.7879467175856155e-12,1.2415439475065436e-12,5.618037495389322e-14,0.0,0.0,1.3170255027062333e-13,0.0,0.0,2.3515490908731237e-12,7.867113597154207e-12,5.585424576752144e-14,8.821176126355904e-14,0.0,0.0,1.3202441328465215e-13,0.0,0.0,0.0,2.367654574305551e-12,5.576232195726144e-14,0.0,0.0,1.3144781313378888e-13,0.0,0.0,2.379205174043394e-12,7.883748786166227e-12,1.144779944783017e-12,5.502844363577649e-14,8.14595523688431e-14,0.0,0.0,1.3249591344759404e-13,0.0,0.0,0.0,2.4445027170002695e-12,8.053237214514133e-12,5.632925172567639e-14,7.191428082783143e-14,0.0,0.0,0.0,0.0,2.1828608049887464e-12,7.657529690435726e-12,0.0,0.0,0.0,0.0,5.566043415026604e-14,8.438307712173468e-14,1.8211543451089096e-12,1.4516170193941654e-12,5.567011448931219e-14,8.66702917529808e-14,0.0,0.0,1.2956455441347593e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.586682340825855e-12,5.752106792610269e-12,2.935964324428931e-12,2.8982307276712694e-12,5.6413377033688305e-12,1.4877558972027451e-12,2.1995003677748797e-12,6.242703295011651e-12,2.7796464567014156e-12,2.390674232955937e-12,1.313884220637934e-10
t65,2.3589033793732105e-12,7.634178448507112e-12,1.0085121983194216e-12,5.5311958282609256e-14,7.106914693754265e-14,0.0,0.0,0.0,0.0,0.0,2.373756975461087e-12,7.817412875329071e-12,1.1843842811441874e-12,5.600917120174625e-14,5.592311621720577e-14,7.063681320718317e-14,0.0,0.0,1.354892802125439e-13,0.0,0.0,0.0,6.685768617294271e-12,1.1882955344496604e-12,5.5934001440155e-14,0.0,0.0,0.0,0.0,9.39167090854057e-14,1.8711868012301234e-12,2.239850301115823e-12,6.737441528964422e-12,1.2322347289712267e-12,5.612088067005011e-14,0.0,0.0,1.313486186598756e-13,0.0,0.0,2.192632143692982e-12,7.584217749904441e-12,5.5378152056842595e-14,8.617842948663805e-14,0.0,0.0,1.2973074422589494e-13,0.0,0.0,0.0,2.3529855464078526e-12,5.594579226949463e-14,0.0,0.0,1.315744703570911e-13,0.0,0.0,2.3659476636538502e-12,7.88514284971472e-12,1.1297586444248635e-12,5.498699558239983e-14,8.130073615191117e-14,0.0,0.0,1.3222427190906906e-13,0.0,0.0,0.0,2.3873478776359563e-12,7.965471510737104e-12,5.607435032268187e-14,7.133076406556507e-14,0.0,0.0,0.0,0.0,2.185415596841787e-12,7.66367801452045e-12,0.0,0.0,0.0,0.0,5.5636667867068093e-14,8.438580210529327e-14,1.824930748065553e-12,1.4505486961034156e-12,5.566018557658173e-14,8.672157467928365e-14,0.0,0.0,1.2950536654789516e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27871563418978e-12,5.0776039911527266e-12,2.640151345776415e-12,2.639095927261176e-12,3.893960285996839e-12,1.4654309614909139e-12,2.1730733764733004e-12,5.121924315332587e-12,2.7793374141816904e-12,2.391155483421907e-12,1.24828845446258e-10
t66,2.2928291422299572e-12,7.566690648976941e-12,9.925691268748275e-13,5.5073646793892676e-14,7.039953556603545e-14,0.0,0.0,0.0,0.0,0.0,2.320744005652588e-12,7.764690061058683e-12,1.168001757693988e-12,5.576421207632523e-14,5.56825542609925e-14,7.006241160670334e-14,0.0,0.0,1.3448348753173338e-13,0.0,0.0,0.0,6.7033520434619375e-12,1.1830764576989614e-12,5.5915455430183517e-14,0.0,0.0,0.0,0.0,9.379191882844081e-14,1.8744626053102075e-12,2.2513788572271822e-12,6.763190498560606e-12,1.2310499877533983e-12,5.613353891908313e-14,0.0,0.0,1.3141298013090233e-13,0.0,0.0,2.015135035227896e-12,7.240503967069894e-12,5.4889628920124385e-14,8.399139798964622e-14,0.0,0.0,1.2723449543791427e-13,0.0,0.0,0.0,2.3153615381834754e-12,5.613213524141017e-14,0.0,0.0,1.315668435263301e-13,0.0,0.0,2.3248751032249584e-12,7.840283277694667e-12,1.1161819577165978e-12,5.495565404957166e-14,8.109966299388435e-14,0.0,0.0,1.318737758496889e-13,0.0,0.0,0.0,2.317384929653812e-12,7.873597569436224e-12,5.5837752374787235e-14,7.067954139594942e-14,0.0,0.0,0.0,0.0,2.1925323567291744e-12,7.680011000031172e-12,0.0,0.0,0.0,0.0,5.5661080947681654e-14,8.440168768724555e-14,1.8384861266849075e-12,1.4575687140238837e-12,5.569354838764672e-14,8.709006276022091e-14,0.0,0.0,1.2975147923421517e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.304456248173874e-12,4.559720574960508e-12,2.5440525594702516e-12,2.6180356185681827e-12,2.842181218740545e-12,1.4354119936940415e-12,2.11497842774999e-12,4.31700180048702e-12,2.7983361815219804e-12,2.406646038375157e-12,1.2030435591785807e-10
t67,2.231557808210929e-12,7.536440507829461e-12,9.784640726970762e-13,5.4875025724783976e-14,6.978457597036685e-14,0.0,0.0,0.0,0.0,0.0,2.269754418814662e-12,7.74388272120942e-12,1.1556644010669704e-12,5.556268833904916e-14,5.548686136447262e-14,6.948112705783926e-14,0.0,0.0,1.335895632982096e-13,0.0,0.0,0.0,6.7261720019392096e-12,1.1800996760639073e-12,5.5948548895810003e-14,0.0,0.0,0.0,0.0,9.382990425487194e-14,1.883431382388718e-12,2.2720515294151503e-12,6.793434843748467e-12,1.2319191666522112e-12,5.618957336298658e-14,0.0,0.0,1.317226210350806e-13,0.0,0.0,2.053795273468445e-12,7.444884778523631e-12,5.472258450722547e-14,8.329892191822915e-14,0.0,0.0,1.2644809726910458e-13,0.0,0.0,0.0,2.2575753474440397e-12,5.633599354550834e-14,0.0,0.0,1.316254908472513e-13,0.0,0.0,2.2848071453810685e-12,7.830664205652388e-12,1.1017438957004553e-12,5.493558155377707e-14,8.085687023895952e-14,0.0,0.0,1.314577396664568e-13,0.0,0.0,0.0,2.2471769740139167e-12,7.812047663343547e-12,5.5646046338080364e-14,7.004346318277873e-14,0.0,0.0,0.0,0.0,2.2009515924043207e-12,7.70272740137425e-12,0.0,0.0,0.0,0.0,5.5729572488870123e-14,8.442547352170932e-14,1.852320777985939e-12,1.4670073802776148e-12,5.575956015387641e-14,8.760399442912938e-14,0.0,0.0,1.3025478236737975e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6682685823653075e-12,4.106937578840865e-12,2.474629238218827e-12,2.6429629083310476e-12,2.865080282396348e-12,1.3941610492344825e-12,2.0543741899209422e-12,3.768271058204206e-12,2.8114693151148895e-12,2.4316471369007585e-12,1.1851199096646528e-10
t68,2.126557947188442e-12,7.443881701833795e-12,9.669322811898247e-13,5.468804969877766e-14,6.911792077125085e-14,0.0,0.0,0.0,0.0,0.0,2.161549336383154e-12,7.596179122077662e-12,1.1435281272524958e-12,5.538941019594635e-14,5.5320738492642415e-14,6.885785441628166e-14,0.0,0.0,1.3288909856086627e-13,0.0,0.0,0.0,6.705144877833743e-12,1.180119016064415e-12,5.597473739487854e-14,0.0,0.0,0.0,0.0,9.387789566505775e-14,1.875502936923058e-12,2.2765966772221758e-12,6.7823704109731096e-12,1.2360503259908886e-12,5.624935195537603e-14,0.0,0.0,1.3205467351931003e-13,0.0,0.0,2.044829874784842e-12,7.533125519551068e-12,5.4636317168709815e-14,8.288190397175703e-14,0.0,0.0,1.259904332903234e-13,0.0,0.0,0.0,2.1601242661026833e-12,5.654727280404596e-14,0.0,0.0,1.3161954070831483e-13,0.0,0.0,2.213985282903248e-12,7.771806803626604e-12,1.0953889154311705e-12,5.491913819588132e-14,8.050368271098144e-14,0.0,0.0,1.3086915368253848e-13,0.0,0.0,0.0,2.1312865209057374e-12,7.668212540764747e-12,5.545736764211121e-14,6.93621060739198e-14,0.0,0.0,0.0,0.0,2.2060365965475184e-12,7.713720377830113e-12,0.0,0.0,0.0,0.0,5.5792847661306685e-14,8.447606759454075e-14,1.856070149419905e-12,1.4752402409169585e-12,5.581918199909419e-14,8.802892223039759e-14,0.0,0.0,1.3067736916899997e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0982393875482095e-12,3.5669436266735752e-12,2.34007249488178e-12,2.6047169422970087e-12,2.884672068500369e-12,1.3166941026943907e-12,1.911327644860324e-12,3.2517396982585334e-12,2.813797739119948e-12,2.4373221807273174e-12,1.1562176677085212e-10
t69,2.0125694153813413e-12,7.39983301882409e-12,9.586181245858688e-13,5.4581388982733875e-14,6.860795973794057e-14,0.0,0.0,0.0,0.0,0.0,2.048583354841752e-12,7.50272853153124e-12,1.1342089729252055e-12,5.5314632664355e-14,5.5242644550657536e-14,6.828201329876632e-14,0.0,0.0,1.324393201434588e-13,0.0,0.0,0.0,6.755540708237009e-12,1.1859121558379863e-12,5.6084668760753487e-14,0.0,0.0,0.0,0.0,9.443070237925868e-14,1.8983224293525575e-12,2.2958210556274886e-12,6.8160461146142805e-12,1.242092233713341e-12,5.6352955877373755e-14,0.0,0.0,1.3256511859377863e-13,0.0,0.0,1.9132637912627118e-12,7.372716383453861e-12,5.456978530418712e-14,8.234597515014059e-14,0.0,0.0,1.253696534607116e-13,0.0,0.0,0.0,2.0041345771176e-12,5.676728792188242e-14,0.0,0.0,1.3159453577665272e-13,0.0,0.0,2.0867776790801782e-12,7.619270471210936e-12,1.0849542869975308e-12,5.492687541220085e-14,8.013135787426315e-14,0.0,0.0,1.304360316824004e-13,0.0,0.0,0.0,2.0098272319761018e-12,7.572591595664759e-12,5.5350213703609236e-14,6.882492313854275e-14,0.0,0.0,0.0,0.0,2.2051763910705764e-12,7.712125459950786e-12,0.0,0.0,0.0,0.0,5.585787610858966e-14,8.450679240599327e-14,1.8610778181912073e-12,1.4823454610570986e-12,5.5880819848078556e-14,8.831007229360607e-14,0.0,0.0,1.3109700948109402e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9137106810478564e-12,3.240945211542636e-12,2.3898458495001365e-12,2.6392920037759895e-12,2.5969205690671126e-12,1.1730108785663474e-12,1.6663633794493467e-12,3.055886044357396e-12,2.8050739605148426e-12,2.448528022189006e-12,1.1313398447706722e-10
