Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK0 0 CCGT,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,BE0 0 CCGT_CCS,DE0 0 CCGT_CCS,DK0 0 CCGT_CCS,DK3 0 CCGT_CCS,FR0 0 CCGT_CCS,GB4 0 CCGT_CCS,GB5 0 CCGT_CCS,NL0 0 CCGT_CCS,NO3 0 CCGT_CCS,SE3 0 CCGT_CCS
t52,2.016475159999932e-11,3.819139698453273e-11,6.719999999988148,1.9335840766483915e-12,0.000999999999439102,0.0,0.0,0.0,0.0,0.0,2.193449873942863e-11,4.280742333139399e-11,84.00000000000028,2.2749679379895548e-12,2.172903414126776e-12,0.0009999999994553493,0.0,0.0,2.9186461085495777e-12,0.0,0.0,0.0,2.4705093240764222e-11,8.106078943983512,2.17370585268393e-12,0.0,0.0,0.0,0.0,0.001000000001764203,1.0331183627686725e-11,1.301866199019897e-11,2.5094612665481644e-11,10.613921059985351,2.1269298202859494e-12,0.0,0.0,2.6579000838449008e-12,0.0,0.0,2.0916152035930007e-11,4.331963551706833e-11,2.142313147624153e-12,62.18099999999488,0.0,0.0,2.7143254428106946e-12,0.0,0.0,0.0,1.5945371902331332e-11,2.1245885740838174e-12,0.0,0.0,2.6940359620669203e-12,0.0,0.0,1.7752337341541552e-11,4.1549983209630145e-11,44.19504798998825,2.1964136180263408e-12,14.338000000000733,0.0,0.0,2.7656070509203474e-12,0.0,0.0,0.0,2.092510028201732e-11,4.470979485883468e-11,2.2573514581578235e-12,0.000999999999441002,0.0,0.0,0.0,0.0,1.213975757042286e-11,3.8885586150275284e-11,0.0,0.0,0.0,0.0,1.8565794958102885e-12,0.0010000000015528035,1.030337388867024e-11,78.99999999998852,1.837082387314709e-12,5.730999999997966,0.0,0.0,2.605406913435664e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542908360003,21.80336505341257,11.308341008169771,33.68624819797094,50.942470767806654,3.857970775419258e-11,11.704125846635016,8.519545123419194,16.840281474617832,1.97987392155448e-10
t53,1.730824356381374e-11,3.6471664907556876e-11,6.719999999987516,1.9311449623838597e-12,0.0009999999994278826,0.0,0.0,0.0,0.0,0.0,1.8448033406743797e-11,4.050052556840326e-11,83.99999999998978,2.2723343836227096e-12,2.1702787319336512e-12,0.0009999999994443564,0.0,0.0,2.9000645570742658e-12,0.0,0.0,0.0,2.4697656843070116e-11,8.106078943983706,2.17313279037413e-12,0.0,0.0,0.0,0.0,0.0010000000017644252,1.03285831805802e-11,1.2997386494105037e-11,2.508184461892131e-11,10.613921059985474,2.1263617151115494e-12,0.0,0.0,2.6572448554983455e-12,0.0,0.0,1.772303385836984e-11,4.113446763537151e-11,2.1415948752828642e-12,62.18099999997865,0.0,0.0,2.7092666507094486e-12,0.0,0.0,0.0,1.4788193434571673e-11,2.1275438080819155e-12,0.0,0.0,2.7101406050580987e-12,0.0,0.0,1.6203565107315026e-11,4.0452219705651936e-11,44.19504798998785,2.1974576272242297e-12,14.337999999998473,0.0,0.0,2.7723130641627062e-12,0.0,0.0,0.0,1.776829342557613e-11,4.228950002556123e-11,2.2548646582680533e-12,0.0009999999994300365,0.0,0.0,0.0,0.0,1.2137558224223539e-11,3.887682407391787e-11,0.0,0.0,0.0,0.0,1.855904027039715e-12,0.0010000000015533833,1.0291587307844328e-11,78.99999999999007,1.8364997295260172e-12,5.730999999998876,0.0,0.0,2.6043541706535357e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542908263318,21.80336505331248,11.308341008171844,33.68624819797222,50.94247076956894,3.815571445049412e-11,11.704125846635698,8.519545123405022,16.840281474617395,1.980565829849455e-10
t54,1.5787770115029755e-11,3.545348840916841e-11,6.719999999987155,1.9295300313438838e-12,0.000999999999418494,0.0,0.0,0.0,0.0,0.0,1.655442022022516e-11,3.9004153603255383e-11,83.99999999998924,2.2704480479740585e-12,2.1684352424749405e-12,0.0009999999994357795,0.0,0.0,2.882405727736627e-12,0.0,0.0,0.0,2.4707246262481977e-11,8.106078943983638,2.1734016124131454e-12,0.0,0.0,0.0,0.0,0.001000000001765034,1.0333970459765223e-11,1.2989067102754626e-11,2.5083504087290285e-11,10.613921059985579,2.126610722972552e-12,0.0,0.0,2.656709569503074e-12,0.0,0.0,1.608464143847966e-11,3.9872096127055067e-11,2.14153143684119e-12,62.18099999999248,0.0,0.0,2.703635635394286e-12,0.0,0.0,0.0,1.4213384286054007e-11,2.1310334665928913e-12,0.0,0.0,2.7251670427276947e-12,0.0,0.0,1.542447012702653e-11,3.995936469118629e-11,44.19504798998779,2.19927103778674e-12,14.337999999999141,0.0,0.0,2.779195205666676e-12,0.0,0.0,0.0,1.6096513964125476e-11,4.078911572286014e-11,2.2531368298689297e-12,0.0009999999994201173,0.0,0.0,0.0,0.0,1.2136867342601625e-11,3.8873783296594536e-11,0.0,0.0,0.0,0.0,1.855972449199151e-12,0.0010000000015538764,1.0291331774815403e-11,78.99999999998991,1.836633403022791e-12,5.7309999999990175,0.0,0.0,2.6034051603171157e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542908129802,21.803365053285276,11.30834100817331,33.68624819797516,50.94247076935893,3.792333706695993e-11,11.704125846634726,8.519545123384477,16.840281474617296,1.9812553657582035e-10
t55,1.486837565259957e-11,3.4763362009311094e-11,6.719999999986614,1.92933001270252e-12,0.0009999999994092501,0.0,0.0,0.0,0.0,0.0,1.532192138461606e-11,3.782419036295743e-11,83.99999999998862,2.270170718411553e-12,2.1681060069600425e-12,0.0009999999994255847,0.0,0.0,2.8703077597666387e-12,0.0,0.0,0.0,2.4708748662580455e-11,8.10607894398343,2.1751048203072536e-12,0.0,0.0,0.0,0.0,0.0010000000017659201,1.0337202462032462e-11,1.2972650935971023e-11,2.5066516984995237e-11,10.61392105998532,2.1282300001824152e-12,0.0,0.0,2.6598167986472346e-12,0.0,0.0,1.5063584891028208e-11,3.8968385268669724e-11,2.1427813034106594e-12,62.180999999996125,0.0,0.0,2.7012854458486845e-12,0.0,0.0,0.0,1.38986954916288e-11,2.135702319029513e-12,0.0,0.0,2.7426901788909433e-12,0.0,0.0,1.4975132955958026e-11,3.9669877172059685e-11,44.19504798998712,2.2025473220002746e-12,14.337999999998804,0.0,0.0,2.7898734677673e-12,0.0,0.0,0.0,1.5083937933522076e-11,3.977535763310252e-11,2.2529911301976652e-12,0.0009999999994113752,0.0,0.0,0.0,0.0,1.2126404523458325e-11,3.883919326754365e-11,0.0,0.0,0.0,0.0,1.8573152414832277e-12,0.0010000000015541273,1.0286713024256829e-11,78.99999999998768,1.8380769024278167e-12,5.7310000000026085,0.0,0.0,2.60595503591212e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907973496,21.80336505333188,11.30834100817067,33.68624819797403,50.9424707694386,3.781871973800547e-11,11.704125846634447,8.519545123360542,16.840281474618124,1.9817268311442023e-10
t56,1.436318567320464e-11,3.439623182402047e-11,6.719999999986497,1.9281113268891108e-12,0.0009999999994030645,0.0,0.0,0.0,0.0,0.0,1.4630498776090276e-11,3.716466778682556e-11,83.99999999998825,2.2687504071724878e-12,2.166733356570323e-12,0.0009999999994184893,0.0,0.0,2.8571116046758224e-12,0.0,0.0,0.0,2.4699787809032683e-11,8.106078943983608,2.175531379644703e-12,0.0,0.0,0.0,0.0,0.0010000000017674642,1.0335124368444602e-11,1.2946443700153111e-11,2.5031054723913505e-11,10.613921059985131,2.1285868005414403e-12,0.0,0.0,2.659203829766004e-12,0.0,0.0,1.4473271177912401e-11,3.8440018508542765e-11,2.1427052574227888e-12,62.18100000000458,0.0,0.0,2.6956279828834173e-12,0.0,0.0,0.0,1.3713818609384113e-11,2.138686839790657e-12,0.0,0.0,2.7550924244745027e-12,0.0,0.0,1.470031821813247e-11,3.9472622076337786e-11,44.19504798998753,2.2043804443519342e-12,14.337999999998964,0.0,0.0,2.7966825628966174e-12,0.0,0.0,0.0,1.4524549477557758e-11,3.922368386707378e-11,2.2516493194152812e-12,0.0009999999994047294,0.0,0.0,0.0,0.0,1.2106208359414195e-11,3.8780760842285344e-11,0.0,0.0,0.0,0.0,1.8573656304826473e-12,0.001000000001554496,1.0276022845158871e-11,78.99999999999017,1.838244425690566e-12,5.730999999997355,0.0,0.0,2.6048555051674822e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503354290789605,21.803365053339803,11.308341008170375,33.68624819797404,50.94247076936182,3.781298031997865e-11,11.704125846632728,8.519545123352867,16.84028147461873,1.9818721790763942e-10
t57,1.4079660519872671e-11,3.41829934008915e-11,6.719999999986336,1.9263212485141547e-12,0.0009999999993980698,0.0,0.0,0.0,0.0,0.0,1.4273247888571812e-11,3.684360455493589e-11,83.99999999998793,2.266865305669979e-12,2.164856377666213e-12,0.0009999999994133103,0.0,0.0,2.846718662410693e-12,0.0,0.0,0.0,2.4692073973670873e-11,8.10607894398359,2.1752118054260372e-12,0.0,0.0,0.0,0.0,0.0010000000017696036,1.0332265496840791e-11,1.2929320185537982e-11,2.5006692881977573e-11,10.613921059985485,2.128165024501688e-12,0.0,0.0,2.658996747852652e-12,0.0,0.0,1.4095941165507592e-11,3.808764828860716e-11,2.1418294970708877e-12,62.18100000000049,0.0,0.0,2.690105695125128e-12,0.0,0.0,0.0,1.3581412520863894e-11,2.1405724613851135e-12,0.0,0.0,2.766191217485903e-12,0.0,0.0,1.4500846503436602e-11,3.926729611615988e-11,44.195047989987295,2.205411987845728e-12,14.337999999999205,0.0,0.0,2.8035506036096777e-12,0.0,0.0,0.0,1.4216011777481089e-11,3.891395157833704e-11,2.2497881849833115e-12,0.0009999999993996894,0.0,0.0,0.0,0.0,1.2081284784618693e-11,3.87129024685012e-11,0.0,0.0,0.0,0.0,1.856621720556315e-12,0.0010000000015548685,1.0263507151262921e-11,78.99999999998853,1.837688536932647e-12,5.731000000000783,0.0,0.0,2.6039030169814666e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907852571,21.803365053283265,11.308341008168961,33.68624819797615,50.94247076924425,3.7876112871673456e-11,11.70412584663272,8.519545123340647,16.84028147461778,1.9817107375729467e-10
t58,1.3921561447446087e-11,3.405252255182564e-11,6.719999999986178,1.9256779141847193e-12,0.0009999999993941123,0.0,0.0,0.0,0.0,0.0,1.4141241619144368e-11,3.67857309160112e-11,83.99999999998954,2.2661844906446233e-12,2.1642131244712352e-12,0.0009999999994095001,0.0,0.0,2.8390027241557324e-12,0.0,0.0,0.0,2.4679711646117045e-11,8.106078943983704,2.1758594844786038e-12,0.0,0.0,0.0,0.0,0.0010000000017723932,1.0327167674035608e-11,1.2914745334860464e-11,2.5001076131421333e-11,10.613921059985266,2.12870433946813e-12,0.0,0.0,2.6592157603327537e-12,0.0,0.0,1.3803455131820785e-11,3.7763944469583444e-11,2.1418695448576918e-12,62.1810000000006,0.0,0.0,2.6845452516434225e-12,0.0,0.0,0.0,1.3457464278162923e-11,2.1431055990172836e-12,0.0,0.0,2.775863343591382e-12,0.0,0.0,1.4341583219526539e-11,3.904969225894003e-11,44.19504798998665,2.207323537476889e-12,14.337999999998427,0.0,0.0,2.810361155787131e-12,0.0,0.0,0.0,1.4064584116887867e-11,3.877107672372095e-11,2.2490669953895292e-12,0.0009999999993962178,0.0,0.0,0.0,0.0,1.2057692584750099e-11,3.864580092407954e-11,0.0,0.0,0.0,0.0,1.856778953767032e-12,0.0010000000015552874,1.0248109142699421e-11,78.99999999998839,1.8379383292450816e-12,5.730999999998991,0.0,0.0,2.6031728145779424e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503354290783119,21.803365053298723,11.308341008169904,33.68624819796792,50.94247076929057,3.805637193804532e-11,11.704125846633982,8.519545123339077,16.840281474617484,1.98121530180981e-10
t59,1.401412984313701e-11,3.4303012425919996e-11,6.719999999986354,1.925249995830543e-12,0.0009999999993918194,0.0,0.0,0.0,0.0,0.0,1.4277179256133058e-11,3.71313425597198e-11,83.99999999999362,2.2657107998583588e-12,2.1637306594386652e-12,0.0009999999994091259,0.0,0.0,2.8356560721397337e-12,0.0,0.0,0.0,2.4680436593809864e-11,8.106078943983652,2.1763914205518603e-12,0.0,0.0,0.0,0.0,0.001000000001775916,1.032721465873888e-11,1.2924241255417577e-11,2.5002930382478285e-11,10.61392105998515,2.129110186128432e-12,0.0,0.0,2.661779518895605e-12,0.0,0.0,1.364890875777632e-11,3.7654609369759465e-11,2.1418413883157246e-12,62.181000000011956,0.0,0.0,2.681495225208676e-12,0.0,0.0,0.0,1.3486241670163158e-11,2.145276707108554e-12,0.0,0.0,2.7859903616419986e-12,0.0,0.0,1.4368191892584676e-11,3.9179565249610075e-11,44.195047989988495,2.2091484817689717e-12,14.338000000003,0.0,0.0,2.819311849093228e-12,0.0,0.0,0.0,1.4189099682698303e-11,3.911394480535434e-11,2.2485320295459785e-12,0.0009999999993943205,0.0,0.0,0.0,0.0,1.2043649887840799e-11,3.8615036709526464e-11,0.0,0.0,0.0,0.0,1.8568850293481534e-12,0.0010000000015557987,1.024655235689245e-11,78.99999999998833,1.8381237123555277e-12,5.731000000002059,0.0,0.0,2.6045900699692248e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907841541,21.80336505329323,11.308341008171178,33.68624819797397,50.94247076918635,3.788200100039978e-11,11.704125846634449,8.519545123343088,16.84028147461831,1.9807079391101377e-10
t60,1.406818444518951e-11,3.4417490142771976e-11,6.719999999986309,1.9251483047365064e-12,0.0009999999993906114,0.0,0.0,0.0,0.0,0.0,1.4375925361925673e-11,3.7321076692571994e-11,83.99999999998926,2.2656372490379397e-12,2.1636869842505756e-12,0.0009999999994073207,0.0,0.0,2.833428181923846e-12,0.0,0.0,0.0,2.4696704476259988e-11,8.10607894398372,2.177214654617975e-12,0.0,0.0,0.0,0.0,0.0010000000017802249,1.0341944774214793e-11,1.2962941373024682e-11,2.5026252255918525e-11,10.613921059985243,2.1298063575120425e-12,0.0,0.0,2.6637945578307227e-12,0.0,0.0,1.3406179160662368e-11,3.7314646819091424e-11,2.142074302739715e-12,62.18099999998961,0.0,0.0,2.67712288048278e-12,0.0,0.0,0.0,1.3499995753567552e-11,2.1474240093272797e-12,0.0,0.0,2.7935506247902296e-12,0.0,0.0,1.4390313931389965e-11,3.923953533768126e-11,44.19504798998779,2.2111844568589873e-12,14.338000000000239,0.0,0.0,2.827403038943319e-12,0.0,0.0,0.0,1.427243719546464e-11,3.9293433606212145e-11,2.2483918631460007e-12,0.0009999999993933523,0.0,0.0,0.0,0.0,1.2036486107209732e-11,3.8599192160779063e-11,0.0,0.0,0.0,0.0,1.8571461542164807e-12,0.0010000000015564267,1.0248888361465602e-11,78.99999999998808,1.8384243142071374e-12,5.731000000000505,0.0,0.0,2.604927092508722e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907843448,21.803365053357837,11.308341008173347,33.686248197973924,50.94247076934527,3.7765336270877435e-11,11.704125846634094,8.519545123341707,16.840281474617427,1.980270515678306e-10
t61,1.4076175099989538e-11,3.4434627481214176e-11,6.71999999998628,1.92436898333084e-12,0.0009999999993905947,0.0,0.0,0.0,0.0,0.0,1.4432142781835931e-11,3.741109789195363e-11,83.9999999999859,2.26493896502547e-12,2.1629847806414506e-12,0.0009999999994066344,0.0,0.0,2.832990441652353e-12,0.0,0.0,0.0,2.4743754109967112e-11,8.1060789439838,2.1772420621455782e-12,0.0,0.0,0.0,0.0,0.0010000000017853412,1.0376857246701762e-11,1.303808593588905e-11,2.509057753351414e-11,10.613921059985445,2.1296895718467154e-12,0.0,0.0,2.666563394699031e-12,0.0,0.0,1.3150842230639986e-11,3.6931144732430133e-11,2.141561305704127e-12,62.180999999996956,0.0,0.0,2.6735913844048417e-12,0.0,0.0,0.0,1.3515585118830498e-11,2.1484640978736133e-12,0.0,0.0,2.799689567112168e-12,0.0,0.0,1.4423289839708574e-11,3.9276926337485523e-11,44.19504798998787,2.2123852525751903e-12,14.337999999999033,0.0,0.0,2.8360662382796455e-12,0.0,0.0,0.0,1.429346570553379e-11,3.9333496585985716e-11,2.247618954576983e-12,0.000999999999392865,0.0,0.0,0.0,0.0,1.2042441004701943e-11,3.861632181522698e-11,0.0,0.0,0.0,0.0,1.856634125978676e-12,0.0010000000015571706,1.026517045509714e-11,78.99999999998931,1.8379901702336904e-12,5.731000000004468,0.0,0.0,2.605911411487521e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907839076,21.803365053256567,11.308341008168204,33.68624819797494,50.94247076871623,3.769121732323539e-11,11.704125846634186,8.51954512334009,16.840281474618433,1.9802055152722382e-10
t62,1.4052546537372947e-11,3.439497033937588e-11,6.7199999999863795,1.924637056674985e-12,0.0009999999993902768,0.0,0.0,0.0,0.0,0.0,1.445023786578136e-11,3.743259041326998e-11,83.99999999998616,2.2652722436411288e-12,2.1633489708558573e-12,0.0009999999994070492,0.0,0.0,2.834244564722437e-12,0.0,0.0,0.0,2.4883867317644614e-11,8.106078943984151,2.178213050448799e-12,0.0,0.0,0.0,0.0,0.001000000001791356,1.0447114737629333e-11,1.3170146220332618e-11,2.525615912997581e-11,10.613921059985774,2.1305081101672e-12,0.0,0.0,2.670144727378707e-12,0.0,0.0,1.2775755186168218e-11,3.6262185309743817e-11,2.1420452478897845e-12,62.18100000000672,0.0,0.0,2.67088501605137e-12,0.0,0.0,0.0,1.3538719160305885e-11,2.1501461469994373e-12,0.0,0.0,2.8045422209033304e-12,0.0,0.0,1.4471498950782546e-11,3.931438354792101e-11,44.19504798998815,2.2144580346554094e-12,14.337999999999173,0.0,0.0,2.8453561822829336e-12,0.0,0.0,0.0,1.4266289677961842e-11,3.9279358028329834e-11,2.247884991991594e-12,0.0009999999993930723,0.0,0.0,0.0,0.0,1.2060290372642078e-11,3.8663500957028546e-11,0.0,0.0,0.0,0.0,1.8570218457584734e-12,0.0010000000015580415,1.0297385403573485e-11,78.99999999998359,1.8383647717189964e-12,5.731000000002551,0.0,0.0,2.607549185901134e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503354290781997,21.80336505331918,11.308341008171407,33.6862481979709,50.94247076923665,3.765029593815475e-11,11.70412584663416,8.519545123339531,16.84028147461842,1.9806707454418444e-10
t63,1.3978247625163444e-11,3.4253542050406255e-11,6.71999999998619,1.9250243998221238e-12,0.000999999999390992,0.0,0.0,0.0,0.0,0.0,1.4404241913491503e-11,3.731861621623762e-11,83.99999999998815,2.265874957571167e-12,2.1638702760160277e-12,0.000999999999407249,0.0,0.0,2.840084789430444e-12,0.0,0.0,0.0,2.4775545624536043e-11,8.106078943983933,2.179096711410927e-12,0.0,0.0,0.0,0.0,0.0010000000017964653,1.041403848018891e-11,1.3137524878344622e-11,2.5172970187704484e-11,10.613921059985536,2.131201108571158e-12,0.0,0.0,2.676053100693615e-12,0.0,0.0,1.2542801606506019e-11,3.583410423660668e-11,2.142816776635075e-12,62.181000000005824,0.0,0.0,2.67395452714815e-12,0.0,0.0,0.0,1.357367555380746e-11,2.1515749838740953e-12,0.0,0.0,2.811381333475776e-12,0.0,0.0,1.4555520971986025e-11,3.940380947303145e-11,44.19504798998822,2.2165793743930666e-12,14.337999999999376,0.0,0.0,2.858311904017277e-12,0.0,0.0,0.0,1.416983810947742e-11,3.907440225834913e-11,2.2483982282729903e-12,0.0009999999993935043,0.0,0.0,0.0,0.0,1.2084971997197237e-11,3.872839930387563e-11,0.0,0.0,0.0,0.0,1.8574136614058557e-12,0.0010000000015588865,1.0347438743748027e-11,78.99999999998872,1.8387349514510148e-12,5.730999999997111,0.0,0.0,2.6126664023972792e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907789571,21.803365053323756,11.308341008169975,33.6862481979763,50.942470769154575,3.7633041342888705e-11,11.704125846634374,8.51954512333627,16.84028147462473,1.9813085255045617e-10
t64,1.3946238217120612e-11,3.4130123038419485e-11,6.719999999986159,1.9256756417375443e-12,0.0009999999993920137,0.0,0.0,0.0,0.0,0.0,1.4384966120541915e-11,3.7193432004010857e-11,83.99999999998886,2.266649188873832e-12,2.1646684225543846e-12,0.0009999999994088269,0.0,0.0,2.8450042327176397e-12,0.0,0.0,0.0,2.4786585660331884e-11,8.106078943983855,2.1800930500608515e-12,0.0,0.0,0.0,0.0,0.0010000000018026882,1.0434008310838787e-11,1.3175894739391958e-11,2.5181434120917932e-11,10.613921059985643,2.131991331395818e-12,0.0,0.0,2.67978349136956e-12,0.0,0.0,1.2443592487390803e-11,3.5539613587439176e-11,2.144009905458859e-12,62.18099999999984,0.0,0.0,2.677727696489239e-12,0.0,0.0,0.0,1.365439463675625e-11,2.152803748870593e-12,0.0,0.0,2.8146116745638694e-12,0.0,0.0,1.4699288495559657e-11,3.954135871406439e-11,44.195047989988275,2.2187043108176527e-12,14.337999999999676,0.0,0.0,2.8691683568848353e-12,0.0,0.0,0.0,1.4106549336876334e-11,3.887158817992054e-11,2.2490927773085024e-12,0.0009999999993952416,0.0,0.0,0.0,0.0,1.2122073661139498e-11,3.8826799759798626e-11,0.0,0.0,0.0,0.0,1.8578621749870636e-12,0.0010000000015599143,1.0418775734434867e-11,78.99999999998838,1.839143038182366e-12,5.731000000000082,0.0,0.0,2.6154512713357943e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907769927,21.803365053329166,11.308341008170842,33.686248197973484,50.94247076928264,3.765046608460788e-11,11.704125846633401,8.519545123335103,16.840281474619598,1.9816383396599165e-10
t65,1.4028732797627802e-11,3.411985995968413e-11,6.719999999986287,1.9257792087430158e-12,0.0009999999993952676,0.0,0.0,0.0,0.0,0.0,1.4482679318459854e-11,3.7231875819499795e-11,83.99999999998823,2.2669299380726205e-12,2.1649356975926175e-12,0.0009999999994119763,0.0,0.0,2.852011518418238e-12,0.0,0.0,0.0,2.491238429881821e-11,8.106078943984025,2.1803640738808458e-12,0.0,0.0,0.0,0.0,0.0010000000018099379,1.0515375311385104e-11,1.3302094612383354e-11,2.5305758491399517e-11,10.613921059985705,2.132019017504124e-12,0.0,0.0,2.6842807751054877e-12,0.0,0.0,1.2688258607031e-11,3.581309745427895e-11,2.1448937367345905e-12,62.18099999999933,0.0,0.0,2.686366464707762e-12,0.0,0.0,0.0,1.3780603103445405e-11,2.15300378388643e-12,0.0,0.0,2.8173341246582828e-12,0.0,0.0,1.4892977389549965e-11,3.969945362650295e-11,44.19504798998803,2.2200764085340227e-12,14.337999999999473,0.0,0.0,2.8806850656973555e-12,0.0,0.0,0.0,1.416172602178161e-11,3.8823238304130804e-11,2.2492826136425907e-12,0.0009999999993983097,0.0,0.0,0.0,0.0,1.2158762496360848e-11,3.8922276881373675e-11,0.0,0.0,0.0,0.0,1.857542909126461e-12,0.0010000000015609502,1.0487628951010658e-11,78.99999999998933,1.8388231790981523e-12,5.73099999999754,0.0,0.0,2.6184010050230587e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033542907779072,21.803365053298332,11.308341008171553,33.68624819797553,50.942470768667505,3.77058713236534e-11,11.704125846635336,8.519545123336982,16.84028147461748,1.981619820145785e-10
