Time,Weight
1,30.08241758241758
2,30.08241758241758
3,30.08241758241758
4,30.08241758241758
5,30.08241758241758
6,30.08241758241758
7,30.08241758241758
8,30.08241758241758
9,30.08241758241758
10,30.08241758241758
11,30.08241758241758
12,30.08241758241758
13,30.08241758241758
14,30.08241758241758
15,30.08241758241758
16,30.08241758241758
17,30.08241758241758
18,30.08241758241758
19,30.08241758241758
20,30.08241758241758
21,30.08241758241758
22,30.08241758241758
23,30.08241758241758
24,30.08241758241758
25,30.08241758241758
26,30.08241758241758
27,30.08241758241758
28,30.08241758241758
29,30.08241758241758
30,30.08241758241758
31,30.08241758241758
32,30.08241758241758
33,30.08241758241758
34,30.08241758241758
35,30.08241758241758
36,30.08241758241758
37,30.08241758241758
38,30.08241758241758
39,30.08241758241758
40,30.08241758241758
41,30.08241758241758
42,30.08241758241758
43,30.08241758241758
44,30.08241758241758
45,30.08241758241758
46,30.08241758241758
47,30.08241758241758
48,30.08241758241758
49,24.06593406593407
50,24.06593406593407
51,24.06593406593407
52,24.06593406593407
53,24.06593406593407
54,24.06593406593407
55,24.06593406593407
56,24.06593406593407
57,24.06593406593407
58,24.06593406593407
59,24.06593406593407
60,24.06593406593407
61,24.06593406593407
62,24.06593406593407
63,24.06593406593407
64,24.06593406593407
65,24.06593406593407
66,24.06593406593407
67,24.06593406593407
68,24.06593406593407
69,24.06593406593407
70,24.06593406593407
71,24.06593406593407
72,24.06593406593407
73,24.06593406593407
74,24.06593406593407
75,24.06593406593407
76,24.06593406593407
77,24.06593406593407
78,24.06593406593407
79,24.06593406593407
80,24.06593406593407
81,24.06593406593407
82,24.06593406593407
83,24.06593406593407
84,24.06593406593407
85,24.06593406593407
86,24.06593406593407
87,24.06593406593407
88,24.06593406593407
89,24.06593406593407
90,24.06593406593407
91,24.06593406593407
92,24.06593406593407
93,24.06593406593407
94,24.06593406593407
95,24.06593406593407
96,24.06593406593407
97,21.05769230769231
98,21.05769230769231
99,21.05769230769231
100,21.05769230769231
101,21.05769230769231
102,21.05769230769231
103,21.05769230769231
104,21.05769230769231
105,21.05769230769231
106,21.05769230769231
107,21.05769230769231
108,21.05769230769231
109,21.05769230769231
110,21.05769230769231
111,21.05769230769231
112,21.05769230769231
113,21.05769230769231
114,21.05769230769231
115,21.05769230769231
116,21.05769230769231
117,21.05769230769231
118,21.05769230769231
119,21.05769230769231
120,21.05769230769231
121,21.05769230769231
122,21.05769230769231
123,21.05769230769231
124,21.05769230769231
125,21.05769230769231
126,21.05769230769231
127,21.05769230769231
128,21.05769230769231
129,21.05769230769231
130,21.05769230769231
131,21.05769230769231
132,21.05769230769231
133,21.05769230769231
134,21.05769230769231
135,21.05769230769231
136,21.05769230769231
137,21.05769230769231
138,21.05769230769231
139,21.05769230769231
140,21.05769230769231
141,21.05769230769231
142,21.05769230769231
143,21.05769230769231
144,21.05769230769231
145,52.14285714285714
146,52.14285714285714
147,52.14285714285714
148,52.14285714285714
149,52.14285714285714
150,52.14285714285714
151,52.14285714285714
152,52.14285714285714
153,52.14285714285714
154,52.14285714285714
155,52.14285714285714
156,52.14285714285714
157,52.14285714285714
158,52.14285714285714
159,52.14285714285714
160,52.14285714285714
161,52.14285714285714
162,52.14285714285714
163,52.14285714285714
164,52.14285714285714
165,52.14285714285714
166,52.14285714285714
167,52.14285714285714
168,52.14285714285714
169,52.14285714285714
170,52.14285714285714
171,52.14285714285714
172,52.14285714285714
173,52.14285714285714
174,52.14285714285714
175,52.14285714285714
176,52.14285714285714
177,52.14285714285714
178,52.14285714285714
179,52.14285714285714
180,52.14285714285714
181,52.14285714285714
182,52.14285714285714
183,52.14285714285714
184,52.14285714285714
185,52.14285714285714
186,52.14285714285714
187,52.14285714285714
188,52.14285714285714
189,52.14285714285714
190,52.14285714285714
191,52.14285714285714
192,52.14285714285714
193,55.1510989010989
194,55.1510989010989
195,55.1510989010989
196,55.1510989010989
197,55.1510989010989
198,55.1510989010989
199,55.1510989010989
200,55.1510989010989
201,55.1510989010989
202,55.1510989010989
203,55.1510989010989
204,55.1510989010989
205,55.1510989010989
206,55.1510989010989
207,55.1510989010989
208,55.1510989010989
209,55.1510989010989
210,55.1510989010989
211,55.1510989010989
212,55.1510989010989
213,55.1510989010989
214,55.1510989010989
215,55.1510989010989
216,55.1510989010989
217,55.1510989010989
218,55.1510989010989
219,55.1510989010989
220,55.1510989010989
221,55.1510989010989
222,55.1510989010989
223,55.1510989010989
224,55.1510989010989
225,55.1510989010989
226,55.1510989010989
227,55.1510989010989
228,55.1510989010989
229,55.1510989010989
230,55.1510989010989
231,55.1510989010989
232,55.1510989010989
233,55.1510989010989
234,55.1510989010989
235,55.1510989010989
236,55.1510989010989
237,55.1510989010989
238,55.1510989010989
239,55.1510989010989
240,55.1510989010989
