Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
AnnualSum,-2.0847153401847062e8,9.08316853998757e7,-1.0098356844587585e8,-2.287093961289699e8,-9.930702683819354e7,-2.45211966804926e7,2.742372329569364e6,-3.7374056794386e7,3.5752751673142865e7,2.478721398742744e7,1.5773477561609862e7,-2.6847131713320512e7,3.079717673543027e7,-2.8557984234657172e7,-2.611054817965356e6,-2.989290642458803e-5,493994.3980529858,821499.2199416339,-233178.60792454943,-549548.7157825428,-3.927779352638184e6,9.801130719540803e6,1.046612955628382e-5,-0.00032515756817574947,9.793767901525887e6,9.7993378976819e6,2.9107486346741132e7,2.0228847814452495e7,-9.543478871561233e6,-4.9090619323559034e8
t1,-17711.006131491147,9595.277448570658,-12696.727339996198,-26960.789279995257,-19018.749252986603,2.9405709884397697e-8,-1186.5112447383628,-4999.999999994907,5999.999999998838,4999.999999998812,7999.999999998205,101.93836969376845,5599.999999964925,-4443.943481506669,4.7787056268898895e-11,-2.415830258576967e-9,968.8558837697335,1763.8262930563137,-1.887688557844273e-9,-1.925200978627456e-9,-2066.271503691338,4999.999999997814,8.879858177361637e-9,-2.497372596643403e-7,4999.999999993622,4999.999999998032,4999.999999998541,387.45676190963496,3253.128044099112,-28413.515433570126
t2,-22248.558656646248,13346.244485951658,-12696.727339994419,-26960.789279994213,-19018.7492529843,9.096082506614823e-10,-670.5113493906726,-4999.9999999936435,5999.999999998919,4999.999999998909,7999.999999998249,-1.0263221824454985e-7,5599.9999999631345,-355.3815000904337,5.318106165396085e-11,-1.6292730928037279e-9,1148.300596315526,2401.7285526007554,-2.5728560081201985e-9,-2.624748382446399e-9,-2066.2715036913664,4999.999999997892,8.92427366804807e-9,-2.497429963661978e-7,4999.999999993652,4999.999999998091,4999.9999999985375,5.0642565377219735e-9,5939.9999999685415,-21580.71524834568
t3,-23275.975811108798,13233.253736794566,-12696.727339993502,-26960.78927999419,-19018.749252984377,-1.5507636949450952e-10,-777.3198270312645,-4999.999999993292,5999.999999998912,4999.999999998903,7999.999999998245,-107.5731127723712,5599.99999996255,-1.506637737667742e-8,-1.4458032516900999e-11,-1.6442117126548856e-9,1236.2743905516895,2820.762827544015,-1.7489404652653673e-9,-1.794644369328712e-9,-2066.2715036913714,4999.999999997888,8.974906395530147e-9,-2.497439753991942e-7,4999.999999993657,4999.999999998095,4999.999999998547,6.182713872108696e-9,5755.044197749934,-22258.070975237177
t4,-22391.25805071407,11193.462169469982,-12696.727339981573,-26960.78927998441,-18546.166095371627,2.5754224568935122e-8,-667.6373579146903,-4999.999999866083,5999.9999999988995,4999.99999999889,7999.99999999822,5.807088489963832e-8,5356.53472357172,-6.375075262528935e-9,8.475813252870622e-10,5.935154090093766e-11,1083.6120233738234,2223.599595014024,-1.887997857350676e-9,-1.949651893404782e-9,-2066.2715036913423,4999.999999997869,8.977662730870423e-9,-2.497739231561736e-7,4999.999999993629,4999.999999998066,4999.999999998483,1.2163655590539176e-9,5552.678808867392,-23918.96230740786
t5,-27706.74136567181,16444.168335866027,-12696.727339983423,-26960.789279984972,-13791.008463437309,411.26884360737574,-864.1910755622972,-4999.99999990345,5999.999999998917,4999.999999998873,7999.999999998269,1.3213738177105399,4689.513167384728,-1.6451268786942642e-9,1.2031328639765255e-9,9.436165322717256e-11,772.078583946185,1210.0772446486108,-2.517278008129189e-9,-2.5800801164447407e-9,-2066.271503691351,4999.999999997837,8.977247059418591e-9,-2.498077102191839e-7,4999.9999999936035,4999.9999999980255,4999.999999998461,7.188635030459909e-10,5939.9999998184685,-20617.301479407066
t6,-26199.032354612988,14252.447216184844,-12696.72733998338,-26960.78927998458,-10641.370840717565,770.4638695619007,-1001.6077989265676,-4999.999999902655,5999.999999998889,4999.999999998884,7999.999999998245,224.46064623483463,3720.2896101817596,-5.460178197360082e-9,1.2418181425038153e-9,1.4603105045608266e-10,355.71408710364597,406.04710588812867,-2.196472471526713e-9,-2.3445479786782525e-9,-2066.2715036913423,4999.999999997881,8.988750777220555e-9,-2.4981648793322444e-7,4999.999999993641,4999.999999998099,4999.999999998442,9.43735190961291e-10,5939.999999870541,-19896.37658305784
t7,-26922.136133622647,14790.391736108091,-12696.72733998195,-26960.789279984172,-9846.342575826282,3965.932478472916,-2227.3740280531697,-4999.999999899852,5999.9999999987585,4999.99999999882,7999.999999998001,757.118655595737,142.03003779302898,-4.058149231457331e-9,1.1864791023569597e-9,1.3937606973392604e-10,-820.5542920330583,-1445.6211013733855,-2.379354922155269e-9,-2.6787602215593365e-9,-2066.2715036911973,4999.999999997691,8.89915297856869e-9,-2.497317765011849e-7,4999.999999993486,4999.999999997962,4999.99999999839,5.196506431027488e-10,5939.999999909302,-23390.34334685163
t8,-22833.431750902866,11967.217958961297,-12696.72733998189,-26960.789279983997,-15276.457402491587,2.579677168433118e-9,-1533.1396238402663,-4999.999999899246,5999.999999994863,4999.999999994068,4548.309707623838,-9.639134145515497e-9,4824.502821971476,-1.2047197800651033e-8,1.293705456875494e-10,-3.110878030713966e-10,-1201.7080679323815,-3106.910175351837,-1.9054022139053267e-9,-1.973820313610428e-9,-903.6112105537483,2522.6456407778046,3.0707332325957522e-9,-2.4269167242813883e-7,2515.0219830635347,2527.6274204289352,4999.999999994318,2.578833216873793e-9,4602.155781745391,-40005.29353664251
t9,-21516.47527756151,13375.584123956683,-12696.727339981362,-26960.789279984336,-19018.74925271925,-2.844681548058448e-8,-1851.7625065194165,-4999.999999936706,5999.999999994992,4999.999999994278,1747.447239136823,-861.5635212826323,5381.69960699793,-2807.9419891503812,-2.2529364583260733e-9,-1.6124071951514645e-9,-1419.5967652135325,-3665.5618270165746,1.9057991956590727e-9,1.7905350448894968e-9,-703.0181094173763,1376.9064168904652,2.3678934471277428e-9,-9.100558980056134e-9,1375.773783341505,1376.3355438499382,4999.999999994436,3.298924362321269e-9,2.19141388504221e-9,-55868.439154655905
