,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
t90,0.09040768834540241,8.115166993860973,0.04097746516022287,0.0691853471236926,0.9142110411847175,0.028859579609737278,0.030336478807968883,0.028156766167882666,0.39527508890364516,0.03277857610859901
t91,0.08949780098427847,8.10940339545959,0.049426242105053905,0.06815913506027221,0.9136062154317619,0.02782494700359188,0.029279716069724415,0.02724390526112793,0.3931676848062029,0.048530783039725134
t92,0.08751518973291793,8.097284664856181,0.06877216232581736,0.08019640783707949,0.912570794529081,0.02685736043426241,0.027922725244631477,0.026809580378587265,0.38746660108788716,0.059378988434957654
t93,0.11783387142533634,8.140674947268286,0.07021429331849406,0.0957464769305026,0.9588449989828921,0.025139314365202697,0.025907686137657038,0.044525173398112766,0.3833429032514711,0.06836037232631069
t94,0.1348213771982594,8.162314702381122,0.07647985658631672,0.10531196154160644,0.9339240331362805,0.04676942355220696,0.04770695464234797,0.05059151986427062,0.3810342724299413,0.06277887742316239
t95,0.1482530451698057,8.179054883244754,0.08465358443489611,0.11555059970998932,0.949566954549825,0.05553149475279938,0.05930121160984281,0.05866446280221249,0.3770702615167465,0.05956435091174992
t96,0.14858317707438282,8.17888627788675,0.08451355846391106,0.11534529253561528,0.949360437645312,0.05845422721150404,0.05924281028380226,0.05841345164013714,0.37698913242771137,0.0594190835748821
t97,0.6071632604385633,8.819053107944837,0.06557300213211974,0.5418641342075989,1.8250143016558549,0.1030564689294013,0.6741170256251018,0.4302243102308828,0.2820626427297677,0.04656574379017241
t98,0.6294017885272413,8.820778085192984,0.06563459898505111,0.5393929989682947,1.8416860610292236,0.10305351890369734,0.7031853352343332,0.44800668321749737,0.28091566562778186,0.04649758966460208
t99,0.6334413597878978,8.817033919478357,0.06564633437181686,0.538166893421902,1.8699781189564568,0.1030688194131426,0.7119430044006915,0.45116662282037556,0.28046933177594313,0.04649837021731567
t100,0.634915734391577,8.809269732873078,0.10086547086777115,0.5357681616426289,1.8708530398786543,0.10026789224546347,0.7129576644977926,0.4525155859209296,0.2802475055416832,0.045979920555411606
t101,0.6344112279275935,8.809238615935538,0.10159806694255624,0.5359078167083371,1.8714084641632494,0.09997173867072727,0.7126900756955014,0.4519120110713443,0.28023505402198085,0.04599551900781159
t102,0.6346099855858708,8.813226941316461,0.06603102732904714,0.5378796388215701,1.8718231850085192,0.10246672607319195,0.7117063143741311,0.452211405495558,0.2804548347312734,0.046533589145781755
t103,0.6336032471586948,8.813307217658304,0.06568032856601276,0.5380650053963097,1.870624915698096,0.10265012397106776,0.7122364043849553,0.45150815754273627,0.2804735453170599,0.046540211719231034
t104,0.6192214658255628,8.81850624886402,0.06567131837193184,0.5377241220922345,1.8427824941868856,0.1028316394303814,0.7127859186505446,0.43912975800331133,0.2810767977827553,0.04655941666009321
t105,0.5497888855064607,8.839611540017044,0.06571169428053118,0.5531027733021827,1.7256030695592102,0.10385446968310628,0.31434851241809947,0.30135447405328786,0.3023465874734565,0.04731619184142535
