,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture
t70,1.4809240184131933,95.0991471393169,0.16739455054249752,0.24959739344781096,12.747677166617523,1.4953391123210436,224.31462327795035,298.01619875157036,0.11103100548313113,14.834288647379116
t71,1.480945054988276,95.09921159041315,0.16736528907678772,0.2496062588468415,12.747686967979789,1.4953795117336293,224.31474554659752,298.01619110632686,0.11103630859235485,14.834266358302832
t72,1.4810029705168313,95.09921985874035,0.1673615601307474,0.24960841978855947,12.74774104003657,1.495447033212587,224.31490887114015,298.0162266189101,0.11104305017265644,14.834268532028378
t73,1.4810015048796639,95.09921400215285,0.16736392160360608,0.24960910087165775,12.747731824993023,1.4954664717663575,224.31493422125828,298.01622100257714,0.11104631287128225,14.834269479137877
t74,1.4809965192794368,95.09921144136054,0.1673674053603161,0.24961425106249846,12.747719690737428,1.4954695871007686,224.31492403651345,298.01621713858486,0.11104954307876062,14.834269842100888
t75,1.4810032771864303,95.09922229187427,0.16737933349252807,0.2496026416603526,12.74771774259367,1.4954715207492233,224.31490585795842,298.0162203963362,0.1110516526138361,14.834270452292786
t76,1.4810252409345053,95.09924255166818,0.1673722480975937,0.24958296672732463,12.747736046826418,1.4954792831618886,224.31490296604548,298.016230961615,0.11105115413905861,14.83427054829437
t77,1.4809811156938997,95.09920993399928,0.1673690276040041,0.24960007970021217,12.74771816267731,1.495591089682032,224.31519206634783,298.0162093135838,0.11104041465956112,14.83429099551287
t78,1.4809401846443124,95.09917017052588,0.1672819113838664,0.24939806197015635,12.74767955916156,1.4954905744640945,224.31490207029427,298.01619702678846,0.11104472233080621,14.834189378051894
t79,1.4808747569881153,95.09910185092679,0.1671054263708495,0.24935044293579908,12.74762446339247,1.4954499996549417,224.3148252849711,298.0161801673201,0.11104083365071661,14.83398916960247
t80,1.480897476042891,95.09911102974304,0.16702743581974241,0.2491874827309084,12.747616701044619,1.4953609192885386,224.31459647218907,298.0161951598298,0.1110326669727276,14.833920059920658
t81,1.4809055846794648,95.09911637356284,0.12297894319686771,0.23563588650117764,12.747603116104242,1.4953777550172578,224.3146021254788,298.01621549899187,0.1110236762522438,14.830581124827567
t82,1.480888451829559,95.09909884937706,0.043233290331923815,0.10682845973236156,12.747578828275556,1.4954183886008316,224.3148345594388,298.01621326576804,0.11101111440794771,7.418621906004755
t83,1.480863496008715,95.09902368002889,0.12282919082430961,0.23553604398322578,12.747518167536171,1.4954591476794916,224.31490717039236,298.01618894494237,0.11101708249024814,14.830425994453737
t84,1.4808778555463573,95.09910287514647,0.1669763898317076,0.24914956047635714,12.74758111521174,1.4954349295055291,224.31492793508045,298.0161980710643,0.11101725054716838,14.833824777050943
t85,1.4808753172596307,95.09910666546739,0.16709448262579196,0.24931948974851026,12.747579682954058,1.4954290310145046,224.31493338496313,298.01619774111845,0.11101812575608372,14.833967246562388
t86,1.480868647403315,95.09909334232047,0.1671715929252716,0.24931956360748825,12.74756424352716,1.495393266425558,224.31490711937167,298.01618996792996,0.11101969852461972,14.83408512849595
t87,1.4808712113203784,95.09910158853772,0.16723967678579618,0.2492978223409659,12.747562126040773,1.495412386755368,224.31486710210206,298.01619628587395,0.11102033982880724,14.834152569763004
t88,1.4808781822300137,95.09915087546251,0.16726136720248297,0.24933692228439966,12.747595976310496,1.495435779746047,224.31478818657828,298.0162025773001,0.11102156552261486,14.834166781825967
t89,1.4808737938042207,95.09911230183255,0.16709463970556002,0.2493136101929274,12.74757146723216,1.4954423152176668,224.31477595263243,298.0162078065445,0.11101938473856499,14.833977744502095
t90,1.480880104098835,95.09913102568217,0.16710761266934793,0.2493250063143269,12.74760142122193,1.4954551188000564,224.31480043734175,298.01622234457517,0.11101603789867971,14.833979263223387
t91,1.4808597192455464,95.09912775189581,0.1671911950150036,0.24929217755861582,12.747604481450944,1.4954585928744528,224.31478943033707,298.01622046554684,0.11101430432681293,14.834151652370096
t92,1.4809194070079639,95.09918367043105,0.1673209466465456,0.24945528785703777,12.74761776206586,1.4954538434827525,224.31473198122995,298.01623181172465,0.1110179174810771,14.834228958925422
t93,1.4812208729082936,95.09947444879694,0.16738082526909723,0.24966132943332708,12.747889608765146,1.4953848027425738,224.3146213817918,298.0164101847484,0.11102456004797828,14.834271014915752
t94,1.4812935186965346,95.09958608459716,0.1674379415054989,0.24979314754147525,12.747850135002599,1.4955092353717392,224.3148570876637,298.01645948251684,0.11102903455731404,14.834277264329215
t95,1.481337689691017,95.09963680229312,0.16748464772223898,0.249864104750066,12.747905155167864,1.4955151168087024,224.3148756302898,298.0164800151242,0.1110360099651804,14.834283662936354
t96,1.4813585353482455,95.09963621200414,0.16748514878733933,0.24987543226142162,12.747916661632665,1.495527915372418,224.31486925926177,298.01647518665374,0.11103770481773256,14.834287178944622
t97,1.48166872846906,95.0999516646319,0.16749635323757892,0.2501979881964564,12.748293864327694,1.4955829670027365,224.31519235313664,298.0166853840644,0.1110455637415902,14.834288521848787
t98,1.4816756354415876,95.0999672141771,0.16749577691045645,0.25019747204268017,12.748291714163706,1.4955769628578417,224.31520138703547,298.0166778682534,0.11104730226994473,14.834292685031473
t99,1.481664065490107,95.09996997246681,0.16749825700371462,0.25019182930846556,12.748284157031138,1.495569292704077,224.31518460019723,298.0166694131585,0.11104661763264884,14.83429410378617
t100,1.4816575598284498,95.0999664359537,0.1675746310380443,0.2501869258554261,12.748280709355996,1.4955668623303875,224.31516564923035,298.01666804159646,0.11104467269903036,14.83429455209735
t101,1.4816573844285956,95.09996409202897,0.16756705191221552,0.25018192024129576,12.748288438323812,1.4955684401355498,224.31515341196356,298.0166667470356,0.11104244773411392,14.834296775177052
t102,1.481658952873361,95.09996725715676,0.16749013792366865,0.2501779409395937,12.748289507441187,1.4955592399823563,224.3151493858956,298.0166696393613,0.11104042409066095,14.834299378650268
t103,1.4816597538593246,95.09997255919293,0.1674795556663631,0.2501697652611093,12.748288401635664,1.4955554050047368,224.31514632418222,298.01667449166644,0.11103494056807231,14.834300374955166
t104,1.4816649003890423,95.09997835961467,0.16747232451202804,0.2501625509232417,12.748287513876656,1.4955531828572177,224.3151462493142,298.01668638305364,0.11102828934809303,14.834302239211418
t105,1.48166129270435,95.09998238278646,0.1674706042871463,0.2501586686268712,12.748266806290516,1.4955576278598866,224.31513878752557,298.0166854662131,0.11101903590315593,14.834299976312373
t106,1.4816575994119967,95.09997028300967,0.1674607114856643,0.2501432364709191,12.748260896751203,1.4955582280510447,224.31508386879943,298.01669181408295,0.11100657327809232,14.834295100704127
t107,1.481655082354349,95.09997264381266,0.16745224297362962,0.2501319858235776,12.748262296011514,1.495556102087812,224.31514415711337,298.0167124981891,0.11099897536800292,14.834291617269198
t108,1.481654230549517,95.099972265199,0.16744948452970304,0.25012443083778885,12.74825911796716,1.4955514083553096,224.31517717097415,298.0167118021693,0.11099531819132966,14.834289198604427
t109,1.481648720582526,95.09997598025667,0.1675279196863166,0.2501214714322814,12.7482462529293,1.495547859807257,224.31517699644627,298.0167105055164,0.11099351809714593,14.834288970228878
t110,1.4816518189728842,95.09997505141841,0.16752716512649232,0.2501168919347463,12.74824767619577,1.495547724130723,224.31515615977708,298.01671507843116,0.1109920574954959,14.834290015236181
t111,1.4816525959238485,95.09997029221626,0.16752463046932123,0.25011741635146734,12.748249304280504,1.4955504654151486,224.31510505698918,298.01671287301997,0.11099359606090592,14.834294747434791
t112,1.481650442367587,95.09997046878108,0.16750908617485394,0.2501142760833883,12.748246516344304,1.4955566546214074,224.31509111257165,298.01670601440355,0.11099239125846032,14.83429830723051
t113,1.4816590159557523,95.09997690552171,0.16742900952829795,0.25011995161254275,12.748252453164492,1.495546552212745,224.3150529570677,298.01671483306006,0.11099122794277366,14.8343010925001
t114,1.48167939448633,95.09997670842354,0.1674234021764266,0.2501200043183088,12.74825776563322,1.4955483038278639,224.31504780286684,298.01673187614057,0.1109862349461316,14.834301561901906
t115,1.4816790209894795,95.09997675932817,0.16757576725674356,0.2501173923857786,12.748257772178448,1.4955492575535843,224.31505226976626,298.01672831990373,0.11098065040908235,14.83430255915888
t116,1.4816728986257353,95.0999648607967,0.16757389138652842,0.25011314873206114,12.748264065160964,1.4955529588273966,224.3150357307142,298.01671904521845,0.11098020518306873,14.83430390949435
t117,1.4816656849116385,95.09996054735205,0.16758188939895702,0.25011419980703453,12.748255968606292,1.4955428366744874,224.3149997837226,298.016707102235,0.11098311428875973,14.834307207153051
t118,1.4816752477412707,95.09996747392871,0.1675816325604651,0.25012513880343185,12.748270388691711,1.4955385801850722,224.31498407108063,298.01670241614084,0.11098733994374527,14.834310483422968
t119,1.4816656919345401,95.09997550937325,0.16758908700118363,0.2501257932506892,12.748277097696633,1.4955367511534923,224.31513368964875,298.0166969854234,0.11099780678216456,14.834312285184003
t120,1.4816517715465225,95.09997482350872,0.1675836580791997,0.2501227221657875,12.74826969905393,1.4955338366418918,224.31514717477086,298.0166938549749,0.11099542661614499,14.83431222673466
t121,1.481646817085446,95.09996987340998,0.16757852061630954,0.2501202809453717,12.74826727679649,1.495533330580369,224.31511527796033,298.01669608536196,0.1109937155093885,14.834312984372769
t122,1.4816433057979086,95.09996541823682,0.16758563798438147,0.2501221118853093,12.74826167885099,1.4955267865695927,224.31510938412515,298.0167003823333,0.11098829572824746,14.834313901639584
t123,1.4816406516571765,95.09996310430712,0.16757976773154787,0.25012024091478546,12.748248972142532,1.4955213647090502,224.3150998965672,298.0167035966602,0.11098585236851052,14.834315627320297
t124,1.4816265381298557,95.09995580635594,0.16757942021759578,0.2501150918261251,12.748226805474605,1.4955156124741964,224.31509685330826,298.01669924997555,0.11098436949611276,14.834316451385977
t125,1.4816130062673496,95.09994017997143,0.16757893665148926,0.25010866877770893,12.748209339838231,1.4955121568374223,224.31510520228485,298.0166924215518,0.11098224518196591,14.834314905982836
t126,1.4816079240529336,95.0999348591154,0.1675733344279216,0.2501075744129317,12.748202658409086,1.495515269222252,224.31512346889144,298.0166897497205,0.11097928103043936,14.834310790871255
t127,1.4816067788054135,95.0999344677548,0.16756885302400937,0.25010392710043516,12.74820050143873,1.4955138857666392,224.31512615233333,298.0166882804467,0.11097969183445563,14.834312125453685
t128,1.4816301117303337,95.09995008297429,0.16756790907509433,0.25010687862807146,12.748226557944427,1.495512912344089,224.31513851614463,298.01670016807515,0.1109773882404777,14.834312246808832
t129,1.4816393734166737,95.0999551233801,0.1675659331799713,0.25010587512032284,12.748231492880178,1.4955173679353635,224.3151470262448,298.01670415491327,0.11097430191526306,14.834312826740737
t130,1.4816429651261438,95.09995156484639,0.1675535610184905,0.250102904204918,12.748229273132125,1.495526356076186,224.3151945279935,298.0167043573997,0.11096922910854301,14.834311180030923
t131,1.4816481208573715,95.09994846860045,0.16754963434557474,0.2500949573054122,12.748227831735019,1.4955328291014114,224.31523483269578,298.01670578105956,0.11096319517742714,14.834306024989184
t132,1.481637280505972,95.09994437290395,0.16754932575324502,0.2500973778678101,12.74822457200919,1.4955364198040215,224.31508042417997,298.0166954478586,0.11096408460603148,14.834306674176167
t133,1.4816273120421581,95.09993847346485,0.16754789952195534,0.2500938681001767,12.748213411843373,1.4955304651575068,224.31506917682196,298.0166907449895,0.11096360040682918,14.834305482303817
t134,1.4816302723583843,95.0999395404161,0.1675486645942438,0.2500920152542582,12.74820120755818,1.4955332117294406,224.31506606283136,298.0166945061455,0.11096408878574598,14.834305565649366
t135,1.4816296412498973,95.09994192250849,0.16755453101252601,0.2500958077897595,12.74819651259208,1.495536848483387,224.31505281229607,298.0166930646892,0.11096722015740357,14.834307552940952
t136,1.4816231406607085,95.09994296755931,0.1675525458413937,0.2500978067131848,12.748201452628104,1.4955513547750068,224.31506477597267,298.0166821162665,0.11096803758262887,14.834305626193185
t137,1.4816463194369116,95.09995924626453,0.167561682884454,0.25011412740988387,12.748231177715025,1.4955456451623161,224.31504701397782,298.0166974379546,0.11097187660967214,14.834305527892091
t138,1.481667405769577,95.09996956396385,0.16756061655754834,0.2501275192257592,12.748252474106007,1.4955482567940237,224.31505922194296,298.0167171689543,0.1109720091657521,14.834302602686282
t139,1.4816675320533346,95.09996953807986,0.16756429184295615,0.2501277660231277,12.748255025738597,1.4955524331134478,224.31507420638727,298.0167172951384,0.11097188966786212,14.83430165783666
t140,1.4816652511459025,95.099968296656,0.16756743786503314,0.25012992661759276,12.748255974625202,1.4955517284375734,224.31506381392,298.01671289611915,0.11097492131878864,14.834304588865624
t141,1.4816599197635794,95.09996180719806,0.16756543731756018,0.2501275860499523,12.748259185875769,1.4955566096866213,224.31504530589027,298.0167003504994,0.11097797428675701,14.834304883479227
t142,1.481665850227334,95.09996348313608,0.16756559705069837,0.2501346010166047,12.748267469721709,1.495553937125178,224.31518190083696,298.01670043627905,0.11098417953757375,14.834307003433638
t143,1.4816714236715733,95.09996339163757,0.1675765626759268,0.25012960319219335,12.7482716979445,1.4955476844726159,224.31518696104308,298.0166952265909,0.11098698846207544,14.834307010467391
t144,1.48166618096145,95.09996933241386,0.1675816910775727,0.25012999893040144,12.748271507940212,1.4955437551264374,224.31516713742226,298.0166882394605,0.11099011888502912,14.834307853761205
t145,1.4816635699098564,95.0999710466292,0.16758964719845182,0.2501324012042233,12.748277659952457,1.495538629838074,224.3151610599889,298.01668484357907,0.11099289852972291,14.834307886437582
t146,1.4816599630947584,95.09996429326284,0.16758869919218183,0.25013127010471,12.748277118351316,1.4955486096631414,224.31516587684092,298.01668294698624,0.11099130490719926,14.834303295442274
t147,1.4816528722181614,95.09996471046325,0.16758922191237055,0.25013069718629205,12.748274638643567,1.4955440803464732,224.3151688459711,298.01668476028027,0.11099012412368696,14.83430345773425
t148,1.4816431067499642,95.09996852797127,0.16758673524377057,0.25012772869403177,12.748267791374284,1.4955392770626077,224.31517800198768,298.01668509065445,0.11098643807980728,14.834301598101614
t149,1.4816494107697404,95.09997545627775,0.1675710983615996,0.25012844970923376,12.748267843251988,1.495531730876598,224.3151795738775,298.0166901911349,0.11098409592406487,14.834301831513272
t150,1.481664671484331,95.09998757048716,0.16757563216843724,0.2501442280175744,12.748269859574346,1.4955309733406545,224.31517761525768,298.01669895419366,0.11098038110867134,14.834301029366866
t151,1.481657929110547,95.09997723229188,0.16756983303121303,0.2501198621421917,12.748265314346023,1.4955438835040307,224.31517713983504,298.0167032510427,0.1109762505823162,14.834297546558302
t152,1.4814838572758264,95.09978825730404,0.16745871566771534,0.24991982972302437,12.748107223943425,1.495542019443143,224.31506707785584,298.01658412178705,0.11096589628879946,14.834295227697954
t153,1.4814758047173364,95.09977910833302,0.1674485573592203,0.24990437580910652,12.748067618926365,1.4955364081542701,224.31513745578636,298.01657625219934,0.11095764481509887,14.834287857629938
t154,1.4814766693939936,95.09977689609154,0.16739057853885317,0.24989458160916933,12.748068997926158,1.4955394666954136,224.31522293280722,298.01657140457246,0.11094985786982986,14.834280024762055
t155,1.4814893290825293,95.09977642253585,0.1674025024227246,0.24988837865737665,12.748054472519312,1.4955383537385711,224.3152429165962,298.016565926295,0.11094804831257662,14.834277094869156
t156,1.481467420423029,95.09976610702455,0.16740561809531723,0.24988700176790038,12.748036404296952,1.4955444007545426,224.31525018478035,298.01656546419696,0.11094767914681941,14.83427478454535
t157,1.4814659528448588,95.09976830388081,0.16740365356444253,0.24988936214700544,12.748067398895666,1.4955480534622188,224.31525596440162,298.01657171581434,0.11094655088550784,14.834273280556054
