,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
Zone,1,2,3,4,5,6,7,8,9,10
AnnualSum,134.49818303897598,8584.882441822481,15.40212919303855,22.76989605617208,1151.3748075507235,139.17376857037772,20877.932185247213,27452.973970251514,10.371569833198686,1384.8123870160646
t1,0.16476269057690507,10.575114244017136,0.018633903403813924,0.027816927838940762,1.417607817133242,0.16630488578677557,24.943834680387308,33.139429640231675,0.012344390044203114,1.649575341036196
t2,0.1647619081832711,10.575119815945866,0.018634435917297167,0.027816318206515728,1.4176088677697485,0.16629924888305875,24.943834177481094,33.13944119960339,0.012345917998846745,1.6495763274943147
t3,0.16475932531981727,10.57511986265432,0.018634639500105903,0.027815814843741807,1.4176086805787027,0.16630737581903948,24.94383547109211,33.13944237916094,0.012346090226637583,1.6495766085645436
t4,0.1647578963561386,10.575119884162175,0.018635028420780828,0.027817504113465726,1.4176089670860694,0.16630744067087697,24.943832294683705,33.139443101992455,0.012345937397786964,1.6495769829335738
t5,0.1647600787303873,10.57511999030439,0.018635659004457905,0.0278181027664712,1.4176101229486595,0.16630843554187744,24.94382966243907,33.13944449211822,0.012345822057789299,1.6495772315489745
t6,0.1647437535100176,10.57510619549714,0.018630884351126958,0.027808652326158395,1.417596168656102,0.16630845316641948,24.94382243950244,33.13943219202269,0.012344881198284354,1.6495769232648596
t7,0.16467722528981277,10.575029539262475,0.018606895725593257,0.027747412347898102,1.4175409174572455,0.16629443252740134,24.94377591311608,33.13939097666831,0.012343841308500757,1.649576241083167
t8,0.16464091791593743,10.575028031857881,0.01860612309629562,0.027744424363376728,1.4175080498631352,0.16627622305280867,24.943736714207777,33.13939345922217,0.012342177461208964,1.649575100856679
t9,0.16464035599583293,10.575025837086352,0.018604587537618015,0.02774275003352024,1.4175055541448474,0.16624678058344342,24.943719319365577,33.13936372513191,0.012340912246006665,1.649573960994388
t10,0.16467485601200746,10.57502527750203,0.0186039587746638,0.0277415358483458,1.4175327202855907,0.1650506755127208,24.9427002742778,33.139395451251964,0.012338902464611718,1.6495722041196534
