Resource,Zone,Capacity
CAPTURE_COMP_1,1,1.5177195280307134
CAPTURE_COMP_2,2,95.143951290274
CAPTURE_COMP_3,3,0.22657942264899975
CAPTURE_COMP_4,4,0.2896135063998111
CAPTURE_COMP_5,5,12.759440495469937
CAPTURE_COMP_6,6,1.5713873535688825
CAPTURE_COMP_7,7,224.35147459108217
CAPTURE_COMP_8,8,298.0520379322871
CAPTURE_COMP_9,9,0.14765500147703756
CAPTURE_COMP_10,10,14.871534066221646
Total,n/a,648.9313931874602
