Resource,Small_Electrolyzer_1,Small_Electrolyzer_2,Small_Electrolyzer_3,Flex_Demand_1,Large_SMR_1,Large_SMR_2,Large_SMR_3,Large_SMR_wCCS_90pct_1,Large_SMR_wCCS_90pct_2,Large_SMR_wCCS_90pct_3,Above_ground_storage_1,Above_ground_storage_2,Above_ground_storage_3
t25,0.0,0.0,0.0,0.0,0.0,105.3724722222222,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.12,0.0,101.4224722222222,30.957374999999995,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0,100.4824722222222,33.95708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0,0.0,105.1724722222222,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,0.011999999999999997,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,0.0013333333333333329,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,2.0085616384908995,16.753216925615618,7.582916666666669
t34,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.0785616384909,33.798966139286904,12.192916666666676
t35,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.7385616384909,37.66896613928691,13.65291666666667
t36,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,5.678561638490901,43.16896613928694,15.72291666666667
t37,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,7.1285616384909005,51.72896613928688,18.942916666666676
t38,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.208561638490899,49.051902467385105,21.32291666666667
t39,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.3785616384909,60.21890230184232,23.93291666666667
t40,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,10.0385616384909,68.84896613928689,25.39291666666667
t41,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.728561638490902,61.108966139286935,22.47291666666667
t42,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,6.298561638490899,46.838966139286896,17.102916666666673
t43,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,2.3485616384908994,23.608966139286906,8.352916666666673
t44,0.0,0.0,0.0,0.0,0.0,104.7814383615091,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0,106.85247222222219,33.49795833333361,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0,0.0,96.81189549920515,30.957374999999995,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0,0.0,97.9824722222222,33.017083333333325,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0,0.0,100.9524722222222,30.957374999999995,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.3785616384909005,11.968966139286906,3.97291666666667
t56,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,2.9085616384909017,26.858966139286906,9.572916666666671
t57,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,3.9685616384909004,33.14896613928691,11.942916666666676
t58,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,3.068561638490902,27.848966139286915,9.952916666666674
t59,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,2.958561638490899,27.188966139286904,9.702916666666674
t60,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,3.6885616384908992,14.547527777777816,11.322916666666671
t61,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.9885616384909,39.09896613928689,14.18291666666667
t62,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,5.8285616384909,44.05896613928692,16.052916666666675
t63,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,7.678561638490901,38.0375277777778,20.162916666666675
t64,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.1985616384909,63.90896613928689,23.532916666666672
t65,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.4685616384909,59.608966139286935,21.912916666666675
t66,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,6.948561638490901,50.67896613928693,18.54291666666667
t67,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,2.7385616384909,25.868966139286925,9.202916666666674
t68,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0,0.0,106.85247222222219,30.957374999999995,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0,106.2524722222222,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0,101.0624722222222,34.17708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0,0.0,96.16722499999996,30.957374999999995,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0,101.41247222222219,34.307083333333324,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,4.444444444444445,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,4.444444444444445,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,4.444444444444445,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,1.1385616384908985,12.468966139286906,5.662916666666675
t80,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,3.778561638490899,28.008966139286912,11.51291666666667
t81,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.8985616384909,17.6275277777778,13.992916666666673
t82,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,3.958561638490899,33.048966139286904,11.90291666666667
t83,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,3.8385616384909014,32.358966139286906,11.642916666666672
t84,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.598561638490899,36.848966139286915,13.342916666666675
t85,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,5.948561638490901,44.788966139286885,16.33291666666667
t86,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,6.8285616384909,49.96896613928689,18.282916666666672
t87,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.768561638490901,61.368966139286925,22.57291666666667
t88,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,10.358561638490901,70.69896613928691,26.08291666666667
t89,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.588561638490901,66.2089661392869,24.39291666666667
t90,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.0085616384909,56.878966139286916,20.882916666666674
t91,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,3.5985616384908994,14.769294408309221,11.122916666666676
t92,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,5.199999999999989,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,8.11999999999999,0.0,106.85247222222219,33.297083333333326,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,4.839999999999989,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,8.88888888888889,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,4.444444444444445,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,2.1585616384909017,18.458966139286915,7.922916666666673
t104,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.948561638490901,34.878966139286916,14.102916666666673
t105,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,6.1285616384909005,39.82341714463507,16.712916666666672
t106,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,5.1285616384909005,39.9789661392869,14.51291666666667
t107,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,5.0085616384908995,39.24896613928692,14.242916666666673
t108,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,5.818561638490902,43.98896613928693,16.022916666666674
t109,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,7.2385616384909,52.378966139286916,19.18291666666667
t110,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.1685616384909,40.9075277777778,21.25291666666667
t111,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,10.2185616384909,52.94752777777782,25.782916666666672
t112,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,11.888561638490899,79.73896613928693,29.492916666666673
t113,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,11.088561638490901,74.99896613928692,27.702916666666674
t114,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.408561638490902,65.1489661392869,23.992916666666673
t115,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.7585616384908995,37.78896613928691,13.692916666666676
t116,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.9129166666666748
t117,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t122,0.0,0.0,0.0,4.259999999999991,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,4.639999999999986,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t125,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.2985616384908987,11.498966139286907,3.7929166666666703
t129,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.908561638490902,21.717527777777804,14.022916666666674
t130,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,7.2585616384908995,52.468966139286906,19.22291666666667
t131,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.0385616384909,57.0989661392869,20.962916666666672
t132,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.1885616384909,46.8775277777778,23.492916666666673
t133,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,10.818561638490902,73.44896613928691,27.122916666666676
t134,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,12.0385616384909,80.5889661392869,29.812916666666666
t135,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,13.458561638490899,88.96896613928689,32.96291666666667
t136,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,14.248561638490902,93.59896613928689,34.71291666666667
t137,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,12.6985616384909,84.46896613928689,31.272916666666674
t138,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.868561638490899,48.63784382193164,25.00291666666667
t139,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,5.338561638490901,37.15896613928689,14.962916666666672
t140,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.3785616384909005,0.0,3.982916666666675
t141,0.0,0.0,0.0,4.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,8.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.40000000000000036,0.0,106.85247222222219,30.957374999999995,0.0,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.7999999999999998,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.13333333333333333,0.0,98.82580555555553,33.28708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,2.724876104765599,0.0,105.9073483269878,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,1.4285616384909012,18.188966139286904,6.312916666666673
t154,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,6.698561638490901,49.19896613928691,17.992916666666673
t155,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,10.068561638490902,68.99896613928692,25.442916666666676
t156,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,10.7585616384909,73.10896613928693,26.992916666666673
t157,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,10.638561638490899,72.35896613928693,26.712916666666672
t158,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.8085616384909,67.49896613928692,24.882916666666674
t159,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,9.2385616384909,64.13896613928691,23.61291666666667
t160,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,8.0985616384909,57.41896613928694,21.08291666666667
t161,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,6.8885616384908985,50.318966139286914,18.412916666666675
t162,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,4.4185616384909,35.74896613928692,12.922916666666673
t163,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,1.4285616384909012,18.188966139286904,6.312916666666673
t164,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0,106.85247222222219,34.39708333333333,0.0,0.0,0.0,0.0,0.0,0.0
