Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Small_Electrolyzer_1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Small_Electrolyzer_2,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Small_Electrolyzer_3,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Flex_Demand_1,2,4,0.0,0.0,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_2,2,0,0.0,106.85247222222219,106.85247222222219,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_3,3,0,0.0,34.39708333333333,34.39708333333333,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_2,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Large_SMR_wCCS_90pct_3,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Above_ground_storage_1,1,0,0.0,0.0,0.0,0,0.0,166.94676302801275,166.94676302801275,0,0.0,9.150512277247685,9.150512277247685
Above_ground_storage_2,2,0,0.0,0.0,0.0,0,0.0,1007.5147946518357,1007.5147946518357,0,0.0,73.7610338607131,73.7610338607131
Above_ground_storage_3,3,0,0.0,0.0,0.0,0,0.0,414.7440476190476,414.7440476190476,0,0.0,30.277083333333326,30.277083333333326
Total,n/a,4,0.0,141.2495555555555,145.2495555555555,0,0.0,1589.205605298896,1589.205605298896,0,0.0,113.1886294712941,113.1886294712941
