,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
t9,1.19290352665048,0,0,0.029694568085726607,-0.01755665199499555,0.0,0.26333941994878796,0,0.24660490615496447,-1.221775953,156.35413819391238,0,0,0.006386661289909319,-5.363871406372018,0.0,-129.58817170060468,0,0.19714528473691856,-21.21133646,0.4140154928885004,0,0,0.04815050547089074,-0.03247151907396737,0.0,0.324800511557255,0,0.31831251330766974,-0.436182474,0.4467642790462942,0,0,0.041039519031318986,-0.02865582415324401,0.0,0.052717367023837586,0,0.1787434354132031,-0.333121902,54.402427613778244,0,0,0.2660502679005243,-0.02317876964625073,0.0,-46.05109808414175,0,0.08533121835582215,-8.508869806,2.3480170964518297,0,0,0.025561990286150353,-0.01950381418885909,0.0,45.7746705164217,0,47.71257828343643,-0.416167502,126.94819818262985,0,0,0.29953973478003326,-0.016087366008304335,0.0,-75.58082707943495,0,34.69842142843334,-16.95240204,58.18245716901184,0,0,0.020862479014226522,-0.03155893728426483,0.0,118.99240306520525,0,173.35586437741065,-3.808299395,22.85617699538522,0,0,0.15962040902881588,-0.2958579602867936,0.0,-21.219402398233257,0,0.006071535359052307,-1.494465507,6.145771904814537,0,0,0.011969183569223675,-7.867476878060139,0.0,4.936761690380859,0,0.14898426116945698,-3.078041636
t10,1.19290108406102,0,0,0.028769108734474386,-0.01793963526696491,0.0,2.708177532477628,0,0.2465802274711788,-3.665327859,156.35789929309905,0,0,1.3227959765158528,-0.015648958415489075,0.0,-93.84160832293676,0,0.18942859472769555,-63.63400939,0.41403771465951583,0,0,0.04603737349616069,-0.03332903249659691,0.0,1.2035393350402948,0,0.32173796516438585,-1.308547422,0.44676583919760726,0,0,0.038350071397934594,-0.030085555292380266,0.0,0.7230166971579582,0,0.1786813429261205,-0.999365706,54.40238703854992,0,0,0.20882397357110977,-0.028151036489224398,0.0,-28.971073614477937,0,0.0853769376189765,-25.52660942,2.347804304849418,0,0,0.025223188533773765,-0.013190889047003211,0.0,46.60464941306274,0,47.7159835068642,-1.248502507,126.94794701555239,0,0,0.43300553176670636,-0.012119358533039085,0.0,-41.805835244520715,0,34.705791830731236,-50.85720611,58.182258842669484,0,0,0.02075799485612204,-0.017509641127463057,0.0,126.59896752775026,0,173.3595765306116,-11.42489819,22.857882646184017,0,0,0.31517713402076963,-0.19198489146241704,0.0,-18.49194714071602,0,0.005731222491302455,-4.483396522,6.149670758621292,0,0,0.03469333803961035,-2.724418673543619,0.0,5.798339734983503,0,0.024160247565871276,-9.234124907
t11,1.1928652194221017,0,0,0.029337445834814985,-0.016419053249125494,0.0,2.7066881125641653,0,0.2471438620369328,-3.665327859,156.3588771911025,0,0,1.3678132490060544,-0.014931454985111383,0.0,-93.88566703150184,0,0.19208256008404662,-63.63400939,0.41408212350768403,0,0,0.046408494912998026,-0.030888766970906513,0.0,1.2056259508368954,0,0.32668037675168377,-1.308547422,0.4467435122118288,0,0,0.038485541478960876,-0.027874578901346366,0.0,0.7215502206161792,0,0.17953898587063832,-0.999365706,54.40230443850897,0,0,0.1804513657768283,-0.023490634733030875,0.0,-28.94632900047527,0,0.08632674554253006,-25.52660942,2.3479836339237896,0,0,0.026010734805575066,-0.019398656657061426,0.0,46.607014536529725,0,47.71310773806727,-1.248502507,126.94817038839119,0,0,0.42601456134415033,-0.01580815166654789,0.0,-41.80170693690451,0,34.69946374762974,-50.85720611,58.18224573370942,0,0,0.021043819458087122,-0.015841857313683712,0.0,126.59742823748327,0,173.35997773980134,-11.42489819,22.858175899990893,0,0,0.26685599026350043,-0.21377825193670014,0.0,-18.422139844389076,0,0.005717268393758735,-4.483396522,6.150653049612157,0,0,0.034841646371243144,-2.7242765347760094,0.0,5.795265979780318,0,0.02235923045268596,-9.234124907
t12,1.1930268750664135,0,0,0.028909634652933468,-0.022941455266926893,0.0,2.710461493355203,0,0.24412868527258802,-3.665327859,156.35947719810946,0,0,1.396844091543108,-0.0157477851516194,0.0,-93.91726293345978,0,0.18930117750387335,-63.63400939,0.4141233592443554,0,0,0.044195559081352274,-0.034482036254414095,0.0,1.206637561160079,0,0.3219270176963393,-1.308547422,0.44679493296946515,0,0,0.036756864823524,-0.03123427335118318,0.0,0.725745768890891,0,0.1786975837976756,-0.999365706,54.40251229227031,0,0,0.17292439832417425,-0.028005662637594728,0.0,-28.94101686289187,0,0.07980474152957395,-25.52660942,2.3480169514484728,0,0,0.025746742240981984,-0.020749434703251326,0.0,46.60790629968525,0,47.712418048136335,-1.248502507,126.9482318362399,0,0,0.41799034908366306,-0.016446362413834688,0.0,-41.79613704783621,0,34.69643266153865,-50.85720611,58.182479823394125,0,0,0.020865663278015482,-0.03163255434915373,0.0,126.60906538873671,0,173.35588012752402,-11.42489819,22.858271990609992,0,0,0.2380854820312862,-0.22530749994661245,0.0,-18.381937183876047,0,0.00571626328377379,-4.483396522,6.151098669578826,0,0,0.03478259343266442,-2.72352282830608,0.0,5.794088849478882,0,0.022322373649265415,-9.234124907
t13,1.193017322975076,0,0,0.0286482521211879,-0.023189676247629167,0.0,2.7109259818082863,0,0.24407401812189414,-3.665327859,156.3594543469037,0,0,1.4633330554804451,-0.01576222750959568,0.0,-93.98373074356621,0,0.18928503777103808,-63.63400939,0.41408619357133214,0,0,0.0428892640189206,-0.035307785700345456,0.0,1.2083522136049984,0,0.32147245995991447,-1.308547422,0.44679655186787,0,0,0.03539669318235107,-0.0322498802774073,0.0,0.7281670600647266,0,0.1787447153025931,-0.999365706,54.40251027229783,0,0,0.15637888637405944,-0.024690745486581185,0.0,-28.928752651660126,0,0.078836337990272,-25.52660942,2.3481653170149026,0,0,0.0254884536535743,-0.026884530183645346,0.0,46.60842399941594,0,47.70669072936622,-1.248502507,126.94822902340798,0,0,0.4116249163800696,-0.016384223325414057,0.0,-41.789780539117984,0,34.696483063808444,-50.85720611,58.18246961334133,0,0,0.020657084521955055,-0.03199332806147819,0.0,126.60966465288855,0,173.35589982915394,-11.42489819,22.85825721309815,0,0,0.23520343802844357,-0.2267746215841002,0.0,-18.37757347922367,0,0.005716024783868996,-4.483396522,6.151069860631042,0,0,0.034760485909863414,-2.721801921940546,0.0,5.7924470613038475,0,0.022350575369232302,-9.234124907
t14,1.1931766317850414,0,0,0.028410390728414524,-0.030233653643192353,0.0,2.7120112589021854,0,0.2380367652375177,-3.665327859,156.35887926088225,0,0,1.5917547031289079,-0.01576475140583982,0.0,-94.1115762812017,0,0.18928353786896793,-63.63400939,0.4140700248467579,0,0,0.04204933531156112,-0.03588463798110239,0.0,1.2090115416493343,0,0.32069883829148893,-1.308547422,0.4467994320966943,0,0,0.03422331541084747,-0.03326109988896911,0.0,0.7302770652149612,0,0.1786730032985734,-0.999365706,54.402734487992156,0,0,0.14476831843745733,-0.027246227026986786,0.0,-28.942771264626007,0,0.05087589124151066,-25.52660942,2.3481907571539,0,0,0.025128969537090894,-0.028347228732525,0.0,46.6077178703071,0,47.70418785773017,-1.248502507,126.94822640945182,0,0,0.4060849303319645,-0.01634134722578682,0.0,-41.78428627383207,0,34.69647760519091,-50.85720611,58.18245469814797,0,0,0.02040036282707553,-0.03250665458488034,0.0,126.61044901007259,0,173.35589922293082,-11.42489819,22.85810676769128,0,0,0.24833367744377505,-0.2192039850908799,0.0,-18.398123472218547,0,0.005716462290822594,-4.483396522,6.150517431337395,0,0,0.03476590240146807,-2.719557237356239,0.0,5.790844830581005,0,0.022446016428647776,-9.234124907
t15,1.1931701302772981,0,0,0.028105456058633092,-0.030477949786952827,0.0,2.7125385420635433,0,0.2380083160775803,-3.665327859,156.35772505425868,0,0,1.8355988550256563,-0.015748800786549458,0.0,-94.35421204645758,0,0.18935366850024196,-63.63400939,0.41407225811218173,0,0,0.04147713195852113,-0.03657853058319245,0.0,1.2077058920000732,0,0.318129325952611,-1.308547422,0.44679567677491766,0,0,0.03312483028952457,-0.03436705183089215,0.0,0.7323966410507223,0,0.1785843867492485,-0.999365706,54.40275989432599,0,0,0.13761144047589688,-0.025867658645115747,0.0,-28.94242091158667,0,0.045473341035069566,-25.52660942,2.348184981444165,0,0,0.024632857044930033,-0.028677382650041036,0.0,46.60853933672626,0,47.704177282030585,-1.248502507,126.94822683486991,0,0,0.40389949669606084,-0.016371683481522847,0.0,-41.78207586816586,0,34.696472666383734,-50.85720611,58.18242572634735,0,0,0.020068688974630572,-0.03315452155189969,0.0,126.61145206028922,0,173.35589376052366,-11.42489819,22.857809157458778,0,0,0.3360851941852833,-0.18673283826716713,0.0,-18.518035514867346,0,0.005729472974237751,-4.483396522,6.1493785569601185,0,0,0.03479882539296372,-2.7155309012748563,0.0,5.789774957069148,0,0.02429652761240687,-9.234124907
t16,1.1931785662144407,0,0,0.029055521369821095,-0.02950591070376425,0.0,0.2670521797272715,0,0.2380044000728217,-1.221775953,156.3535903042268,0,0,0.0063013841167340245,-5.36364308392668,0.0,-129.58782349249546,0,0.1970886483870048,-21.21133646,0.41462382154246197,0,0,0.042089779601350304,-0.0717615951580628,0.0,0.09160345845971642,0,0.04037298691042647,-0.436182474,0.44684734702591117,0,0,0.03376615501530328,-0.034010275561892914,0.0,0.06492062946668777,0,0.17840195041095616,-0.333121902,54.402796070681546,0,0,0.12884001305634013,-0.023102192453464995,0.0,-45.95400286884924,0,0.04566121290019852,-8.508869806,2.3481821186176512,0,0,0.025189335920930218,-0.028258012731327543,0.0,45.7751554648367,0,47.70410140110904,-0.416167502,126.94820881282305,0,0,0.28615693678883525,-0.01668983847778836,0.0,-75.56880423065388,0,34.6964696369464,-16.95240204,58.182445137815776,0,0,0.019970512672362932,-0.033782634171289155,0.0,118.99550882191409,0,173.35584243969691,-3.808299395,22.8560166327094,0,0,0.17213859617937108,-0.284495165292491,0.0,-21.243117780672822,0,0.00607677238834237,-1.494465507,6.145011987182705,0,0,0.012031514708958944,-7.867637582189502,0.0,4.937903823584801,0,0.14926810375194835,-3.078041636
t17,1.1931699945050556,0,0,0.028662893378513674,-0.030035201484700937,0.0,0.2679905859640407,0,0.23801231582797133,-1.221775953,156.35272248038723,0,0,0.006295186952360149,-5.363465797509831,0.0,-129.58709915041487,0,0.19711625582361197,-21.21133646,0.414186082742676,0,0,0.04112128990853943,-0.03652929722979571,0.0,0.3383276772947288,0,0.3209232751811326,-0.436182474,0.44688071910340493,0,0,0.032645245773539555,-0.03501198429093537,0.0,0.06737800297397718,0,0.17877007802500008,-0.333121902,54.40282363895585,0,0,0.1302534711387802,-0.023973265248281177,0.0,-45.94773840326507,0,0.05249563204635438,-8.508869806,2.348154700224229,0,0,0.024566968321744584,-0.02773406470487759,0.0,45.77794049938455,0,47.706760597690646,-0.416167502,126.94820460194468,0,0,0.2834831050775526,-0.01659344007143651,0.0,-75.56593020263531,0,34.696762020780554,-16.95240204,58.18243804954729,0,0,0.019532609897249108,-0.03484557958539246,0.0,118.99702036127168,0,173.35584604260077,-3.808299395,22.855605222306902,0,0,0.18889879059279002,-0.2624600903558858,0.0,-21.28145167898476,0,0.006126733024064566,-1.494465507,6.144290719438291,0,0,0.012033791610118862,-7.867561450455956,0.0,4.956362614983818,0,0.16708403604121327,-3.078041636
t18,1.1928045424472737,0,0,0.02826167362917005,-0.015296364485385457,0.0,0.26357660630435464,0,0.247570501360398,-1.221775953,156.35264559984117,0,0,0.00635699024043262,-5.360872748515025,0.0,-129.5887141910477,0,0.19807918697459873,-21.21133646,0.4141277641311106,0,0,0.03978231099364053,-0.030759050342899365,0.0,0.3460707873221759,0,0.3330393345690755,-0.436182474,0.4468302371851217,0,0,0.03155952241857504,-0.02902037662392512,0.0,0.06359390804154051,0,0.1798413854863385,-0.333121902,54.402355145450166,0,0,0.17612514601950738,-0.021143539625351468,0.0,-45.96153035792541,0,0.08693658438387036,-8.508869806,2.347724691786826,0,0,0.02397696552299123,-0.011219528479283111,0.0,45.772415246418866,0,47.71672986971451,-0.416167502,126.94783601739181,0,0,0.28557744264923435,-0.012236632126083283,0.0,-75.56178370402506,0,34.706991080354996,-16.95240204,58.18235828353501,0,0,0.019073504070569902,-0.026858909500273115,0.0,118.99168645186958,0,173.3579599314389,-3.808299395,22.8556130941434,0,0,0.18815778880215533,-0.2628084503384201,0.0,-21.28037356535292,0,0.006123356719243594,-1.494465507,6.144526295777966,0,0,0.012001239140737884,-7.867607636570839,0.0,4.956085975515893,0,0.16696423432876958,-3.078041636
