Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
AnnualSum,1254.7737,94.27316,938.0671,85.03908,1921.5817,94.087814,989.5975,87.53719,293.3581,56.5305,342454.47,171.21465,176422.7,101.17199,1.2219046e6,138.53514,88.53405,28.83836,2191.1238,109.16503
t1,3.200876771568459,0.17231179940476776,0.03909002203567599,0.01254450524905942,0.05336881852393848,0.018856221951149988,0.05454279891913262,0.019047980581917593,0.19207865391868328,0.07040248328069511,841.6977758311363,0.29305402881523174,612.2099843634888,0.2363900554544283,2754.132069546442,0.22559257796207988,0.07525386340055244,0.028220323836766772,0.19598332110673566,0.0761580136233582
t2,0.2609942639446968,0.12407662428575006,0.03784044448118133,0.01258953988939209,0.05383849840631262,0.01860141240434435,0.0532283862853673,0.01849210946766189,0.12066159038897784,0.05510676593911723,841.6966375091896,0.3009708710289668,611.9371484759239,0.22879462571561437,1858.953281528024,0.23639383667777553,0.07527516844967407,0.02831095153197159,0.19479602667415932,0.07389035357060639
t3,0.2229584474430106,0.11711781066918768,0.03802340981612643,0.013031978349741825,0.054081772453257154,0.018972689291335654,0.05329416977119908,0.018518124584491504,0.12022242192230458,0.0564352388881563,841.7302240138883,0.30313324330396246,611.9284558469527,0.2280528614186574,121.30296598599996,0.2378238749314466,0.0752867097376816,0.02843074742494199,0.19564616359904383,0.07408045521103704
t4,0.22541708101158303,0.1210460714999077,0.03792251739824564,0.01301150083528904,0.054175375200736973,0.019097274676437404,0.05333186269275901,0.01860594602212696,0.12097824545720218,0.058442835018550895,772.0166262303129,0.26718653801871173,0.43601586677709714,0.14557727255429423,73.62454236819978,0.24003497414323546,0.07529381702417058,0.02851293994896404,0.19670583044310208,0.07500356099907059
t5,0.38836558981586167,0.1374121076806115,0.036536175402736897,0.012623747862945591,0.05405546817599279,0.019724255043660238,0.059698458024170675,0.02179637979793424,0.15360962126057393,0.06891522777808555,754.0786900086875,0.26239887425804864,0.256433002732662,0.12931707180032048,336.4575308865441,0.23908366440718692,0.07532536443821028,0.02857705562073036,0.198325063819002,0.07814956026930725
t6,4.090257701345982,0.21632639564799208,1.3001765630589166,0.1366892442028752,0.25341833640173994,0.08697314774271978,2.7136311329028358,0.16596827722429114,1.1771774354616786,0.13757116313154738,841.6963174602877,0.2968862414248555,147.85108879660257,0.1956663283456479,3059.210983319398,0.2657094122760542,0.07553270351206084,0.028725792086545656,0.2588956037690425,0.09604645660732429
t7,4.150665351012448,0.2250925556721596,3.2964819575824835,0.2008441842999263,0.2608678143504241,0.1014966529092982,2.944138902008166,0.1915930421857293,1.3638253304327306,0.1531111198801181,841.7018375770799,0.2977924772825333,612.1582773378706,0.22954647379563753,3059.3067388151094,0.2786475559002549,0.08053879213472954,0.03008529687785598,2.4739130437819137,0.14890928283475058
t8,4.151784726809387,0.22611832568907264,3.3002652603433904,0.20331357354641033,0.39912068013205215,0.12392357116824457,2.9739363950238857,0.19480411113497192,1.3678091823048206,0.15507037046444674,841.795966218148,0.31479673783626316,612.153571214092,0.23101531614798496,3059.3108703727094,0.28049300801693816,0.08104397553143486,0.03029893633430967,2.776909020112013,0.15611756418648226
t9,4.152026969994596,0.22675813441627046,3.2999248089125266,0.20319885442567803,5.445779318136482,0.19485082554405458,2.981903819917873,0.19555366606386618,1.3682058641036203,0.15600544376409609,841.8039981796004,0.3116557865311558,612.1860412919737,0.2336586774865373,3059.3101898390732,0.28014402775227876,0.08053580490812111,0.030136667143916697,2.49532991102224,0.15180375210283775
t10,4.1519269413395214,0.22637829430110998,3.1765190591195833,0.18872401044850806,5.5022490382947575,0.19936336855640246,2.9808695797571967,0.19548389608970324,1.369059988465333,0.15595198140224553,841.8542342732933,0.32282110115439744,612.3019741611298,0.24967455786320247,3059.3664947631446,0.2905714252299751,0.07566647555812177,0.0288496643670286,0.3280554455071214,0.111338223150499
t11,4.159430420057248,0.22914520871612748,3.2193738270017125,0.19323540670372796,5.583432509094427,0.2062069360709885,2.992704886377978,0.19922114179575667,1.3826269700984897,0.15957029658296978,841.8121948112206,0.31295508444756914,612.202044399597,0.2363674894192227,3059.371530148092,0.29288714905152513,0.07548490086530532,0.028776417754123713,0.30265404465425266,0.10411020408136057
t12,4.1136526138264085,0.2207259085466016,3.175041521398465,0.1878508985291278,5.505588094954206,0.19936057400206111,2.9808665135480026,0.19581185988359406,1.278657391166896,0.1469620665153452,841.8016534787598,0.3111086635453669,612.1527519034779,0.23160921511440974,3059.310329641636,0.28030044796492726,0.07546139702943597,0.02878294377270301,0.3028144538581509,0.1031922098238503
t13,4.1133537739322055,0.2199719681899295,3.174966518583494,0.18761333551421633,5.4977933640559815,0.19910273408665952,2.9818065236553983,0.19568938496611438,1.2636631388726376,0.14458798903887493,841.7126717037996,0.2974109193791628,612.1534874454123,0.23178356348251894,3059.3105967763154,0.2803916699126648,0.0754509528444,0.028790002150306318,0.3030898207816228,0.10344394404900928
t14,4.017291014364838,0.2080979494099385,3.1749355451409644,0.18761843174541587,5.48454138289333,0.19864801597716042,2.980740334907273,0.19546358525575397,0.7864111525936506,0.12622353048426907,841.6742484201495,0.290901601053149,612.153495361922,0.2316655382179335,3059.3105799263867,0.2803986329657255,0.07545130809228229,0.028798341371825294,0.30346151813791994,0.10493006695617133
t15,4.017216081674632,0.20761436465499986,3.1756628367780175,0.1881962927351919,5.443101916750224,0.194221762627254,2.9794713701437514,0.19512959048347456,0.6930940598461139,0.12392256914924027,841.6739666729145,0.2910092577094898,612.1534589304838,0.23160810398806958,3059.3105506714114,0.28032261291021837,0.0755945373845438,0.028896148457862203,0.32935612433566186,0.11258863188193247
t16,4.016881717787579,0.20791464803507687,3.298958927003833,0.20316071137179048,0.5860505440601695,0.14319883236446865,2.9763210731690473,0.195050886378021,0.6971058047862558,0.12313465096907308,841.6727461513989,0.2908748793676499,612.1535048625447,0.23149557727053058,3059.3096982559996,0.2802622213715058,0.08053553882045955,0.030241604220447103,2.4991190368348737,0.15318535050935428
t17,4.016563375010163,0.20843319287287182,3.2993735292159427,0.20324294696036102,5.489693717664444,0.19729943321588608,2.9821046736126813,0.1958586039062779,0.814617141872104,0.12665464314792968,841.7134261337286,0.29795281688345765,612.1569794760248,0.23340388158248204,3059.3096248709217,0.28041728483760825,0.08120329988198269,0.030483861803471138,2.808983314861224,0.15835792893979153
t18,4.1669284015286285,0.22918118148796512,3.3141585700800134,0.20574452924680725,5.695786891797718,0.206065272466297,2.998096382872899,0.1991595051797993,1.3936971800146813,0.15922256352027936,841.8646637062793,0.3259265256364762,612.3182969149956,0.25515697606389487,3059.342550382934,0.28537861928094144,0.08115208662613256,0.030474380503921858,2.80701770582814,0.15818950849846908
t19,4.151731871286342,0.22640379318831536,3.29816736363317,0.2029385635940542,5.434103633666686,0.19243078476091924,2.9641937143926738,0.1952151542642892,1.366969520087515,0.15526191741623052,841.8964384829546,0.3374632487296365,612.3631215730752,0.26852886080611676,3059.307648248879,0.27642253151509866,0.08037476840359944,0.030215605621187854,2.483293752591843,0.1514422306388211
t20,4.113541638506701,0.2202578672140314,3.0453802206251037,0.1813581333348901,0.3295112186154481,0.11189164810944591,2.9441332997774117,0.1897523955714221,1.2671086853616953,0.1453363304265234,841.8612015461837,0.3190939663467954,612.3173434764179,0.2541255496153936,3059.291593089832,0.2774170496217566,0.0753465847403737,0.028894615723974795,0.25374036674257505,0.10024289634812385
t21,4.020175405447945,0.20938025135462776,1.8287098954530698,0.16444732326649503,0.22801512427504994,0.09673127151766332,2.818298409669239,0.18078237125911067,0.8731144880985475,0.12899774297921582,841.6793509150244,0.29253079149032957,612.1542301429563,0.23232607981547634,3059.2216093161846,0.26775159882165517,0.07518225869915121,0.028812496302874867,0.23653103134302014,0.09130820728133983
