Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,-2173.2889307171604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-2233.411224076127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,-2090.3939915433994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_4,0.0,0.0,0.0,-2120.534480792664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_5,0.0,0.0,0.0,0.0,-2203.525021060918,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_6,0.0,0.0,0.0,0.0,0.0,-2134.517377360905,0.0,0.0,0.0,0.0,0.0
CO2_Price_7,0.0,0.0,0.0,0.0,0.0,0.0,-2154.892258367492,0.0,0.0,0.0,0.0
CO2_Price_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2175.5937416761926,0.0,0.0,0.0
CO2_Price_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1873.9820953788262,0.0,0.0
CO2_Price_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2175.8655467416556,0.0
AnnualSum,0.09795875173242638,0.029004452907549154,0.017508292609346023,0.053989882998587216,0.04299385052807848,0.0355718457307021,0.05716712094483031,0.17711426853047152,0.021391324163899494,0.02115403456331018,0.553853824709201
t1,0.00010793617900268151,3.2906865203044286e-5,2.005326468872421e-5,6.062552367608246e-5,4.828287245771354e-5,4.0687382289581e-5,6.403191558685766e-5,0.0001949501817416173,2.5474797299269033e-5,2.5065645123227606e-5,0.0006200146270687987
t2,0.00010793633368445818,3.294042117997915e-5,2.005439079395474e-5,6.067147586551266e-5,4.8296602174309575e-5,4.0693911758507484e-5,6.405590473330335e-5,0.00019451463371002439,2.5475592563848378e-5,2.5068987681902994e-5,0.0006197082541458009
t3,0.00010798760775586543,3.295816823515508e-5,2.0054437339988593e-5,6.068911837951878e-5,4.8312923819087784e-5,4.068291130236366e-5,6.398765515300079e-5,0.0001945110410650006,2.547632733905196e-5,2.5070789892880554e-5,0.0006197309802819132
t4,0.00010802290210887597,3.295631227251898e-5,2.0050995410505832e-5,6.064142450871818e-5,4.83120489706539e-5,4.0687211420123506e-5,6.408502855271928e-5,0.00019451927663138095,2.5477779629078445e-5,2.507005006666934e-5,0.0006198230295712444
t5,0.00010798211629229945,3.2941018660513065e-5,2.0039403234432595e-5,6.0634569657958035e-5,4.828166433892076e-5,4.068292425694487e-5,6.41532963723455e-5,0.00019446766229051432,2.5481845905446027e-5,2.5068847197265162e-5,0.0006197333482066398
t6,0.00010839095409382159,3.299382170015083e-5,2.011404725348917e-5,6.091649863117786e-5,4.8548776886492166e-5,4.073680355806766e-5,6.43964816295452e-5,0.00019493511118571483,2.5483464541943842e-5,2.5063846877912693e-5,0.0006215798063583159
t7,0.00011063465724326468,3.3984418647838996e-5,2.059828587537525e-5,6.330327153251525e-5,5.0119624293182477e-5,4.300937562658874e-5,6.681479002821626e-5,0.000197413943047891,2.5490494127724904e-5,2.5063769756674648e-5,0.0006364326301792722
t8,0.00011253639697835158,3.3793164519094725e-5,2.0575493478114914e-5,6.329004909992009e-5,5.122784433785819e-5,5.913054879785651e-5,7.248562650242185e-5,0.00019620591980851136,2.549471231539554e-5,2.5061431330774682e-5,0.0006598011871682994
t9,0.00011234030945397327,3.3747780985717294e-5,2.060415960561848e-5,6.329751789100932e-5,5.121785330096214e-5,7.085702021621511e-5,8.453998877133161e-5,0.00020518681679277165,2.549654542898516e-5,2.5057810001444818e-5,0.0006923458024480288
t10,0.00010979703297875878,3.3730512352972044e-5,2.0591283688887096e-5,6.32339372510915e-5,4.9857931630399616e-5,8.206767863343196e-5,0.00014471513147726247,0.0001961249056702489,2.5496322178153955e-5,2.5031542212060296e-5,0.0007506462780732664
t11,0.00010909406064957413,3.369770548262764e-5,2.068426580970393e-5,6.301328107696841e-5,4.9353782844753235e-5,8.243336614691571e-5,0.0001451771262556165,0.0001945522185576419,2.5489178547537892e-5,2.494577702240786e-5,0.0007484407623937473
t12,0.00011032801821015267,3.3720658438743126e-5,2.0746985787431713e-5,6.330353546303757e-5,5.003419869556718e-5,8.245642400370354e-5,0.00014532280074569295,0.00019474267662079038,2.5488792401629017e-5,2.5045203112319974e-5,0.0007511892934790681
t13,0.000110513655762283,3.3694878979951405e-5,2.0743383386667415e-5,6.327619024855536e-5,5.0123071502793155e-5,8.244948538876386e-5,0.00014504093100362012,0.0001960330841354802,2.5488682932436985e-5,2.50429217893783e-5,0.0007524062851299299
t14,0.00011070254306431953,3.370694047594534e-5,2.0741786299792218e-5,6.327501996665004e-5,5.0243375104831e-5,8.134751566862508e-5,0.00014429388430754555,0.00019709318432443516,2.5489891321664628e-5,2.5050573843525956e-5,0.0007519447143773345
t15,0.00011073057405811278,3.371568482598008e-5,2.0601330854463694e-5,6.331823811580329e-5,5.026462416569311e-5,8.168401544205929e-5,0.00014434419338163487,0.00019719072811214284,2.5492549613207785e-5,2.5060753134783315e-5,0.000752402691703881
t16,0.0001107508572697385,3.377942920487307e-5,2.0564306505487096e-5,6.328148311632293e-5,5.026261900068068e-5,8.1877662313178e-5,0.00014447914534130421,0.00019728599181418713,2.5489058869153028e-5,2.5052105623985984e-5,0.0007528226590589106
t17,0.00011068337336980931,3.372856246039143e-5,2.0699185959115415e-5,6.309880597191864e-5,5.019558670295767e-5,8.20368575936313e-5,0.00014498807043427213,0.00019725491460055133,2.5492165723830308e-5,2.495817620177589e-5,0.0007531356990182534
t18,0.00011025612819496137,3.367133442300877e-5,2.0707053543866366e-5,6.310897618928584e-5,4.987502612877487e-5,8.453552349758578e-5,0.00014933053793871704,0.00019722969912607205,2.5494860917018732e-5,2.4960655312724154e-5,0.0007591697952720151
t19,0.00011041703322066425,3.372588517658117e-5,2.0590659339595506e-5,6.335375174249594e-5,4.994167611315755e-5,8.469263409144849e-5,0.00014958865815652012,0.00019731129321601598,2.5494304416767527e-5,2.506088064883001e-5,0.0007601767761220765
t20,0.00011057421118360344,3.3771864042682847e-5,2.057306968745583e-5,6.334191774738072e-5,5.008664939569478e-5,8.439070457470492e-5,0.00014911396695692702,0.0001973384423381176,2.5493750025000926e-5,2.507176528395796e-5,0.0007597563412355262
t21,0.00011054647724713033,3.369397745198135e-5,2.0486560851624982e-5,6.275766550066083e-5,5.0087111736686916e-5,6.022803079698266e-5,8.822502941463261e-5,0.00019734301517164695,2.5486062718273262e-5,2.5069910705731473e-5,0.0006739238415953515
t22,0.00011015732050836655,3.371171855338281e-5,2.0475135919465908e-5,6.271469176379972e-5,4.9785372424271617e-5,4.7911085820961864e-5,6.883902512074135e-5,0.00019735595884819233,2.5484750162503817e-5,2.507200211053582e-5,0.0006415070612322218
t23,0.00011016572902113031,3.366709923040209e-5,2.0511110561088063e-5,6.253898548201842e-5,4.981763515836548e-5,4.525387646241682e-5,6.621402034084445e-5,0.00019834160954207823,2.5484648182758347e-5,2.5075263181728323e-5,0.0006370699771628306
t24,0.00010794410433032566,3.281366589104927e-5,2.0114586736362405e-5,6.076986997455064e-5,4.8166069543954816e-5,4.524987019416232e-5,6.382325144205732e-5,0.00019433328065652857,2.5484071685664493e-5,2.5076556200951295e-5,0.0006237753266556068
t25,0.00010795085989054861,3.280506849568968e-5,2.004498954780049e-5,6.0553554753488455e-5,4.8198141343940826e-5,4.53818160984406e-5,6.394215329610654e-5,0.00019435644430713963,2.547994084213206e-5,2.5077381051440456e-5,0.0006237903496267274
t26,0.0001078721467108395,3.2807191636746015e-5,2.0069989185577027e-5,6.057484201838729e-5,4.810802007480535e-5,4.520690703746521e-5,6.391199207583222e-5,0.00019433445472153432,2.5473959304310096e-5,2.507374604944418e-5,0.0006234332488149411
t27,0.00010792029007101487,3.2817192072898305e-5,2.006922814573296e-5,6.05925112827698e-5,4.817553124415236e-5,3.992839502597126e-5,6.393321677186338e-5,0.00019439584644484118,2.547540758291744e-5,2.5073873611739514e-5,0.000618381492253901
t28,0.00010794500647774702,3.281695963259732e-5,2.0068378337281e-5,6.059573319473035e-5,4.82002001163897e-5,4.001898037832157e-5,6.390365595720892e-5,0.00019438449446413985,2.5480290551784824e-5,2.5074543789794285e-5,0.0006184882428999948
t29,0.00010794173097113977,3.282004906573952e-5,2.0031628704992962e-5,6.054865227547232e-5,4.821926830273199e-5,4.0016575077490535e-5,6.392983976525133e-5,0.00019438249385642618,2.5483288562909475e-5,2.5075731937853923e-5,0.000618449258520008
t30,0.00011013788421608317,3.358266380585126e-5,2.045788358733327e-5,6.266748656252739e-5,4.9738576311155974e-5,4.0023056813796424e-5,6.395430604146634e-5,0.00019690398170173066,2.5490388714264845e-5,2.5067618762025083e-5,0.0006280238465162344
t31,0.00011037363954619058,3.35490077783934e-5,2.065655260243191e-5,6.272654015436439e-5,4.9871932986134324e-5,4.008438086535198e-5,6.398778576805656e-5,0.00019692488758494897,2.5491168774493456e-5,2.4931685514954042e-5,0.0006285975815753196
t32,0.00011064387406649978,3.35996485963396e-5,2.0668773376871634e-5,6.295301811230399e-5,5.0023558281769615e-5,4.209588526297707e-5,6.549089997792425e-5,0.00019713817186592839,2.5494575603376944e-5,2.4950621060147656e-5,0.000633059026204139
t33,0.00011062429232024061,3.362364957721845e-5,2.0660937656254922e-5,6.293877092195724e-5,5.006583046815438e-5,4.572336796734038e-5,6.711434173727e-5,0.00019710703073529842,2.5493527456970602e-5,2.495454305088363e-5,0.0006383062918915886
t34,0.00011060566601749664,3.362917488154822e-5,2.0657441221719157e-5,6.294633550852845e-5,5.010919202700578e-5,4.533794785618356e-5,6.689230756262604e-5,0.0001970794119910991,2.549203293433583e-5,2.4956362326832413e-5,0.0006377058723273752
t35,0.00011061662007627067,3.350786437420033e-5,2.0617446394535512e-5,6.294974528814252e-5,5.002046017083637e-5,4.5375106149507104e-5,6.676807967446858e-5,0.00019705962489452707,2.5491263597558407e-5,2.495496619898335e-5,0.0006373611768190298
t36,0.0001106218295173118,3.352982500924108e-5,2.0650329706234378e-5,6.295564272500151e-5,5.000034354956036e-5,4.537185588022452e-5,6.663377919038396e-5,0.00019705859329032557,2.54843115801968e-5,2.4955791167829812e-5,0.0006372623016163097
t37,0.00011062281704320452,3.3515630537473864e-5,2.0654950493433905e-5,6.295492497056475e-5,5.0018288944658105e-5,4.5319937840964716e-5,6.655780935168285e-5,0.00019703876147999393,2.5487444406367854e-5,2.4958693857411492e-5,0.000637129258925756
