,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10
AnnualSum,9.276033053638157e6,262.32780950445965,-223.6171720849387,0.0,0.0,0.0,195.3399256573617,0.07740851679902264,-152459.7633109444,-420283.5859517382,-8.646968030929582e6,6.088582160701329e7,85210.3025905854,-1.2648672281790623e6,0.0,0.0,0.0,1712.1800315881278,0.04132398347881664,245149.64054165652,-564341.0999485868,-6.040511979017477e7,2.2186702648147517e6,56270.35868995386,-495.9812403747886,0.0,0.0,0.0,43.31774196777759,0.07725947095047501,363967.1504387827,-120854.39410088105,-2.514548458223604e6,2.865143352868643e6,32378.603570335745,-181.58480953401224,0.0,0.0,0.0,20.287922027256858,0.07738306244046883,-667210.9538810978,-295673.7461087523,-1.9204145388819354e6,5.283765995739318e7,41.85784707657235,-635119.0971435371,0.0,0.0,0.0,611.5251869653898,0.04048910879169414,-6.662770370444069e6,-559916.9834352023,-4.55107529920663e7,737533.098223278,233596.26476655385,-1259.9090195543495,0.0,0.0,0.0,52.48269086602027,0.07754039681392962,25422.448284870115,-18450.968725129314,-971851.9084180415,3.829971623633708e7,1.2420536660214637e6,-355173.44580827537,0.0,0.0,0.0,2127.7814236638055,0.04170539542296223,449618.6449914298,-157137.60576028333,-3.958796441180392e7,9.308812259106547e6,1.9657699526296759e6,-28440.999731240685,0.0,0.0,0.0,821.3317617212106,0.0742936789471549,4.914156410641594e6,-475506.29706825566,-1.5459538142774638e7,8.920048424113369e6,24.060337845308503,-41.63651181876614,0.0,0.0,0.0,0.43506420415521874,0.07633114277808989,3.8955996145013208e6,-412222.96719898266,-1.1860743142163955e7,7.668972472887277e6,48529.425268752726,-31.594097398935318,0.0,0.0,0.0,0.4482747216965403,0.07587056475049085,6.245686177995353e6,-502043.4060745824,-1.3452579661247287e7
t1,11086.185529836946,0.03203171760845092,-0.17031184921268924,0,0,-0.0,0.0005120701703527919,9.152252554659173e-5,251.01850787210606,-732.0732598337823,-10500.54739143538,82328.32296311116,0.031180418834348186,-8914.833852554211,0,0,-0.0,0.0007173472499281855,4.925927193529432e-5,-6966.283105690026,-540.6680060648131,-65787.99273827428,3263.8241511671517,0.034914403998675556,-1.7973032052468345,0,0,-0.0,0.00039597809732996327,9.130528628437847e-5,-513.5753418182771,-128.51092134766515,-2613.2169656536403,5375.346773282853,0.029262037220630074,-0.3505184065225861,0,0,-0.0,0.00036660676548877144,9.161143530847366e-5,-3097.477748066991,-232.4056394239074,-1995.7697927341105,68598.86797425037,0.03709542085900609,-0.5062362250518937,0,0,-0.0,0.0007068911250872364,4.7679509708559657e-5,-4673.392538035008,-700.4145579151007,-64331.30041677111,501.59601532594667,176.43586416451933,-0.202090470072235,0,0,-0.0,0.0003104801956760636,9.188808029384403e-5,499.8996465662684,-37.49610539223119,-1139.340930792818,45030.276871578,0.036405088305391124,-0.23652831622352963,0,0,-0.0,0.0006497623367399876,4.9316108592526586e-5,499.96514857575545,-262.48060716544234,-46410.55684089897,4150.416217858601,1248.838002460698,-0.03380666047145017,0,0,-0.0,0.000526262799510215,9.102076697936781e-5,11209.10096050742,-840.6924539028456,-15826.155312270464,11766.138132478029,0.03242098166299828,-0.04550438896566231,0,0,-0.0,0.0005200152811198435,9.087224493571524e-5,4716.530613710304,-458.75157202801086,-15306.617392347976,9314.220474497502,73.83703523918435,-0.03523815353868444,0,0,-0.0,0.0005331827534644535,9.105907072324227e-5,8380.35479361797,-628.5303425753849,-17134.552174748656
t2,11086.153064626422,0.04095682876259532,-0.2480542452925756,0,0,-0.0,0.0005093211101896502,9.154509347140738e-5,-111.36174071922323,-704.8938230330251,-10138.676167553105,79803.01355925018,0.03281304302098922,-9059.908512621167,0,0,-0.0,0.0007158431755247094,4.933565300493772e-5,-5733.366497665599,-430.1227808214838,-64460.6353072397,3191.561688531913,0.03674342384144789,-1.2860264503158303,0,0,-0.0,0.00039496397653775227,9.130805216286904e-5,-478.6131183737366,-125.87620694216943,-2578.9995687338314,5158.928343737414,0.03328491142305503,-0.1718500148060837,0,0,-0.0,0.00036532270659420655,9.162949673719223e-5,-2912.470064845081,-228.17707742769548,-1969.6372321407252,68443.68146255487,0.03728034384774517,-1.1964510731440718,0,0,-0.0,0.0007008879052385749,4.774862733218753e-5,-5728.59036463078,-566.914796950358,-62593.52778143154,394.15805089693583,275.4104293567096,-0.23821258197564302,0,0,-0.0,0.0003094666138754198,9.18850493624639e-5,499.8976831752435,-37.496109656984125,-1130.6683010292174,44747.666723794755,0.03239640765358009,-0.2304385516883919,0,0,-0.0,0.0006482573200897272,4.9331784551087744e-5,817.7573182027547,-238.6722965312145,-46057.281017212874,5875.408417266875,0.05081877660277932,-0.38382981050191056,0,0,-0.0,0.000522420418169821,9.09399083754989e-5,10890.459176020398,-816.8379198319008,-15403.774699180938,11771.497888508486,0.03195735888988148,-0.047832127734538994,0,0,-0.0,0.0005199600555118589,9.087416357255188e-5,4682.074814176383,-456.0854287536144,-15280.15339495505,9226.883304032717,73.83507990248721,-0.03636029629861183,0,0,-0.0,0.0005328950457702283,9.107920424833557e-5,8380.353761982253,-628.5302956997525,-17047.21388865797
t3,11085.994277574337,0.0414647510449699,-0.4444983647227091,0,0,-0.0,0.0005077356040974129,9.155354976807297e-5,-357.2266196944838,-686.4467099533401,-9881.055937458828,78375.93803259682,0.0352826999770217,-8826.079262120149,0,0,-0.0,0.0007154072563670676,4.9353707711340364e-5,-4938.147119521322,-370.51556289882694,-64121.951761918965,3165.0593562519225,0.03690715165088438,-1.100129966385654,0,0,-0.0,0.0003960724496506528,9.130216028508416e-5,-418.46334858283785,-121.36998012227578,-2617.195732896243,5078.332433338685,0.03458549891604628,-0.15297858724731417,0,0,-0.0,0.0003669667420987835,9.162510168992069e-5,-2793.768902744146,-237.07290445589103,-1998.8084614128252,68443.30224521754,0.03664681297977168,-664.5954234230592,0,0,-0.0,0.0006947205655735659,4.782576420168534e-5,-6396.411753008028,-479.96728123791036,-60886.37260486588,325.4984890423694,324.16422874374535,-0.2805018759507118,0,0,-0.0,0.0003073449144280644,9.187952326782153e-5,499.90206856629857,-37.49619616570048,-1110.6350253749426,44571.81007916076,0.03154231734909308,-298.10912735174196,0,0,-0.0,0.0006440861973016833,4.930511177764885e-5,1264.8927699967978,-205.12174869284758,-45241.23426452883,7099.043531605626,0.04540968592497756,-241.37459719186447,0,0,-0.0,0.0005221004365772149,9.09266360530814e-5,9765.500663985078,-732.4701694373991,-15344.805986479345,11079.856589667392,0.031611253126562586,-0.04870897307736537,0,0,-0.0,0.0005199041161409034,9.08764071096169e-5,5299.510219671553,-400.766882357016,-15261.250552205098,9268.15740556235,73.83218028468936,-0.03719892337632748,0,0,-0.0,0.0005330314962072523,9.106884836934391e-5,8380.353000169483,-628.5302554642614,-17088.483626437308
t4,11109.558487667817,0.04187387036120187,-0.4344615449108186,0,0,-0.0,0.0005071298617664578,9.155645585194132e-5,-504.5692682103909,-675.3727264887366,-9768.130693353545,78335.029867248,0.03489278011536268,-9116.749109842438,0,0,-0.0,0.000715320615733052,4.935407051353603e-5,-4660.877898768002,-363.81335448579176,-64072.593614445475,3180.1072210084685,0.03686927953422806,-1.242339790389723,0,0,-0.0,0.00039643820436867984,9.13010154722854e-5,-418.43473878063276,-121.39393242842425,-2631.845053603744,5361.668752132419,0.03220696105839398,-0.486506691640926,0,0,-0.0,0.0003673994683803624,9.160860508149293e-5,-3071.106484400507,-230.38854336751817,-2009.996462660112,68443.18932190757,0.03682466182228099,-1164.5498907815777,0,0,-0.0,0.0006933701006445418,4.784472009515663e-5,-6248.982129110655,-468.90017404351624,-60542.79343567527,250.28497925689678,351.14699186419784,-0.3212497382364,0,0,-0.0,0.0003023223704069013,9.18643745528263e-5,499.89920384817424,-37.49598308268066,-1062.32575118201,44518.40464059749,0.042274585981612,-2455.6175007693946,0,0,-0.0,0.0006358264453661918,4.928934141709488e-5,1558.7778497714576,-191.9262446959858,-43273.3770177473,7617.764040629623,0.049332500284913414,-334.9486306414541,0,0,-0.0,0.0005217173324174435,9.091541635242218e-5,9244.471975004206,-733.0281293556986,-15243.205696859917,10986.445044340757,0.03155939245122912,-0.049960596070021436,0,0,-0.0,0.0005201949198824537,9.085618807986275e-5,5526.608344760306,-414.54251767861626,-15381.0874944999,9460.19059628325,73.85796437849314,-0.03838933750453736,0,0,-0.0,0.0005336517436827374,9.102027062750594e-5,8380.35412634856,-628.5303081756394,-17276.61026429216
t5,11109.739844953701,0.03531733866430233,-0.5175650472983548,0,0,-0.0,0.0005094474015932943,9.15483799505108e-5,-133.45764400749977,-703.2138659328832,-10127.342132441125,83255.04967748844,0.031984391953376684,-8882.247787328977,0,0,-0.0,0.0007179861516765273,4.9233354509528884e-5,-7253.038526806391,-546.2043229049433,-66448.11315689773,3233.3872332982482,0.03476152281093597,-2.2381083572412503,0,0,-0.0,0.000399459992814271,9.131293858594618e-5,-351.75324487828624,-116.3854240096895,-2755.512594220631,5370.576966418001,0.030897398725217788,-0.6403931037011044,0,0,-0.0,0.0003723814889532587,9.159613351919645e-5,-2991.2604090186105,-224.39623478010122,-2104.444012840358,68288.38781476146,0.037438004222903686,-1.8189634009262274,0,0,-0.0,0.0007034911244351284,4.773596966731717e-5,-4107.925845263941,-685.1144521369785,-63476.63073157576,197.08488065431214,366.5427740053344,-0.40171535747411047,0,0,-0.0,0.00029821500377398146,9.184980091621002e-5,499.896434873511,-37.495893485651415,-1024.373821497719,44342.61361577727,0.0416695892790029,-3404.31252122983,0,0,-0.0,0.0006291379897059015,4.927243294987145e-5,1222.8540945706513,-208.28854615739652,-41727.421673958626,7365.180484902507,0.042591593581439616,-215.77867598113758,0,0,-0.0,0.0005226434240465352,9.087785780345486e-5,9808.446854511174,-735.7102470172364,-15668.209810032304,11693.226925531671,0.03245350444621927,-0.0542515610133417,0,0,-0.0,0.0005213101128936153,9.077434248775065e-5,5232.023633038609,-395.8442414134337,-15807.150610195658,10172.462280909072,73.86025502744009,-0.04050381764614591,0,0,-0.0,0.000535985235047323,9.080435109995035e-5,8380.355617032636,-628.5303406438347,-17977.249450264226
t6,11110.040282702625,0.16954830978604216,-0.14768488486413633,0,0,-0.0,0.0005183769205466109,9.167226640792168e-5,294.53287043530327,-399.52977933411586,-11000.79163520644,83826.4842800919,0.051779923019160255,-0.4307031844487337,0,0,-0.0,0.0007254569744387426,4.881107545200404e-5,-8441.169034122839,-660.8399079837687,-74624.8032662937,3264.31475487247,0.033540178449829705,-0.23265818421732198,0,0,-0.0,0.00040978899089054444,9.149348756115058e-5,102.18239081322463,-135.17271033775404,-3228.515889757677,5278.185984806711,0.033468211350451096,-0.18456421702073353,0,0,-0.0,0.0003913693203046731,9.148697374252235e-5,-2574.3225594534206,-193.11413730359592,-2465.6867643767227,68288.81427882194,0.04197372093243717,-0.36554925796484394,0,0,-0.0,0.0007207349973457739,4.7559943999796914e-5,1288.585853048422,-518.2902267200031,-69049.24427582345,145.1942258042255,430.55261767406324,-0.6561469401914545,0,0,-0.0,0.0002993689087616755,9.185562232002363e-5,499.8294539238211,-37.49282169753556,-1035.9459366465157,44396.18182884949,0.05423191056863401,-0.3435195745682871,0,0,-0.0,0.0006329995397344119,4.930990035550735e-5,-1727.5985824241247,-129.59779433849528,-42198.806739878884,7208.145683977058,2249.63300245707,-0.15622292596189408,0,0,-0.0,0.0005305600906083997,9.069519266946662e-5,8970.433447818055,-672.8014716302101,-17504.34913530203,14685.28015481803,0.031027553370219063,-0.045801643844973206,0,0,-0.0,0.000524575409348194,9.052760457548651e-5,3513.330800392672,-509.4700914490634,-16959.083099954747,11906.374614066035,73.8645140408869,-0.03452447025256298,0,0,-0.0,0.0005421918601626721,8.94387203191441e-5,8380.336253816495,-628.529039210438,-19703.873515798037
t7,11160.791834955759,0.17628770642206593,-0.04341626544378799,0,0,-0.0,0.0005292712528310636,9.212730105074703e-5,455.0623988936486,-63.758500370160235,-11550.13413797655,83616.73717643121,0.26557021312980933,-0.05847747203201324,0,0,-0.0,0.0007439571191265888,4.873848122193948e-5,-2409.7885605268084,-528.5750240569253,-80468.99000511116,3266.844943569945,0.06112341647651914,-0.04344049479913651,0,0,-0.0,0.00042384570573273837,9.193964517839828e-5,601.996279778743,-95.85749503035848,-3744.2548730339004,5046.254475076967,0.1678563727400057,-0.0295370232057046,0,0,-0.0,0.00040891421234437507,9.193182307678525e-5,-1965.7445318400655,-198.20193995546825,-2859.567678319403,68288.91575389246,0.0706123254437598,-0.08925636525881916,0,0,-0.0,0.0007355971563954497,4.7679496057377563e-5,-1198.1742223542035,-89.87861723991006,-71172.7657513844,121.92342449234098,1038.198554011916,-0.11224097272976641,0,0,-0.0,0.00031649875163882076,9.242503938257008e-5,0.12059276533398133,-0.015476776312207247,-1159.4551071096907,44327.34165453739,2792.975950340035,-0.08063520191602214,0,0,-0.0,0.0006688152000144036,4.966789853425939e-5,355.29847755090725,-53.00527143396367,-47229.899039256736,6966.177304509278,8024.878417858324,-0.025269275010278227,0,0,-0.0,0.000550062462581965,8.954335792915968e-5,5801.576057281619,-435.12898915841566,-20304.498877043126,15911.444378725082,0.016043183979702988,-0.0478295121643455,0,0,-0.0,0.0005283500002181015,9.01469300074882e-5,3513.116632663148,-509.47984737579725,-18169.98893724134,16156.591677524382,0.6451747127402975,-0.03581436168548513,0,0,-0.0,0.0005461159529170905,8.568569284319019e-5,5152.677745151555,-386.5301954271452,-20879.12139975781
t8,11211.71328932449,4.100126083705979,-0.013938233096897743,0,0,-0.0,0.0005337423406891154,9.239123194587921e-5,357.9814234198966,-26.85540184380463,-11547.12689342557,82952.0451219665,0.1705508199783033,-0.08253665561637732,0,0,-0.0,0.0007441492772776663,4.85253967866042e-5,-4057.2031082987296,-623.9757482289612,-83375.25519714413,3258.419912693038,0.056940223560176306,-0.06975152984040586,0,0,-0.0,0.00042657821000635285,9.195702612757516e-5,767.6516508574483,-83.43198156225273,-3914.5461059414442,5137.355696762797,0.1903539751334558,-0.03512310812840388,0,0,-0.0,0.0004115209336432536,9.195538483536777e-5,-1958.5105516266594,-172.79493788143728,-2989.6227422795305,68225.93490380414,0.2464286493703647,-0.0325082220961165,0,0,-0.0,0.0007427844544044692,4.774742052624027e-5,-773.1843947212644,-289.27789940223363,-71803.61940719029,101.28065941193354,1165.803175555257,-0.05665172592645341,0,0,-0.0,0.00033457730462501506,9.301903540111696e-5,51.89995373703698,-3.8961073408246407,-1314.4657329433978,44204.98809814078,6717.476297889117,-0.04215280193093325,0,0,-0.0,0.0007066376050819528,4.982617366138664e-5,2944.2660588097337,-228.61120262489135,-53544.189398016875,6556.352827277924,11877.607709400118,-0.031022408620306047,0,0,-0.0,0.0005553838087927333,8.199744537956928e-5,4307.34821315104,-478.9251745106409,-22191.49796065122,16574.0694483872,0.01567760605975805,-0.04854576141244726,0,0,-0.0,0.0005305296453694304,8.979906001037084e-5,3513.1208705579506,-509.47969062959294,-18832.533786143103,16599.370194118645,0.44092135694100576,-0.036820384485659455,0,0,-0.0,0.0005474145944741549,8.413545043116789e-5,5152.770697394979,-386.5222323969139,-21321.571375841228
