Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,-2.8367078e7,1.3255465e7,-8.610005e6,-2.046084e7,4.7835635e6,-1.0527619e6,1.881559e7,0.0,-821022.56,0.0,-7.86801e6,926529.6,1.5532744e6,0.0,-881524.1,0.0,-477082.06,-477082.06,319702.44,766812.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2733515e6,-3.0867816e7
t1,-2168.264818060751,318.8237278151073,-1202.8880372224364,3659.3781345246507,4743.657959253693,2372.2306320752305,-4.241823174527781,0.0,-480.1498538498737,0.0,-1992.684654605265,556.7336251130282,246.1030815350066,0.0,582.8094890491161,0.0,-188.7326048149048,-188.7326048149048,-246.25883601432514,-595.7496688624485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.683281058582,6347.717029004978
t2,-1131.5708518649808,-284.00709033440944,-527.748094674088,3075.3217723002226,4000.8646345974903,2372.508151192851,-4.336836196272998,0.0,-990.7094362413234,0.0,-1989.8274351930015,590.4797772864481,179.0093995833804,0.0,694.4620230456785,0.0,-97.25138692821935,-97.25138692821935,-244.0507702300852,-593.2873700482265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.4544635086359,5886.05956287588
t3,-689.3890205337284,-451.96252202786127,-415.7080883214635,3629.740168310168,3271.2546470730695,2372.5919934645053,-4.373033825791936,0.0,-987.6343346904523,0.0,-1986.50187159558,591.189333535071,156.5346870593154,0.0,694.7441652100138,0.0,-56.77120488553365,-56.77120488553365,-243.9378847685126,-593.1724021708529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.3668687383754,6163.2002956852075
t4,-575.9453047776651,-418.12800679251086,-1084.920314894398,4091.7207240376383,3311.2118549215593,2372.598660532679,-4.356694657054504,0.0,-917.6388158795905,0.0,-1913.189293451279,591.2747152145153,235.89272096500383,0.0,694.7751060657533,0.0,-14.177971373229667,-14.177971373229667,-244.00852502225632,-593.2596772380257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.4366991877155,6451.107905465626
t5,-781.2843474240772,-596.1073290267759,-1003.0361987265619,3080.0025565266596,2481.8698026088914,2372.5013922831777,-4.114024491907912,0.0,-458.5593175212563,0.0,-1071.0198288656343,590.8641770078168,232.9454527485766,0.0,694.4904730618582,0.0,-22.222981673996713,-22.222981673996713,-244.01354852116762,-593.2764723636109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.4727639590728,5590.2895879070675
t6,-1923.0912433454723,-371.88937660384727,-284.00538228043524,3618.686344106335,3792.2932339219897,2371.988123924887,-3.3923450916918227,0.0,-4.174773214473589,0.0,-12.876053637994573,590.783955510025,121.55656208589289,0.0,692.7398228042077,0.0,-11.032261145330807,-11.032261145330807,-241.06029995416037,-590.1607327959198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0214763371666,8666.354789475847
t7,-2793.442229697289,0.8331648560206304,-5.746751395935917,236.602739114599,4733.7892385465875,2370.0459821860604,-3.1371978449533344,0.0,-1.6898077514761098,0.0,-225.48090423426834,587.0698832319829,1.966210187260117,0.0,663.4224021360374,0.0,5.085007343865499,5.085007343865499,-110.42665898852746,-309.26601647358785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.7140093856137,6066.424077945854
t8,-2685.155670263497,1.9482833825377384,-31.34374003390576,6.597114575853084,4713.662938000984,2369.880303228282,-3.130995024870572,0.0,-1.030722290224844,0.0,-230.70294087673074,587.8805160739334,13.794878453340061,0.0,659.0267268704804,0.0,95.38742798389376,95.38742798389376,-81.75444548004629,-169.56740238484565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.1558254436432,6251.03552564272
t9,-2584.9991651715927,4.178891782917162,-12.550058309961969,-3.6688572141902114,4389.895492048336,2367.470456271767,-3.150788077269681,0.0,-2.5919032105683755,0.0,-522.4188773985177,574.8579439138705,5.165964170452412,0.0,647.9380356611427,0.0,137.81260075930965,137.81260075930965,-49.110748744847086,-79.62124614141146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.40332997887,5913.423671077616
