Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,2,5,7,9,10,2,5,7,9,10,1,2,3,4,5,6,7,8,9,10,0
Sum,52.432728,136.3958,15.368907,0.028032344,0.34041062,0.0,0.0,0.0,0.0,0.0,269.5746,862.51337,483.59802,0.028102504,0.027917879,15.0418415,0.0,0.0,3.0276144,0.0,0.0,0.0,59.28892,36.495987,0.029156128,0.0,0.0,0.0,0.0,0.14682566,19.111769,56.957058,16.538733,0.029005785,0.0,0.0,0.485382,0.0,0.13808998,54.114677,45.415318,0.02808452,51.838802,0.0,0.0,0.2723175,0.0,0.0,0.0,28.94336,0.03012017,0.0,0.0,0.28767082,0.0,0.0,435.9554,1740.2476,134.60773,0.029398602,0.20314306,0.0,0.0,0.63379264,0.0,0.0,0.0,191.5181,670.6642,0.029282907,0.37098828,0.0,0.0,0.0,0.0,7.9263415,34.0181,0.0,0.0,0.0,0.0,0.02849324,0.14173083,7.9391713,3.832124,0.028299414,9.643171,0.0,0.0,0.15855454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446.5034
t1,0.006411333730687823,0.03644968839207949,0.0074710416099470186,2.921066936286305e-5,0.00015923087518066674,0.0,0.0,0.0,0.0,0.0,15.86053653805179,0.059418889589405666,0.018396068690466637,2.895586280628743e-5,2.8783539608598377e-5,0.0001851406169706209,0.0,0.0,0.0001723468536521163,0.0,0.0,0.0,1.47266783205081,0.009346505845048715,3.163436213144433e-5,0.0,0.0,0.0,0.0,0.00011990705210790466,0.5491510324398977,0.09304581855020617,0.022630224834641822,3.114111619472324e-5,0.0,0.0,0.00019286758604252082,0.0,0.0001493078122934382,0.025608048071082128,0.054706794221489136,3.096665396786502e-5,0.002727052777400924,0.0,0.0,0.0001838234747858723,0.0,0.0,0.0,0.006744258112629983,2.3519329174001177e-5,0.0,0.0,0.00011669501870103868,0.0,0.0,0.004610569892384907,0.02774247869993074,0.006370891949870432,2.196696449686549e-5,4.650532659094575e-5,0.0,0.0,0.00011220729962163781,0.0,0.0,0.0,0.006373341902262021,0.03148240347516813,2.9972420705281996e-5,0.00015224475282633214,0.0,0.0,0.0,0.0,0.005708479006863929,0.03635439374413985,0.0,0.0,0.0,0.0,3.184931046118387e-5,9.072303898754734e-5,0.00583178521661692,0.0034417887922109382,3.202525248416094e-5,0.00012117029022384847,0.0,0.0,0.00021551116976524943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35556496629617
t2,0.009571799559730435,0.04107843097472768,0.007451255655546761,2.921307843987748e-5,0.00015938137033826727,0.0,0.0,0.0,0.0,0.0,0.06562448697351128,0.05712775654851395,0.016948093760944898,2.8883275845046045e-5,2.871243974890394e-5,0.00018205390453372578,0.0,0.0,0.00017192322456230106,0.0,0.0,0.0,0.06404079626604452,0.008127432416277523,3.141670912892044e-5,0.0,0.0,0.0,0.0,0.00011743568322737998,0.16520471024171235,0.06038101643790828,0.0189653404761346,3.098511861462243e-5,0.0,0.0,0.00019010585375715393,0.0,0.00014675190311583744,0.029818647839576943,0.0506408530268238,3.082917971972452e-5,0.0026976450252311555,0.0,0.0,0.00018312260641656857,0.0,0.0,0.0,0.012303064292804405,2.3328258896557385e-5,0.0,0.0,0.00010916054960337983,0.0,0.0,0.008000536152179433,0.2332342207647078,0.006991892038230135,2.2097815362405687e-5,4.595494780628142e-5,0.0,0.0,0.00010730437943577367,0.0,0.0,0.0,0.04184469390153038,0.058685383129332504,2.999302258045522e-5,0.00015426624385096594,0.0,0.0,0.0,0.0,0.005710362139410618,0.03632338357141449,0.0,0.0,0.0,0.0,3.1874585068558176e-5,9.06975827950341e-5,0.00583604991478001,0.0034406627680878352,3.1966492405192736e-5,0.00012115207517989618,0.0,0.0,0.00021527488138511485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0123623990569797
t3,0.010501471386744295,0.04076278317591235,0.007298560160405653,2.922173640135182e-5,0.00015886424074512922,0.0,0.0,0.0,0.0,0.0,0.02688572726562103,0.05200310996285612,0.015337966516879128,2.8802009838946406e-5,2.8633739114266012e-5,0.00017847891593667544,0.0,0.0,0.0001707657505753002,0.0,0.0,0.0,0.049651454936617045,0.007691642440655932,3.12007637542848e-5,0.0,0.0,0.0,0.0,0.00011605604505621065,0.026155268177465305,0.049160771861191145,0.01626087835425238,3.083287811823304e-5,0.0,0.0,0.0001869177911927753,0.0,0.00014391708823400357,0.021967237552285968,0.04384817252507383,3.0754678771103035e-5,0.0026760299126446967,0.0,0.0,0.00018197596561230267,0.0,0.0,0.0,0.0171803301886796,2.3142625856360395e-5,0.0,0.0,0.00010383369741636922,0.0,0.0,0.00906373465188022,1.8312376794915195,0.007222763065647852,2.2125558207314765e-5,4.524177860600375e-5,0.0,0.0,0.00010175733741389496,0.0,0.0,0.0,0.02551819451453841,0.049883255828906195,3.003786110228013e-5,0.0001523269501167428,0.0,0.0,0.0,0.0,0.005708108337001215,0.03622581452263185,0.0,0.0,0.0,0.0,3.19525907551881e-5,9.06770525670671e-5,0.005848160071647378,0.0034398642045372404,3.1923329119429246e-5,0.0001211301324152075,0.0,0.0,0.0002150511293804533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3638146007519008
t4,0.009468573048087256,0.037693043996468355,0.007066706013853122,2.9186129596012644e-5,0.00015791608730272218,0.0,0.0,0.0,0.0,0.0,0.015945533720682168,0.04674533732587364,0.013815208392577008,2.8725678567513106e-5,2.8558915392442846e-5,0.0001746434260134379,0.0,0.0,0.00016929409382130889,0.0,0.0,0.0,0.04111508257883749,0.007320627792994036,3.1021389165070774e-5,0.0,0.0,0.0,0.0,0.00011474815969786739,0.015222494807562895,0.04334869438433106,0.014204730980407334,3.0693195751824966e-5,0.0,0.0,0.0001836949894200881,0.0,0.0001410046875867672,0.014429803524483151,0.037512333370994785,3.0707704795038665e-5,0.002652005199214035,0.0,0.0,0.00018054284432730299,0.0,0.0,0.0,0.01849666357928534,2.2971728228222754e-5,0.0,0.0,0.0001006812555730857,0.0,0.0,0.011207623907824519,0.12459593680535264,0.007200549437692486,2.2050325479895806e-5,4.444789595687232e-5,0.0,0.0,9.604134814113876e-5,0.0,0.0,0.0,0.015929968616200864,0.04194673921211109,3.004996264312795e-5,0.00015004631225643737,0.0,0.0,0.0,0.0,0.0056980598009111665,0.0360712297852384,0.0,0.0,0.0,0.0,3.2010654106835834e-5,9.065993978236815e-5,0.005862383163434676,0.0034389614235146443,3.1897911574218e-5,0.00012110303614527939,0.0,0.0,0.00021488780213387308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792458763413909
t5,0.007904995647809256,0.03404450658511029,0.0068249030584499595,2.9144065848747784e-5,0.00015687237097963846,0.0,0.0,0.0,0.0,0.0,0.01145660844567324,0.0418669658364138,0.012545491022718375,2.8640486735101416e-5,2.8474793806308848e-5,0.00017086189057104892,0.0,0.0,0.00016769392914334972,0.0,0.0,0.0,0.03482874751456013,0.006974451419509929,3.087384592917765e-5,0.0,0.0,0.0,0.0,0.00011343044673568046,0.011001367068870255,0.03911211469068402,0.01260360892990868,3.055506291290342e-5,0.0,0.0,0.00018053732118396816,0.0,0.00013813142629418625,0.010433886744382361,0.03265383659544518,3.0653293168531524e-5,0.002631115930728655,0.0,0.0,0.00017903842312484898,0.0,0.0,0.0,0.011939626774588086,2.2809366870336324e-5,0.0,0.0,0.00010113496015696423,0.0,0.0,0.009903819591673116,0.05734914392710066,0.006912381664932704,2.1913803175632805e-5,4.3572614256115504e-5,0.0,0.0,9.064344649543669e-5,0.0,0.0,0.0,0.011312360669211818,0.03562284002368487,3.0049439230683444e-5,0.00014771403182261666,0.0,0.0,0.0,0.0,0.005695026781912903,0.03601881150234203,0.0,0.0,0.0,0.0,3.205329525465964e-5,9.064854052703073e-5,0.005862474519723935,0.0034382139246499827,3.187644040871986e-5,0.0001210783128741503,0.0,0.0,0.00021475092790796427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45117045140549805
t6,0.00618827739625252,0.0312872772395489,0.006637867208377756,2.911083951724577e-5,0.00015612874713644815,0.0,0.0,0.0,0.0,0.0,0.009454879657213247,0.03792876525434448,0.011595492056688115,2.858398859516845e-5,2.8419085675436113e-5,0.00016746117891422172,0.0,0.0,0.00016644297139899788,0.0,0.0,0.0,0.030011851313173805,0.006638549114260477,3.075438028449934e-5,0.0,0.0,0.0,0.0,0.00011210218687920072,0.008887922912828592,0.03550910851987779,0.011408727874476379,3.0426595866719684e-5,0.0,0.0,0.00017770064531444553,0.0,0.00013551349788023162,0.007907410173030573,0.02951626169951965,3.0626793285044954e-5,0.0026083328275451996,0.0,0.0,0.00017787894836455458,0.0,0.0,0.0,0.009174513099364859,2.2673169007829017e-5,0.0,0.0,0.00010378764651016413,0.0,0.0,0.009783361034129436,0.039213098638690484,0.006584368189171614,2.1761903935544296e-5,4.2714075228577516e-5,0.0,0.0,8.476368725880519e-5,0.0,0.0,0.0,0.008195120143928954,0.03097795212502067,3.0055216236011582e-5,0.00014560343468134702,0.0,0.0,0.0,0.0,0.005694512473555649,0.035931981698620566,0.0,0.0,0.0,0.0,3.2101517635908905e-5,9.063965479221848e-5,0.005855838528669225,0.0034380676254289915,3.186753017313669e-5,0.00012105949571433455,0.0,0.0,0.00021468620544873505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39264240019945273
t7,0.006192554242750031,0.03230397140797584,0.0066953468864465095,2.9160654621848528e-5,0.000156833782994183,0.0,0.0,0.0,0.0,0.0,0.008550320436235138,0.03764397695091019,0.011305275626573677,2.8549862366106836e-5,2.8385630476861674e-5,0.00016531699840411902,0.0,0.0,0.00016638232518242975,0.0,0.0,0.0,0.028451635316059938,0.006491425280000277,3.065972363047101e-5,0.0,0.0,0.0,0.0,0.00011125885350517066,0.007677776675199138,0.03389019937345097,0.010835089381877407,3.0322289112667162e-5,0.0,0.0,0.00017597326585189183,0.0,0.0001336335822591939,0.008035148646731272,0.030389910073614294,3.06224471925172e-5,0.0025995504738657886,0.0,0.0,0.00017822472272972168,0.0,0.0,0.0,0.004880392070508149,2.2540908569900364e-5,0.0,0.0,0.00010636035139599873,0.0,0.0,0.006578557623275193,0.029611125894517407,0.00562612977328025,2.16214044811318e-5,4.187694429390792e-5,0.0,0.0,7.763377499846686e-5,0.0,0.0,0.0,0.00624265673335462,0.029026160132941566,3.001431063539277e-5,0.00014457922700692914,0.0,0.0,0.0,0.0,0.005689542086670981,0.03589432144387733,0.0,0.0,0.0,0.0,3.2079993626267144e-5,9.062762508949347e-5,0.0058516010300053885,0.003437394825050251,3.185883529571833e-5,0.00012104275558814149,0.0,0.0,0.00021462269595933392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3661002453504395
t8,0.006629980923442837,0.03636257415406395,0.006912390673396933,2.920367170539195e-5,0.00015849134172738524,0.0,0.0,0.0,0.0,0.0,0.00850744589416507,0.03899347791462978,0.011447604176876855,2.8542684411142955e-5,2.8379263638199705e-5,0.00016410009222682614,0.0,0.0,0.0001671251787438109,0.0,0.0,0.0,0.029687129008396554,0.006565519233329754,3.060451868373121e-5,0.0,0.0,0.0,0.0,0.00011104532385369381,0.008865835018458397,0.03742416867090958,0.011263832801987981,3.0256039099923894e-5,0.0,0.0,0.00017647045510823847,0.0,0.00013298422744377245,0.009087882852314516,0.03373260652739441,3.063426268921937e-5,0.0026027022568572123,0.0,0.0,0.0001794061206901797,0.0,0.0,0.0,0.005264796017862862,2.243408287673732e-5,0.0,0.0,9.491530922675101e-5,0.0,0.0,0.007089345147135726,0.02953435211952079,0.0011482297814933214,2.149572663484357e-5,4.118375762177904e-5,0.0,0.0,6.348132855722807e-5,0.0,0.0,0.0,0.007040038648866306,0.03002464870852901,3.0058550717965435e-5,0.00014581715984046738,0.0,0.0,0.0,0.0,0.005685976191078622,0.035949973798365696,0.0,0.0,0.0,0.0,3.2052960257709344e-5,9.061610258956449e-5,0.005858476532461385,0.0034367316138467618,3.1832166280131546e-5,0.00012102957465972033,0.0,0.0,0.0002145328788015604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38129241144347026
