Time,Weight
1,10.02747252747253
2,10.02747252747253
3,10.02747252747253
4,10.02747252747253
5,10.02747252747253
6,10.02747252747253
7,10.02747252747253
8,10.02747252747253
9,10.02747252747253
10,10.02747252747253
11,10.02747252747253
12,10.02747252747253
13,10.02747252747253
14,10.02747252747253
15,10.02747252747253
16,10.02747252747253
17,10.02747252747253
18,10.02747252747253
19,10.02747252747253
20,10.02747252747253
21,10.02747252747253
22,10.02747252747253
23,10.02747252747253
24,10.02747252747253
25,10.02747252747253
26,10.02747252747253
27,10.02747252747253
28,10.02747252747253
29,10.02747252747253
30,10.02747252747253
31,10.02747252747253
32,10.02747252747253
33,10.02747252747253
34,10.02747252747253
35,10.02747252747253
36,10.02747252747253
37,10.02747252747253
38,10.02747252747253
39,10.02747252747253
40,10.02747252747253
41,10.02747252747253
42,10.02747252747253
43,10.02747252747253
44,10.02747252747253
45,10.02747252747253
46,10.02747252747253
47,10.02747252747253
48,10.02747252747253
49,10.02747252747253
50,10.02747252747253
51,10.02747252747253
52,10.02747252747253
53,10.02747252747253
54,10.02747252747253
55,10.02747252747253
56,10.02747252747253
57,10.02747252747253
58,10.02747252747253
59,10.02747252747253
60,10.02747252747253
61,10.02747252747253
62,10.02747252747253
63,10.02747252747253
64,10.02747252747253
65,10.02747252747253
66,10.02747252747253
67,10.02747252747253
68,10.02747252747253
69,10.02747252747253
70,10.02747252747253
71,10.02747252747253
72,10.02747252747253
73,10.02747252747253
74,10.02747252747253
75,10.02747252747253
76,10.02747252747253
77,10.02747252747253
78,10.02747252747253
79,10.02747252747253
80,10.02747252747253
81,10.02747252747253
82,10.02747252747253
83,10.02747252747253
84,10.02747252747253
85,10.02747252747253
86,10.02747252747253
87,10.02747252747253
88,10.02747252747253
89,10.02747252747253
90,10.02747252747253
91,10.02747252747253
92,10.02747252747253
93,10.02747252747253
94,10.02747252747253
95,10.02747252747253
96,10.02747252747253
97,10.02747252747253
98,10.02747252747253
99,10.02747252747253
100,10.02747252747253
101,10.02747252747253
102,10.02747252747253
103,10.02747252747253
104,10.02747252747253
105,10.02747252747253
106,10.02747252747253
107,10.02747252747253
108,10.02747252747253
109,10.02747252747253
110,10.02747252747253
111,10.02747252747253
112,10.02747252747253
113,10.02747252747253
114,10.02747252747253
115,10.02747252747253
116,10.02747252747253
117,10.02747252747253
118,10.02747252747253
119,10.02747252747253
120,10.02747252747253
121,10.02747252747253
122,10.02747252747253
123,10.02747252747253
124,10.02747252747253
125,10.02747252747253
126,10.02747252747253
127,10.02747252747253
128,10.02747252747253
129,10.02747252747253
130,10.02747252747253
131,10.02747252747253
132,10.02747252747253
133,10.02747252747253
134,10.02747252747253
135,10.02747252747253
136,10.02747252747253
137,10.02747252747253
138,10.02747252747253
139,10.02747252747253
140,10.02747252747253
141,10.02747252747253
142,10.02747252747253
143,10.02747252747253
144,10.02747252747253
145,10.02747252747253
146,10.02747252747253
147,10.02747252747253
148,10.02747252747253
149,10.02747252747253
150,10.02747252747253
151,10.02747252747253
152,10.02747252747253
153,10.02747252747253
154,10.02747252747253
155,10.02747252747253
156,10.02747252747253
157,10.02747252747253
158,10.02747252747253
159,10.02747252747253
160,10.02747252747253
161,10.02747252747253
162,10.02747252747253
163,10.02747252747253
164,10.02747252747253
165,10.02747252747253
166,10.02747252747253
167,10.02747252747253
168,10.02747252747253
169,8.021978021978024
170,8.021978021978024
171,8.021978021978024
172,8.021978021978024
173,8.021978021978024
174,8.021978021978024
175,8.021978021978024
176,8.021978021978024
177,8.021978021978024
178,8.021978021978024
179,8.021978021978024
180,8.021978021978024
181,8.021978021978024
182,8.021978021978024
183,8.021978021978024
184,8.021978021978024
185,8.021978021978024
186,8.021978021978024
187,8.021978021978024
188,8.021978021978024
189,8.021978021978024
190,8.021978021978024
191,8.021978021978024
192,8.021978021978024
