,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t120,9205.334666196695,5.921496372531712,-7.6477155418481795,0,0,-0.0,0.009721510595217994,0.0007766381229002669,1859.5325850672743,-141.89637277402107,-10925.182793672824,75269.80181855745,4.246015303529255,-17.28683401458967,0,0,-0.0,0.008893826715615435,0.0007402594990218586,-8897.8783591252,-820.0975773221186,-65579.35846179732,3978.888755954039,17.886934132363926,-6.768354721164845,0,0,-0.0,0.008034042465674976,0.0006314949221787247,-1034.4380735012724,-167.6855383750364,-2793.868119840305,6410.645243099782,3.7231059200487366,-9.30027763100042,0,0,-0.0,0.007533505677865159,0.0006011273209649576,-3965.666709714,-299.2974893386877,-2133.7369509463497,66957.25964562368,5.490873441739867,-21.030462664497016,0,0,-0.0,0.008950870679063055,0.0007641189359996797,6713.835835541955,-507.0682936171467,-73167.18137232667,1070.6045445543334,10.047974585620974,-20.416189321835287,0,0,-0.0,0.00667035274870289,0.0005397797834110723,143.45481495685033,-11.467719510402121,-1193.8450564226346,48379.80791494048,7.591464298470944,-25.826440868303305,0,0,-0.0,0.009330872275423757,0.0007145295344386722,311.84351259171683,-46.951595308790054,-48630.758672702905,16907.23265134652,4.7628460717375205,-9.232746298310076,0,0,-0.0,0.009845776046342264,0.0007046443478501008,171.14209397874242,-466.34996805669635,-16608.568335204076,14431.511504326227,22.027578619039968,-8.205569744848795,0,0,-0.0,0.009901133464633602,0.0007225895832179589,1617.1777770991375,-122.38388973202589,-15941.810408901096,14624.117224298177,19.03506269195249,-8.284525567850714,0,0,-0.0,0.009927870932835876,0.0006737552435568542,3080.9965231047945,-232.9410188251149,-17484.78913862737
t121,8096.195259583492,4.736240862086242,-9.616708148788671,0,0,-0.0,0.009664043695044186,0.0007727117601280213,2713.5028885994016,-451.860211365894,-10351.324941874173,74499.8330069885,3.5377935498656123,-1003.1351534673637,0,0,-0.0,0.008882609940975715,0.0007275790668902504,-10405.823805289232,-940.3848135772745,-62140.55693969794,4038.9089829084496,10.710893016146812,-9.783687185022352,0,0,-0.0,0.007964436228016443,0.0006273219179021898,-1174.591572363731,-178.02043004092835,-2687.7595872609795,6410.053456125677,3.1625672350917515,-15.192336464711005,0,0,-0.0,0.007460251682753147,0.0005967897707176883,-4011.180747242516,-303.5248780083771,-2052.6995881515827,63782.51496440313,5.353608965560574,-23.529145367892177,0,0,-0.0,0.008916668436501629,0.0007597619792854874,8364.013499524843,-630.5575572765356,-71512.71184885377,1087.2228817425478,9.640570999797099,-14.825367105420945,0,0,-0.0,0.00663023431186039,0.0005374790587824453,72.53489721055962,-6.1790279296559785,-1152.2882672226579,46107.11205545117,6.645567769815168,-20.530460398204646,0,0,-0.0,0.00939363509478594,0.0007097747490425689,920.3936026679107,-81.80845745577352,-46937.960941618665,17547.9831281754,4.029600012786147,-10.197627548581586,0,0,-0.0,0.009895799246842186,0.0007431785236015926,-1318.2737624541692,-809.0877592468096,-15411.664298477092,14040.185842588642,22.138591601288212,-7.169128595774117,0,0,-0.0,0.009916598643738067,0.0007359929866067175,1633.5871116401509,-123.54080035579284,-15567.460076056397,14005.647222354053,19.224724968107676,-7.128797797638929,0,0,-0.0,0.009897051081082263,0.0006930175799784309,3205.8378877067835,-242.23552678482713,-16983.952809123104
t122,8152.313160546563,4.324842930208841,-9.878105242743821,0,0,-0.0,0.009625231879405715,0.0007696877725355336,2358.0114815535353,-529.0547459879606,-9973.228667457986,75511.69093580864,3.4876465582635703,-4001.77729175905,0,0,-0.0,0.008879634897511793,0.0007254717560896882,-9411.991928013897,-930.2950170343323,-61162.84566400712,3958.358544322727,9.697306277908574,-7.7056173998400475,0,0,-0.0,0.007911737653715063,0.0006240938945160092,-1175.0870410987538,-178.05276781062753,-2609.8314590546706,6810.211006939231,3.124408733277317,-13.167831199283446,0,0,-0.0,0.0074060270944522975,0.0005934291960076116,-4439.673784384183,-335.44943235388155,-1993.1842087975724,63714.22081314592,4.861393786616963,-2981.9734153722543,0,0,-0.0,0.008891273558263281,0.0007552969274572983,9037.486553564238,-683.475741019879,-69098.65318061164,1063.9066644134207,9.522635747922175,-13.265902731626971,0,0,-0.0,0.006608770031174057,0.0005364325997761965,69.6446200795283,-5.965965242115804,-1129.455574672416,45150.52051738309,6.664239868955542,-18.33950521378744,0,0,-0.0,0.00942613519945705,0.0007058770167436698,944.2510816974894,-82.89842351294655,-46007.88116182265,17892.987441374447,3.6316794991969052,-12.73839450485859,0,0,-0.0,0.009911986140833006,0.0007573745148191291,-2222.9410645789985,-792.6717980872958,-14862.34058376223,13947.858508253628,22.14331635839103,-7.38746645457096,0,0,-0.0,0.009919200875797477,0.0007391171331694937,1634.151368855962,-123.57370413541992,-15475.211197677618,13886.982975708317,19.279596871451055,-7.355730184690268,0,0,-0.0,0.00988796679952968,0.0006962672964997658,3206.148712325077,-242.27158005983796,-16865.058351716543
t123,8321.381486825958,4.0247662838761,-10.01637041018108,0,0,-0.0,0.0095888795041654,0.0007669355823418845,1672.4784507815484,-368.4300919851027,-9615.40565376124,75514.00910051474,3.4909160474576844,-6819.439595591153,0,0,-0.0,0.008879133359305949,0.0007247446084595434,-7262.691605402426,-773.089277298195,-60655.32921064157,3932.497384009588,8.906513720883694,-5.729612750063225,0,0,-0.0,0.007894985703439324,0.0006231423568678796,-1176.6619477053582,-178.12795204491334,-2586.5333588895987,6815.976146536577,3.117973598798642,-10.97943876149203,0,0,-0.0,0.007389701878914219,0.0005923898383251376,-4464.622440794637,-337.33487299466304,-1975.3909513675064,64001.69451175976,4.456471075019927,-4586.863784881227,0,0,-0.0,0.00888845354335082,0.0007511712623597469,7818.059397554991,-664.9041434000623,-66576.00819797523,1057.4671287924855,9.156282725475801,-12.631889369578573,0,0,-0.0,0.0065819166973664096,0.0005343785485455495,39.73806458840522,-3.7506774996041647,-1096.1889918337836,43310.18107303236,6.750807207162338,-16.318985851823424,0,0,-0.0,0.00947917397512904,0.0007006220095292694,1459.859009872855,-116.99051369188172,-44652.781371734345,18043.313467573003,3.5691991764907387,-10.463212336606611,0,0,-0.0,0.009920244385699653,0.0007641705199741939,-2927.9133062183364,-527.8305781911226,-14575.917384984514,13900.145323320034,22.16177381598765,-7.566873135551537,0,0,-0.0,0.009921517838617942,0.0007400612881073471,1634.680040787295,-123.60524634950862,-15427.630198726294,13754.757362916303,19.38572377728368,-7.5471726782809245,0,0,-0.0,0.009879268108634393,0.0007000018900259822,3207.074336535664,-242.33795074143885,-16733.390103182366
t124,8407.85242734197,3.845815374450199,-6.608309653661071,0,0,-0.0,0.00955972480172328,0.0007645701062066745,1214.2923304320525,-286.2504466702211,-9331.620213602884,75005.71688285946,3.480800513472465,-9317.261975681566,0,0,-0.0,0.008910416548693368,0.0007227934831603308,-5354.260791568689,-650.1948306915593,-59670.156710278716,3983.268873244071,4.546114364054436,-30.615731092123053,0,0,-0.0,0.00788560120389093,0.0006227750982363989,-1190.6831097870925,-178.3947959439078,-2580.8208232975776,6948.088724497267,3.0674393211157835,-8.484576548675262,0,0,-0.0,0.007385650058887629,0.0005921127985686056,-4594.066558421883,-347.20898862043356,-1971.0281636124002,63993.96196459902,4.318497595706087,-4593.441877037763,0,0,-0.0,0.008884659263822663,0.0007479485685586651,6048.131638533258,-749.769471644148,-64706.90648143021,1053.5674940159527,7.92585556602933,-19.64541012616306,0,0,-0.0,0.00654871561284579,0.0005318044064547268,8.75716154694112,-1.6527665410485572,-1051.539333376201,40115.928113721006,7.309380437834708,-14.769656998015119,0,0,-0.0,0.009560743504265622,0.0006930811208377891,2941.7131880431384,-223.69578968520466,-42833.99697677047,18541.649179436336,3.4598990361845754,-7.343885164807487,0,0,-0.0,0.009927151349506256,0.0007709353132459424,-3924.6703802775346,-336.5891287684607,-14273.688320800651,13854.588129018914,22.27285659267468,-7.84337906076654,0,0,-0.0,0.009923374224165867,0.0007408360672191436,1637.6428404328888,-123.76691022931348,-15384.375056452523,13756.67863132882,20.001787634118706,-7.859796287119529,0,0,-0.0,0.009880050550042447,0.0006991587901687571,3213.14368106692,-242.67875607714637,-16740.714958628883
t125,7567.214941853964,2.8257725078034674,-29.84908653940329,0,0,-0.0,0.009528714278637194,0.0007625044380468369,1905.2686811307344,-307.06229957089226,-9105.613560285561,72982.13129001646,2.813085641212436,-9438.966628020777,0,0,-0.0,0.009001194493676536,0.0007190282938362406,-5698.073906509648,-651.7535450811657,-57108.83635572622,4063.1708325707286,4.27729137629376,-33.43609618567174,0,0,-0.0,0.007940660878189823,0.0006261368598456009,-1187.2129485005348,-178.58770436261162,-2661.8736226492433,6863.95060725194,2.592272314254303,-29.404607736047435,0,0,-0.0,0.007439040541462964,0.0005954874079611311,-4415.503565844989,-335.59066518126116,-2032.9299250510044,64064.473087790495,2.9931153599506573,-4632.222233475375,0,0,-0.0,0.008878310320213866,0.0007481014118356367,5782.948031180718,-736.0123245058568,-64251.05437822514,1019.1026540296647,7.202348930961539,-27.602550643603674,0,0,-0.0,0.006515688623243654,0.0005289777003637792,2.763472053785506,-1.355170168468332,-1000.9998673253835,38017.9622332334,7.1446315988367886,-12.249334776913184,0,0,-0.0,0.009651879290084823,0.0006856943697401255,2985.608951350085,-225.8734883038636,-40775.293807814676,18826.402422464093,2.703966232509401,-29.378924806421033,0,0,-0.0,0.009922299237695668,0.0007730423739728806,-4227.9011263506645,-387.0437899274994,-14154.105929900628,13946.165180293334,22.392479140982722,-8.181663672380983,0,0,-0.0,0.009919987790993831,0.0007377208357357318,1638.3388507572608,-123.79849914966177,-15476.09457895152,13885.788129030536,20.536372419978257,-8.208486489404923,0,0,-0.0,0.009887952363087264,0.0006965889424208143,3213.7635607332527,-242.7066541592531,-16869.882066395905
t126,6578.303292975518,2.775880223828956,-20.285498067368174,0,0,-0.0,0.009530744809324629,0.0007626244132554576,2984.8926856089092,-391.58425506677145,-9121.872347976423,72246.90734459688,2.732505716151512,-9428.712550907037,0,0,-0.0,0.009112376650628149,0.0007123486383414578,-7560.417666490218,-747.7467428983758,-54428.154213378635,4121.020057096525,4.551438142087558,-22.47502915829227,0,0,-0.0,0.00798889051703026,0.0006290873741788892,-1186.2943259743106,-178.5828037193246,-2734.0892123070917,6588.638234606638,2.569932847477621,-20.245982030718576,0,0,-0.0,0.007488460412093909,0.0005986220107925164,-4118.498803242487,-314.19136025235264,-2088.0825176353883,64212.175634639396,2.951916765386115,-4622.399073656473,0,0,-0.0,0.00887706666361595,0.0007472044689407358,5808.943259604665,-737.6645781895257,-64422.529985299145,572.8696436671883,6.5567746869030845,-32.67548333362663,0,0,-0.0,0.006495784059915532,0.0005275392503155229,457.8711458921035,-35.05965325348273,-970.0493900804679,37355.98393437101,5.252881364096965,-63.05697430252616,0,0,-0.0,0.009695974549271326,0.0006838275093209069,2525.6800356088684,-259.36124356363155,-39514.53961545309,18853.748521084508,2.6658524308489033,-20.04502775275609,0,0,-0.0,0.009917232760861063,0.0007672976861476358,-3763.8096839898944,-587.1085679838664,-14456.548055368412,14057.517545340266,22.460411157434386,-7.147539639636482,0,0,-0.0,0.009915533747825882,0.0007359017154035454,1638.1626386516957,-123.7904257613727,-15589.177004660674,14153.971788471868,20.852772712963358,-7.108388394344698,0,0,-0.0,0.009905717066621949,0.0006887466483717571,3213.4707143306678,-242.6897812170076,-17139.560807438935
t127,7079.4248341289085,2.707043241731537,-33.439510538808186,0,0,-0.0,0.00949910874613522,0.0007599136505725673,2328.348807866233,-483.0794352046355,-8859.90075078631,72765.64511954258,2.7252818813799857,-9443.634618235676,0,0,-0.0,0.00913409828513053,0.0007111581329794346,-8557.431612931861,-786.1305261978492,-53892.57980792184,4164.2803173944685,5.458635026860147,-11.581467044551653,0,0,-0.0,0.00802987162814182,0.0006315174832154855,-1183.540334775709,-178.552739369578,-2797.021472394247,6376.832087921884,2.5311185174565907,-30.00312094521785,0,0,-0.0,0.0075298094182670965,0.0006011628150917024,-3864.2363047177914,-296.66813999108683,-2136.1452323664853,62499.113479153275,2.889584958970544,-4635.53026469895,0,0,-0.0,0.008873354781766938,0.0007452940561405998,6740.401558152304,-808.0142875104904,-63556.817770663314,567.394609094603,6.499028330168997,-33.83894552671289,0,0,-0.0,0.006494638163699069,0.0005275388331645713,461.1300238720436,-35.300319767467094,-966.7481554805474,37243.00451220687,5.234892648585712,-80.32308926157351,0,0,-0.0,0.009698089485137645,0.0006824938551843948,2523.903123891392,-259.67756984616807,-39380.06525727897,18849.199050523148,2.6103816300074625,-32.54581881797894,0,0,-0.0,0.009905071054176175,0.0007579759727223767,-3298.7308009962926,-664.2903582045205,-14825.114503850999,14216.500261012683,22.57591839320427,-7.379524564594293,0,0,-0.0,0.009908575320448903,0.0007303348605767686,1637.6588617312545,-123.76379030491276,-15747.148150109177,14234.013901443497,21.194447227764467,-7.342116702323937,0,0,-0.0,0.009909021899128581,0.0006855564293579678,3212.496677908428,-242.63672673198863,-17216.873510736328
t128,8550.03082651755,3.6293695651928255,-10.991035982065297,0,0,-0.0,0.009545716361575179,0.0007635388093983784,1024.0297962769373,-347.52354753780196,-9213.66911333267,76100.04281016273,3.4197850940821324,-9388.59341283518,0,0,-0.0,0.00895547843418695,0.0007206050599202801,-7500.807550206025,-709.5930187419763,-58442.314118851275,4330.0841747962595,7.6655251741302175,-6.727624630641129,0,0,-0.0,0.008146513699458378,0.0006399833851150883,-1179.427437738524,-178.27094438784155,-2992.2434804522013,6536.401940521716,3.0018386545252103,-11.434571747182554,0,0,-0.0,0.007657748684502267,0.0006088217371099674,-3912.5842546411695,-297.1527588280664,-2285.240462632195,64296.03867641761,4.169994507942919,-4607.636811372952,0,0,-0.0,0.008887208646965957,0.0007517683359602694,7591.301015541811,-709.4390819200132,-66563.77140685284,941.2411993193721,6.735951513510135,-30.268796453118085,0,0,-0.0,0.006505130047055199,0.0005282532663109605,71.85144678421796,-6.209997121477888,-984.5777010522768,38496.05870051209,5.831469047008823,-32.921545350413666,0,0,-0.0,0.009672289543953317,0.0006842602988446119,1833.942622881379,-150.08562982176477,-40106.34403143911,19127.603132739856,3.318297718620424,-11.656193324254048,0,0,-0.0,0.009872106073045773,0.0007284906498399696,-2772.8413467814003,-469.71377318423845,-15869.79814321987,14561.846638633067,22.5894594570009,-7.609164542084479,0,0,-0.0,0.009893748004550373,0.0007186884582511706,1635.3960671645825,-123.6396206394914,-16089.925557869961,14824.108799585822,21.216335079574026,-7.645236885231427,0,0,-0.0,0.009946611518630534,0.0006636398666292894,3209.1396407181915,-242.425078483996,-17803.485024499147
t129,8778.927839815384,4.301260966227041,-8.378241782046773,0,0,-0.0,0.00961170198988257,0.0007689793825994137,1595.640469042708,-550.4263170495244,-9824.90786068817,78468.1353877948,3.8481347974642643,-4600.043958720608,0,0,-0.0,0.008881769538635384,0.0007282334580796916,-10444.953099629289,-933.0021165543595,-62448.60761920582,4560.107299108751,5.459546710306876,-37.190662090758536,0,0,-0.0,0.008229613086975458,0.0006480499148837243,-1187.7777047763861,-178.40391961259184,-3157.7403265704015,6675.292675042214,3.1753949612764507,-10.92766725103527,0,0,-0.0,0.007758229463202336,0.0006148660486182384,-3932.2207624441453,-298.44672356419915,-2411.6339509993654,64506.02717533594,5.223960695813546,-4314.380264458781,0,0,-0.0,0.008891649785695156,0.0007570703651849462,9550.910589589472,-723.4600596040333,-69032.78862853839,1081.8786390655905,7.835813276527981,-20.52691429683001,0,0,-0.0,0.006567476997085834,0.0005331527106876832,7.857807243923162,-1.6057019346004524,-1079.1111393102829,43054.52227721497,7.499545090946274,-13.789260183366252,0,0,-0.0,0.009505696677909615,0.0006969749501363528,1013.9767564916632,-79.1882193553818,-43957.12246413048,19490.55061045217,3.7749549427266933,-9.19302939900163,0,0,-0.0,0.009885595930341516,0.0006830859457684065,-1452.5641030439538,-814.241848172089,-17221.66027448035,14987.672618380919,22.60087812193083,-7.856947173732228,0,0,-0.0,0.00987300303642846,0.0007039763160824098,1636.3449348978997,-123.68434876680575,-16516.212475424745,15453.663178242816,21.225327945446526,-7.864011171764556,0,0,-0.0,0.009994449291182678,0.0006429817918599961,3212.785112628109,-242.58036373864263,-18436.278675039404
t130,8921.00219745443,4.352065851062685,-10.18343360239289,0,0,-0.0,0.009672412781425478,0.0007738746884656357,1954.5293662234344,-418.5782116309257,-10451.311368755316,79430.51286041654,4.021999705730833,-1840.6074784818306,0,0,-0.0,0.008890125964782194,0.0007418287458180442,-10598.370186981858,-922.3276335802633,-66036.23755187345,4640.686542454224,9.279557717823678,-7.89522520423885,0,0,-0.0,0.008298411542787647,0.0006545249689895141,-1176.1568532275203,-178.09052828462973,-3295.207634456282,6624.522986531662,3.1896740088345483,-12.711845504625744,0,0,-0.0,0.007836814830633611,0.0006195913547438493,-3784.7567631458346,-287.6880715869793,-2516.6206802129764,65143.715458011815,5.26236094170118,-2135.3737378921983,0,0,-0.0,0.00892812419257164,0.0007622343805196684,8501.804222083065,-643.2981366473067,-70878.53336098386,1146.2248432688132,9.576355620960406,-12.263554398827266,0,0,-0.0,0.006702433556117739,0.0005413586324046144,83.00839763641966,-6.954565349669816,-1229.0782839578485,49249.18512208099,7.734061781644973,-15.150455849343452,0,0,-0.0,0.009273205172808503,0.0007197479682797348,929.3301859837679,-83.79656090854556,-50065.96886531213,19795.620342305832,3.8277187357930753,-11.073428545506763,0,0,-0.0,0.009946308691254131,0.0006437358867487242,-750.2456520585713,-762.0522511969803,-18275.231354875672,15278.727373968608,22.5396708914984,-8.22562046658132,0,0,-0.0,0.00988414908127513,0.0006931732899905773,1633.5241906816714,-123.52496208041072,-16804.16991804594,15807.602275716281,21.02720246767593,-8.244333976267265,0,0,-0.0,0.010026198037662016,0.0006419130403528765,3207.333092805426,-242.24842913778213,-18785.63720168797
t131,9423.839740995705,4.3423624744155696,-9.680660015667415,0,0,-0.0,0.009702982318401693,0.0007764844923160419,1707.2617845997743,-369.7142999184435,-10756.423912529517,79903.92016823628,4.197784052175274,-46.02821664205676,0,0,-0.0,0.008892371068113625,0.0007521847992205838,-10184.597816360412,-879.9503748550832,-68783.28485114152,4670.183817032696,9.922291797530633,-8.061387680735557,0,0,-0.0,0.008312108643797632,0.0006557866730261719,-1174.9344778156915,-178.00503630610962,-3324.932796396036,6557.149368645957,3.274283768084387,-10.209099416386987,0,0,-0.0,0.00785419172219783,0.0006206526519338361,-3709.7072831217934,-281.774172943414,-2539.3224230969954,66238.31458073351,5.272634392721091,-1912.8144835195671,0,0,-0.0,0.008910910363228747,0.0007637940706107604,8293.072448477691,-628.3688603226371,-72002.97900057219,1122.711224037224,10.141039343711856,-12.138589265573131,0,0,-0.0,0.006791167764806095,0.0005468883520553284,204.40521914278042,-16.034009502312085,-1318.1279128024423,53005.8880934513,7.733743643019302,-15.653613617520463,0,0,-0.0,0.00911212503281332,0.0007338327159195914,812.6317037228677,-93.22821113849398,-53693.36670889769,20339.47933944091,3.8250542367737985,-10.507951479643133,0,0,-0.0,0.010015051243716523,0.000640855975041639,-787.5884378957552,-691.9973447589066,-18852.22880705892,15106.50215966448,22.506430901204194,-7.203112651050895,0,0,-0.0,0.009872305987330113,0.0007010084307700511,1632.9396633288936,-123.48709548236386,-16633.266732417334,15839.726264603363,20.978701985250048,-7.147792117805626,0,0,-0.0,0.010039387434494895,0.0006419197233780237,3206.517195921646,-242.16877680454996,-18819.04555721319
t132,9306.896531825389,4.348243207650718,-9.940981489833694,0,0,-0.0,0.009713888519857494,0.000777048545376475,1842.671521918388,-261.0636998239661,-10883.131775881644,79085.88621595601,4.212839356600647,-44.496390224870865,0,0,-0.0,0.008890183155609391,0.0007477968612829862,-10486.666113670002,-830.6842500451136,-67715.38849245761,4640.440825378779,9.91091569293464,-9.234863550627292,0,0,-0.0,0.008296709597642699,0.0006542523244756169,-1175.2191350459339,-178.02820294314824,-3291.1907206007354,6017.834575475121,3.2854580105769746,-11.804892240504303,0,0,-0.0,0.007834817704720774,0.0006194995450530487,-3226.6857004347125,-246.0996222680961,-2513.5528771738104,66545.7932898349,5.267806234620753,-664.7838619228305,0,0,-0.0,0.008939519180331848,0.0007653275213104866,7507.320892030749,-568.5289280921442,-72832.60003968023,1128.9585257891079,10.375986939488564,-13.46034851215291,0,0,-0.0,0.00683292274603548,0.0005495560364658288,246.09278414722917,-19.15315710293762,-1360.0285195399485,54766.65575405798,7.744787883155946,-17.362058697385137,0,0,-0.0,0.009031591536139536,0.0007395213022548103,764.6031551810582,-95.89490182121266,-55400.16968612501,20167.77485626816,3.8373445549588254,-10.71714135053514,0,0,-0.0,0.010043613656111783,0.0006393818986158933,-311.9190637022531,-629.1458763609604,-19218.90583850254,14860.260439172267,22.495243245989084,-7.4502485484725085,0,0,-0.0,0.009879145522433625,0.0007084468897475976,1633.031300180887,-123.49300713001222,-16386.622369075933,15615.038790701297,20.96538771910896,-7.43108994768467,0,0,-0.0,0.009988416042167917,0.0006423462197447701,3206.770359394591,-242.1877825803236,-18594.03042365229
t133,9259.961244565498,4.113540953061092,-13.210167086319334,0,0,-0.0,0.009692048566169426,0.0007755994819551363,1753.4617127976971,-340.2094595565684,-10660.1259328053,77931.76745905225,4.043740613456626,-874.6990109843804,0,0,-0.0,0.008887102382993256,0.0007388573667367687,-10899.966691468191,-833.740884904945,-65288.52451228439,4614.37943853213,9.913973633750945,-10.267162156597179,0,0,-0.0,0.008284122199665383,0.000653023893572153,-1174.8912160069078,-178.0415762909006,-3263.0723245973923,5808.843821814293,3.215498202937214,-14.478303999210656,0,0,-0.0,0.007818585097009145,0.0006185492369660383,-3044.29249661391,-231.783045166743,-2492.078254914169,66840.94867843609,4.885879044543545,-4584.920390524439,0,0,-0.0,0.008892677573017314,0.0007596846795709258,7991.799429056664,-617.6391554742713,-69635.65806706414,1114.5801018687418,10.652136966542985,-14.772195998151481,0,0,-0.0,0.006863411196262308,0.0005513440962451121,297.29706195982146,-22.989996208473027,-1390.6095011407272,55990.191725435114,7.9014904295759205,-18.833143184449895,0,0,-0.0,0.008973738634923728,0.00074379455527693,799.9170434710657,-106.09736227915722,-56645.87266261485,20399.240808709565,3.674690909854447,-14.016655157008703,0,0,-0.0,0.01005001730627279,0.0006398095359915311,-563.3648289758592,-682.946851639768,-19137.268310973297,14494.455546578341,22.50521256094347,-7.62196933628639,0,0,-0.0,0.009896675539122301,0.0007203669366892507,1633.1458942254067,-123.4977231182242,-16020.539975084688,15397.105130544844,20.992682436932466,-7.5803675724797035,0,0,-0.0,0.009985965762734734,0.0006432920428041198,3206.8940915542125,-242.19117610921782,-18375.893481515723
t134,9256.190285401995,4.0359601579973585,-14.882043059398328,0,0,-0.0,0.009659635358739706,0.0007730684565170913,1228.307908367664,-135.64834372707443,-10332.712807703965,78461.43368368836,3.9391969948164833,-5345.749411824428,0,0,-0.0,0.00888392799303873,0.0007329160141763702,-8625.37097859408,-703.0152027504097,-63749.901929460924,4598.296080898426,9.855341977958595,-11.870412571558584,0,0,-0.0,0.008275344626702368,0.0006521713744073111,-1175.2309315256282,-178.05873399192612,-3243.7911392733463,6076.4084903555595,3.1812041781447116,-15.750944989317983,0,0,-0.0,0.0078076518356271826,0.0006178831435703477,-3303.16253931914,-252.1963956757158,-2477.352799537789,67150.9284245,4.718082931909933,-4579.907725889679,0,0,-0.0,0.008890770272868805,0.0007554266664254466,5235.649612306539,-657.9458976259511,-67155.37819619116,1134.6159887740273,10.6787490480499,-16.65420836194571,0,0,-0.0,0.00685521444041154,0.0005506868140397127,270.69084663289937,-20.996795931906817,-1382.7711263028034,54126.514940922316,7.95373438737648,-21.608838225091,0,0,-0.0,0.00898813419232522,0.0007424532146114301,2470.052763505959,-227.41778517837113,-56326.57985883348,20267.719980327955,3.633218952939899,-15.493068784128463,0,0,-0.0,0.0100177958620715,0.0006406218002564353,-941.2837298479249,-410.25213085426947,-18897.89046788933,14335.535293878054,22.515498725837496,-7.875706352906142,0,0,-0.0,0.009903999855049027,0.000725368273666306,1633.2717875124338,-123.5052142839609,-15861.28927756473,15263.727339760748,21.01327845820286,-7.823390252718311,0,0,-0.0,0.009971505631664358,0.0006449571468914478,3207.075260961277,-242.2049444407038,-18242.260039664045
t135,9183.77771011641,4.030911064008347,-17.05227504428293,0,0,-0.0,0.009653992817874036,0.000772691032878903,1198.1522003412215,-92.04336839513158,-10270.879372693045,77315.3397303987,3.9208465802013466,-6596.332159624433,0,0,-0.0,0.008885808597143337,0.0007311274282664706,-7112.781596595375,-581.2356099576104,-62987.7623080558,4599.992840608501,10.092842575075476,-13.204699360796004,0,0,-0.0,0.008275260454249395,0.000652232192634041,-1174.511178215218,-178.0321382402293,-3244.5945222415517,6017.994865156859,3.1753554238531714,-19.36191977567867,0,0,-0.0,0.007807910610206243,0.0006178989498041568,-3243.5757783775434,-247.63704263170501,-2477.9663603427184,67590.62174530364,3.673450317253048,-4629.545468778838,0,0,-0.0,0.008887719114830902,0.0007542847287237544,3628.2253493510552,-617.6070581071624,-65949.86865237891,1106.5559481733396,10.89469783904227,-19.41654932617371,0,0,-0.0,0.0068501878235049,0.0005503937301450488,299.2980119344461,-23.14016976209815,-1377.4860005300663,53723.57414198371,7.873750112321648,-24.272686336989718,0,0,-0.0,0.008998576317865832,0.0007418642962087987,2680.403116263302,-247.20180441326633,-56111.29256935433,20005.19863955565,3.636303409380655,-17.66739771255332,0,0,-0.0,0.009967615864681353,0.0006418550297400761,-1115.0417646947076,-307.41521233071757,-18561.654543665984,14356.53943908919,22.53664473439935,-8.23456713624075,0,0,-0.0,0.00990320501982556,0.000724468926883954,1633.1717896884957,-123.49930188361063,-15881.681134258157,15287.303099094159,21.047739196918798,-8.216490475088067,0,0,-0.0,0.00997236397163011,0.0006438349510912279,3206.6598503043224,-242.18145764554143,-18264.859817129935
