Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
BE0 0 CCGT,1,3641.0,0.012244713995705401,13.926574854006057,3654.9143301400104,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 OCGT,1,3641.0,201.11569771048954,6.137943328281527,3446.0222456177917,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 biomass,1,672.0,506.74556173367034,13.733007178204529,178.98744544453416,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 coal,1,0.0,0.0,22.76459228778996,22.76459228778996,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 nuclear,1,5943.0,0.0,0.7953739626755112,5943.7953739626755,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-ac,1,1127.0,0.010230983797146511,0.12642087529668525,1127.1161898914995,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-dc,1,1127.0,0.008262929032356547,0.14888698299522934,1127.140624053963,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 onwind,1,2629.0,0.02142123662946133,1.0566795567960374,2630.0352583201666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 ror,1,176.0,0.04250088569291719,0.0,175.95749911430707,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 solar,1,4788.0,0.4097349451384925,0.3361385501953209,4787.926403605057,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 CCGT,2,15971.0,0.011150137088612832,3266.2273199851834,19237.216169848096,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 OCGT,2,15971.0,36.46718000927374,4.414830610790997,15938.947650601518,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 biomass,2,8400.0,0.05444648563066115,21.546600937133643,8421.492154451504,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 coal,2,23499.0,23408.04605034348,0.542605769152556,91.49655542567052,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 lignite,2,20487.0,20411.041846498407,8.708718023789043,84.66687152538361,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 nuclear,2,8114.0,0.0,2.627415068395487,8116.627415068396,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-ac,2,3887.0,0.009277360663372331,0.3228241250178899,3887.3135467643547,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-dc,2,3887.0,0.007192904857435778,51831.75259717311,55718.74540426825,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 oil,2,4184.0,2312.039630071296,3.967826501419747,1875.928196430124,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 onwind,2,54499.0,0.04813880366677075,25.932734302315474,54524.884595498654,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 ror,2,3814.0,0.007241399238060767,0.0,3813.992758600762,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 solar,2,53302.0,16486.19512982451,3.4990290598573885,36819.30389923535,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 OCGT,3,358.1050901,0.0260073396721375,13.807036313175159,371.886119073503,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 biomass,3,810.6078944,0.01683343448746886,11.838804399373753,822.4298653648863,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 coal,3,1478.320166,0.28613874689832464,1.330728803420677,1479.3647560565223,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 offwind-ac,3,368.064482,0.007249779155040987,0.39880441139967043,368.45603663224466,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 offwind-dc,3,368.064482,0.005553062809936286,2.4257196407828063,370.48464857797285,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 onwind,3,1940.349345,0.011231959238319857,1511.1274035189872,3451.465516559749,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 solar,3,562.9221489,0.12302859182352413,0.021942397522312508,562.8210627056989,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 nuclear,3,0.0,0.0,46.18608390751152,46.18608390751152,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 CCGT,4,468.8949099,0.009572696142846603,3.0157615133889637,471.9010987172461,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 OCGT,4,468.8949099,0.038824105058966815,3.353525236165268,472.20961103110636,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 biomass,4,1061.392106,831.6625764512811,0.12407435207905851,229.85360390079802,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 coal,4,1935.679834,1882.132151996355,2.457175408398833,56.00485741204375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 offwind-ac,4,481.935518,0.009166154074283972,0.30149612833447537,482.22784797426016,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 offwind-dc,4,481.935518,0.006685797680292758,0.7620653548132994,482.690897557133,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 oil,4,572.652792,337.1097523391574,0.7553487664121582,236.29838842725468,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 onwind,4,2540.650655,0.011476481626672558,4718.302713871975,7258.941892390349,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK3 0 nuclear,4,0.0,0.0,38.92506496277642,38.92506496277642,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FR0 0 CCGT,5,6109.0,0.08307262021077927,0.005805752211357898,6108.922733132,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
