Zone,1,2,3,4,5,6,7,8,9,10
t1,-0.0012749068184078696,-0.00034565776414183133,-0.005139437494336765,-0.006882210552265243,-0.000336474452813748,-0.011814848647359955,-0.0004406960642889794,-0.001159876932112076,-0.0011735291357155243,-0.0012201964404600731
t2,-0.0013258563197264823,-0.00035116363743078907,-0.005215930971618411,-0.006981491299229218,-0.0003437505364238251,-0.011901202009055818,-0.0004432658299496377,-0.0011440852157231683,-0.0011731242820181584,-0.0012228255972765406
t3,-0.0013641554125622389,-0.0003526710753850205,-0.005133296093435757,-0.006874866855494798,-0.0003517043256174567,-0.012097502494434278,-0.00045130183909136397,-0.0011415156256014112,-0.0011723858405019289,-0.0012261401318410781
t4,-0.0013815934035253511,-0.0003528166535807098,-0.0051025817747933746,-0.006834851118200776,-0.00035338134670344617,-0.012595557042696898,-0.00047284219491037794,-0.00113665611914562,-0.0011793485331469677,-0.001231990868593296
t5,-0.0013282794630317934,-0.0003417765167293471,-0.004851830433792352,-0.00650992543654775,-0.0003393244375851009,-0.01301822119500084,-0.0004904930896264253,-0.0011619837941120466,-0.0011986719133493208,-0.00122452873330993
t6,-0.001210440635528096,-0.0003123784151983684,-0.0041316021556060106,-0.005483713882412284,-0.0003173405790640614,-0.01286873112862922,-0.00048377259237074506,-0.0012075711904756137,-0.0012245064743021607,-0.0009980891237325218
t7,-0.001143981242527114,-0.000294276784686997,-0.003581959500848339,-0.004655343561223159,-0.0003098403545084856,-0.011585349698859512,-0.00043276089557759084,-0.000988908780114128,-0.0011909151968271998,-0.0008832751663816436
t8,-0.0011448056334472333,-0.00028348443022282365,-0.003432837669317621,-0.004455042144151031,-0.0003075452145957275,-0.010286692644820615,-0.00038175474218479083,-0.0008295568076341335,-0.0010938111101081816,-0.0008444602387935158
t9,-0.0011231200635088872,-0.0002796134555807639,-0.0034032545866580317,-0.004415940826567015,-0.00030962122273513247,-0.009641082646670828,-0.0003571953832435866,-0.0007679541594965396,-0.001068860951891593,-0.0008376787186766775
t10,-0.0010987185475799784,-0.00027087238263381555,-0.003327061057043343,-0.004315070311415259,-0.00031184108989762145,-0.009235845553272596,-0.0003418935314861565,-0.0007412306537581939,-0.0010709555900570067,-0.0008124548418993934
t11,-0.0010906452173105883,-0.0002635791801166077,-0.0033630570582620168,-0.004362304348104744,-0.00031542854365490796,-0.009294168842351772,-0.00034396993298858625,-0.0007548717859076831,-0.001127248428654972,-0.0008256018780559149
t12,-0.001123802526795748,-0.00026434087900641524,-0.003440379374666436,-0.004464598834976854,-0.0003215224301874301,-0.009388696630122458,-0.00034749056904525823,-0.0007599679602194902,-0.0011756930979470188,-0.0008342310119761517
t13,-0.0011427742753426387,-0.00026627519452391895,-0.003438151638952644,-0.004461659278936893,-0.00033093983719476825,-0.009515444379079712,-0.00035165915400200303,-0.0007538844918156753,-0.0011979148360602616,-0.0008369137472074061
t14,-0.0011607418327901353,-0.0002701584664753941,-0.0034867965550517575,-0.004526142091356186,-0.0003432448652452356,-0.00973144474028705,-0.0003596356363988854,-0.0007611423874876601,-0.0012171917154002883,-0.0008443332885814468
t15,-0.0011644389740196636,-0.0002737978154122898,-0.0035767147685541252,-0.004646147479126871,-0.0003511493715480627,-0.009846910697519303,-0.00036376469460486704,-0.0007588614332412244,-0.0011865074892875858,-0.0008400847477737129
t16,-0.0011867464470353434,-0.0002825630416305934,-0.0036050936309620883,-0.004690171004163273,-0.00036116238073899263,-0.009995705039365324,-0.00036944984365853067,-0.0007766550452626564,-0.0011775057177666783,-0.0008696010587349908
t17,-0.0011570200763242038,-0.00027699366409797616,-0.003296266481638926,-0.004274455170627014,-0.000353966320061065,-0.009666047274648653,-0.0003575116149560115,-0.0007607110648998217,-0.0011320753047200903,-0.0008060952152366159
t18,-0.0010807242048249596,-0.000266188902579883,-0.003235487264885888,-0.004194033965382774,-0.00031963895021680023,-0.00899693751852643,-0.0003335013830669582,-0.0007503020895609908,-0.0010825240290740245,-0.0007996771678330385
t19,-0.0011000351107782165,-0.00027395213938743003,-0.003435795867085363,-0.004458345422036221,-0.0003234141268836329,-0.008538704221325794,-0.0003176110593966939,-0.000775061227150667,-0.0011125212903686634,-0.0008337856650920419
t20,-0.0011470939823935962,-0.00028788344532591157,-0.003621167013489224,-0.004712566178735369,-0.000332552811863904,-0.008716458975569663,-0.00032329588512334357,-0.0008211286681894869,-0.0011254396068922608,-0.0008632771165463874
t21,-0.0012220060814629127,-0.00030041329815258083,-0.0038879841132505597,-0.005116296781314058,-0.0003463185005821318,-0.009283677834373127,-0.0003431579616403805,-0.0009388126344320158,-0.0011926673542506066,-0.0009491297468836472
