,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
Zone,1,2,3,4,5,6,7,8,9,10
AnnualSum,0.9912372305117058,1.1623097716311988,1.017428446951832,1.0706141654606582,1.1422410695961112,0.8039513399150267,1.1232282243826124,0.9889139673560323,256.5539997979116,1.0302882774280058
t1,0.0011665787501516285,0.0013752052867651398,0.001197929280473133,0.0012654113330174536,0.0013510165699499685,0.0009484789486445678,0.0013310998629863713,0.0011679538946023104,0.30541291418410554,0.0012165735076776645
t2,0.0011660819223761677,0.0013750943564892204,0.0011980616620623306,0.0012654026260041406,0.0013512852399438868,0.0009456758855878456,0.0013316251864684309,0.0011681963309106086,0.3054126625104528,0.0012166151239431345
t3,0.0011660208816652417,0.0013750075906644402,0.0011980246213659138,0.0012653695488341232,0.0013512806436053342,0.0009486042403971112,0.0013317934514768988,0.0011683196725033058,0.30541262414501813,0.0012166622496538498
t4,0.001166056177858003,0.001374951236924225,0.0011979220631058497,0.001265344631882966,0.0013512322383330343,0.0009460554919210844,0.001331906707418967,0.0011684072378804918,0.3054126335289337,0.0012167169982887868
t5,0.001165968828043875,0.0013748891614706505,0.0011977974084732908,0.0012653233869765073,0.0013511602172888084,0.0009412643335805209,0.0013319715355090645,0.0011683624751754802,0.3054125689871063,0.0012166968413591188
t6,0.0011655931558104062,0.0013748018638914997,0.001197611313996599,0.0012652424687372343,0.0013510518164930672,0.0009429757511617637,0.0013318962039374624,0.001168118251186854,0.30541233919037836,0.0012165146517298157
t7,0.0011654870275066194,0.0013747039407336283,0.0011975206430541632,0.001265175870861905,0.0013508554294887083,0.0009407622111520378,0.001332058716985491,0.001168076830368253,0.3054121797370838,0.0012163684309477063
t8,0.0011654688526863905,0.0013745953591232992,0.0011974344954126014,0.0012650589035876844,0.0013506619575318532,0.0009410877403427835,0.001332189007045224,0.001167996176668085,0.3054120549782934,0.0012162123225234636
t9,0.0011655121670445523,0.0013745476795617927,0.001197490428811597,0.0012650105913016437,0.001350523113316342,0.0009403968402935409,0.0013322661680934358,0.0011679308916746425,0.3054120306741038,0.0012161113222637218
t10,0.001165514995125681,0.0013744991643103652,0.0011975525816063884,0.0012649418255792078,0.001350308189141587,0.00094081830316526,0.0013320734774711367,0.001167860269946544,0.3054120608642451,0.001216018129280559
t11,0.0011656506409549908,0.0013746285239014285,0.0011979391975374051,0.0012650414638697917,0.0013503524533227899,0.0009394905245878802,0.0013319777143064625,0.0011678596654491288,0.305412186735322,0.0012160505896500367
t12,0.0011657859851199673,0.0013746407132080773,0.0011980953742411226,0.001265076686427143,0.0013502385532841237,0.0009410959407933652,0.0013319565326381975,0.001167891185275234,0.30541225911108216,0.001216113531646669
t13,0.0011658035528353834,0.0013746891848449808,0.0011981053924293343,0.0012651000255635436,0.0013502530626046043,0.0009410415332905958,0.0013319501112896114,0.0011679955186945186,0.3054122545941371,0.0012161063933947545
t14,0.001165782383403884,0.0013746876713628116,0.0011980825684197432,0.0012650947817307145,0.0013504327759305168,0.0009408129569593881,0.0013319956203293299,0.0011681073438597547,0.30541218973179446,0.001216087160136576
t15,0.0011656513750785504,0.0013746563589164143,0.0011979777385455127,0.0012650472797162181,0.0013504654040944403,0.0009408627902773687,0.0013320673626476993,0.0011682357717380633,0.30541209835357475,0.0012160199164584185
t16,0.0011655165918297303,0.0013747473137269487,0.001197946584430857,0.0012650986441121073,0.0013506240744169619,0.0009401543093745088,0.0013322633804868761,0.0011683652921968043,0.30541208159215427,0.001216017212416929
t17,0.0011653443338547707,0.0013746833958716601,0.0011978429033505538,0.0012650239243373047,0.0013506548881842904,0.0009402401696597192,0.0013324616208650122,0.0011682513562282799,0.3054120334682412,0.0012159315324494675
t18,0.0011652242992073111,0.0013746162216226837,0.001197753454808388,0.0012649344757866493,0.0013506399314356,0.0009402418110404819,0.0013324673994316715,0.0011681436709151147,0.3054119823489092,0.001215826103303718
t19,0.0011652516478796427,0.00137462597835017,0.0011977218371440074,0.0012649424087085937,0.0013506815193020671,0.0009416895765884605,0.0013322468167378592,0.0011681383365781354,0.30541205459097037,0.0012158554436045696
t20,0.0011651971402858725,0.0013745317048159216,0.0011976023590110133,0.0012648600480734754,0.0013506681645586971,0.0009411920246959881,0.0013316125141230556,0.0011680509602507297,0.30541206595514525,0.0012157577091191389
t21,0.0011652824788487533,0.0013746802162157789,0.0011977738407104044,0.001265000031968063,0.0013509190960255624,0.0009415634614921419,0.0013310206176845997,0.0011680908091200994,0.30541226599326965,0.0012158885194761147
t22,0.0011654125568008895,0.0013748466131419793,0.0011980393710853232,0.0012651658674382221,0.0013511088163453838,0.0009413136790339107,0.0013306017752201704,0.0011681363705076156,0.3054124738128253,0.0012160907806145994
t23,0.0011656574928161272,0.001375029842627726,0.0011983922894579402,0.0012653478552789226,0.0013512844556762445,0.0009413822941795641,0.0013300025869117228,0.0011682527748869888,0.3054125521292758,0.0012162421228142017
t24,0.0011658158681066427,0.0013750418817160812,0.0011984592589288534,0.001265382120677762,0.0013513183699841364,0.0009419516074034152,0.00132953752411137,0.001168169237606599,0.30541262809640407,0.0012162807144861767
t25,0.001165959494754253,0.0013750392789668644,0.0011984834068587392,0.0012654168207339937,0.001351341302745002,0.0009424197964071632,0.001329291925430352,0.0011682247998533086,0.30541286825949515,0.0012163121587395246
t26,0.0011661393114382665,0.0013750733683630897,0.0011984667559210324,0.0012654390282616842,0.0013514166819455229,0.0009420891647521413,0.0013290363174393923,0.0011681145700410994,0.30541289734499427,0.0012163429127206836
t27,0.0011662179587684153,0.0013750649859430094,0.0011984992866649856,0.0012654247200802893,0.0013513734435138796,0.0009417082284620382,0.0013288740563555778,0.0011679626516402444,0.30541287283702756,0.0012163396201619137
t28,0.0011663329255136162,0.0013750558004016142,0.0011984485097412385,0.0012654002100630725,0.0013512793917687786,0.0009419268362818305,0.0013287658813541296,0.0011681942092366315,0.3054126897951658,0.0012163122854556663
t29,0.0011662150114689972,0.001375012963456425,0.0011983489417961078,0.0012653477081675218,0.001351189610656798,0.0009418215563555617,0.001328558235858738,0.0011679854041094719,0.3054126203252805,0.001216212092735878
t30,0.0011659787066988555,0.001374797648626096,0.001198015267469774,0.0012651087311863368,0.0013509257547780677,0.0009410124261804084,0.001328255085023689,0.0011678161200673511,0.3054123815315087,0.0012158525336804576
t31,0.0011655813399787949,0.001374565989326345,0.001197552862707773,0.0012648661506796876,0.0013506463410779294,0.0009395340776612074,0.0013279276478991562,0.001167561582588112,0.305412103192366,0.00121545630581001
t32,0.0011653988891956626,0.0013744118912180252,0.001197344111582808,0.0012646935650591467,0.0013503951734620716,0.0009384410168499271,0.001327764733310814,0.0011674956397601899,0.3054119853309868,0.0012152012049204907
t33,0.0011655053603899172,0.001374363310910506,0.0011974618158228484,0.0012646744021690803,0.001350285604231128,0.0009376972472037795,0.0013277226161231607,0.0011678482769844271,0.3054121123035852,0.001215174682044069
t34,0.0011655014054197093,0.0013742275638452782,0.0011975448692829137,0.0012645986074823867,0.001350167030137525,0.0009373467405630935,0.001327636909547572,0.00116803347033475,0.3054121930813846,0.0012151541674848088
t35,0.001165612488845143,0.0013745340419216386,0.0011980126098845344,0.0012647732306589727,0.001350284952320507,0.0009379109623993748,0.001327799563060899,0.0011681475810800968,0.3054124012698971,0.0012153086935078289
t36,0.0011658187838182255,0.0013746545102478638,0.0011981794769395937,0.00126492225553915,0.0013504851340946377,0.0009453936910747786,0.0013279613226345119,0.0011680187945504981,0.3054125549233318,0.0012154882108643867
t37,0.0011659840702569514,0.001374753217028529,0.001198263116545956,0.001265040374323857,0.0013505991284039954,0.0009447391720425822,0.0013281492688214755,0.0011679423949233906,0.3054124737778735,0.0012155855558919951
t38,0.0011659802780699042,0.0013747526583261262,0.001198279932318687,0.0012650631102455498,0.0013506661357113258,0.0009472972473280167,0.001328217004478415,0.0011678170090610423,0.30541242671023416,0.0012155202468101928
t39,0.0011659744933717833,0.0013747816259828992,0.001198411045942455,0.001265106569595837,0.0013507493143295646,0.0009461124385760055,0.0013283313337591335,0.00116777396978591,0.30541245178172777,0.0012154869501771403
t40,0.0011659917903465663,0.0013748574818995061,0.0011986030542888509,0.0012651726819650367,0.0013508607151701906,0.0009448927126537582,0.001328417037499729,0.001167859001319435,0.3054124807553183,0.0012155048396090477
