,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions
t44,0.0033328333704815472,0.0040448640847624735,0.003434389273554945,0.0037525350594213363,0.003982737936760205,0.0027492716039879393,0.003904823614195537,0.003398255137217411,0.4339319882372486,0.003428612803175534
t45,0.003333591839120006,0.004044960684866003,0.0034341732798588783,0.003752455595639651,0.00398344196344486,0.00274213637681376,0.0039051155573431536,0.003398454737458484,0.4004897961568703,0.0034297595580177658
t46,0.003334790134349682,0.004045306316562574,0.0034339912034271097,0.003752734793588465,0.003984033319605956,0.002742996098185287,0.003899027575478502,0.0033990704825842518,0.343336918082697,0.0034326851987277647
t47,0.003335584019908673,0.004044651788039519,0.003433255713206733,0.003751488957866418,0.00398423133083389,0.0027431991428401633,0.003898920197597207,0.0033994395852974335,0.27230513436618375,0.003433652281100395
t48,0.0033357048542870054,0.00404427539919185,0.0034329313435052205,0.0037509582828817193,0.003984278309788919,0.002747607027807338,0.003904219579393062,0.0033995743752477364,0.23726892322796456,0.003434102492177842
t49,0.003335762452923685,0.004044159992356485,0.003432700229865724,0.0037506084880143185,0.003984722738214503,0.0027515277143274133,0.0039036916105847307,0.0033995443451085732,0.21219890930356586,0.0034341546339730113
t50,0.0033358631238863197,0.004044061038204839,0.0034328002211475557,0.0037504872113618385,0.003985006077479144,0.0027487226154733024,0.003903644717898881,0.00339953291413143,0.20622864330212265,0.0034343280937562783
t51,0.0033220872227073114,0.004044171437216449,0.003432784792957407,0.003750515872355217,0.003985902090190199,0.0027485077750871107,0.003903763881685201,0.003389196458212481,0.20806159273233782,0.003435338465319062
t52,0.003315086984326741,0.004044479971366993,0.00343310694377599,0.003750821809373836,0.0039860295957729885,0.0027434287389552425,0.0038975511908659033,0.0033840142919374073,0.22408758178098792,0.0034361873079366573
t53,0.003335755246839277,0.004044471370522604,0.0034337238472957584,0.0037515565582017358,0.003984049698876015,0.0027425533232101843,0.003896848131604258,0.0033993865717507634,0.2780368188012402,0.003433549762677079
t54,0.003333054418871872,0.004044542858850832,0.0034353060070979246,0.0037536243615615473,0.003982064673848412,0.0027398084762732954,0.003896690342975186,0.0033980876812893307,0.4109603504730307,0.003432821131468854
t55,0.0033292609185936314,0.0040424107808592945,0.003433607670751918,0.003751673363763072,0.00397892653102957,0.0027348663207958654,0.0038954685636368664,0.0033952428879635834,0.4984809678885733,0.003426823735133069
t56,0.003328250022409771,0.004042166348550849,0.003433071046791928,0.0037512136763942962,0.00397821590732566,0.0027401807952846225,0.0038955202771370633,0.0033946861400291246,0.5035478854383796,0.0034266598952266253
t57,0.0033284241394418088,0.00404240990335681,0.0034333393497780083,0.003751178001783083,0.003978676254254545,0.0027401179970446077,0.0038958443029576202,0.003395550657736033,0.5025647733720271,0.003427052436035397
t58,0.003328127189632624,0.004042479700773957,0.0034334332839654385,0.003751283896305946,0.003978793129916565,0.0027389281270662385,0.0038962053792476123,0.003395995386709354,0.5070985879678431,0.003427891588660075
t59,0.0033287546579923283,0.004042662720629235,0.003434155091330941,0.0037516734716668554,0.003979085646255967,0.0027479522508955796,0.003896446801059141,0.0033967352773086987,0.5007531573933397,0.0034291399104387334
t60,0.0033304193818380107,0.004043830703460017,0.0034358177436883647,0.0037527526351518402,0.003980667810375386,0.0027488755585618977,0.0038978808827905506,0.0033979431033690465,0.4858456563510884,0.0034308868952202098
t61,0.0033312704290814174,0.0040443235028491805,0.0034364970201907824,0.0037531032257313046,0.003981164404755327,0.002759380893590602,0.0038987682408815937,0.0033982117961160055,0.4658973717010816,0.003431709018068434
t62,0.0033317366367177463,0.004044304017026581,0.0034367429745372534,0.0037530486904821664,0.003981547925636425,0.002738402294144767,0.003899279678770044,0.0033983106897358525,0.4554928552167325,0.0034318009238160944
t63,0.0033320994527724452,0.004044441551348233,0.0034366662118977187,0.0037529498941795427,0.003982041018046277,0.002744825961496594,0.003899602786692394,0.0033983184397534264,0.4451165676463274,0.003431682750011125
t64,0.0033329035822052652,0.004044524293423442,0.0034364056344338475,0.003752564283245322,0.0039824870524928085,0.002752379457781772,0.0038997150794171168,0.0033987985413543656,0.4163551742665808,0.003431551483966653
t65,0.0033321345434124705,0.004044231238164442,0.0034363619200769788,0.0037528067209569374,0.0039817718720030326,0.002755997623149034,0.0038995524834030083,0.0033984963794802844,0.44379975010698886,0.003431625111323384
t66,0.003331041539067999,0.0040438438035640895,0.0034360709667789046,0.003752740998339869,0.003980486751016567,0.0027532938946317168,0.0038992235823554367,0.003397699385184473,0.47094889929985795,0.0034310134165245875
t67,0.0033314472190274524,0.0040441732400233335,0.0034360907543925794,0.0037528339180378594,0.003981298018808453,0.002759071354925005,0.003899553429560369,0.0033979527103181655,0.45852683450797155,0.0034317325078299745
t68,0.003331939167592737,0.004043721272024239,0.0034357965674904714,0.003752564524094753,0.003981578712270979,0.002757576765338824,0.0039057348953968336,0.0033979377863680785,0.459744047072751,0.0034297788604065816
t69,0.0033331049678837145,0.004044056915436954,0.0034358032146457715,0.0037525146292775964,0.0039820982970866425,0.0027503214689709775,0.0039061140818460807,0.003398751911634291,0.42041777719189327,0.0034305265971190527
t70,0.003334262866504309,0.004044327197064064,0.003435543991273664,0.0037525113654711807,0.003983140185065607,0.0027490917052174976,0.003906242637452474,0.00339898521457636,0.3621701800757381,0.0034330815233272888
t71,0.003335486156197086,0.004044255561178481,0.003434846234100273,0.0037518664063372655,0.003983088559599701,0.002748517192780838,0.0039002199987783178,0.0033997927106992477,0.2890274991194654,0.0034343819609385477
t72,0.003335541563936531,0.004044022337665337,0.003434494241799435,0.0037515112026826843,0.003983298824425295,0.0027483590748212184,0.0039055498365416865,0.0033996795637760424,0.2661656945495173,0.003434847911242128
t73,0.0033356228775757064,0.004043772003990193,0.0034339443366464308,0.0037507681143730772,0.0039837460662726235,0.002745602823121274,0.0039049627324732822,0.0033995198315210254,0.23443159247972462,0.003434511275025758
t74,0.0033356900104103355,0.004043597422356402,0.0034337349973512688,0.0037504565871378254,0.00398405645142064,0.0027471945683783363,0.0039048358127897016,0.0033994965548413717,0.21770797001389328,0.0034346123174780053
t75,0.0033358292617752905,0.004043607305566256,0.0034337499778906793,0.0037504287337748387,0.003984438405729341,0.0027487650355264895,0.003904825703392774,0.003399629902790357,0.2215694292591666,0.0034345996936831933
t76,0.003320578016790787,0.004043768542567823,0.003433681365327467,0.0037503275806390225,0.003984877465874223,0.002749014594532469,0.0039046997202113994,0.003388427918548779,0.2229355534304727,0.003435592063507978
t77,0.003335417093772105,0.0040441783810270734,0.0034343866376997613,0.0037512511248699518,0.0039835937173457025,0.0027444109910525253,0.003898188243963869,0.0033995677000094103,0.2653966741718599,0.0034343918806101137
t78,0.0033332175956091678,0.004044457194215677,0.0034358372873972004,0.003752894150460316,0.0039825312074079,0.002745253170357389,0.003898377066281804,0.0033987599974844257,0.3942965395973076,0.003432720301457835
t79,0.0033309825389738782,0.0040434297959816455,0.00343571177012344,0.0037524175744606666,0.0039809621599865485,0.002746073279717756,0.003898709766581847,0.0033972204755149168,0.4720351495615554,0.0034289525411963593
t80,0.0033296147771356825,0.00404314809130253,0.003435300305462312,0.0037520068533662752,0.003980352611790267,0.0027440687675793565,0.0038986014110340287,0.0033960563045158194,0.4877571027540149,0.003429214176747917
t81,0.0033293459395647555,0.004043648882647296,0.003435768689248538,0.0037519064433739822,0.003980960142953663,0.0027492351854793407,0.003898890663318619,0.0033966143448627465,0.48738023384116846,0.0034288746803829975
t82,0.0033289624526604534,0.004043935459895421,0.0034361525673489665,0.0037519447039459962,0.003981843087262292,0.0027443966327560256,0.0038995950007149655,0.0033969637450949057,0.4909672701715812,0.0034296569234865786
t83,0.003330362868530844,0.004044413607357233,0.0034371325196065534,0.003752468867638504,0.003982069235271861,0.002744412891502953,0.003900228282140826,0.0033979399554814557,0.47890619864045375,0.0034308480055395907
t84,0.003331622769429562,0.0040450242387980034,0.003437717124660819,0.003752829865177945,0.003982945280342867,0.002747286149179121,0.0039009683829357654,0.0033985421861708162,0.45089287466288924,0.0034319095307880423
t85,0.0033323230944832735,0.0040452609033343415,0.003437578812245466,0.0037526838541671066,0.003983860080507752,0.0027481789592123506,0.0039015615877769205,0.003398375483398033,0.418805153986885,0.0034327773705453033
t86,0.0033324878247174253,0.00404512091780336,0.003437183903893697,0.0037524880470909436,0.003984393508981243,0.002763232471262511,0.003901664409051685,0.003398257679935749,0.40682892293275746,0.003432132856727271
t87,0.003332972230744594,0.004045242928079635,0.003436521532868489,0.0037521831287111356,0.003985469746562969,0.0027682461867290123,0.0039017539657955477,0.0033985999444751153,0.37190954655398634,0.003432880541329547
t88,0.0033336687514700187,0.004045024703196258,0.0034354657950741545,0.0037513960429039067,0.003985918900947129,0.002771018382586624,0.003901395387163808,0.0033988369006130487,0.3312536010570886,0.003432182215579634
t89,0.003333322973321622,0.004044999591760489,0.003435574969782059,0.0037518803801448136,0.003984937619851341,0.002772859901957089,0.003901318276945372,0.003398270217610835,0.36001277980243,0.0034315241453328747
t90,0.003332793938909618,0.004045188990029347,0.0034359569321299223,0.0037524673021135393,0.003984051870607691,0.002773891247124973,0.0039014036925650144,0.003397952272653687,0.3934911399810587,0.0034318853457389964
t91,0.003333421422698491,0.004045283252750759,0.0034355454389784403,0.003751965116395535,0.003984410621465345,0.0027725966380750255,0.0039013801066381322,0.003398254882622692,0.370354516871631,0.0034308945138001807
t92,0.0033341113049605293,0.0040449842312902775,0.0034351246054040046,0.003751738092239043,0.003984905321704493,0.0027774430745055225,0.003907536582572077,0.003398692570786118,0.34798163794187004,0.00343095850880435
t93,0.003334791936029852,0.004044771705629423,0.0034344333313150125,0.0037512144050907918,0.0039853445779407205,0.0027785824837409296,0.003907312638910874,0.0033990695668216666,0.29432234037119914,0.003431865786295641
t94,0.0033354362505001057,0.004044591014026923,0.003433985842302307,0.003750865637680091,0.00398569786602972,0.002778042345899888,0.003907008006281083,0.0033993236055734756,0.2377197460281113,0.0034335427709020244
t95,0.0033361725127450943,0.004044029250909538,0.0034336472747035092,0.0037503533853052236,0.003984766371063455,0.0027732980533565392,0.0039003630179145978,0.00339974079871872,0.18166695543080055,0.0034348404389739863
t96,0.003336111140914735,0.004043899751413168,0.003433453659346352,0.003750140502173629,0.003985004814554455,0.002779295061295245,0.0039060844322716644,0.003399557493647949,0.16786305348520364,0.003435164953054467
t97,0.003336102415898379,0.004043602962120231,0.0034331319094703184,0.0037499578595618084,0.003985337125167177,0.002779297398620461,0.0039048942932505075,0.0033992461805463893,0.12862862134153408,0.003436422077395071
t98,0.0033213538174235043,0.004043838804390997,0.003432940462114309,0.003749989851858449,0.003986562114476365,0.0027778630341523856,0.0039047577159909606,0.003388237096015775,0.1162200806593586,0.003438189656873507
t99,0.0033212419499877932,0.004043970140404921,0.0034327996293247592,0.003749962115530814,0.003987798093555715,0.002775420108957991,0.003904276045719368,0.0033884392631496167,0.10776564878578385,0.0034384752356536683
t100,0.0033152604831706706,0.004044495242938836,0.003432826430574969,0.003750226961234867,0.003989764077422879,0.0027692338833470607,0.00389744127889576,0.003384172263187583,0.09889261011468482,0.003439595167132126
t101,0.003314780912885324,0.0040447328932021525,0.003432673813208951,0.0037502571383986245,0.003990325212673459,0.0027763228383525314,0.003896519838364873,0.00338382396423315,0.09663446603927135,0.003439170493318086
t102,0.003314552331932759,0.004045129423703482,0.0034325390600679836,0.0037502517001003184,0.003990354975959999,0.0027760726354185057,0.0038964808384946022,0.0033837627449633595,0.1091138814546212,0.003438569635942446
t103,0.003315724108635615,0.004045149388381596,0.003432288199275062,0.00374972426452657,0.003990058672466276,0.0027759588804629263,0.003896623362274608,0.0033841381419012612,0.09644959907637024,0.003437370565141793
t104,0.003335654523782585,0.004045199993656088,0.0034322490316105445,0.0037496353806053214,0.003988659998879308,0.0027756561814877294,0.003897310386493422,0.003399017804210841,0.13266127204784733,0.003434414413248173
t105,0.0033352780492833856,0.004045276821890571,0.0034326471896718694,0.00374973974267751,0.003989676373623099,0.0027757336823359888,0.0038987439521104834,0.0033993210205470596,0.1852313344176213,0.0034331854840954153
t106,0.0033351134788346683,0.0040458717662423295,0.003432769562470368,0.003750065203821324,0.003990407316086228,0.0027694802455207773,0.003900070604467223,0.0033985764497600807,0.22560290738098132,0.003432169976126937
t107,0.0033354663252019583,0.004046212339462838,0.0034327159195573784,0.003749858276946689,0.003989767597681537,0.0027706269053901452,0.0039001653031829537,0.0033978776190532974,0.21459759616563243,0.00343225273656462
t108,0.00333574806897097,0.0040461918610104515,0.0034324160281187723,0.0037497292725530568,0.003990074455314338,0.0027726182933042725,0.0038998488644365423,0.0033979421408270797,0.19232559649119382,0.003432683462893105
t109,0.003335923672127637,0.004046300116282093,0.00343203960618481,0.0037496627633258695,0.003990547452815837,0.0027735384180998194,0.0038995144706987736,0.0033980315224810707,0.16562706816175718,0.0034333804289230184
t110,0.0033359167908050655,0.004046398586994873,0.0034318465610635365,0.003749750425763045,0.003990678657910148,0.0027740300449822235,0.0038993836447325857,0.00339816171787609,0.15713296564213808,0.003433859871324911
t111,0.0033358686037296436,0.0040465130809719425,0.003431456229922762,0.003749665201956321,0.003990311142556556,0.0027664893614478313,0.003899237822268102,0.0033981862603864226,0.15113334737141884,0.003433522693255371
t112,0.003335930433405009,0.004046173907258673,0.0034306377930890205,0.0037492696709601316,0.0039905601949513985,0.0027699356376765525,0.0038985662444647106,0.0033981333976964745,0.1322352362596178,0.0034330226117204807
t113,0.0033357643877775177,0.0040461101419452285,0.0034303703943380343,0.003749299875782506,0.003989356613816237,0.002769861697577137,0.00389899465266466,0.0033981721901393167,0.1628111014014467,0.003432395525799933
t114,0.003335742805997009,0.004046299401084422,0.003429899178825457,0.0037494149658826637,0.0039886507598670086,0.002767295430420204,0.0038995423032835547,0.0033983490304233793,0.1938610101877935,0.0034313371260001934
t115,0.003335785202264963,0.004046347456257109,0.0034295217202698876,0.0037493789963153105,0.00398842510203687,0.002768022658539781,0.003899526201235783,0.0033983677771740714,0.1863264129084971,0.003431445776869386
t116,0.0033356369567163887,0.004046986799650831,0.0034295641200676403,0.0037498580126311067,0.003988101447146876,0.0027593729161716884,0.003899750795677854,0.003398296164661087,0.19608811491319217,0.0034314727792806496
t117,0.00333592566961193,0.004047003221088766,0.0034294487092151917,0.0037498377156834693,0.003988025431724421,0.0027577987969566397,0.0038992862763421975,0.0033982972065750554,0.16663601227155245,0.0034322993535037595
t118,0.003336409584475688,0.004046717031240886,0.0034294844198161883,0.00374982702646425,0.003987589606340075,0.0027572560946015506,0.0038982826550985708,0.0033983077648684743,0.12613621709245637,0.0034335787951218183
t119,0.0033365825125087336,0.004045930792447158,0.003430055664939645,0.0037497941770725397,0.003986849447936617,0.00275626064326869,0.003897489048953174,0.0033983175892343693,0.0910568398364035,0.0034345838196962936
t120,0.003336286127688368,0.004045490344125541,0.0034293769292167353,0.0037495704713716013,0.0039866257716532055,0.0027644532075917004,0.0039035493283138918,0.0033981842149898665,0.0878329138811697,0.0034341565662711713
t121,0.0033216271918599183,0.004045544538385894,0.0034288096595434994,0.003749334269983076,0.003987085379027711,0.002755955633225704,0.003902604835019833,0.003387113182336281,0.0524035278689211,0.0034353571459214667
t122,0.0033214302452024627,0.0040457500982133575,0.003428455358439822,0.003749365494159456,0.003987777248632326,0.0027570848730628294,0.0039020698527432885,0.00338689350933591,0.043672622673694865,0.0034354477307156246
t123,0.0033158137153728685,0.004045789928654403,0.0034279564187077367,0.0037495742099679205,0.003988916928125717,0.0027586375863180713,0.0038957228463547986,0.003382686387462345,0.039167935498255396,0.003436151596066007
t124,0.0033157068186682884,0.004045526872920084,0.0034275114352555554,0.0037495574212702736,0.00398947833825932,0.0027526133272593022,0.00389505516491068,0.0033825634889104897,0.03507594428045338,0.003435931050868029
t125,0.0033155608839712867,0.004045397088120475,0.0034272556347696307,0.003749474883343701,0.003989223264806064,0.0027510197365214354,0.003894666081024929,0.0033825339633638254,0.04376103174880717,0.003435251202468448
t126,0.003315647655348895,0.0040455423734886775,0.0034270843161494486,0.0037492367224759575,0.003989326222657491,0.002756990675586609,0.0038943126830419455,0.003382575496990445,0.036159322536002965,0.003434862514089246
t127,0.0033157970394726215,0.00404499371086136,0.0034269970322221397,0.003749110031090308,0.003989285442032231,0.0027555867567920092,0.003893950900790227,0.0033824409831161146,0.0017182809410888817,0.0034356037113644775
t128,0.003316243167482157,0.004044836698831292,0.003426951832967198,0.003749026254869654,0.003986582079482474,0.0027564773300029024,0.003894464844238915,0.003382814739611518,0.024182028375051023,0.003435024268890673
t129,0.0033368135688567144,0.004044527173762728,0.003426978674387858,0.0037490399324108183,0.0039853277761624254,0.0027601521934562316,0.003895030075917054,0.003398069553162902,0.04935900775437353,0.0034332228907327247
t130,0.003336814518118205,0.004044759226661333,0.0034271708099604435,0.003749271068375152,0.003985034998811438,0.0027503569463560263,0.0038963915353192515,0.003398192014719635,0.08388054186083538,0.0034331550481626495
t131,0.0033365000049153525,0.004044654333534075,0.0034274338317013212,0.0037491251665652927,0.0039851091160092835,0.0027582128995792213,0.0038967105764889727,0.0033981544807174338,0.07331490648748622,0.0034336984073051976
t132,0.003336752387870599,0.004044466091083301,0.0034274769672267263,0.0037491132913906344,0.003984929021371485,0.002755065030007807,0.003896673328928717,0.003398178446239297,0.061624143487758944,0.0034342807873430077
t133,0.003336825494372472,0.004044301659000544,0.0034273876014949815,0.0037491526224098367,0.003985046645202679,0.0027540901190626693,0.0038964889016906055,0.0033981688649101093,0.04234032545110682,0.0034347883154315887
t134,0.0033368804234070316,0.00404436891109203,0.003427396603884824,0.0037492365639051365,0.003985877941209385,0.0027651268188864015,0.0038963126498827508,0.0033982077725492124,0.03303534584824807,0.00343496598930039
t135,0.0033368964606909917,0.004044217763535742,0.003427583269504148,0.003749305209807927,0.00398621571841463,0.0027482584588303504,0.0038963311739849925,0.0033983273125600243,0.03411863439022264,0.0034351670611532104
t136,0.0033372118311055144,0.004044080801762278,0.0034274875403784875,0.003749058326352846,0.003986380635307795,0.002755657805103984,0.003895871548379834,0.0033984344658871206,0.015922349829424802,0.0034346385355000526
t137,0.0033371575833209617,0.004043662057958846,0.003427644900815172,0.003749048840304988,0.003984074225708139,0.002758995264180065,0.003896391304323741,0.003399031585593064,0.050293668040572635,0.0034340631750341905
t138,0.0033369983555163723,0.004043640457199901,0.0034278979717487644,0.0037488823560709096,0.003982836563557662,0.002761660099821021,0.0038969303421151603,0.0033993027176070557,0.08329504365780173,0.003433084897007995
t139,0.003336738177593929,0.004043648986801152,0.0034279722552686136,0.0037489959049701463,0.003982640439423513,0.002777949186649282,0.0038972181595641423,0.0033993174164814923,0.10121537992428048,0.0034327555379161795
t140,0.003336389924951257,0.00404398224588495,0.0034282440849714908,0.00374972370885364,0.0039824487924935694,0.002755204314307917,0.003898357530629727,0.0033994173807143846,0.14807799568874705,0.003433005067696761
t141,0.003336479266475408,0.004043956295926337,0.003428447009308348,0.0037497862030534375,0.003982390786372732,0.002757348673964393,0.0038985058455177145,0.0033995144719650683,0.14941691791643752,0.003433036298877559
