Resource,Zone,Capacity
CAPTURE_COMP_1,1,0.006022092084452786
CAPTURE_COMP_2,2,0.006856729858154764
CAPTURE_COMP_3,3,0.0066104550383511256
CAPTURE_COMP_4,4,0.006717205402560941
CAPTURE_COMP_5,5,0.006695653606398961
CAPTURE_COMP_6,6,0.005550255672294019
CAPTURE_COMP_7,7,0.006627683545543036
CAPTURE_COMP_8,8,0.006241356166299904
CAPTURE_COMP_9,9,1.3290366942490062
CAPTURE_COMP_10,10,0.006123376004063883
Total,n/a,1.3864815016271257
