,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss
t9,0.00014211251817297866,9.73697981955314e-5,0.00013808909516743522,0.00013696119086401942,0.00012156690430462961,8.073987006095044e-5,0.00014947575266770061,0.00010928687118068511,0.6929015750625558,0.0002198284166610159
t10,0.00014232840688590382,9.667709139750703e-5,0.00013760011748893529,0.00013620031753809196,0.00012138468339140075,8.221002632494023e-5,0.000149041083203037,0.00010931045486350715,0.6772438836530873,0.00021891094485586955
t11,0.00014208264595248608,9.67793056951431e-5,0.00013772323211729294,0.00013641722738688531,0.00012169088301924614,8.275409426078307e-5,0.00014909078095139394,0.00010928332896074264,0.698798819460606,0.0002177774477213169
t12,0.0001418353421540736,9.639696064837345e-5,0.000138052831826143,0.00013667188281641456,0.00012087922086599718,8.41081245120934e-5,0.00014922313927358656,0.00010919121613612594,0.7248254255770162,0.00021732869586951655
t13,0.00014168312448101673,9.681442972207124e-5,0.0001381774006109108,0.00013688249366067485,0.00012067056797603149,8.512520976874318e-5,0.0001493302743501806,0.00010914824602423673,0.7385309510186074,0.00021703308854533092
t14,0.0001415766521212562,9.698964484673512e-5,0.00013835407300230468,0.00013710489667973934,0.0001198415895726293,8.552408111784362e-5,0.00014947505692646803,0.00010914842606314759,0.7496038676981824,0.00021703232552964722
t15,0.00014164998307229218,9.718639605387592e-5,0.00013825589098013824,0.00013690877553622607,0.00011961397744160424,8.52759979440144e-5,0.00014940096121457544,0.000109190928797146,0.7336907551333979,0.00021743121635538616
t16,0.00014118120206600064,9.81845245983731e-5,0.00013875820897587467,0.00013775331449564763,0.00011959314979694456,8.429000786368946e-5,0.000149910968417975,0.0001091253569737262,0.7491864043177404,0.00021864818915147757
t17,0.0001414075884745626,9.780464443569535e-5,0.00013839498010572232,0.00013717098499500257,0.00012195675237059891,8.329658583899375e-5,0.00014972122756733174,0.00010918468919841058,0.7239112220176016,0.00021876434023730535
t18,0.00014165089376268157,9.717456615611572e-5,0.00013795168596375583,0.0001364143368027988,0.00012337918767521086,8.359539367404935e-5,0.00014931124671632758,0.00010921409077061334,0.6998554691386801,0.00021837661510473673
t19,0.0001414528431934545,9.733569288156206e-5,0.00013828581556403664,0.0001368079683160589,0.00012316285326421337,8.482432561384828e-5,0.0001489720997361862,0.00010903432373680002,0.7135735852115592,0.00021900986671548477
t20,0.0001420482785153985,9.753261734044293e-5,0.00013783361269751818,0.00013623166290225767,0.00012348059019522066,8.111564157842759e-5,0.00014218533003955766,0.00010921651424857869,0.6766934730157215,0.00021981027296702553
t21,0.00014144903353667513,9.806123099141612e-5,0.00013851103404053294,0.0001367965601547322,0.00012275592748878553,8.209021260303873e-5,0.00014223603904832318,0.000109111891266748,0.7132404520762592,0.0002193378151151287
t22,0.0001402918609536306,9.851313462314496e-5,0.00013927371640922804,0.00013749339876705842,0.00012253955927213602,8.669014969994055e-5,0.00014857755314643333,0.00010867873085722253,0.7730047489895119,0.0002178702159634901
t23,0.00013998456056835457,9.975299772056348e-5,0.00014039412395787696,0.00013895800728546816,0.00012201433978798653,8.670660752610387e-5,0.00014929920682227562,0.00010875794253431331,0.8508965347879057,0.00021744176932285395
t24,0.00014023612541351992,9.999214073925138e-5,0.00014074430257085755,0.0001393887724020689,0.00012137385793965886,8.285568007501456e-5,0.00014398525429679988,0.00010880634564463538,0.8714032452812074,0.0002178519984005811
t25,0.00014038856904464536,9.994701922305053e-5,0.00014094253203519394,0.0001397220796661295,0.00012080777806286858,8.328193912405958e-5,0.0001445413895580144,0.0001088261513352264,0.8938218427032272,0.00021761324896743786
t26,0.00015500488149216142,9.986190190675684e-5,0.00014104766531142059,0.00013995155555752018,0.00011940211068084943,8.320044725796438e-5,0.00014442013281189365,0.00011970309059269523,0.9042091088241279,0.00021655585997532118
t27,0.00015562708012608194,9.982939782366952e-5,0.00014094728950665882,0.00013990415525613834,0.00011832370969731762,8.440922948504894e-5,0.00014473834284993212,0.00011999537901624086,0.89713344877283,0.00021671956321747706
t28,0.00016155405021986538,9.945309464771108e-5,0.00014070494381536594,0.00013967542952474161,0.0001174896850688786,8.9220212998676e-5,0.00015109351273969734,0.00012414979821265208,0.8896655383707994,0.00021611275650018608
t29,0.00014016017687424261,9.943662357051955e-5,0.00014022522784417667,0.0001392070693399867,0.00011987757587066733,9.033057990379703e-5,0.0001513021418571938,0.0001078658069986708,0.8492928453739164,0.0002182766570658975
t30,0.00014162317004761933,9.823244719458802e-5,0.0001379340531868117,0.00013634901336921819,0.00012239472696143046,9.008947695087898e-5,0.00015011064369505522,0.00010823783055376307,0.7060875507344343,0.00021779560041612666
t31,0.00014252340315912192,9.796186336002584e-5,0.00013660540346281625,0.00013585963569905508,0.00012308483381422015,8.997387105754016e-5,0.00014890730938921663,0.00010874030529444232,0.6229244275122369,0.00022084621219476723
t32,0.00014314398283452333,9.793245083838049e-5,0.00013613451306085692,0.0001354672127710322,0.00012330238058737622,9.005914024121111e-5,0.0001479508692317524,0.00010897163395244705,0.5985903323790014,0.00022081516482781667
t33,0.00014332025911916092,9.751209370338134e-5,0.00013610125716984476,0.0001355122300443276,0.00012255037499090822,9.084264834780042e-5,0.00014779564198955176,0.00010889284289357448,0.5986333954310905,0.00022057540824169005
t34,0.00014329849333592366,9.597607276014218e-5,0.00013589101519362331,0.00013513243645979134,0.00012184326484297679,9.170700935032886e-5,0.00014731579679769317,0.00010886440893301074,0.5963988326710609,0.0002202688625713811
t35,0.00014285359888986676,9.754144291267353e-5,0.0001359056455607056,0.00013516354389844868,0.00012397498573636282,9.169132856970237e-5,0.00014740745843272023,0.00010875098213042466,0.6114567770614311,0.00021857284209977803
t36,0.0001424071189027847,9.724597869949336e-5,0.0001363017994472742,0.0001355970166923935,0.00012386155131312385,9.276786927699693e-5,0.0001473410538786329,0.00010862079274860029,0.6409601138638211,0.000218348218954347
t37,0.00014212488303546532,9.740354290838309e-5,0.0001367595459830059,0.00013613375842254992,0.00012342649504355527,9.342895202016733e-5,0.00014736176039340537,0.00010855168666475115,0.668590609864807,0.0002179085610673029
t38,0.00014212323924496783,9.76362865019326e-5,0.00013685319981644473,0.00013637090426057654,0.00012307521527644668,9.418288067882438e-5,0.00014738398894057197,0.0001085199869202805,0.6710370991245315,0.0002180062756033654
t39,0.00014201829088746163,9.77411031899148e-5,0.00013715875210208812,0.00013664366226292916,0.00012264965807766372,9.428092479769827e-5,0.00014741965832324906,0.0001085103460441932,0.6836415806888464,0.0002177636196575362
t40,0.00014188462176515393,9.839191419136302e-5,0.00013772217212560807,0.00013731487221406088,0.00012280123940176333,9.434596669386636e-5,0.00014781217233073653,0.00010852642800780981,0.7025635951095226,0.00021841903707801172
t41,0.00014258589791333578,9.868167058220955e-5,0.00013690408903570183,0.00013652259012285505,0.00012492598260156296,9.354073612661455e-5,0.0001477942884183024,0.00010872440258720172,0.6571772474046971,0.0002186482857097565
t42,0.00014319656719211866,9.827535874706395e-5,0.00013627283990961066,0.0001357953357627673,0.00012551245222606444,9.342875257642841e-5,0.0001476735515425658,0.0001088019062171846,0.6304426913575052,0.00021754966647504677
t43,0.00014328216665875505,9.816401437337005e-5,0.0001364904685217179,0.00013600338527800114,0.00012508479135546323,9.385793408963547e-5,0.00014746794739861404,0.00010868958016004433,0.6404537471419335,0.00021799631545849155
t44,0.00014331598848154638,9.866958582953851e-5,0.00013637160465273536,0.0001359118206493672,0.00012526996936775632,8.921826754616403e-5,0.00014079007869465692,0.00010846224301210521,0.6188799247454987,0.00021981847368390958
t45,0.00014288500529099614,9.885169846464268e-5,0.00013693227971843983,0.00013625161116264208,0.00012494376621962892,8.975896573757752e-5,0.00014053177371920516,0.00010834494288799171,0.6523225356475928,0.00021914135737610626
t46,0.00014172325300115907,9.888385915015794e-5,0.0001374730633008446,0.00013627288119953606,0.0001248432797056871,9.490978634476838e-5,0.00014683988478424154,0.00010794207135585902,0.7094757347656183,0.00021668333889409192
t47,0.000140906661031654,9.988319282042691e-5,0.000138625946963429,0.0001378154397679918,0.00012495395383073114,9.51118760888783e-5,0.0001475641149166146,0.00010787074410761315,0.7805074764608821,0.00021640784084850302
t48,0.00014084210020277524,0.00010039798780136231,0.00013929297706388207,0.00013847222868966738,0.00012501603234062216,9.067870858407187e-5,0.00014235314772065386,0.00010808691320953053,0.8155440168068161,0.00021605097167115247
t49,0.00014096724892672893,0.0001005258788066188,0.00013968180694336682,0.00013897737168778372,0.000124639649480108,9.127403720091967e-5,0.00014303129286101737,0.00010820783703967855,0.8406138657040576,0.0002160008975121209
t50,0.00014098960816413835,0.00010063255485226469,0.00013973411125990884,0.00013916366757581929,0.00012436302061610824,9.146415038874885e-5,0.0001431987541750956,0.00010815379748173918,0.8465838989878356,0.00021572574931363295
t51,0.0001549769551698352,0.00010052492084569321,0.0001396397650336322,0.0001391879651627122,0.00012352243426040968,9.09480710769668e-5,0.00014305028642198079,0.0001184810125854764,0.8447507066599492,0.00021455277674615615
t52,0.00016205689038387605,0.00010017585718208796,0.00013922233451197353,0.00013885690060623808,0.0001232568726751977,9.57334244018692e-5,0.00014939435406792368,0.00012361574807643206,0.8287246118764152,0.00021357936079200354
t53,0.00014096523371028556,9.997645133905746e-5,0.00013835890372508052,0.00013795476702676288,0.0001250112834443179,9.68210663052738e-5,0.0001499555682756131,0.00010765777493307516,0.7747750493422972,0.0002159316403680171
t54,0.00014289319507614063,9.927376842515717e-5,0.00013579895655236438,0.00013511482057678833,0.00012615644426089572,9.58234579970066e-5,0.00014939877117725654,0.00010817235618996144,0.6418505265955251,0.00021573793711127668
t55,0.0001441349812578101,9.927080835953124e-5,0.00013470932676929072,0.00013473795987161989,0.00012676414505514766,9.467643549826768e-5,0.00014837870831554072,0.00010866661873950702,0.5543274415057999,0.00021884270355943073
t56,0.00014450217026626313,9.899070289787555e-5,0.0001346516174495835,0.00013460795534198789,0.00012689322506131834,9.415119108354669e-5,0.00014800434948489553,0.00010886942379342526,0.5492598706330923,0.0002181921038273727
t57,0.00014456454230007206,9.871319676419321e-5,0.00013475232730804517,0.0001346918126182035,0.0001263011680022548,9.409558560375715e-5,0.00014792182089843573,0.00010886670740054869,0.5502432741712018,0.00021774443551066827
t58,0.00014472264438647025,9.849356870834225e-5,0.00013452028598351305,0.00013441451119568102,0.00012582094411436125,9.459994652423595e-5,0.00014747459457885802,0.00010875396513952373,0.5457098391742139,0.00021645611073803437
t59,0.0001441705783669901,9.86805837003427e-5,0.00013448430160327023,0.00013441688072384425,0.0001257808592629521,9.398942205669349e-5,0.00014732375863631066,0.00010864761060287657,0.5520555047477135,0.00021557762404998598
t60,0.00014412290397084122,9.861338740412229e-5,0.00013472230219479598,0.00013466759773715086,0.00012545134165463368,9.388000786737583e-5,0.00014725251631173946,0.00010857658160798895,0.5669647493832995,0.000215268013541024
t61,0.00014433581732116487,9.881793581583942e-5,0.0001350642184948652,0.00013504439372082544,0.00012580453628823689,9.37168431931836e-5,0.0001472561257565773,0.0001086313248324316,0.5869134916941244,0.0002152615814622555
t62,0.00014423555482308883,9.910985244314944e-5,0.000135327428536203,0.0001353505440038181,0.0001256839555780286,9.394061297917684e-5,0.00014732983319885488,0.00010873141192915582,0.5973179060075836,0.00021534965083271762
t63,0.00014423543076635956,9.906754545967682e-5,0.00013556885443141478,0.0001356046506974873,0.00012543424378298198,9.407304661108102e-5,0.0001473700185275192,0.0001087203602076451,0.6076940812122884,0.0002155109690879368
t64,0.00014385095540034442,9.93417267882273e-5,0.00013617034458929234,0.00013634425755062852,0.00012542416999802264,9.410738690672989e-5,0.00014779110155089484,0.00010866450999909194,0.6364554478510348,0.00021592436087408277
t65,0.00014418008493808634,9.94699880130203e-5,0.00013560325817313677,0.00013579804166389444,0.00012588280363056103,9.360341355220572e-5,0.00014775963835856926,0.00010874632615425732,0.6090103297216605,0.0002153723819370029
t66,0.00014440907615909275,9.942971779540882e-5,0.0001350819987237967,0.00013532234461254675,0.00012681941751438065,9.218700741887028e-5,0.00014763772735285194,0.00010881551029368789,0.5818605935602773,0.00021536434771566402
t67,0.00014419920543549275,9.922080310941937e-5,0.00013530230240907756,0.00013546071447591906,0.00012629657984352215,9.155945270026071e-5,0.0001475515275270868,0.00010884126880129211,0.5942829472141307,0.00021501047272200237
t68,0.0001437243331723145,9.956318393527478e-5,0.0001355153450568049,0.00013569366103884743,0.00012604494737933006,8.702502079206231e-5,0.00014105445910943005,0.00010855845090588633,0.5930657209456994,0.00021702217382660853
t69,0.0001433978419136559,9.970853122669081e-5,0.00013618133376936428,0.00013630336437655822,0.00012618316691249796,8.706313148128478e-5,0.00014097964705956517,0.0001085031298161564,0.6323925534319633,0.00021704548092713033
t70,0.00014284043697714155,9.985345275352278e-5,0.00013701158927670218,0.00013678043791666628,0.0001256375028975658,8.731340051269101e-5,0.0001410297240987165,0.00010833793292129535,0.6906405644841054,0.00021508041741986802
t71,0.00014174383237844894,0.00010034826497169648,0.00013794963347008255,0.00013775782889729825,0.0001261337705437325,9.217712414307419e-5,0.00014746491277916316,0.00010786290458459307,0.7637835379204753,0.0002141458474355176
t72,0.0001418279871814016,0.00010060511535659007,0.0001384209347931311,0.000138195262234529,0.00012602553280397822,8.752670961889456e-5,0.00014217559292961217,0.00010796108778293862,0.7866454283183412,0.00021374702074355956
t73,0.00014189372722250067,0.00010087398848493532,0.00013909127393412952,0.00013898940144364643,0.00012566313062729273,8.790447290318936e-5,0.0001429127809180023,0.00010809549929362858,0.8183796137426707,0.00021410773827871984
t74,0.00014198186668560044,0.00010110349520829021,0.00013933035336906704,0.00013931690255839538,0.00012537576271035155,8.779258966649586e-5,0.00014325638810097085,0.00010809743596125129,0.8351031992012978,0.00021392846718343539
t75,0.0001419637690636422,0.0001010161874029984,0.0001393446808323296,0.00013931178003529195,0.00012495418734782376,8.693976832124326e-5,0.0001434535035860169,0.00010792843738231965,0.8312416645202588,0.0002138698998793466
t76,0.0001574429613570805,0.00010082870159177859,0.00013938947644630853,0.00013935822811110172,0.00012454340366565149,8.534107505300222e-5,0.00014363032968468423,0.00011922276724500562,0.8298754201050099,0.00021280410165535571
t77,0.0001422806207514464,0.00010021479734436557,0.0001385516805273517,0.00013829385793873652,0.00012557304082209437,8.933811649336814e-5,0.00015024300385103886,0.00010775749225790361,0.7874140852896362,0.00021379973921072988
t78,0.0001438600565694285,9.929013370568295e-5,0.0001363631082447834,0.00013602163177713143,0.00012592809775932085,8.814909932710974e-5,0.00014964270870214874,0.00010811721948290812,0.6585134436232193,0.00021455720949709397
t79,0.0001448342563010151,9.934894842803223e-5,0.00013522456904125135,0.00013546523957849575,0.0001262357655267649,8.65885163844319e-5,0.00014857486487215843,0.00010874817856087447,0.5807736469322978,0.00021686979350774705
t80,0.00014534749154504728,9.885728635185943e-5,0.00013492461927532045,0.00013507354177600306,0.00012593617877163502,8.640086722486156e-5,0.00014850410997675311,0.00010914844350656575,0.5650509624068383,0.00021561311860933847
t81,0.00014588130372208662,9.816004242741006e-5,0.00013497011974552295,0.0001350866074232301,0.00012522177292916058,8.603473049277979e-5,0.00014851252721625742,0.00010908678345898037,0.5654279530357236,0.0002158616348009181
t82,0.0001462884903144422,9.766367678052662e-5,0.0001348317680847757,0.00013490967386377804,0.00012402123391105235,8.557885306992156e-5,0.00014814899840445334,0.0001089452516994227,0.5618409528413976,0.00021490994192838533
t83,0.0001452522707928021,9.78131212766828e-5,0.0001349092194454771,0.00013502129516155785,0.00012440991692106086,8.67784969616355e-5,0.00014801041340664465,0.00010896999775138881,0.5739029148896565,0.0002144665835951918
t84,0.0001449204956770608,9.78569932748839e-5,0.00013532537247304353,0.00013542941742264648,0.00012428878498476446,8.568217241092994e-5,0.00014793636358304566,0.00010894374740475308,0.6019171266276185,0.00021433188824008305
t85,0.00014492965472736116,9.794078886537225e-5,0.00013587427301494612,0.00013601981917611727,0.0001238045093618543,8.45049051240813e-5,0.00014801287026404122,0.0001088817683227368,0.6340052725713253,0.00021401974300892262
t86,0.00014493949958720506,9.810761571415933e-5,0.00013610918178810793,0.00013630805947339487,0.00012347181337613974,8.373313785083069e-5,0.0001480343174860698,0.00010882969005237114,0.6459815430701096,0.00021481662048886748
t87,0.00014485113246169354,9.812075872091998e-5,0.00013672800723638697,0.00013686737113214055,0.00012271920605254805,8.273236420551176e-5,0.00014808253568379028,0.00010868006748532262,0.6809011041501654,0.0002143528925309396
t88,0.00014424580194722313,9.857183459228533e-5,0.00013766086893353743,0.00013790191251381395,0.0001225126147748168,8.206581309768985e-5,0.00014862893672297107,0.0001086312005832014,0.7215572425149767,0.00021523882542981928
t89,0.00014414759791680343,9.860613930138154e-5,0.00013719146032720376,0.00013734886392270548,0.00012340994806210907,8.101843873785253e-5,0.00014849487228695194,0.00010885757249753491,0.6927979434284033,0.00021568706973741742
t90,0.00014417955423308011,9.829875943077884e-5,0.00013649990584979879,0.00013657000180664473,0.00012415623783675284,7.975197689683587e-5,0.00014833063736940358,0.00010907280683071879,0.6593193832750655,0.00021507973347328067
t91,0.00014347172805235326,9.832048103152789e-5,0.00013701444634056035,0.0001372478277566445,0.0001241242071920433,7.879338008964657e-5,0.00014829669846425165,0.00010890642033910775,0.6824562923837894,0.00021642369829615564
t92,0.0001427645430880633,9.863700445426958e-5,0.00013754209556374032,0.0001375664378617451,0.00012376925231450517,7.53743255114343e-5,0.00014195541837619668,0.00010856875921546336,0.704829461738996,0.00021660802740959317
t93,0.00014227837799919268,9.901911821574952e-5,0.00013846932780412326,0.00013828114029203767,0.00012355857968970453,7.581495219702728e-5,0.00014208992713381357,0.00010838278516863267,0.7584891967816875,0.0002160759365119099
t94,0.00014179234582993466,9.940016496994553e-5,0.00013912869702231687,0.00013879558550537708,0.00012335990414641076,7.641918540966206e-5,0.00014237568735779964,0.0001082890418442559,0.8150922790366706,0.00021473003272027733
t95,0.00014093480533915363,0.00010027645756076795,0.0001396565772951002,0.00013946735812868157,0.0001243901172902304,8.106259714604751e-5,0.00014954363203043233,0.00010835514128651973,0.8711455361247592,0.0002137540681139406
t96,0.00014122092400372307,0.00010041385309464256,0.00013986597505268256,0.00013973307212672295,0.00012423095290336832,7.645151665226743e-5,0.00014360086398392674,0.00010841592468587233,0.884949537427787,0.0002136587204559377
t97,0.0001415497581013284,0.00010076906009880779,0.0001402801972374788,0.00014000907046541757,0.0001239367857988294,7.623288386862746e-5,0.0001449173083703499,0.00010867561790208975,0.9241841663999322,0.00021263931691840182
t98,0.00015660897716237494,0.00010048453227913603,0.000140453406030326,0.00013995684655753165,0.00012267946725321924,7.573760936222393e-5,0.00014516182580172704,0.00011985832577244907,0.936592756731822,0.0002110248889221301
t99,0.00015671579429172065,0.00010030115327497694,0.0001405830700266917,0.0001398857360003286,0.00012141690406297001,7.569856913563914e-5,0.00014573435648894466,0.00011996970860629563,0.9450471584690446,0.00021089371703846474
t100,0.00016282600489535238,9.967817857000689e-5,0.0001405641590392489,0.00013959685755515308,0.000119413568254828,7.987529237434071e-5,0.00015269407809787006,0.00012440474736715712,0.9539202012899982,0.00020994557768874532
t101,0.00016325834835253418,9.938264602601821e-5,0.0001406208282828959,0.00013954688733248697,0.00011889419850956246,8.022934759611024e-5,0.00015345231140266098,0.00012462541128360156,0.9561782814334404,0.00021056415951428196
t102,0.00016348534977455426,9.889130500345996e-5,0.00014067376385932802,0.00013950352355083945,0.00011879385001174189,8.045506784371955e-5,0.00015347044277141093,0.0001245707230704219,0.9436988017688678,0.00021131806044537296
t103,0.00016227581320262064,9.887814507468669e-5,0.00014094091242292155,0.0001400077119700835,0.00011907756500495787,8.045310537575459e-5,0.00015351845662359378,0.00012391430987148666,0.9563630776334463,0.00021257107912926005
t104,0.00014195692715751452,9.871232811906972e-5,0.00014077954116838707,0.00014001335354153597,0.00012028565336867715,8.040949900486196e-5,0.00015297040896879686,0.00010873143153109146,0.9201512078080734,0.00021569614820665743
t105,0.00014255063767086858,9.844243582532994e-5,0.00014038858265256248,0.0001398049900393911,0.00011892635612224167,7.944452268062662e-5,0.0001517107051515645,0.00010855610689935219,0.8675811791572673,0.00021701530659915666
t106,0.00014253526888499652,9.76517452683526e-5,0.00013991737076173014,0.00013933453865555388,0.00011806119721250209,7.877429478180822e-5,0.00015055349745606985,0.00010841348527976873,0.8272094624769921,0.00021799649642197425
t107,0.00014199278027863765,9.727092346243641e-5,0.00014008126582041306,0.0001394487627039901,0.00011866029394845806,7.910434404799035e-5,0.00015091938988986002,0.00010829677767796726,0.8382145948743265,0.0002180064598388001
t108,0.0001417452910472629,9.739128836476684e-5,0.00014032960510756162,0.00013961125995131047,0.00011836881767385911,7.953091190725395e-5,0.00015120447350630968,0.00010836068892567477,0.8604863967948855,0.0002176315776842415
t109,0.00014167524765479106,9.730521645281145e-5,0.00014055107547616911,0.00013970981153488298,0.00011786564247516019,7.986897314125603e-5,0.00015165218605236585,0.00010846186663725984,0.8871847692849337,0.00021697879578777842
t110,0.00014174434212449368,9.721747471987601e-5,0.00014060098003364926,0.0001396113881817626,0.0001177365344327348,8.020982608381666e-5,0.0001517843289266643,0.00010847222296621861,0.8956788749273789,0.0002165549249109208
t111,0.00014180176117555091,9.71991307156465e-5,0.00014065566444187432,0.00013971170900416505,0.0001182567920218902,7.982603880685353e-5,0.00015177170749846577,0.00010844030332032972,0.9016784668768592,0.00021695794026100416
t112,0.00014177809128314222,9.758021153788364e-5,0.0001410280385303262,0.00014012461278184,0.00011808578859578643,8.041769676106471e-5,0.0001523911973584216,0.00010863640134146991,0.920576689366548,0.0002176389547650927
t113,0.00014174249256979565,9.763711357751569e-5,0.00014094673099509234,0.00014007232015671248,0.00011926989337794545,7.949802162253531e-5,0.00015188074074534862,0.00010863940092404161,0.8900008389105774,0.0002181860957279146
t114,0.00014157889714784815,9.74211839144729e-5,0.00014073047368810736,0.0001399320237197732,0.00011993125401475312,7.870035324091668e-5,0.0001513652302904836,0.00010855069406377455,0.8589510341416503,0.00021895682795626555
t115,0.000141659858140223,9.734823652233612e-5,0.00014091412373174036,0.00013996696041110193,0.00012019158154127766,7.875066167736983e-5,0.00015139751277539474,0.0001086206695712933,0.866485543938066,0.00021885647649364518
t116,0.00014174623672053198,9.668759228076372e-5,0.00014073922550848216,0.00013941115923125658,0.00012060199003899053,7.85464404723794e-5,0.00015068701022359572,0.00010849079944205434,0.8567238975705752,0.00021878185326532735
t117,0.00014140665061537983,9.676695932022645e-5,0.00014096048037099787,0.00013950062327516916,0.0001207718638659168,7.906489263224507e-5,0.00015081371368440855,0.00010846707923911801,0.886176129451339,0.00021818893517254847
t118,0.00014081427666636672,9.724373554438062e-5,0.00014112643225138482,0.00013961370104246862,0.00012128906310204895,8.013416859897971e-5,0.00015155897281437017,0.0001084986579106323,0.9266761948718512,0.0002173496561143184
t119,0.00014046617651314804,9.823930475052606e-5,0.00014129227059586104,0.00013974336695182852,0.00012209226429241033,8.221914544637451e-5,0.00015233275198085796,0.00010867825357918637,0.961756046462931,0.000216335679836026
t120,0.0001407316044324873,9.871842331570505e-5,0.00014154510955982993,0.00014000123610284553,0.00012228276164973507,7.885905076041411e-5,0.000146055771273891,0.00010888392464288767,0.9649801142774972,0.00021682296108848593
t121,0.00015577086580487626,9.877113042996389e-5,0.0001418755256164304,0.00014035840635352238,0.00012203471400251064,7.893709474042123e-5,0.00014676319842504387,0.0001201413725715495,1.0004097441410114,0.0002158576621833608
t122,0.00015611152460000174,9.855516787426982e-5,0.00014196933011517598,0.0001403366783065858,0.00012137784194682285,7.910617119882402e-5,0.00014719662493964636,0.00012031089342156052,1.0091404388108816,0.0002159622856645418
t123,0.00016195215857651437,9.853505101661462e-5,0.00014183097706772918,0.00014012935900809993,0.00012019544427013317,8.349171612562267e-5,0.00015343032693690753,0.00012450739180909338,1.013645177584156,0.00021535070273906077
t124,0.00016215408059681402,9.882771900656416e-5,0.0001418589570734034,0.00014015179904921648,0.00011965065767867262,8.449542448862735e-5,0.000153945195644528,0.0001245962457450482,1.0177373338336737,0.00021553212924040228
t125,0.00016238225834871864,9.895988652209111e-5,0.00014190341489709354,0.00014023612625615718,0.00011992474193002077,8.441538030207906e-5,0.00015407713010862032,0.00012457838901126553,1.0090523607800086,0.00021582232758762134
t126,0.00016241775755578347,9.894313300345754e-5,0.00014211346411519254,0.0001406149160409592,0.00012006426297848574,8.447691831674189e-5,0.00015421883029036838,0.0001245348631608174,1.0166542479275145,0.00021626564179804322
t127,0.00016240957348291228,9.965080178168335e-5,0.00014235666640405014,0.00014088289014250357,0.00012022538863840331,8.578383980051468e-5,0.0001546056846215935,0.0001248097736796669,1.0510955839956238,0.0002156934937477691
t128,0.00016184963132148897,9.98234761293505e-5,0.0001421826798840676,0.00014089025742610898,0.000122821663483161,8.487673614339306e-5,0.00015395767392823833,0.0001243654715633334,1.0286318010713744,0.0002162799927578664
t129,0.00014081607226388925,0.00010011688258301085,0.0001419178757048121,0.00014078466688567233,0.00012386619322961537,8.506291253630302e-5,0.00015341561385519162,0.00010874005865153393,1.0034548627913555,0.00021803987386768362
t130,0.00014071900924598514,9.974190316114166e-5,0.00014160504836515923,0.00014038019161608146,0.00012388869528894394,8.506929930437429e-5,0.0001521941765371637,0.00010836718590382027,0.9689332397868736,0.0002180249864577473
t131,0.0001416007138779847,9.998154421098445e-5,0.000141639062408098,0.00014060996006381112,0.00012388764236738673,8.570131729623887e-5,0.00015213995039543306,0.00010822533026804386,0.9794991185569165,0.00021781889209539454
