,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
t36,0.03279421662640278,0.024347028616437477,0.03335683282147838,0.03457433549301708,0.0326747933673724,0.02881890022103084,0.03792730466540692,0.02434692687920536,213.26439730261154,0.06714430974154048
t37,0.03274348883318218,0.024383814596323227,0.03345490774557348,0.034694106661530666,0.032565762664425534,0.029030935625323277,0.037929388776651106,0.024335539471062356,222.5119360323832,0.06703042455617572
t38,0.032742653656451834,0.024440626920414776,0.03347333413913246,0.03475136913474961,0.032472368522467904,0.029270073013499254,0.03793310806619444,0.024326286163209556,223.33189325506618,0.06706018139936169
t39,0.03272459914125818,0.02446459656690444,0.03354293161130829,0.03481425303477144,0.032361375056938126,0.029300425030987724,0.037940644169198616,0.02432601158826331,227.55236693186075,0.06699553679180249
t40,0.032700663928916185,0.024626396444461726,0.03367301857730998,0.034972225037499485,0.03239691631230908,0.02931043208303532,0.03804157369387552,0.024330701545904405,233.88369616890364,0.0672096602935613
t41,0.03284120448530062,0.024697422778624335,0.03348846922682605,0.034790803722101186,0.032952865597919205,0.029050147999910257,0.03804142910901178,0.024367589039663268,218.693908044577,0.06725937934628151
t42,0.03297326822598002,0.024589965609833703,0.033341501947791105,0.034617135510930014,0.033102991801257954,0.029032704928300755,0.03801388590347623,0.02438284614768793,209.74845081497173,0.06691138904877682
t43,0.032999100019764235,0.024558012629855658,0.03339028177908568,0.034663193942404226,0.032998749514700214,0.029170777754131218,0.037957530936327366,0.024358712452438227,213.0968625459069,0.06704829784077099
t44,0.032981803657896984,0.024712466405804483,0.03339603978741774,0.034687303816729236,0.033052820918591325,0.027702812354204256,0.03619216201180238,0.024300034348685016,205.88354914334292,0.06760536930089907
t45,0.0329006211760612,0.02476155206498073,0.03352056775171529,0.03475380565340215,0.03296797921537504,0.02787797511770706,0.03612190379388234,0.02428286570267349,217.08418739938386,0.06741850072355067
t46,0.03266691384152103,0.024748896192916075,0.03360553934958809,0.034690575451248935,0.032961165160073254,0.0295031916039262,0.03779061845006912,0.024204190248129528,236.21563655603543,0.06666689512989978
t47,0.03250995100275278,0.025013414730346722,0.03385738428016083,0.03504613367085049,0.03298590925494823,0.02955455843182268,0.037971881748451744,0.024198189361248006,259.9876696921606,0.06661459450944686
t48,0.03251020415647096,0.025158421750117666,0.03402511823631317,0.03522622197982299,0.033005887670024894,0.02814879520688834,0.036591613847554105,0.024255522603441368,271.7094206854643,0.0665445833007893
t49,0.03255207908669607,0.025189691280720954,0.03410608627857764,0.03533914519440106,0.03290303095591521,0.02833933235794929,0.03676800036313235,0.024287358115732863,280.09805198386863,0.06652957801125373
t50,0.03255974068190694,0.02521758796397952,0.034113774199349724,0.03538343343815486,0.03282927455982945,0.028399772337918537,0.03681188093448007,0.02427620584915631,282.09812402330937,0.06644845479142111
t51,0.035905685250515164,0.025181985496001504,0.03409975878835941,0.035411481348144924,0.032609029726169414,0.028258743288103585,0.036784656977199286,0.026720073469487408,281.48284570555893,0.06608268920558309
t52,0.03759610750003165,0.025073319608470254,0.03398334914215324,0.03530873535757963,0.032536032559446856,0.029797923821623187,0.038477351536667426,0.027934638009986676,276.1210521219931,0.06573971363322549
t53,0.03251881341423981,0.025029783161934268,0.03377532444073397,0.035076883267170345,0.03300561231987491,0.030119083056503952,0.038617968611674124,0.02414783074624125,258.0697880645562,0.06645493052110603
t54,0.03290495189586751,0.024846597375912133,0.033197837525887425,0.03441872869356535,0.03330741550014165,0.029838264449104566,0.03848637579663661,0.02424597244219982,213.5955933387951,0.06631462535799852
t55,0.03314388398120028,0.02484552760071839,0.03296503505697788,0.034366873128557414,0.033450544425832986,0.029469319014716586,0.038206242778947706,0.02433583256133939,184.2894465495179,0.06721404334211052
t56,0.03323374862253678,0.02476878043938802,0.03295679937595468,0.03434019458446236,0.0334970361281251,0.02929126243809451,0.038104682936455664,0.024380466835351826,182.60213958378978,0.06701971795108727
t57,0.03325143205008457,0.02470040948616414,0.03298391040309582,0.034363627280329566,0.033362380169577724,0.02926803312143685,0.03808076562498337,0.02438094705339701,182.92540786550725,0.06689140572134332
t58,0.03329047287239145,0.02464117244171924,0.03292578114761315,0.0342940210559793,0.03326687314716001,0.029443660877395996,0.03796159054002257,0.02435502139291844,181.42434185014534,0.06649426220984955
t59,0.033163809060917135,0.024691864879524572,0.03291714193481843,0.03429583212619745,0.0332660323394105,0.029244695249690235,0.03792477822673851,0.024334254646291895,183.5345121491273,0.06623753052562545
t60,0.033162329031169016,0.024674951534624654,0.032971476614116674,0.034353428214138615,0.03317538297970132,0.029215930327936512,0.03790299743873091,0.024321522650344415,188.51607020497656,0.06615285096523593
t61,0.03322701582656822,0.02472574546216851,0.03304847096706219,0.03444215179407513,0.033270812920878745,0.02915224051547556,0.03790064769045284,0.024337910079865698,195.1876500740938,0.0661626557006817
t62,0.03320701305770951,0.024802210341108466,0.033107673015001775,0.034513473884952586,0.03323730024396333,0.029227877498308855,0.03791678721595017,0.024362462135541156,198.66966429717596,0.06619338313913281
t63,0.03321364047456724,0.02479126768712956,0.03316312941421425,0.03457405174679391,0.03316148279998621,0.029274574331842447,0.03792470508075871,0.024362138551687527,202.14131846824208,0.06624859277167613
t64,0.03313720899415599,0.02486022732217496,0.03329979899959285,0.03474785100673718,0.033147002221097475,0.029280705519710525,0.038033134702483255,0.02435372830414165,211.76356474249127,0.06639342339666783
t65,0.03320009073995844,0.024892540965475145,0.0331706619880236,0.03462240198261134,0.0332582863175129,0.02913318730161142,0.03802803040496442,0.024367814723086738,202.58383784237316,0.0662169130765894
t66,0.03323956445179857,0.024887408498624093,0.03305830838322195,0.03452059998715187,0.03349931669373951,0.0286787615031098,0.03799705077095752,0.024379929723079223,193.49920185145388,0.06620596400330118
t67,0.03319846503980135,0.024840244819600878,0.03311192731685239,0.034552138634996996,0.033368577777770476,0.028482751041071886,0.03797184173914097,0.02439050048364397,197.65647918854134,0.06610953679776418
t68,0.03306977224581404,0.024952571774413887,0.03319073752812602,0.03465058850195368,0.03329925526196097,0.02703881993185641,0.03625290511367927,0.024321129813646303,197.25701572391588,0.0667444604395171
t69,0.03301684204038188,0.02499334976785566,0.03334047954609021,0.034786983748119664,0.03333557789776135,0.027047289771944864,0.036230815972503286,0.024319484815605058,210.42201392048065,0.06676633300081704
t70,0.03292478688111648,0.02503234744977145,0.03352205263170774,0.03487874341141797,0.033196446536024035,0.027127096775853992,0.03624209463264593,0.024299722771774633,229.92633017417938,0.06619995768199291
t71,0.03270693051931765,0.02513914102608573,0.03370046471393775,0.03505140756003506,0.03333929265691723,0.028663288907143605,0.03793817870176858,0.024203390940098428,254.40471331107466,0.06590995755562166
t72,0.03273661695198384,0.025223763194583866,0.03382845324265988,0.035186464579174376,0.03331066550863264,0.027184300229726985,0.03654118407743131,0.02423272297340945,262.0522895869862,0.06583146902239631
t73,0.03276716975227795,0.025294383666220353,0.03397925619680202,0.03537303463994155,0.03320924462380199,0.027296789241475525,0.03673157781040075,0.02426772056162727,272.6682091761574,0.06595040471448098
t74,0.03279671651701051,0.025351881017023677,0.03403081465779013,0.03544922076890297,0.03313554563456011,0.02725880608963856,0.03681953375153127,0.02427086316110654,278.2640135204248,0.06589761225726404
t75,0.03278974617015623,0.0253363244960464,0.03403917734802661,0.03545342013830817,0.03302222546210179,0.026986785462099233,0.03687250297643965,0.024231387702064358,276.9723265920965,0.06588333673042908
t76,0.03649384537317353,0.025284380000952084,0.03406362630401259,0.03549444857009658,0.03291535531543191,0.026502200495369933,0.03693181798901443,0.02690490055351971,276.5121918746983,0.06554212866184052
t77,0.032847180107320365,0.025118587910064563,0.033847140796901494,0.035195970038838155,0.0331900457024779,0.027744067204027747,0.0386815906331463,0.024185138624759343,262.30834564375766,0.06581254863444444
t78,0.03315332676558094,0.024886189708163378,0.03336377286134488,0.03468403516936139,0.03326511559655878,0.027409213883185173,0.03853561534654991,0.0242458873952975,219.17771284119658,0.06598410188140481
t79,0.03334094283085736,0.024904790933164236,0.033116829729635776,0.03457335223143456,0.033327502758736055,0.02694535661438985,0.03824228442637183,0.024372505095802546,193.150448143066,0.06663976391752831
t80,0.03346300623853326,0.02478117318281434,0.0330462379677873,0.03447212049392006,0.03325192740044762,0.026930019558812572,0.03822172041066124,0.024463818527596493,187.89975852868426,0.06623642385138721
t81,0.03359881917319548,0.024613579212983478,0.03305855730446219,0.03447070997529229,0.03308075515496096,0.02683710156272035,0.03821834401019457,0.024451320075691126,188.01729625981227,0.06630263936287945
t82,0.0337023385876952,0.02449318963741282,0.03302629624185804,0.034424155422267746,0.03279144257400557,0.026715765495617848,0.03811628349017092,0.024418598373330942,186.82764646723413,0.06600094512856967
t83,0.033452696984809474,0.024529020050316448,0.03303817321522245,0.03444212137056193,0.032902029986687724,0.027092948965837974,0.03808152026901908,0.02442755197136503,190.84299426114032,0.06588389098764688
t84,0.03339242288716,0.024545891404046852,0.033130353461483894,0.034526067389718855,0.032866478993287214,0.026774767351960934,0.03805844973814071,0.02442981905970443,200.21382516790118,0.06585786314781664
t85,0.0334206346167555,0.024575212108462134,0.033251079756736926,0.03465718396065982,0.0327312056737154,0.026422711367753128,0.03807357461621359,0.024423216874122522,210.95451670945792,0.06578668799644723
t86,0.033428955721875826,0.024623776577967174,0.03330374224602272,0.03472417578266567,0.032644535993494386,0.026172259374697828,0.03807463405230871,0.02441350823080693,214.96011435584822,0.06603484787387842
t87,0.03343248081834116,0.024631126784330763,0.03344180774189543,0.03485036473510451,0.03243989166910795,0.025861522564672456,0.03808413910356546,0.024387744049886455,226.65165509618427,0.06591941491760814
t88,0.03330468321123418,0.024742000133594427,0.03365426907580007,0.03508988624672411,0.032375960456137026,0.025658453968421424,0.038222803183306786,0.02438337915994518,240.25931069825012,0.06621781969430861
t89,0.03326011963558379,0.024745515205210025,0.03355080016590717,0.034959109052658956,0.03260358161404352,0.025352233498663813,0.03819140361703253,0.02443098744376224,230.63308912790527,0.06634913050475506
t90,0.03324842913971104,0.02467043934945791,0.03339553510001145,0.034782374767989135,0.03279260110899035,0.024953927061704833,0.038154605980592,0.024476757739677894,219.42754438751047,0.06615808694044305
t91,0.033088850772437436,0.024682226750394155,0.03351388494912227,0.03496123656065127,0.03278661028876433,0.02459161794118107,0.038142980438479204,0.02444129891243469,227.17036676959424,0.06659717974544073
t92,0.032923767017586564,0.024785672544188075,0.03365724020581119,0.03505860945639753,0.03269463549215833,0.023508052316906863,0.036464291273466794,0.024367847514973458,234.6706259147703,0.06668569944524258
t93,0.03283750429028379,0.024884476767984075,0.033865511276344455,0.035211610658341386,0.03263928858320803,0.023648196486570065,0.036494471076390686,0.024337905644359243,252.63319571115193,0.06654372536297284
t94,0.032754004731687644,0.02497741056405764,0.0340034710544778,0.03530709222170654,0.03259015134957677,0.023842147722426765,0.036564141205580714,0.024328897690819477,271.576238923384,0.0661431359980559
t95,0.03258217307814548,0.025172851673301952,0.03408630552398021,0.03541039692567589,0.032864790732166714,0.025305575424298923,0.038456944775697346,0.02435166849210691,290.3332925592063,0.06580865381642552
t96,0.03265663093570662,0.025224670222660936,0.0341514062364289,0.03551981576167299,0.0328218556274892,0.02379752941019155,0.036882710010507656,0.02437054219357334,294.9457376730101,0.06582496216244785
t97,0.03275721799023741,0.025314429235067878,0.034234770407597585,0.03556369015855054,0.03274667447409488,0.02372454694232952,0.037228932892984054,0.024437882820650302,308.07465873997717,0.0654946916580314
t98,0.03637649987671971,0.025238610943258643,0.034281125543746196,0.03555570995400207,0.03241242331597536,0.02360708244811641,0.037295003224301085,0.027089461563741687,312.2260697465965,0.06496579103127603
t99,0.0364057764463575,0.025194824724146282,0.03431129980395041,0.03552823241137984,0.03207725989783945,0.023597914630049087,0.03744451609745673,0.02711578321080911,315.0545544933641,0.06491227476567632
t100,0.03788101334828881,0.02502284196149982,0.034287694338892866,0.035417016445908375,0.03153705335964898,0.024947154979891258,0.039294283217600284,0.02816640927112992,318.0234611337116,0.06455416754218536
t101,0.03798519426198122,0.024944555552962634,0.03430049670922763,0.03540418885403986,0.03139381485409684,0.02504111623652348,0.03949640204008901,0.02821635191706768,318.77344066153654,0.06473604469953652
t102,0.03802883199104611,0.024827857123231926,0.03432339010230614,0.03539972306644471,0.031352857140042587,0.025121546341539694,0.039502338276360675,0.02819913136640453,314.5971666814393,0.06497683091223737
t103,0.037742078288394196,0.02482699178078825,0.03438194797235829,0.03551300426581358,0.031426270058061534,0.02512851914836533,0.03950082217454577,0.02804005558900792,318.83330544899684,0.06535490229234497
t104,0.032843146897445864,0.024807822769635827,0.034356589994077265,0.035517936738080076,0.03173409908896775,0.02508575764463564,0.03935154113623636,0.024435369064147873,306.71320667677685,0.06636627996465007
t105,0.0329575716814835,0.024754261367582464,0.03429180858003791,0.03549373605274323,0.031364464675636486,0.02480322415725428,0.03901503635305421,0.02438745024286305,289.12159707995454,0.06677994957379718
t106,0.03293243145276779,0.024564874855193188,0.03419727431361375,0.035414467633152244,0.031141292019662627,0.024561162742824206,0.03870869788693514,0.024347519431191025,275.61298863976646,0.0670920755275988
t107,0.03281147818987204,0.024474364167594048,0.03423141085663619,0.03543192370871591,0.03129220010196422,0.024673604781959416,0.03880134901748985,0.024324866327365826,279.29165483606914,0.06709507890226447
t108,0.032763733383391544,0.02449816407681049,0.0342830385900075,0.03545439723552206,0.031221241328754368,0.024817091986874065,0.03887186452254853,0.024342763370739304,286.7418114680105,0.0669719807432195
t109,0.032761201264023966,0.024476097542546166,0.034325291134652804,0.03546059745980132,0.031091591510549202,0.024931193980961257,0.03898359394230295,0.024369967336248625,295.6737112135713,0.06676453862277093
t110,0.03278182250554758,0.024451582508853556,0.034334341628698195,0.035425994189342745,0.031062151226596127,0.025048007775997277,0.03901712473535242,0.024373904557982322,298.5147832685331,0.06662962397908292
t111,0.03279768900902098,0.024437865133187867,0.03434462586441711,0.035460324905108066,0.031210262477895143,0.024890314659525653,0.039012912711875666,0.024366582733369585,300.51908730029163,0.06675686393963136
t112,0.032799110495315205,0.024530106601188952,0.03442643336955596,0.03554426375183657,0.031162717048403628,0.02508114796650825,0.039172321083577266,0.0244116753150675,306.8383605947635,0.06694836250688384
t113,0.032774428305996924,0.024546449623361034,0.0344265048817612,0.03555676756786583,0.031467552099883264,0.02478766972592258,0.03904485596328931,0.024408311447603512,296.60808586553804,0.06713235140036215
t114,0.032719519980805654,0.02449740414666442,0.034391936321231935,0.035542220583640406,0.03162140289510163,0.024534317870011316,0.03891477296944627,0.02438239817978028,286.22028295118946,0.0673792094092322
t115,0.032742692726312465,0.024483857441106288,0.034434551184647735,0.03554462793419489,0.03168246873472187,0.02455249457597975,0.03892243637042228,0.02440033119453077,288.73810829029696,0.06735203849896919
t116,0.0327571520281443,0.02431525102777058,0.03439822923047471,0.03541665085166368,0.03179424623168459,0.02447357191466112,0.03874027070248314,0.024370117523397287,285.4721912353288,0.06733653092503676
t117,0.032692372723862675,0.024326296663080237,0.03443829599651625,0.03541773467329879,0.03184588377126274,0.02463573341170532,0.03877335325083989,0.024370548989540938,295.3285699130003,0.06715288537834442
t118,0.03257377705369165,0.024432275170160375,0.03445524109837989,0.03540899522504671,0.03199470348688134,0.024972175443405097,0.038971416197706936,0.02438318444393632,308.88479077202516,0.06687291931327358
t119,0.03250921324781953,0.024659878709078938,0.03446961976849282,0.0354082637303678,0.032219865560065994,0.025613188934688773,0.03917930401972175,0.024426949672411526,320.62847680146524,0.06653902820131698
t120,0.032570656725616695,0.02479366095773444,0.03455020554938461,0.0354887512305311,0.03226875109915586,0.024561222022883217,0.03750914472443327,0.02447651577181601,321.7029689589702,0.06670808634914312
t121,0.036198656567643,0.024787418186929037,0.03461609361853103,0.035575846247812695,0.032221950492788615,0.024553796284858233,0.03768950312572166,0.027144705986337416,333.5554092090859,0.06635557165187146
t122,0.03628515664749574,0.02473143487616278,0.03463339440408456,0.0355587488095066,0.03204948434746196,0.024608692277369518,0.0378025944947722,0.027185443592566423,336.4753858753352,0.06637106292164424
t123,0.03769183111051903,0.024701266439107222,0.03457992053638249,0.03546732741710142,0.031732695953505,0.0260234721628534,0.03946200701137158,0.028178523544986084,337.98086484139606,0.0661139816174276
t124,0.03774032793190333,0.024769840465752285,0.034582339759621286,0.03545733644319986,0.03158755210346786,0.0263567327334516,0.03960017223453945,0.028198321468084417,339.3474668702162,0.06614696410242257
t125,0.03778800077791561,0.02480314885029196,0.03460071832386012,0.03548761922899634,0.03165809905465799,0.0263314657772691,0.039640564219646866,0.02819356683895063,336.43814748307824,0.06624476251926276
t126,0.03779997692288717,0.02479025891280936,0.03464901600398871,0.035597419003817285,0.03170255655260304,0.026283680718925333,0.03967954413348031,0.028181508633263897,338.9806692942864,0.06639295138651741
t127,0.03781985202652641,0.02495305915000154,0.03467649302667698,0.03562398418172798,0.031764628651169594,0.02669426734774114,0.03977616847825792,0.02824516409509641,350.50471077322663,0.06616793250549494
t128,0.03766904337851299,0.02500623703396491,0.034654128116142435,0.03564711249055548,0.03244954386953146,0.026427486925109586,0.039608750712407624,0.028139522554031925,342.9844275397784,0.06637717391377089
t129,0.032600464344633706,0.0250936510104199,0.034597168019775096,0.035618845850616976,0.032736159462160276,0.02648311977759513,0.039474654183315826,0.024435393284039153,334.5575045381494,0.06698333020896849
t130,0.03256107104411286,0.02500304339895351,0.03453924403454967,0.03554163605973414,0.03274329662051651,0.026520083120931556,0.039146339391163076,0.024348314591390727,323.0133848652839,0.06700534526616897
t131,0.03277434967852967,0.025051853963318545,0.03453856758927378,0.03560013319279372,0.03276302790385186,0.026672590477356924,0.03912616380552785,0.024313833943533363,326.549477957768,0.06694010760031058
t132,0.0327010495385412,0.0251164445102263,0.034539440493471144,0.03560370101849325,0.03282691453072446,0.026938528771848068,0.03911727952624866,0.024342666160665112,330.46056867531905,0.06677434112670234
t133,0.032710232535068426,0.02516734530362205,0.03455073105106797,0.03558859821677225,0.032825505639533716,0.027028565321644882,0.039186605201834875,0.024364903760461368,336.9123887328551,0.06659581554086563
t134,0.032693024322539725,0.025124598106897468,0.034545350277798086,0.03553040920084406,0.03260079092556167,0.027446094948865473,0.0392105486380671,0.02437847471194666,340.0260231021347,0.06649851030720483
t135,0.03268949060512004,0.025175915618112388,0.03455910753117262,0.03551907300785553,0.03251643532573225,0.027223773646427495,0.039206390795082646,0.024390067444481273,339.6660352615585,0.0664310730413813
t136,0.032571986490562074,0.02524941462096876,0.0345893287327948,0.03561624088597286,0.03253676378938344,0.026553190511492276,0.039367046614108864,0.024467937383928225,345.74877841159486,0.06658353779816135
t137,0.032486838416161894,0.025398372301648344,0.03457704566208844,0.03564033251713062,0.03312850404976548,0.025647683356114035,0.03928490576978912,0.024483414726370382,334.2531587932991,0.06671692622243668
t138,0.0324601865015628,0.025425321669595984,0.03454369004212505,0.03570612991447075,0.03341232762457351,0.025045041169589267,0.03922271036304956,0.024474365400670862,323.22196474278616,0.06692098993318225
t139,0.03249636858073941,0.025401310490944608,0.03453052378286874,0.0356523233706614,0.03342136496801907,0.02505412634269997,0.0391528039250981,0.024464031572002505,317.2274890224893,0.06697387665632654
t140,0.0325260296527147,0.025300922798744012,0.034457061314161555,0.035457617001157384,0.03342519408565758,0.0249765782726335,0.038788817500122114,0.02441427246054191,301.55313453863226,0.06694824184418281
t141,0.03247637609504694,0.025326082582006117,0.0344478773402791,0.03546585705543701,0.0334735497951583,0.024758923453300857,0.03862754564590013,0.024377980243850475,301.0971523839694,0.06696957799609565
t142,0.03239475913169228,0.025398951676907453,0.03445817562386282,0.03546468832214867,0.03340280712533404,0.024997566601835237,0.03876489596115563,0.024388592719067636,309.0003328759559,0.06669659543018149
t143,0.03242471198361567,0.025502105130172713,0.03454386011534017,0.03552380403193964,0.033433140414146245,0.025551208326270135,0.03902918625462531,0.024495187182946132,325.5718562889324,0.06652004499062932
t144,0.03254426108362396,0.02579204112796554,0.03478353868293496,0.03582693497705331,0.033543736842379684,0.021139277048804177,0.03349904444099134,0.024624686691490517,328.24188596199144,0.06699753380993123
t145,0.03260187865770061,0.025752723368494403,0.03479717304151291,0.03582865357917193,0.03352835317322117,0.021208509467705958,0.0334941271365096,0.024648086239064046,329.2227764477378,0.06687920373938232
t146,0.0326301430804483,0.025759440931778503,0.03480563760053011,0.035866399590884564,0.03354939559558449,0.021142106722907932,0.033559284598416256,0.024658166625280312,331.5583446144826,0.06692133890005411
t147,0.0374467707498495,0.025366782460936182,0.034611097688093284,0.035566075757359074,0.03314361693557128,0.02534265425665022,0.03910905624808231,0.028150668473465517,328.14557471945074,0.0659703460121127
